Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
947,0.15,2,42.038,84.076,1,0,0,0,41830,1793,0,498.968,37.423,11771.19
948,0.15,2,112.056,224.112,1,0,0,0,41856,1793,0,497.171,37.288,11774.903
949,0.15,2,40.947,81.894,1,0,0,0,41882,1793,0,485.635,36.423,11778.615
950,0.15,2,79.911,159.822,1,0,1,0,41908,1793,0,498.574,37.393,11782.328
951,0.15,2,55.698,111.396,1,0,0,0,41934,1793,0,463.85,34.789,11786.041
952,0.15,2,89.114,178.228,1,0,0,0,41960,1793,0,472.354,35.427,11789.754
953,0.15,2,93.338,186.676,1,0,0,0,41986,1793,0,497.359,37.302,11793.467
954,0.15,2,64.109,128.218,1,0,0,0,42012,1793,0,480.498,36.037,11797.179
955,0.15,2,34.712,69.424,1,0,0,0,42038,1793,0,500.575,37.543,11800.892
956,0.167,2,35.045,70.091,1,0,0,0,42064,1793,0,478.928,39.891,11805.02
957,0.15,2,42.041,84.082,1,0,0,0,42090,1793,0,501.16,37.587,11808.733
958,0.15,2,32.592,65.183,1,0,0,0,42116,1793,0,482.908,36.218,11812.446
959,0.15,2,111.037,222.074,1,0,0,0,42142,1793,0,468.734,35.155,11816.159
960,0.15,2,68.534,137.068,1,0,1,0,42168,1793,0,491.179,36.838,11819.871
961,0.15,2,117.934,235.869,1,0,0,1,42194,1793,0,487.484,36.561,11823.584
962,0.15,2,104.244,208.488,1,0,0,0,42220,1793,0,485.901,36.443,11827.297
963,0.159,2,74.084,148.168,1,0,0,0,42246,1793,0,474.461,37.759,11831.239
964,0.15,2,95.503,191.006,1,0,0,0,42272,1793,0,472.224,35.417,11834.952
965,0.15,2,66.358,132.715,1,0,0,0,42298,1793,0,470.452,35.284,11838.665
966,0.162,2,83.128,166.256,1,0,0,0,42324,1793,0,477.72,38.718,11842.681
967,0.15,2,69.988,139.976,1,0,0,0,42350,1793,0,478.19,35.864,11846.394
968,0.15,2,51.662,103.324,1,0,0,0,42376,1793,0,467.445,35.058,11850.106
969,0.15,2,102.623,205.246,1,0,0,0,42402,1793,0,481.687,36.127,11853.819
970,0.15,2,112.078,224.156,1,0,1,0,42428,1793,0,482.437,36.183,11857.532
971,0.15,2,68.928,137.855,1,0,0,1,42454,1793,0,498.936,37.42,11861.245
972,0.15,2,70.948,141.897,1,0,0,0,42480,1793,0,470.662,35.3,11864.958
973,0.15,2,77.39,154.781,1,0,0,0,42506,1793,0,475.882,35.691,11868.67
974,0.15,2,66.492,132.984,1,0,0,0,42532,1793,0,477.524,35.814,11872.383
975,0.15,2,69.727,139.453,1,0,0,0,42558,1793,0,471.967,35.398,11876.096
976,0.15,2,103.874,207.749,1,0,0,0,42584,1793,0,493.489,37.012,11879.809
977,0.15,2,84.389,168.777,1,0,0,0,42610,1793,0,470.899,35.317,11883.522
978,0.15,2,104.21,208.421,1,0,0,0,42636,1793,0,472.319,35.424,11887.234
979,0.15,2,75.073,150.147,1,0,0,0,42662,1793,0,491.336,36.85,11890.947
980,0.15,2,41.43,82.861,1,0,1,0,42688,1793,0,485.536,36.415,11894.66
981,0.15,2,88.779,177.558,1,0,0,0,42714,1793,0,498.593,37.394,11898.373
982,0.15,2,106.383,212.765,1,0,0,0,42740,1793,0,482.447,36.184,11902.086
983,0.15,2,23.099,46.197,1,0,0,0,42766,1793,0,481.831,36.137,11905.798
984,0.15,2,41.099,82.198,1,0,0,0,42792,1793,0,473.297,35.497,11909.511
985,0.15,2,54.869,109.738,1,0,0,0,42818,1793,0,466.913,35.018,11913.224
986,0.15,2,33.116,66.231,1,0,0,0,42844,1793,0,470.078,35.256,11916.937
987,0.15,2,20.724,41.448,1,0,0,0,42870,1793,0,466.836,35.013,11920.65
988,0.15,2,47.909,95.817,1,0,0,0,42896,1793,0,499.658,37.474,11924.362
989,0.15,2,80.922,161.844,1,0,0,0,42922,1793,0,482.848,36.214,11928.075
990,0.15,2,64.964,129.927,1,0,1,0,42948,1793,0,462.943,34.721,11931.788
991,0.15,2,25.306,50.611,1,0,0,0,42974,1793,0,477.517,35.814,11935.501
992,0.15,2,33.54,67.079,1,0,0,0,43000,1793,0,486.243,36.468,11939.214
993,0.15,2,64.711,129.422,1,0,0,0,43026,1793,0,488.978,36.673,11942.926
994,0.15,2,34.116,68.232,1,0,0,0,43052,1793,0,499.366,37.452,11946.639
995,0.15,2,100.857,201.714,1,0,0,1,43078,1793,0,473.534,35.515,11950.352
996,0.15,2,47.824,95.649,1,0,0,0,43104,1793,0,481.241,36.093,11954.065
997,0.15,2,68.737,137.474,1,0,0,0,43130,1793,0,481.148,36.086,11957.778
998,0.15,2,110.11,220.219,1,0,0,0,43156,1793,0,493.727,37.03,11961.49
999,0.15,2,67.529,135.058,1,0,0,0,43182,1793,0,482.429,36.182,11965.203
1000,0.15,2,41.338,82.675,1,0,1,0,43208,1793,0,488.26,36.619,11968.916
1001,0.15,2,44.332,88.665,1,0,0,0,43234,1793,0,498.333,37.375,11972.629
1002,0.15,2,89.58,179.16,1,0,0,0,43260,1793,0,474.472,35.585,11976.342
1003,0.15,2,99.705,199.41,1,0,0,0,43286,1793,0,471.547,35.366,11980.054
1004,0.15,2,115.221,230.441,1,0,0,0,43312,1793,0,501.427,37.607,11983.767
1005,0.15,2,83.821,167.643,1,0,0,0,43338,1793,0,497.37,37.303,11987.48
1006,0.15,2,91.866,183.731,1,0,0,0,43364,1793,0,479.738,35.98,11991.193
1007,0.15,2,104.403,208.806,1,0,0,0,43390,1793,0,464.603,34.845,11994.906
1008,0.15,2,55.773,111.546,1,0,0,0,43416,1793,0,493.766,37.032,11998.618
1009,0.15,2,80.94,161.88,1,0,0,0,43442,1793,0,478.942,35.921,12002.331
1010,0.15,2,51.292,102.584,1,0,1,0,43468,1793,0,478.295,35.872,12006.044
1011,0.15,2,87.846,175.692,1,0,0,1,43494,1793,0,479.776,35.983,12009.757
1012,0.15,2,43.251,86.502,1,0,0,0,43520,1793,0,494.318,37.074,12013.47
1013,0.15,2,56.286,112.571,1,0,0,0,43546,1793,0,482.725,36.204,12017.182
1014,0.15,2,23.182,46.364,1,0,0,0,43572,1793,0,483.999,36.3,12020.895
1015,0.15,2,25.757,51.514,1,0,0,0,43598,1793,0,484.082,36.306,12024.608
1016,0.15,2,20.189,40.378,1,0,0,0,43624,1793,0,485.28,36.396,12028.321
1017,0.15,2,115.826,231.652,1,0,0,0,43650,1793,0,487.245,36.543,12032.034
1018,0.15,2,32.911,65.822,1,0,0,0,43676,1793,0,472.63,35.447,12035.746
1019,0.15,2,25.994,51.988,1,0,0,0,43702,1793,0,473.57,35.518,12039.459
1020,0.15,2,29.962,59.924,1,0,1,0,43728,1793,0,469.368,35.203,12043.172
1021,0.15,2,109.804,219.607,1,0,0,0,43754,1793,0,470.644,35.298,12046.885
1022,0.15,2,109.706,219.411,1,0,0,0,43780,1793,0,502.207,37.666,12050.598
1023,0.15,2,34.091,68.182,1,0,0,0,43806,1793,0,464.105,34.808,12054.31
1024,0.15,2,117.679,235.358,1,0,0,0,43832,1793,0,493.968,37.048,12058.023
1025,0.15,2,28.114,56.227,1,0,0,0,43858,1793,0,474.498,35.587,12061.736
1026,0.15,2,82.424,164.847,1,0,0,0,43884,1793,0,490.229,36.767,12065.449
1027,0.15,2,84.815,169.631,1,0,0,0,43910,1793,0,468.673,35.15,12069.162
1028,0.15,2,109.021,218.042,1,0,0,0,43936,1793,0,493.861,37.04,12072.874
1029,0.15,2,81.262,162.524,1,0,0,1,43962,1793,0,495.811,37.186,12076.587
1030,0.15,2,50.07,100.141,1,0,1,0,43988,1793,0,475.398,35.655,12080.3
1031,0.15,2,82.115,164.229,1,0,0,0,44014,1793,0,499.171,37.438,12084.013
1032,0.15,2,70.992,141.985,1,0,0,0,44040,1793,0,481.723,36.129,12087.726
1033,0.15,2,32.866,65.732,1,0,0,0,44066,1793,0,478.64,35.898,12091.438
1034,0.15,2,93.26,186.521,1,0,0,0,44092,1793,0,489.168,36.688,12095.151
1035,0.15,2,93.26,186.521,1,0,0,0,44118,1793,0,488.609,36.646,12098.864
1036,0.15,2,61.467,122.935,1,0,0,1,44144,1793,0,480.447,36.034,12102.577
1037,0.15,2,117.36,234.72,1,0,0,0,44170,1793,0,500.874,37.566,12106.29
1038,0.15,2,50.713,101.427,1,0,0,0,44196,1793,0,501.398,37.605,12110.002
1039,0.15,2,61.826,123.652,1,0,0,0,44222,1793,0,462.685,34.701,12113.715
1040,0.15,2,56.859,113.719,1,0,1,0,44248,1793,0,480.097,36.007,12117.428
1041,0.15,2,58.345,116.689,1,0,0,0,44274,1793,0,479.936,35.995,12121.141
1042,0.15,2,117.753,235.506,1,0,0,0,44300,1793,0,469.57,35.218,12124.854
1043,0.15,2,67.618,135.235,1,0,0,0,44326,1793,0,465.365,34.902,12128.566
1044,0.15,2,101.642,203.284,1,0,0,0,44352,1793,0,471.369,35.353,12132.279
1045,0.15,2,99.843,199.686,1,0,0,0,44378,1793,0,487.678,36.576,12135.992
1046,0.15,2,24.935,49.869,1,0,0,0,44404,1793,0,501.591,37.619,12139.705
1047,0.15,2,63.397,126.795,1,0,0,0,44430,1793,0,487.219,36.541,12143.418
1048,0.15,2,77.134,154.269,1,0,0,0,44456,1793,0,494.207,37.066,12147.13
1049,0.15,2,97.889,195.779,1,0,0,0,44482,1793,0,481.73,36.13,12150.843
1050,0.15,2,94.174,188.347,1,0,1,1,44508,1793,0,496.684,37.251,12154.556
1051,0.15,2,23.579,47.159,1,0,0,0,44534,1793,0,496.099,37.207,12158.269
1052,0.15,2,50.86,101.721,1,0,0,0,44560,1793,0,490.764,36.807,12161.982
1053,0.15,2,31.171,62.342,1,0,0,0,44586,1793,0,464.534,34.84,12165.694
1054,0.15,2,97.974,195.949,1,0,0,0,44612,1793,0,467.081,35.031,12169.407
1055,0.15,2,78.764,157.529,1,0,0,0,44638,1793,0,469.016,35.176,12173.12
1056,0.15,2,74.428,148.855,1,0,0,0,44664,1793,0,491.456,36.859,12176.833
1057,0.15,2,28.454,56.908,1,0,0,0,44690,1793,0,496.366,37.227,12180.546
1058,0.15,2,68.294,136.588,1,0,0,0,44716,1793,0,500.844,37.563,12184.258
1059,0.15,2,116.441,232.883,1,0,0,0,44742,1793,0,474.062,35.555,12187.971
1060,0.15,2,68.39,136.781,1,0,1,0,44768,1793,0,495.119,37.134,12191.684
1061,0.15,2,84.814,169.628,1,0,0,0,44794,1793,0,482.331,36.175,12195.397
1062,0.15,2,96.86,193.719,1,0,0,0,44820,1793,0,482.94,36.22,12199.11
1063,0.15,2,20.29,40.58,1,0,0,0,44846,1793,0,469.513,35.213,12202.822
1064,0.15,2,98.424,196.847,1,0,0,0,44872,1793,0,495.837,37.188,12206.535
1065,0.15,2,64.79,129.58,1,0,0,0,44898,1793,0,502.325,37.674,12210.248
1066,0.15,2,44.476,88.953,1,0,0,0,44924,1793,0,487.128,36.535,12213.961
1067,0.15,2,49.101,98.203,1,0,0,1,44950,1793,0,470.26,35.269,12217.674
1068,0.15,2,109.608,219.216,1,0,0,0,44976,1793,0,474.522,35.589,12221.386
1069,0.15,2,98.378,196.756,1,0,0,0,45002,1793,0,486.099,36.457,12225.099
1070,0.151,2,28.673,57.346,1,0,1,0,45028,1793,0,500.88,37.787,12228.834
1071,0.15,2,68.994,137.987,1,0,0,0,45054,1793,0,498.121,37.359,12232.547
1072,0.15,2,108.765,217.53,1,0,0,0,45080,1793,0,474.43,35.582,12236.26
1073,0.15,2,41.52,83.04,1,0,0,0,45106,1793,0,471.223,35.342,12239.972
1074,0.15,2,118.508,237.016,1,0,0,0,45132,1793,0,474.911,35.618,12243.685
1075,0.15,2,27.371,54.742,1,0,0,0,45158,1793,0,473.889,35.643,12247.409
1076,0.15,2,23.911,47.822,1,0,0,0,45184,1793,0,500.269,37.52,12251.122
1077,0.15,2,54.757,109.515,1,0,0,0,45210,1793,0,485.345,36.401,12254.834
1078,0.15,2,53.029,106.058,1,0,0,0,45236,1793,0,500.559,37.542,12258.547
1079,0.15,2,51.298,102.595,1,0,0,0,45262,1793,0,475.556,35.667,12262.26
1080,0.15,2,43.584,87.169,1,0,1,0,45288,1793,0,502.183,37.664,12265.973
1081,0.15,2,40.526,81.051,1,0,0,0,45314,1793,0,501.286,37.596,12269.686
1082,0.15,2,91.921,183.842,1,0,0,0,45340,1793,0,500.985,37.574,12273.398
1083,0.15,2,48.008,96.017,1,0,0,0,45366,1793,0,463.694,34.777,12277.111
1084,0.15,2,111.568,223.135,1,0,0,0,45392,1793,0,498.371,37.378,12280.824
1085,0.15,2,79.533,159.067,1,0,0,0,45418,1793,0,493.563,37.017,12284.537
1086,0.154,2,74.271,148.542,1,0,0,0,45444,1793,0,476.212,36.651,12288.348
1087,0.15,2,63.219,126.438,1,0,0,0,45470,1793,0,475.145,35.636,12292.061
1088,0.15,2,32.657,65.314,1,0,0,0,45496,1793,0,478.961,35.922,12295.773
1089,0.15,2,111.029,222.058,1,0,0,0,45522,1793,0,471.101,35.333,12299.486
1090,0.15,2,107.194,214.388,1,0,1,0,45548,1793,0,488.042,36.603,12303.199
1091,0.15,2,114.339,228.678,1,0,0,0,45574,1793,0,490.958,36.822,12306.912
1092,0.15,2,107.788,215.577,1,0,0,0,45600,1793,0,498.585,37.394,12310.625
1093,0.15,2,54.392,108.785,1,0,0,0,45626,1793,0,469.481,35.211,12314.337
1094,0.15,2,92.866,185.733,1,0,0,0,45652,1793,0,475.434,35.658,12318.05
1095,0.15,2,54.204,108.408,1,0,0,0,45678,1793,0,501.785,37.634,12321.763
1096,0.15,2,106.532,213.064,1,0,0,0,45704,1793,0,479.191,35.939,12325.476
1097,0.15,2,99.193,198.387,1,0,0,0,45730,1793,0,466.838,35.013,12329.189
1098,0.161,2,20.574,41.147,1,0,0,0,45756,1793,0,496.224,39.953,12333.178
1099,0.15,2,20.4,40.8,1,0,0,0,45782,1793,0,495.871,37.19,12336.89
1100,0.15,2,78.375,156.75,1,0,1,0,45808,1793,0,483.387,36.254,12340.603
1101,0.15,2,72.772,145.543,1,0,0,0,45834,1793,0,467.857,35.089,12344.316
1102,0.15,2,75.222,150.445,1,0,0,0,45860,1793,0,480.631,36.047,12348.029
1103,0.15,2,93.131,186.262,1,0,0,1,45886,1793,0,471.769,35.383,12351.742
1104,0.15,2,55.432,110.863,1,0,0,0,45912,1793,0,481.519,36.114,12355.454
1105,0.15,2,60.957,121.914,1,0,0,0,45938,1793,0,501.518,37.614,12359.167
1106,0.15,2,50.799,101.597,1,0,0,0,45964,1793,0,463.359,34.752,12362.88
1107,0.156,2,88.144,176.288,1,0,0,0,45990,1793,0,480.048,37.488,12366.748
1108,0.15,2,119.754,239.509,1,0,0,0,46016,1793,0,491.648,36.874,12370.46
1109,0.15,2,56.45,112.899,1,0,0,1,46042,1793,0,478.911,35.918,12374.173
1110,0.15,2,67.674,135.348,1,0,1,0,46068,1793,0,501.35,37.601,12377.886
1111,0.15,2,66.79,133.58,1,0,0,0,46094,1793,0,474.156,35.562,12381.599
1112,0.15,2,95.702,191.405,1,0,0,0,46120,1793,0,478.771,35.908,12385.312
1113,0.168,3,106.544,319.633,2,0,0,0,46146,1793,0,500.581,41.992,12389.469
1114,0.15,2,97.71,195.42,1,0,0,0,46172,1793,0,491.833,36.887,12393.182
1115,0.152,2,105.351,210.703,1,0,0,0,46198,1793,0,481.174,36.464,12396.934
1116,0.15,2,24.251,48.502,1,0,0,0,46224,1793,0,491.898,36.892,12400.647
1117,0.15,2,37.646,75.291,1,0,0,1,46250,1793,0,495.07,37.13,12404.36
1118,0.15,2,95.385,190.77,1,0,0,0,46276,1793,0,483.702,36.278,12408.073
1119,0.15,2,96.056,192.112,1,0,0,0,46302,1793,0,490.153,36.761,12411.785
1120,0.15,2,53.048,106.095,1,0,1,0,46328,1793,0,485.272,36.395,12415.498
1121,0.15,2,118.023,236.046,1,0,0,0,46354,1793,0,471.915,35.394,12419.211
1122,0.15,2,52.762,105.523,1,0,0,0,46380,1793,0,493.045,36.978,12422.924
1123,0.15,2,26.187,52.375,1,0,0,0,46406,1793,0,489.699,36.727,12426.637
1124,0.15,2,112.088,224.177,1,0,0,0,46432,1793,0,476.962,35.772,12430.349
1125,0.15,2,115.952,231.904,1,0,0,0,46458,1793,0,487.255,36.544,12434.062
1126,0.15,2,63.824,127.649,1,0,0,0,46484,1793,0,496.68,37.251,12437.775
1127,0.15,2,45.066,90.132,1,0,0,0,46510,1793,0,492.178,36.913,12441.488
1128,0.15,2,69.163,138.326,1,0,0,0,46536,1793,0,476.543,35.741,12445.201
1129,0.158,2,42.69,85.38,1,0,0,0,46562,1793,0,474.114,37.47,12449.115
1130,0.15,2,116.097,232.194,1,0,1,0,46588,1793,0,463.987,34.799,12452.828
1131,0.161,2,105.437,210.873,1,0,0,0,46614,1793,0,498.258,40.053,12456.811
1132,0.15,2,55.909,111.819,1,0,0,0,46640,1793,0,479.053,35.929,12460.524
1133,0.15,2,73.413,146.826,1,0,0,0,46666,1793,0,470.006,35.25,12464.236
1134,0.15,2,58.212,116.424,1,0,0,0,46692,1793,0,486.65,36.499,12467.949
1135,0.161,2,68.042,136.083,1,0,0,0,46718,1793,0,479.446,38.517,12471.929
1136,0.15,2,45.179,90.358,1,0,0,0,46744,1793,0,498.881,37.416,12475.642
1137,0.15,2,42.619,85.237,1,0,0,0,46770,1793,0,494.825,37.112,12479.355
1138,0.15,2,20.904,41.808,1,0,0,0,46796,1793,0,479.363,35.952,12483.068
1139,0.15,2,73.401,146.802,1,0,0,1,46822,1793,0,462.572,34.693,12486.78
1140,0.15,2,20.034,40.068,1,0,1,0,46848,1793,0,470.358,35.277,12490.493
1141,0.15,2,114.054,228.107,1,0,0,0,46874,1793,0,496.962,37.272,12494.206
1142,0.15,2,40.957,81.914,1,0,0,0,46900,1793,0,498.816,37.411,12497.919
1143,0.152,2,43.55,87.1,1,0,0,0,46926,1793,0,496.466,37.855,12501.694
1144,0.15,2,108.44,216.88,1,0,0,0,46952,1793,0,472.941,35.471,12505.407
1145,0.15,2,49.683,99.366,1,0,0,0,46978,1793,0,482.54,36.191,12509.12
1146,0.15,2,46.079,92.158,1,0,0,0,47004,1793,0,475.981,35.699,12512.833
1147,0.151,2,118.951,237.902,1,0,0,0,47030,1793,0,477.622,36.124,12516.577
1148,0.15,2,116.732,233.464,1,0,0,0,47056,1793,0,480.7,36.053,12520.29
1149,0.179,3,60.843,182.529,2,0,0,0,47083,1793,0,486.682,43.52,12524.725
1150,0.183,3,105.571,316.713,2,0,1,0,47110,1793,0,488.255,44.628,12529.259
1151,0.15,2,79.28,158.56,1,0,0,0,47136,1793,0,490.652,36.799,12532.972
1152,0.15,2,58.735,117.469,1,0,0,0,47162,1793,0,488.357,36.627,12536.685
1153,0.189,3,60.057,180.172,2,0,0,0,47189,1793,0,523.495,49.396,12541.367
1154,0.15,2,107.982,215.963,1,0,0,0,47215,1793,0,495.268,37.145,12545.08
1155,0.15,2,35.191,70.381,1,0,0,0,47241,1793,0,479.579,35.968,12548.793
1156,0.15,2,55.509,111.017,1,0,0,0,47267,1793,0,491.556,36.867,12552.505
1157,0.166,2,61.151,122.301,1,0,0,0,47293,1793,0,503.063,41.867,12556.63
1158,0.15,2,76.444,152.889,1,0,0,0,47319,1793,0,469.926,35.244,12560.343
1159,0.155,2,63.252,126.505,1,0,0,0,47345,1793,0,476.469,36.944,12564.183
1160,0.15,2,65.268,130.536,1,0,1,0,47371,1793,0,495.579,37.168,12567.895
1161,0.155,2,108.778,217.556,1,0,0,0,47397,1793,0,472.796,36.657,12571.735
1162,0.15,2,33.53,67.06,1,0,0,0,47423,1793,0,487.435,36.558,12575.448
1163,0.179,3,93.191,279.572,2,0,0,0,47450,1793,0,505.178,45.268,12579.892
1164,0.184,3,96.255,288.766,2,0,0,0,47477,1793,0,488.434,44.833,12584.446
1165,0.15,2,57.9,115.8,1,0,0,0,47503,1793,0,498.466,37.385,12588.159
1166,0.189,3,38.595,115.784,2,0,0,0,47530,1793,0,512.729,48.446,12592.847
1167,0.15,2,24.412,48.825,1,0,0,0,47556,1793,0,485.373,36.403,12596.56
1168,0.181,3,96.339,289.018,2,0,0,0,47583,1793,0,508.235,46.063,12601.056
1169,0.156,2,57.976,115.953,1,0,0,0,47609,1793,0,476.563,37.12,12604.913
1170,0.151,2,54.417,108.833,1,0,1,0,47635,1793,0,501.353,37.796,12608.646
1171,0.179,3,62.002,186.005,2,0,0,0,47662,1793,0,485.006,43.473,12613.091
1172,0.158,2,97.305,194.611,1,0,0,0,47688,1793,0,491.798,38.868,12617.006
1173,0.158,2,100.083,200.167,1,0,0,0,47714,1793,0,487.198,38.596,12620.93
1174,0.154,2,92.172,184.345,1,0,0,0,47740,1793,0,466.18,35.845,12624.738
1175,0.174,3,116.487,349.462,2,0,0,0,47766,1793,0,496.794,43.211,12629.051
1176,0.15,2,105.438,210.875,1,0,0,1,47792,1793,0,490.067,36.755,12632.763
1177,0.163,2,53.491,106.982,1,0,0,0,47818,1793,0,504.062,41.177,12636.811
1178,0.18,3,54.699,164.096,2,0,0,0,47845,1793,0,486.519,43.89,12641.286
1179,0.15,2,59.502,119.004,1,0,0,0,47871,1793,0,486.842,36.513,12644.999
1180,0.15,2,77.773,155.547,1,0,1,0,47897,1793,0,466.506,34.988,12648.711
1181,0.15,2,36.666,73.331,1,0,0,0,47923,1793,0,490.057,36.754,12652.424
1182,0.15,2,25.865,51.73,1,0,0,0,47949,1793,0,498.952,37.421,12656.137
1183,0.162,2,65.115,130.229,1,0,0,0,47975,1793,0,508.065,41.2,12660.155
1184,0.159,2,85.466,170.932,1,0,0,0,48001,1793,0,503.273,40.035,12664.095
1185,0.15,2,22.165,44.329,1,0,0,0,48027,1793,0,482.632,36.197,12667.808
1186,0.15,2,91.409,182.819,1,0,0,0,48053,1793,0,480.716,36.054,12671.521
1187,0.188,3,78.085,234.254,2,0,0,0,48080,1793,0,521.609,48.931,12676.176
1188,0.198,3,101.691,305.074,2,0,0,1,48107,1793,0,495.425,49.115,12681.097
1189,0.15,2,42.386,84.773,1,0,0,0,48133,1793,0,463.214,34.741,12684.81
1190,0.19,3,45.934,137.803,2,0,1,0,48160,1793,0,505.223,47.921,12689.517
1191,0.177,3,35.274,105.822,2,0,0,0,48187,1793,0,479.12,42.413,12693.907
1192,0.15,2,63.801,127.602,1,0,0,0,48213,1793,0,487.413,36.556,12697.62
1193,0.204,3,115.591,346.772,2,0,0,0,48241,1793,0,506.092,51.56,12702.679
1194,0.188,3,87.475,262.424,2,0,0,0,48268,1793,0,512.925,48.302,12707.351
1195,0.15,2,64.885,129.769,1,0,0,0,48294,1793,0,463.395,34.755,12711.064
1196,0.186,3,34.368,103.104,2,0,0,0,48321,1793,0,516.514,48.064,12715.681
1197,0.207,3,54.379,163.138,2,0,0,0,48349,1793,0,526.082,54.491,12720.825
1198,0.168,3,58.934,176.802,2,0,0,0,48375,1793,0,473.366,39.866,12725.0
1199,0.186,3,110.786,332.357,2,0,0,0,48402,1793,0,518.708,48.125,12729.603
1200,0.167,3,109.593,328.78,2,0,1,0,48428,1793,0,501.548,41.925,12733.746
1201,0.164,2,30.365,60.729,1,0,0,0,48454,1793,0,487.189,40.061,12737.821
1202,0.15,2,110.106,220.212,1,0,0,0,48480,1793,0,493.325,36.999,12741.534
1203,0.184,3,115.354,346.062,2,0,0,0,48507,1793,0,513.786,47.288,12746.1
1204,0.15,2,111.389,222.777,1,0,0,0,48533,1793,0,472.978,35.473,12749.812
1205,0.15,2,99.391,198.783,1,0,0,0,48559,1793,0,497.089,37.282,12753.525
1206,0.191,3,30.424,91.271,2,0,0,0,48586,1793,0,506.837,48.455,12758.27
1207,0.184,3,33.915,101.744,2,0,0,1,48613,1793,0,506.843,46.718,12762.843
1208,0.212,3,90.067,270.202,2,0,0,0,48641,1793,0,526.306,55.838,12768.113
1209,0.187,3,24.708,74.123,2,0,0,1,48668,1793,0,510.757,47.842,12772.76
1210,0.151,2,102.582,205.165,1,0,1,0,48694,1793,0,483.156,36.445,12776.495
1211,0.189,3,115.482,346.445,2,0,0,0,48721,1793,0,513.412,48.406,12781.173
1212,0.227,3,89.633,268.898,2,0,0,0,48750,1793,0,530.042,60.048,12786.804
1213,0.212,3,61.163,183.49,2,0,0,1,48778,1793,0,530.359,56.285,12792.075
1214,0.231,3,119.761,359.284,2,0,0,0,48807,1793,0,534.935,61.711,12797.809
1215,0.205,3,88.91,266.729,2,0,0,0,48835,1793,0,496.997,50.973,12802.902
1216,0.185,3,117.245,351.736,2,0,0,0,48862,1793,0,493.664,45.568,12807.482
1217,0.184,3,49.977,149.932,2,0,0,0,48889,1793,0,508.761,46.757,12812.041
1218,0.2,3,95.15,285.451,2,0,0,0,48917,1793,0,517.327,51.847,12817.017
1219,0.206,3,45.491,136.472,2,0,0,0,48945,1793,0,501.414,51.738,12822.141
1220,0.15,2,47.805,95.61,1,0,1,0,48971,1793,0,492.361,36.927,12825.854
1221,0.193,3,115.03,345.091,2,0,0,0,48998,1793,0,500.356,48.216,12830.637
1222,0.238,3,119.834,359.503,2,0,0,0,49027,1793,0,550.693,65.439,12836.545
1223,0.174,3,76.576,229.729,2,0,0,0,49053,1793,0,488.753,42.556,12840.862
1224,0.179,3,68.629,205.887,2,0,0,0,49080,1793,0,507.294,45.282,12845.289
1225,0.179,3,29.507,88.522,2,0,0,0,49107,1793,0,500.692,44.699,12849.717
1226,0.182,3,53.332,159.995,2,0,0,0,49134,1793,0,505.706,46.017,12854.231
1227,0.183,3,75.002,225.007,2,0,0,0,49161,1793,0,486.89,44.634,12858.778
1228,0.217,3,43.79,131.371,2,0,0,0,49189,1793,0,516.577,56.038,12864.168
1229,0.158,2,103.489,206.977,1,0,0,1,49215,1793,0,486.925,38.515,12868.086
1230,0.188,3,26.01,78.031,2,0,1,0,49242,1793,0,511.605,48.216,12872.763
1231,0.161,2,46.546,93.092,1,0,0,0,49268,1793,0,489.565,39.516,12876.762
1232,0.251,3,117.403,352.21,2,0,0,0,49298,1793,0,520.104,65.328,12883.009
1233,0.177,3,23.963,71.889,2,0,0,0,49325,1793,0,486.385,42.974,12887.39
1234,0.225,3,48.072,144.216,2,0,0,0,49353,1793,0,514.127,57.824,12892.98
1235,0.209,3,58.014,174.041,2,0,0,0,49381,1793,0,497.803,51.938,12898.162
1236,0.224,3,94.843,284.53,2,0,0,0,49409,1793,0,543.012,60.862,12903.731
1237,0.212,3,31.232,93.696,2,0,0,0,49437,1793,0,499.859,53.057,12909.004
1238,0.253,3,82.537,247.611,2,0,0,0,49467,1793,0,556.043,70.249,12915.288
1239,0.207,3,89.372,268.115,2,0,0,0,49495,1793,0,525.089,54.411,12920.434
1240,0.2,3,113.747,341.241,2,0,1,0,49522,1793,0,490.923,49.072,12925.397
1241,0.245,3,56.443,169.328,2,0,0,0,49551,1793,0,518.624,63.523,12931.487
1242,0.188,3,62.712,188.137,2,0,0,0,49578,1793,0,509.886,48.033,12936.162
1243,0.179,3,50.532,151.596,2,0,0,0,49605,1793,0,504.133,45.115,12940.6
1244,0.213,3,45.223,135.67,2,0,0,0,49633,1793,0,527.043,56.153,12945.893
1245,0.178,3,20.952,62.855,2,0,0,0,49660,1793,0,513.348,45.782,12950.316
1246,0.242,3,86.975,260.926,2,0,0,0,49689,1793,0,518.331,62.616,12956.323
1247,0.21,3,79.829,239.486,2,0,0,1,49717,1793,0,516.573,54.261,12961.54
1248,0.18,3,61.314,183.941,2,0,0,0,49744,1793,0,481.727,43.247,12965.992
