Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
954,0.15,2,114.313,228.626,1,0,0,0,41645,1773,0,485.698,36.427,13248.456
955,0.15,2,112.926,225.853,1,0,0,0,41671,1773,0,463.293,34.747,13254.624
956,0.15,2,90.762,181.524,1,0,0,0,41697,1773,0,479.218,35.941,13260.792
957,0.161,2,103.158,206.316,1,0,0,0,41723,1773,0,493.299,39.672,13267.203
958,0.15,2,52.022,104.043,1,0,0,0,41749,1773,0,473.327,35.499,13273.371
959,0.15,2,63.29,126.58,1,0,0,0,41775,1773,0,478.425,35.882,13279.539
960,0.15,2,43.328,86.656,1,0,1,0,41801,1773,0,495.921,37.194,13285.707
961,0.15,2,65.799,131.598,1,0,0,0,41827,1773,0,482.072,36.155,13291.875
962,0.15,2,58.15,116.301,1,0,0,0,41853,1773,0,482.333,36.175,13298.043
963,0.163,2,71.376,142.752,1,0,0,0,41879,1773,0,488.673,39.837,13304.503
964,0.15,2,25.23,50.459,1,0,0,0,41905,1773,0,473.178,35.488,13310.671
965,0.15,2,72.438,144.877,1,0,0,0,41931,1773,0,474.079,35.556,13316.839
966,0.15,2,90.77,181.541,1,0,0,0,41957,1773,0,476.407,35.731,13323.007
967,0.15,2,103.228,206.457,1,0,0,0,41983,1773,0,494.876,37.116,13329.175
968,0.157,2,47.551,95.102,1,0,0,0,42009,1773,0,474.962,37.209,13335.493
969,0.15,2,115.517,231.034,1,0,0,0,42035,1773,0,466.911,35.018,13341.661
970,0.15,2,57.455,114.911,1,0,1,0,42061,1773,0,467.355,35.052,13347.829
971,0.15,2,76.86,153.72,1,0,0,0,42087,1773,0,495.836,37.188,13353.997
972,0.15,2,27.163,54.327,1,0,0,0,42113,1773,0,466.402,34.98,13360.165
973,0.15,2,33.425,66.85,1,0,0,0,42139,1773,0,469.119,35.184,13366.333
974,0.15,2,71.841,143.682,1,0,0,0,42165,1773,0,478.853,35.914,13372.501
975,0.15,2,66.92,133.84,1,0,0,0,42191,1773,0,481.574,36.118,13378.669
976,0.15,2,107.265,214.531,1,0,0,0,42217,1773,0,490.174,36.763,13384.837
977,0.15,2,42.227,84.453,1,0,0,0,42243,1773,0,485.084,36.381,13391.005
978,0.15,2,43.199,86.399,1,0,0,0,42269,1773,0,491.631,36.872,13397.173
979,0.15,2,63.616,127.233,1,0,0,0,42295,1773,0,488.325,36.624,13403.341
980,0.15,2,23.452,46.903,1,0,1,0,42321,1773,0,470.719,35.304,13409.509
981,0.15,2,53.457,106.913,1,0,0,0,42347,1773,0,496.421,37.232,13415.677
982,0.15,2,85.829,171.658,1,0,0,0,42373,1773,0,469.544,35.216,13421.845
983,0.15,2,35.753,71.506,1,0,0,0,42399,1773,0,489.105,36.683,13428.013
984,0.15,2,101.322,202.644,1,0,0,0,42425,1773,0,494.101,37.058,13434.181
985,0.15,2,49.814,99.629,1,0,0,0,42451,1773,0,471.276,35.346,13440.349
986,0.15,2,95.424,190.849,1,0,0,0,42477,1773,0,467.039,35.028,13446.517
987,0.15,2,33.924,67.849,1,0,0,0,42503,1773,0,487.907,36.593,13452.685
988,0.15,2,49.301,98.602,1,0,0,0,42529,1773,0,497.878,37.341,13458.853
989,0.15,2,25.517,51.035,1,0,0,0,42555,1773,0,502.184,37.664,13465.021
990,0.15,2,20.447,40.894,1,0,1,0,42581,1773,0,462.843,34.713,13471.189
991,0.15,2,44.552,89.104,1,0,0,0,42607,1773,0,489.05,36.679,13477.357
992,0.15,2,63.639,127.277,1,0,0,0,42633,1773,0,496.972,37.273,13483.525
993,0.15,2,111.223,222.447,1,0,0,0,42659,1773,0,477.43,35.807,13489.693
994,0.15,2,37.339,74.678,1,0,0,0,42685,1773,0,487.777,36.583,13495.861
995,0.15,2,31.842,63.685,1,0,0,0,42711,1773,0,481.934,36.145,13502.029
996,0.15,2,38.826,77.651,1,0,0,0,42737,1773,0,492.271,36.92,13508.197
997,0.15,2,67.922,135.844,1,0,0,0,42763,1773,0,501.89,37.642,13514.365
998,0.15,2,52.307,104.615,1,0,0,0,42789,1773,0,493.214,36.991,13520.533
999,0.15,2,105.2,210.4,1,0,0,0,42815,1773,0,496.335,37.225,13526.701
1000,0.15,2,63.475,126.951,1,0,1,0,42841,1773,0,471.126,35.334,13532.869
1001,0.15,2,103.493,206.985,1,0,0,0,42867,1773,0,497.316,37.299,13539.037
1002,0.15,2,40.587,81.173,1,0,0,0,42893,1773,0,467.564,35.067,13545.205
1003,0.15,2,21.852,43.704,1,0,0,0,42919,1773,0,489.177,36.688,13551.373
1004,0.15,2,100.326,200.653,1,0,0,0,42945,1773,0,490.679,36.801,13557.541
1005,0.15,2,74.881,149.763,1,0,0,0,42971,1773,0,476.308,35.723,13563.709
1006,0.15,2,80.19,160.38,1,0,0,0,42997,1773,0,470.167,35.263,13569.877
1007,0.15,2,22.271,44.542,1,0,0,0,43023,1773,0,469.997,35.25,13576.045
1008,0.151,2,97.242,194.484,1,0,0,0,43049,1773,0,470.451,35.519,13582.235
1009,0.15,2,50.036,100.072,1,0,0,0,43075,1773,0,476.115,35.709,13588.403
1010,0.15,2,47.692,95.384,1,0,1,0,43101,1773,0,483.02,36.227,13594.571
1011,0.15,2,115.173,230.346,1,0,0,0,43127,1773,0,495.943,37.196,13600.739
1012,0.15,2,67.3,134.6,1,0,0,0,43153,1773,0,496.422,37.232,13606.907
1013,0.15,2,67.168,134.336,1,0,0,0,43179,1773,0,490.038,36.753,13613.075
1014,0.15,2,115.607,231.214,1,0,0,0,43205,1773,0,491.867,36.89,13619.243
1015,0.15,2,62.883,125.765,1,0,0,0,43231,1773,0,496.84,37.263,13625.411
1016,0.15,2,118.602,237.205,1,0,0,0,43257,1773,0,471.764,35.382,13631.579
1017,0.15,2,33.199,66.398,1,0,0,0,43283,1773,0,501.542,37.616,13637.747
1018,0.15,2,34.798,69.596,1,0,0,0,43309,1773,0,466.891,35.017,13643.915
1019,0.15,2,91.913,183.825,1,0,0,0,43335,1773,0,486.593,36.494,13650.083
1020,0.15,2,117.597,235.193,1,0,1,0,43361,1773,0,492.983,36.974,13656.251
1021,0.15,2,115.801,231.602,1,0,0,0,43387,1773,0,487.465,36.56,13662.419
1022,0.15,2,29.782,59.564,1,0,0,0,43413,1773,0,491.203,36.84,13668.587
1023,0.15,2,85.089,170.177,1,0,0,1,43439,1773,0,492.139,36.91,13674.755
1024,0.15,2,74.321,148.641,1,0,0,0,43465,1773,0,481.327,36.1,13680.923
1025,0.15,2,101.119,202.237,1,0,0,0,43491,1773,0,474.199,35.565,13687.091
1026,0.15,2,111.045,222.09,1,0,0,0,43517,1773,0,467.052,35.029,13693.259
1027,0.15,2,77.303,154.605,1,0,0,0,43543,1773,0,466.531,34.99,13699.427
1028,0.15,2,103.74,207.479,1,0,0,0,43569,1773,0,481.558,36.117,13705.595
1029,0.15,2,80.251,160.502,1,0,0,0,43595,1773,0,485.673,36.426,13711.763
1030,0.15,2,71.386,142.772,1,0,1,0,43621,1773,0,469.388,35.204,13717.931
1031,0.15,2,66.625,133.251,1,0,0,0,43647,1773,0,481.018,36.076,13724.099
1032,0.15,2,107.743,215.486,1,0,0,0,43673,1773,0,488.645,36.648,13730.267
1033,0.15,2,55.05,110.1,1,0,0,0,43699,1773,0,480.893,36.067,13736.435
1034,0.15,2,117.586,235.172,1,0,0,0,43725,1773,0,467.963,35.097,13742.603
1035,0.15,2,23.325,46.65,1,0,0,1,43751,1773,0,499.329,37.45,13748.771
1036,0.15,2,89.047,178.093,1,0,0,0,43777,1773,0,476.611,35.746,13754.939
1037,0.15,2,105.781,211.562,1,0,0,0,43803,1773,0,484.966,36.372,13761.107
1038,0.15,2,44.421,88.842,1,0,0,0,43829,1773,0,475.342,35.651,13767.275
1039,0.15,2,60.272,120.545,1,0,0,0,43855,1773,0,482.364,36.177,13773.443
1040,0.15,2,54.178,108.357,1,0,1,0,43881,1773,0,478.026,35.852,13779.611
1041,0.15,2,46.576,93.153,1,0,0,0,43907,1773,0,493.635,37.023,13785.779
1042,0.15,2,68.314,136.628,1,0,0,0,43933,1773,0,497.215,37.291,13791.947
1043,0.15,2,57.539,115.078,1,0,0,0,43959,1773,0,473.296,35.497,13798.115
1044,0.15,2,73.974,147.948,1,0,0,0,43985,1773,0,486.845,36.513,13804.283
1045,0.15,2,105.204,210.407,1,0,0,0,44011,1773,0,474.794,35.61,13810.451
1046,0.15,2,85.016,170.032,1,0,0,0,44037,1773,0,473.496,35.512,13816.619
1047,0.15,2,95.58,191.16,1,0,0,0,44063,1773,0,477.788,35.834,13822.787
1048,0.15,2,47.599,95.199,1,0,0,0,44089,1773,0,501.609,37.621,13828.955
1049,0.15,2,82.745,165.491,1,0,0,0,44115,1773,0,487.109,36.533,13835.123
1050,0.15,2,101.977,203.954,1,0,1,0,44141,1773,0,493.868,37.04,13841.291
1051,0.15,2,104.136,208.272,1,0,0,0,44167,1773,0,464.922,34.869,13847.459
1052,0.15,2,53.85,107.7,1,0,0,0,44193,1773,0,464.688,34.852,13853.627
1053,0.15,2,114.992,229.985,1,0,0,0,44219,1773,0,499.697,37.477,13859.795
1054,0.15,2,109.078,218.155,1,0,0,0,44245,1773,0,490.882,36.816,13865.963
1055,0.15,2,39.442,78.884,1,0,0,0,44271,1773,0,491.039,36.828,13872.131
1056,0.15,2,49.901,99.802,1,0,0,1,44297,1773,0,471.72,35.379,13878.299
1057,0.15,2,56.002,112.003,1,0,0,0,44323,1773,0,483.97,36.298,13884.467
1058,0.15,2,63.654,127.308,1,0,0,0,44349,1773,0,484.882,36.366,13890.635
1059,0.15,2,51.887,103.774,1,0,0,0,44375,1773,0,469.207,35.191,13896.803
1060,0.15,2,76.962,153.925,1,0,1,0,44401,1773,0,464.98,34.874,13902.971
1061,0.15,2,55.64,111.28,1,0,0,1,44427,1773,0,486.473,36.485,13909.139
1062,0.15,2,106.47,212.941,1,0,0,0,44453,1773,0,485.755,36.432,13915.307
1063,0.15,2,97.568,195.137,1,0,0,0,44479,1773,0,478.106,35.858,13921.475
1064,0.15,2,102.401,204.802,1,0,0,0,44505,1773,0,470.729,35.305,13927.643
1065,0.15,2,91.094,182.188,1,0,0,0,44531,1773,0,488.63,36.647,13933.811
1066,0.15,2,79.519,159.038,1,0,0,0,44557,1773,0,477.206,35.79,13939.979
1067,0.15,2,24.716,49.431,1,0,0,0,44583,1773,0,496.158,37.212,13946.147
1068,0.15,2,83.817,167.634,1,0,0,0,44609,1773,0,490.863,36.815,13952.315
1069,0.15,2,101.383,202.765,1,0,0,0,44635,1773,0,488.504,36.638,13958.483
1070,0.15,2,81.157,162.314,1,0,1,1,44661,1773,0,488.035,36.603,13964.651
1071,0.15,2,45.474,90.948,1,0,0,0,44687,1773,0,468.215,35.116,13970.819
1072,0.15,2,115.762,231.524,1,0,0,0,44713,1773,0,468.843,35.163,13976.987
1073,0.15,2,88.017,176.035,1,0,0,0,44739,1773,0,479.165,35.937,13983.155
1074,0.15,2,61.459,122.917,1,0,0,0,44765,1773,0,488.045,36.603,13989.323
1075,0.15,2,66.821,133.642,1,0,0,0,44791,1773,0,467.559,35.067,13995.491
1076,0.15,2,47.064,94.129,1,0,0,0,44817,1773,0,468.63,35.247,14001.669
1077,0.15,2,26.384,52.768,1,0,0,0,44843,1773,0,488.685,36.651,14007.837
1078,0.15,2,68.808,137.615,1,0,0,0,44869,1773,0,500.059,37.504,14014.005
1079,0.15,2,88.37,176.741,1,0,0,0,44895,1773,0,476.931,35.77,14020.173
1080,0.15,2,29.448,58.896,1,0,1,0,44921,1773,0,497.507,37.313,14026.341
1081,0.15,2,27.509,55.019,1,0,0,0,44947,1773,0,475.992,35.699,14032.509
1082,0.15,2,33.312,66.624,1,0,0,0,44973,1773,0,489.355,36.702,14038.677
1083,0.15,2,105.593,211.185,1,0,0,0,44999,1773,0,502.004,37.65,14044.845
1084,0.15,2,48.884,97.768,1,0,0,0,45025,1773,0,469.188,35.189,14051.013
1085,0.15,2,69.664,139.328,1,0,0,0,45051,1773,0,493.599,37.02,14057.181
1086,0.15,2,29.666,59.331,1,0,0,0,45077,1773,0,497.584,37.319,14063.349
1087,0.15,2,89.329,178.658,1,0,0,0,45103,1773,0,491.201,36.84,14069.517
1088,0.15,2,34.479,68.958,1,0,0,0,45129,1773,0,472.845,35.463,14075.685
1089,0.15,2,68.194,136.388,1,0,0,0,45155,1773,0,463.862,34.79,14081.853
1090,0.156,2,29.47,58.941,1,0,1,0,45181,1773,0,494.625,38.476,14088.146
1091,0.15,2,60.07,120.139,1,0,0,0,45207,1773,0,501.336,37.6,14094.314
1092,0.15,2,104.551,209.102,1,0,0,0,45233,1773,0,497.73,37.33,14100.482
1093,0.15,2,35.784,71.568,1,0,0,0,45259,1773,0,497.127,37.285,14106.65
1094,0.15,2,70.955,141.909,1,0,0,0,45285,1773,0,477.386,35.804,14112.818
1095,0.15,2,33.013,66.025,1,0,0,0,45311,1773,0,481.36,36.102,14118.986
1096,0.15,2,99.185,198.37,1,0,0,0,45337,1773,0,479.276,35.946,14125.154
1097,0.15,2,35.57,71.139,1,0,0,0,45363,1773,0,462.607,34.696,14131.322
1098,0.15,2,45.646,91.291,1,0,0,0,45389,1773,0,479.701,35.978,14137.49
1099,0.15,2,69.628,139.256,1,0,0,0,45415,1773,0,474.455,35.584,14143.658
1100,0.15,2,21.42,42.839,1,0,1,0,45441,1773,0,493.187,36.989,14149.826
1101,0.15,2,77.923,155.846,1,0,0,0,45467,1773,0,490.812,36.811,14155.994
1102,0.15,2,31.461,62.923,1,0,0,0,45493,1773,0,481.875,36.141,14162.162
1103,0.15,2,32.421,64.842,1,0,0,0,45519,1773,0,468.287,35.122,14168.33
1104,0.15,2,114.874,229.748,1,0,0,0,45545,1773,0,469.858,35.239,14174.498
1105,0.15,2,24.259,48.519,1,0,0,0,45571,1773,0,468.077,35.106,14180.666
1106,0.15,2,86.388,172.775,1,0,0,0,45597,1773,0,476.18,35.714,14186.834
1107,0.15,2,102.597,205.194,1,0,0,0,45623,1773,0,494.398,37.08,14193.002
1108,0.15,2,28.716,57.432,1,0,0,0,45649,1773,0,489.919,36.744,14199.17
1109,0.15,2,104.227,208.454,1,0,0,0,45675,1773,0,496.579,37.243,14205.338
1110,0.15,2,99.887,199.774,1,0,1,0,45701,1773,0,466.209,34.966,14211.506
1111,0.157,2,73.371,146.742,1,0,0,0,45727,1773,0,496.727,38.994,14217.83
1112,0.152,2,101.142,202.283,1,0,0,0,45753,1773,0,495.687,37.6,14224.037
1113,0.166,2,108.674,217.348,1,0,0,0,45779,1773,0,479.665,39.804,14230.562
1114,0.166,2,73.944,147.889,1,0,0,0,45805,1773,0,500.303,41.568,14237.093
1115,0.15,2,96.995,193.989,1,0,0,0,45831,1773,0,487.344,36.551,14243.261
1116,0.15,2,108.856,217.711,1,0,0,0,45857,1773,0,489.66,36.725,14249.429
1117,0.15,2,26.842,53.684,1,0,0,0,45883,1773,0,482.951,36.221,14255.597
1118,0.15,2,114.114,228.228,1,0,0,0,45909,1773,0,497.446,37.308,14261.765
1119,0.15,2,118.553,237.107,1,0,0,0,45935,1773,0,479.485,35.961,14267.933
1120,0.157,2,86.022,172.043,1,0,1,0,45961,1773,0,479.093,37.66,14274.262
1121,0.15,2,51.299,102.598,1,0,0,0,45987,1773,0,499.786,37.484,14280.43
1122,0.15,2,117.228,234.455,1,0,0,0,46013,1773,0,469.86,35.239,14286.598
1123,0.15,2,94.603,189.206,1,0,0,0,46039,1773,0,496.139,37.21,14292.766
1124,0.151,2,47.632,95.265,1,0,0,0,46065,1773,0,466.522,35.241,14298.958
1125,0.171,3,71.611,214.832,2,0,0,0,46091,1773,0,497.694,42.566,14305.598
1126,0.15,2,117.36,234.72,1,0,0,0,46117,1773,0,469.411,35.206,14311.766
1127,0.15,2,42.53,85.06,1,0,0,0,46143,1773,0,474.68,35.601,14317.934
1128,0.17,3,88.871,266.613,2,0,0,0,46169,1773,0,481.399,40.901,14324.548
1129,0.15,2,104.814,209.628,1,0,0,0,46195,1773,0,478.428,35.882,14330.716
1130,0.15,2,101.911,203.822,1,0,1,0,46221,1773,0,473.939,35.545,14336.884
1131,0.15,2,82.721,165.443,1,0,0,0,46247,1773,0,487.279,36.546,14343.052
1132,0.15,2,50.049,100.099,1,0,0,0,46273,1773,0,474.824,35.612,14349.22
1133,0.15,2,59.68,119.361,1,0,0,0,46299,1773,0,488.071,36.605,14355.388
1134,0.15,2,50.658,101.317,1,0,0,0,46325,1773,0,495.771,37.183,14361.556
1135,0.161,2,112.438,224.877,1,0,0,0,46351,1773,0,493.913,39.638,14367.96
1136,0.15,2,41.034,82.067,1,0,0,0,46377,1773,0,483.424,36.257,14374.128
1137,0.15,2,96.34,192.681,1,0,0,0,46403,1773,0,479.445,35.958,14380.296
1138,0.15,2,104.867,209.733,1,0,0,0,46429,1773,0,501.643,37.623,14386.464
1139,0.15,2,74.521,149.043,1,0,0,0,46455,1773,0,476.751,35.756,14392.632
1140,0.161,2,70.354,140.708,1,0,1,0,46481,1773,0,473.594,38.042,14399.038
1141,0.15,2,47.666,95.332,1,0,0,0,46507,1773,0,474.178,35.563,14405.206
1142,0.154,2,23.099,46.198,1,0,0,0,46533,1773,0,466.05,35.805,14411.456
1143,0.17,3,58.856,176.568,2,0,0,0,46559,1773,0,494.039,41.972,14418.07
1144,0.15,2,84.04,168.08,1,0,0,0,46585,1773,0,490.31,36.773,14424.238
1145,0.157,2,102.225,204.451,1,0,0,0,46611,1773,0,485.06,38.004,14430.556
1146,0.152,2,45.879,91.757,1,0,0,0,46637,1773,0,468.43,35.622,14436.771
1147,0.15,2,81.06,162.12,1,0,0,0,46663,1773,0,471.214,35.341,14442.939
1148,0.15,2,30.6,61.2,1,0,0,0,46689,1773,0,472.609,35.446,14449.107
1149,0.171,3,86.238,258.713,2,0,0,0,46715,1773,0,494.249,42.138,14455.735
1150,0.15,2,32.392,64.785,1,0,1,0,46741,1773,0,493.559,37.017,14461.903
1151,0.15,2,110.921,221.842,1,0,0,0,46767,1773,0,490.564,36.792,14468.071
1152,0.15,2,35.851,71.703,1,0,0,0,46793,1773,0,474.578,35.593,14474.239
1153,0.15,2,82.645,165.289,1,0,0,0,46819,1773,0,486.003,36.45,14480.407
1154,0.153,2,40.408,80.815,1,0,0,0,46845,1773,0,494.51,37.737,14486.633
1155,0.16,2,76.044,152.089,1,0,0,0,46871,1773,0,474.845,37.873,14493.015
1156,0.158,2,87.121,174.241,1,0,0,0,46897,1773,0,479.841,37.925,14499.363
1157,0.16,2,20.871,41.742,1,0,0,0,46923,1773,0,481.408,38.439,14505.749
1158,0.15,2,95.193,190.385,1,0,0,0,46949,1773,0,473.083,35.481,14511.917
1159,0.15,2,96.833,193.666,1,0,0,0,46975,1773,0,470.594,35.295,14518.085
1160,0.19,3,85.832,257.497,2,0,1,0,47002,1773,0,490.181,46.66,14525.157
1161,0.15,2,74.911,149.823,1,0,0,0,47028,1773,0,492.409,36.931,14531.325
1162,0.15,2,97.098,194.195,1,0,0,0,47054,1773,0,482.206,36.165,14537.493
1163,0.15,2,115.756,231.512,1,0,0,0,47080,1773,0,471.149,35.336,14543.661
1164,0.186,3,57.894,173.683,2,0,0,0,47107,1773,0,507.184,47.232,14550.641
1165,0.176,3,117.917,353.75,2,0,0,0,47134,1773,0,505.351,44.378,14557.383
1166,0.169,3,32.121,96.362,2,0,0,0,47160,1773,0,509.119,43.136,14563.987
1167,0.185,3,50.175,150.525,2,0,0,0,47187,1773,0,521.456,48.155,14570.932
1168,0.171,3,84.973,254.92,2,0,0,0,47213,1773,0,485.542,41.628,14577.581
1169,0.196,3,81.624,244.873,2,0,0,0,47240,1773,0,505.519,49.653,14584.79
1170,0.15,2,115.516,231.031,1,0,1,0,47266,1773,0,490.599,36.795,14590.958
1171,0.173,3,93.19,279.571,2,0,0,0,47292,1773,0,502.723,43.578,14597.649
1172,0.184,3,77.034,231.102,2,0,0,1,47319,1773,0,485.021,44.712,14604.587
1173,0.15,2,96.784,193.568,1,0,0,0,47345,1773,0,489.993,36.75,14610.755
1174,0.176,3,102.732,308.197,2,0,0,0,47372,1773,0,504.486,44.379,14617.504
1175,0.168,3,97.596,292.788,2,0,0,0,47398,1773,0,501.002,42.173,14624.083
1176,0.15,2,21.497,42.994,1,0,0,0,47424,1773,0,485.651,36.424,14630.251
1177,0.199,3,55.237,165.712,2,0,0,0,47451,1773,0,503.093,50.091,14637.52
1178,0.187,3,88.415,265.245,2,0,0,0,47478,1773,0,484.619,45.237,14644.51
1179,0.15,2,105.611,211.221,1,0,0,0,47504,1773,0,480.285,36.021,14650.678
1180,0.15,2,90.979,181.958,1,0,1,0,47530,1773,0,472.851,35.464,14656.846
1181,0.15,2,51.881,103.761,1,0,0,0,47556,1773,0,493.983,37.049,14663.014
1182,0.15,2,111.01,222.02,1,0,0,0,47582,1773,0,465.034,34.878,14669.182
1183,0.15,2,66.82,133.639,1,0,0,1,47608,1773,0,478.006,35.85,14675.35
1184,0.154,2,47.488,94.976,1,0,0,0,47634,1773,0,482.457,37.255,14681.617
1185,0.15,2,24.972,49.943,1,0,0,0,47660,1773,0,489.282,36.696,14687.785
1186,0.177,3,43.771,131.314,2,0,0,0,47687,1773,0,492.874,43.732,14694.568
1187,0.186,3,72.155,216.465,2,0,0,0,47714,1773,0,513.768,47.81,14701.545
1188,0.195,3,97.561,292.684,2,0,0,1,47741,1773,0,503.273,49.153,14708.728
1189,0.197,3,95.063,285.19,2,0,0,0,47768,1773,0,519.656,51.221,14715.952
1190,0.199,3,87.252,261.756,2,0,1,0,47795,1773,0,490.004,48.737,14723.216
1191,0.154,2,53.282,106.565,1,0,0,0,47821,1773,0,476.404,36.569,14729.463
1192,0.189,3,58.679,176.036,2,0,0,0,47848,1773,0,500.966,47.317,14736.502
1193,0.172,3,77.483,232.448,2,0,0,0,47874,1773,0,488.148,41.952,14743.16
1194,0.196,3,46.831,140.493,2,0,0,0,47901,1773,0,517.898,50.849,14750.367
1195,0.223,3,116.331,348.993,2,0,0,0,47929,1773,0,542.108,60.564,14758.18
1196,0.219,3,69.614,208.842,2,0,0,0,47957,1773,0,527.476,57.673,14765.886
1197,0.162,2,54.177,108.355,1,0,0,0,47983,1773,0,495.435,40.099,14772.32
1198,0.15,2,23.312,46.623,1,0,0,0,48009,1773,0,495.477,37.161,14778.488
1199,0.197,3,40.847,122.54,2,0,0,0,48036,1773,0,490.414,48.189,14785.699
1200,0.161,2,70.405,140.811,1,0,1,0,48062,1773,0,480.29,38.704,14792.117
1201,0.15,2,48.925,97.851,1,0,0,0,48088,1773,0,483.459,36.259,14798.285
1202,0.205,3,43.055,129.166,2,0,0,0,48116,1773,0,520.482,53.276,14805.678
1203,0.159,2,119.239,238.479,1,0,0,0,48142,1773,0,470.074,37.275,14812.039
1204,0.192,3,109.531,328.593,2,0,0,0,48169,1773,0,485.768,46.523,14819.137
1205,0.209,3,66.466,199.397,2,0,0,0,48197,1773,0,527.118,55.052,14826.624
1206,0.191,3,44.334,133.003,2,0,0,0,48224,1773,0,507.291,48.44,14833.71
1207,0.193,3,43.454,130.362,2,0,0,0,48251,1773,0,497.653,48.145,14840.852
1208,0.152,2,53.361,106.723,1,0,0,0,48277,1773,0,480.752,36.605,14847.071
1209,0.181,3,58.185,174.554,2,0,0,0,48304,1773,0,480.658,43.47,14853.931
1210,0.184,3,69.315,207.945,2,0,1,0,48331,1773,0,482.561,44.454,14860.866
1211,0.217,3,46.338,139.015,2,0,0,0,48359,1773,0,512.636,55.578,14868.531
1212,0.24,3,53.635,160.905,2,0,0,0,48388,1773,0,512.299,61.537,14876.72
1213,0.174,3,54.917,164.752,2,0,0,0,48414,1773,0,496.156,43.256,14883.434
1214,0.237,3,101.27,303.811,2,0,0,0,48443,1773,0,529.255,62.83,14891.561
1215,0.164,2,119.662,239.323,1,0,0,0,48469,1773,0,503.644,41.274,14898.04
1216,0.17,3,62.284,186.853,2,0,0,1,48495,1773,0,479.094,40.643,14904.648
1217,0.161,2,55.713,111.425,1,0,0,0,48521,1773,0,502.786,40.506,14911.066
1218,0.206,3,83.458,250.375,2,0,0,0,48549,1773,0,530.504,54.707,14918.494
1219,0.227,3,99.204,297.613,2,0,0,0,48578,1773,0,530.454,60.236,14926.389
1220,0.185,3,69.674,209.023,2,0,1,0,48605,1773,0,510.382,47.21,14933.341
1221,0.214,3,69.772,209.317,2,0,0,0,48633,1773,0,528.107,56.469,14940.939
1222,0.215,3,66.979,200.938,2,0,0,0,48661,1773,0,520.799,55.912,14948.557
1223,0.187,3,78.287,234.86,2,0,0,0,48688,1773,0,516.071,48.38,14955.565
1224,0.248,3,67.673,203.02,2,0,0,0,48717,1773,0,555.585,69.021,14963.938
1225,0.222,3,65.849,197.547,2,0,0,0,48745,1773,0,503.964,55.814,14971.708
1226,0.155,2,22.678,45.356,1,0,0,0,48771,1773,0,476.72,36.862,14977.98
1227,0.173,3,34.863,104.59,2,0,0,0,48797,1773,0,503.727,43.65,14984.67
1228,0.19,3,48.424,145.272,2,0,0,0,48824,1773,0,504.438,47.866,14991.729
1229,0.23,3,89.184,267.552,2,0,0,0,48853,1773,0,511.43,58.692,14999.678
1230,0.212,3,80.959,242.876,2,0,1,0,48881,1773,0,515.658,54.545,15007.225
1231,0.164,2,34.637,69.274,1,0,0,0,48907,1773,0,503.61,41.318,15013.709
1232,0.212,3,106.483,319.449,2,0,0,0,48935,1773,0,534.542,56.652,15021.265
1233,0.174,3,76.391,229.174,2,0,0,1,48961,1773,0,482.842,42.071,15027.976
1234,0.212,3,36.297,108.891,2,0,0,0,48989,1773,0,512.549,54.446,15035.543
1235,0.218,3,46.555,139.665,2,0,0,0,49017,1773,0,508.475,55.54,15043.245
1236,0.165,2,34.785,69.57,1,0,0,0,49043,1773,0,474.109,39.192,15049.756
1237,0.22,3,93.351,280.054,2,0,0,0,49071,1773,0,512.441,56.357,15057.491
1238,0.202,3,73.792,221.375,2,0,0,0,49099,1773,0,524.57,52.994,15064.825
1239,0.265,3,68.511,205.532,2,0,0,0,49129,1773,0,563.139,74.676,15073.574
1240,0.234,3,52.276,156.827,2,0,1,0,49158,1773,0,535.769,62.698,15081.624
1241,0.223,3,79.342,238.026,2,0,0,0,49186,1773,0,523.737,58.489,15089.435
1242,0.264,3,93.62,280.861,2,0,0,0,49216,1773,0,533.563,70.53,15098.165
1243,0.233,3,78.418,235.254,2,0,0,0,49245,1773,0,545.064,63.425,15106.187
1244,0.209,3,83.284,249.851,2,0,0,0,49273,1773,0,497.39,52.082,15113.686
1245,0.244,3,58.532,175.595,2,0,0,0,49302,1773,0,518.904,63.26,15121.955
1246,0.207,3,73.723,221.169,2,0,0,0,49330,1773,0,495.786,51.37,15129.405
1247,0.187,3,104.853,314.559,2,0,0,0,49357,1773,0,500.202,46.65,15136.391
1248,0.228,3,29.783,89.349,2,0,0,0,49386,1773,0,517.608,58.881,15144.295
1249,0.262,3,84.771,254.313,2,0,0,0,49416,1773,0,534.473,69.941,15152.966
1250,0.224,3,51.378,154.133,2,0,1,0,49444,1773,0,529.274,59.238,15160.788
1251,0.261,3,53.253,159.758,2,0,0,0,49474,1773,0,550.232,71.841,15169.445
1252,0.263,3,45.95,137.85,2,0,0,0,49504,1773,0,564.058,74.245,15178.15
1253,0.21,3,37.703,113.109,2,0,0,0,49532,1773,0,528.606,55.624,15185.673
1254,0.235,3,20.502,61.507,2,0,0,0,49561,1773,0,540.265,63.501,15193.746
