Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
790,0.246,3,70.62,211.861,2,0,1,0,37213,1787,0,529.625,65.275,11037.375
791,0.28,4,107.462,429.85,2,0,0,0,37244,1787,0,534.638,74.901,11044.347
792,0.281,4,54.768,219.072,2,0,0,0,37275,1787,0,547.473,76.983,11051.346
793,0.246,3,39.468,118.403,2,0,0,0,37304,1787,0,553.989,68.207,11057.469
794,0.235,3,108.325,324.976,2,0,0,0,37333,1787,0,517.508,60.872,11063.316
795,0.252,3,35.289,105.866,2,0,0,0,37363,1787,0,545.395,68.608,11069.573
796,0.29,4,103.795,415.181,2,0,0,0,37394,1787,0,543.056,78.773,11076.794
797,0.217,3,38.073,114.22,2,0,0,0,37422,1787,0,528.361,57.29,11082.181
798,0.27,3,112.804,338.413,2,0,0,0,37452,1787,0,554.266,74.796,11088.896
799,0.216,3,71.938,215.815,2,0,0,0,37480,1787,0,530.749,57.234,11094.253
800,0.265,3,109.245,327.735,2,0,1,0,37510,1787,0,557.053,73.696,11100.835
801,0.231,3,96.437,289.312,2,0,0,0,37539,1787,0,510.981,59.138,11106.588
802,0.283,4,43.695,174.78,2,0,0,0,37570,1787,0,570.579,80.666,11113.625
803,0.221,3,21.585,64.754,2,0,0,0,37598,1787,0,512.23,56.479,11119.104
804,0.221,3,26.664,79.992,2,0,0,0,37626,1787,0,511.747,56.44,11124.584
805,0.293,4,83.853,335.413,2,0,0,0,37657,1787,0,554.813,81.297,11131.879
806,0.267,3,37.326,111.979,2,0,0,1,37687,1787,0,548.079,73.237,11138.528
807,0.214,3,75.129,225.387,2,0,0,0,37715,1787,0,535.496,57.297,11143.843
808,0.239,3,57.122,171.367,2,0,0,0,37744,1787,0,528.36,63.172,11149.787
809,0.268,3,62.523,187.569,2,0,0,0,37774,1787,0,529.875,70.943,11156.449
810,0.226,3,81.801,245.403,2,0,1,0,37803,1787,0,531.432,60.053,11162.065
811,0.251,3,79.076,237.228,2,0,0,0,37833,1787,0,552.968,69.452,11168.312
812,0.195,3,69.142,207.425,2,0,0,0,37860,1787,0,508.83,49.54,11173.145
813,0.197,3,105.104,315.313,2,0,0,0,37887,1787,0,491.27,48.485,11178.044
814,0.194,3,47.796,143.388,2,0,0,0,37914,1787,0,505.55,48.934,11182.848
815,0.275,3,81.774,245.322,2,0,0,0,37944,1787,0,541.278,74.403,11189.689
816,0.206,3,88.436,265.307,2,0,0,0,37972,1787,0,499.532,51.53,11194.812
817,0.236,3,102.972,308.916,2,0,0,0,38001,1787,0,521.787,61.549,11200.676
818,0.253,3,26.62,79.86,2,0,0,0,38031,1787,0,530.866,67.056,11206.959
819,0.196,3,21.675,65.026,2,0,0,0,38058,1787,0,510.344,50.116,11211.833
820,0.241,3,22.248,66.743,2,0,1,0,38087,1787,0,516.526,62.3,11217.83
821,0.229,3,70.129,210.387,2,0,0,0,38116,1787,0,508.91,58.248,11223.519
822,0.265,3,53.727,161.182,2,0,0,0,38146,1787,0,559.391,74.217,11230.12
823,0.236,3,104.741,314.222,2,0,0,0,38175,1787,0,547.492,64.592,11235.985
824,0.232,3,92.429,277.288,2,0,0,0,38204,1787,0,535.148,61.975,11241.742
825,0.215,3,33.118,99.355,2,0,0,0,38232,1787,0,504.937,54.314,11247.086
826,0.233,3,86.314,258.943,2,0,0,0,38261,1787,0,536.129,62.504,11252.881
827,0.186,3,87.899,263.697,2,0,0,0,38288,1787,0,487.812,45.431,11257.502
828,0.263,3,25.867,77.601,2,0,0,0,38318,1787,0,538.75,70.82,11264.042
829,0.192,3,59.814,179.441,2,0,0,0,38345,1787,0,503.946,48.398,11268.808
830,0.209,3,84.349,253.048,2,0,1,0,38373,1787,0,515.75,53.939,11274.002
831,0.198,3,24.358,73.074,2,0,0,1,38400,1787,0,523.783,51.794,11278.911
832,0.183,3,39.404,118.211,2,0,0,0,38427,1787,0,520.275,47.706,11283.46
833,0.223,3,28.861,86.583,2,0,0,0,38455,1787,0,506.636,56.45,11288.997
834,0.17,3,71.531,214.593,2,0,0,0,38481,1787,0,475.989,40.359,11293.2
835,0.178,3,112.013,336.039,2,0,0,0,38508,1787,0,490.574,43.648,11297.613
836,0.26,3,116.52,349.559,2,0,0,0,38538,1787,0,554.302,71.94,11304.069
837,0.261,3,75.818,227.453,2,0,0,0,38568,1787,0,561.277,73.254,11310.562
838,0.19,3,37.396,112.188,2,0,0,0,38595,1787,0,515.695,48.964,11315.274
839,0.19,3,83.748,251.243,2,0,0,0,38622,1787,0,521.043,49.448,11319.983
840,0.249,3,67.998,203.994,2,0,1,0,38651,1787,0,550.301,68.644,11326.187
841,0.194,3,42.069,126.208,2,0,0,0,38678,1787,0,505.559,49.155,11331.013
842,0.251,3,88.65,265.95,2,0,0,0,38708,1787,0,532.014,66.663,11337.245
843,0.206,3,64.251,192.752,2,0,0,0,38736,1787,0,525.464,54.022,11342.35
844,0.223,3,27.896,83.688,2,0,0,0,38764,1787,0,503.024,56.139,11347.896
845,0.172,3,58.97,176.911,2,0,0,0,38790,1787,0,486.365,41.947,11352.172
846,0.217,3,99.68,299.041,2,0,0,1,38818,1787,0,538.232,58.439,11357.567
847,0.157,2,118.355,236.71,1,0,0,0,38844,1787,0,482.51,37.881,11361.455
848,0.203,3,91.708,275.124,2,0,0,0,38872,1787,0,506.014,51.412,11366.5
849,0.159,2,28.456,56.912,1,0,0,0,38898,1787,0,500.758,39.908,11370.448
850,0.243,3,23.474,70.422,2,0,1,0,38927,1787,0,552.469,67.187,11376.495
851,0.238,3,65.011,195.034,2,0,0,0,38956,1787,0,514.957,61.288,11382.412
852,0.173,3,84.812,254.435,2,0,0,0,38982,1787,0,508.58,44.115,11386.713
853,0.193,3,90.651,271.954,2,0,0,0,39009,1787,0,503.266,48.666,11391.513
854,0.203,3,106.049,318.148,2,0,0,0,39037,1787,0,501.857,50.948,11396.554
855,0.212,3,71.441,214.322,2,0,0,0,39065,1787,0,532.361,56.439,11401.82
856,0.173,3,35.697,107.092,2,0,0,0,39091,1787,0,507.158,43.873,11406.109
857,0.185,3,95.151,285.453,2,0,0,0,39118,1787,0,521.472,48.222,11410.697
858,0.18,3,59.85,179.551,2,0,0,0,39145,1787,0,486.061,43.673,11415.153
859,0.205,3,84.402,253.206,2,0,0,0,39173,1787,0,502.645,51.459,11420.237
860,0.215,3,89.185,267.555,2,0,1,0,39201,1787,0,498.682,53.615,11425.578
861,0.235,3,42.552,127.657,2,0,0,0,39230,1787,0,548.609,64.506,11431.423
862,0.15,2,87.192,174.384,1,0,0,0,39256,1787,0,485.319,36.399,11435.136
863,0.18,3,119.009,357.027,2,0,0,0,39283,1787,0,479.766,43.204,11439.603
864,0.193,3,51.892,155.677,2,0,0,0,39310,1787,0,507.993,48.959,11444.386
865,0.15,2,54.521,109.042,1,0,0,0,39336,1787,0,472.579,35.443,11448.099
866,0.186,3,36.783,110.35,2,0,0,0,39363,1787,0,498.722,46.349,11452.71
867,0.151,2,52.444,104.888,1,0,0,0,39389,1787,0,470.53,35.546,11456.45
868,0.19,3,93.291,279.872,2,0,0,0,39416,1787,0,501.409,47.752,11461.176
869,0.177,3,48.401,145.204,2,0,0,0,39443,1787,0,481.813,42.69,11465.57
870,0.211,3,57.463,172.39,2,0,1,0,39471,1787,0,501.685,52.803,11470.798
871,0.154,2,71.194,142.387,1,0,0,0,39497,1787,0,484.195,37.273,11474.61
872,0.221,3,20.43,61.29,2,0,0,0,39525,1787,0,530.21,58.54,11480.096
873,0.22,3,93.853,281.56,2,0,0,0,39553,1787,0,517.087,56.884,11485.562
874,0.217,3,60.57,181.711,2,0,0,0,39581,1787,0,512.004,55.464,11490.944
875,0.209,3,35.947,107.841,2,0,0,0,39609,1787,0,530.417,55.369,11496.128
876,0.194,3,40.78,122.341,2,0,0,0,39636,1787,0,499.356,48.529,11500.952
877,0.15,2,73.863,147.725,1,0,0,0,39662,1787,0,484.816,36.361,11504.665
878,0.219,3,39.579,118.736,2,0,0,0,39690,1787,0,535.903,58.749,11510.112
879,0.15,2,42.808,85.616,1,0,0,0,39716,1787,0,467.743,35.081,11513.825
880,0.207,3,102.695,308.084,2,0,1,0,39744,1787,0,521.555,53.963,11518.963
881,0.211,3,118.902,356.707,2,0,0,0,39772,1787,0,505.682,53.444,11524.213
882,0.156,2,100.462,200.923,1,0,0,0,39798,1787,0,466.144,36.389,11528.079
883,0.15,2,64.71,129.42,1,0,0,0,39824,1787,0,468.591,35.144,11531.792
884,0.218,3,117.178,351.534,2,0,0,0,39852,1787,0,511.439,55.836,11537.216
885,0.215,3,76.836,230.508,2,0,0,0,39880,1787,0,513.219,55.173,11542.556
886,0.15,2,108.845,217.689,1,0,0,0,39906,1787,0,491.095,36.832,11546.269
887,0.15,2,108.652,217.304,1,0,0,1,39932,1787,0,478.698,35.902,11549.982
888,0.206,3,75.228,225.684,2,0,0,0,39960,1787,0,527.751,54.265,11555.088
889,0.201,3,52.28,156.839,2,0,0,0,39988,1787,0,524.993,52.782,11560.08
890,0.15,2,20.88,41.76,1,0,1,0,40014,1787,0,463.867,34.79,11563.793
891,0.19,3,94.3,282.901,2,0,0,0,40041,1787,0,522.522,49.709,11568.514
892,0.15,2,97.95,195.9,1,0,0,0,40067,1787,0,492.394,36.93,11572.227
893,0.21,3,55.465,166.395,2,0,0,0,40095,1787,0,524.736,55.055,11577.438
894,0.15,2,62.712,125.425,1,0,0,0,40121,1787,0,471.174,35.338,11581.151
895,0.191,3,50.546,151.639,2,0,0,0,40148,1787,0,510.889,48.86,11585.897
896,0.181,3,45.33,135.99,2,0,0,0,40175,1787,0,510.119,46.282,11590.397
897,0.157,2,103.312,206.623,1,0,0,0,40201,1787,0,502.457,39.393,11594.281
898,0.15,2,66.956,133.912,1,0,0,0,40227,1787,0,491.088,36.832,11597.993
899,0.203,3,113.635,340.906,2,0,0,0,40255,1787,0,527.857,53.64,11603.039
900,0.206,3,78.012,234.036,2,0,1,0,40283,1787,0,521.05,53.606,11608.148
901,0.153,2,97.187,194.374,1,0,0,0,40309,1787,0,489.259,37.408,11611.934
902,0.15,2,109.15,218.299,1,0,0,0,40335,1787,0,467.027,35.027,11615.647
903,0.167,3,111.965,335.894,2,0,0,1,40361,1787,0,482.154,40.28,11619.788
904,0.175,3,69.59,208.77,2,0,0,0,40387,1787,0,496.748,43.428,11624.123
905,0.187,3,28.478,85.435,2,0,0,0,40414,1787,0,491.476,45.983,11628.765
906,0.15,2,63.89,127.779,1,0,0,0,40440,1787,0,481.526,36.114,11632.478
907,0.168,3,46.002,138.006,2,0,0,0,40466,1787,0,510.497,42.818,11636.635
908,0.174,3,81.087,243.262,2,0,0,0,40492,1787,0,475.8,41.383,11640.948
909,0.15,2,74.007,148.014,1,0,0,0,40518,1787,0,494.979,37.123,11644.66
910,0.15,2,61.142,122.283,1,0,1,0,40544,1787,0,469.595,35.22,11648.373
911,0.171,3,38.897,116.692,2,0,0,0,40570,1787,0,506.339,43.195,11652.602
912,0.15,2,45.045,90.089,1,0,0,0,40596,1787,0,495.109,37.133,11656.315
913,0.15,2,27.309,54.618,1,0,0,0,40622,1787,0,492.099,36.907,11660.028
914,0.15,2,36.025,72.05,1,0,0,0,40648,1787,0,472.668,35.45,11663.741
915,0.15,2,42.205,84.41,1,0,0,0,40674,1787,0,488.202,36.615,11667.453
916,0.188,3,30.444,91.332,2,0,0,1,40701,1787,0,497.047,46.678,11672.113
917,0.187,3,33.906,101.718,2,0,0,0,40728,1787,0,506.365,47.376,11676.756
918,0.15,2,119.087,238.173,1,0,0,1,40754,1787,0,481.394,36.105,11680.468
919,0.156,2,101.7,203.4,1,0,0,0,40780,1787,0,474.101,36.869,11684.32
920,0.15,2,71.488,142.975,1,0,1,0,40806,1787,0,485.229,36.392,11688.033
921,0.15,2,39.796,79.592,1,0,0,0,40832,1787,0,481.161,36.087,11691.745
922,0.163,2,85.564,171.129,1,0,0,0,40858,1787,0,477.565,39.027,11695.795
923,0.171,3,24.443,73.328,2,0,0,0,40884,1787,0,475.417,40.643,11700.033
924,0.168,3,66.052,198.157,2,0,0,0,40910,1787,0,511.52,42.992,11704.199
925,0.167,3,25.284,75.851,2,0,0,0,40936,1787,0,508.861,42.547,11708.343
926,0.15,2,114.21,228.421,1,0,0,0,40962,1787,0,470.31,35.273,11712.056
927,0.163,2,113.611,227.222,1,0,0,0,40988,1787,0,475.408,38.86,11716.106
928,0.15,2,106.445,212.89,1,0,0,0,41014,1787,0,478.127,35.86,11719.819
929,0.178,3,61.689,185.067,2,0,0,0,41041,1787,0,497.991,44.303,11724.231
930,0.15,2,86.235,172.47,1,0,1,0,41067,1787,0,472.145,35.411,11727.944
931,0.15,2,39.418,78.836,1,0,0,0,41093,1787,0,466.484,34.986,11731.657
932,0.176,3,57.019,171.057,2,0,0,0,41120,1787,0,490.482,43.257,11736.03
933,0.172,3,60.743,182.23,2,0,0,0,41146,1787,0,483.952,41.59,11740.291
934,0.171,3,96.548,289.644,2,0,0,0,41172,1787,0,488.904,41.731,11744.522
935,0.15,2,117.875,235.751,1,0,0,1,41198,1787,0,478.502,35.888,11748.235
936,0.15,2,23.875,47.749,1,0,0,0,41224,1787,0,470.337,35.275,11751.948
937,0.15,2,117.516,235.032,1,0,0,0,41250,1787,0,490.8,36.81,11755.66
938,0.15,2,63.557,127.113,1,0,0,0,41276,1787,0,500.875,37.566,11759.373
939,0.15,2,69.927,139.854,1,0,0,0,41302,1787,0,473.302,35.498,11763.086
940,0.15,2,63.059,126.118,1,0,1,0,41328,1787,0,500.68,37.551,11766.799
941,0.15,2,110.613,221.225,1,0,0,0,41354,1787,0,497.398,37.305,11770.512
942,0.15,2,90.604,181.208,1,0,0,0,41380,1787,0,489.843,36.738,11774.224
943,0.171,3,28.001,84.004,2,0,0,1,41406,1787,0,493.761,42.23,11778.464
944,0.15,2,52.612,105.223,1,0,0,0,41432,1787,0,484.069,36.305,11782.177
945,0.15,2,119.767,239.534,1,0,0,0,41458,1787,0,492.405,36.93,11785.89
946,0.15,2,28.282,56.563,1,0,0,0,41484,1787,0,484.981,36.374,11789.603
947,0.15,2,86.124,172.247,1,0,0,0,41510,1787,0,471.07,35.42,11793.325
948,0.15,2,27.942,55.884,1,0,0,0,41536,1787,0,476.571,35.743,11797.038
949,0.15,2,26.741,53.482,1,0,0,0,41562,1787,0,465.437,34.908,11800.751
950,0.15,2,78.998,157.996,1,0,1,0,41588,1787,0,472.903,35.468,11804.463
951,0.15,2,92.078,184.157,1,0,0,0,41614,1787,0,469.27,35.195,11808.176
952,0.15,2,109.078,218.157,1,0,0,0,41640,1787,0,496.202,37.215,11811.889
953,0.15,2,72.316,144.633,1,0,0,0,41666,1787,0,480.012,36.001,11815.602
954,0.161,2,81.437,162.875,1,0,0,0,41692,1787,0,492.077,39.554,11819.584
955,0.15,2,111.419,222.838,1,0,0,0,41718,1787,0,498.927,37.42,11823.297
956,0.15,2,27.568,55.136,1,0,0,0,41744,1787,0,492.599,36.945,11827.01
957,0.15,2,48.993,97.986,1,0,0,0,41770,1787,0,473.186,35.489,11830.723
958,0.151,2,105.268,210.536,1,0,0,0,41796,1787,0,497.407,37.621,11834.467
959,0.15,2,75.761,151.521,1,0,0,0,41822,1787,0,488.478,36.636,11838.18
960,0.15,2,36.581,73.162,1,0,1,0,41848,1787,0,463.682,34.776,11841.893
961,0.15,2,63.104,126.207,1,0,0,0,41874,1787,0,493.268,36.995,11845.606
962,0.15,2,46.229,92.458,1,0,0,0,41900,1787,0,464.808,34.861,11849.318
963,0.15,2,40.12,80.241,1,0,0,0,41926,1787,0,475.087,35.632,11853.031
964,0.15,2,76.813,153.627,1,0,0,0,41952,1787,0,496.703,37.253,11856.744
965,0.15,2,107.777,215.554,1,0,0,0,41978,1787,0,471.436,35.358,11860.457
966,0.15,2,58.971,117.943,1,0,0,0,42004,1787,0,499.5,37.462,11864.17
967,0.15,2,20.417,40.833,1,0,0,1,42030,1787,0,495.935,37.195,11867.882
968,0.15,2,84.707,169.414,1,0,0,0,42056,1787,0,478.428,35.882,11871.595
969,0.15,2,46.116,92.233,1,0,0,0,42082,1787,0,493.328,37.0,11875.308
970,0.15,2,46.244,92.488,1,0,1,0,42108,1787,0,493.018,36.976,11879.021
971,0.15,2,40.02,80.041,1,0,0,0,42134,1787,0,470.765,35.307,11882.734
972,0.15,2,82.624,165.247,1,0,0,0,42160,1787,0,473.149,35.486,11886.446
973,0.15,2,45.208,90.417,1,0,0,0,42186,1787,0,466.507,34.988,11890.159
974,0.15,2,108.339,216.679,1,0,0,0,42212,1787,0,478.153,35.861,11893.872
975,0.15,2,90.205,180.409,1,0,0,0,42238,1787,0,487.726,36.579,11897.585
976,0.15,2,46.017,92.034,1,0,0,0,42264,1787,0,462.935,34.72,11901.298
977,0.15,2,25.282,50.564,1,0,0,0,42290,1787,0,481.556,36.117,11905.01
978,0.15,2,90.252,180.505,1,0,0,0,42316,1787,0,470.345,35.276,11908.723
979,0.15,2,112.65,225.301,1,0,0,0,42342,1787,0,478.752,35.906,11912.436
980,0.15,2,58.018,116.036,1,0,1,0,42368,1787,0,469.312,35.198,11916.149
981,0.15,2,109.426,218.852,1,0,0,0,42394,1787,0,472.011,35.401,11919.862
982,0.15,2,38.08,76.161,1,0,0,0,42420,1787,0,477.667,35.825,11923.574
983,0.15,2,115.966,231.932,1,0,0,0,42446,1787,0,483.677,36.276,11927.287
984,0.15,2,111.56,223.12,1,0,0,0,42472,1787,0,500.931,37.57,11931.0
985,0.15,2,108.031,216.062,1,0,0,0,42498,1787,0,480.582,36.044,11934.713
986,0.15,2,24.737,49.474,1,0,0,0,42524,1787,0,498.224,37.367,11938.426
987,0.15,2,65.786,131.572,1,0,0,0,42550,1787,0,495.261,37.145,11942.138
988,0.15,2,32.861,65.722,1,0,0,0,42576,1787,0,465.548,34.916,11945.851
989,0.15,2,103.563,207.125,1,0,0,1,42602,1787,0,493.82,37.036,11949.564
990,0.15,2,46.819,93.637,1,0,1,0,42628,1787,0,485.137,36.385,11953.277
991,0.15,2,48.998,97.996,1,0,0,0,42654,1787,0,482.426,36.182,11956.99
992,0.152,2,64.28,128.56,1,0,0,0,42680,1787,0,482.225,36.588,11960.746
993,0.15,2,62.873,125.746,1,0,0,1,42706,1787,0,501.211,37.591,11964.459
994,0.15,2,81.112,162.224,1,0,0,0,42732,1787,0,477.508,35.813,11968.172
995,0.15,2,83.626,167.252,1,0,0,0,42758,1787,0,492.044,36.903,11971.885
996,0.15,2,20.966,41.932,1,0,0,0,42784,1787,0,473.173,35.488,11975.597
997,0.15,2,67.23,134.459,1,0,0,0,42810,1787,0,496.237,37.218,11979.31
998,0.15,2,51.916,103.832,1,0,0,0,42836,1787,0,492.544,36.941,11983.023
999,0.15,2,22.256,44.512,1,0,0,0,42862,1787,0,482.466,36.185,11986.736
1000,0.15,2,29.2,58.4,1,0,1,0,42888,1787,0,500.7,37.552,11990.449
1001,0.15,2,66.623,133.245,1,0,0,0,42914,1787,0,468.546,35.141,11994.161
1002,0.15,2,105.128,210.256,1,0,0,0,42940,1787,0,470.841,35.313,11997.874
1003,0.15,2,100.22,200.44,1,0,0,0,42966,1787,0,467.225,35.042,12001.587
1004,0.15,2,95.505,191.01,1,0,0,0,42992,1787,0,494.96,37.122,12005.3
1005,0.15,2,47.393,94.786,1,0,0,0,43018,1787,0,472.028,35.402,12009.013
1006,0.15,2,111.751,223.501,1,0,0,0,43044,1787,0,474.837,35.613,12012.725
1007,0.15,2,54.906,109.812,1,0,0,0,43070,1787,0,499.531,37.465,12016.438
1008,0.15,2,52.44,104.879,1,0,0,0,43096,1787,0,495.832,37.187,12020.151
1009,0.15,2,99.746,199.492,1,0,0,1,43122,1787,0,466.649,34.999,12023.864
1010,0.15,2,67.263,134.527,1,0,1,0,43148,1787,0,488.413,36.631,12027.577
1011,0.15,2,34.472,68.944,1,0,0,0,43174,1787,0,468.946,35.171,12031.289
1012,0.15,2,44.581,89.162,1,0,0,0,43200,1787,0,497.259,37.294,12035.002
1013,0.15,2,25.692,51.383,1,0,0,0,43226,1787,0,466.67,35.0,12038.715
1014,0.15,2,72.139,144.277,1,0,0,0,43252,1787,0,484.703,36.353,12042.428
1015,0.15,2,94.558,189.115,1,0,0,0,43278,1787,0,487.166,36.537,12046.141
1016,0.15,2,92.921,185.843,1,0,0,0,43304,1787,0,472.158,35.412,12049.853
1017,0.15,2,85.857,171.715,1,0,0,0,43330,1787,0,477.756,35.832,12053.566
1018,0.15,2,115.929,231.858,1,0,0,0,43356,1787,0,482.442,36.183,12057.279
1019,0.15,2,100.055,200.11,1,0,0,0,43382,1787,0,494.875,37.116,12060.992
1020,0.15,2,22.462,44.925,1,0,1,1,43408,1787,0,487.7,36.578,12064.705
1021,0.15,2,66.964,133.928,1,0,0,0,43434,1787,0,500.627,37.547,12068.417
1022,0.15,2,62.795,125.591,1,0,0,0,43460,1787,0,500.413,37.531,12072.13
1023,0.15,2,55.215,110.43,1,0,0,0,43486,1787,0,478.588,35.894,12075.843
1024,0.15,2,95.997,191.994,1,0,0,0,43512,1787,0,472.088,35.407,12079.556
1025,0.15,2,85.979,171.958,1,0,0,0,43538,1787,0,470.514,35.289,12083.269
1026,0.15,2,81.721,163.442,1,0,0,0,43564,1787,0,484.697,36.352,12086.981
1027,0.15,2,55.948,111.896,1,0,0,0,43590,1787,0,465.849,34.939,12090.694
1028,0.15,2,69.273,138.545,1,0,0,0,43616,1787,0,482.642,36.198,12094.407
1029,0.15,2,60.184,120.369,1,0,0,0,43642,1787,0,482.142,36.161,12098.12
1030,0.15,2,85.374,170.749,1,0,1,0,43668,1787,0,482.374,36.178,12101.833
1031,0.15,2,85.39,170.779,1,0,0,1,43694,1787,0,478.897,35.917,12105.545
1032,0.15,2,54.114,108.228,1,0,0,0,43720,1787,0,493.975,37.048,12109.258
1033,0.15,2,110.853,221.706,1,0,0,0,43746,1787,0,487.638,36.573,12112.971
1034,0.15,2,99.948,199.896,1,0,0,0,43772,1787,0,479.315,35.949,12116.684
1035,0.15,2,58.077,116.154,1,0,0,1,43798,1787,0,487.974,36.598,12120.397
1036,0.15,2,67.777,135.555,1,0,0,0,43824,1787,0,474.326,35.574,12124.109
1037,0.15,2,112.782,225.564,1,0,0,0,43850,1787,0,491.308,36.848,12127.822
1038,0.15,2,54.761,109.523,1,0,0,0,43876,1787,0,464.681,34.851,12131.535
1039,0.15,2,105.405,210.81,1,0,0,0,43902,1787,0,482.6,36.195,12135.248
1040,0.15,2,83.226,166.451,1,0,1,0,43928,1787,0,475.292,35.647,12138.961
1041,0.15,2,35.906,71.812,1,0,0,0,43954,1787,0,492.724,36.954,12142.673
1042,0.15,2,40.546,81.092,1,0,0,0,43980,1787,0,488.687,36.652,12146.386
1043,0.15,2,69.999,139.999,1,0,0,0,44006,1787,0,470.177,35.263,12150.099
1044,0.15,2,46.85,93.7,1,0,0,0,44032,1787,0,473.842,35.538,12153.812
1045,0.15,2,35.157,70.314,1,0,0,0,44058,1787,0,468.67,35.15,12157.525
1046,0.15,2,66.096,132.191,1,0,0,1,44084,1787,0,496.959,37.272,12161.237
1047,0.15,2,27.655,55.309,1,0,0,0,44110,1787,0,501.193,37.589,12164.95
1048,0.15,2,38.45,76.901,1,0,0,0,44136,1787,0,471.433,35.357,12168.663
1049,0.15,2,31.684,63.369,1,0,0,0,44162,1787,0,491.541,36.866,12172.376
1050,0.15,2,69.728,139.457,1,0,1,0,44188,1787,0,466.56,34.992,12176.089
1051,0.15,2,90.589,181.179,1,0,0,0,44214,1787,0,498.676,37.401,12179.801
1052,0.15,2,116.659,233.318,1,0,0,0,44240,1787,0,463.533,34.765,12183.514
1053,0.15,2,24.641,49.283,1,0,0,0,44266,1787,0,469.981,35.249,12187.227
1054,0.15,2,68.348,136.697,1,0,0,0,44292,1787,0,484.324,36.324,12190.94
1055,0.15,2,59.347,118.694,1,0,0,0,44318,1787,0,464.325,34.824,12194.653
1056,0.15,2,23.854,47.707,1,0,0,0,44344,1787,0,463.06,34.729,12198.365
1057,0.15,2,65.579,131.157,1,0,0,0,44370,1787,0,476.421,35.732,12202.078
1058,0.15,2,92.986,185.973,1,0,0,0,44396,1787,0,468.216,35.116,12205.791
1059,0.15,2,67.55,135.099,1,0,0,0,44422,1787,0,492.808,36.961,12209.504
1060,0.15,2,59.606,119.212,1,0,1,0,44448,1787,0,468.183,35.114,12213.217
1061,0.15,2,30.397,60.794,1,0,0,0,44474,1787,0,464.941,34.871,12216.929
1062,0.15,2,67.4,134.8,1,0,0,0,44500,1787,0,482.128,36.16,12220.642
1063,0.15,2,110.479,220.958,1,0,0,1,44526,1787,0,494.825,37.112,12224.355
1064,0.15,2,96.375,192.75,1,0,0,0,44552,1787,0,493.573,37.018,12228.068
1065,0.15,2,81.901,163.803,1,0,0,0,44578,1787,0,494.454,37.084,12231.781
1066,0.15,2,91.256,182.511,1,0,0,0,44604,1787,0,488.763,36.657,12235.493
1067,0.15,2,117.067,234.135,1,0,0,0,44630,1787,0,479.212,35.941,12239.206
1068,0.15,2,58.794,117.587,1,0,0,0,44656,1787,0,500.52,37.539,12242.919
1069,0.15,2,45.244,90.488,1,0,0,0,44682,1787,0,464.238,34.818,12246.632
1070,0.15,2,114.205,228.411,1,0,1,0,44708,1787,0,485.578,36.418,12250.345
1071,0.15,2,59.432,118.864,1,0,0,0,44734,1787,0,470.452,35.284,12254.057
1072,0.15,2,65.644,131.288,1,0,0,0,44760,1787,0,489.308,36.698,12257.77
1073,0.15,2,108.94,217.88,1,0,0,0,44786,1787,0,471.676,35.376,12261.483
1074,0.15,2,46.035,92.069,1,0,0,1,44812,1787,0,465.188,34.889,12265.196
1075,0.15,2,95.721,191.442,1,0,0,0,44838,1787,0,467.683,35.076,12268.909
1076,0.15,2,96.434,192.868,1,0,0,0,44864,1787,0,495.681,37.176,12272.621
1077,0.15,2,50.496,100.992,1,0,0,0,44890,1787,0,476.209,35.716,12276.334
1078,0.15,2,46.886,93.771,1,0,0,0,44916,1787,0,470.118,35.259,12280.047
1079,0.15,2,86.267,172.535,1,0,0,0,44942,1787,0,470.083,35.256,12283.76
1080,0.15,2,112.39,224.781,1,0,1,0,44968,1787,0,477.977,35.848,12287.473
1081,0.15,2,112.464,224.928,1,0,0,0,44994,1787,0,478.935,35.92,12291.185
1082,0.15,2,66.934,133.869,1,0,0,0,45020,1787,0,480.378,36.028,12294.898
1083,0.15,2,93.953,187.907,1,0,0,0,45046,1787,0,468.883,35.166,12298.611
1084,0.15,2,101.285,202.569,1,0,0,0,45072,1787,0,497.381,37.304,12302.324
1085,0.15,2,46.086,92.172,1,0,0,0,45098,1787,0,481.514,36.114,12306.037
1086,0.152,2,114.392,228.784,1,0,0,0,45124,1787,0,469.636,35.641,12309.794
1087,0.15,2,28.22,56.44,1,0,0,0,45150,1787,0,469.123,35.184,12313.507
1088,0.15,2,39.019,78.039,1,0,0,0,45176,1787,0,464.25,34.819,12317.22
1089,0.15,2,71.793,143.585,1,0,0,0,45202,1787,0,474.003,35.55,12320.932
1090,0.15,2,64.184,128.368,1,0,1,0,45228,1787,0,486.224,36.467,12324.645
1091,0.15,2,56.883,113.765,1,0,0,0,45254,1787,0,478.018,35.851,12328.358
1092,0.15,2,96.052,192.104,1,0,0,0,45280,1787,0,465.039,34.878,12332.071
1093,0.15,2,90.186,180.371,1,0,0,0,45306,1787,0,467.581,35.069,12335.784
1094,0.15,2,117.61,235.22,1,0,0,0,45332,1787,0,467.077,35.031,12339.496
