Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
765,0.292,11.427,0.788,0.284,0.212,0,0,52219,0,3370,551.627,96.624,11433.931
766,0.336,10.792,0.744,0.328,0.256,0,0,52262,0,3371,592.459,119.353,11443.924
767,0.293,11.406,0.787,0.285,0.213,0,0,52302,0,3372,530.037,93.297,11453.01
768,0.269,11.762,0.811,0.261,0.189,0,0,52340,0,3373,514.027,82.91,11461.571
769,0.339,10.744,0.741,0.331,0.259,0,0,52383,0,3374,584.864,118.979,11471.635
770,0.249,12.056,0.831,0.241,0.169,0,0,52420,0,3375,521.322,77.74,11479.761
771,0.268,11.767,0.812,0.26,0.188,0,0,52458,0,3376,550.312,88.654,11488.315
772,0.335,10.802,0.745,0.327,0.255,0,0,52501,0,3377,561.425,112.861,11498.293
773,0.285,11.522,0.795,0.277,0.205,0,0,52540,0,3378,545.192,93.352,11507.208
774,0.258,11.917,0.822,0.25,0.178,0,0,52578,0,3379,505.135,78.233,11515.54
775,0.338,10.758,0.742,0.33,0.258,0,0,52621,0,3380,561.37,113.866,11525.582
776,0.325,10.953,0.755,0.317,0.245,0,0,52663,0,3381,573.611,111.718,11535.337
777,0.32,11.016,0.76,0.312,0.24,0,0,52705,0,3382,584.132,112.258,11544.999
778,0.325,10.947,0.755,0.317,0.245,0,0,52747,0,3383,570.909,111.341,11554.763
779,0.318,11.054,0.762,0.31,0.238,0,0,52789,0,3384,574.407,109.484,11564.369
780,0.286,11.51,0.794,0.278,0.206,0,0,52829,0,3385,554.012,95.136,11573.302
781,0.273,11.701,0.807,0.265,0.193,0,0,52868,0,3386,520.701,85.299,11581.953
782,0.243,12.142,0.837,0.235,0.163,0,0,52904,0,3387,505.62,73.596,11589.952
783,0.264,11.828,0.816,0.256,0.184,0,0,52942,0,3388,516.148,81.834,11598.415
784,0.308,11.196,0.772,0.3,0.228,0,0,52983,0,3389,575.667,106.328,11607.811
785,0.294,11.393,0.786,0.286,0.214,0,0,53023,0,3390,548.388,96.825,11616.917
786,0.272,11.716,0.808,0.264,0.192,0,0,53062,0,3391,513.393,83.789,11625.546
787,0.284,11.538,0.796,0.276,0.204,0,0,53101,0,3392,522.358,89.098,11634.437
788,0.321,11.004,0.759,0.313,0.241,0,0,53143,0,3393,548.131,105.611,11644.117
789,0.228,12.35,0.852,0.22,0.148,0,0,53178,0,3393,536.328,73.455,11651.81
790,0.255,11.957,0.825,0.247,0.175,0,0,53215,0,3394,538.979,82.597,11660.084
791,0.307,11.207,0.773,0.299,0.227,0,0,53256,0,3395,549.836,101.32,11669.464
792,0.258,11.914,0.822,0.25,0.178,0,0,53294,0,3396,510.957,79.21,11677.801
793,0.311,11.152,0.769,0.303,0.231,0,0,53335,0,3397,563.073,105.04,11687.263
794,0.305,11.236,0.775,0.297,0.225,0,0,53376,0,3398,551.22,100.917,11696.601
795,0.258,11.919,0.822,0.25,0.178,0,0,53414,0,3399,507.87,78.629,11704.931
796,0.271,11.734,0.809,0.263,0.191,0,0,53452,0,3400,527.278,85.657,11713.533
797,0.298,11.333,0.782,0.29,0.218,0,0,53492,0,3401,550.159,98.505,11722.727
798,0.221,12.459,0.859,0.213,0.141,0,0,53527,0,3401,491.624,65.119,11730.259
799,0.301,11.292,0.779,0.293,0.221,0,0,53568,0,3402,548.113,99.062,11739.513
800,0.264,11.833,0.816,0.256,0.184,0,0,53606,0,3403,536.247,84.912,11747.969
801,0.239,12.198,0.841,0.231,0.159,0,0,53642,0,3404,541.349,77.544,11755.886
802,0.27,11.739,0.81,0.262,0.19,0,0,53680,0,3405,516.442,83.802,11764.482
803,0.281,11.587,0.799,0.273,0.201,0,0,53719,0,3406,539.884,90.983,11773.3
804,0.221,12.462,0.859,0.213,0.141,0,0,53754,0,3406,534.982,70.795,11780.828
805,0.288,11.483,0.792,0.28,0.208,0,0,53794,0,3407,535.574,92.577,11789.801
806,0.27,11.75,0.81,0.262,0.19,0,0,53832,0,3408,528.057,85.434,11798.38
807,0.216,12.526,0.864,0.208,0.136,0,0,53867,0,3408,507.646,65.827,11805.813
808,0.284,11.539,0.796,0.276,0.204,0,0,53906,0,3409,536.852,91.547,11814.703
809,0.249,12.054,0.831,0.241,0.169,0,0,53943,0,3410,524.859,78.321,11822.833
810,0.212,12.587,0.868,0.204,0.132,0,0,53977,0,3410,518.743,65.959,11830.176
811,0.205,12.683,0.875,0.197,0.125,0,0,54011,0,3410,494.235,60.885,11837.378
812,0.205,12.691,0.875,0.197,0.125,0,0,54045,0,3410,487.36,59.87,11844.567
813,0.197,12.809,0.883,0.189,0.117,0,0,54078,0,3410,520.428,61.406,11851.584
814,0.271,11.727,0.809,0.263,0.191,0,0,54116,0,3411,552.44,89.899,11860.196
815,0.231,12.309,0.849,0.223,0.151,0,0,54152,0,3411,536.189,74.352,11867.95
816,0.211,12.595,0.869,0.203,0.131,0,0,54186,0,3411,526.736,66.796,11875.281
817,0.267,11.789,0.813,0.259,0.187,0,0,54224,0,3412,508.796,81.491,11883.801
818,0.241,12.166,0.839,0.233,0.161,0,0,54260,0,3413,517.943,74.883,11891.766
819,0.238,12.212,0.842,0.23,0.158,0,0,54296,0,3414,505.066,72.058,11899.662
820,0.275,11.671,0.805,0.267,0.195,0,0,54335,0,3415,544.074,89.8,11908.357
821,0.249,12.053,0.831,0.241,0.169,0,0,54372,0,3416,521.501,77.835,11916.488
822,0.245,12.114,0.835,0.237,0.165,0,0,54409,0,3417,497.476,72.988,11924.529
823,0.223,12.433,0.857,0.215,0.143,0,0,54444,0,3417,534.971,71.434,11932.1
824,0.257,11.93,0.823,0.249,0.177,0,0,54482,0,3418,547.152,84.452,11940.413
825,0.209,12.625,0.871,0.201,0.129,0,0,54516,0,3418,501.946,63.036,11947.7
826,0.246,12.089,0.834,0.238,0.166,0,0,54553,0,3419,510.507,75.444,11955.779
827,0.234,12.265,0.846,0.226,0.154,0,0,54589,0,3420,514.209,72.229,11963.597
828,0.21,12.62,0.87,0.202,0.13,0,0,54623,0,3420,505.994,63.653,11970.892
829,0.262,11.865,0.818,0.254,0.182,0,0,54661,0,3421,534.943,84.009,11979.301
830,0.236,12.237,0.844,0.228,0.156,0,0,54697,0,3422,512.871,72.649,11987.161
831,0.207,12.663,0.873,0.199,0.127,0,0,54731,0,3422,503.125,62.388,11994.392
832,0.173,13.15,0.907,0.165,0.093,0,0,54763,0,3422,483.555,50.22,12000.904
833,0.207,12.665,0.873,0.199,0.127,0,0,54797,0,3422,493.925,61.223,12008.133
834,0.268,11.769,0.812,0.26,0.188,0,0,54835,0,3423,518.906,83.546,12016.683
835,0.2,12.759,0.88,0.192,0.12,0,0,54869,0,3423,476.572,57.214,12023.773
836,0.185,12.971,0.895,0.177,0.105,0,0,54901,0,3423,492.999,54.86,12030.55
837,0.191,12.889,0.889,0.183,0.111,0,0,54934,0,3423,514.579,59.006,12037.448
838,0.231,12.314,0.849,0.223,0.151,0,0,54970,0,3423,529.13,73.271,12045.195
839,0.191,12.893,0.889,0.183,0.111,0,0,55003,0,3423,490.903,56.203,12052.086
840,0.169,13.205,0.911,0.161,0.089,0,0,55034,0,3423,464.178,47.158,12058.518
841,0.167,13.232,0.913,0.159,0.087,0,0,55065,0,3423,503.345,50.577,12064.91
842,0.186,12.96,0.894,0.178,0.106,0,0,55098,0,3423,486.834,54.399,12071.703
843,0.208,12.649,0.872,0.2,0.128,0,0,55132,0,3423,499.821,62.266,12078.955
844,0.196,12.822,0.884,0.188,0.116,0,0,55165,0,3423,476.367,55.941,12085.951
845,0.225,12.394,0.855,0.217,0.145,0,0,55200,0,3423,517.268,69.901,12093.579
846,0.249,12.056,0.831,0.241,0.169,0,0,55237,0,3424,528.13,78.763,12101.706
847,0.203,12.718,0.877,0.195,0.123,0,0,55271,0,3424,486.094,59.17,12108.855
848,0.221,12.461,0.859,0.213,0.141,0,0,55306,0,3424,485.545,64.27,12116.384
849,0.174,13.136,0.906,0.166,0.094,0,0,55338,0,3424,484.101,50.563,12122.918
850,0.243,12.141,0.837,0.235,0.163,0,0,55374,0,3425,527.938,76.876,12130.919
851,0.221,12.449,0.859,0.213,0.141,0,0,55409,0,3425,513.844,68.271,12138.466
852,0.212,12.587,0.868,0.204,0.132,0,0,55443,0,3425,527.206,67.043,12145.81
853,0.153,13.448,0.927,0.145,0.073,0,0,55473,0,3425,478.858,43.826,12151.882
854,0.245,12.109,0.835,0.237,0.165,0,0,55510,0,3426,513.977,75.517,12159.93
855,0.191,12.894,0.889,0.183,0.111,0,0,55543,0,3426,501.121,57.353,12166.82
856,0.169,13.205,0.911,0.161,0.089,0,0,55574,0,3426,475.039,48.251,12173.251
857,0.15,13.485,0.93,0.142,0.07,0,0,55604,0,3426,489.536,44.058,12179.269
858,0.15,13.485,0.93,0.142,0.07,0,0,55634,0,3426,467.653,42.089,12185.287
859,0.209,12.636,0.871,0.201,0.129,0,0,55668,0,3426,494.161,61.835,12192.558
860,0.212,12.581,0.868,0.204,0.132,0,0,55702,0,3426,519.193,66.145,12199.91
861,0.237,12.23,0.843,0.229,0.157,0,0,55738,0,3427,521.138,73.961,12207.78
862,0.202,12.726,0.878,0.194,0.122,0,0,55772,0,3427,502.603,61.023,12214.918
863,0.192,12.879,0.888,0.184,0.112,0,0,55805,0,3427,506.721,58.316,12221.831
864,0.215,12.541,0.865,0.207,0.135,0,0,55840,0,3427,498.093,64.278,12229.242
865,0.227,12.367,0.853,0.219,0.147,0,0,55875,0,3427,498.633,67.944,12236.91
866,0.229,12.334,0.851,0.221,0.149,0,0,55911,0,3427,500.258,68.844,12244.626
867,0.207,12.655,0.873,0.199,0.127,0,0,55945,0,3427,507.783,63.132,12251.869
868,0.212,12.586,0.868,0.204,0.132,0,0,55979,0,3427,511.004,64.989,12259.213
869,0.152,13.456,0.928,0.144,0.072,0,0,56009,0,3427,494.75,45.13,12265.274
870,0.214,12.559,0.866,0.206,0.134,0,0,56043,0,3427,517.406,66.382,12272.658
871,0.152,13.456,0.928,0.144,0.072,0,0,56073,0,3427,466.124,42.508,12278.719
872,0.17,13.197,0.91,0.162,0.09,0,0,56104,0,3427,460.235,46.903,12285.161
873,0.214,12.563,0.866,0.206,0.134,0,0,56138,0,3427,485.272,62.189,12292.54
874,0.214,12.562,0.866,0.206,0.134,0,0,56172,0,3427,508.846,65.226,12299.92
875,0.213,12.57,0.867,0.205,0.133,0,0,56206,0,3427,528.197,67.535,12307.288
876,0.224,12.413,0.856,0.216,0.144,0,0,56241,0,3427,528.658,71.033,12314.889
877,0.218,12.504,0.862,0.21,0.138,0,0,56276,0,3427,527.375,68.882,12322.355
878,0.153,13.447,0.927,0.145,0.073,0,0,56306,0,3427,486.082,44.516,12328.43
879,0.158,13.367,0.922,0.15,0.078,0,0,56337,0,3427,486.717,46.189,12334.622
880,0.191,12.891,0.889,0.183,0.111,0,0,56370,0,3427,499.746,57.264,12341.517
881,0.221,12.454,0.859,0.213,0.141,0,0,56405,0,3427,488.452,64.808,12349.058
882,0.162,13.317,0.918,0.154,0.082,0,0,56436,0,3427,465.678,45.151,12355.324
883,0.195,12.828,0.885,0.187,0.115,0,0,56469,0,3427,489.535,57.373,12362.312
884,0.206,12.666,0.874,0.198,0.126,0,0,56503,0,3427,486.208,60.237,12369.539
885,0.178,13.085,0.902,0.17,0.098,0,0,56535,0,3427,505.037,53.813,12376.147
886,0.177,13.097,0.903,0.169,0.097,0,0,56567,0,3427,503.868,53.434,12382.737
887,0.171,13.184,0.909,0.163,0.091,0,0,56598,0,3427,478.494,49.024,12389.2
888,0.201,12.74,0.879,0.193,0.121,0,0,56632,0,3427,506.361,61.178,12396.317
889,0.173,13.158,0.907,0.165,0.093,0,0,56664,0,3427,474.059,49.086,12402.818
890,0.196,12.816,0.884,0.188,0.116,0,0,56697,0,3427,505.454,59.483,12409.823
891,0.206,12.669,0.874,0.198,0.126,0,0,56731,0,3427,495.082,61.275,12417.045
892,0.206,12.67,0.874,0.198,0.126,0,0,56765,0,3427,517.236,64.001,12424.267
893,0.172,13.172,0.908,0.164,0.092,0,0,56797,0,3427,476.863,49.092,12430.747
894,0.15,13.485,0.93,0.142,0.07,0,0,56827,0,3427,474.135,42.672,12436.765
895,0.15,13.485,0.93,0.142,0.07,0,0,56857,0,3427,451.855,40.667,12442.783
896,0.158,13.373,0.922,0.15,0.078,0,0,56888,0,3427,477.513,45.194,12448.966
897,0.15,13.485,0.93,0.142,0.07,0,0,56918,0,3427,493.964,44.457,12454.984
898,0.18,13.043,0.9,0.172,0.1,0,0,56950,0,3427,481.753,52.168,12461.654
899,0.175,13.121,0.905,0.167,0.095,0,0,56982,0,3427,486.119,51.079,12468.21
900,0.168,13.219,0.912,0.16,0.088,0,0,57013,0,3427,471.226,47.595,12474.621
901,0.15,13.485,0.93,0.142,0.07,0,0,57043,0,3427,487.805,43.902,12480.639
902,0.15,13.485,0.93,0.142,0.07,0,0,57073,0,3427,471.871,42.468,12486.657
903,0.15,13.485,0.93,0.142,0.07,0,0,57103,0,3427,473.916,42.652,12492.675
904,0.202,12.733,0.878,0.194,0.122,0,0,57137,0,3427,512.477,62.064,12499.802
905,0.15,13.485,0.93,0.142,0.07,0,0,57167,0,3427,477.429,42.969,12505.82
906,0.172,13.164,0.908,0.164,0.092,0,0,57199,0,3427,465.819,48.102,12512.311
907,0.15,13.485,0.93,0.142,0.07,0,0,57229,0,3427,491.285,44.216,12518.329
908,0.15,13.485,0.93,0.142,0.07,0,0,57259,0,3427,452.49,40.724,12524.347
909,0.15,13.485,0.93,0.142,0.07,0,0,57289,0,3427,471.392,42.425,12530.365
910,0.15,13.485,0.93,0.142,0.07,0,0,57319,0,3427,497.652,44.789,12536.383
911,0.185,12.982,0.895,0.177,0.105,0,0,57351,0,3427,476.957,52.861,12543.144
912,0.178,13.082,0.902,0.17,0.098,0,0,57383,0,3427,464.372,49.528,12549.756
913,0.163,13.302,0.917,0.155,0.083,0,0,57414,0,3427,475.321,46.382,12556.044
914,0.154,13.425,0.926,0.146,0.074,0,0,57444,0,3427,462.3,42.753,12562.151
915,0.15,13.485,0.93,0.142,0.07,0,0,57474,0,3427,495.058,44.555,12568.169
916,0.15,13.485,0.93,0.142,0.07,0,0,57504,0,3427,480.512,43.246,12574.187
917,0.167,13.239,0.913,0.159,0.087,0,0,57535,0,3427,491.204,49.202,12580.567
918,0.15,13.485,0.93,0.142,0.07,0,0,57565,0,3427,466.564,41.991,12586.585
919,0.15,13.485,0.93,0.142,0.07,0,0,57595,0,3427,460.67,41.46,12592.603
920,0.159,13.359,0.921,0.151,0.079,0,0,57626,0,3427,497.292,47.359,12598.808
921,0.165,13.273,0.915,0.157,0.085,0,0,57657,0,3427,482.746,47.679,12605.139
922,0.15,13.485,0.93,0.142,0.07,0,0,57687,0,3427,475.922,42.833,12611.157
923,0.15,13.485,0.93,0.142,0.07,0,0,57717,0,3427,488.559,43.97,12617.175
924,0.15,13.485,0.93,0.142,0.07,0,0,57747,0,3427,494.544,44.509,12623.193
925,0.15,13.485,0.93,0.142,0.07,0,0,57777,0,3427,460.954,41.486,12629.211
926,0.176,13.102,0.904,0.168,0.096,0,0,57809,0,3427,493.254,52.217,12635.794
927,0.15,13.485,0.93,0.142,0.07,0,0,57839,0,3427,494.501,44.505,12641.812
928,0.15,13.485,0.93,0.142,0.07,0,0,57869,0,3427,468.28,42.145,12647.83
929,0.15,13.485,0.93,0.142,0.07,0,0,57899,0,3427,494.416,44.497,12653.848
930,0.15,13.485,0.93,0.142,0.07,0,0,57929,0,3427,466.424,41.978,12659.866
931,0.15,13.485,0.93,0.142,0.07,0,0,57959,0,3427,496.251,44.663,12665.884
932,0.15,13.485,0.93,0.142,0.07,0,0,57989,0,3427,482.599,43.434,12671.902
933,0.178,13.085,0.902,0.17,0.098,0,0,58021,0,3427,507.399,54.065,12678.511
934,0.179,13.07,0.901,0.171,0.099,0,0,58053,0,3427,465.873,49.929,12685.141
935,0.15,13.485,0.93,0.142,0.07,0,0,58083,0,3427,480.86,43.277,12691.159
936,0.15,13.485,0.93,0.142,0.07,0,0,58113,0,3427,461.017,41.492,12697.177
937,0.15,13.485,0.93,0.142,0.07,0,0,58143,0,3427,464.612,41.815,12703.195
938,0.15,13.485,0.93,0.142,0.07,0,0,58173,0,3427,462.614,41.635,12709.213
939,0.15,13.485,0.93,0.142,0.07,0,0,58203,0,3427,481.434,43.329,12715.231
940,0.15,13.485,0.93,0.142,0.07,0,0,58233,0,3427,474.858,42.737,12721.249
941,0.15,13.485,0.93,0.142,0.07,0,0,58263,0,3427,456.336,41.07,12727.267
942,0.173,13.155,0.907,0.165,0.093,0,0,58295,0,3427,462.301,47.925,12733.773
943,0.15,13.485,0.93,0.142,0.07,0,0,58325,0,3427,491.303,44.217,12739.791
944,0.157,13.387,0.923,0.149,0.077,0,0,58355,0,3427,498.304,46.864,12745.953
945,0.15,13.485,0.93,0.142,0.07,0,0,58385,0,3427,454.759,40.928,12751.971
946,0.15,13.485,0.93,0.142,0.07,0,0,58415,0,3427,486.331,43.77,12757.989
947,0.15,13.485,0.93,0.142,0.07,0,0,58445,0,3427,453.813,40.843,12764.007
948,0.15,13.485,0.93,0.142,0.07,0,0,58475,0,3427,488.767,43.989,12770.025
949,0.15,13.485,0.93,0.142,0.07,0,0,58505,0,3427,459.1,41.319,12776.043
950,0.15,13.485,0.93,0.142,0.07,0,0,58535,0,3427,496.531,44.688,12782.061
951,0.169,13.206,0.911,0.161,0.089,0,0,58566,0,3427,473.61,48.089,12788.491
952,0.15,13.485,0.93,0.142,0.07,0,0,58596,0,3427,452.618,40.736,12794.509
953,0.15,13.485,0.93,0.142,0.07,0,0,58626,0,3427,495.903,44.631,12800.527
954,0.167,13.235,0.913,0.159,0.087,0,0,58657,0,3427,472.853,47.457,12806.914
955,0.15,13.485,0.93,0.142,0.07,0,0,58687,0,3427,473.768,42.639,12812.932
956,0.15,13.485,0.93,0.142,0.07,0,0,58717,0,3427,474.368,42.693,12818.95
957,0.15,13.485,0.93,0.142,0.07,0,0,58747,0,3427,486.165,43.755,12824.968
958,0.15,13.485,0.93,0.142,0.07,0,0,58777,0,3427,467.659,42.089,12830.986
959,0.15,13.485,0.93,0.142,0.07,0,0,58807,0,3427,495.202,44.568,12837.004
960,0.15,13.485,0.93,0.142,0.07,0,0,58837,0,3427,486.296,43.767,12843.022
961,0.15,13.485,0.93,0.142,0.07,0,0,58867,0,3427,489.911,44.092,12849.04
962,0.155,13.41,0.925,0.147,0.075,0,0,58897,0,3427,492.915,45.896,12855.169
963,0.15,13.485,0.93,0.142,0.07,0,0,58927,0,3427,495.452,44.591,12861.187
964,0.15,13.485,0.93,0.142,0.07,0,0,58957,0,3427,452.632,40.737,12867.205
965,0.15,13.485,0.93,0.142,0.07,0,0,58987,0,3427,460.77,41.469,12873.223
966,0.15,13.485,0.93,0.142,0.07,0,0,59017,0,3427,498.138,44.832,12879.241
967,0.15,13.485,0.93,0.142,0.07,0,0,59047,0,3427,466.361,41.972,12885.259
968,0.15,13.485,0.93,0.142,0.07,0,0,59077,0,3427,482.647,43.438,12891.277
969,0.15,13.485,0.93,0.142,0.07,0,0,59107,0,3427,492.942,44.365,12897.295
970,0.15,13.485,0.93,0.142,0.07,0,0,59137,0,3427,462.841,41.656,12903.313
971,0.15,13.485,0.93,0.142,0.07,0,0,59167,0,3427,475.265,42.774,12909.331
972,0.15,13.485,0.93,0.142,0.07,0,0,59197,0,3427,450.994,40.589,12915.349
973,0.15,13.485,0.93,0.142,0.07,0,0,59227,0,3427,499.208,44.929,12921.367
974,0.15,13.485,0.93,0.142,0.07,0,0,59257,0,3427,490.685,44.162,12927.385
975,0.15,13.485,0.93,0.142,0.07,0,0,59287,0,3427,467.07,42.036,12933.403
976,0.15,13.485,0.93,0.142,0.07,0,0,59317,0,3427,489.491,44.054,12939.421
977,0.15,13.485,0.93,0.142,0.07,0,0,59347,0,3427,459.975,41.398,12945.439
978,0.15,13.485,0.93,0.142,0.07,0,0,59377,0,3427,455.055,40.955,12951.457
979,0.15,13.485,0.93,0.142,0.07,0,0,59407,0,3427,494.966,44.547,12957.475
980,0.15,13.485,0.93,0.142,0.07,0,0,59437,0,3427,463.541,41.719,12963.493
981,0.15,13.485,0.93,0.142,0.07,0,0,59467,0,3427,463.293,41.696,12969.511
982,0.15,13.485,0.93,0.142,0.07,0,0,59497,0,3427,495.969,44.637,12975.529
983,0.15,13.485,0.93,0.142,0.07,0,0,59527,0,3427,489.652,44.069,12981.547
984,0.15,13.485,0.93,0.142,0.07,0,0,59557,0,3427,495.733,44.616,12987.565
985,0.15,13.485,0.93,0.142,0.07,0,0,59587,0,3427,474.466,42.702,12993.583
986,0.15,13.485,0.93,0.142,0.07,0,0,59617,0,3427,497.639,44.788,12999.601
987,0.15,13.485,0.93,0.142,0.07,0,0,59647,0,3427,460.345,41.431,13005.619
988,0.15,13.485,0.93,0.142,0.07,0,0,59677,0,3427,482.831,43.455,13011.637
989,0.15,13.485,0.93,0.142,0.07,0,0,59707,0,3427,485.741,43.717,13017.655
990,0.15,13.485,0.93,0.142,0.07,0,0,59737,0,3427,455.596,41.004,13023.673
991,0.15,13.485,0.93,0.142,0.07,0,0,59767,0,3427,466.822,42.014,13029.691
992,0.15,13.485,0.93,0.142,0.07,0,0,59797,0,3427,459.123,41.321,13035.709
993,0.15,13.485,0.93,0.142,0.07,0,0,59827,0,3427,457.038,41.133,13041.727
994,0.15,13.485,0.93,0.142,0.07,0,0,59857,0,3427,499.665,44.97,13047.745
995,0.15,13.485,0.93,0.142,0.07,0,0,59887,0,3427,492.611,44.335,13053.763
996,0.15,13.485,0.93,0.142,0.07,0,0,59917,0,3427,455.629,41.007,13059.781
997,0.15,13.485,0.93,0.142,0.07,0,0,59947,0,3427,468.768,42.189,13065.799
998,0.15,13.485,0.93,0.142,0.07,0,0,59977,0,3427,472.001,42.48,13071.817
999,0.15,13.485,0.93,0.142,0.07,0,0,60007,0,3427,453.786,40.841,13077.835
1000,0.15,13.485,0.93,0.142,0.07,0,0,60037,0,3427,485.938,43.734,13083.853
1001,0.15,13.485,0.93,0.142,0.07,0,0,60067,0,3427,478.985,43.109,13089.871
1002,0.15,13.485,0.93,0.142,0.07,0,0,60097,0,3427,483.48,43.513,13095.889
1003,0.15,13.485,0.93,0.142,0.07,0,0,60127,0,3427,466.521,41.987,13101.907
1004,0.15,13.485,0.93,0.142,0.07,0,0,60157,0,3427,492.647,44.338,13107.925
1005,0.15,13.485,0.93,0.142,0.07,0,0,60187,0,3427,454.408,40.897,13113.943
1006,0.15,13.485,0.93,0.142,0.07,0,0,60217,0,3427,477.546,42.979,13119.961
1007,0.15,13.485,0.93,0.142,0.07,0,0,60247,0,3427,459.707,41.374,13125.979
1008,0.15,13.485,0.93,0.142,0.07,0,0,60277,0,3427,477.585,42.983,13131.997
1009,0.15,13.485,0.93,0.142,0.07,0,0,60307,0,3427,452.233,40.701,13138.015
1010,0.15,13.485,0.93,0.142,0.07,0,0,60337,0,3427,497.119,44.741,13144.033
1011,0.15,13.485,0.93,0.142,0.07,0,0,60367,0,3427,479.201,43.128,13150.051
1012,0.15,13.485,0.93,0.142,0.07,0,0,60397,0,3427,488.937,44.004,13156.069
1013,0.15,13.485,0.93,0.142,0.07,0,0,60427,0,3427,454.528,40.907,13162.087
1014,0.15,13.485,0.93,0.142,0.07,0,0,60457,0,3427,491.665,44.25,13168.105
1015,0.15,13.485,0.93,0.142,0.07,0,0,60487,0,3427,476.35,42.872,13174.123
1016,0.15,13.485,0.93,0.142,0.07,0,0,60517,0,3427,480.723,43.265,13180.141
1017,0.15,13.485,0.93,0.142,0.07,0,0,60547,0,3427,471.145,42.403,13186.159
1018,0.15,13.485,0.93,0.142,0.07,0,0,60577,0,3427,456.861,41.117,13192.177
1019,0.15,13.485,0.93,0.142,0.07,0,0,60607,0,3427,497.578,44.782,13198.195
1020,0.15,13.485,0.93,0.142,0.07,0,0,60637,0,3427,483.168,43.485,13204.213
1021,0.15,13.485,0.93,0.142,0.07,0,0,60667,0,3427,481.325,43.319,13210.231
1022,0.15,13.485,0.93,0.142,0.07,0,0,60697,0,3427,488.279,43.945,13216.249
1023,0.15,13.485,0.93,0.142,0.07,0,0,60727,0,3427,469.095,42.219,13222.267
1024,0.15,13.485,0.93,0.142,0.07,0,0,60757,0,3427,453.315,40.798,13228.285
1025,0.15,13.485,0.93,0.142,0.07,0,0,60787,0,3427,477.397,42.966,13234.303
1026,0.15,13.485,0.93,0.142,0.07,0,0,60817,0,3427,468.099,42.129,13240.321
1027,0.15,13.485,0.93,0.142,0.07,0,0,60847,0,3427,474.027,42.662,13246.339
1028,0.15,13.485,0.93,0.142,0.07,0,0,60877,0,3427,458.569,41.271,13252.357
1029,0.15,13.485,0.93,0.142,0.07,0,0,60907,0,3427,479.608,43.165,13258.375
1030,0.15,13.485,0.93,0.142,0.07,0,0,60937,0,3427,487.432,43.869,13264.393
1031,0.15,13.485,0.93,0.142,0.07,0,0,60967,0,3427,493.268,44.394,13270.411
1032,0.15,13.485,0.93,0.142,0.07,0,0,60997,0,3427,479.057,43.115,13276.429
1033,0.15,13.485,0.93,0.142,0.07,0,0,61027,0,3427,475.453,42.791,13282.447
1034,0.15,13.485,0.93,0.142,0.07,0,0,61057,0,3427,488.335,43.95,13288.465
1035,0.15,13.485,0.93,0.142,0.07,0,0,61087,0,3427,480.685,43.262,13294.483
1036,0.15,13.485,0.93,0.142,0.07,0,0,61117,0,3427,462.431,41.619,13300.501
1037,0.15,13.485,0.93,0.142,0.07,0,0,61147,0,3427,487.807,43.903,13306.519
1038,0.15,13.485,0.93,0.142,0.07,0,0,61177,0,3427,491.904,44.271,13312.537
1039,0.15,13.485,0.93,0.142,0.07,0,0,61207,0,3427,488.427,43.958,13318.555
1040,0.15,13.485,0.93,0.142,0.07,0,0,61237,0,3427,453.523,40.817,13324.573
1041,0.15,13.485,0.93,0.142,0.07,0,0,61267,0,3427,479.984,43.199,13330.591
1042,0.15,13.485,0.93,0.142,0.07,0,0,61297,0,3427,491.926,44.273,13336.609
1043,0.15,13.485,0.93,0.142,0.07,0,0,61327,0,3427,480.384,43.235,13342.627
1044,0.15,13.485,0.93,0.142,0.07,0,0,61357,0,3427,472.611,42.535,13348.645
1045,0.15,13.485,0.93,0.142,0.07,0,0,61387,0,3427,489.763,44.079,13354.663
1046,0.15,13.485,0.93,0.142,0.07,0,0,61417,0,3427,484.064,43.566,13360.681
1047,0.15,13.485,0.93,0.142,0.07,0,0,61447,0,3427,462.946,41.665,13366.699
1048,0.15,13.485,0.93,0.142,0.07,0,0,61477,0,3427,482.081,43.387,13372.717
1049,0.15,13.485,0.93,0.142,0.07,0,0,61507,0,3427,465.753,41.918,13378.735
1050,0.15,13.485,0.93,0.142,0.07,0,0,61537,0,3427,481.757,43.358,13384.753
1051,0.15,13.485,0.93,0.142,0.07,0,0,61567,0,3427,488.534,43.968,13390.771
1052,0.15,13.485,0.93,0.142,0.07,0,0,61597,0,3427,462.094,41.588,13396.789
1053,0.15,13.485,0.93,0.142,0.07,0,0,61627,0,3427,498.459,44.861,13402.807
1054,0.15,13.485,0.93,0.142,0.07,0,0,61657,0,3427,485.307,43.678,13408.825
1055,0.15,13.485,0.93,0.142,0.07,0,0,61687,0,3427,456.982,41.128,13414.843
1056,0.15,13.485,0.93,0.142,0.07,0,0,61717,0,3427,479.014,43.111,13420.861
1057,0.15,13.485,0.93,0.142,0.07,0,0,61747,0,3427,482.988,43.469,13426.879
