Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
641,0.442,9.247,0.638,0.434,0.362,0,0,46701,0,3194,623.92,165.567,10080.13
642,0.486,8.62,0.594,0.478,0.406,0,0,46754,0,3197,657.203,191.461,10093.328
643,0.505,8.332,0.575,0.497,0.425,0,0,46809,0,3200,635.113,192.593,10106.952
644,0.443,9.234,0.637,0.435,0.363,0,0,46860,0,3202,641.109,170.461,10119.243
645,0.463,8.952,0.617,0.455,0.383,0,0,46912,0,3204,610.208,169.386,10131.952
646,0.486,8.611,0.594,0.478,0.406,0,0,46966,0,3207,664.103,193.703,10145.163
647,0.499,8.42,0.581,0.491,0.419,0,0,47020,0,3210,668.022,200.136,10158.656
648,0.482,8.67,0.598,0.474,0.402,0,0,47073,0,3213,645.412,186.687,10171.781
649,0.491,8.538,0.589,0.483,0.411,0,0,47127,0,3216,650.839,191.804,10185.1
650,0.424,9.507,0.656,0.416,0.344,0,0,47176,0,3218,635.365,161.77,10196.989
651,0.487,8.604,0.593,0.479,0.407,0,0,47230,0,3221,660.211,192.751,10210.21
652,0.412,9.692,0.668,0.404,0.332,0,0,47278,0,3223,627.904,155.067,10221.827
653,0.425,9.499,0.655,0.417,0.345,0,0,47327,0,3225,605.359,154.323,10233.727
654,0.496,8.475,0.584,0.488,0.416,0,0,47381,0,3228,649.002,192.951,10247.139
655,0.423,9.523,0.657,0.415,0.343,0,0,47430,0,3230,588.871,149.529,10259.003
656,0.482,8.67,0.598,0.474,0.402,0,0,47483,0,3233,652.506,188.722,10272.127
657,0.43,9.431,0.65,0.422,0.35,0,0,47533,0,3235,612.681,157.93,10284.129
658,0.396,9.923,0.684,0.388,0.316,0,0,47580,0,3237,613.521,145.654,10295.405
659,0.396,9.916,0.684,0.388,0.316,0,0,47627,0,3239,576.137,136.932,10306.69
660,0.444,9.221,0.636,0.436,0.364,0,0,47678,0,3241,626.156,166.83,10319.0
661,0.407,9.753,0.673,0.399,0.327,0,0,47726,0,3243,585.515,143.119,10330.527
662,0.392,9.98,0.688,0.384,0.312,0,0,47773,0,3245,602.773,141.668,10341.717
663,0.425,9.5,0.655,0.417,0.345,0,0,47822,0,3247,612.868,156.206,10353.616
664,0.396,9.913,0.684,0.388,0.316,0,0,47869,0,3249,587.268,139.649,10364.905
665,0.457,9.031,0.623,0.449,0.377,0,0,47921,0,3251,610.383,167.439,10377.497
666,0.481,8.683,0.599,0.473,0.401,0,0,47974,0,3254,641.515,185.195,10390.601
667,0.395,9.93,0.685,0.387,0.315,0,0,48021,0,3256,619.715,146.934,10401.866
668,0.437,9.321,0.643,0.429,0.357,0,0,48071,0,3258,604.676,158.61,10414.03
669,0.406,9.778,0.674,0.398,0.326,0,0,48119,0,3260,587.162,142.903,10425.518
670,0.472,8.816,0.608,0.464,0.392,0,0,48172,0,3263,632.95,179.259,10438.427
671,0.408,9.742,0.672,0.4,0.328,0,0,48220,0,3265,592.844,145.185,10449.97
672,0.431,9.414,0.649,0.423,0.351,0,0,48270,0,3267,615.308,159.021,10461.996
673,0.439,9.288,0.641,0.431,0.359,0,0,48320,0,3269,605.812,159.744,10474.209
674,0.411,9.708,0.669,0.403,0.331,0,0,48368,0,3271,606.719,149.438,10485.801
675,0.412,9.679,0.668,0.404,0.332,0,0,48416,0,3273,615.692,152.37,10497.436
676,0.436,9.333,0.644,0.428,0.356,0,0,48466,0,3275,616.225,161.342,10509.582
677,0.443,9.242,0.637,0.435,0.363,0,0,48516,0,3277,629.438,167.154,10521.862
678,0.456,9.052,0.624,0.448,0.376,0,0,48567,0,3279,614.364,167.978,10534.422
679,0.368,10.328,0.712,0.36,0.288,0,0,48612,0,3280,560.963,123.759,10545.099
680,0.447,9.18,0.633,0.439,0.367,0,0,48663,0,3282,645.764,173.148,10557.47
681,0.382,10.114,0.698,0.374,0.302,0,0,48709,0,3284,581.182,133.373,10568.463
682,0.435,9.355,0.645,0.427,0.355,0,0,48759,0,3286,633.634,165.309,10580.576
683,0.445,9.213,0.635,0.437,0.365,0,0,48810,0,3288,635.204,169.451,10592.899
684,0.408,9.745,0.672,0.4,0.328,0,0,48858,0,3290,625.967,153.199,10604.436
685,0.439,9.296,0.641,0.431,0.359,0,0,48908,0,3292,611.477,161.021,10616.636
686,0.379,10.166,0.701,0.371,0.299,0,0,48954,0,3294,597.558,135.854,10627.553
687,0.392,9.97,0.688,0.384,0.312,0,0,49001,0,3296,621.002,146.208,10638.758
688,0.421,9.549,0.659,0.413,0.341,0,0,49050,0,3298,594.046,150.227,10650.586
689,0.44,9.277,0.64,0.432,0.36,0,0,49100,0,3300,630.46,166.514,10662.814
690,0.381,10.137,0.699,0.373,0.301,0,0,49146,0,3302,611.739,139.805,10673.773
691,0.406,9.774,0.674,0.398,0.326,0,0,49194,0,3304,582.412,141.846,10685.268
692,0.41,9.712,0.67,0.402,0.33,0,0,49242,0,3306,605.572,149.037,10696.853
693,0.367,10.345,0.713,0.359,0.287,0,0,49287,0,3307,583.15,128.25,10707.506
694,0.401,9.839,0.679,0.393,0.321,0,0,49335,0,3309,623.231,150.117,10718.904
695,0.383,10.11,0.697,0.375,0.303,0,0,49381,0,3311,612.913,140.767,10729.904
696,0.425,9.491,0.655,0.417,0.345,0,0,49430,0,3313,613.303,156.547,10741.816
697,0.404,9.807,0.676,0.396,0.324,0,0,49478,0,3315,582.446,141.057,10753.262
698,0.35,10.588,0.73,0.342,0.27,0,0,49522,0,3316,580.407,121.813,10763.555
699,0.386,10.058,0.694,0.378,0.306,0,0,49569,0,3318,612.292,141.923,10774.63
700,0.377,10.19,0.703,0.369,0.297,0,0,49615,0,3320,603.442,136.593,10785.512
701,0.356,10.504,0.724,0.348,0.276,0,0,49659,0,3321,582.597,124.303,10795.93
702,0.342,10.7,0.738,0.334,0.262,0,0,49702,0,3322,576.443,118.318,10806.058
703,0.395,9.938,0.685,0.387,0.315,0,0,49749,0,3324,609.757,144.371,10817.311
704,0.411,9.701,0.669,0.403,0.331,0,0,49797,0,3326,612.122,150.941,10828.914
705,0.4,9.859,0.68,0.392,0.32,0,0,49845,0,3328,599.148,143.827,10840.284
706,0.378,10.172,0.702,0.37,0.298,0,0,49891,0,3330,594.195,134.924,10851.191
707,0.338,10.761,0.742,0.33,0.258,0,0,49934,0,3331,564.822,114.491,10861.229
708,0.369,10.308,0.711,0.361,0.289,0,0,49979,0,3332,597.222,132.268,10871.936
709,0.373,10.25,0.707,0.365,0.293,0,0,50025,0,3334,594.989,133.201,10882.728
710,0.329,10.894,0.751,0.321,0.249,0,0,50068,0,3335,570.825,112.581,10892.571
711,0.377,10.193,0.703,0.369,0.297,0,0,50114,0,3337,576.684,130.461,10903.448
712,0.359,10.456,0.721,0.351,0.279,0,0,50159,0,3338,597.206,128.603,10913.936
713,0.354,10.532,0.726,0.346,0.274,0,0,50203,0,3339,579.743,123.017,10924.312
714,0.418,9.601,0.662,0.41,0.338,0,0,50252,0,3341,626.456,157.073,10936.063
715,0.375,10.229,0.705,0.367,0.295,0,0,50298,0,3343,611.946,137.512,10946.886
716,0.391,9.996,0.689,0.383,0.311,0,0,50345,0,3345,586.984,137.58,10958.053
717,0.327,10.916,0.753,0.319,0.247,0,0,50387,0,3346,586.243,115.08,10967.863
718,0.343,10.681,0.737,0.335,0.263,0,0,50431,0,3347,555.819,114.522,10978.02
719,0.385,10.078,0.695,0.377,0.305,0,0,50477,0,3349,568.603,131.347,10989.067
720,0.347,10.624,0.733,0.339,0.267,0,0,50521,0,3350,572.472,119.307,10999.308
721,0.408,9.75,0.672,0.4,0.328,0,0,50569,0,3352,622.98,152.342,11010.838
722,0.382,10.114,0.698,0.374,0.302,0,0,50615,0,3354,597.046,137.009,11021.83
723,0.332,10.844,0.748,0.324,0.252,0,0,50658,0,3355,567.661,113.122,11031.746
724,0.352,10.561,0.728,0.344,0.272,0,0,50702,0,3356,569.55,120.165,11042.079
725,0.382,10.122,0.698,0.374,0.302,0,0,50748,0,3358,590.972,135.426,11053.06
726,0.391,9.998,0.689,0.383,0.311,0,0,50795,0,3360,594.454,139.282,11064.225
727,0.311,11.146,0.769,0.303,0.231,0,0,50836,0,3361,535.661,100.064,11073.696
728,0.369,10.306,0.711,0.361,0.289,0,0,50881,0,3362,594.61,131.722,11084.405
729,0.339,10.738,0.741,0.331,0.259,0,0,50924,0,3363,570.485,116.188,11094.477
730,0.301,11.299,0.779,0.293,0.221,0,0,50965,0,3364,562.522,101.5,11103.721
731,0.336,10.789,0.744,0.328,0.256,0,0,51008,0,3365,563.936,113.655,11113.717
732,0.31,11.164,0.77,0.302,0.23,0,0,51049,0,3366,531.627,98.905,11123.16
733,0.328,10.909,0.752,0.32,0.248,0,0,51091,0,3367,571.711,112.405,11132.981
734,0.363,10.403,0.717,0.355,0.283,0,0,51136,0,3368,575.827,125.267,11143.548
735,0.36,10.445,0.72,0.352,0.28,0,0,51181,0,3369,567.566,122.484,11154.053
736,0.331,10.867,0.749,0.323,0.251,0,0,51224,0,3370,584.377,115.892,11163.934
737,0.33,10.877,0.75,0.322,0.25,0,0,51267,0,3371,560.814,110.997,11173.801
738,0.375,10.222,0.705,0.367,0.295,0,0,51313,0,3373,606.985,136.576,11184.635
739,0.348,10.609,0.732,0.34,0.268,0,0,51357,0,3374,588.537,123.003,11194.897
740,0.337,10.768,0.743,0.329,0.257,0,0,51400,0,3375,560.743,113.515,11204.925
741,0.378,10.182,0.702,0.37,0.298,0,0,51446,0,3377,582.912,132.135,11215.818
742,0.329,10.89,0.751,0.321,0.249,0,0,51489,0,3378,559.954,110.514,11225.665
743,0.289,11.477,0.791,0.281,0.209,0,0,51529,0,3379,559.265,96.811,11234.647
744,0.374,10.234,0.706,0.366,0.294,0,0,51575,0,3381,606.159,136.098,11245.463
745,0.319,11.03,0.761,0.311,0.239,0,0,51617,0,3382,557.664,106.832,11255.104
746,0.353,10.539,0.727,0.345,0.273,0,0,51661,0,3383,599.028,126.937,11265.47
747,0.339,10.743,0.741,0.331,0.259,0,0,51704,0,3384,578.803,117.763,11275.535
748,0.297,11.347,0.783,0.289,0.217,0,0,51744,0,3385,523.888,93.496,11284.708
749,0.337,10.776,0.743,0.329,0.257,0,0,51787,0,3386,558.394,112.844,11294.724
750,0.329,10.883,0.751,0.321,0.249,0,0,51830,0,3387,552.598,109.23,11304.582
751,0.275,11.667,0.805,0.267,0.195,0,0,51869,0,3388,553.601,91.474,11313.283
752,0.36,10.439,0.72,0.352,0.28,0,0,51914,0,3389,599.478,129.502,11323.796
753,0.318,11.046,0.762,0.31,0.238,0,0,51956,0,3390,561.83,107.268,11333.414
754,0.363,10.394,0.717,0.355,0.283,0,0,52001,0,3391,590.501,128.683,11343.994
755,0.296,11.362,0.784,0.288,0.216,0,0,52041,0,3392,540.475,96.122,11353.145
756,0.297,11.347,0.783,0.289,0.217,0,0,52081,0,3393,571.851,102.065,11362.319
757,0.345,10.663,0.735,0.337,0.265,0,0,52125,0,3394,587.333,121.442,11372.502
758,0.289,11.464,0.791,0.281,0.209,0,0,52165,0,3395,532.855,92.528,11381.503
759,0.275,11.678,0.805,0.267,0.195,0,0,52204,0,3396,545.295,89.846,11390.188
760,0.308,11.198,0.772,0.3,0.228,0,0,52245,0,3397,555.041,102.489,11399.582
761,0.292,11.428,0.788,0.284,0.212,0,0,52285,0,3398,540.872,94.705,11408.635
762,0.299,11.322,0.781,0.291,0.219,0,0,52325,0,3399,548.633,98.477,11417.845
763,0.338,10.764,0.742,0.33,0.258,0,0,52368,0,3400,586.936,118.905,11427.879
764,0.274,11.691,0.806,0.266,0.194,0,0,52407,0,3401,531.883,87.351,11436.544
765,0.343,10.683,0.737,0.335,0.263,0,0,52451,0,3402,573.559,118.118,11446.697
766,0.265,11.819,0.815,0.257,0.185,0,0,52489,0,3403,510.337,81.119,11455.175
767,0.264,11.826,0.816,0.256,0.184,0,0,52527,0,3404,536.713,85.15,11463.641
768,0.294,11.404,0.786,0.286,0.214,0,0,52567,0,3405,523.961,92.273,11472.73
769,0.329,10.888,0.751,0.321,0.249,0,0,52610,0,3406,565.363,111.627,11482.58
770,0.263,11.843,0.817,0.255,0.183,0,0,52648,0,3407,537.165,84.833,11491.021
771,0.337,10.772,0.743,0.329,0.257,0,0,52691,0,3408,584.012,118.115,11501.043
772,0.334,10.818,0.746,0.326,0.254,0,0,52734,0,3409,566.978,113.606,11510.997
773,0.276,11.652,0.804,0.268,0.196,0,0,52773,0,3410,550.648,91.327,11519.721
774,0.302,11.277,0.778,0.294,0.222,0,0,52814,0,3411,556.706,100.962,11528.997
775,0.3,11.311,0.78,0.292,0.22,0,0,52854,0,3412,548.454,98.689,11538.223
776,0.307,11.21,0.773,0.299,0.227,0,0,52895,0,3413,557.117,102.593,11547.599
777,0.282,11.566,0.798,0.274,0.202,0,0,52934,0,3414,539.448,91.386,11556.449
778,0.236,12.241,0.844,0.228,0.156,0,0,52970,0,3415,511.905,72.423,11564.303
779,0.303,11.263,0.777,0.295,0.223,0,0,53011,0,3416,563.797,102.575,11573.6
780,0.25,12.029,0.83,0.242,0.17,0,0,53048,0,3417,527.817,79.303,11581.767
781,0.243,12.133,0.837,0.235,0.163,0,0,53085,0,3418,507.697,74.102,11589.781
782,0.289,11.474,0.791,0.281,0.209,0,0,53125,0,3419,547.894,94.902,11598.767
783,0.278,11.635,0.802,0.27,0.198,0,0,53164,0,3420,534.662,89.05,11607.515
784,0.236,12.245,0.844,0.228,0.156,0,0,53200,0,3421,518.55,73.278,11615.363
785,0.308,11.191,0.772,0.3,0.228,0,0,53241,0,3422,561.245,103.79,11624.767
786,0.276,11.656,0.804,0.268,0.196,0,0,53280,0,3423,525.147,87.003,11633.484
787,0.277,11.641,0.803,0.269,0.197,0,0,53319,0,3424,526.234,87.514,11642.223
788,0.258,11.924,0.822,0.25,0.178,0,0,53357,0,3425,507.699,78.478,11650.545
789,0.233,12.279,0.847,0.225,0.153,0,0,53393,0,3426,513.018,71.768,11658.342
790,0.274,11.691,0.806,0.266,0.194,0,0,53432,0,3427,551.889,90.636,11667.008
791,0.282,11.571,0.798,0.274,0.202,0,0,53471,0,3428,558.506,94.493,11675.85
792,0.243,12.139,0.837,0.235,0.163,0,0,53507,0,3429,518.273,75.508,11683.854
793,0.246,12.096,0.834,0.238,0.166,0,0,53544,0,3430,546.377,80.578,11691.922
794,0.268,11.769,0.812,0.26,0.188,0,0,53582,0,3431,552.347,88.926,11700.473
795,0.301,11.289,0.779,0.293,0.221,0,0,53623,0,3432,547.131,98.966,11709.732
796,0.289,11.476,0.791,0.281,0.209,0,0,53663,0,3433,543.474,94.087,11718.715
797,0.289,11.471,0.791,0.281,0.209,0,0,53703,0,3434,536.411,92.99,11727.706
798,0.304,11.25,0.776,0.296,0.224,0,0,53744,0,3435,531.725,97.026,11737.022
799,0.214,12.559,0.866,0.206,0.134,0,0,53778,0,3435,486.245,62.402,11744.407
800,0.278,11.625,0.802,0.27,0.198,0,0,53817,0,3436,551.315,92.047,11753.17
801,0.287,11.506,0.793,0.279,0.207,0,0,53857,0,3437,560.179,96.297,11762.109
802,0.264,11.834,0.816,0.256,0.184,0,0,53895,0,3438,529.356,83.808,11770.564
803,0.233,12.279,0.847,0.225,0.153,0,0,53931,0,3439,521.698,72.987,11778.362
804,0.273,11.707,0.807,0.265,0.193,0,0,53970,0,3440,539.991,88.337,11787.005
805,0.249,12.046,0.831,0.241,0.169,0,0,54007,0,3441,520.181,77.783,11795.146
806,0.289,11.47,0.791,0.281,0.209,0,0,54047,0,3442,556.733,96.526,11804.138
807,0.242,12.157,0.838,0.234,0.162,0,0,54083,0,3443,509.395,73.847,11812.116
808,0.219,12.488,0.861,0.211,0.139,0,0,54118,0,3443,488.685,64.142,11819.606
809,0.288,11.48,0.792,0.28,0.208,0,0,54158,0,3444,560.212,96.895,11828.583
810,0.294,11.394,0.786,0.286,0.214,0,0,54198,0,3445,570.192,100.647,11837.686
811,0.249,12.045,0.831,0.241,0.169,0,0,54235,0,3446,507.398,75.899,11845.829
812,0.288,11.489,0.792,0.28,0.208,0,0,54275,0,3447,520.948,89.912,11854.793
813,0.197,12.81,0.883,0.189,0.117,0,0,54308,0,3447,487.865,57.544,11861.808
814,0.268,11.772,0.812,0.26,0.188,0,0,54346,0,3448,552.852,88.935,11870.354
815,0.205,12.684,0.875,0.197,0.125,0,0,54380,0,3448,501.621,61.762,11877.553
816,0.259,11.906,0.821,0.251,0.179,0,0,54418,0,3449,537.543,83.509,11885.902
817,0.241,12.171,0.839,0.233,0.161,0,0,54454,0,3450,517.619,74.737,11893.86
818,0.226,12.383,0.854,0.218,0.146,0,0,54489,0,3450,514.67,69.779,11901.504
819,0.263,11.841,0.817,0.255,0.183,0,0,54527,0,3451,548.098,86.611,11909.948
820,0.222,12.44,0.858,0.214,0.142,0,0,54562,0,3451,490.12,65.298,11917.507
821,0.25,12.038,0.83,0.242,0.17,0,0,54599,0,3452,505.451,75.746,11925.66
822,0.215,12.548,0.865,0.207,0.135,0,0,54634,0,3452,532.185,68.539,11933.062
823,0.25,12.038,0.83,0.242,0.17,0,0,54671,0,3453,532.314,79.783,11941.216
824,0.234,12.272,0.846,0.226,0.154,0,0,54707,0,3454,502.0,70.372,11949.023
825,0.196,12.812,0.884,0.188,0.116,0,0,54740,0,3454,473.41,55.784,11956.034
826,0.183,13.004,0.897,0.175,0.103,0,0,54772,0,3454,479.459,52.696,11962.762
827,0.195,12.838,0.885,0.187,0.115,0,0,54805,0,3454,488.251,57.016,11969.735
828,0.176,13.107,0.904,0.168,0.096,0,0,54837,0,3454,481.92,50.916,11976.311
829,0.178,13.073,0.902,0.17,0.098,0,0,54869,0,3454,486.09,52.036,11982.938
830,0.207,12.656,0.873,0.199,0.127,0,0,54903,0,3454,499.076,62.046,11990.18
831,0.199,12.771,0.881,0.191,0.119,0,0,54936,0,3454,491.874,58.794,11997.251
832,0.18,13.05,0.9,0.172,0.1,0,0,54968,0,3454,468.091,50.547,12003.91
833,0.196,12.818,0.884,0.188,0.116,0,0,55001,0,3454,494.349,58.137,12010.913
834,0.193,12.862,0.887,0.185,0.113,0,0,55034,0,3454,490.486,56.795,12017.851
835,0.177,13.089,0.903,0.169,0.097,0,0,55066,0,3454,502.799,53.482,12024.453
836,0.203,12.71,0.877,0.195,0.123,0,0,55100,0,3454,505.381,61.698,12031.615
837,0.196,12.812,0.884,0.188,0.116,0,0,55133,0,3454,498.674,58.76,12038.626
838,0.202,12.733,0.878,0.194,0.122,0,0,55167,0,3454,485.212,58.761,12045.753
839,0.235,12.25,0.845,0.227,0.155,0,0,55203,0,3455,526.085,74.237,12053.594
840,0.213,12.578,0.867,0.205,0.133,0,0,55237,0,3455,502.558,64.094,12060.951
841,0.179,13.065,0.901,0.171,0.099,0,0,55269,0,3455,484.298,51.997,12067.588
842,0.197,12.809,0.883,0.189,0.117,0,0,55302,0,3455,522.391,61.638,12074.605
843,0.187,12.952,0.893,0.179,0.107,0,0,55335,0,3455,483.251,54.156,12081.41
844,0.237,12.226,0.843,0.229,0.157,0,0,55371,0,3456,525.239,74.624,12089.285
845,0.243,12.134,0.837,0.235,0.163,0,0,55408,0,3457,545.252,79.544,12097.296
846,0.223,12.43,0.857,0.215,0.143,0,0,55443,0,3457,527.625,70.516,12104.871
847,0.162,13.314,0.918,0.154,0.082,0,0,55474,0,3457,481.544,46.737,12111.141
848,0.222,12.435,0.858,0.214,0.142,0,0,55509,0,3457,502.862,67.099,12118.708
849,0.163,13.289,0.917,0.155,0.083,0,0,55540,0,3457,498.182,48.871,12125.015
850,0.246,12.093,0.834,0.238,0.166,0,0,55577,0,3458,506.66,74.792,12133.088
851,0.214,12.557,0.866,0.206,0.134,0,0,55611,0,3458,517.851,66.482,12140.475
852,0.24,12.181,0.84,0.232,0.16,0,0,55647,0,3459,534.821,76.995,12148.417
853,0.155,13.415,0.925,0.147,0.075,0,0,55677,0,3459,466.268,43.324,12154.539
854,0.199,12.775,0.881,0.191,0.119,0,0,55710,0,3459,508.787,60.746,12161.606
855,0.212,12.588,0.868,0.204,0.132,0,0,55744,0,3459,522.159,66.38,12168.948
856,0.18,13.045,0.9,0.172,0.1,0,0,55776,0,3459,470.43,50.909,12175.616
857,0.199,12.775,0.881,0.191,0.119,0,0,55809,0,3459,512.997,61.236,12182.681
858,0.173,13.152,0.907,0.165,0.093,0,0,55841,0,3459,508.333,52.745,12189.19
859,0.187,12.945,0.893,0.179,0.107,0,0,55874,0,3459,501.851,56.389,12196.006
860,0.216,12.534,0.864,0.208,0.136,0,0,55909,0,3459,503.821,65.166,12203.427
861,0.235,12.254,0.845,0.227,0.155,0,0,55945,0,3460,500.266,70.506,12211.262
862,0.237,12.227,0.843,0.229,0.157,0,0,55981,0,3461,514.643,73.112,12219.137
863,0.183,13.001,0.897,0.175,0.103,0,0,56013,0,3461,510.187,56.134,12225.869
864,0.166,13.251,0.914,0.158,0.086,0,0,56044,0,3461,461.331,45.988,12232.232
865,0.157,13.382,0.923,0.149,0.077,0,0,56074,0,3461,485.276,45.741,12238.402
866,0.154,13.427,0.926,0.146,0.074,0,0,56104,0,3461,468.983,43.338,12244.506
867,0.151,13.467,0.929,0.143,0.071,0,0,56134,0,3461,458.106,41.576,12250.551
868,0.15,13.485,0.93,0.142,0.07,0,0,56164,0,3461,499.054,44.915,12256.569
869,0.214,12.562,0.866,0.206,0.134,0,0,56198,0,3461,530.64,68.021,12263.949
870,0.168,13.226,0.912,0.16,0.088,0,0,56229,0,3461,495.147,49.869,12270.349
871,0.162,13.306,0.918,0.154,0.082,0,0,56260,0,3461,481.33,46.886,12276.631
872,0.225,12.401,0.855,0.217,0.145,0,0,56295,0,3461,494.7,66.722,12284.25
873,0.22,12.474,0.86,0.212,0.14,0,0,56330,0,3461,500.664,66.015,12291.761
874,0.176,13.111,0.904,0.168,0.096,0,0,56362,0,3461,494.893,52.205,12298.331
875,0.175,13.116,0.905,0.167,0.095,0,0,56394,0,3461,503.277,52.988,12304.894
876,0.223,12.433,0.857,0.215,0.143,0,0,56429,0,3461,508.845,67.948,12312.465
877,0.198,12.796,0.882,0.19,0.118,0,0,56462,0,3461,486.897,57.701,12319.5
878,0.15,13.485,0.93,0.142,0.07,0,0,56492,0,3461,469.582,42.262,12325.518
879,0.173,13.15,0.907,0.165,0.093,0,0,56524,0,3461,488.89,50.771,12332.03
880,0.15,13.485,0.93,0.142,0.07,0,0,56554,0,3461,473.136,42.582,12338.048
881,0.211,12.605,0.869,0.203,0.131,0,0,56588,0,3461,497.39,62.867,12345.364
882,0.167,13.238,0.913,0.159,0.087,0,0,56619,0,3461,490.524,49.168,12351.747
883,0.155,13.417,0.925,0.147,0.075,0,0,56649,0,3461,471.646,43.767,12357.865
884,0.177,13.096,0.903,0.169,0.097,0,0,56681,0,3461,503.775,53.456,12364.457
885,0.218,12.502,0.862,0.21,0.138,0,0,56716,0,3461,515.86,67.404,12371.925
886,0.15,13.485,0.93,0.142,0.07,0,0,56746,0,3461,467.779,42.1,12377.943
887,0.15,13.485,0.93,0.142,0.07,0,0,56776,0,3461,470.78,42.37,12383.961
888,0.188,12.934,0.892,0.18,0.108,0,0,56809,0,3461,507.386,57.239,12390.793
889,0.15,13.485,0.93,0.142,0.07,0,0,56839,0,3461,492.164,44.295,12396.811
890,0.15,13.485,0.93,0.142,0.07,0,0,56869,0,3461,455.415,40.987,12402.829
891,0.198,12.782,0.882,0.19,0.118,0,0,56902,0,3461,480.185,57.179,12409.884
892,0.18,13.056,0.9,0.172,0.1,0,0,56934,0,3461,477.828,51.494,12416.536
893,0.158,13.364,0.922,0.15,0.078,0,0,56965,0,3461,468.83,44.549,12422.733
894,0.151,13.475,0.929,0.143,0.071,0,0,56995,0,3461,464.032,41.954,12428.766
895,0.156,13.397,0.924,0.148,0.076,0,0,57025,0,3461,503.013,47.094,12434.913
896,0.158,13.364,0.922,0.15,0.078,0,0,57056,0,3461,460.047,43.705,12441.109
897,0.15,13.485,0.93,0.142,0.07,0,0,57086,0,3461,469.92,42.293,12447.127
898,0.15,13.485,0.93,0.142,0.07,0,0,57116,0,3461,496.079,44.647,12453.145
899,0.177,13.092,0.903,0.169,0.097,0,0,57148,0,3461,501.869,53.333,12459.744
900,0.2,12.755,0.88,0.192,0.12,0,0,57182,0,3461,477.678,57.417,12466.839
901,0.15,13.485,0.93,0.142,0.07,0,0,57212,0,3461,473.722,42.635,12472.857
902,0.164,13.277,0.916,0.156,0.084,0,0,57243,0,3461,460.203,45.385,12479.182
903,0.15,13.485,0.93,0.142,0.07,0,0,57273,0,3461,473.745,42.637,12485.2
904,0.15,13.485,0.93,0.142,0.07,0,0,57303,0,3461,466.574,41.992,12491.218
905,0.15,13.485,0.93,0.142,0.07,0,0,57333,0,3461,455.505,40.995,12497.236
906,0.181,13.037,0.899,0.173,0.101,0,0,57365,0,3461,502.437,54.526,12503.915
907,0.189,12.923,0.891,0.181,0.109,0,0,57398,0,3461,482.768,54.666,12510.762
908,0.164,13.281,0.916,0.156,0.084,0,0,57429,0,3461,463.957,45.678,12517.081
909,0.15,13.485,0.93,0.142,0.07,0,0,57459,0,3461,458.402,41.256,12523.099
910,0.15,13.485,0.93,0.142,0.07,0,0,57489,0,3461,452.028,40.683,12529.117
911,0.153,13.444,0.927,0.145,0.073,0,0,57519,0,3461,486.829,44.648,12535.196
912,0.15,13.485,0.93,0.142,0.07,0,0,57549,0,3461,465.142,41.863,12541.214
913,0.166,13.254,0.914,0.158,0.086,0,0,57580,0,3461,491.693,48.955,12547.573
914,0.15,13.485,0.93,0.142,0.07,0,0,57610,0,3461,473.878,42.649,12553.591
915,0.156,13.397,0.924,0.148,0.076,0,0,57640,0,3461,462.518,43.304,12559.739
916,0.15,13.485,0.93,0.142,0.07,0,0,57670,0,3461,474.663,42.72,12565.757
917,0.161,13.329,0.919,0.153,0.081,0,0,57701,0,3461,497.195,47.961,12572.005
918,0.179,13.068,0.901,0.171,0.099,0,0,57733,0,3461,484.143,51.936,12578.639
919,0.161,13.324,0.919,0.153,0.081,0,0,57764,0,3461,484.945,46.872,12584.895
920,0.15,13.485,0.93,0.142,0.07,0,0,57794,0,3461,472.495,42.525,12590.913
921,0.157,13.385,0.923,0.149,0.077,0,0,57824,0,3461,464.399,43.71,12597.078
922,0.15,13.485,0.93,0.142,0.07,0,0,57854,0,3461,472.717,42.545,12603.096
923,0.173,13.151,0.907,0.165,0.093,0,0,57886,0,3461,496.022,51.493,12609.606
924,0.15,13.485,0.93,0.142,0.07,0,0,57916,0,3461,476.208,42.859,12615.624
925,0.184,12.998,0.896,0.176,0.104,0,0,57948,0,3461,489.462,53.92,12622.361
926,0.15,13.485,0.93,0.142,0.07,0,0,57978,0,3461,472.23,42.501,12628.379
927,0.15,13.485,0.93,0.142,0.07,0,0,58008,0,3461,485.807,43.723,12634.397
928,0.15,13.485,0.93,0.142,0.07,0,0,58038,0,3461,490.356,44.132,12640.415
929,0.15,13.485,0.93,0.142,0.07,0,0,58068,0,3461,450.015,40.501,12646.433
930,0.15,13.485,0.93,0.142,0.07,0,0,58098,0,3461,477.316,42.958,12652.451
931,0.181,13.039,0.899,0.173,0.101,0,0,58130,0,3461,501.892,54.426,12659.127
932,0.15,13.485,0.93,0.142,0.07,0,0,58160,0,3461,471.276,42.415,12665.145
933,0.169,13.209,0.911,0.161,0.089,0,0,58191,0,3461,479.815,48.664,12671.571
934,0.17,13.192,0.91,0.162,0.09,0,0,58222,0,3461,474.262,48.426,12678.02
