Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
965,0.154,13.424,0.926,0.146,0.074,0,0,59013,0,3419,453.72,41.975,12861.497
966,0.15,13.485,0.93,0.142,0.07,0,0,59043,0,3419,481.519,43.337,12867.515
967,0.15,13.485,0.93,0.142,0.07,0,0,59073,0,3419,456.219,41.06,12873.533
968,0.15,13.485,0.93,0.142,0.07,0,0,59103,0,3419,453.857,40.847,12879.551
969,0.15,13.485,0.93,0.142,0.07,0,0,59133,0,3419,494.883,44.539,12885.569
970,0.155,13.417,0.925,0.147,0.075,0,0,59163,0,3419,466.654,43.302,12891.686
971,0.15,13.485,0.93,0.142,0.07,0,0,59193,0,3419,494.624,44.516,12897.704
972,0.15,13.485,0.93,0.142,0.07,0,0,59223,0,3419,467.8,42.102,12903.722
973,0.15,13.485,0.93,0.142,0.07,0,0,59253,0,3419,471.004,42.39,12909.74
974,0.15,13.485,0.93,0.142,0.07,0,0,59283,0,3419,475.118,42.761,12915.758
975,0.15,13.485,0.93,0.142,0.07,0,0,59313,0,3419,478.862,43.098,12921.776
976,0.15,13.485,0.93,0.142,0.07,0,0,59343,0,3419,459.905,41.391,12927.794
977,0.15,13.485,0.93,0.142,0.07,0,0,59373,0,3419,466.725,42.005,12933.812
978,0.15,13.485,0.93,0.142,0.07,0,0,59403,0,3419,499.119,44.921,12939.83
979,0.15,13.485,0.93,0.142,0.07,0,0,59433,0,3419,469.111,42.22,12945.848
980,0.15,13.485,0.93,0.142,0.07,0,0,59463,0,3419,461.561,41.541,12951.866
981,0.15,13.485,0.93,0.142,0.07,0,0,59493,0,3419,473.899,42.651,12957.884
982,0.15,13.485,0.93,0.142,0.07,0,0,59523,0,3419,475.211,42.769,12963.902
983,0.15,13.485,0.93,0.142,0.07,0,0,59553,0,3419,470.376,42.334,12969.92
984,0.15,13.485,0.93,0.142,0.07,0,0,59583,0,3419,491.67,44.25,12975.938
985,0.15,13.485,0.93,0.142,0.07,0,0,59613,0,3419,486.778,43.81,12981.956
986,0.15,13.485,0.93,0.142,0.07,0,0,59643,0,3419,493.938,44.454,12987.974
987,0.15,13.485,0.93,0.142,0.07,0,0,59673,0,3419,456.603,41.094,12993.992
988,0.15,13.485,0.93,0.142,0.07,0,0,59703,0,3419,452.671,40.74,13000.01
989,0.152,13.461,0.928,0.144,0.072,0,0,59733,0,3419,454.183,41.325,13006.064
990,0.15,13.485,0.93,0.142,0.07,0,0,59763,0,3419,453.216,40.789,13012.082
991,0.15,13.485,0.93,0.142,0.07,0,0,59793,0,3419,464.229,41.781,13018.1
992,0.15,13.485,0.93,0.142,0.07,0,0,59823,0,3419,482.846,43.456,13024.118
993,0.15,13.485,0.93,0.142,0.07,0,0,59853,0,3419,472.513,42.526,13030.136
994,0.15,13.485,0.93,0.142,0.07,0,0,59883,0,3419,476.496,42.885,13036.154
995,0.15,13.485,0.93,0.142,0.07,0,0,59913,0,3419,466.833,42.015,13042.172
996,0.15,13.485,0.93,0.142,0.07,0,0,59943,0,3419,482.197,43.398,13048.19
997,0.15,13.485,0.93,0.142,0.07,0,0,59973,0,3419,486.42,43.778,13054.208
998,0.15,13.485,0.93,0.142,0.07,0,0,60003,0,3419,471.058,42.395,13060.226
999,0.15,13.485,0.93,0.142,0.07,0,0,60033,0,3419,476.859,42.917,13066.244
1000,0.15,13.485,0.93,0.142,0.07,0,0,60063,0,3419,494.691,44.522,13072.262
1001,0.15,13.485,0.93,0.142,0.07,0,0,60093,0,3419,484.619,43.616,13078.28
1002,0.15,13.485,0.93,0.142,0.07,0,0,60123,0,3419,485.469,43.692,13084.298
1003,0.15,13.485,0.93,0.142,0.07,0,0,60153,0,3419,457.36,41.162,13090.316
1004,0.15,13.485,0.93,0.142,0.07,0,0,60183,0,3419,458.614,41.275,13096.334
1005,0.15,13.485,0.93,0.142,0.07,0,0,60213,0,3419,491.766,44.259,13102.352
1006,0.15,13.485,0.93,0.142,0.07,0,0,60243,0,3419,488.072,43.927,13108.37
1007,0.15,13.485,0.93,0.142,0.07,0,0,60273,0,3419,468.012,42.121,13114.388
1008,0.15,13.485,0.93,0.142,0.07,0,0,60303,0,3419,489.774,44.08,13120.406
1009,0.15,13.485,0.93,0.142,0.07,0,0,60333,0,3419,467.691,42.092,13126.424
1010,0.15,13.485,0.93,0.142,0.07,0,0,60363,0,3419,464.865,41.838,13132.442
1011,0.15,13.485,0.93,0.142,0.07,0,0,60393,0,3419,471.402,42.426,13138.46
1012,0.15,13.485,0.93,0.142,0.07,0,0,60423,0,3419,499.483,44.953,13144.478
1013,0.15,13.485,0.93,0.142,0.07,0,0,60453,0,3419,487.97,43.917,13150.496
1014,0.15,13.485,0.93,0.142,0.07,0,0,60483,0,3419,460.263,41.424,13156.514
1015,0.15,13.485,0.93,0.142,0.07,0,0,60513,0,3419,490.594,44.153,13162.532
1016,0.15,13.485,0.93,0.142,0.07,0,0,60543,0,3419,462.982,41.668,13168.55
1017,0.15,13.485,0.93,0.142,0.07,0,0,60573,0,3419,472.365,42.513,13174.568
1018,0.15,13.485,0.93,0.142,0.07,0,0,60603,0,3419,465.895,41.931,13180.586
1019,0.15,13.485,0.93,0.142,0.07,0,0,60633,0,3419,468.765,42.189,13186.604
1020,0.15,13.485,0.93,0.142,0.07,0,0,60663,0,3419,473.118,42.581,13192.622
1021,0.15,13.485,0.93,0.142,0.07,0,0,60693,0,3419,478.01,43.021,13198.64
1022,0.15,13.485,0.93,0.142,0.07,0,0,60723,0,3419,461.307,41.518,13204.658
1023,0.15,13.485,0.93,0.142,0.07,0,0,60753,0,3419,451.628,40.647,13210.676
1024,0.15,13.485,0.93,0.142,0.07,0,0,60783,0,3419,459.845,41.386,13216.694
1025,0.15,13.485,0.93,0.142,0.07,0,0,60813,0,3419,459.257,41.333,13222.712
1026,0.15,13.485,0.93,0.142,0.07,0,0,60843,0,3419,487.186,43.847,13228.73
1027,0.15,13.485,0.93,0.142,0.07,0,0,60873,0,3419,466.072,41.947,13234.748
1028,0.15,13.485,0.93,0.142,0.07,0,0,60903,0,3419,494.548,44.509,13240.766
1029,0.15,13.485,0.93,0.142,0.07,0,0,60933,0,3419,487.43,43.869,13246.784
1030,0.15,13.485,0.93,0.142,0.07,0,0,60963,0,3419,490.604,44.154,13252.802
1031,0.15,13.485,0.93,0.142,0.07,0,0,60993,0,3419,480.057,43.205,13258.82
1032,0.15,13.485,0.93,0.142,0.07,0,0,61023,0,3419,496.233,44.661,13264.838
1033,0.15,13.485,0.93,0.142,0.07,0,0,61053,0,3419,466.055,41.945,13270.856
1034,0.15,13.485,0.93,0.142,0.07,0,0,61083,0,3419,497.415,44.767,13276.874
1035,0.15,13.485,0.93,0.142,0.07,0,0,61113,0,3419,490.793,44.171,13282.892
1036,0.15,13.485,0.93,0.142,0.07,0,0,61143,0,3419,468.061,42.125,13288.91
1037,0.15,13.485,0.93,0.142,0.07,0,0,61173,0,3419,487.241,43.852,13294.928
1038,0.15,13.485,0.93,0.142,0.07,0,0,61203,0,3419,475.449,42.79,13300.946
1039,0.15,13.485,0.93,0.142,0.07,0,0,61233,0,3419,468.236,42.141,13306.964
1040,0.15,13.485,0.93,0.142,0.07,0,0,61263,0,3419,464.64,41.818,13312.982
1041,0.15,13.485,0.93,0.142,0.07,0,0,61293,0,3419,494.002,44.46,13319.0
1042,0.15,13.485,0.93,0.142,0.07,0,0,61323,0,3419,491.324,44.219,13325.018
1043,0.15,13.485,0.93,0.142,0.07,0,0,61353,0,3419,483.849,43.546,13331.036
1044,0.15,13.485,0.93,0.142,0.07,0,0,61383,0,3419,455.164,40.965,13337.054
1045,0.15,13.485,0.93,0.142,0.07,0,0,61413,0,3419,461.821,41.564,13343.072
1046,0.15,13.485,0.93,0.142,0.07,0,0,61443,0,3419,494.888,44.54,13349.09
1047,0.15,13.485,0.93,0.142,0.07,0,0,61473,0,3419,497.716,44.794,13355.108
1048,0.15,13.485,0.93,0.142,0.07,0,0,61503,0,3419,489.83,44.085,13361.126
1049,0.15,13.485,0.93,0.142,0.07,0,0,61533,0,3419,479.692,43.172,13367.144
1050,0.15,13.485,0.93,0.142,0.07,0,0,61563,0,3419,464.544,41.809,13373.162
1051,0.15,13.485,0.93,0.142,0.07,0,0,61593,0,3419,492.999,44.37,13379.18
1052,0.15,13.485,0.93,0.142,0.07,0,0,61623,0,3419,489.303,44.037,13385.198
1053,0.15,13.485,0.93,0.142,0.07,0,0,61653,0,3419,470.842,42.376,13391.216
1054,0.15,13.485,0.93,0.142,0.07,0,0,61683,0,3419,453.172,40.785,13397.234
1055,0.15,13.485,0.93,0.142,0.07,0,0,61713,0,3419,489.585,44.063,13403.252
1056,0.15,13.485,0.93,0.142,0.07,0,0,61743,0,3419,478.022,43.022,13409.27
1057,0.15,13.485,0.93,0.142,0.07,0,0,61773,0,3419,493.315,44.398,13415.288
1058,0.15,13.485,0.93,0.142,0.07,0,0,61803,0,3419,499.801,44.982,13421.306
1059,0.15,13.485,0.93,0.142,0.07,0,0,61833,0,3419,481.779,43.36,13427.324
1060,0.15,13.485,0.93,0.142,0.07,0,0,61863,0,3419,468.6,42.174,13433.342
1061,0.15,13.485,0.93,0.142,0.07,0,0,61893,0,3419,486.967,43.827,13439.36
1062,0.15,13.485,0.93,0.142,0.07,0,0,61923,0,3419,464.208,41.779,13445.378
1063,0.15,13.485,0.93,0.142,0.07,0,0,61953,0,3419,467.005,42.03,13451.396
1064,0.15,13.485,0.93,0.142,0.07,0,0,61983,0,3419,475.006,42.751,13457.414
1065,0.15,13.485,0.93,0.142,0.07,0,0,62013,0,3419,478.111,43.03,13463.432
1066,0.15,13.485,0.93,0.142,0.07,0,0,62043,0,3419,464.077,41.767,13469.45
1067,0.15,13.485,0.93,0.142,0.07,0,0,62073,0,3419,456.757,41.108,13475.468
1068,0.15,13.485,0.93,0.142,0.07,0,0,62103,0,3419,493.573,44.422,13481.486
1069,0.15,13.485,0.93,0.142,0.07,0,0,62133,0,3419,477.845,43.006,13487.504
1070,0.15,13.485,0.93,0.142,0.07,0,0,62163,0,3419,462.118,41.591,13493.522
1071,0.15,13.485,0.93,0.142,0.07,0,0,62193,0,3419,482.725,43.445,13499.54
1072,0.15,13.485,0.93,0.142,0.07,0,0,62223,0,3419,468.32,42.149,13505.558
1073,0.15,13.485,0.93,0.142,0.07,0,0,62253,0,3419,482.438,43.419,13511.576
1074,0.15,13.485,0.93,0.142,0.07,0,0,62283,0,3419,485.336,43.68,13517.594
1075,0.15,13.485,0.93,0.142,0.07,0,0,62313,0,3419,458.287,41.246,13523.612
1076,0.15,13.485,0.93,0.142,0.07,0,0,62343,0,3419,461.094,41.498,13529.63
1077,0.15,13.485,0.93,0.142,0.07,0,0,62373,0,3419,482.712,43.444,13535.648
1078,0.15,13.485,0.93,0.142,0.07,0,0,62403,0,3419,463.66,41.729,13541.666
1079,0.15,13.485,0.93,0.142,0.07,0,0,62433,0,3419,485.171,43.665,13547.684
1080,0.15,13.485,0.93,0.142,0.07,0,0,62463,0,3419,478.899,43.101,13553.702
1081,0.15,13.485,0.93,0.142,0.07,0,0,62493,0,3419,488.909,44.002,13559.72
1082,0.15,13.485,0.93,0.142,0.07,0,0,62523,0,3419,488.404,43.956,13565.738
1083,0.15,13.485,0.93,0.142,0.07,0,0,62553,0,3419,458.872,41.298,13571.756
1084,0.15,13.485,0.93,0.142,0.07,0,0,62583,0,3419,493.419,44.408,13577.774
1085,0.15,13.485,0.93,0.142,0.07,0,0,62613,0,3419,479.481,43.153,13583.792
1086,0.15,13.485,0.93,0.142,0.07,0,0,62643,0,3419,489.657,44.069,13589.81
1087,0.152,13.45,0.928,0.144,0.072,0,0,62673,0,3419,490.592,44.86,13595.879
1088,0.15,13.485,0.93,0.142,0.07,0,0,62703,0,3419,496.303,44.667,13601.897
1089,0.15,13.485,0.93,0.142,0.07,0,0,62733,0,3419,473.807,42.643,13607.915
1090,0.15,13.485,0.93,0.142,0.07,0,0,62763,0,3419,468.144,42.133,13613.933
1091,0.15,13.485,0.93,0.142,0.07,0,0,62793,0,3419,474.376,42.694,13619.951
1092,0.15,13.485,0.93,0.142,0.07,0,0,62823,0,3419,484.399,43.596,13625.969
1093,0.15,13.485,0.93,0.142,0.07,0,0,62853,0,3419,459.017,41.312,13631.987
1094,0.15,13.485,0.93,0.142,0.07,0,0,62883,0,3419,495.769,44.619,13638.005
1095,0.15,13.485,0.93,0.142,0.07,0,0,62913,0,3419,471.666,42.45,13644.023
1096,0.15,13.485,0.93,0.142,0.07,0,0,62943,0,3419,456.908,41.122,13650.041
1097,0.15,13.485,0.93,0.142,0.07,0,0,62973,0,3419,471.525,42.437,13656.059
1098,0.15,13.485,0.93,0.142,0.07,0,0,63003,0,3419,473.893,42.65,13662.077
1099,0.15,13.485,0.93,0.142,0.07,0,0,63033,0,3419,456.076,41.047,13668.095
1100,0.15,13.485,0.93,0.142,0.07,0,0,63063,0,3419,489.821,44.084,13674.113
1101,0.15,13.485,0.93,0.142,0.07,0,0,63093,0,3419,450.135,40.512,13680.131
1102,0.15,13.485,0.93,0.142,0.07,0,0,63123,0,3419,466.302,41.967,13686.149
1103,0.15,13.485,0.93,0.142,0.07,0,0,63153,0,3419,499.052,44.915,13692.167
1104,0.158,13.363,0.922,0.15,0.078,0,0,63184,0,3419,468.275,44.516,13698.365
1105,0.15,13.485,0.93,0.142,0.07,0,0,63214,0,3419,461.064,41.496,13704.383
1106,0.15,13.485,0.93,0.142,0.07,0,0,63244,0,3419,499.817,44.984,13710.401
1107,0.15,13.485,0.93,0.142,0.07,0,0,63274,0,3419,478.925,43.103,13716.419
1108,0.15,13.485,0.93,0.142,0.07,0,0,63304,0,3419,474.133,42.672,13722.437
1109,0.15,13.485,0.93,0.142,0.07,0,0,63334,0,3419,490.306,44.127,13728.455
1110,0.15,13.485,0.93,0.142,0.07,0,0,63364,0,3419,457.517,41.177,13734.473
1111,0.15,13.485,0.93,0.142,0.07,0,0,63394,0,3419,450.348,40.531,13740.491
1112,0.15,13.485,0.93,0.142,0.07,0,0,63424,0,3419,471.427,42.428,13746.509
1113,0.15,13.485,0.93,0.142,0.07,0,0,63454,0,3419,469.956,42.296,13752.527
1114,0.15,13.485,0.93,0.142,0.07,0,0,63484,0,3419,454.346,40.891,13758.545
1115,0.15,13.485,0.93,0.142,0.07,0,0,63514,0,3419,478.202,43.038,13764.563
1116,0.15,13.485,0.93,0.142,0.07,0,0,63544,0,3419,462.761,41.648,13770.581
1117,0.15,13.485,0.93,0.142,0.07,0,0,63574,0,3419,480.909,43.282,13776.599
1118,0.15,13.485,0.93,0.142,0.07,0,0,63604,0,3419,474.932,42.744,13782.617
1119,0.15,13.485,0.93,0.142,0.07,0,0,63634,0,3419,474.517,42.707,13788.635
1120,0.157,13.387,0.923,0.149,0.077,0,0,63664,0,3419,465.296,43.773,13794.799
1121,0.157,13.391,0.923,0.149,0.077,0,0,63694,0,3419,454.097,42.641,13800.956
1122,0.15,13.485,0.93,0.142,0.07,0,0,63724,0,3419,499.263,44.934,13806.974
1123,0.15,13.485,0.93,0.142,0.07,0,0,63754,0,3419,465.778,41.92,13812.992
1124,0.15,13.485,0.93,0.142,0.07,0,0,63784,0,3419,498.196,44.838,13819.01
1125,0.15,13.485,0.93,0.142,0.07,0,0,63814,0,3419,495.694,44.612,13825.028
1126,0.15,13.485,0.93,0.142,0.07,0,0,63844,0,3419,479.778,43.18,13831.046
1127,0.174,13.133,0.906,0.166,0.094,0,0,63876,0,3419,506.898,52.996,13837.583
1128,0.15,13.485,0.93,0.142,0.07,0,0,63906,0,3419,480.705,43.263,13843.601
1129,0.15,13.485,0.93,0.142,0.07,0,0,63936,0,3419,459.566,41.361,13849.619
1130,0.15,13.485,0.93,0.142,0.07,0,0,63966,0,3419,477.667,42.99,13855.637
1131,0.15,13.485,0.93,0.142,0.07,0,0,63996,0,3419,489.653,44.069,13861.655
1132,0.161,13.327,0.919,0.153,0.081,0,0,64027,0,3419,481.026,46.428,13867.905
1133,0.15,13.485,0.93,0.142,0.07,0,0,64057,0,3419,497.47,44.772,13873.923
1134,0.17,13.19,0.91,0.162,0.09,0,0,64088,0,3419,469.98,48.036,13880.377
1135,0.15,13.485,0.93,0.142,0.07,0,0,64118,0,3419,471.85,42.467,13886.395
1136,0.15,13.485,0.93,0.142,0.07,0,0,64148,0,3419,474.649,42.718,13892.413
1137,0.15,13.485,0.93,0.142,0.07,0,0,64178,0,3419,470.659,42.359,13898.431
1138,0.15,13.485,0.93,0.142,0.07,0,0,64208,0,3419,478.051,43.025,13904.449
1139,0.15,13.485,0.93,0.142,0.07,0,0,64238,0,3419,456.348,41.071,13910.467
1140,0.15,13.485,0.93,0.142,0.07,0,0,64268,0,3419,485.351,43.682,13916.485
1141,0.169,13.209,0.911,0.161,0.089,0,0,64299,0,3419,481.925,48.887,13922.911
1142,0.162,13.309,0.918,0.154,0.082,0,0,64330,0,3419,477.354,46.443,13929.189
1143,0.159,13.349,0.921,0.151,0.079,0,0,64361,0,3419,496.727,47.503,13935.408
1144,0.162,13.318,0.918,0.154,0.082,0,0,64392,0,3419,499.133,48.378,13941.673
1145,0.185,12.984,0.895,0.177,0.105,0,0,64424,0,3419,469.119,51.94,13948.43
1146,0.15,13.485,0.93,0.142,0.07,0,0,64454,0,3419,466.628,41.997,13954.448
1147,0.15,13.485,0.93,0.142,0.07,0,0,64484,0,3419,477.61,42.985,13960.466
1148,0.18,13.055,0.9,0.172,0.1,0,0,64516,0,3419,482.652,52.03,13967.119
1149,0.15,13.485,0.93,0.142,0.07,0,0,64546,0,3419,450.004,40.5,13973.137
1150,0.156,13.405,0.924,0.148,0.076,0,0,64576,0,3419,489.018,45.641,13979.274
1151,0.15,13.485,0.93,0.142,0.07,0,0,64606,0,3419,464.623,41.816,13985.292
1152,0.15,13.485,0.93,0.142,0.07,0,0,64636,0,3419,476.168,42.855,13991.31
1153,0.15,13.485,0.93,0.142,0.07,0,0,64666,0,3419,471.673,42.451,13997.328
1154,0.18,13.05,0.9,0.172,0.1,0,0,64698,0,3419,509.593,55.037,14003.988
1155,0.166,13.249,0.914,0.158,0.086,0,0,64729,0,3419,471.27,47.013,14010.354
1156,0.15,13.485,0.93,0.142,0.07,0,0,64759,0,3419,468.142,42.133,14016.372
1157,0.15,13.485,0.93,0.142,0.07,0,0,64789,0,3419,477.363,42.963,14022.39
1158,0.15,13.485,0.93,0.142,0.07,0,0,64819,0,3419,455.811,41.023,14028.408
1159,0.15,13.485,0.93,0.142,0.07,0,0,64849,0,3419,488.614,43.975,14034.426
1160,0.15,13.485,0.93,0.142,0.07,0,0,64879,0,3419,486.97,43.827,14040.444
1161,0.15,13.485,0.93,0.142,0.07,0,0,64909,0,3419,453.767,40.839,14046.462
1162,0.191,12.89,0.889,0.183,0.111,0,0,64942,0,3419,505.172,57.91,14053.358
1163,0.178,13.074,0.902,0.17,0.098,0,0,64974,0,3419,496.329,53.107,14059.983
1164,0.15,13.485,0.93,0.142,0.07,0,0,65004,0,3419,494.32,44.489,14066.001
1165,0.18,13.045,0.9,0.172,0.1,0,0,65036,0,3419,499.064,53.996,14072.668
1166,0.191,12.888,0.889,0.183,0.111,0,0,65069,0,3419,507.554,58.22,14079.567
1167,0.159,13.357,0.921,0.151,0.079,0,0,65100,0,3419,464.301,44.243,14085.773
1168,0.15,13.485,0.93,0.142,0.07,0,0,65130,0,3419,484.054,43.565,14091.791
1169,0.162,13.308,0.918,0.154,0.082,0,0,65161,0,3419,459.892,44.751,14098.07
1170,0.168,13.23,0.912,0.16,0.088,0,0,65192,0,3419,479.286,48.19,14104.464
1171,0.178,13.077,0.902,0.17,0.098,0,0,65224,0,3419,512.896,54.81,14111.084
1172,0.15,13.485,0.93,0.142,0.07,0,0,65254,0,3419,496.277,44.665,14117.102
1173,0.165,13.261,0.915,0.157,0.085,0,0,65285,0,3419,497.435,49.386,14123.451
1174,0.157,13.389,0.923,0.149,0.077,0,0,65315,0,3419,458.34,43.069,14129.61
1175,0.193,12.86,0.887,0.185,0.113,0,0,65348,0,3419,497.318,57.63,14136.551
1176,0.15,13.485,0.93,0.142,0.07,0,0,65378,0,3419,496.362,44.673,14142.569
1177,0.187,12.945,0.893,0.179,0.107,0,0,65411,0,3419,500.907,56.275,14149.384
1178,0.209,12.624,0.871,0.201,0.129,0,0,65445,0,3419,481.976,60.553,14156.673
1179,0.182,13.022,0.898,0.174,0.102,0,0,65477,0,3419,513.162,56.007,14163.374
1180,0.184,12.987,0.896,0.176,0.104,0,0,65509,0,3419,489.476,54.146,14170.127
1181,0.15,13.485,0.93,0.142,0.07,0,0,65539,0,3419,482.707,43.444,14176.145
1182,0.15,13.485,0.93,0.142,0.07,0,0,65569,0,3419,483.851,43.547,14182.163
1183,0.15,13.485,0.93,0.142,0.07,0,0,65599,0,3419,477.516,42.976,14188.181
1184,0.186,12.967,0.894,0.178,0.106,0,0,65631,0,3419,476.771,53.125,14194.964
1185,0.15,13.485,0.93,0.142,0.07,0,0,65661,0,3419,485.434,43.689,14200.982
1186,0.167,13.244,0.913,0.159,0.087,0,0,65692,0,3419,495.424,49.524,14207.355
1187,0.15,13.485,0.93,0.142,0.07,0,0,65722,0,3419,497.793,44.801,14213.373
1188,0.21,12.618,0.87,0.202,0.13,0,0,65756,0,3419,507.239,63.857,14220.671
1189,0.217,12.517,0.863,0.209,0.137,0,0,65791,0,3419,510.174,66.342,14228.117
1190,0.189,12.92,0.891,0.181,0.109,0,0,65824,0,3419,518.705,58.806,14234.969
1191,0.216,12.532,0.864,0.208,0.136,0,0,65859,0,3419,507.743,65.711,14242.393
1192,0.15,13.485,0.93,0.142,0.07,0,0,65889,0,3419,458.028,41.222,14248.411
1193,0.2,12.754,0.88,0.192,0.12,0,0,65923,0,3419,482.965,58.074,14255.507
1194,0.15,13.485,0.93,0.142,0.07,0,0,65953,0,3419,450.924,40.583,14261.525
1195,0.202,12.733,0.878,0.194,0.122,0,0,65987,0,3419,523.165,63.372,14268.654
1196,0.15,13.485,0.93,0.142,0.07,0,0,66017,0,3419,484.263,43.584,14274.672
1197,0.201,12.744,0.879,0.193,0.121,0,0,66051,0,3419,508.338,61.344,14281.784
1198,0.172,13.159,0.908,0.164,0.092,0,0,66083,0,3419,479.684,49.634,14288.282
1199,0.223,12.425,0.857,0.215,0.143,0,0,66118,0,3419,493.571,66.062,14295.864
1200,0.15,13.485,0.93,0.142,0.07,0,0,66148,0,3419,451.926,40.673,14301.882
1201,0.15,13.485,0.93,0.142,0.07,0,0,66178,0,3419,465.856,41.927,14307.9
1202,0.191,12.894,0.889,0.183,0.111,0,0,66211,0,3419,488.087,55.871,14314.791
1203,0.211,12.594,0.869,0.203,0.131,0,0,66245,0,3419,486.657,61.751,14322.124
1204,0.201,12.743,0.879,0.193,0.121,0,0,66279,0,3419,512.388,61.85,14329.238
1205,0.218,12.504,0.862,0.21,0.138,0,0,66314,0,3419,486.205,63.5,14336.704
1206,0.208,12.649,0.872,0.2,0.128,0,0,66348,0,3419,499.3,62.219,14343.956
1207,0.15,13.485,0.93,0.142,0.07,0,0,66378,0,3419,492.465,44.322,14349.974
1208,0.218,12.505,0.862,0.21,0.138,0,0,66413,0,3419,518.19,67.661,14357.44
1209,0.221,12.461,0.859,0.213,0.141,0,0,66448,0,3419,511.969,67.775,14364.969
1210,0.223,12.423,0.857,0.215,0.143,0,0,66483,0,3419,531.225,71.163,14372.555
1211,0.207,12.662,0.873,0.199,0.127,0,0,66517,0,3419,515.775,63.983,14379.788
1212,0.221,12.457,0.859,0.213,0.141,0,0,66552,0,3419,505.433,66.981,14387.322
1213,0.159,13.35,0.921,0.151,0.079,0,0,66583,0,3419,478.267,45.718,14393.54
1214,0.15,13.485,0.93,0.142,0.07,0,0,66613,0,3419,454.777,40.93,14399.558
1215,0.17,13.196,0.91,0.162,0.09,0,0,66644,0,3419,482.034,49.154,14406.003
1216,0.206,12.675,0.874,0.198,0.126,0,0,66678,0,3419,514.639,63.571,14413.216
1217,0.166,13.251,0.914,0.158,0.086,0,0,66709,0,3419,487.618,48.599,14419.579
1218,0.203,12.723,0.877,0.195,0.123,0,0,66743,0,3419,480.63,58.402,14426.721
1219,0.166,13.249,0.914,0.158,0.086,0,0,66774,0,3419,461.299,46.021,14433.087
1220,0.16,13.345,0.92,0.152,0.08,0,0,66805,0,3419,497.362,47.636,14439.311
1221,0.182,13.022,0.898,0.174,0.102,0,0,66837,0,3419,476.95,52.064,14446.013
1222,0.237,12.22,0.843,0.229,0.157,0,0,66873,0,3420,542.134,77.175,14453.898
1223,0.199,12.771,0.881,0.191,0.119,0,0,66906,0,3420,502.871,60.122,14460.97
1224,0.154,13.422,0.926,0.146,0.074,0,0,66936,0,3420,479.572,44.409,14467.081
1225,0.189,12.916,0.891,0.181,0.109,0,0,66969,0,3420,470.702,53.449,14473.939
1226,0.165,13.274,0.915,0.157,0.085,0,0,67000,0,3420,478.491,47.242,14480.269
1227,0.248,12.07,0.832,0.24,0.168,0,0,67037,0,3421,538.491,79.999,14488.375
1228,0.226,12.382,0.854,0.218,0.146,0,0,67072,0,3421,490.962,66.595,14496.021
1229,0.255,11.964,0.825,0.247,0.175,0,0,67109,0,3422,503.112,76.935,14504.283
1230,0.236,12.233,0.844,0.228,0.156,0,0,67145,0,3423,519.759,73.705,14512.149
1231,0.174,13.141,0.906,0.166,0.094,0,0,67177,0,3423,487.054,50.777,14518.675
1232,0.198,12.793,0.882,0.19,0.118,0,0,67210,0,3423,497.815,59.058,14525.715
1233,0.232,12.293,0.848,0.224,0.152,0,0,67246,0,3424,491.954,68.545,14533.492
1234,0.251,12.019,0.829,0.243,0.171,0,0,67283,0,3425,510.216,76.866,14541.673
1235,0.207,12.662,0.873,0.199,0.127,0,0,67317,0,3425,497.306,61.704,14548.907
1236,0.218,12.499,0.862,0.21,0.138,0,0,67352,0,3425,484.996,63.44,14556.38
1237,0.212,12.58,0.868,0.204,0.132,0,0,67386,0,3425,517.181,65.918,14563.734
1238,0.24,12.176,0.84,0.232,0.16,0,0,67422,0,3426,526.415,75.891,14571.684
1239,0.171,13.176,0.909,0.163,0.091,0,0,67453,0,3426,494.586,50.831,14578.158
1240,0.239,12.195,0.841,0.231,0.159,0,0,67489,0,3427,495.605,71.063,14586.08
1241,0.252,12.008,0.828,0.244,0.172,0,0,67526,0,3428,549.177,82.987,14594.277
1242,0.259,11.908,0.821,0.251,0.179,0,0,67564,0,3429,524.267,81.404,14602.623
1243,0.264,11.835,0.816,0.256,0.184,0,0,67602,0,3430,544.338,86.15,14611.076
1244,0.237,12.225,0.843,0.229,0.157,0,0,67638,0,3431,523.037,74.349,14618.954
1245,0.178,13.086,0.902,0.17,0.098,0,0,67670,0,3431,501.034,53.366,14625.561
1246,0.223,12.423,0.857,0.215,0.143,0,0,67705,0,3431,492.543,65.973,14633.147
1247,0.182,13.014,0.898,0.174,0.102,0,0,67737,0,3431,494.216,54.107,14639.859
1248,0.262,11.866,0.818,0.254,0.182,0,0,67775,0,3432,523.132,82.126,14648.267
1249,0.278,11.627,0.802,0.27,0.198,0,0,67814,0,3433,535.07,89.296,14657.027
1250,0.243,12.138,0.837,0.235,0.163,0,0,67851,0,3434,526.286,76.705,14665.033
1251,0.186,12.956,0.894,0.178,0.106,0,0,67884,0,3434,476.03,53.262,14671.832
1252,0.237,12.229,0.843,0.229,0.157,0,0,67920,0,3435,522.734,74.221,14679.704
1253,0.214,12.552,0.866,0.206,0.134,0,0,67955,0,3435,508.796,65.445,14687.1
