Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
990,0.15,15.531,0.93,0.142,0.07,0,0,59632,0,3433,459.858,41.387,11452.44
991,0.15,15.531,0.93,0.142,0.07,0,0,59662,0,3433,499.799,44.982,11456.003
992,0.15,15.531,0.93,0.142,0.07,0,0,59692,0,3433,472.284,42.506,11459.566
993,0.15,15.531,0.93,0.142,0.07,0,0,59722,0,3433,489.349,44.041,11463.129
994,0.15,15.531,0.93,0.142,0.07,0,0,59752,0,3433,487.038,43.833,11466.692
995,0.15,15.531,0.93,0.142,0.07,0,0,59782,0,3433,462.38,41.614,11470.254
996,0.154,15.471,0.926,0.146,0.074,0,0,59812,0,3433,477.821,44.031,11473.903
997,0.15,15.531,0.93,0.142,0.07,0,0,59842,0,3433,453.602,40.824,11477.466
998,0.15,15.531,0.93,0.142,0.07,0,0,59872,0,3433,481.53,43.338,11481.029
999,0.15,15.531,0.93,0.142,0.07,0,0,59902,0,3433,454.19,40.877,11484.592
1000,0.15,15.531,0.93,0.142,0.07,0,0,59932,0,3433,475.494,42.794,11488.155
1001,0.15,15.531,0.93,0.142,0.07,0,0,59962,0,3433,462.695,41.643,11491.717
1002,0.15,15.531,0.93,0.142,0.07,0,0,59992,0,3433,451.008,40.591,11495.28
1003,0.15,15.531,0.93,0.142,0.07,0,0,60022,0,3433,478.791,43.091,11498.843
1004,0.15,15.531,0.93,0.142,0.07,0,0,60052,0,3433,469.471,42.252,11502.406
1005,0.15,15.531,0.93,0.142,0.07,0,0,60082,0,3433,465.199,41.868,11505.969
1006,0.15,15.531,0.93,0.142,0.07,0,0,60112,0,3433,473.279,42.595,11509.531
1007,0.15,15.531,0.93,0.142,0.07,0,0,60142,0,3433,498.445,44.86,11513.094
1008,0.15,15.531,0.93,0.142,0.07,0,0,60172,0,3433,478.018,43.022,11516.657
1009,0.15,15.531,0.93,0.142,0.07,0,0,60202,0,3433,468.518,42.167,11520.22
1010,0.15,15.531,0.93,0.142,0.07,0,0,60232,0,3433,483.603,43.524,11523.783
1011,0.15,15.531,0.93,0.142,0.07,0,0,60262,0,3433,490.705,44.163,11527.345
1012,0.15,15.531,0.93,0.142,0.07,0,0,60292,0,3433,471.524,42.437,11530.908
1013,0.15,15.531,0.93,0.142,0.07,0,0,60322,0,3433,467.147,42.043,11534.471
1014,0.15,15.531,0.93,0.142,0.07,0,0,60352,0,3433,467.01,42.031,11538.034
1015,0.15,15.531,0.93,0.142,0.07,0,0,60382,0,3433,475.854,42.827,11541.597
1016,0.15,15.531,0.93,0.142,0.07,0,0,60412,0,3433,488.18,43.936,11545.159
1017,0.15,15.531,0.93,0.142,0.07,0,0,60442,0,3433,472.828,42.554,11548.722
1018,0.15,15.531,0.93,0.142,0.07,0,0,60472,0,3433,497.859,44.807,11552.285
1019,0.15,15.531,0.93,0.142,0.07,0,0,60502,0,3433,497.995,44.82,11555.848
1020,0.15,15.531,0.93,0.142,0.07,0,0,60532,0,3433,453.551,40.82,11559.411
1021,0.15,15.531,0.93,0.142,0.07,0,0,60562,0,3433,456.344,41.071,11562.973
1022,0.15,15.531,0.93,0.142,0.07,0,0,60592,0,3433,483.501,43.515,11566.536
1023,0.15,15.531,0.93,0.142,0.07,0,0,60622,0,3433,451.193,40.607,11570.099
1024,0.15,15.531,0.93,0.142,0.07,0,0,60652,0,3433,472.039,42.483,11573.662
1025,0.15,15.531,0.93,0.142,0.07,0,0,60682,0,3433,496.052,44.645,11577.225
1026,0.15,15.531,0.93,0.142,0.07,0,0,60712,0,3433,478.835,43.095,11580.787
1027,0.15,15.531,0.93,0.142,0.07,0,0,60742,0,3433,463.435,41.709,11584.35
1028,0.15,15.531,0.93,0.142,0.07,0,0,60772,0,3433,452.647,40.738,11587.913
1029,0.15,15.531,0.93,0.142,0.07,0,0,60802,0,3433,487.453,43.871,11591.476
1030,0.15,15.531,0.93,0.142,0.07,0,0,60832,0,3433,453.155,40.784,11595.039
1031,0.15,15.531,0.93,0.142,0.07,0,0,60862,0,3433,488.458,43.961,11598.601
1032,0.15,15.531,0.93,0.142,0.07,0,0,60892,0,3433,486.153,43.754,11602.164
1033,0.15,15.531,0.93,0.142,0.07,0,0,60922,0,3433,481.207,43.309,11605.727
1034,0.15,15.531,0.93,0.142,0.07,0,0,60952,0,3433,492.574,44.332,11609.29
1035,0.15,15.531,0.93,0.142,0.07,0,0,60982,0,3433,497.585,44.783,11612.853
1036,0.15,15.531,0.93,0.142,0.07,0,0,61012,0,3433,461.753,41.558,11616.415
1037,0.15,15.531,0.93,0.142,0.07,0,0,61042,0,3433,474.461,42.701,11619.978
1038,0.15,15.531,0.93,0.142,0.07,0,0,61072,0,3433,499.99,44.999,11623.541
1039,0.15,15.531,0.93,0.142,0.07,0,0,61102,0,3433,470.854,42.377,11627.104
1040,0.15,15.531,0.93,0.142,0.07,0,0,61132,0,3433,464.481,41.803,11630.667
1041,0.15,15.531,0.93,0.142,0.07,0,0,61162,0,3433,481.776,43.36,11634.229
1042,0.15,15.531,0.93,0.142,0.07,0,0,61192,0,3433,480.488,43.244,11637.792
1043,0.15,15.531,0.93,0.142,0.07,0,0,61222,0,3433,462.452,41.621,11641.355
1044,0.15,15.531,0.93,0.142,0.07,0,0,61252,0,3433,451.085,40.598,11644.918
1045,0.15,15.531,0.93,0.142,0.07,0,0,61282,0,3433,453.433,40.809,11648.481
1046,0.15,15.531,0.93,0.142,0.07,0,0,61312,0,3433,472.744,42.547,11652.043
1047,0.15,15.531,0.93,0.142,0.07,0,0,61342,0,3433,461.868,41.568,11655.606
1048,0.15,15.531,0.93,0.142,0.07,0,0,61372,0,3433,496.611,44.695,11659.169
1049,0.15,15.531,0.93,0.142,0.07,0,0,61402,0,3433,462.58,41.632,11662.732
1050,0.15,15.531,0.93,0.142,0.07,0,0,61432,0,3433,475.739,42.817,11666.295
1051,0.15,15.531,0.93,0.142,0.07,0,0,61462,0,3433,467.153,42.044,11669.857
1052,0.15,15.531,0.93,0.142,0.07,0,0,61492,0,3433,476.447,42.88,11673.42
1053,0.15,15.531,0.93,0.142,0.07,0,0,61522,0,3433,498.839,44.895,11676.983
1054,0.15,15.531,0.93,0.142,0.07,0,0,61552,0,3433,486.605,43.794,11680.546
1055,0.15,15.531,0.93,0.142,0.07,0,0,61582,0,3433,464.687,41.822,11684.109
1056,0.15,15.531,0.93,0.142,0.07,0,0,61612,0,3433,482.883,43.46,11687.671
1057,0.15,15.531,0.93,0.142,0.07,0,0,61642,0,3433,483.915,43.552,11691.234
1058,0.15,15.531,0.93,0.142,0.07,0,0,61672,0,3433,476.575,42.892,11694.797
1059,0.15,15.531,0.93,0.142,0.07,0,0,61702,0,3433,460.119,41.411,11698.36
1060,0.15,15.531,0.93,0.142,0.07,0,0,61732,0,3433,456.684,41.102,11701.923
1061,0.15,15.531,0.93,0.142,0.07,0,0,61762,0,3433,499.07,44.916,11705.485
1062,0.15,15.531,0.93,0.142,0.07,0,0,61792,0,3433,489.267,44.034,11709.048
1063,0.15,15.531,0.93,0.142,0.07,0,0,61822,0,3433,496.785,44.711,11712.611
1064,0.15,15.531,0.93,0.142,0.07,0,0,61852,0,3433,481.627,43.346,11716.174
1065,0.15,15.531,0.93,0.142,0.07,0,0,61882,0,3433,495.701,44.613,11719.737
1066,0.15,15.531,0.93,0.142,0.07,0,0,61912,0,3433,468.714,42.184,11723.299
1067,0.15,15.531,0.93,0.142,0.07,0,0,61942,0,3433,466.983,42.028,11726.862
1068,0.15,15.531,0.93,0.142,0.07,0,0,61972,0,3433,483.792,43.541,11730.425
1069,0.15,15.531,0.93,0.142,0.07,0,0,62002,0,3433,450.801,40.572,11733.988
1070,0.15,15.531,0.93,0.142,0.07,0,0,62032,0,3433,488.676,43.981,11737.551
1071,0.15,15.531,0.93,0.142,0.07,0,0,62062,0,3433,490.861,44.178,11741.113
1072,0.15,15.531,0.93,0.142,0.07,0,0,62092,0,3433,461.644,41.548,11744.676
1073,0.15,15.531,0.93,0.142,0.07,0,0,62122,0,3433,497.725,44.795,11748.239
1074,0.15,15.531,0.93,0.142,0.07,0,0,62152,0,3433,455.054,40.955,11751.802
1075,0.15,15.531,0.93,0.142,0.07,0,0,62182,0,3433,458.197,41.238,11755.365
1076,0.15,15.531,0.93,0.142,0.07,0,0,62212,0,3433,452.486,40.724,11758.927
1077,0.15,15.531,0.93,0.142,0.07,0,0,62242,0,3433,492.786,44.351,11762.49
1078,0.15,15.531,0.93,0.142,0.07,0,0,62272,0,3433,476.265,42.864,11766.053
1079,0.15,15.531,0.93,0.142,0.07,0,0,62302,0,3433,478.109,43.03,11769.616
1080,0.15,15.531,0.93,0.142,0.07,0,0,62332,0,3433,456.006,41.041,11773.179
1081,0.15,15.531,0.93,0.142,0.07,0,0,62362,0,3433,490.065,44.106,11776.741
1082,0.15,15.531,0.93,0.142,0.07,0,0,62392,0,3433,498.985,44.909,11780.304
1083,0.15,15.531,0.93,0.142,0.07,0,0,62422,0,3433,464.087,41.768,11783.867
1084,0.15,15.531,0.93,0.142,0.07,0,0,62452,0,3433,457.976,41.218,11787.43
1085,0.15,15.531,0.93,0.142,0.07,0,0,62482,0,3433,450.452,40.541,11790.993
1086,0.15,15.531,0.93,0.142,0.07,0,0,62512,0,3433,496.238,44.661,11794.555
1087,0.15,15.531,0.93,0.142,0.07,0,0,62542,0,3433,498.85,44.897,11798.118
1088,0.15,15.531,0.93,0.142,0.07,0,0,62572,0,3433,481.423,43.328,11801.681
1089,0.15,15.531,0.93,0.142,0.07,0,0,62602,0,3433,453.909,40.852,11805.244
1090,0.15,15.531,0.93,0.142,0.07,0,0,62632,0,3433,493.258,44.393,11808.807
1091,0.15,15.531,0.93,0.142,0.07,0,0,62662,0,3433,459.333,41.34,11812.369
1092,0.15,15.531,0.93,0.142,0.07,0,0,62692,0,3433,456.704,41.103,11815.932
1093,0.15,15.531,0.93,0.142,0.07,0,0,62722,0,3433,491.807,44.263,11819.495
1094,0.15,15.531,0.93,0.142,0.07,0,0,62752,0,3433,460.462,41.442,11823.058
1095,0.15,15.531,0.93,0.142,0.07,0,0,62782,0,3433,480.95,43.285,11826.621
1096,0.15,15.531,0.93,0.142,0.07,0,0,62812,0,3433,496.841,44.716,11830.183
1097,0.15,15.531,0.93,0.142,0.07,0,0,62842,0,3433,481.548,43.339,11833.746
1098,0.154,15.465,0.926,0.146,0.074,0,0,62872,0,3433,470.246,43.429,11837.403
1099,0.161,15.354,0.919,0.153,0.081,0,0,62903,0,3433,500.834,48.267,11841.221
1100,0.152,15.496,0.928,0.144,0.072,0,0,62933,0,3433,456.928,41.697,11844.835
1101,0.15,15.531,0.93,0.142,0.07,0,0,62963,0,3433,467.185,42.047,11848.397
1102,0.15,15.531,0.93,0.142,0.07,0,0,62993,0,3433,488.384,43.955,11851.96
1103,0.15,15.531,0.93,0.142,0.07,0,0,63023,0,3433,491.135,44.202,11855.523
1104,0.15,15.531,0.93,0.142,0.07,0,0,63053,0,3433,476.439,42.88,11859.086
1105,0.15,15.531,0.93,0.142,0.07,0,0,63083,0,3433,490.11,44.11,11862.649
1106,0.15,15.531,0.93,0.142,0.07,0,0,63113,0,3433,492.35,44.312,11866.211
1107,0.15,15.531,0.93,0.142,0.07,0,0,63143,0,3433,480.092,43.208,11869.774
1108,0.15,15.531,0.93,0.142,0.07,0,0,63173,0,3433,475.109,42.76,11873.337
1109,0.15,15.531,0.93,0.142,0.07,0,0,63203,0,3433,480.9,43.281,11876.9
1110,0.15,15.531,0.93,0.142,0.07,0,0,63233,0,3433,496.393,44.675,11880.463
1111,0.15,15.531,0.93,0.142,0.07,0,0,63263,0,3433,468.493,42.164,11884.025
1112,0.15,15.531,0.93,0.142,0.07,0,0,63293,0,3433,465.434,41.889,11887.588
1113,0.15,15.531,0.93,0.142,0.07,0,0,63323,0,3433,455.39,40.985,11891.151
1114,0.15,15.531,0.93,0.142,0.07,0,0,63353,0,3433,455.3,40.977,11894.714
1115,0.15,15.531,0.93,0.142,0.07,0,0,63383,0,3433,476.252,42.863,11898.277
1116,0.15,15.531,0.93,0.142,0.07,0,0,63413,0,3433,484.965,43.647,11901.839
1117,0.15,15.531,0.93,0.142,0.07,0,0,63443,0,3433,460.564,41.451,11905.402
1118,0.15,15.531,0.93,0.142,0.07,0,0,63473,0,3433,498.764,44.889,11908.965
1119,0.15,15.531,0.93,0.142,0.07,0,0,63503,0,3433,498.936,44.904,11912.528
1120,0.167,15.246,0.913,0.159,0.087,0,0,63534,0,3433,474.096,47.525,11916.501
1121,0.15,15.531,0.93,0.142,0.07,0,0,63564,0,3433,489.768,44.079,11920.064
1122,0.15,15.531,0.93,0.142,0.07,0,0,63594,0,3433,491.89,44.27,11923.627
1123,0.165,15.283,0.915,0.157,0.085,0,0,63625,0,3433,473.491,46.838,11927.547
1124,0.15,15.531,0.93,0.142,0.07,0,0,63655,0,3433,457.398,41.166,11931.11
1125,0.15,15.531,0.93,0.142,0.07,0,0,63685,0,3433,477.845,43.006,11934.672
1126,0.15,15.531,0.93,0.142,0.07,0,0,63715,0,3433,465.343,41.884,11938.235
1127,0.15,15.531,0.93,0.142,0.07,0,0,63745,0,3433,486.198,43.758,11941.798
1128,0.15,15.531,0.93,0.142,0.07,0,0,63775,0,3433,485.695,43.713,11945.361
1129,0.15,15.531,0.93,0.142,0.07,0,0,63805,0,3433,472.237,42.501,11948.924
1130,0.15,15.531,0.93,0.142,0.07,0,0,63835,0,3433,487.468,43.872,11952.487
1131,0.165,15.285,0.915,0.157,0.085,0,0,63866,0,3433,471.081,46.56,11956.403
1132,0.153,15.482,0.927,0.145,0.073,0,0,63896,0,3433,472.676,43.381,11960.037
1133,0.162,15.328,0.918,0.154,0.082,0,0,63927,0,3433,504.62,49.089,11963.892
1134,0.15,15.531,0.93,0.142,0.07,0,0,63957,0,3433,475.192,42.767,11967.455
1135,0.179,15.043,0.901,0.171,0.099,0,0,63989,0,3433,475.006,51.073,11971.72
1136,0.15,15.531,0.93,0.142,0.07,0,0,64019,0,3433,460.949,41.485,11975.282
1137,0.15,15.531,0.93,0.142,0.07,0,0,64049,0,3433,452.011,40.681,11978.845
1138,0.15,15.531,0.93,0.142,0.07,0,0,64079,0,3433,499.89,44.99,11982.408
1139,0.15,15.531,0.93,0.142,0.07,0,0,64109,0,3433,484.453,43.601,11985.971
1140,0.15,15.531,0.93,0.142,0.07,0,0,64139,0,3433,460.349,41.431,11989.534
1141,0.15,15.531,0.93,0.142,0.07,0,0,64169,0,3433,461.743,41.557,11993.096
1142,0.15,15.531,0.93,0.142,0.07,0,0,64199,0,3433,470.191,42.317,11996.659
1143,0.15,15.531,0.93,0.142,0.07,0,0,64229,0,3433,489.171,44.025,12000.222
1144,0.15,15.531,0.93,0.142,0.07,0,0,64259,0,3433,477.361,42.963,12003.785
1145,0.158,15.405,0.922,0.15,0.078,0,0,64290,0,3433,478.125,45.194,12007.529
1146,0.15,15.531,0.93,0.142,0.07,0,0,64320,0,3433,468.476,42.163,12011.092
1147,0.15,15.531,0.93,0.142,0.07,0,0,64350,0,3433,493.119,44.381,12014.654
1148,0.15,15.531,0.93,0.142,0.07,0,0,64380,0,3433,498.371,44.853,12018.217
1149,0.159,15.375,0.921,0.151,0.079,0,0,64411,0,3433,501.416,47.938,12022.005
1150,0.15,15.531,0.93,0.142,0.07,0,0,64441,0,3433,478.065,43.026,12025.567
1151,0.15,15.531,0.93,0.142,0.07,0,0,64471,0,3433,494.792,44.531,12029.13
1152,0.168,15.228,0.912,0.16,0.088,0,0,64502,0,3433,500.802,50.524,12033.129
1153,0.184,14.958,0.896,0.176,0.104,0,0,64534,0,3433,500.112,55.308,12037.517
1154,0.171,15.176,0.909,0.163,0.091,0,0,64565,0,3433,465.086,47.79,12041.591
1155,0.15,15.531,0.93,0.142,0.07,0,0,64595,0,3433,458.144,41.233,12045.154
1156,0.181,15.019,0.899,0.173,0.101,0,0,64627,0,3433,502.446,54.468,12049.454
1157,0.188,14.898,0.892,0.18,0.108,0,0,64660,0,3433,474.392,53.482,12053.928
1158,0.171,15.187,0.909,0.163,0.091,0,0,64691,0,3433,461.81,47.277,12057.986
1159,0.183,14.982,0.897,0.175,0.103,0,0,64723,0,3433,480.487,52.72,12062.339
1160,0.171,15.183,0.909,0.163,0.091,0,0,64754,0,3433,468.254,47.992,12066.403
1161,0.15,15.531,0.93,0.142,0.07,0,0,64784,0,3433,497.142,44.743,12069.965
1162,0.15,15.531,0.93,0.142,0.07,0,0,64814,0,3433,467.301,42.057,12073.528
1163,0.159,15.387,0.921,0.151,0.079,0,0,64845,0,3433,479.244,45.616,12077.299
1164,0.15,15.531,0.93,0.142,0.07,0,0,64875,0,3433,462.23,41.601,12080.861
1165,0.15,15.531,0.93,0.142,0.07,0,0,64905,0,3433,459.41,41.347,12084.424
1166,0.15,15.531,0.93,0.142,0.07,0,0,64935,0,3433,462.735,41.646,12087.987
1167,0.154,15.468,0.926,0.146,0.074,0,0,64965,0,3433,460.327,42.471,12091.64
1168,0.175,15.113,0.905,0.167,0.095,0,0,64997,0,3433,497.634,52.261,12095.805
1169,0.163,15.316,0.917,0.155,0.083,0,0,65028,0,3433,493.05,48.177,12099.677
1170,0.157,15.42,0.923,0.149,0.077,0,0,65058,0,3433,461.546,43.384,12103.4
1171,0.174,15.122,0.906,0.166,0.094,0,0,65090,0,3433,478.494,50.093,12107.551
1172,0.201,14.687,0.879,0.193,0.121,0,0,65124,0,3433,504.969,60.758,12112.329
1173,0.182,15.003,0.898,0.174,0.102,0,0,65156,0,3433,489.13,53.309,12116.652
1174,0.15,15.531,0.93,0.142,0.07,0,0,65186,0,3433,486.139,43.752,12120.215
1175,0.203,14.638,0.877,0.195,0.123,0,0,65220,0,3433,482.995,58.973,12125.064
1176,0.164,15.301,0.916,0.156,0.084,0,0,65251,0,3433,466.445,45.833,12128.958
1177,0.169,15.205,0.911,0.161,0.089,0,0,65282,0,3433,474.636,48.268,12132.989
1178,0.15,15.531,0.93,0.142,0.07,0,0,65312,0,3433,467.391,42.065,12136.552
1179,0.151,15.512,0.929,0.143,0.071,0,0,65342,0,3433,465.043,42.168,12140.142
1180,0.15,15.531,0.93,0.142,0.07,0,0,65372,0,3433,483.213,43.489,12143.704
1181,0.15,15.531,0.93,0.142,0.07,0,0,65402,0,3433,470.874,42.379,12147.267
1182,0.15,15.531,0.93,0.142,0.07,0,0,65432,0,3433,477.663,42.99,12150.83
1183,0.15,15.531,0.93,0.142,0.07,0,0,65462,0,3433,492.361,44.312,12154.393
1184,0.161,15.346,0.919,0.153,0.081,0,0,65493,0,3433,477.656,46.169,12158.222
1185,0.203,14.652,0.877,0.195,0.123,0,0,65527,0,3433,489.796,59.546,12163.05
1186,0.199,14.705,0.881,0.191,0.119,0,0,65560,0,3433,497.329,59.519,12167.802
1187,0.217,14.41,0.863,0.209,0.137,0,0,65595,0,3433,512.265,66.739,12172.979
1188,0.176,15.09,0.904,0.168,0.096,0,0,65627,0,3433,496.424,52.547,12177.177
1189,0.15,15.531,0.93,0.142,0.07,0,0,65657,0,3433,489.26,44.033,12180.74
1190,0.162,15.325,0.918,0.154,0.082,0,0,65688,0,3433,499.85,48.684,12184.599
1191,0.16,15.372,0.92,0.152,0.08,0,0,65719,0,3433,462.999,44.32,12188.391
1192,0.179,15.044,0.901,0.171,0.099,0,0,65751,0,3433,488.077,52.46,12192.654
1193,0.221,14.347,0.859,0.213,0.141,0,0,65786,0,3433,523.645,69.397,12197.921
1194,0.15,15.531,0.93,0.142,0.07,0,0,65816,0,3433,495.596,44.604,12201.484
1195,0.196,14.767,0.884,0.188,0.116,0,0,65849,0,3433,500.226,58.758,12206.147
1196,0.19,14.865,0.89,0.182,0.11,0,0,65882,0,3433,519.224,59.157,12210.669
1197,0.216,14.427,0.864,0.208,0.136,0,0,65917,0,3433,523.418,67.877,12215.821
1198,0.17,15.192,0.91,0.162,0.09,0,0,65948,0,3433,497.987,50.882,12219.872
1199,0.15,15.531,0.93,0.142,0.07,0,0,65978,0,3433,479.25,43.132,12223.435
1200,0.203,14.638,0.877,0.195,0.123,0,0,66012,0,3433,502.965,61.407,12228.283
1201,0.184,14.963,0.896,0.176,0.104,0,0,66044,0,3433,497.201,54.902,12232.664
1202,0.206,14.593,0.874,0.198,0.126,0,0,66078,0,3433,522.354,64.608,12237.577
1203,0.216,14.437,0.864,0.208,0.136,0,0,66113,0,3433,489.125,63.254,12242.715
1204,0.151,15.518,0.929,0.143,0.071,0,0,66143,0,3433,493.812,44.665,12246.296
1205,0.15,15.531,0.93,0.142,0.07,0,0,66173,0,3433,493.119,44.381,12249.859
1206,0.15,15.531,0.93,0.142,0.07,0,0,66203,0,3433,464.853,41.837,12253.422
1207,0.165,15.287,0.915,0.157,0.085,0,0,66234,0,3433,466.427,46.068,12257.336
1208,0.205,14.615,0.875,0.197,0.125,0,0,66268,0,3433,513.683,63.142,12262.217
1209,0.225,14.279,0.855,0.217,0.145,0,0,66303,0,3433,532.997,71.939,12267.582
1210,0.156,15.438,0.924,0.148,0.076,0,0,66333,0,3433,494.978,46.194,12271.278
1211,0.238,14.054,0.842,0.23,0.158,0,0,66369,0,3434,510.398,73.018,12276.967
1212,0.15,15.531,0.93,0.142,0.07,0,0,66399,0,3434,487.915,43.912,12280.53
1213,0.237,14.081,0.843,0.229,0.157,0,0,66435,0,3435,509.147,72.34,12286.179
1214,0.158,15.405,0.922,0.15,0.078,0,0,66466,0,3435,494.798,46.766,12289.923
1215,0.221,14.349,0.859,0.213,0.141,0,0,66501,0,3435,530.159,70.227,12295.187
1216,0.173,15.143,0.907,0.165,0.093,0,0,66533,0,3435,481.1,50.0,12299.308
1217,0.225,14.277,0.855,0.217,0.145,0,0,66568,0,3435,529.628,71.536,12304.676
1218,0.21,14.525,0.87,0.202,0.13,0,0,66602,0,3435,529.104,66.739,12309.687
1219,0.22,14.366,0.86,0.212,0.14,0,0,66637,0,3435,507.829,66.966,12314.927
1220,0.19,14.861,0.89,0.182,0.11,0,0,66670,0,3435,513.062,58.531,12319.455
1221,0.165,15.286,0.915,0.157,0.085,0,0,66701,0,3435,469.027,46.338,12323.37
1222,0.151,15.521,0.929,0.143,0.071,0,0,66731,0,3435,467.914,42.285,12326.948
1223,0.237,14.07,0.843,0.229,0.157,0,0,66767,0,3436,508.549,72.455,12332.613
1224,0.167,15.252,0.913,0.159,0.087,0,0,66798,0,3436,495.4,49.556,12336.578
1225,0.235,14.112,0.845,0.227,0.155,0,0,66834,0,3437,525.561,74.086,12342.183
1226,0.223,14.316,0.857,0.215,0.143,0,0,66869,0,3437,487.529,65.168,12347.495
1227,0.193,14.816,0.887,0.185,0.113,0,0,66902,0,3437,471.652,54.558,12352.087
1228,0.203,14.646,0.877,0.195,0.123,0,0,66936,0,3437,510.203,62.133,12356.923
1229,0.234,14.121,0.846,0.226,0.154,0,0,66972,0,3438,534.565,75.183,12362.515
1230,0.181,15.005,0.899,0.173,0.101,0,0,67004,0,3438,476.653,51.906,12366.835
1231,0.178,15.069,0.902,0.17,0.098,0,0,67036,0,3438,501.047,53.406,12371.062
1232,0.259,13.704,0.821,0.251,0.179,0,0,67074,0,3439,518.734,80.745,12377.256
1233,0.179,15.045,0.901,0.171,0.099,0,0,67106,0,3439,500.637,53.805,12381.519
1234,0.193,14.816,0.887,0.185,0.113,0,0,67139,0,3439,509.639,58.953,12386.11
1235,0.18,15.026,0.9,0.172,0.1,0,0,67171,0,3439,485.635,52.516,12390.4
1236,0.262,13.653,0.818,0.254,0.182,0,0,67209,0,3440,513.984,80.942,12396.666
1237,0.263,13.65,0.817,0.255,0.183,0,0,67247,0,3441,541.389,85.322,12402.937
1238,0.233,14.138,0.847,0.225,0.153,0,0,67283,0,3442,524.867,73.514,12408.506
1239,0.181,15.015,0.899,0.173,0.101,0,0,67315,0,3442,506.903,55.02,12412.812
1240,0.247,13.905,0.833,0.239,0.167,0,0,67352,0,3443,525.393,77.981,12418.715
1241,0.241,14.017,0.839,0.233,0.161,0,0,67388,0,3444,503.738,72.729,12424.457
1242,0.236,14.086,0.844,0.228,0.156,0,0,67424,0,3445,534.543,75.851,12430.099
1243,0.188,14.893,0.892,0.18,0.108,0,0,67457,0,3445,514.696,58.123,12434.581
1244,0.268,13.561,0.812,0.26,0.188,0,0,67495,0,3446,518.515,83.375,12440.98
1245,0.256,13.763,0.824,0.248,0.176,0,0,67532,0,3447,532.3,81.725,12447.088
1246,0.26,13.696,0.82,0.252,0.18,0,0,67570,0,3448,523.092,81.572,12453.293
1247,0.265,13.614,0.815,0.257,0.185,0,0,67608,0,3449,535.172,85.032,12459.616
1248,0.183,14.987,0.897,0.175,0.103,0,0,67640,0,3449,472.083,51.723,12463.963
1249,0.217,14.409,0.863,0.209,0.137,0,0,67675,0,3449,516.01,67.245,12469.141
1250,0.245,13.952,0.835,0.237,0.165,0,0,67712,0,3450,529.693,77.723,12474.977
1251,0.247,13.918,0.833,0.239,0.167,0,0,67749,0,3451,531.464,78.636,12480.862
1252,0.238,14.064,0.842,0.23,0.158,0,0,67785,0,3452,497.721,71.025,12486.536
1253,0.194,14.8,0.886,0.186,0.114,0,0,67818,0,3452,479.466,55.751,12491.152
1254,0.23,14.201,0.85,0.222,0.15,0,0,67854,0,3452,507.764,69.954,12496.629
1255,0.249,13.884,0.831,0.241,0.169,0,0,67891,0,3453,526.816,78.595,12502.563
1256,0.203,14.638,0.877,0.195,0.123,0,0,67925,0,3453,507.761,61.996,12507.412
1257,0.221,14.345,0.859,0.213,0.141,0,0,67960,0,3453,503.563,66.78,12512.682
1258,0.24,14.028,0.84,0.232,0.16,0,0,67996,0,3454,539.963,77.756,12518.408
1259,0.275,13.444,0.805,0.267,0.195,0,0,68035,0,3455,529.182,87.304,12524.975
1260,0.278,13.399,0.802,0.27,0.198,0,0,68074,0,3456,519.673,86.585,12531.608
1261,0.254,13.795,0.826,0.246,0.174,0,0,68111,0,3457,528.266,80.485,12537.669
1262,0.234,14.134,0.846,0.226,0.154,0,0,68147,0,3458,534.718,74.969,12543.243
1263,0.228,14.232,0.852,0.22,0.148,0,0,68182,0,3458,528.117,72.184,12548.677
1264,0.281,13.337,0.799,0.273,0.201,0,0,68221,0,3459,554.431,93.598,12555.397
1265,0.239,14.041,0.841,0.231,0.159,0,0,68257,0,3460,528.759,75.901,12561.105
1266,0.286,13.266,0.794,0.278,0.206,0,0,68296,0,3461,522.262,89.511,12567.929
1267,0.243,13.975,0.837,0.235,0.163,0,0,68333,0,3462,504.417,73.597,12573.732
1268,0.294,13.123,0.786,0.286,0.214,0,0,68373,0,3463,565.661,99.853,12580.762
1269,0.242,13.995,0.838,0.234,0.162,0,0,68409,0,3464,519.175,75.376,12586.535
1270,0.256,13.758,0.824,0.248,0.176,0,0,68446,0,3465,542.918,83.447,12592.651
1271,0.222,14.333,0.858,0.214,0.142,0,0,68481,0,3465,500.546,66.601,12597.939
1272,0.257,13.742,0.823,0.249,0.177,0,0,68518,0,3466,537.422,82.908,12604.076
1273,0.232,14.164,0.848,0.224,0.152,0,0,68554,0,3467,496.044,69.011,12609.607
1274,0.268,13.56,0.812,0.26,0.188,0,0,68592,0,3468,547.347,88.03,12616.008
1275,0.292,13.164,0.788,0.284,0.212,0,0,68632,0,3469,563.075,98.568,12622.979
1276,0.217,14.42,0.863,0.209,0.137,0,0,68667,0,3469,510.463,66.315,12628.141
1277,0.212,14.491,0.868,0.204,0.132,0,0,68701,0,3469,494.456,62.981,12633.201
