Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
800,0.277,11.638,0.803,0.269,0.197,0,0,53399,0,3374,528.195,87.895,11732.107
801,0.24,12.182,0.84,0.232,0.16,0,0,53435,0,3375,518.991,74.683,11740.048
802,0.27,11.738,0.81,0.262,0.19,0,0,53473,0,3376,527.831,85.663,11748.644
803,0.248,12.065,0.832,0.24,0.168,0,0,53510,0,3377,515.488,76.678,11756.758
804,0.208,12.642,0.872,0.2,0.128,0,0,53544,0,3377,512.555,64.016,11764.02
805,0.277,11.65,0.803,0.269,0.197,0,0,53583,0,3378,555.129,92.108,11772.746
806,0.289,11.474,0.791,0.281,0.209,0,0,53623,0,3379,522.337,90.482,11781.732
807,0.284,11.541,0.796,0.276,0.204,0,0,53662,0,3380,559.18,95.315,11790.62
808,0.225,12.403,0.855,0.217,0.145,0,0,53697,0,3380,516.174,69.565,11798.235
809,0.264,11.837,0.816,0.256,0.184,0,0,53735,0,3381,543.42,85.971,11806.685
810,0.232,12.299,0.848,0.224,0.152,0,0,53771,0,3382,521.739,72.564,11814.454
811,0.237,12.218,0.843,0.229,0.157,0,0,53807,0,3383,508.778,72.459,11822.341
812,0.219,12.48,0.861,0.211,0.139,0,0,53842,0,3383,506.33,66.635,11829.843
813,0.226,12.386,0.854,0.218,0.146,0,0,53877,0,3383,492.527,66.734,11837.484
814,0.248,12.068,0.832,0.24,0.168,0,0,53914,0,3384,513.299,76.292,11845.593
815,0.215,12.537,0.865,0.207,0.135,0,0,53949,0,3384,500.88,64.735,11853.011
816,0.28,11.602,0.8,0.272,0.2,0,0,53988,0,3385,523.206,87.855,11861.808
817,0.215,12.535,0.865,0.207,0.135,0,0,54023,0,3385,483.893,62.564,11869.227
818,0.281,11.58,0.799,0.273,0.201,0,0,54062,0,3386,528.812,89.278,11878.057
819,0.219,12.487,0.861,0.211,0.139,0,0,54097,0,3386,533.246,70.02,11885.548
820,0.261,11.872,0.819,0.253,0.181,0,0,54135,0,3387,518.538,81.27,11893.946
821,0.202,12.727,0.878,0.194,0.122,0,0,54169,0,3387,519.93,63.104,11901.083
822,0.217,12.512,0.863,0.209,0.137,0,0,54204,0,3387,510.993,66.555,11908.536
823,0.214,12.56,0.866,0.206,0.134,0,0,54238,0,3387,500.204,64.172,11915.92
824,0.183,13.002,0.897,0.175,0.103,0,0,54270,0,3387,493.321,54.264,11922.651
825,0.208,12.638,0.872,0.2,0.128,0,0,54304,0,3387,522.392,65.335,11929.92
826,0.258,11.919,0.822,0.25,0.178,0,0,54342,0,3388,525.684,81.373,11938.249
827,0.226,12.38,0.854,0.218,0.146,0,0,54377,0,3388,537.729,72.974,11945.897
828,0.2,12.753,0.88,0.192,0.12,0,0,54411,0,3388,498.516,59.963,11952.995
829,0.252,12.002,0.828,0.244,0.172,0,0,54448,0,3389,513.72,77.766,11961.203
830,0.25,12.028,0.83,0.242,0.17,0,0,54485,0,3390,502.841,75.565,11969.37
831,0.211,12.601,0.869,0.203,0.131,0,0,54519,0,3390,522.524,66.136,11976.693
832,0.201,12.746,0.879,0.193,0.121,0,0,54553,0,3390,482.991,58.236,11983.801
833,0.242,12.149,0.838,0.234,0.162,0,0,54589,0,3391,508.522,73.874,11991.791
834,0.26,11.894,0.82,0.252,0.18,0,0,54627,0,3392,526.666,82.074,12000.157
835,0.223,12.431,0.857,0.215,0.143,0,0,54662,0,3392,502.544,67.152,12007.731
836,0.175,13.125,0.905,0.167,0.095,0,0,54694,0,3392,479.085,50.259,12014.28
837,0.208,12.642,0.872,0.2,0.128,0,0,54728,0,3392,484.672,60.537,12021.543
838,0.183,13.006,0.897,0.175,0.103,0,0,54760,0,3392,509.637,55.971,12028.268
839,0.177,13.093,0.903,0.169,0.097,0,0,54792,0,3392,483.521,51.36,12034.865
840,0.195,12.84,0.885,0.187,0.115,0,0,54825,0,3392,506.535,59.116,12041.835
841,0.186,12.959,0.894,0.178,0.106,0,0,54858,0,3392,474.87,53.08,12048.63
842,0.201,12.74,0.879,0.193,0.121,0,0,54892,0,3392,512.006,61.87,12055.748
843,0.247,12.083,0.833,0.239,0.167,0,0,54929,0,3393,528.008,78.152,12063.835
844,0.159,13.361,0.921,0.151,0.079,0,0,54960,0,3393,474.543,45.138,12070.036
845,0.214,12.562,0.866,0.206,0.134,0,0,54994,0,3393,526.733,67.523,12077.416
846,0.235,12.255,0.845,0.227,0.155,0,0,55030,0,3394,534.488,75.316,12085.25
847,0.233,12.283,0.847,0.225,0.153,0,0,55066,0,3395,519.797,72.641,12093.042
848,0.245,12.11,0.835,0.237,0.165,0,0,55103,0,3396,547.063,80.351,12101.089
849,0.184,12.995,0.896,0.176,0.104,0,0,55135,0,3396,487.481,53.748,12107.829
850,0.234,12.271,0.846,0.226,0.154,0,0,55171,0,3397,520.919,73.051,12115.639
851,0.196,12.816,0.884,0.188,0.116,0,0,55204,0,3397,512.669,60.331,12122.644
852,0.181,13.031,0.899,0.173,0.101,0,0,55236,0,3397,481.582,52.39,12129.332
853,0.197,12.802,0.883,0.189,0.117,0,0,55269,0,3397,507.657,60.038,12136.359
854,0.179,13.066,0.901,0.171,0.099,0,0,55301,0,3397,497.447,53.386,12142.994
855,0.18,13.048,0.9,0.172,0.1,0,0,55333,0,3397,474.84,51.324,12149.657
856,0.237,12.23,0.843,0.229,0.157,0,0,55369,0,3398,528.052,74.939,12157.527
857,0.168,13.23,0.912,0.16,0.088,0,0,55400,0,3398,474.591,47.716,12163.921
858,0.229,12.334,0.851,0.221,0.149,0,0,55436,0,3398,496.477,68.333,12171.638
859,0.161,13.328,0.919,0.153,0.081,0,0,55467,0,3398,488.091,47.107,12177.888
860,0.2,12.757,0.88,0.192,0.12,0,0,55501,0,3398,505.876,60.772,12184.981
861,0.15,13.485,0.93,0.142,0.07,0,0,55531,0,3398,458.483,41.263,12190.999
862,0.224,12.417,0.856,0.216,0.144,0,0,55566,0,3398,524.435,70.385,12198.594
863,0.227,12.362,0.853,0.219,0.147,0,0,55601,0,3398,511.254,69.763,12206.269
864,0.213,12.573,0.867,0.205,0.133,0,0,55635,0,3398,505.668,64.593,12213.633
865,0.153,13.445,0.927,0.145,0.073,0,0,55665,0,3398,499.634,45.795,12219.71
866,0.2,12.757,0.88,0.192,0.12,0,0,55699,0,3398,482.177,57.93,12226.803
867,0.198,12.782,0.882,0.19,0.118,0,0,55732,0,3398,502.021,59.786,12233.858
868,0.215,12.54,0.865,0.207,0.135,0,0,55767,0,3398,513.489,66.297,12241.271
869,0.151,13.466,0.929,0.143,0.071,0,0,55797,0,3398,462.439,41.982,12247.317
870,0.22,12.474,0.86,0.212,0.14,0,0,55832,0,3398,494.916,65.246,12254.827
871,0.181,13.038,0.899,0.173,0.101,0,0,55864,0,3398,475.423,51.578,12261.505
872,0.179,13.068,0.901,0.171,0.099,0,0,55896,0,3398,470.99,50.513,12268.138
873,0.2,12.765,0.88,0.192,0.12,0,0,55929,0,3398,520.156,62.303,12275.218
874,0.156,13.4,0.924,0.148,0.076,0,0,55959,0,3398,462.956,43.3,12281.362
875,0.178,13.081,0.902,0.17,0.098,0,0,55991,0,3398,471.24,50.281,12287.976
876,0.15,13.485,0.93,0.142,0.07,0,0,56021,0,3398,479.794,43.181,12293.994
877,0.186,12.96,0.894,0.178,0.106,0,0,56054,0,3398,477.896,53.392,12300.786
878,0.164,13.283,0.916,0.156,0.084,0,0,56085,0,3398,458.433,45.096,12307.103
879,0.216,12.532,0.864,0.208,0.136,0,0,56120,0,3398,486.479,62.959,12314.527
880,0.154,13.431,0.926,0.146,0.074,0,0,56150,0,3398,496.578,45.792,12320.624
881,0.182,13.022,0.898,0.174,0.102,0,0,56182,0,3398,477.397,52.117,12327.325
882,0.15,13.485,0.93,0.142,0.07,0,0,56212,0,3398,490.453,44.141,12333.343
883,0.183,13.01,0.897,0.175,0.103,0,0,56244,0,3398,515.635,56.535,12340.062
884,0.188,12.935,0.892,0.18,0.108,0,0,56277,0,3398,493.128,55.608,12346.892
885,0.15,13.485,0.93,0.142,0.07,0,0,56307,0,3398,496.939,44.725,12352.91
886,0.213,12.571,0.867,0.205,0.133,0,0,56341,0,3398,494.941,63.256,12360.276
887,0.16,13.334,0.92,0.152,0.08,0,0,56372,0,3398,459.949,44.278,12366.518
888,0.195,12.83,0.885,0.187,0.115,0,0,56405,0,3398,500.937,58.661,12373.503
889,0.156,13.398,0.924,0.148,0.076,0,0,56435,0,3398,454.911,42.585,12379.649
890,0.168,13.225,0.912,0.16,0.088,0,0,56466,0,3398,496.887,50.072,12386.052
891,0.15,13.485,0.93,0.142,0.07,0,0,56496,0,3398,491.466,44.232,12392.07
892,0.15,13.483,0.93,0.142,0.07,0,0,56526,0,3398,482.219,43.447,12398.091
893,0.193,12.856,0.887,0.185,0.113,0,0,56559,0,3398,505.255,58.617,12405.037
894,0.15,13.485,0.93,0.142,0.07,0,0,56589,0,3398,453.057,40.775,12411.055
895,0.179,13.064,0.901,0.171,0.099,0,0,56621,0,3398,507.961,54.573,12417.695
896,0.15,13.485,0.93,0.142,0.07,0,0,56651,0,3398,478.037,43.023,12423.713
897,0.181,13.032,0.899,0.173,0.101,0,0,56683,0,3398,475.49,51.714,12430.4
898,0.163,13.3,0.917,0.155,0.083,0,0,56714,0,3398,494.033,48.235,12436.69
899,0.15,13.485,0.93,0.142,0.07,0,0,56744,0,3398,490.132,44.112,12442.708
900,0.15,13.485,0.93,0.142,0.07,0,0,56774,0,3398,464.243,41.782,12448.726
901,0.15,13.485,0.93,0.142,0.07,0,0,56804,0,3398,470.707,42.364,12454.744
902,0.162,13.316,0.918,0.154,0.082,0,0,56835,0,3398,455.97,44.22,12461.011
903,0.15,13.485,0.93,0.142,0.07,0,0,56865,0,3398,461.851,41.567,12467.029
904,0.17,13.199,0.91,0.162,0.09,0,0,56896,0,3398,503.912,51.312,12473.469
905,0.159,13.352,0.921,0.151,0.079,0,0,56927,0,3398,475.588,45.422,12479.683
906,0.15,13.485,0.93,0.142,0.07,0,0,56957,0,3398,462.18,41.596,12485.701
907,0.19,12.906,0.89,0.182,0.11,0,0,56990,0,3398,487.699,55.576,12492.574
908,0.198,12.783,0.882,0.19,0.118,0,0,57023,0,3398,482.32,57.421,12499.628
909,0.153,13.438,0.927,0.145,0.073,0,0,57053,0,3398,467.456,42.978,12505.715
910,0.172,13.165,0.908,0.164,0.092,0,0,57085,0,3398,489.456,50.531,12512.205
911,0.19,12.903,0.89,0.182,0.11,0,0,57118,0,3398,496.063,56.589,12519.082
912,0.168,13.221,0.912,0.16,0.088,0,0,57149,0,3398,461.238,46.558,12525.49
913,0.15,13.485,0.93,0.142,0.07,0,0,57179,0,3398,489.98,44.098,12531.508
914,0.15,13.485,0.93,0.142,0.07,0,0,57209,0,3398,487.677,43.891,12537.526
915,0.156,13.391,0.924,0.148,0.076,0,0,57239,0,3398,496.164,46.577,12543.683
916,0.192,12.87,0.888,0.184,0.112,0,0,57272,0,3398,484.709,55.966,12550.609
917,0.15,13.485,0.93,0.142,0.07,0,0,57302,0,3398,455.405,40.986,12556.627
918,0.15,13.485,0.93,0.142,0.07,0,0,57332,0,3398,457.463,41.172,12562.645
919,0.15,13.485,0.93,0.142,0.07,0,0,57362,0,3398,450.053,40.505,12568.663
920,0.174,13.139,0.906,0.166,0.094,0,0,57394,0,3398,484.078,50.495,12575.191
921,0.15,13.485,0.93,0.142,0.07,0,0,57424,0,3398,459.121,41.321,12581.209
922,0.151,13.472,0.929,0.143,0.071,0,0,57454,0,3398,491.897,44.543,12587.247
923,0.15,13.485,0.93,0.142,0.07,0,0,57484,0,3398,477.935,43.014,12593.265
924,0.15,13.485,0.93,0.142,0.07,0,0,57514,0,3398,465.798,41.922,12599.283
925,0.171,13.179,0.909,0.163,0.091,0,0,57545,0,3398,502.253,51.567,12605.753
926,0.156,13.404,0.924,0.148,0.076,0,0,57575,0,3398,497.544,46.442,12611.89
927,0.15,13.485,0.93,0.142,0.07,0,0,57605,0,3398,451.005,40.59,12617.908
928,0.15,13.485,0.93,0.142,0.07,0,0,57635,0,3398,499.92,44.993,12623.926
929,0.15,13.485,0.93,0.142,0.07,0,0,57665,0,3398,473.195,42.588,12629.944
930,0.15,13.485,0.93,0.142,0.07,0,0,57695,0,3398,473.507,42.616,12635.962
931,0.158,13.363,0.922,0.15,0.078,0,0,57726,0,3398,496.62,47.209,12642.161
932,0.15,13.485,0.93,0.142,0.07,0,0,57756,0,3398,456.453,41.081,12648.179
933,0.15,13.485,0.93,0.142,0.07,0,0,57786,0,3398,478.973,43.108,12654.197
934,0.166,13.246,0.914,0.158,0.086,0,0,57817,0,3398,469.937,46.942,12660.567
935,0.162,13.313,0.918,0.154,0.082,0,0,57848,0,3398,492.087,47.792,12666.839
936,0.172,13.168,0.908,0.164,0.092,0,0,57880,0,3398,468.778,48.335,12673.325
937,0.15,13.485,0.93,0.142,0.07,0,0,57910,0,3398,450.197,40.518,12679.343
938,0.15,13.485,0.93,0.142,0.07,0,0,57940,0,3398,478.555,43.07,12685.361
939,0.158,13.363,0.922,0.15,0.078,0,0,57971,0,3398,470.978,44.763,12691.559
940,0.164,13.276,0.916,0.156,0.084,0,0,58002,0,3398,506.366,49.961,12697.886
941,0.161,13.33,0.919,0.153,0.081,0,0,58033,0,3398,475.958,45.898,12704.133
942,0.15,13.485,0.93,0.142,0.07,0,0,58063,0,3398,464.46,41.801,12710.151
943,0.167,13.236,0.913,0.159,0.087,0,0,58094,0,3398,490.988,49.24,12716.536
944,0.15,13.485,0.93,0.142,0.07,0,0,58124,0,3398,492.823,44.354,12722.554
945,0.15,13.485,0.93,0.142,0.07,0,0,58154,0,3398,453.746,40.837,12728.572
946,0.163,13.296,0.917,0.155,0.083,0,0,58185,0,3398,502.091,49.122,12734.87
947,0.151,13.465,0.929,0.143,0.071,0,0,58215,0,3398,456.596,41.467,12740.917
948,0.15,13.485,0.93,0.142,0.07,0,0,58245,0,3398,482.564,43.431,12746.935
949,0.15,13.485,0.93,0.142,0.07,0,0,58275,0,3398,468.254,42.143,12752.953
950,0.15,13.485,0.93,0.142,0.07,0,0,58305,0,3398,450.615,40.555,12758.971
951,0.158,13.368,0.922,0.15,0.078,0,0,58336,0,3398,494.338,46.878,12765.161
952,0.15,13.478,0.93,0.142,0.07,0,0,58366,0,3398,461.649,41.68,12771.189
953,0.169,13.213,0.911,0.161,0.089,0,0,58397,0,3398,496.683,50.282,12777.608
954,0.168,13.225,0.912,0.16,0.088,0,0,58428,0,3398,494.067,49.78,12784.01
955,0.15,13.485,0.93,0.142,0.07,0,0,58458,0,3398,451.848,40.666,12790.028
956,0.15,13.485,0.93,0.142,0.07,0,0,58488,0,3398,464.349,41.791,12796.046
957,0.15,13.485,0.93,0.142,0.07,0,0,58518,0,3398,464.43,41.799,12802.064
958,0.15,13.485,0.93,0.142,0.07,0,0,58548,0,3398,480.0,43.2,12808.082
959,0.15,13.485,0.93,0.142,0.07,0,0,58578,0,3398,467.058,42.035,12814.1
960,0.163,13.295,0.917,0.155,0.083,0,0,58609,0,3398,485.962,47.551,12820.398
961,0.15,13.485,0.93,0.142,0.07,0,0,58639,0,3398,497.325,44.759,12826.416
962,0.15,13.485,0.93,0.142,0.07,0,0,58669,0,3398,456.883,41.119,12832.434
963,0.15,13.485,0.93,0.142,0.07,0,0,58699,0,3398,450.198,40.518,12838.452
964,0.157,13.384,0.923,0.149,0.077,0,0,58729,0,3398,487.629,45.925,12844.619
965,0.164,13.284,0.916,0.156,0.084,0,0,58760,0,3398,494.694,48.632,12850.933
966,0.15,13.485,0.93,0.142,0.07,0,0,58790,0,3398,464.115,41.77,12856.951
967,0.15,13.485,0.93,0.142,0.07,0,0,58820,0,3398,487.353,43.862,12862.969
968,0.15,13.485,0.93,0.142,0.07,0,0,58850,0,3398,454.14,40.873,12868.987
969,0.15,13.485,0.93,0.142,0.07,0,0,58880,0,3398,488.984,44.009,12875.005
970,0.15,13.48,0.93,0.142,0.07,0,0,58910,0,3398,496.757,44.81,12881.03
971,0.15,13.485,0.93,0.142,0.07,0,0,58940,0,3398,475.209,42.769,12887.048
972,0.15,13.485,0.93,0.142,0.07,0,0,58970,0,3398,461.907,41.572,12893.066
973,0.15,13.485,0.93,0.142,0.07,0,0,59000,0,3398,484.144,43.573,12899.084
974,0.15,13.485,0.93,0.142,0.07,0,0,59030,0,3398,498.174,44.836,12905.102
975,0.159,13.361,0.921,0.151,0.079,0,0,59061,0,3398,502.081,47.765,12911.303
976,0.15,13.485,0.93,0.142,0.07,0,0,59091,0,3398,463.251,41.693,12917.321
977,0.15,13.485,0.93,0.142,0.07,0,0,59121,0,3398,476.503,42.885,12923.339
978,0.15,13.485,0.93,0.142,0.07,0,0,59151,0,3398,494.647,44.518,12929.357
979,0.15,13.485,0.93,0.142,0.07,0,0,59181,0,3398,460.295,41.427,12935.375
980,0.15,13.485,0.93,0.142,0.07,0,0,59211,0,3398,472.691,42.542,12941.393
981,0.159,13.354,0.921,0.151,0.079,0,0,59242,0,3398,458.537,43.748,12947.604
982,0.15,13.485,0.93,0.142,0.07,0,0,59272,0,3398,479.247,43.132,12953.622
983,0.156,13.394,0.924,0.148,0.076,0,0,59302,0,3398,481.196,45.12,12959.775
984,0.15,13.485,0.93,0.142,0.07,0,0,59332,0,3398,455.673,41.011,12965.793
985,0.15,13.485,0.93,0.142,0.07,0,0,59362,0,3398,486.923,43.823,12971.811
986,0.15,13.485,0.93,0.142,0.07,0,0,59392,0,3398,468.344,42.151,12977.829
987,0.15,13.485,0.93,0.142,0.07,0,0,59422,0,3398,463.705,41.733,12983.847
988,0.15,13.485,0.93,0.142,0.07,0,0,59452,0,3398,464.695,41.823,12989.865
989,0.15,13.485,0.93,0.142,0.07,0,0,59482,0,3398,489.728,44.076,12995.883
990,0.15,13.485,0.93,0.142,0.07,0,0,59512,0,3398,470.762,42.369,13001.901
991,0.155,13.409,0.925,0.147,0.075,0,0,59542,0,3398,469.498,43.728,13008.031
992,0.15,13.485,0.93,0.142,0.07,0,0,59572,0,3398,457.873,41.209,13014.049
993,0.15,13.485,0.93,0.142,0.07,0,0,59602,0,3398,466.392,41.975,13020.067
994,0.15,13.485,0.93,0.142,0.07,0,0,59632,0,3398,494.032,44.463,13026.085
995,0.15,13.485,0.93,0.142,0.07,0,0,59662,0,3398,458.928,41.303,13032.103
996,0.15,13.485,0.93,0.142,0.07,0,0,59692,0,3398,457.269,41.154,13038.121
997,0.15,13.485,0.93,0.142,0.07,0,0,59722,0,3398,485.723,43.715,13044.139
998,0.15,13.485,0.93,0.142,0.07,0,0,59752,0,3398,496.846,44.716,13050.157
999,0.15,13.485,0.93,0.142,0.07,0,0,59782,0,3398,450.808,40.573,13056.175
1000,0.15,13.485,0.93,0.142,0.07,0,0,59812,0,3398,483.422,43.508,13062.193
1001,0.15,13.485,0.93,0.142,0.07,0,0,59842,0,3398,490.725,44.165,13068.211
1002,0.15,13.485,0.93,0.142,0.07,0,0,59872,0,3398,491.598,44.244,13074.229
1003,0.15,13.485,0.93,0.142,0.07,0,0,59902,0,3398,482.58,43.432,13080.247
1004,0.15,13.485,0.93,0.142,0.07,0,0,59932,0,3398,472.756,42.548,13086.265
1005,0.15,13.485,0.93,0.142,0.07,0,0,59962,0,3398,458.999,41.31,13092.283
1006,0.15,13.485,0.93,0.142,0.07,0,0,59992,0,3398,484.964,43.647,13098.301
1007,0.15,13.485,0.93,0.142,0.07,0,0,60022,0,3398,484.053,43.565,13104.319
1008,0.15,13.485,0.93,0.142,0.07,0,0,60052,0,3398,486.872,43.819,13110.337
1009,0.15,13.485,0.93,0.142,0.07,0,0,60082,0,3398,462.057,41.585,13116.355
1010,0.15,13.485,0.93,0.142,0.07,0,0,60112,0,3398,481.631,43.347,13122.373
1011,0.15,13.485,0.93,0.142,0.07,0,0,60142,0,3398,488.994,44.009,13128.391
1012,0.15,13.485,0.93,0.142,0.07,0,0,60172,0,3398,454.349,40.891,13134.409
1013,0.151,13.476,0.929,0.143,0.071,0,0,60202,0,3398,491.826,44.452,13140.44
1014,0.15,13.485,0.93,0.142,0.07,0,0,60232,0,3398,458.419,41.258,13146.458
1015,0.15,13.485,0.93,0.142,0.07,0,0,60262,0,3398,479.84,43.186,13152.476
1016,0.15,13.485,0.93,0.142,0.07,0,0,60292,0,3398,460.9,41.481,13158.494
1017,0.15,13.485,0.93,0.142,0.07,0,0,60322,0,3398,499.571,44.961,13164.512
1018,0.15,13.485,0.93,0.142,0.07,0,0,60352,0,3398,489.866,44.088,13170.53
1019,0.15,13.485,0.93,0.142,0.07,0,0,60382,0,3398,491.731,44.256,13176.548
1020,0.15,13.485,0.93,0.142,0.07,0,0,60412,0,3398,491.281,44.215,13182.566
1021,0.15,13.485,0.93,0.142,0.07,0,0,60442,0,3398,467.145,42.043,13188.584
1022,0.15,13.485,0.93,0.142,0.07,0,0,60472,0,3398,487.881,43.909,13194.602
1023,0.15,13.485,0.93,0.142,0.07,0,0,60502,0,3398,464.652,41.819,13200.62
1024,0.15,13.485,0.93,0.142,0.07,0,0,60532,0,3398,483.322,43.499,13206.638
1025,0.15,13.485,0.93,0.142,0.07,0,0,60562,0,3398,457.237,41.151,13212.656
1026,0.15,13.485,0.93,0.142,0.07,0,0,60592,0,3398,477.678,42.991,13218.674
1027,0.15,13.485,0.93,0.142,0.07,0,0,60622,0,3398,496.893,44.72,13224.692
1028,0.15,13.485,0.93,0.142,0.07,0,0,60652,0,3398,458.271,41.244,13230.71
1029,0.15,13.485,0.93,0.142,0.07,0,0,60682,0,3398,455.934,41.034,13236.728
1030,0.15,13.485,0.93,0.142,0.07,0,0,60712,0,3398,471.505,42.435,13242.746
1031,0.15,13.485,0.93,0.142,0.07,0,0,60742,0,3398,499.34,44.941,13248.764
1032,0.15,13.485,0.93,0.142,0.07,0,0,60772,0,3398,451.862,40.668,13254.782
1033,0.15,13.485,0.93,0.142,0.07,0,0,60802,0,3398,461.829,41.565,13260.8
1034,0.15,13.485,0.93,0.142,0.07,0,0,60832,0,3398,461.842,41.566,13266.818
1035,0.15,13.485,0.93,0.142,0.07,0,0,60862,0,3398,460.619,41.456,13272.836
1036,0.15,13.485,0.93,0.142,0.07,0,0,60892,0,3398,479.97,43.197,13278.854
1037,0.15,13.485,0.93,0.142,0.07,0,0,60922,0,3398,452.052,40.685,13284.872
1038,0.15,13.485,0.93,0.142,0.07,0,0,60952,0,3398,475.142,42.763,13290.89
1039,0.15,13.485,0.93,0.142,0.07,0,0,60982,0,3398,497.323,44.759,13296.908
1040,0.15,13.485,0.93,0.142,0.07,0,0,61012,0,3398,495.987,44.639,13302.926
1041,0.15,13.485,0.93,0.142,0.07,0,0,61042,0,3398,485.04,43.654,13308.944
1042,0.15,13.485,0.93,0.142,0.07,0,0,61072,0,3398,459.876,41.389,13314.962
1043,0.15,13.485,0.93,0.142,0.07,0,0,61102,0,3398,463.052,41.675,13320.98
1044,0.15,13.485,0.93,0.142,0.07,0,0,61132,0,3398,467.787,42.101,13326.998
1045,0.15,13.485,0.93,0.142,0.07,0,0,61162,0,3398,467.469,42.072,13333.016
1046,0.15,13.485,0.93,0.142,0.07,0,0,61192,0,3398,492.177,44.296,13339.034
1047,0.15,13.485,0.93,0.142,0.07,0,0,61222,0,3398,497.084,44.738,13345.052
1048,0.15,13.485,0.93,0.142,0.07,0,0,61252,0,3398,459.392,41.345,13351.07
1049,0.15,13.485,0.93,0.142,0.07,0,0,61282,0,3398,465.566,41.901,13357.088
1050,0.15,13.485,0.93,0.142,0.07,0,0,61312,0,3398,462.139,41.593,13363.106
1051,0.15,13.485,0.93,0.142,0.07,0,0,61342,0,3398,479.494,43.154,13369.124
1052,0.15,13.485,0.93,0.142,0.07,0,0,61372,0,3398,461.92,41.573,13375.142
1053,0.15,13.485,0.93,0.142,0.07,0,0,61402,0,3398,465.413,41.887,13381.16
1054,0.15,13.485,0.93,0.142,0.07,0,0,61432,0,3398,491.254,44.213,13387.178
1055,0.15,13.485,0.93,0.142,0.07,0,0,61462,0,3398,496.364,44.673,13393.196
1056,0.15,13.485,0.93,0.142,0.07,0,0,61492,0,3398,478.3,43.047,13399.214
1057,0.15,13.485,0.93,0.142,0.07,0,0,61522,0,3398,451.785,40.661,13405.232
1058,0.15,13.485,0.93,0.142,0.07,0,0,61552,0,3398,486.025,43.742,13411.25
1059,0.15,13.485,0.93,0.142,0.07,0,0,61582,0,3398,466.177,41.956,13417.268
1060,0.15,13.485,0.93,0.142,0.07,0,0,61612,0,3398,477.287,42.956,13423.286
1061,0.15,13.485,0.93,0.142,0.07,0,0,61642,0,3398,479.627,43.166,13429.304
1062,0.15,13.485,0.93,0.142,0.07,0,0,61672,0,3398,487.125,43.841,13435.322
1063,0.15,13.485,0.93,0.142,0.07,0,0,61702,0,3398,488.706,43.984,13441.34
1064,0.15,13.485,0.93,0.142,0.07,0,0,61732,0,3398,469.129,42.222,13447.358
1065,0.15,13.485,0.93,0.142,0.07,0,0,61762,0,3398,467.825,42.104,13453.376
1066,0.15,13.485,0.93,0.142,0.07,0,0,61792,0,3398,476.748,42.907,13459.394
1067,0.15,13.485,0.93,0.142,0.07,0,0,61822,0,3398,499.806,44.982,13465.412
1068,0.15,13.485,0.93,0.142,0.07,0,0,61852,0,3398,472.479,42.523,13471.43
1069,0.15,13.485,0.93,0.142,0.07,0,0,61882,0,3398,482.763,43.449,13477.448
1070,0.15,13.485,0.93,0.142,0.07,0,0,61912,0,3398,471.562,42.441,13483.466
1071,0.15,13.485,0.93,0.142,0.07,0,0,61942,0,3398,463.77,41.739,13489.484
1072,0.15,13.485,0.93,0.142,0.07,0,0,61972,0,3398,463.445,41.71,13495.502
1073,0.15,13.485,0.93,0.142,0.07,0,0,62002,0,3398,467.003,42.03,13501.52
1074,0.15,13.485,0.93,0.142,0.07,0,0,62032,0,3398,477.734,42.996,13507.538
1075,0.15,13.485,0.93,0.142,0.07,0,0,62062,0,3398,467.584,42.083,13513.556
1076,0.15,13.485,0.93,0.142,0.07,0,0,62092,0,3398,472.913,42.562,13519.574
1077,0.15,13.485,0.93,0.142,0.07,0,0,62122,0,3398,454.141,40.873,13525.592
1078,0.15,13.485,0.93,0.142,0.07,0,0,62152,0,3398,499.922,44.993,13531.61
1079,0.15,13.485,0.93,0.142,0.07,0,0,62182,0,3398,478.494,43.064,13537.628
1080,0.15,13.485,0.93,0.142,0.07,0,0,62212,0,3398,467.328,42.06,13543.646
1081,0.15,13.485,0.93,0.142,0.07,0,0,62242,0,3398,479.198,43.128,13549.664
1082,0.15,13.485,0.93,0.142,0.07,0,0,62272,0,3398,466.525,41.987,13555.682
1083,0.15,13.485,0.93,0.142,0.07,0,0,62302,0,3398,483.145,43.483,13561.7
1084,0.15,13.485,0.93,0.142,0.07,0,0,62332,0,3398,463.83,41.745,13567.718
1085,0.156,13.396,0.924,0.148,0.076,0,0,62362,0,3398,478.716,44.848,13573.867
1086,0.153,13.44,0.927,0.145,0.073,0,0,62392,0,3398,475.944,43.715,13579.951
1087,0.15,13.485,0.93,0.142,0.07,0,0,62422,0,3398,493.768,44.439,13585.969
1088,0.15,13.485,0.93,0.142,0.07,0,0,62452,0,3398,496.575,44.692,13591.987
1089,0.15,13.485,0.93,0.142,0.07,0,0,62482,0,3398,451.738,40.656,13598.005
1090,0.15,13.485,0.93,0.142,0.07,0,0,62512,0,3398,453.382,40.804,13604.023
1091,0.15,13.485,0.93,0.142,0.07,0,0,62542,0,3398,461.481,41.533,13610.041
