Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
669,0.432,10.82,0.648,0.424,0.352,0,0,47972,0,3217,615.642,159.6,9545.376
670,0.402,11.314,0.678,0.394,0.322,0,0,48020,0,3219,597.395,144.269,9555.009
671,0.412,11.162,0.668,0.404,0.332,0,0,48068,0,3221,612.788,151.349,9564.862
672,0.412,11.15,0.668,0.404,0.332,0,0,48116,0,3223,620.633,153.543,9574.731
673,0.378,11.727,0.702,0.37,0.298,0,0,48162,0,3225,598.44,135.648,9583.77
674,0.449,10.537,0.631,0.441,0.369,0,0,48213,0,3227,631.677,170.181,9594.521
675,0.468,10.215,0.612,0.46,0.388,0,0,48265,0,3229,643.857,180.929,9605.737
676,0.39,11.52,0.69,0.382,0.31,0,0,48312,0,3231,612.841,143.465,9615.073
677,0.466,10.256,0.614,0.458,0.386,0,0,48364,0,3233,647.188,180.911,9626.23
678,0.43,10.862,0.65,0.422,0.35,0,0,48414,0,3235,620.572,159.961,9636.514
679,0.441,10.679,0.639,0.433,0.361,0,0,48464,0,3237,600.641,158.773,9647.062
680,0.394,11.449,0.686,0.386,0.314,0,0,48511,0,3239,617.724,146.188,9656.501
681,0.46,10.351,0.62,0.452,0.38,0,0,48563,0,3241,608.831,168.111,9667.521
682,0.448,10.557,0.632,0.44,0.368,0,0,48614,0,3243,627.341,168.572,9678.244
683,0.448,10.562,0.632,0.44,0.368,0,0,48665,0,3245,635.777,170.728,9688.96
684,0.41,11.188,0.67,0.402,0.33,0,0,48713,0,3247,624.502,153.66,9698.776
685,0.373,11.808,0.707,0.365,0.293,0,0,48759,0,3249,608.478,136.145,9707.697
686,0.406,11.263,0.674,0.398,0.326,0,0,48807,0,3251,602.527,146.62,9717.404
687,0.424,10.959,0.656,0.416,0.344,0,0,48856,0,3253,605.036,153.848,9727.549
688,0.439,10.707,0.641,0.431,0.359,0,0,48906,0,3255,638.393,168.102,9738.056
689,0.41,11.188,0.67,0.402,0.33,0,0,48954,0,3257,580.463,142.823,9747.871
690,0.404,11.293,0.676,0.396,0.324,0,0,49002,0,3259,579.35,140.357,9757.535
691,0.414,11.124,0.666,0.406,0.334,0,0,49050,0,3261,588.952,146.26,9767.442
692,0.425,10.941,0.655,0.417,0.345,0,0,49099,0,3263,591.62,150.808,9777.612
693,0.359,12.038,0.721,0.351,0.279,0,0,49144,0,3264,579.934,124.982,9786.203
694,0.384,11.619,0.696,0.376,0.304,0,0,49190,0,3266,595.597,137.323,9795.398
695,0.43,10.856,0.65,0.422,0.35,0,0,49240,0,3268,607.288,156.652,9805.69
696,0.374,11.791,0.706,0.366,0.294,0,0,49286,0,3270,603.923,135.513,9814.638
697,0.423,10.977,0.657,0.415,0.343,0,0,49335,0,3272,611.047,154.968,9824.756
698,0.345,12.276,0.735,0.337,0.265,0,0,49379,0,3273,568.132,117.577,9833.004
699,0.34,12.355,0.74,0.332,0.26,0,0,49422,0,3274,550.942,112.443,9841.139
700,0.358,12.063,0.722,0.35,0.278,0,0,49467,0,3275,574.001,123.175,9849.693
701,0.374,11.796,0.706,0.366,0.294,0,0,49513,0,3277,572.552,128.369,9858.633
702,0.402,11.318,0.678,0.394,0.322,0,0,49561,0,3279,624.847,150.826,9868.261
703,0.352,12.162,0.728,0.344,0.272,0,0,49605,0,3280,600.043,126.624,9876.673
704,0.34,12.356,0.74,0.332,0.26,0,0,49648,0,3281,578.507,118.066,9884.807
705,0.388,11.564,0.692,0.38,0.308,0,0,49695,0,3283,582.864,135.525,9894.08
706,0.389,11.538,0.691,0.381,0.309,0,0,49742,0,3285,607.141,141.751,9903.391
707,0.358,12.05,0.722,0.35,0.278,0,0,49787,0,3286,584.836,125.789,9911.966
708,0.397,11.407,0.683,0.389,0.317,0,0,49834,0,3288,611.853,145.716,9921.465
709,0.384,11.628,0.696,0.376,0.304,0,0,49880,0,3290,569.698,131.157,9930.646
710,0.415,11.099,0.665,0.407,0.335,0,0,49929,0,3292,591.881,147.52,9940.589
711,0.37,11.853,0.71,0.362,0.29,0,0,49974,0,3293,595.703,132.335,9949.446
712,0.352,12.158,0.728,0.344,0.272,0,0,50018,0,3294,573.515,121.127,9957.865
713,0.41,11.19,0.67,0.402,0.33,0,0,50066,0,3296,596.416,146.705,9967.677
714,0.321,12.671,0.759,0.313,0.241,0,0,50108,0,3297,578.13,111.431,9975.357
715,0.349,12.203,0.731,0.341,0.269,0,0,50152,0,3298,593.529,124.377,9983.71
716,0.333,12.479,0.747,0.325,0.253,0,0,50195,0,3299,555.155,110.842,9991.666
717,0.411,11.172,0.669,0.403,0.331,0,0,50243,0,3301,609.971,150.418,10001.503
718,0.318,12.729,0.762,0.31,0.238,0,0,50285,0,3302,555.438,105.907,10009.1
719,0.346,12.26,0.734,0.338,0.266,0,0,50329,0,3303,560.462,116.298,10017.371
720,0.346,12.258,0.734,0.338,0.266,0,0,50373,0,3304,562.513,116.769,10025.645
721,0.405,11.274,0.675,0.397,0.325,0,0,50421,0,3306,594.654,144.459,10035.335
722,0.32,12.695,0.76,0.312,0.24,0,0,50463,0,3307,540.617,103.737,10042.98
723,0.394,11.462,0.686,0.386,0.314,0,0,50510,0,3309,597.006,141.016,10052.401
724,0.372,11.821,0.708,0.364,0.292,0,0,50556,0,3311,562.852,125.674,10061.303
725,0.383,11.643,0.697,0.375,0.303,0,0,50602,0,3313,577.724,132.687,10070.462
726,0.355,12.102,0.725,0.347,0.275,0,0,50646,0,3314,597.209,127.319,10078.961
727,0.379,11.704,0.701,0.371,0.299,0,0,50692,0,3316,565.194,128.577,10088.033
728,0.338,12.388,0.742,0.33,0.258,0,0,50735,0,3317,568.564,115.366,10096.119
729,0.308,12.901,0.772,0.3,0.228,0,0,50776,0,3318,547.303,100.978,10103.469
730,0.345,12.276,0.735,0.337,0.265,0,0,50820,0,3319,588.266,121.744,10111.717
731,0.351,12.182,0.729,0.343,0.271,0,0,50864,0,3320,598.108,125.798,10120.101
732,0.366,11.932,0.714,0.358,0.286,0,0,50909,0,3321,573.651,125.811,10128.845
733,0.391,11.511,0.689,0.383,0.311,0,0,50956,0,3323,571.592,133.993,10138.194
734,0.347,12.246,0.733,0.339,0.267,0,0,51000,0,3324,582.629,121.192,10146.486
735,0.295,13.115,0.785,0.287,0.215,0,0,51040,0,3325,522.468,92.37,10153.526
736,0.329,12.546,0.751,0.321,0.249,0,0,51083,0,3326,578.404,114.089,10161.386
737,0.368,11.891,0.712,0.36,0.288,0,0,51128,0,3327,604.708,133.502,10170.188
738,0.357,12.076,0.723,0.349,0.277,0,0,51172,0,3328,588.226,125.957,10178.724
739,0.289,13.207,0.791,0.281,0.209,0,0,51212,0,3329,538.354,93.397,10185.632
740,0.312,12.821,0.768,0.304,0.232,0,0,51253,0,3330,550.565,103.153,10193.096
741,0.344,12.297,0.736,0.336,0.264,0,0,51297,0,3331,591.09,121.881,10201.314
742,0.353,12.143,0.727,0.345,0.273,0,0,51341,0,3332,581.184,123.047,10209.754
743,0.292,13.152,0.788,0.284,0.212,0,0,51381,0,3333,527.965,92.646,10216.742
744,0.312,12.818,0.768,0.304,0.232,0,0,51422,0,3334,539.42,101.126,10224.21
745,0.321,12.671,0.759,0.313,0.241,0,0,51464,0,3335,558.437,107.634,10231.889
746,0.287,13.237,0.793,0.279,0.207,0,0,51504,0,3336,533.759,92.035,10238.754
747,0.327,12.573,0.753,0.319,0.247,0,0,51546,0,3337,562.851,110.473,10246.575
748,0.317,12.739,0.763,0.309,0.237,0,0,51588,0,3338,548.514,104.397,10254.158
749,0.273,13.478,0.807,0.265,0.193,0,0,51627,0,3339,512.452,83.925,10260.676
750,0.283,13.316,0.797,0.275,0.203,0,0,51666,0,3340,551.292,93.492,10267.428
751,0.273,13.47,0.807,0.265,0.193,0,0,51705,0,3341,520.968,85.469,10273.958
752,0.284,13.29,0.796,0.276,0.204,0,0,51744,0,3342,532.639,90.828,10280.747
753,0.306,12.927,0.774,0.298,0.226,0,0,51785,0,3343,574.369,105.428,10288.058
754,0.362,11.996,0.718,0.354,0.282,0,0,51830,0,3344,558.398,121.184,10296.711
755,0.353,12.134,0.727,0.345,0.273,0,0,51874,0,3345,598.16,126.843,10305.164
756,0.326,12.589,0.754,0.318,0.246,0,0,51916,0,3346,538.697,105.419,10312.961
757,0.29,13.193,0.79,0.282,0.21,0,0,51956,0,3347,569.602,99.103,10319.889
758,0.345,12.277,0.735,0.337,0.265,0,0,52000,0,3348,566.995,117.31,10328.136
759,0.261,13.676,0.819,0.253,0.181,0,0,52038,0,3349,519.623,81.395,10334.369
760,0.324,12.619,0.756,0.316,0.244,0,0,52080,0,3350,563.592,109.683,10342.123
761,0.27,13.529,0.81,0.262,0.19,0,0,52118,0,3351,547.054,88.583,10348.568
762,0.338,12.396,0.742,0.33,0.258,0,0,52161,0,3352,577.774,117.086,10356.644
763,0.26,13.694,0.82,0.252,0.18,0,0,52199,0,3353,541.855,84.536,10362.852
764,0.268,13.557,0.812,0.26,0.188,0,0,52237,0,3354,518.748,83.471,10369.255
765,0.254,13.802,0.826,0.246,0.174,0,0,52274,0,3355,506.793,77.089,10375.307
766,0.338,12.39,0.742,0.33,0.258,0,0,52317,0,3356,572.248,116.089,10383.392
767,0.283,13.314,0.797,0.275,0.203,0,0,52356,0,3357,517.876,87.865,10390.146
768,0.298,13.052,0.782,0.29,0.218,0,0,52396,0,3358,526.991,94.362,10397.277
769,0.331,12.515,0.749,0.323,0.251,0,0,52439,0,3359,587.973,116.62,10405.181
770,0.277,13.408,0.803,0.269,0.197,0,0,52478,0,3360,551.48,91.697,10411.8
771,0.339,12.381,0.741,0.331,0.259,0,0,52521,0,3361,552.717,112.291,10419.897
772,0.304,12.956,0.776,0.296,0.224,0,0,52562,0,3362,568.424,103.753,10427.167
773,0.299,13.051,0.781,0.291,0.219,0,0,52602,0,3363,565.542,101.299,10434.3
774,0.328,12.559,0.752,0.32,0.248,0,0,52644,0,3364,540.739,106.402,10442.141
775,0.246,13.926,0.834,0.238,0.166,0,0,52681,0,3365,502.549,74.212,10448.015
776,0.336,12.425,0.744,0.328,0.256,0,0,52724,0,3366,551.13,111.112,10456.049
777,0.303,12.974,0.777,0.295,0.223,0,0,52765,0,3367,548.167,99.693,10463.293
778,0.31,12.866,0.77,0.302,0.23,0,0,52806,0,3368,579.345,107.613,10470.692
779,0.234,14.129,0.846,0.226,0.154,0,0,52842,0,3369,533.356,74.872,10476.273
780,0.324,12.623,0.756,0.316,0.244,0,0,52884,0,3370,584.756,113.722,10484.022
781,0.275,13.443,0.805,0.267,0.195,0,0,52923,0,3371,524.14,86.484,10490.59
782,0.29,13.196,0.79,0.282,0.21,0,0,52963,0,3372,563.199,97.937,10497.514
783,0.252,13.827,0.828,0.244,0.172,0,0,53000,0,3373,530.395,80.21,10503.53
784,0.319,12.712,0.761,0.311,0.239,0,0,53042,0,3374,535.043,102.349,10511.151
785,0.319,12.713,0.761,0.311,0.239,0,0,53084,0,3375,541.996,103.651,10518.77
786,0.287,13.25,0.793,0.279,0.207,0,0,53124,0,3376,547.614,94.163,10525.617
787,0.241,14.011,0.839,0.233,0.161,0,0,53160,0,3377,523.391,75.688,10531.368
788,0.263,13.645,0.817,0.255,0.183,0,0,53198,0,3378,535.185,84.44,10537.646
789,0.24,14.031,0.84,0.232,0.16,0,0,53234,0,3379,522.069,75.113,10543.367
790,0.231,14.179,0.849,0.223,0.151,0,0,53270,0,3379,534.859,74.11,10548.876
791,0.258,13.727,0.822,0.25,0.178,0,0,53308,0,3380,518.17,80.211,10555.035
792,0.28,13.362,0.8,0.272,0.2,0,0,53347,0,3381,555.01,93.204,10561.72
793,0.258,13.72,0.822,0.25,0.178,0,0,53385,0,3382,540.263,83.78,10567.89
794,0.293,13.14,0.787,0.285,0.213,0,0,53425,0,3383,537.917,94.63,10574.896
795,0.241,14.018,0.839,0.233,0.161,0,0,53461,0,3384,498.935,72.021,10580.636
796,0.224,14.287,0.856,0.216,0.144,0,0,53496,0,3384,525.246,70.741,10585.989
797,0.264,13.62,0.816,0.256,0.184,0,0,53534,0,3385,545.172,86.487,10592.302
798,0.297,13.081,0.783,0.289,0.217,0,0,53574,0,3386,556.261,99.022,10599.391
799,0.289,13.213,0.791,0.281,0.209,0,0,53614,0,3387,537.5,93.144,10606.291
800,0.241,14.011,0.839,0.233,0.161,0,0,53650,0,3388,502.834,72.719,10612.042
801,0.214,14.464,0.866,0.206,0.134,0,0,53684,0,3388,488.528,62.687,10617.14
802,0.26,13.694,0.82,0.252,0.18,0,0,53722,0,3389,537.826,83.906,10623.348
803,0.209,14.54,0.871,0.201,0.129,0,0,53756,0,3389,522.548,65.633,10628.337
804,0.262,13.655,0.818,0.254,0.182,0,0,53794,0,3390,510.548,80.368,10634.601
805,0.264,13.621,0.816,0.256,0.184,0,0,53832,0,3391,553.411,87.776,10640.913
806,0.23,14.19,0.85,0.222,0.15,0,0,53868,0,3391,519.115,71.73,10646.406
807,0.202,14.656,0.878,0.194,0.122,0,0,53902,0,3391,481.479,58.461,10651.228
808,0.298,13.064,0.782,0.29,0.218,0,0,53942,0,3392,538.906,96.26,10658.341
809,0.279,13.375,0.801,0.271,0.199,0,0,53981,0,3393,531.671,89.04,10665.008
810,0.222,14.329,0.858,0.214,0.142,0,0,54016,0,3393,526.01,70.065,10670.302
811,0.196,14.767,0.884,0.188,0.116,0,0,54049,0,3393,482.97,56.726,10674.965
812,0.242,13.99,0.838,0.234,0.162,0,0,54085,0,3394,531.539,77.27,10680.746
813,0.221,14.341,0.859,0.213,0.141,0,0,54120,0,3394,503.943,66.908,10686.022
814,0.242,14.001,0.838,0.234,0.162,0,0,54156,0,3395,508.827,73.773,10691.788
815,0.284,13.288,0.796,0.276,0.204,0,0,54195,0,3396,539.214,91.98,10698.58
816,0.268,13.555,0.812,0.26,0.188,0,0,54233,0,3397,555.126,89.369,10704.987
817,0.215,14.45,0.865,0.207,0.135,0,0,54268,0,3397,524.92,67.636,10710.106
818,0.211,14.505,0.869,0.203,0.131,0,0,54302,0,3397,508.275,64.49,10715.147
819,0.258,13.727,0.822,0.25,0.178,0,0,54340,0,3398,543.283,84.106,10721.306
820,0.2,14.696,0.88,0.192,0.12,0,0,54374,0,3398,507.605,60.92,10726.072
821,0.252,13.83,0.828,0.244,0.172,0,0,54411,0,3399,523.851,79.153,10732.082
822,0.23,14.193,0.85,0.222,0.15,0,0,54447,0,3399,531.202,73.342,10737.571
823,0.222,14.336,0.858,0.214,0.142,0,0,54482,0,3399,531.284,70.627,10742.854
824,0.254,13.801,0.826,0.246,0.174,0,0,54519,0,3400,515.093,78.373,10748.907
825,0.206,14.59,0.874,0.198,0.126,0,0,54553,0,3400,511.348,63.303,10753.824
826,0.268,13.557,0.812,0.26,0.188,0,0,54591,0,3401,557.438,89.707,10760.229
827,0.266,13.59,0.814,0.258,0.186,0,0,54629,0,3402,550.586,87.948,10766.586
828,0.21,14.526,0.87,0.202,0.13,0,0,54663,0,3402,494.87,62.405,10771.595
829,0.262,13.655,0.818,0.254,0.182,0,0,54701,0,3403,517.143,81.396,10777.858
830,0.258,13.726,0.822,0.25,0.178,0,0,54739,0,3404,534.33,82.739,10784.019
831,0.2,14.696,0.88,0.192,0.12,0,0,54772,0,3404,489.929,58.785,10788.784
832,0.256,13.762,0.824,0.248,0.176,0,0,54809,0,3405,532.778,81.808,10794.893
833,0.244,13.954,0.836,0.236,0.164,0,0,54846,0,3406,500.844,73.453,10800.725
834,0.201,14.674,0.879,0.193,0.121,0,0,54880,0,3406,517.878,62.557,10805.522
835,0.214,14.459,0.866,0.206,0.134,0,0,54914,0,3406,522.503,67.148,10810.628
836,0.223,14.307,0.857,0.215,0.143,0,0,54949,0,3406,500.947,67.12,10815.953
837,0.2,14.702,0.88,0.192,0.12,0,0,54982,0,3406,498.654,59.723,10820.709
838,0.167,15.251,0.913,0.159,0.087,0,0,55013,0,3406,489.798,49.002,10824.674
839,0.229,14.216,0.851,0.221,0.149,0,0,55049,0,3406,498.041,68.349,10830.129
840,0.188,14.903,0.892,0.18,0.108,0,0,55082,0,3406,483.061,54.37,10834.596
841,0.198,14.731,0.882,0.19,0.118,0,0,55115,0,3406,515.219,61.175,10839.31
842,0.235,14.118,0.845,0.227,0.155,0,0,55151,0,3407,522.678,73.584,10844.907
843,0.245,13.939,0.835,0.237,0.165,0,0,55188,0,3408,544.758,80.192,10850.762
844,0.19,14.859,0.89,0.182,0.11,0,0,55221,0,3408,496.264,56.654,10855.293
845,0.23,14.188,0.85,0.222,0.15,0,0,55257,0,3408,493.14,68.174,10860.789
846,0.216,14.427,0.864,0.208,0.136,0,0,55292,0,3408,519.473,67.359,10865.941
847,0.212,14.488,0.868,0.204,0.132,0,0,55326,0,3408,489.669,62.415,10871.005
848,0.184,14.957,0.896,0.176,0.104,0,0,55358,0,3408,513.707,56.832,10875.394
849,0.229,14.209,0.851,0.221,0.149,0,0,55394,0,3408,490.229,67.41,10880.861
850,0.25,13.861,0.83,0.242,0.17,0,0,55431,0,3409,505.956,75.902,10886.828
851,0.182,14.999,0.898,0.174,0.102,0,0,55463,0,3409,501.124,54.686,10891.157
852,0.16,15.363,0.92,0.152,0.08,0,0,55494,0,3409,478.424,45.95,10894.962
853,0.245,13.952,0.835,0.237,0.165,0,0,55531,0,3410,531.746,78.033,10900.799
854,0.165,15.274,0.915,0.157,0.085,0,0,55562,0,3410,468.644,46.507,10904.732
855,0.229,14.211,0.851,0.221,0.149,0,0,55598,0,3410,517.378,71.101,10910.195
856,0.15,15.531,0.93,0.142,0.07,0,0,55628,0,3410,463.372,41.703,10913.757
857,0.212,14.496,0.868,0.204,0.132,0,0,55662,0,3410,493.397,62.759,10918.811
858,0.183,14.981,0.897,0.175,0.103,0,0,55694,0,3410,498.578,54.724,10923.165
859,0.198,14.732,0.882,0.19,0.118,0,0,55727,0,3410,490.095,58.173,10927.878
860,0.22,14.357,0.86,0.212,0.14,0,0,55762,0,3410,500.137,66.109,10933.131
861,0.179,15.052,0.901,0.171,0.099,0,0,55794,0,3410,475.919,51.027,10937.383
862,0.164,15.301,0.916,0.156,0.084,0,0,55825,0,3410,472.125,46.385,10941.276
863,0.218,14.402,0.862,0.21,0.138,0,0,55860,0,3410,513.336,67.026,10946.465
864,0.22,14.367,0.86,0.212,0.14,0,0,55895,0,3410,490.72,64.688,10951.703
865,0.224,14.303,0.856,0.216,0.144,0,0,55930,0,3410,536.355,71.939,10957.034
866,0.15,15.531,0.93,0.142,0.07,0,0,55960,0,3410,475.55,42.8,10960.597
867,0.164,15.305,0.916,0.156,0.084,0,0,55991,0,3410,478.929,46.986,10964.484
868,0.15,15.531,0.93,0.142,0.07,0,0,56021,0,3410,474.862,42.738,10968.047
869,0.199,14.717,0.881,0.191,0.119,0,0,56054,0,3410,521.622,62.209,10972.782
870,0.197,14.751,0.883,0.189,0.117,0,0,56087,0,3410,478.856,56.516,10977.468
871,0.17,15.197,0.91,0.162,0.09,0,0,56118,0,3410,471.022,48.043,10981.511
872,0.155,15.44,0.925,0.147,0.075,0,0,56148,0,3410,499.891,46.63,10985.206
873,0.189,14.881,0.891,0.181,0.109,0,0,56181,0,3410,503.849,57.122,10989.705
874,0.159,15.384,0.921,0.151,0.079,0,0,56212,0,3410,458.002,43.646,10993.48
875,0.218,14.396,0.862,0.21,0.138,0,0,56247,0,3410,523.092,68.416,10998.677
876,0.19,14.868,0.89,0.182,0.11,0,0,56280,0,3410,513.923,58.486,11003.194
877,0.165,15.278,0.915,0.157,0.085,0,0,56311,0,3410,462.734,45.858,11007.121
878,0.15,15.531,0.93,0.142,0.07,0,0,56341,0,3410,497.913,44.812,11010.684
879,0.182,14.994,0.898,0.174,0.102,0,0,56373,0,3410,492.015,53.776,11015.02
880,0.199,14.709,0.881,0.191,0.119,0,0,56406,0,3410,520.826,62.259,11019.766
881,0.15,15.531,0.93,0.142,0.07,0,0,56436,0,3410,451.12,40.601,11023.329
882,0.169,15.209,0.911,0.161,0.089,0,0,56467,0,3410,508.636,51.66,11027.355
883,0.18,15.028,0.9,0.172,0.1,0,0,56499,0,3410,498.42,53.862,11031.642
884,0.167,15.241,0.913,0.159,0.087,0,0,56530,0,3410,474.713,47.679,11035.623
885,0.204,14.633,0.876,0.196,0.124,0,0,56564,0,3410,515.588,63.03,11040.478
886,0.159,15.378,0.921,0.151,0.079,0,0,56595,0,3410,497.38,47.491,11044.26
887,0.215,14.438,0.865,0.207,0.135,0,0,56630,0,3410,516.837,66.807,11049.396
888,0.15,15.531,0.93,0.142,0.07,0,0,56660,0,3410,493.865,44.448,11052.959
889,0.198,14.727,0.882,0.19,0.118,0,0,56693,0,3410,514.373,61.149,11057.679
890,0.176,15.092,0.904,0.168,0.096,0,0,56725,0,3410,472.151,49.944,11061.874
891,0.15,15.531,0.93,0.142,0.07,0,0,56755,0,3410,458.047,41.224,11065.437
892,0.159,15.381,0.921,0.151,0.079,0,0,56786,0,3410,500.118,47.713,11069.216
893,0.174,15.125,0.906,0.166,0.094,0,0,56818,0,3410,505.4,52.856,11073.363
894,0.151,15.522,0.929,0.143,0.071,0,0,56848,0,3410,483.914,43.708,11076.939
895,0.15,15.531,0.93,0.142,0.07,0,0,56878,0,3410,483.436,43.509,11080.501
896,0.194,14.802,0.886,0.186,0.114,0,0,56911,0,3410,497.436,57.79,11085.113
897,0.203,14.639,0.877,0.195,0.123,0,0,56945,0,3410,507.019,61.887,11089.96
898,0.187,14.911,0.893,0.179,0.107,0,0,56978,0,3410,489.22,54.924,11094.415
899,0.194,14.793,0.886,0.186,0.114,0,0,57011,0,3410,514.148,59.903,11099.04
900,0.15,15.531,0.93,0.142,0.07,0,0,57041,0,3410,487.26,43.853,11102.603
901,0.168,15.228,0.912,0.16,0.088,0,0,57072,0,3410,476.89,48.11,11106.602
902,0.182,14.994,0.898,0.174,0.102,0,0,57104,0,3410,467.412,51.083,11110.938
903,0.164,15.292,0.916,0.156,0.084,0,0,57135,0,3410,481.739,47.495,11114.845
904,0.15,15.531,0.93,0.142,0.07,0,0,57165,0,3410,460.629,41.457,11118.408
905,0.197,14.752,0.883,0.189,0.117,0,0,57198,0,3410,475.896,56.155,11123.092
906,0.156,15.426,0.924,0.148,0.076,0,0,57228,0,3410,465.666,43.669,11126.806
907,0.166,15.272,0.914,0.158,0.086,0,0,57259,0,3410,492.936,48.951,11130.742
908,0.193,14.811,0.887,0.185,0.113,0,0,57292,0,3410,505.567,58.576,11135.341
909,0.15,15.531,0.93,0.142,0.07,0,0,57322,0,3410,465.005,41.85,11138.904
910,0.15,15.531,0.93,0.142,0.07,0,0,57352,0,3410,477.485,42.974,11142.466
911,0.197,14.745,0.883,0.189,0.117,0,0,57385,0,3410,485.271,57.376,11147.161
912,0.15,15.531,0.93,0.142,0.07,0,0,57415,0,3410,496.809,44.713,11150.723
913,0.15,15.531,0.93,0.142,0.07,0,0,57445,0,3410,484.321,43.589,11154.286
914,0.15,15.531,0.93,0.142,0.07,0,0,57475,0,3410,470.625,42.356,11157.849
915,0.15,15.531,0.93,0.142,0.07,0,0,57505,0,3410,499.175,44.926,11161.412
916,0.15,15.531,0.93,0.142,0.07,0,0,57535,0,3410,495.316,44.578,11164.975
917,0.15,15.531,0.93,0.142,0.07,0,0,57565,0,3410,469.141,42.223,11168.537
918,0.15,15.531,0.93,0.142,0.07,0,0,57595,0,3410,466.765,42.009,11172.1
919,0.15,15.531,0.93,0.142,0.07,0,0,57625,0,3410,467.944,42.115,11175.663
920,0.162,15.329,0.918,0.154,0.082,0,0,57656,0,3410,475.102,46.207,11179.517
921,0.15,15.531,0.93,0.142,0.07,0,0,57686,0,3410,460.64,41.458,11183.079
922,0.15,15.531,0.93,0.142,0.07,0,0,57716,0,3410,461.31,41.518,11186.642
923,0.15,15.531,0.93,0.142,0.07,0,0,57746,0,3410,455.337,40.98,11190.205
924,0.15,15.531,0.93,0.142,0.07,0,0,57776,0,3410,494.644,44.518,11193.768
925,0.15,15.531,0.93,0.142,0.07,0,0,57806,0,3410,485.874,43.729,11197.331
926,0.15,15.531,0.93,0.142,0.07,0,0,57836,0,3410,450.253,40.523,11200.893
927,0.15,15.531,0.93,0.142,0.07,0,0,57866,0,3410,480.955,43.286,11204.456
928,0.15,15.531,0.93,0.142,0.07,0,0,57896,0,3410,474.114,42.67,11208.019
929,0.15,15.531,0.93,0.142,0.07,0,0,57926,0,3410,478.974,43.108,11211.582
930,0.15,15.531,0.93,0.142,0.07,0,0,57956,0,3410,490.604,44.154,11215.145
931,0.156,15.424,0.924,0.148,0.076,0,0,57986,0,3410,481.202,45.166,11218.862
932,0.15,15.531,0.93,0.142,0.07,0,0,58016,0,3410,455.739,41.017,11222.425
933,0.163,15.317,0.917,0.155,0.083,0,0,58047,0,3410,463.435,45.276,11226.296
934,0.179,15.053,0.901,0.171,0.099,0,0,58079,0,3410,473.915,50.791,11230.547
935,0.151,15.507,0.929,0.143,0.071,0,0,58109,0,3410,481.168,43.722,11234.144
936,0.15,15.531,0.93,0.142,0.07,0,0,58139,0,3410,469.531,42.258,11237.707
937,0.15,15.531,0.93,0.142,0.07,0,0,58169,0,3410,494.325,44.489,11241.27
938,0.156,15.437,0.924,0.148,0.076,0,0,58199,0,3410,454.895,42.476,11244.968
939,0.15,15.531,0.93,0.142,0.07,0,0,58229,0,3410,487.953,43.916,11248.531
940,0.15,15.531,0.93,0.142,0.07,0,0,58259,0,3410,465.097,41.859,11252.094
941,0.15,15.531,0.93,0.142,0.07,0,0,58289,0,3410,464.889,41.84,11255.656
942,0.15,15.531,0.93,0.142,0.07,0,0,58319,0,3410,496.788,44.711,11259.219
943,0.15,15.531,0.93,0.142,0.07,0,0,58349,0,3410,489.743,44.077,11262.782
944,0.15,15.531,0.93,0.142,0.07,0,0,58379,0,3410,480.261,43.223,11266.345
945,0.151,15.513,0.929,0.143,0.071,0,0,58409,0,3410,479.814,43.5,11269.934
946,0.15,15.531,0.93,0.142,0.07,0,0,58439,0,3410,457.506,41.176,11273.497
947,0.15,15.531,0.93,0.142,0.07,0,0,58469,0,3410,495.86,44.627,11277.06
948,0.15,15.531,0.93,0.142,0.07,0,0,58499,0,3410,453.9,40.851,11280.622
949,0.15,15.531,0.93,0.142,0.07,0,0,58529,0,3410,492.936,44.364,11284.185
950,0.15,15.531,0.93,0.142,0.07,0,0,58559,0,3410,489.42,44.048,11287.748
951,0.15,15.531,0.93,0.142,0.07,0,0,58589,0,3410,484.648,43.618,11291.311
952,0.15,15.531,0.93,0.142,0.07,0,0,58619,0,3410,498.508,44.866,11294.874
953,0.15,15.531,0.93,0.142,0.07,0,0,58649,0,3410,474.894,42.74,11298.436
954,0.15,15.531,0.93,0.142,0.07,0,0,58679,0,3410,470.682,42.361,11301.999
955,0.15,15.531,0.93,0.142,0.07,0,0,58709,0,3410,490.82,44.174,11305.562
956,0.15,15.531,0.93,0.142,0.07,0,0,58739,0,3410,456.065,41.046,11309.125
957,0.15,15.531,0.93,0.142,0.07,0,0,58769,0,3410,460.072,41.407,11312.688
958,0.15,15.531,0.93,0.142,0.07,0,0,58799,0,3410,475.461,42.791,11316.25
959,0.15,15.531,0.93,0.142,0.07,0,0,58829,0,3410,497.776,44.8,11319.813
960,0.15,15.531,0.93,0.142,0.07,0,0,58859,0,3410,480.738,43.266,11323.376
961,0.167,15.25,0.913,0.159,0.087,0,0,58890,0,3410,462.342,46.284,11327.344
962,0.15,15.531,0.93,0.142,0.07,0,0,58920,0,3410,461.106,41.5,11330.907
