Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
750,0.313,12.801,0.767,0.305,0.233,0,0,51568,0,3352,569.166,107.042,10280.349
751,0.32,12.697,0.76,0.312,0.24,0,0,51610,0,3353,574.774,110.257,10287.991
752,0.27,13.521,0.81,0.262,0.19,0,0,51648,0,3354,533.391,86.521,10294.447
753,0.304,12.953,0.776,0.296,0.224,0,0,51689,0,3355,543.397,99.246,10301.722
754,0.335,12.44,0.745,0.327,0.255,0,0,51732,0,3356,554.456,111.475,10309.734
755,0.322,12.654,0.758,0.314,0.242,0,0,51774,0,3357,571.436,110.491,10317.438
756,0.362,11.998,0.718,0.354,0.282,0,0,51819,0,3358,576.471,125.047,10326.086
757,0.326,12.599,0.754,0.318,0.246,0,0,51861,0,3359,585.84,114.435,10333.869
758,0.35,12.184,0.73,0.342,0.27,0,0,51905,0,3360,580.382,122.029,10342.25
759,0.292,13.166,0.788,0.284,0.212,0,0,51945,0,3361,554.742,97.055,10349.217
760,0.315,12.771,0.765,0.307,0.235,0,0,51987,0,3362,582.304,110.159,10356.754
761,0.294,13.127,0.786,0.286,0.214,0,0,52027,0,3363,527.767,93.077,10363.777
762,0.291,13.173,0.789,0.283,0.211,0,0,52067,0,3364,527.533,92.164,10370.733
763,0.305,12.948,0.775,0.297,0.225,0,0,52108,0,3365,575.001,105.106,10378.014
764,0.324,12.625,0.756,0.316,0.244,0,0,52150,0,3366,548.62,106.656,10385.76
765,0.304,12.957,0.776,0.296,0.224,0,0,52191,0,3367,538.467,98.263,10393.029
766,0.306,12.932,0.774,0.298,0.226,0,0,52232,0,3368,558.77,102.471,10400.333
767,0.309,12.869,0.771,0.301,0.229,0,0,52273,0,3369,553.012,102.664,10407.728
768,0.338,12.385,0.742,0.33,0.258,0,0,52316,0,3370,588.612,119.513,10415.82
769,0.267,13.581,0.813,0.259,0.187,0,0,52354,0,3371,516.677,82.692,10422.189
770,0.307,12.915,0.773,0.299,0.227,0,0,52395,0,3372,543.261,99.959,10429.518
771,0.285,13.273,0.795,0.277,0.205,0,0,52434,0,3373,539.754,92.372,10436.332
772,0.261,13.677,0.819,0.253,0.181,0,0,52472,0,3374,542.073,84.897,10442.564
773,0.312,12.826,0.768,0.304,0.232,0,0,52513,0,3375,535.67,100.279,10450.021
774,0.269,13.537,0.811,0.261,0.189,0,0,52551,0,3376,547.067,88.426,10456.454
775,0.286,13.252,0.794,0.278,0.206,0,0,52591,0,3377,566.887,97.437,10463.298
776,0.25,13.868,0.83,0.242,0.17,0,0,52628,0,3378,549.374,82.262,10469.254
777,0.281,13.339,0.799,0.273,0.201,0,0,52667,0,3379,534.487,90.206,10475.973
778,0.323,12.645,0.757,0.315,0.243,0,0,52709,0,3380,583.695,113.045,10483.69
779,0.295,13.107,0.785,0.287,0.215,0,0,52749,0,3381,571.103,101.135,10490.742
780,0.258,13.73,0.822,0.25,0.178,0,0,52787,0,3382,536.1,82.93,10496.897
781,0.278,13.399,0.802,0.27,0.198,0,0,52826,0,3383,547.659,91.238,10503.528
782,0.246,13.935,0.834,0.238,0.166,0,0,52863,0,3384,544.536,80.239,10509.389
783,0.239,14.043,0.841,0.231,0.159,0,0,52899,0,3385,532.634,76.421,10515.095
784,0.261,13.679,0.819,0.253,0.181,0,0,52937,0,3386,552.299,86.448,10521.323
785,0.319,12.71,0.761,0.311,0.239,0,0,52979,0,3387,582.67,111.493,10528.946
786,0.235,14.118,0.845,0.227,0.155,0,0,53015,0,3388,500.522,70.463,10534.544
787,0.263,13.642,0.817,0.255,0.183,0,0,53053,0,3389,551.565,87.084,10540.826
788,0.274,13.455,0.806,0.266,0.194,0,0,53092,0,3390,557.774,91.801,10547.378
789,0.256,13.759,0.824,0.248,0.176,0,0,53129,0,3391,540.192,82.999,10553.49
790,0.298,13.054,0.782,0.29,0.218,0,0,53169,0,3392,548.035,98.093,10560.619
791,0.25,13.859,0.83,0.242,0.17,0,0,53206,0,3393,542.851,81.468,10566.589
792,0.286,13.256,0.794,0.278,0.206,0,0,53246,0,3394,556.94,95.653,10573.427
793,0.235,14.115,0.845,0.227,0.155,0,0,53282,0,3395,520.766,73.365,10579.028
794,0.236,14.097,0.844,0.228,0.156,0,0,53318,0,3396,513.855,72.712,10584.654
795,0.228,14.231,0.852,0.22,0.148,0,0,53353,0,3396,511.776,69.964,10590.089
796,0.309,12.876,0.771,0.301,0.229,0,0,53394,0,3397,545.341,101.094,10597.473
797,0.306,12.923,0.774,0.298,0.226,0,0,53435,0,3398,550.735,101.165,10604.79
798,0.227,14.251,0.853,0.219,0.147,0,0,53470,0,3398,534.707,72.723,10610.196
799,0.27,13.527,0.81,0.262,0.19,0,0,53508,0,3399,529.718,85.815,10616.643
800,0.291,13.168,0.789,0.283,0.211,0,0,53548,0,3400,535.18,93.594,10623.607
801,0.26,13.696,0.82,0.252,0.18,0,0,53586,0,3401,528.704,82.443,10629.812
802,0.294,13.13,0.786,0.286,0.214,0,0,53626,0,3402,555.791,97.969,10636.831
803,0.257,13.752,0.823,0.249,0.177,0,0,53663,0,3403,535.96,82.499,10642.955
804,0.264,13.623,0.816,0.256,0.184,0,0,53701,0,3404,547.503,86.802,10649.264
805,0.249,13.876,0.831,0.241,0.169,0,0,53738,0,3405,547.969,81.894,10655.209
806,0.244,13.962,0.836,0.236,0.164,0,0,53775,0,3406,536.724,78.567,10661.031
807,0.25,13.869,0.83,0.242,0.17,0,0,53812,0,3407,511.289,76.553,10666.987
808,0.265,13.606,0.815,0.257,0.185,0,0,53850,0,3408,523.146,83.266,10673.321
809,0.231,14.17,0.849,0.223,0.151,0,0,53886,0,3408,518.057,71.948,10678.842
810,0.271,13.517,0.809,0.263,0.191,0,0,53924,0,3409,554.948,90.104,10685.304
811,0.252,13.824,0.828,0.244,0.172,0,0,53961,0,3410,519.563,78.623,10691.324
812,0.229,14.204,0.851,0.221,0.149,0,0,53997,0,3410,529.433,72.89,10696.797
813,0.229,14.207,0.851,0.221,0.149,0,0,54033,0,3410,513.649,70.666,10702.266
814,0.284,13.293,0.796,0.276,0.204,0,0,54072,0,3411,527.065,89.816,10709.05
815,0.198,14.737,0.882,0.19,0.118,0,0,54105,0,3411,488.61,57.913,10713.756
816,0.223,14.309,0.857,0.215,0.143,0,0,54140,0,3411,517.185,69.244,10719.077
817,0.232,14.159,0.848,0.224,0.152,0,0,54176,0,3412,499.596,69.589,10724.615
818,0.211,14.518,0.869,0.203,0.131,0,0,54210,0,3412,510.39,64.506,10729.636
819,0.2,14.688,0.88,0.192,0.12,0,0,54244,0,3412,505.556,60.811,10734.412
820,0.202,14.663,0.878,0.194,0.122,0,0,54278,0,3412,516.814,62.626,10739.224
821,0.256,13.761,0.824,0.248,0.176,0,0,54315,0,3413,529.85,81.378,10745.334
822,0.276,13.428,0.804,0.268,0.196,0,0,54354,0,3414,543.186,89.923,10751.924
823,0.203,14.653,0.877,0.195,0.123,0,0,54388,0,3414,500.992,60.897,10756.751
824,0.238,14.069,0.842,0.23,0.158,0,0,54424,0,3415,511.01,72.842,10762.419
825,0.228,14.23,0.852,0.22,0.148,0,0,54459,0,3415,536.976,73.426,10767.855
826,0.218,14.396,0.862,0.21,0.138,0,0,54494,0,3415,499.032,65.259,10773.051
827,0.184,14.96,0.896,0.176,0.104,0,0,54526,0,3415,492.49,54.422,10777.435
828,0.191,14.844,0.889,0.183,0.111,0,0,54559,0,3415,485.683,55.705,10781.988
829,0.258,13.735,0.822,0.25,0.178,0,0,54597,0,3416,531.97,82.194,10788.135
830,0.27,13.526,0.81,0.262,0.19,0,0,54635,0,3417,558.335,90.462,10794.584
831,0.226,14.262,0.854,0.218,0.146,0,0,54670,0,3417,535.779,72.656,10799.974
832,0.244,13.969,0.836,0.236,0.164,0,0,54707,0,3418,539.317,78.803,10805.785
833,0.269,13.538,0.811,0.261,0.189,0,0,54745,0,3419,522.7,84.466,10812.216
834,0.205,14.619,0.875,0.197,0.125,0,0,54779,0,3419,521.539,64.02,10817.091
835,0.249,13.874,0.831,0.241,0.169,0,0,54816,0,3420,517.383,77.362,10823.039
836,0.25,13.858,0.83,0.242,0.17,0,0,54853,0,3421,526.008,78.96,10829.011
837,0.219,14.385,0.861,0.211,0.139,0,0,54888,0,3421,490.868,64.387,10834.223
838,0.205,14.611,0.875,0.197,0.125,0,0,54922,0,3421,526.108,64.734,10839.11
839,0.238,14.061,0.842,0.23,0.158,0,0,54958,0,3422,541.154,77.287,10844.789
840,0.212,14.5,0.868,0.204,0.132,0,0,54992,0,3422,502.371,63.829,10849.836
841,0.206,14.592,0.874,0.198,0.126,0,0,55026,0,3422,499.36,61.784,10854.75
842,0.197,14.74,0.883,0.189,0.117,0,0,55059,0,3422,510.423,60.449,10859.452
843,0.22,14.354,0.86,0.212,0.14,0,0,55094,0,3422,507.683,67.159,10864.709
844,0.198,14.726,0.882,0.19,0.118,0,0,55127,0,3422,489.914,58.264,10869.431
845,0.214,14.47,0.866,0.206,0.134,0,0,55161,0,3422,498.387,63.846,10874.521
846,0.205,14.611,0.875,0.197,0.125,0,0,55195,0,3422,486.877,59.915,10879.408
847,0.236,14.098,0.844,0.228,0.156,0,0,55231,0,3423,536.599,75.924,10885.034
848,0.156,15.426,0.924,0.148,0.076,0,0,55261,0,3423,483.914,45.382,10888.748
849,0.195,14.773,0.885,0.187,0.115,0,0,55294,0,3423,513.806,60.228,10893.402
850,0.242,13.995,0.838,0.234,0.162,0,0,55330,0,3424,511.834,74.309,10899.175
851,0.25,13.869,0.83,0.242,0.17,0,0,55367,0,3425,532.716,79.763,10905.131
852,0.242,14.0,0.838,0.234,0.162,0,0,55403,0,3426,545.792,79.145,10910.898
853,0.182,15.0,0.898,0.174,0.102,0,0,55435,0,3426,507.147,55.315,10915.225
854,0.221,14.343,0.859,0.213,0.141,0,0,55470,0,3426,504.853,66.991,10920.498
855,0.159,15.378,0.921,0.151,0.079,0,0,55501,0,3426,464.83,44.395,10924.282
856,0.165,15.275,0.915,0.157,0.085,0,0,55532,0,3426,474.923,47.118,10928.214
857,0.236,14.088,0.844,0.228,0.156,0,0,55568,0,3427,514.483,72.983,10933.854
858,0.231,14.185,0.849,0.223,0.151,0,0,55604,0,3427,512.759,70.942,10939.355
859,0.175,15.118,0.905,0.167,0.095,0,0,55636,0,3427,477.804,50.084,10943.511
860,0.241,14.012,0.839,0.233,0.161,0,0,55672,0,3428,512.553,74.106,10949.261
861,0.154,15.465,0.926,0.146,0.074,0,0,55702,0,3428,498.345,46.026,10952.918
862,0.195,14.775,0.885,0.187,0.115,0,0,55735,0,3428,486.195,56.958,10957.569
863,0.18,15.03,0.9,0.172,0.1,0,0,55767,0,3428,491.369,53.063,10961.853
864,0.156,15.424,0.924,0.148,0.076,0,0,55797,0,3428,467.899,43.911,10965.569
865,0.215,14.446,0.865,0.207,0.135,0,0,55832,0,3428,492.785,63.568,10970.695
866,0.15,15.531,0.93,0.142,0.07,0,0,55862,0,3428,461.824,41.564,10974.257
867,0.178,15.066,0.902,0.17,0.098,0,0,55894,0,3428,468.782,50.026,10978.49
868,0.227,14.252,0.853,0.219,0.147,0,0,55929,0,3428,504.32,68.555,10983.893
869,0.229,14.212,0.851,0.221,0.149,0,0,55965,0,3428,506.727,69.625,10989.355
870,0.15,15.531,0.93,0.142,0.07,0,0,55995,0,3428,477.427,42.968,10992.918
871,0.193,14.808,0.887,0.185,0.113,0,0,56028,0,3428,480.547,55.731,10997.522
872,0.215,14.443,0.865,0.207,0.135,0,0,56063,0,3428,505.153,65.218,11002.651
873,0.15,15.531,0.93,0.142,0.07,0,0,56093,0,3428,462.384,41.615,11006.214
874,0.208,14.555,0.872,0.2,0.128,0,0,56127,0,3428,484.83,60.638,11011.182
875,0.175,15.12,0.905,0.167,0.095,0,0,56159,0,3428,489.196,51.247,11015.336
876,0.15,15.531,0.93,0.142,0.07,0,0,56189,0,3428,487.475,43.873,11018.899
877,0.15,15.531,0.93,0.142,0.07,0,0,56219,0,3428,497.667,44.79,11022.462
878,0.15,15.531,0.93,0.142,0.07,0,0,56249,0,3428,474.277,42.685,11026.024
879,0.209,14.546,0.871,0.201,0.129,0,0,56283,0,3428,516.033,64.708,11031.005
880,0.15,15.531,0.93,0.142,0.07,0,0,56313,0,3428,482.723,43.445,11034.568
881,0.15,15.531,0.93,0.142,0.07,0,0,56343,0,3428,463.654,41.729,11038.131
882,0.206,14.599,0.874,0.198,0.126,0,0,56377,0,3428,516.539,63.782,11043.035
883,0.197,14.741,0.883,0.189,0.117,0,0,56410,0,3428,523.4,61.962,11047.735
884,0.183,14.972,0.897,0.175,0.103,0,0,56442,0,3428,503.421,55.42,11052.103
885,0.197,14.748,0.883,0.189,0.117,0,0,56475,0,3428,478.165,56.489,11056.793
886,0.15,15.531,0.93,0.142,0.07,0,0,56505,0,3428,497.744,44.797,11060.356
887,0.177,15.08,0.903,0.169,0.097,0,0,56537,0,3428,465.425,49.428,11064.568
888,0.186,14.934,0.894,0.178,0.106,0,0,56570,0,3428,513.844,57.267,11068.99
889,0.174,15.123,0.906,0.166,0.094,0,0,56602,0,3428,495.965,51.898,11073.139
890,0.15,15.531,0.93,0.142,0.07,0,0,56632,0,3428,455.689,41.012,11076.702
891,0.15,15.531,0.93,0.142,0.07,0,0,56662,0,3428,450.315,40.528,11080.265
892,0.155,15.453,0.925,0.147,0.075,0,0,56692,0,3428,456.632,42.372,11083.94
893,0.175,15.115,0.905,0.167,0.095,0,0,56724,0,3428,503.489,52.841,11088.101
894,0.15,15.531,0.93,0.142,0.07,0,0,56754,0,3428,475.99,42.839,11091.664
895,0.186,14.924,0.894,0.178,0.106,0,0,56787,0,3428,470.521,52.606,11096.1
896,0.15,15.531,0.93,0.142,0.07,0,0,56817,0,3428,456.103,41.049,11099.663
897,0.15,15.531,0.93,0.142,0.07,0,0,56847,0,3428,473.596,42.624,11103.226
898,0.153,15.475,0.927,0.145,0.073,0,0,56877,0,3428,452.169,41.601,11106.869
899,0.181,15.014,0.899,0.173,0.101,0,0,56909,0,3428,505.454,54.884,11111.177
900,0.18,15.024,0.9,0.172,0.1,0,0,56941,0,3428,492.504,53.304,11115.47
901,0.15,15.531,0.93,0.142,0.07,0,0,56971,0,3428,464.137,41.772,11119.033
902,0.155,15.454,0.925,0.147,0.075,0,0,57001,0,3428,486.796,45.162,11122.706
903,0.15,15.531,0.93,0.142,0.07,0,0,57031,0,3428,451.982,40.678,11126.269
904,0.15,15.531,0.93,0.142,0.07,0,0,57061,0,3428,456.178,41.056,11129.832
905,0.15,15.531,0.93,0.142,0.07,0,0,57091,0,3428,496.552,44.69,11133.395
906,0.15,15.531,0.93,0.142,0.07,0,0,57121,0,3428,481.759,43.358,11136.958
907,0.15,15.531,0.93,0.142,0.07,0,0,57151,0,3428,497.226,44.75,11140.52
908,0.2,14.699,0.88,0.192,0.12,0,0,57184,0,3428,506.937,60.78,11145.281
909,0.172,15.158,0.908,0.164,0.092,0,0,57216,0,3428,478.01,49.433,11149.381
910,0.15,15.531,0.93,0.142,0.07,0,0,57246,0,3428,498.243,44.842,11152.944
911,0.15,15.531,0.93,0.142,0.07,0,0,57276,0,3428,461.61,41.545,11156.507
912,0.15,15.531,0.93,0.142,0.07,0,0,57306,0,3428,477.844,43.006,11160.07
913,0.15,15.531,0.93,0.142,0.07,0,0,57336,0,3428,454.579,40.912,11163.633
914,0.15,15.531,0.93,0.142,0.07,0,0,57366,0,3428,454.113,40.87,11167.195
915,0.18,15.029,0.9,0.172,0.1,0,0,57398,0,3428,466.408,50.39,11171.481
916,0.15,15.531,0.93,0.142,0.07,0,0,57428,0,3428,497.008,44.731,11175.044
917,0.168,15.233,0.912,0.16,0.088,0,0,57459,0,3428,479.55,48.297,11179.036
918,0.171,15.18,0.909,0.163,0.091,0,0,57490,0,3428,493.35,50.625,11183.104
919,0.15,15.531,0.93,0.142,0.07,0,0,57520,0,3428,460.22,41.42,11186.667
920,0.179,15.042,0.901,0.171,0.099,0,0,57552,0,3428,486.703,52.35,11190.933
921,0.15,15.531,0.93,0.142,0.07,0,0,57582,0,3428,468.813,42.193,11194.496
922,0.15,15.531,0.93,0.142,0.07,0,0,57612,0,3428,478.027,43.022,11198.059
923,0.15,15.531,0.93,0.142,0.07,0,0,57642,0,3428,473.927,42.653,11201.622
924,0.15,15.531,0.93,0.142,0.07,0,0,57672,0,3428,475.711,42.814,11205.184
925,0.15,15.531,0.93,0.142,0.07,0,0,57702,0,3428,492.611,44.335,11208.747
926,0.15,15.531,0.93,0.142,0.07,0,0,57732,0,3428,462.459,41.621,11212.31
927,0.15,15.531,0.93,0.142,0.07,0,0,57762,0,3428,478.513,43.066,11215.873
928,0.15,15.531,0.93,0.142,0.07,0,0,57792,0,3428,495.826,44.624,11219.436
929,0.15,15.531,0.93,0.142,0.07,0,0,57822,0,3428,453.3,40.797,11222.998
930,0.15,15.531,0.93,0.142,0.07,0,0,57852,0,3428,456.585,41.093,11226.561
931,0.15,15.531,0.93,0.142,0.07,0,0,57882,0,3428,456.774,41.11,11230.124
932,0.152,15.504,0.928,0.144,0.072,0,0,57912,0,3428,497.282,45.244,11233.726
933,0.15,15.531,0.93,0.142,0.07,0,0,57942,0,3428,499.547,44.959,11237.289
934,0.15,15.531,0.93,0.142,0.07,0,0,57972,0,3428,495.701,44.613,11240.852
935,0.164,15.292,0.916,0.156,0.084,0,0,58003,0,3428,478.92,47.218,11244.759
936,0.159,15.385,0.921,0.151,0.079,0,0,58034,0,3428,487.001,46.386,11248.532
937,0.15,15.531,0.93,0.142,0.07,0,0,58064,0,3428,475.934,42.834,11252.095
938,0.15,15.531,0.93,0.142,0.07,0,0,58094,0,3428,465.943,41.935,11255.658
939,0.15,15.531,0.93,0.142,0.07,0,0,58124,0,3428,492.385,44.315,11259.22
940,0.153,15.487,0.927,0.145,0.073,0,0,58154,0,3428,465.975,42.675,11262.847
941,0.15,15.531,0.93,0.142,0.07,0,0,58184,0,3428,470.732,42.366,11266.409
942,0.15,15.531,0.93,0.142,0.07,0,0,58214,0,3428,453.179,40.786,11269.972
943,0.15,15.531,0.93,0.142,0.07,0,0,58244,0,3428,496.794,44.711,11273.535
944,0.15,15.531,0.93,0.142,0.07,0,0,58274,0,3428,451.271,40.614,11277.098
945,0.15,15.531,0.93,0.142,0.07,0,0,58304,0,3428,497.996,44.82,11280.661
946,0.15,15.531,0.93,0.142,0.07,0,0,58334,0,3428,474.203,42.678,11284.223
947,0.15,15.531,0.93,0.142,0.07,0,0,58364,0,3428,470.747,42.367,11287.786
948,0.167,15.25,0.913,0.159,0.087,0,0,58395,0,3428,483.07,48.347,11291.753
949,0.15,15.531,0.93,0.142,0.07,0,0,58425,0,3428,450.608,40.555,11295.316
950,0.153,15.485,0.927,0.145,0.073,0,0,58455,0,3428,470.3,43.112,11298.945
951,0.15,15.531,0.93,0.142,0.07,0,0,58485,0,3428,492.566,44.331,11302.508
952,0.15,15.531,0.93,0.142,0.07,0,0,58515,0,3428,472.021,42.482,11306.071
953,0.15,15.531,0.93,0.142,0.07,0,0,58545,0,3428,457.654,41.189,11309.634
954,0.16,15.362,0.92,0.152,0.08,0,0,58576,0,3428,456.973,43.909,11313.441
955,0.15,15.531,0.93,0.142,0.07,0,0,58606,0,3428,455.86,41.027,11317.003
956,0.166,15.268,0.914,0.158,0.086,0,0,58637,0,3428,485.621,48.302,11320.945
957,0.156,15.439,0.924,0.148,0.076,0,0,58667,0,3428,469.903,43.853,11324.641
958,0.15,15.531,0.93,0.142,0.07,0,0,58697,0,3428,480.836,43.275,11328.204
959,0.15,15.531,0.93,0.142,0.07,0,0,58727,0,3428,456.663,41.1,11331.767
960,0.163,15.312,0.917,0.155,0.083,0,0,58758,0,3428,482.919,47.259,11335.645
961,0.15,15.531,0.93,0.142,0.07,0,0,58788,0,3428,499.156,44.924,11339.207
962,0.15,15.531,0.93,0.142,0.07,0,0,58818,0,3428,482.853,43.457,11342.77
963,0.15,15.531,0.93,0.142,0.07,0,0,58848,0,3428,492.742,44.347,11346.333
964,0.152,15.494,0.928,0.144,0.072,0,0,58878,0,3428,490.834,44.827,11349.949
965,0.15,15.531,0.93,0.142,0.07,0,0,58908,0,3428,463.773,41.74,11353.512
966,0.15,15.531,0.93,0.142,0.07,0,0,58938,0,3428,455.546,40.999,11357.075
967,0.15,15.531,0.93,0.142,0.07,0,0,58968,0,3428,485.094,43.658,11360.637
968,0.15,15.531,0.93,0.142,0.07,0,0,58998,0,3428,475.856,42.827,11364.2
969,0.15,15.531,0.93,0.142,0.07,0,0,59028,0,3428,463.801,41.742,11367.763
970,0.15,15.531,0.93,0.142,0.07,0,0,59058,0,3428,473.293,42.596,11371.326
971,0.15,15.531,0.93,0.142,0.07,0,0,59088,0,3428,477.78,43.0,11374.889
972,0.15,15.531,0.93,0.142,0.07,0,0,59118,0,3428,499.545,44.959,11378.451
973,0.15,15.531,0.93,0.142,0.07,0,0,59148,0,3428,467.584,42.083,11382.014
974,0.15,15.531,0.93,0.142,0.07,0,0,59178,0,3428,452.991,40.769,11385.577
975,0.15,15.531,0.93,0.142,0.07,0,0,59208,0,3428,493.941,44.455,11389.14
976,0.15,15.531,0.93,0.142,0.07,0,0,59238,0,3428,471.147,42.403,11392.703
977,0.15,15.531,0.93,0.142,0.07,0,0,59268,0,3428,461.618,41.546,11396.265
978,0.15,15.531,0.93,0.142,0.07,0,0,59298,0,3428,487.799,43.902,11399.828
979,0.15,15.531,0.93,0.142,0.07,0,0,59328,0,3428,474.801,42.732,11403.391
980,0.15,15.531,0.93,0.142,0.07,0,0,59358,0,3428,468.772,42.19,11406.954
981,0.15,15.531,0.93,0.142,0.07,0,0,59388,0,3428,486.779,43.81,11410.517
982,0.15,15.531,0.93,0.142,0.07,0,0,59418,0,3428,489.116,44.02,11414.079
983,0.15,15.531,0.93,0.142,0.07,0,0,59448,0,3428,479.557,43.16,11417.642
984,0.15,15.531,0.93,0.142,0.07,0,0,59478,0,3428,496.193,44.657,11421.205
985,0.15,15.531,0.93,0.142,0.07,0,0,59508,0,3428,454.558,40.91,11424.768
986,0.15,15.531,0.93,0.142,0.07,0,0,59538,0,3428,471.439,42.429,11428.331
987,0.15,15.531,0.93,0.142,0.07,0,0,59568,0,3428,494.286,44.486,11431.893
988,0.15,15.531,0.93,0.142,0.07,0,0,59598,0,3428,487.416,43.867,11435.456
989,0.15,15.531,0.93,0.142,0.07,0,0,59628,0,3428,463.18,41.686,11439.019
990,0.15,15.531,0.93,0.142,0.07,0,0,59658,0,3428,456.799,41.112,11442.582
991,0.15,15.531,0.93,0.142,0.07,0,0,59688,0,3428,452.537,40.728,11446.145
992,0.15,15.531,0.93,0.142,0.07,0,0,59718,0,3428,467.584,42.083,11449.707
993,0.15,15.531,0.93,0.142,0.07,0,0,59748,0,3428,468.973,42.208,11453.27
994,0.15,15.531,0.93,0.142,0.07,0,0,59778,0,3428,477.78,43.0,11456.833
995,0.15,15.531,0.93,0.142,0.07,0,0,59808,0,3428,484.937,43.644,11460.396
996,0.15,15.531,0.93,0.142,0.07,0,0,59838,0,3428,470.74,42.367,11463.959
997,0.15,15.531,0.93,0.142,0.07,0,0,59868,0,3428,484.577,43.612,11467.521
998,0.15,15.531,0.93,0.142,0.07,0,0,59898,0,3428,488.866,43.998,11471.084
999,0.15,15.531,0.93,0.142,0.07,0,0,59928,0,3428,473.051,42.575,11474.647
1000,0.15,15.531,0.93,0.142,0.07,0,0,59958,0,3428,458.624,41.276,11478.21
1001,0.15,15.531,0.93,0.142,0.07,0,0,59988,0,3428,458.291,41.246,11481.773
1002,0.15,15.531,0.93,0.142,0.07,0,0,60018,0,3428,462.992,41.669,11485.335
1003,0.15,15.531,0.93,0.142,0.07,0,0,60048,0,3428,498.239,44.841,11488.898
1004,0.15,15.531,0.93,0.142,0.07,0,0,60078,0,3428,468.115,42.13,11492.461
1005,0.15,15.531,0.93,0.142,0.07,0,0,60108,0,3428,487.315,43.858,11496.024
1006,0.15,15.531,0.93,0.142,0.07,0,0,60138,0,3428,496.58,44.692,11499.587
1007,0.15,15.531,0.93,0.142,0.07,0,0,60168,0,3428,456.291,41.066,11503.149
1008,0.15,15.531,0.93,0.142,0.07,0,0,60198,0,3428,465.289,41.876,11506.712
1009,0.15,15.531,0.93,0.142,0.07,0,0,60228,0,3428,498.482,44.863,11510.275
1010,0.15,15.531,0.93,0.142,0.07,0,0,60258,0,3428,486.671,43.8,11513.838
1011,0.15,15.531,0.93,0.142,0.07,0,0,60288,0,3428,483.828,43.545,11517.401
1012,0.15,15.531,0.93,0.142,0.07,0,0,60318,0,3428,471.097,42.399,11520.963
1013,0.15,15.531,0.93,0.142,0.07,0,0,60348,0,3428,462.749,41.647,11524.526
1014,0.15,15.531,0.93,0.142,0.07,0,0,60378,0,3428,497.0,44.73,11528.089
1015,0.15,15.531,0.93,0.142,0.07,0,0,60408,0,3428,456.576,41.092,11531.652
1016,0.15,15.531,0.93,0.142,0.07,0,0,60438,0,3428,492.699,44.343,11535.215
1017,0.15,15.531,0.93,0.142,0.07,0,0,60468,0,3428,495.922,44.633,11538.777
1018,0.15,15.531,0.93,0.142,0.07,0,0,60498,0,3428,487.175,43.846,11542.34
1019,0.15,15.531,0.93,0.142,0.07,0,0,60528,0,3428,482.637,43.437,11545.903
1020,0.15,15.531,0.93,0.142,0.07,0,0,60558,0,3428,459.115,41.32,11549.466
1021,0.15,15.527,0.93,0.142,0.07,0,0,60588,0,3428,456.805,41.182,11553.035
1022,0.15,15.531,0.93,0.142,0.07,0,0,60618,0,3428,477.879,43.009,11556.598
1023,0.15,15.531,0.93,0.142,0.07,0,0,60648,0,3428,461.418,41.528,11560.16
1024,0.15,15.531,0.93,0.142,0.07,0,0,60678,0,3428,477.476,42.973,11563.723
1025,0.15,15.531,0.93,0.142,0.07,0,0,60708,0,3428,484.239,43.582,11567.286
1026,0.15,15.531,0.93,0.142,0.07,0,0,60738,0,3428,494.657,44.519,11570.849
1027,0.15,15.531,0.93,0.142,0.07,0,0,60768,0,3428,474.074,42.667,11574.412
1028,0.15,15.531,0.93,0.142,0.07,0,0,60798,0,3428,470.266,42.324,11577.974
1029,0.15,15.531,0.93,0.142,0.07,0,0,60828,0,3428,452.564,40.731,11581.537
1030,0.15,15.531,0.93,0.142,0.07,0,0,60858,0,3428,485.084,43.658,11585.1
1031,0.15,15.531,0.93,0.142,0.07,0,0,60888,0,3428,465.712,41.914,11588.663
1032,0.15,15.531,0.93,0.142,0.07,0,0,60918,0,3428,450.365,40.533,11592.226
1033,0.15,15.531,0.93,0.142,0.07,0,0,60948,0,3428,483.58,43.522,11595.788
1034,0.15,15.531,0.93,0.142,0.07,0,0,60978,0,3428,483.337,43.5,11599.351
1035,0.15,15.531,0.93,0.142,0.07,0,0,61008,0,3428,470.658,42.359,11602.914
1036,0.15,15.531,0.93,0.142,0.07,0,0,61038,0,3428,483.016,43.471,11606.477
1037,0.15,15.531,0.93,0.142,0.07,0,0,61068,0,3428,465.649,41.908,11610.04
1038,0.15,15.531,0.93,0.142,0.07,0,0,61098,0,3428,492.99,44.369,11613.602
1039,0.15,15.531,0.93,0.142,0.07,0,0,61128,0,3428,494.599,44.514,11617.165
1040,0.15,15.531,0.93,0.142,0.07,0,0,61158,0,3428,482.662,43.44,11620.728
1041,0.15,15.531,0.93,0.142,0.07,0,0,61188,0,3428,460.189,41.417,11624.291
1042,0.15,15.531,0.93,0.142,0.07,0,0,61218,0,3428,478.484,43.064,11627.854
