Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
875,0.196,14.761,0.884,0.188,0.116,0,0,56393,0,3443,512.322,60.288,11038.799
876,0.176,15.095,0.904,0.168,0.096,0,0,56425,0,3443,498.493,52.667,11042.989
877,0.205,14.607,0.875,0.197,0.125,0,0,56459,0,3443,503.712,62.05,11047.882
878,0.189,14.885,0.891,0.181,0.109,0,0,56492,0,3443,497.726,56.356,11052.375
879,0.15,15.531,0.93,0.142,0.07,0,0,56522,0,3443,467.04,42.034,11055.938
880,0.191,14.854,0.889,0.183,0.111,0,0,56555,0,3443,504.409,57.659,11060.475
881,0.207,14.583,0.873,0.199,0.127,0,0,56589,0,3443,485.023,60.179,11065.403
882,0.189,14.887,0.891,0.181,0.109,0,0,56622,0,3443,473.414,53.568,11069.893
883,0.164,15.296,0.916,0.156,0.084,0,0,56653,0,3443,474.056,46.672,11073.795
884,0.176,15.099,0.904,0.168,0.096,0,0,56685,0,3443,489.567,51.654,11077.979
885,0.17,15.203,0.91,0.162,0.09,0,0,56716,0,3443,488.556,49.721,11082.013
886,0.16,15.356,0.92,0.152,0.08,0,0,56747,0,3443,495.904,47.754,11085.828
887,0.203,14.654,0.877,0.195,0.123,0,0,56781,0,3443,479.959,58.326,11090.654
888,0.15,15.531,0.93,0.142,0.07,0,0,56811,0,3443,481.33,43.32,11094.217
889,0.185,14.954,0.895,0.177,0.105,0,0,56843,0,3443,470.108,52.061,11098.611
890,0.164,15.294,0.916,0.156,0.084,0,0,56874,0,3443,457.458,45.061,11102.514
891,0.206,14.598,0.874,0.198,0.126,0,0,56908,0,3443,483.266,59.701,11107.421
892,0.189,14.884,0.891,0.181,0.109,0,0,56941,0,3443,503.931,57.068,11111.915
893,0.15,15.531,0.93,0.142,0.07,0,0,56971,0,3443,468.373,42.154,11115.478
894,0.16,15.368,0.92,0.152,0.08,0,0,57002,0,3443,480.47,46.061,11119.276
895,0.163,15.306,0.917,0.155,0.083,0,0,57033,0,3443,481.078,47.189,11123.162
896,0.15,15.531,0.93,0.142,0.07,0,0,57063,0,3443,498.548,44.869,11126.725
897,0.203,14.638,0.877,0.195,0.123,0,0,57097,0,3443,482.694,58.934,11131.574
898,0.154,15.463,0.926,0.146,0.074,0,0,57127,0,3443,488.768,45.188,11135.235
899,0.2,14.702,0.88,0.192,0.12,0,0,57160,0,3443,496.969,59.522,11139.991
900,0.15,15.531,0.93,0.142,0.07,0,0,57190,0,3443,490.42,44.138,11143.553
901,0.19,14.87,0.89,0.182,0.11,0,0,57223,0,3443,479.385,54.525,11148.067
902,0.156,15.438,0.924,0.148,0.076,0,0,57253,0,3443,462.836,43.194,11151.763
903,0.15,15.531,0.93,0.142,0.07,0,0,57283,0,3443,482.363,43.413,11155.326
904,0.156,15.431,0.924,0.148,0.076,0,0,57313,0,3443,456.394,42.708,11159.032
905,0.174,15.131,0.906,0.166,0.094,0,0,57345,0,3443,506.765,52.887,11163.17
906,0.15,15.531,0.93,0.142,0.07,0,0,57375,0,3443,454.995,40.95,11166.733
907,0.15,15.531,0.93,0.142,0.07,0,0,57405,0,3443,456.913,41.122,11170.296
908,0.178,15.057,0.902,0.17,0.098,0,0,57437,0,3443,488.898,52.327,11174.541
909,0.196,14.769,0.884,0.188,0.116,0,0,57470,0,3443,481.309,56.489,11179.2
910,0.154,15.463,0.926,0.146,0.074,0,0,57500,0,3443,497.347,45.97,11182.861
911,0.182,15.0,0.898,0.174,0.102,0,0,57532,0,3443,466.025,50.841,11187.189
912,0.15,15.531,0.93,0.142,0.07,0,0,57562,0,3443,481.302,43.317,11190.751
913,0.15,15.531,0.93,0.142,0.07,0,0,57592,0,3443,453.76,40.838,11194.314
914,0.173,15.143,0.907,0.165,0.093,0,0,57624,0,3443,481.359,50.038,11198.436
915,0.154,15.464,0.926,0.146,0.074,0,0,57654,0,3443,476.444,44.031,11202.096
916,0.176,15.105,0.904,0.168,0.096,0,0,57686,0,3443,468.625,49.357,11206.272
917,0.176,15.089,0.904,0.168,0.096,0,0,57718,0,3443,484.905,51.345,11210.472
918,0.171,15.186,0.909,0.163,0.091,0,0,57749,0,3443,474.037,48.547,11214.532
919,0.15,15.531,0.93,0.142,0.07,0,0,57779,0,3443,473.411,42.607,11218.095
920,0.157,15.414,0.923,0.149,0.077,0,0,57809,0,3443,494.908,46.622,11221.826
921,0.15,15.531,0.93,0.142,0.07,0,0,57839,0,3443,491.365,44.223,11225.389
922,0.156,15.438,0.924,0.148,0.076,0,0,57869,0,3443,491.979,45.915,11229.085
923,0.18,15.028,0.9,0.172,0.1,0,0,57901,0,3443,483.038,52.202,11233.371
924,0.15,15.531,0.93,0.142,0.07,0,0,57931,0,3443,462.361,41.612,11236.934
925,0.15,15.531,0.93,0.142,0.07,0,0,57961,0,3443,494.906,44.542,11240.497
926,0.15,15.531,0.93,0.142,0.07,0,0,57991,0,3443,478.642,43.078,11244.06
927,0.15,15.531,0.93,0.142,0.07,0,0,58021,0,3443,458.266,41.244,11247.623
928,0.15,15.531,0.93,0.142,0.07,0,0,58051,0,3443,496.946,44.725,11251.185
929,0.15,15.531,0.93,0.142,0.07,0,0,58081,0,3443,454.79,40.931,11254.748
930,0.15,15.531,0.93,0.142,0.07,0,0,58111,0,3443,456.433,41.079,11258.311
931,0.157,15.421,0.923,0.149,0.077,0,0,58141,0,3443,468.45,44.015,11262.032
932,0.15,15.531,0.93,0.142,0.07,0,0,58171,0,3443,481.808,43.363,11265.595
933,0.173,15.154,0.907,0.165,0.093,0,0,58203,0,3443,493.813,51.126,11269.7
934,0.15,15.531,0.93,0.142,0.07,0,0,58233,0,3443,454.23,40.881,11273.263
935,0.15,15.531,0.93,0.142,0.07,0,0,58263,0,3443,463.652,41.729,11276.826
936,0.17,15.191,0.91,0.162,0.09,0,0,58294,0,3443,463.556,47.387,11280.878
937,0.176,15.096,0.904,0.168,0.096,0,0,58326,0,3443,498.075,52.608,11285.067
938,0.168,15.233,0.912,0.16,0.088,0,0,58357,0,3443,493.261,49.683,11289.06
939,0.15,15.531,0.93,0.142,0.07,0,0,58387,0,3443,497.618,44.786,11292.622
940,0.15,15.531,0.93,0.142,0.07,0,0,58417,0,3443,450.415,40.537,11296.185
941,0.15,15.531,0.93,0.142,0.07,0,0,58447,0,3443,481.56,43.34,11299.748
942,0.154,15.469,0.926,0.146,0.074,0,0,58477,0,3443,464.788,42.872,11303.401
943,0.15,15.531,0.93,0.142,0.07,0,0,58507,0,3443,470.079,42.307,11306.963
944,0.15,15.531,0.93,0.142,0.07,0,0,58537,0,3443,497.737,44.796,11310.526
945,0.15,15.531,0.93,0.142,0.07,0,0,58567,0,3443,465.22,41.87,11314.089
946,0.167,15.24,0.913,0.159,0.087,0,0,58598,0,3443,479.353,48.161,11318.071
947,0.15,15.531,0.93,0.142,0.07,0,0,58628,0,3443,465.426,41.888,11321.634
948,0.15,15.531,0.93,0.142,0.07,0,0,58658,0,3443,492.769,44.349,11325.197
949,0.153,15.474,0.927,0.145,0.073,0,0,58688,0,3443,483.657,44.516,11328.841
950,0.165,15.282,0.915,0.157,0.085,0,0,58719,0,3443,497.283,49.2,11332.762
951,0.15,15.531,0.93,0.142,0.07,0,0,58749,0,3443,455.215,40.969,11336.325
952,0.151,15.514,0.929,0.143,0.071,0,0,58779,0,3443,475.478,43.077,11339.912
953,0.15,15.531,0.93,0.142,0.07,0,0,58809,0,3443,482.588,43.433,11343.475
954,0.15,15.531,0.93,0.142,0.07,0,0,58839,0,3443,492.387,44.315,11347.037
955,0.15,15.531,0.93,0.142,0.07,0,0,58869,0,3443,481.715,43.354,11350.6
956,0.167,15.242,0.913,0.159,0.087,0,0,58900,0,3443,502.353,50.432,11354.579
957,0.15,15.531,0.93,0.142,0.07,0,0,58930,0,3443,489.921,44.093,11358.142
958,0.15,15.531,0.93,0.142,0.07,0,0,58960,0,3443,499.13,44.922,11361.705
959,0.15,15.531,0.93,0.142,0.07,0,0,58990,0,3443,464.801,41.832,11365.268
960,0.15,15.531,0.93,0.142,0.07,0,0,59020,0,3443,456.637,41.097,11368.831
961,0.15,15.531,0.93,0.142,0.07,0,0,59050,0,3443,479.67,43.17,11372.393
962,0.162,15.324,0.918,0.154,0.082,0,0,59081,0,3443,460.35,44.852,11376.254
963,0.15,15.531,0.93,0.142,0.07,0,0,59111,0,3443,464.795,41.832,11379.817
964,0.15,15.531,0.93,0.142,0.07,0,0,59141,0,3443,461.082,41.497,11383.38
965,0.15,15.531,0.93,0.142,0.07,0,0,59171,0,3443,455.807,41.023,11386.942
966,0.15,15.531,0.93,0.142,0.07,0,0,59201,0,3443,452.052,40.685,11390.505
967,0.157,15.414,0.923,0.149,0.077,0,0,59231,0,3443,490.922,46.245,11394.236
968,0.15,15.531,0.93,0.142,0.07,0,0,59261,0,3443,489.541,44.059,11397.799
969,0.15,15.531,0.93,0.142,0.07,0,0,59291,0,3443,486.274,43.765,11401.362
970,0.15,15.531,0.93,0.142,0.07,0,0,59321,0,3443,460.682,41.461,11404.925
971,0.15,15.531,0.93,0.142,0.07,0,0,59351,0,3443,478.051,43.025,11408.487
972,0.15,15.531,0.93,0.142,0.07,0,0,59381,0,3443,494.676,44.521,11412.05
973,0.15,15.531,0.93,0.142,0.07,0,0,59411,0,3443,476.048,42.844,11415.613
974,0.15,15.531,0.93,0.142,0.07,0,0,59441,0,3443,479.986,43.199,11419.176
975,0.15,15.531,0.93,0.142,0.07,0,0,59471,0,3443,481.575,43.342,11422.739
976,0.15,15.531,0.93,0.142,0.07,0,0,59501,0,3443,472.408,42.517,11426.301
977,0.15,15.531,0.93,0.142,0.07,0,0,59531,0,3443,477.557,42.98,11429.864
978,0.15,15.531,0.93,0.142,0.07,0,0,59561,0,3443,494.184,44.477,11433.427
979,0.15,15.531,0.93,0.142,0.07,0,0,59591,0,3443,484.387,43.595,11436.99
980,0.15,15.531,0.93,0.142,0.07,0,0,59621,0,3443,469.275,42.235,11440.553
981,0.15,15.531,0.93,0.142,0.07,0,0,59651,0,3443,465.673,41.911,11444.115
982,0.15,15.531,0.93,0.142,0.07,0,0,59681,0,3443,453.513,40.816,11447.678
983,0.15,15.531,0.93,0.142,0.07,0,0,59711,0,3443,456.355,41.072,11451.241
984,0.15,15.531,0.93,0.142,0.07,0,0,59741,0,3443,498.359,44.852,11454.804
985,0.15,15.531,0.93,0.142,0.07,0,0,59771,0,3443,476.146,42.853,11458.367
986,0.15,15.531,0.93,0.142,0.07,0,0,59801,0,3443,479.943,43.195,11461.929
987,0.15,15.531,0.93,0.142,0.07,0,0,59831,0,3443,457.837,41.205,11465.492
988,0.15,15.531,0.93,0.142,0.07,0,0,59861,0,3443,486.071,43.746,11469.055
989,0.15,15.531,0.93,0.142,0.07,0,0,59891,0,3443,479.182,43.126,11472.618
990,0.15,15.531,0.93,0.142,0.07,0,0,59921,0,3443,451.378,40.624,11476.181
991,0.15,15.531,0.93,0.142,0.07,0,0,59951,0,3443,492.657,44.339,11479.743
992,0.15,15.531,0.93,0.142,0.07,0,0,59981,0,3443,473.581,42.622,11483.306
993,0.15,15.531,0.93,0.142,0.07,0,0,60011,0,3443,478.187,43.037,11486.869
994,0.15,15.531,0.93,0.142,0.07,0,0,60041,0,3443,469.304,42.237,11490.432
995,0.15,15.531,0.93,0.142,0.07,0,0,60071,0,3443,462.131,41.592,11493.995
996,0.15,15.531,0.93,0.142,0.07,0,0,60101,0,3443,486.75,43.808,11497.557
997,0.15,15.531,0.93,0.142,0.07,0,0,60131,0,3443,473.702,42.633,11501.12
998,0.15,15.531,0.93,0.142,0.07,0,0,60161,0,3443,458.164,41.235,11504.683
999,0.15,15.531,0.93,0.142,0.07,0,0,60191,0,3443,476.398,42.876,11508.246
1000,0.15,15.531,0.93,0.142,0.07,0,0,60221,0,3443,498.902,44.901,11511.809
1001,0.15,15.531,0.93,0.142,0.07,0,0,60251,0,3443,456.979,41.128,11515.371
1002,0.15,15.531,0.93,0.142,0.07,0,0,60281,0,3443,469.822,42.284,11518.934
1003,0.15,15.531,0.93,0.142,0.07,0,0,60311,0,3443,494.715,44.524,11522.497
1004,0.15,15.531,0.93,0.142,0.07,0,0,60341,0,3443,473.451,42.611,11526.06
1005,0.15,15.531,0.93,0.142,0.07,0,0,60371,0,3443,458.353,41.252,11529.623
1006,0.15,15.531,0.93,0.142,0.07,0,0,60401,0,3443,497.438,44.769,11533.185
1007,0.15,15.531,0.93,0.142,0.07,0,0,60431,0,3443,468.585,42.173,11536.748
1008,0.15,15.531,0.93,0.142,0.07,0,0,60461,0,3443,480.765,43.269,11540.311
1009,0.15,15.531,0.93,0.142,0.07,0,0,60491,0,3443,466.813,42.013,11543.874
1010,0.15,15.531,0.93,0.142,0.07,0,0,60521,0,3443,469.144,42.223,11547.437
1011,0.15,15.531,0.93,0.142,0.07,0,0,60551,0,3443,470.93,42.384,11550.999
1012,0.15,15.531,0.93,0.142,0.07,0,0,60581,0,3443,485.732,43.716,11554.562
1013,0.15,15.531,0.93,0.142,0.07,0,0,60611,0,3443,479.217,43.13,11558.125
1014,0.15,15.531,0.93,0.142,0.07,0,0,60641,0,3443,469.634,42.267,11561.688
1015,0.15,15.531,0.93,0.142,0.07,0,0,60671,0,3443,486.462,43.782,11565.251
1016,0.15,15.531,0.93,0.142,0.07,0,0,60701,0,3443,455.881,41.029,11568.813
1017,0.15,15.531,0.93,0.142,0.07,0,0,60731,0,3443,488.98,44.008,11572.376
1018,0.15,15.531,0.93,0.142,0.07,0,0,60761,0,3443,467.576,42.082,11575.939
1019,0.15,15.531,0.93,0.142,0.07,0,0,60791,0,3443,482.517,43.427,11579.502
1020,0.15,15.531,0.93,0.142,0.07,0,0,60821,0,3443,473.363,42.603,11583.065
1021,0.15,15.531,0.93,0.142,0.07,0,0,60851,0,3443,462.374,41.614,11586.627
1022,0.15,15.531,0.93,0.142,0.07,0,0,60881,0,3443,481.947,43.375,11590.19
1023,0.15,15.531,0.93,0.142,0.07,0,0,60911,0,3443,496.291,44.666,11593.753
1024,0.15,15.531,0.93,0.142,0.07,0,0,60941,0,3443,485.97,43.737,11597.316
1025,0.15,15.531,0.93,0.142,0.07,0,0,60971,0,3443,496.497,44.685,11600.879
1026,0.15,15.531,0.93,0.142,0.07,0,0,61001,0,3443,459.142,41.323,11604.441
1027,0.15,15.531,0.93,0.142,0.07,0,0,61031,0,3443,471.804,42.462,11608.004
1028,0.15,15.531,0.93,0.142,0.07,0,0,61061,0,3443,486.898,43.821,11611.567
1029,0.15,15.531,0.93,0.142,0.07,0,0,61091,0,3443,462.372,41.613,11615.13
1030,0.15,15.531,0.93,0.142,0.07,0,0,61121,0,3443,481.109,43.3,11618.693
1031,0.15,15.531,0.93,0.142,0.07,0,0,61151,0,3443,480.237,43.221,11622.255
1032,0.15,15.531,0.93,0.142,0.07,0,0,61181,0,3443,477.959,43.016,11625.818
1033,0.15,15.531,0.93,0.142,0.07,0,0,61211,0,3443,487.39,43.865,11629.381
1034,0.15,15.531,0.93,0.142,0.07,0,0,61241,0,3443,496.645,44.698,11632.944
1035,0.15,15.531,0.93,0.142,0.07,0,0,61271,0,3443,467.337,42.06,11636.507
1036,0.15,15.531,0.93,0.142,0.07,0,0,61301,0,3443,458.368,41.253,11640.069
1037,0.15,15.531,0.93,0.142,0.07,0,0,61331,0,3443,485.329,43.68,11643.632
1038,0.15,15.531,0.93,0.142,0.07,0,0,61361,0,3443,483.118,43.481,11647.195
1039,0.15,15.531,0.93,0.142,0.07,0,0,61391,0,3443,470.103,42.309,11650.758
1040,0.15,15.531,0.93,0.142,0.07,0,0,61421,0,3443,465.496,41.895,11654.321
1041,0.15,15.531,0.93,0.142,0.07,0,0,61451,0,3443,469.217,42.23,11657.883
1042,0.15,15.531,0.93,0.142,0.07,0,0,61481,0,3443,489.157,44.024,11661.446
1043,0.15,15.531,0.93,0.142,0.07,0,0,61511,0,3443,499.291,44.936,11665.009
1044,0.15,15.531,0.93,0.142,0.07,0,0,61541,0,3443,489.296,44.037,11668.572
1045,0.15,15.531,0.93,0.142,0.07,0,0,61571,0,3443,466.861,42.017,11672.135
1046,0.15,15.531,0.93,0.142,0.07,0,0,61601,0,3443,483.703,43.533,11675.697
1047,0.15,15.531,0.93,0.142,0.07,0,0,61631,0,3443,494.794,44.531,11679.26
1048,0.15,15.531,0.93,0.142,0.07,0,0,61661,0,3443,470.703,42.363,11682.823
1049,0.15,15.531,0.93,0.142,0.07,0,0,61691,0,3443,486.091,43.748,11686.386
1050,0.15,15.531,0.93,0.142,0.07,0,0,61721,0,3443,460.504,41.445,11689.949
1051,0.15,15.531,0.93,0.142,0.07,0,0,61751,0,3443,484.285,43.586,11693.511
1052,0.15,15.531,0.93,0.142,0.07,0,0,61781,0,3443,459.555,41.36,11697.074
1053,0.15,15.531,0.93,0.142,0.07,0,0,61811,0,3443,487.037,43.833,11700.637
1054,0.15,15.531,0.93,0.142,0.07,0,0,61841,0,3443,453.84,40.846,11704.2
1055,0.15,15.531,0.93,0.142,0.07,0,0,61871,0,3443,483.469,43.512,11707.763
1056,0.15,15.531,0.93,0.142,0.07,0,0,61901,0,3443,484.267,43.584,11711.325
1057,0.15,15.531,0.93,0.142,0.07,0,0,61931,0,3443,461.786,41.561,11714.888
1058,0.15,15.531,0.93,0.142,0.07,0,0,61961,0,3443,485.148,43.663,11718.451
1059,0.15,15.531,0.93,0.142,0.07,0,0,61991,0,3443,484.863,43.638,11722.014
1060,0.15,15.531,0.93,0.142,0.07,0,0,62021,0,3443,463.702,41.733,11725.577
1061,0.15,15.531,0.93,0.142,0.07,0,0,62051,0,3443,494.982,44.548,11729.139
1062,0.15,15.531,0.93,0.142,0.07,0,0,62081,0,3443,463.698,41.733,11732.702
1063,0.15,15.531,0.93,0.142,0.07,0,0,62111,0,3443,466.036,41.943,11736.265
1064,0.15,15.531,0.93,0.142,0.07,0,0,62141,0,3443,456.463,41.082,11739.828
1065,0.15,15.531,0.93,0.142,0.07,0,0,62171,0,3443,499.082,44.917,11743.391
1066,0.15,15.531,0.93,0.142,0.07,0,0,62201,0,3443,480.124,43.211,11746.953
1067,0.15,15.531,0.93,0.142,0.07,0,0,62231,0,3443,456.785,41.111,11750.516
1068,0.15,15.531,0.93,0.142,0.07,0,0,62261,0,3443,468.74,42.187,11754.079
1069,0.15,15.531,0.93,0.142,0.07,0,0,62291,0,3443,488.602,43.974,11757.642
1070,0.15,15.531,0.93,0.142,0.07,0,0,62321,0,3443,475.475,42.793,11761.205
1071,0.15,15.531,0.93,0.142,0.07,0,0,62351,0,3443,493.401,44.406,11764.767
1072,0.15,15.531,0.93,0.142,0.07,0,0,62381,0,3443,477.67,42.99,11768.33
1073,0.15,15.531,0.93,0.142,0.07,0,0,62411,0,3443,488.046,43.924,11771.893
1074,0.15,15.531,0.93,0.142,0.07,0,0,62441,0,3443,452.068,40.686,11775.456
1075,0.15,15.531,0.93,0.142,0.07,0,0,62471,0,3443,494.357,44.492,11779.019
1076,0.15,15.531,0.93,0.142,0.07,0,0,62501,0,3443,459.868,41.388,11782.581
1077,0.15,15.531,0.93,0.142,0.07,0,0,62531,0,3443,453.319,40.799,11786.144
1078,0.15,15.531,0.93,0.142,0.07,0,0,62561,0,3443,494.498,44.505,11789.707
1079,0.15,15.531,0.93,0.142,0.07,0,0,62591,0,3443,494.097,44.469,11793.27
1080,0.15,15.531,0.93,0.142,0.07,0,0,62621,0,3443,461.728,41.555,11796.833
1081,0.15,15.531,0.93,0.142,0.07,0,0,62651,0,3443,459.398,41.346,11800.395
1082,0.15,15.531,0.93,0.142,0.07,0,0,62681,0,3443,499.6,44.964,11803.958
1083,0.155,15.448,0.925,0.147,0.075,0,0,62711,0,3443,488.623,45.425,11807.64
1084,0.15,15.531,0.93,0.142,0.07,0,0,62741,0,3443,488.095,43.929,11811.203
1085,0.15,15.531,0.93,0.142,0.07,0,0,62771,0,3443,470.795,42.372,11814.765
1086,0.15,15.531,0.93,0.142,0.07,0,0,62801,0,3443,497.255,44.753,11818.328
1087,0.15,15.531,0.93,0.142,0.07,0,0,62831,0,3443,465.829,41.925,11821.891
1088,0.15,15.531,0.93,0.142,0.07,0,0,62861,0,3443,492.641,44.338,11825.454
1089,0.15,15.531,0.93,0.142,0.07,0,0,62891,0,3443,457.005,41.13,11829.017
1090,0.15,15.531,0.93,0.142,0.07,0,0,62921,0,3443,472.394,42.515,11832.579
1091,0.15,15.531,0.93,0.142,0.07,0,0,62951,0,3443,455.751,41.018,11836.142
1092,0.15,15.531,0.93,0.142,0.07,0,0,62981,0,3443,460.38,41.434,11839.705
1093,0.15,15.531,0.93,0.142,0.07,0,0,63011,0,3443,466.425,41.978,11843.268
1094,0.15,15.531,0.93,0.142,0.07,0,0,63041,0,3443,451.476,40.633,11846.831
1095,0.15,15.531,0.93,0.142,0.07,0,0,63071,0,3443,452.027,40.682,11850.393
1096,0.15,15.531,0.93,0.142,0.07,0,0,63101,0,3443,499.626,44.966,11853.956
1097,0.15,15.531,0.93,0.142,0.07,0,0,63131,0,3443,462.011,41.581,11857.519
1098,0.15,15.531,0.93,0.142,0.07,0,0,63161,0,3443,459.78,41.38,11861.082
1099,0.15,15.531,0.93,0.142,0.07,0,0,63191,0,3443,490.958,44.186,11864.645
1100,0.15,15.531,0.93,0.142,0.07,0,0,63221,0,3443,493.125,44.381,11868.207
1101,0.158,15.392,0.922,0.15,0.078,0,0,63252,0,3443,483.006,45.89,11871.971
1102,0.15,15.531,0.93,0.142,0.07,0,0,63282,0,3443,499.538,44.958,11875.534
1103,0.15,15.531,0.93,0.142,0.07,0,0,63312,0,3443,452.099,40.689,11879.097
1104,0.15,15.531,0.93,0.142,0.07,0,0,63342,0,3443,450.974,40.588,11882.659
1105,0.15,15.531,0.93,0.142,0.07,0,0,63372,0,3443,493.011,44.371,11886.222
1106,0.15,15.531,0.93,0.142,0.07,0,0,63402,0,3443,489.377,44.044,11889.785
1107,0.15,15.531,0.93,0.142,0.07,0,0,63432,0,3443,475.997,42.84,11893.348
1108,0.15,15.531,0.93,0.142,0.07,0,0,63462,0,3443,470.657,42.359,11896.911
1109,0.15,15.531,0.93,0.142,0.07,0,0,63492,0,3443,461.222,41.51,11900.473
1110,0.15,15.531,0.93,0.142,0.07,0,0,63522,0,3443,496.737,44.706,11904.036
1111,0.15,15.531,0.93,0.142,0.07,0,0,63552,0,3443,464.979,41.848,11907.599
1112,0.15,15.531,0.93,0.142,0.07,0,0,63582,0,3443,492.0,44.28,11911.162
1113,0.15,15.531,0.93,0.142,0.07,0,0,63612,0,3443,470.942,42.385,11914.725
1114,0.15,15.527,0.93,0.142,0.07,0,0,63642,0,3443,470.433,42.415,11918.294
1115,0.164,15.297,0.916,0.156,0.084,0,0,63673,0,3443,460.861,45.348,11922.193
1116,0.15,15.531,0.93,0.142,0.07,0,0,63703,0,3443,490.962,44.187,11925.756
1117,0.156,15.439,0.924,0.148,0.076,0,0,63733,0,3443,473.425,44.174,11929.451
1118,0.157,15.415,0.923,0.149,0.077,0,0,63763,0,3443,459.205,43.241,11933.181
1119,0.15,15.531,0.93,0.142,0.07,0,0,63793,0,3443,450.937,40.584,11936.744
1120,0.15,15.531,0.93,0.142,0.07,0,0,63823,0,3443,474.698,42.723,11940.307
1121,0.15,15.531,0.93,0.142,0.07,0,0,63853,0,3443,459.275,41.335,11943.869
1122,0.166,15.264,0.914,0.158,0.086,0,0,63884,0,3443,477.328,47.535,11947.816
1123,0.15,15.531,0.93,0.142,0.07,0,0,63914,0,3443,474.274,42.685,11951.379
1124,0.167,15.25,0.913,0.159,0.087,0,0,63945,0,3443,476.208,47.661,11955.346
1125,0.15,15.531,0.93,0.142,0.07,0,0,63975,0,3443,499.575,44.962,11958.909
1126,0.15,15.531,0.93,0.142,0.07,0,0,64005,0,3443,496.238,44.661,11962.471
1127,0.15,15.531,0.93,0.142,0.07,0,0,64035,0,3443,481.692,43.352,11966.034
1128,0.15,15.531,0.93,0.142,0.07,0,0,64065,0,3443,474.975,42.748,11969.597
1129,0.162,15.329,0.918,0.154,0.082,0,0,64096,0,3443,499.197,48.549,11973.45
1130,0.15,15.531,0.93,0.142,0.07,0,0,64126,0,3443,464.477,41.803,11977.013
1131,0.15,15.531,0.93,0.142,0.07,0,0,64156,0,3443,489.124,44.021,11980.576
1132,0.15,15.531,0.93,0.142,0.07,0,0,64186,0,3443,489.149,44.023,11984.139
1133,0.15,15.531,0.93,0.142,0.07,0,0,64216,0,3443,480.365,43.233,11987.702
1134,0.161,15.349,0.919,0.153,0.081,0,0,64247,0,3443,499.775,48.253,11991.527
1135,0.15,15.531,0.93,0.142,0.07,0,0,64277,0,3443,496.776,44.71,11995.09
1136,0.15,15.531,0.93,0.142,0.07,0,0,64307,0,3443,484.66,43.619,11998.653
1137,0.15,15.531,0.93,0.142,0.07,0,0,64337,0,3443,455.12,40.961,12002.215
1138,0.152,15.493,0.928,0.144,0.072,0,0,64367,0,3443,499.073,45.594,12005.833
1139,0.15,15.531,0.93,0.142,0.07,0,0,64397,0,3443,477.441,42.97,12009.395
1140,0.15,15.531,0.93,0.142,0.07,0,0,64427,0,3443,452.573,40.732,12012.958
1141,0.15,15.531,0.93,0.142,0.07,0,0,64457,0,3443,475.815,42.823,12016.521
1142,0.15,15.531,0.93,0.142,0.07,0,0,64487,0,3443,451.802,40.662,12020.084
1143,0.15,15.531,0.93,0.142,0.07,0,0,64517,0,3443,451.943,40.675,12023.647
1144,0.15,15.531,0.93,0.142,0.07,0,0,64547,0,3443,471.643,42.448,12027.209
1145,0.15,15.531,0.93,0.142,0.07,0,0,64577,0,3443,466.328,41.97,12030.772
1146,0.174,15.126,0.906,0.166,0.094,0,0,64609,0,3443,507.904,53.093,12034.917
1147,0.156,15.43,0.924,0.148,0.076,0,0,64639,0,3443,477.419,44.707,12038.626
1148,0.179,15.046,0.901,0.171,0.099,0,0,64671,0,3443,466.337,50.095,12042.887
1149,0.15,15.531,0.93,0.142,0.07,0,0,64701,0,3443,472.014,42.481,12046.45
1150,0.15,15.531,0.93,0.142,0.07,0,0,64731,0,3443,484.768,43.629,12050.012
1151,0.17,15.195,0.91,0.162,0.09,0,0,64762,0,3443,483.363,49.343,12054.059
1152,0.15,15.531,0.93,0.142,0.07,0,0,64792,0,3443,484.019,43.562,12057.622
1153,0.15,15.531,0.93,0.142,0.07,0,0,64822,0,3443,478.101,43.029,12061.185
1154,0.15,15.531,0.93,0.142,0.07,0,0,64852,0,3443,484.419,43.598,12064.748
1155,0.15,15.531,0.93,0.142,0.07,0,0,64882,0,3443,493.525,44.417,12068.311
1156,0.15,15.531,0.93,0.142,0.07,0,0,64912,0,3443,477.565,42.981,12071.873
1157,0.15,15.531,0.93,0.142,0.07,0,0,64942,0,3443,481.641,43.348,12075.436
1158,0.15,15.531,0.93,0.142,0.07,0,0,64972,0,3443,452.561,40.731,12078.999
1159,0.151,15.518,0.929,0.143,0.071,0,0,65002,0,3443,496.244,44.899,12082.581
1160,0.15,15.531,0.93,0.142,0.07,0,0,65032,0,3443,481.749,43.357,12086.144
1161,0.15,15.531,0.93,0.142,0.07,0,0,65062,0,3443,473.386,42.605,12089.707
1162,0.15,15.531,0.93,0.142,0.07,0,0,65092,0,3443,470.783,42.37,12093.269
1163,0.15,15.531,0.93,0.142,0.07,0,0,65122,0,3443,458.769,41.289,12096.832
1164,0.176,15.102,0.904,0.168,0.096,0,0,65154,0,3443,489.369,51.584,12101.012
1165,0.15,15.531,0.93,0.142,0.07,0,0,65184,0,3443,463.728,41.736,12104.575
