Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
666,0.419,11.045,0.661,0.411,0.339,0,0,47790,0,3217,612.323,153.798,9529.372
667,0.436,10.754,0.644,0.428,0.356,0,0,47840,0,3219,609.065,159.344,9539.811
668,0.422,10.996,0.658,0.414,0.342,0,0,47889,0,3221,599.294,151.59,9549.902
669,0.389,11.541,0.691,0.381,0.309,0,0,47936,0,3223,584.254,136.328,9559.208
670,0.44,10.691,0.64,0.432,0.36,0,0,47986,0,3225,629.948,166.242,9569.738
671,0.379,11.713,0.701,0.371,0.299,0,0,48032,0,3227,606.089,137.686,9578.797
672,0.389,11.539,0.691,0.381,0.309,0,0,48079,0,3229,596.833,139.32,9588.107
673,0.448,10.554,0.632,0.44,0.368,0,0,48130,0,3231,609.848,163.943,9598.835
674,0.464,10.291,0.616,0.456,0.384,0,0,48182,0,3233,636.774,177.197,9609.941
675,0.379,11.709,0.701,0.371,0.299,0,0,48228,0,3235,600.303,136.467,9619.006
676,0.456,10.418,0.624,0.448,0.376,0,0,48279,0,3237,647.652,177.262,9629.929
677,0.385,11.611,0.695,0.377,0.305,0,0,48325,0,3239,614.768,141.907,9639.134
678,0.387,11.579,0.693,0.379,0.307,0,0,48372,0,3241,586.166,135.982,9648.386
679,0.37,11.852,0.71,0.362,0.29,0,0,48417,0,3242,584.303,129.816,9657.245
680,0.436,10.75,0.644,0.428,0.356,0,0,48467,0,3244,615.771,161.188,9667.69
681,0.433,10.811,0.647,0.425,0.353,0,0,48517,0,3246,634.223,164.629,9678.047
682,0.371,11.844,0.709,0.363,0.291,0,0,48562,0,3248,591.095,131.492,9686.917
683,0.452,10.49,0.628,0.444,0.372,0,0,48613,0,3250,636.859,172.671,9697.737
684,0.373,11.799,0.707,0.365,0.293,0,0,48659,0,3252,580.73,130.122,9706.671
685,0.392,11.498,0.688,0.384,0.312,0,0,48706,0,3254,615.128,144.498,9716.04
686,0.4,11.361,0.68,0.392,0.32,0,0,48753,0,3256,602.517,144.494,9725.605
687,0.434,10.788,0.646,0.426,0.354,0,0,48803,0,3258,598.236,155.796,9735.996
688,0.429,10.877,0.651,0.421,0.349,0,0,48853,0,3260,599.731,154.259,9746.259
689,0.355,12.113,0.725,0.347,0.275,0,0,48897,0,3261,554.767,118.06,9754.742
690,0.378,11.73,0.702,0.37,0.298,0,0,48943,0,3263,609.889,138.175,9763.776
691,0.441,10.664,0.639,0.433,0.361,0,0,48993,0,3265,631.151,167.179,9774.346
692,0.416,11.095,0.664,0.408,0.336,0,0,49042,0,3267,601.899,150.098,9784.294
693,0.428,10.893,0.652,0.42,0.348,0,0,49091,0,3269,620.269,159.185,9794.534
694,0.369,11.881,0.711,0.361,0.289,0,0,49136,0,3270,561.48,124.171,9803.351
695,0.426,10.918,0.654,0.418,0.346,0,0,49185,0,3272,624.444,159.693,9813.555
696,0.368,11.886,0.712,0.36,0.288,0,0,49230,0,3273,608.441,134.434,9822.364
697,0.383,11.64,0.697,0.375,0.303,0,0,49276,0,3275,597.553,137.305,9831.527
698,0.356,12.096,0.724,0.348,0.276,0,0,49320,0,3276,581.443,124.095,9840.035
699,0.431,10.837,0.649,0.423,0.351,0,0,49370,0,3278,592.48,153.24,9850.355
700,0.406,11.251,0.674,0.398,0.326,0,0,49418,0,3280,591.09,144.088,9860.079
701,0.396,11.428,0.684,0.388,0.316,0,0,49465,0,3282,598.408,142.07,9869.548
702,0.395,11.445,0.685,0.387,0.315,0,0,49512,0,3284,607.643,143.891,9878.993
703,0.423,10.965,0.657,0.415,0.343,0,0,49561,0,3286,612.912,155.708,9889.128
704,0.349,12.21,0.731,0.341,0.269,0,0,49605,0,3287,591.452,123.809,9897.472
705,0.423,10.977,0.657,0.415,0.343,0,0,49654,0,3289,606.02,153.707,9907.591
706,0.351,12.173,0.729,0.343,0.271,0,0,49698,0,3290,598.618,126.1,9915.988
707,0.36,12.029,0.72,0.352,0.28,0,0,49743,0,3291,575.152,124.138,9924.593
708,0.362,11.994,0.718,0.354,0.282,0,0,49788,0,3292,560.935,121.768,9933.247
709,0.384,11.626,0.696,0.376,0.304,0,0,49834,0,3294,610.247,140.529,9942.431
710,0.41,11.183,0.67,0.402,0.33,0,0,49882,0,3296,593.119,146.033,9952.252
711,0.344,12.294,0.736,0.336,0.264,0,0,49926,0,3297,591.074,121.932,9960.474
712,0.352,12.154,0.728,0.344,0.272,0,0,49970,0,3298,551.656,116.588,9968.899
713,0.324,12.618,0.756,0.316,0.244,0,0,50012,0,3299,537.574,104.646,9976.655
714,0.415,11.102,0.665,0.407,0.335,0,0,50061,0,3301,604.675,150.635,9986.594
715,0.345,12.268,0.735,0.337,0.265,0,0,50105,0,3302,577.066,119.584,9994.853
716,0.404,11.284,0.676,0.396,0.324,0,0,50153,0,3304,602.963,146.276,10004.53
717,0.323,12.638,0.757,0.315,0.243,0,0,50195,0,3305,561.481,108.893,10012.257
718,0.411,11.179,0.669,0.403,0.331,0,0,50243,0,3307,606.026,149.295,10022.085
719,0.35,12.193,0.73,0.342,0.27,0,0,50287,0,3308,579.969,121.744,10030.452
720,0.381,11.67,0.699,0.373,0.301,0,0,50333,0,3310,580.033,132.659,10039.572
721,0.358,12.05,0.722,0.35,0.278,0,0,50378,0,3311,560.512,120.554,10048.147
722,0.318,12.724,0.762,0.31,0.238,0,0,50420,0,3312,535.407,102.183,10055.75
723,0.399,11.365,0.681,0.391,0.319,0,0,50467,0,3314,589.634,141.319,10065.31
724,0.321,12.676,0.759,0.313,0.241,0,0,50509,0,3315,574.82,110.694,10072.982
725,0.369,11.869,0.711,0.361,0.289,0,0,50554,0,3316,608.145,134.74,10081.816
726,0.4,11.353,0.68,0.392,0.32,0,0,50602,0,3318,609.262,146.28,10091.393
727,0.332,12.486,0.748,0.324,0.252,0,0,50645,0,3319,544.355,108.551,10099.34
728,0.396,11.422,0.684,0.388,0.316,0,0,50692,0,3321,603.982,143.523,10108.817
729,0.377,11.737,0.703,0.369,0.297,0,0,50738,0,3323,600.691,135.946,10117.842
730,0.371,11.837,0.709,0.363,0.291,0,0,50783,0,3325,578.721,128.893,10126.722
731,0.392,11.49,0.688,0.384,0.312,0,0,50830,0,3327,590.008,138.768,10136.103
732,0.346,12.264,0.734,0.338,0.266,0,0,50874,0,3328,568.688,117.943,10144.369
733,0.304,12.956,0.776,0.296,0.224,0,0,50915,0,3329,553.052,100.947,10151.639
734,0.351,12.182,0.729,0.343,0.271,0,0,50959,0,3330,575.495,121.033,10160.022
735,0.381,11.668,0.699,0.373,0.301,0,0,51005,0,3332,571.268,130.703,10169.146
736,0.324,12.618,0.756,0.316,0.244,0,0,51047,0,3333,563.132,109.612,10176.902
737,0.377,11.735,0.703,0.369,0.297,0,0,51093,0,3335,574.201,129.998,10185.93
738,0.381,11.671,0.699,0.373,0.301,0,0,51139,0,3337,607.832,139.011,10195.05
739,0.308,12.892,0.772,0.3,0.228,0,0,51180,0,3338,538.348,99.493,10202.411
740,0.378,11.723,0.702,0.37,0.298,0,0,51226,0,3340,583.209,132.27,10211.455
741,0.328,12.565,0.752,0.32,0.248,0,0,51268,0,3341,570.465,112.134,10219.288
742,0.356,12.096,0.724,0.348,0.276,0,0,51312,0,3342,587.005,125.282,10227.796
743,0.319,12.709,0.761,0.311,0.239,0,0,51354,0,3343,558.093,106.809,10235.421
744,0.287,13.243,0.793,0.279,0.207,0,0,51394,0,3344,524.558,90.336,10242.277
745,0.33,12.532,0.75,0.322,0.25,0,0,51437,0,3345,555.796,109.9,10250.157
746,0.3,13.032,0.78,0.292,0.22,0,0,51477,0,3346,570.714,102.597,10257.316
747,0.28,13.359,0.8,0.272,0.2,0,0,51516,0,3347,516.804,86.832,10264.005
748,0.349,12.215,0.731,0.341,0.269,0,0,51560,0,3348,552.281,115.505,10272.341
749,0.369,11.872,0.711,0.361,0.289,0,0,51605,0,3349,564.824,125.079,10281.171
750,0.332,12.492,0.748,0.324,0.252,0,0,51648,0,3350,575.115,114.555,10289.108
751,0.331,12.504,0.749,0.323,0.251,0,0,51691,0,3351,546.91,108.691,10297.028
752,0.293,13.148,0.787,0.285,0.213,0,0,51731,0,3352,549.463,96.488,10304.021
753,0.34,12.363,0.74,0.332,0.26,0,0,51774,0,3353,562.476,114.645,10312.144
754,0.345,12.267,0.735,0.337,0.265,0,0,51818,0,3354,576.414,119.481,10320.406
755,0.349,12.202,0.731,0.341,0.269,0,0,51862,0,3355,592.72,124.239,10328.761
756,0.268,13.567,0.812,0.26,0.188,0,0,51900,0,3356,525.132,84.308,10335.15
757,0.272,13.488,0.808,0.264,0.192,0,0,51939,0,3357,532.536,87.018,10341.654
758,0.272,13.502,0.808,0.264,0.192,0,0,51978,0,3358,516.044,84.065,10348.138
759,0.297,13.084,0.783,0.289,0.217,0,0,52018,0,3359,545.397,97.044,10355.224
760,0.33,12.533,0.75,0.322,0.25,0,0,52061,0,3360,568.973,112.493,10363.102
761,0.318,12.728,0.762,0.31,0.238,0,0,52103,0,3361,578.945,110.408,10370.7
762,0.3,13.019,0.78,0.292,0.22,0,0,52144,0,3362,529.137,95.383,10377.879
763,0.333,12.478,0.747,0.325,0.253,0,0,52187,0,3363,550.044,109.846,10385.838
764,0.346,12.25,0.734,0.338,0.266,0,0,52231,0,3364,551.248,114.597,10394.124
765,0.281,13.335,0.799,0.273,0.201,0,0,52270,0,3365,550.561,92.989,10400.848
766,0.258,13.73,0.822,0.25,0.178,0,0,52308,0,3366,546.99,84.616,10407.003
767,0.264,13.619,0.816,0.256,0.184,0,0,52346,0,3367,528.524,83.867,10413.317
768,0.27,13.534,0.81,0.262,0.19,0,0,52384,0,3368,526.483,85.161,10419.755
769,0.274,13.468,0.806,0.266,0.194,0,0,52423,0,3369,513.556,84.284,10426.288
770,0.298,13.062,0.782,0.29,0.218,0,0,52463,0,3370,532.568,95.179,10433.405
771,0.286,13.265,0.794,0.278,0.206,0,0,52502,0,3371,549.869,94.248,10440.229
772,0.341,12.341,0.739,0.333,0.261,0,0,52545,0,3372,589.537,120.629,10448.384
773,0.244,13.965,0.836,0.236,0.164,0,0,52582,0,3373,508.087,74.306,10454.201
774,0.276,13.43,0.804,0.268,0.196,0,0,52621,0,3374,544.229,90.062,10460.788
775,0.338,12.392,0.742,0.33,0.258,0,0,52664,0,3375,564.866,114.54,10468.869
776,0.316,12.753,0.764,0.308,0.236,0,0,52706,0,3376,542.983,103.057,10476.431
777,0.252,13.835,0.828,0.244,0.172,0,0,52743,0,3377,519.686,78.435,10482.435
778,0.33,12.522,0.75,0.322,0.25,0,0,52786,0,3378,541.265,107.221,10490.328
779,0.242,13.993,0.838,0.234,0.162,0,0,52822,0,3379,522.324,75.871,10496.105
780,0.261,13.684,0.819,0.253,0.181,0,0,52860,0,3380,543.223,84.93,10502.326
781,0.288,13.225,0.792,0.28,0.208,0,0,52900,0,3381,560.822,96.936,10509.208
782,0.314,12.8,0.766,0.306,0.234,0,0,52941,0,3382,573.087,107.806,10516.702
783,0.31,12.855,0.77,0.302,0.23,0,0,52982,0,3383,575.288,107.081,10524.117
784,0.264,13.624,0.816,0.256,0.184,0,0,53020,0,3384,532.557,84.411,10530.424
785,0.271,13.518,0.809,0.263,0.191,0,0,53058,0,3385,539.176,87.519,10536.885
786,0.26,13.692,0.82,0.252,0.18,0,0,53096,0,3386,523.05,81.624,10543.094
787,0.26,13.694,0.82,0.252,0.18,0,0,53134,0,3387,516.239,80.532,10549.301
788,0.294,13.131,0.786,0.286,0.214,0,0,53174,0,3388,540.631,95.265,10556.318
789,0.239,14.051,0.841,0.231,0.159,0,0,53210,0,3389,526.571,75.385,10562.011
790,0.298,13.052,0.782,0.29,0.218,0,0,53250,0,3390,537.184,96.188,10569.142
791,0.274,13.459,0.806,0.266,0.194,0,0,53289,0,3391,558.062,91.765,10575.687
792,0.302,12.986,0.778,0.294,0.222,0,0,53330,0,3392,566.145,102.717,10582.914
793,0.255,13.773,0.825,0.247,0.175,0,0,53367,0,3393,548.82,84.051,10589.007
794,0.231,14.171,0.849,0.223,0.151,0,0,53403,0,3393,494.762,68.712,10594.528
795,0.273,13.474,0.807,0.265,0.193,0,0,53442,0,3394,541.96,88.823,10601.051
796,0.26,13.69,0.82,0.252,0.18,0,0,53480,0,3395,524.603,81.915,10607.264
797,0.213,14.483,0.867,0.205,0.133,0,0,53514,0,3395,528.707,67.491,10612.336
798,0.247,13.909,0.833,0.239,0.167,0,0,53551,0,3396,526.283,78.039,10618.234
799,0.271,13.516,0.809,0.263,0.191,0,0,53589,0,3397,532.415,86.47,10624.698
800,0.303,12.97,0.777,0.295,0.223,0,0,53630,0,3398,569.496,103.662,10631.948
801,0.22,14.366,0.86,0.212,0.14,0,0,53665,0,3398,521.363,68.748,10637.188
802,0.266,13.598,0.814,0.258,0.186,0,0,53703,0,3399,552.446,88.09,10643.533
803,0.259,13.707,0.821,0.251,0.179,0,0,53741,0,3400,540.141,84.013,10649.722
804,0.244,13.959,0.836,0.236,0.164,0,0,53778,0,3401,503.031,73.691,10655.548
805,0.213,14.487,0.867,0.205,0.133,0,0,53812,0,3401,494.866,63.108,10660.615
806,0.217,14.412,0.863,0.209,0.137,0,0,53847,0,3401,509.054,66.28,10665.788
807,0.242,14.003,0.838,0.234,0.162,0,0,53883,0,3402,526.001,76.226,10671.551
808,0.255,13.784,0.825,0.247,0.175,0,0,53920,0,3403,506.294,77.336,10677.628
809,0.229,14.214,0.851,0.221,0.149,0,0,53956,0,3403,501.79,68.902,10683.087
810,0.235,14.117,0.845,0.227,0.155,0,0,53992,0,3404,538.476,75.812,10688.685
811,0.265,13.617,0.815,0.257,0.185,0,0,54030,0,3405,541.31,85.942,10695.003
812,0.245,13.949,0.835,0.237,0.165,0,0,54067,0,3406,509.347,74.789,10700.842
813,0.23,14.2,0.85,0.222,0.15,0,0,54103,0,3406,493.295,67.993,10706.322
814,0.272,13.494,0.808,0.264,0.192,0,0,54142,0,3407,538.627,87.887,10712.816
815,0.242,14.002,0.838,0.234,0.162,0,0,54178,0,3408,507.172,73.511,10718.581
816,0.241,14.015,0.839,0.233,0.161,0,0,54214,0,3409,542.418,78.368,10724.326
817,0.271,13.512,0.809,0.263,0.191,0,0,54252,0,3410,537.761,87.4,10730.795
818,0.281,13.344,0.799,0.273,0.201,0,0,54291,0,3411,524.468,88.415,10737.506
819,0.231,14.171,0.849,0.223,0.151,0,0,54327,0,3411,501.298,69.607,10743.026
820,0.254,13.802,0.826,0.246,0.174,0,0,54364,0,3412,548.523,83.442,10749.078
821,0.238,14.055,0.842,0.23,0.158,0,0,54400,0,3413,520.368,74.426,10754.765
822,0.214,14.468,0.866,0.206,0.134,0,0,54434,0,3413,523.88,67.149,10759.858
823,0.261,13.68,0.819,0.253,0.181,0,0,54472,0,3414,518.965,81.217,10766.085
824,0.231,14.182,0.849,0.223,0.151,0,0,54508,0,3414,515.283,71.346,10771.589
825,0.221,14.339,0.859,0.213,0.141,0,0,54543,0,3414,530.897,70.515,10776.868
826,0.263,13.643,0.817,0.255,0.183,0,0,54581,0,3415,554.376,87.497,10783.148
827,0.202,14.669,0.878,0.194,0.122,0,0,54615,0,3415,516.804,62.509,10787.951
828,0.255,13.773,0.825,0.247,0.175,0,0,54652,0,3416,520.628,79.744,10794.045
829,0.217,14.409,0.863,0.209,0.137,0,0,54687,0,3416,518.591,67.579,10799.223
830,0.261,13.677,0.819,0.253,0.181,0,0,54725,0,3417,521.355,81.643,10805.454
831,0.269,13.547,0.811,0.261,0.189,0,0,54763,0,3418,527.129,85.011,10811.873
832,0.233,14.138,0.847,0.225,0.153,0,0,54799,0,3419,539.903,75.605,10817.44
833,0.176,15.094,0.904,0.168,0.096,0,0,54831,0,3419,477.128,50.439,10821.633
834,0.233,14.152,0.847,0.225,0.153,0,0,54867,0,3420,503.115,70.203,10827.18
835,0.248,13.898,0.832,0.24,0.168,0,0,54904,0,3421,534.057,79.399,10833.094
836,0.261,13.68,0.819,0.253,0.181,0,0,54942,0,3422,541.079,84.679,10839.321
837,0.259,13.715,0.821,0.251,0.179,0,0,54980,0,3423,515.312,80.005,10845.498
838,0.172,15.16,0.908,0.164,0.092,0,0,55012,0,3423,510.102,52.705,10849.595
839,0.21,14.533,0.87,0.202,0.13,0,0,55046,0,3423,498.323,62.712,10854.594
840,0.234,14.134,0.846,0.226,0.154,0,0,55082,0,3424,494.38,69.305,10860.168
841,0.253,13.803,0.827,0.245,0.173,0,0,55119,0,3425,525.892,79.983,10866.218
842,0.225,14.282,0.855,0.217,0.145,0,0,55154,0,3425,536.773,72.393,10871.579
843,0.215,14.453,0.865,0.207,0.135,0,0,55189,0,3425,486.8,62.668,10876.693
844,0.159,15.387,0.921,0.151,0.079,0,0,55220,0,3425,495.064,47.116,10880.463
845,0.158,15.403,0.922,0.15,0.078,0,0,55251,0,3425,469.838,44.45,10884.211
846,0.19,14.859,0.89,0.182,0.11,0,0,55284,0,3425,505.353,57.688,10888.741
847,0.246,13.927,0.834,0.238,0.166,0,0,55321,0,3426,547.801,80.87,10894.613
848,0.162,15.328,0.918,0.154,0.082,0,0,55352,0,3426,500.494,48.686,10898.467
849,0.176,15.092,0.904,0.168,0.096,0,0,55384,0,3426,477.202,50.478,10902.662
850,0.206,14.596,0.874,0.198,0.126,0,0,55418,0,3426,497.226,61.462,10907.572
851,0.247,13.91,0.833,0.239,0.167,0,0,55455,0,3427,538.113,79.769,10913.468
852,0.196,14.755,0.884,0.188,0.116,0,0,55488,0,3427,503.172,59.308,10918.148
853,0.22,14.362,0.86,0.212,0.14,0,0,55523,0,3427,527.149,69.581,10923.393
854,0.186,14.933,0.894,0.178,0.106,0,0,55556,0,3427,488.987,54.523,10927.817
855,0.205,14.615,0.875,0.197,0.125,0,0,55590,0,3427,497.409,61.131,10932.698
856,0.204,14.631,0.876,0.196,0.124,0,0,55624,0,3427,507.601,62.103,10937.557
857,0.233,14.143,0.847,0.225,0.153,0,0,55660,0,3428,496.968,69.514,10943.118
858,0.241,14.009,0.839,0.233,0.161,0,0,55696,0,3429,531.175,76.855,10948.872
859,0.238,14.056,0.842,0.23,0.158,0,0,55732,0,3430,497.515,71.137,10954.558
860,0.22,14.36,0.86,0.212,0.14,0,0,55767,0,3430,521.97,68.938,10959.806
861,0.15,15.531,0.93,0.142,0.07,0,0,55797,0,3430,450.198,40.518,10963.369
862,0.185,14.938,0.895,0.177,0.105,0,0,55829,0,3430,510.195,56.78,10967.785
863,0.179,15.051,0.901,0.171,0.099,0,0,55861,0,3430,511.214,54.823,10972.039
864,0.232,14.163,0.848,0.224,0.152,0,0,55897,0,3431,502.341,69.893,10977.57
865,0.225,14.284,0.855,0.217,0.145,0,0,55932,0,3431,489.465,65.985,10982.928
866,0.217,14.419,0.863,0.209,0.137,0,0,55967,0,3431,514.217,66.824,10988.092
867,0.21,14.529,0.87,0.202,0.13,0,0,56001,0,3431,480.139,60.501,10993.097
868,0.152,15.491,0.928,0.144,0.072,0,0,56031,0,3431,469.146,42.903,10996.718
869,0.166,15.263,0.914,0.158,0.086,0,0,56062,0,3431,486.47,48.458,11000.666
870,0.168,15.231,0.912,0.16,0.088,0,0,56093,0,3431,496.934,50.082,11004.661
871,0.19,14.859,0.89,0.182,0.11,0,0,56126,0,3431,510.036,58.217,11009.191
872,0.155,15.441,0.925,0.147,0.075,0,0,56156,0,3431,474.152,44.2,11012.883
873,0.166,15.261,0.914,0.158,0.086,0,0,56187,0,3431,502.551,50.111,11016.835
874,0.196,14.764,0.884,0.188,0.116,0,0,56220,0,3431,493.306,57.996,11021.502
875,0.15,15.531,0.93,0.142,0.07,0,0,56250,0,3431,468.032,42.123,11025.065
876,0.15,15.531,0.93,0.142,0.07,0,0,56280,0,3431,458.486,41.264,11028.628
877,0.15,15.531,0.93,0.142,0.07,0,0,56310,0,3431,480.977,43.288,11032.191
878,0.218,14.397,0.862,0.21,0.138,0,0,56345,0,3431,506.414,66.207,11037.386
879,0.15,15.531,0.93,0.142,0.07,0,0,56375,0,3431,458.08,41.227,11040.948
880,0.218,14.388,0.862,0.21,0.138,0,0,56410,0,3431,492.517,64.552,11046.156
881,0.176,15.09,0.904,0.168,0.096,0,0,56442,0,3431,469.293,49.666,11050.354
882,0.15,15.531,0.93,0.142,0.07,0,0,56472,0,3431,466.485,41.984,11053.916
883,0.189,14.884,0.891,0.181,0.109,0,0,56505,0,3431,493.321,55.867,11058.411
884,0.15,15.531,0.93,0.142,0.07,0,0,56535,0,3431,469.173,42.226,11061.973
885,0.15,15.531,0.93,0.142,0.07,0,0,56565,0,3431,486.198,43.758,11065.536
886,0.15,15.531,0.93,0.142,0.07,0,0,56595,0,3431,459.601,41.364,11069.099
887,0.15,15.531,0.93,0.142,0.07,0,0,56625,0,3431,472.085,42.488,11072.662
888,0.15,15.531,0.93,0.142,0.07,0,0,56655,0,3431,457.263,41.154,11076.225
889,0.15,15.531,0.93,0.142,0.07,0,0,56685,0,3431,490.509,44.146,11079.787
890,0.165,15.278,0.915,0.157,0.085,0,0,56716,0,3431,507.573,50.3,11083.715
891,0.15,15.531,0.93,0.142,0.07,0,0,56746,0,3431,451.508,40.636,11087.278
892,0.155,15.444,0.925,0.147,0.075,0,0,56776,0,3431,497.626,46.343,11090.966
893,0.192,14.836,0.888,0.184,0.112,0,0,56809,0,3431,515.121,59.218,11095.529
894,0.191,14.845,0.889,0.183,0.111,0,0,56842,0,3431,494.243,56.66,11100.079
895,0.196,14.761,0.884,0.188,0.116,0,0,56875,0,3431,483.776,56.926,11104.75
896,0.176,15.093,0.904,0.168,0.096,0,0,56907,0,3431,463.865,49.05,11108.944
897,0.197,14.75,0.883,0.189,0.117,0,0,56940,0,3431,487.404,57.543,11113.631
898,0.15,15.531,0.93,0.142,0.07,0,0,56970,0,3431,460.96,41.486,11117.193
899,0.203,14.648,0.877,0.195,0.123,0,0,57004,0,3431,488.384,59.445,11122.027
900,0.164,15.299,0.916,0.156,0.084,0,0,57035,0,3431,490.75,48.258,11125.924
901,0.17,15.202,0.91,0.162,0.09,0,0,57066,0,3431,481.483,49.019,11129.96
902,0.15,15.531,0.93,0.142,0.07,0,0,57096,0,3431,488.258,43.943,11133.522
903,0.15,15.531,0.93,0.142,0.07,0,0,57126,0,3431,477.485,42.974,11137.085
904,0.15,15.531,0.93,0.142,0.07,0,0,57156,0,3431,479.637,43.167,11140.648
905,0.186,14.936,0.894,0.178,0.106,0,0,57188,0,3431,494.837,55.116,11145.068
906,0.199,14.72,0.881,0.191,0.119,0,0,57221,0,3431,483.008,57.548,11149.798
907,0.196,14.765,0.884,0.188,0.116,0,0,57254,0,3431,507.039,59.585,11154.463
908,0.15,15.531,0.93,0.142,0.07,0,0,57284,0,3431,462.305,41.607,11158.026
909,0.183,14.986,0.897,0.175,0.103,0,0,57316,0,3431,483.148,52.944,11162.374
910,0.15,15.531,0.93,0.142,0.07,0,0,57346,0,3431,475.761,42.818,11165.936
911,0.15,15.531,0.93,0.142,0.07,0,0,57376,0,3431,474.178,42.676,11169.499
912,0.165,15.275,0.915,0.157,0.085,0,0,57407,0,3431,484.24,48.04,11173.431
913,0.15,15.531,0.93,0.142,0.07,0,0,57437,0,3431,459.307,41.338,11176.994
914,0.183,14.987,0.897,0.175,0.103,0,0,57469,0,3431,514.369,56.353,11181.34
915,0.15,15.531,0.93,0.142,0.07,0,0,57499,0,3431,476.3,42.867,11184.903
916,0.15,15.531,0.93,0.142,0.07,0,0,57529,0,3431,497.933,44.814,11188.466
917,0.158,15.401,0.922,0.15,0.078,0,0,57560,0,3431,476.414,45.094,11192.215
918,0.182,14.99,0.898,0.174,0.102,0,0,57592,0,3431,485.936,53.172,11196.556
919,0.15,15.531,0.93,0.142,0.07,0,0,57622,0,3431,455.399,40.986,11200.119
920,0.176,15.098,0.904,0.168,0.096,0,0,57654,0,3431,509.892,53.818,11204.304
921,0.15,15.531,0.93,0.142,0.07,0,0,57684,0,3431,465.859,41.927,11207.867
922,0.15,15.531,0.93,0.142,0.07,0,0,57714,0,3431,465.155,41.864,11211.43
923,0.167,15.255,0.913,0.159,0.087,0,0,57745,0,3431,477.372,47.691,11215.39
924,0.15,15.531,0.93,0.142,0.07,0,0,57775,0,3431,491.87,44.268,11218.952
925,0.15,15.531,0.93,0.142,0.07,0,0,57805,0,3431,482.215,43.399,11222.515
926,0.181,15.014,0.899,0.173,0.101,0,0,57837,0,3431,509.291,55.299,11226.822
927,0.15,15.531,0.93,0.142,0.07,0,0,57867,0,3431,463.271,41.694,11230.385
928,0.15,15.531,0.93,0.142,0.07,0,0,57897,0,3431,499.591,44.963,11233.948
929,0.163,15.311,0.917,0.155,0.083,0,0,57928,0,3431,488.315,47.812,11237.828
930,0.15,15.531,0.93,0.142,0.07,0,0,57958,0,3431,467.823,42.104,11241.391
931,0.15,15.531,0.93,0.142,0.07,0,0,57988,0,3431,481.972,43.377,11244.953
932,0.15,15.531,0.93,0.142,0.07,0,0,58018,0,3431,486.408,43.777,11248.516
933,0.15,15.531,0.93,0.142,0.07,0,0,58048,0,3431,488.995,44.01,11252.079
934,0.181,15.02,0.899,0.173,0.101,0,0,58080,0,3431,473.438,51.306,11256.378
935,0.15,15.531,0.93,0.142,0.07,0,0,58110,0,3431,497.13,44.742,11259.941
936,0.15,15.531,0.93,0.142,0.07,0,0,58140,0,3431,478.882,43.099,11263.503
937,0.15,15.531,0.93,0.142,0.07,0,0,58170,0,3431,489.574,44.062,11267.066
938,0.15,15.531,0.93,0.142,0.07,0,0,58200,0,3431,486.592,43.793,11270.629
939,0.15,15.531,0.93,0.142,0.07,0,0,58230,0,3431,485.828,43.725,11274.192
940,0.178,15.056,0.902,0.17,0.098,0,0,58262,0,3431,485.223,51.955,11278.439
941,0.162,15.325,0.918,0.154,0.082,0,0,58293,0,3431,482.597,47.013,11282.299
942,0.154,15.46,0.926,0.146,0.074,0,0,58323,0,3431,498.192,46.105,11285.964
943,0.15,15.531,0.93,0.142,0.07,0,0,58353,0,3431,484.587,43.613,11289.526
944,0.15,15.531,0.93,0.142,0.07,0,0,58383,0,3431,465.453,41.891,11293.089
945,0.15,15.531,0.93,0.142,0.07,0,0,58413,0,3431,473.807,42.643,11296.652
946,0.15,15.531,0.93,0.142,0.07,0,0,58443,0,3431,458.639,41.277,11300.215
947,0.158,15.402,0.922,0.15,0.078,0,0,58474,0,3431,471.495,44.627,11303.964
948,0.15,15.531,0.93,0.142,0.07,0,0,58504,0,3431,474.484,42.704,11307.527
949,0.15,15.531,0.93,0.142,0.07,0,0,58534,0,3431,485.616,43.705,11311.089
950,0.15,15.531,0.93,0.142,0.07,0,0,58564,0,3431,458.506,41.266,11314.652
951,0.155,15.448,0.925,0.147,0.075,0,0,58594,0,3431,474.082,44.088,11318.335
952,0.15,15.531,0.93,0.142,0.07,0,0,58624,0,3431,493.612,44.425,11321.898
953,0.15,15.531,0.93,0.142,0.07,0,0,58654,0,3431,481.589,43.343,11325.461
954,0.15,15.531,0.93,0.142,0.07,0,0,58684,0,3431,451.389,40.625,11329.024
955,0.15,15.531,0.93,0.142,0.07,0,0,58714,0,3431,453.845,40.846,11332.586
956,0.15,15.531,0.93,0.142,0.07,0,0,58744,0,3431,480.752,43.268,11336.149
957,0.15,15.531,0.93,0.142,0.07,0,0,58774,0,3431,492.377,44.314,11339.712
958,0.15,15.531,0.93,0.142,0.07,0,0,58804,0,3431,474.168,42.675,11343.275
959,0.166,15.267,0.914,0.158,0.086,0,0,58835,0,3431,507.364,50.477,11347.218
