# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=802 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:25.865799Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
616,Manhattan,M31-37,0.4817,0.8967,6.7877,15.0055,3.2694,1.682,-1.5874,1.5874,1,1.3,0.8,0,0.0,0.5273,112.464,116.587,143.339,0,48125,0,5007,804.712,273.181,18077.343
617,Manhattan,M19-24,0.5165,0.9326,7.3361,15.7995,3.7889,1.8418,-1.9471,1.9471,1,1.3,0.8,0,0.0,0.9259,114.524,139.404,134.856,0,48196,0,5013,852.317,302.108,18103.772
618,Manhattan,M31-37,0.4909,0.8967,6.8168,15.0055,3.3467,1.682,-1.6647,1.6647,1,1.3,0.8,0,0.0,0.5273,103.481,136.847,161.692,0,48265,0,5019,854.185,290.646,18130.697
619,Manhattan,M45-52,0.4594,0.9851,8.5215,15.9695,3.9148,1.9665,-1.9484,1.9484,1,1.3,0.8,0,0.0,0.478,112.303,124.891,156.004,0,48331,0,5024,798.871,261.853,18155.301
620,Manhattan,M70-78,0.4877,0.9908,8.5582,17.3604,4.1736,2.15,-2.0236,2.0236,1,1.3,0.8,0,0.0,0.5531,110.546,121.669,144.613,0,48400,0,5030,814.114,278.362,18180.03
621,Manhattan,M24-31,0.4659,0.8978,8.2322,16.5716,3.8354,1.8597,-1.9757,1.9757,1,1.3,0.8,0,0.0,0.466,100.554,132.203,150.606,0,48467,0,5035,794.992,263.716,18205.035
622,Manhattan,M12-19,0.4403,0.9323,9.3259,17.6118,4.1066,2.0524,-2.0542,2.0542,1,1.3,0.8,0,0.0,0.0503,106.425,122.912,125.13,0,48532,0,5040,802.955,254.467,18228.52
623,Manhattan,M78-85,0.5204,0.9211,7.1211,17.7069,3.7061,2.0387,-1.6673,1.6673,1,1.3,0.8,0,0.0,0.0912,107.898,137.713,138.822,0,48603,0,5046,856.827,305.256,18255.241
624,Manhattan,M31-37,0.5353,0.8967,6.2741,15.0055,3.3588,1.682,-1.6769,1.6769,1,1.3,0.8,0,0.0,0.5273,111.162,144.049,156.938,0,48675,0,5052,854.372,311.562,18283.11
625,Manhattan,M70-78,0.4635,0.9908,8.8425,17.3604,4.0985,2.15,-1.9485,1.9485,1,1.3,0.8,0,0.0,0.5531,96.55,113.632,135.694,0,48742,0,5057,808.415,266.086,18307.338
626,Manhattan,M52-61,0.506,0.9494,7.8449,17.9482,3.9695,2.1299,-1.8395,1.8395,1,1.3,0.8,0,0.0,0.7742,104.286,134.828,147.453,0,48812,0,5063,840.285,293.849,18333.068
627,Manhattan,M31-37,0.5172,0.8967,6.3051,15.0055,3.2611,1.682,-1.5791,1.5791,1,1.3,0.8,0,0.0,0.5273,119.808,125.742,158.661,0,48883,0,5069,856.281,303.583,18360.79
628,Manhattan,M45-52,0.5088,0.9851,7.601,15.9695,3.8673,1.9665,-1.9009,1.9009,1,1.3,0.8,0,0.0,0.478,115.432,133.273,161.894,0,48953,0,5075,859.677,300.57,18386.841
629,Manhattan,M24-31,0.5429,0.8978,6.2098,16.5716,3.3714,1.8597,-1.5118,1.5118,1,1.3,0.8,0,0.0,0.466,124.668,125.842,160.305,0,49026,0,5082,849.855,313.772,18414.837
630,Manhattan,M61-70,0.5235,0.9503,7.1054,16.6036,3.7195,1.9722,-1.7473,1.7473,1,1.3,0.8,0,0.0,0.07,108.534,129.359,169.012,0,49097,0,5088,846.806,303.805,18441.596
631,Manhattan,M19-24,0.5283,0.9326,5.9818,15.7995,3.1604,1.8418,-1.3186,1.3186,1,1.3,0.8,0,0.0,0.9259,117.918,135.271,167.302,0,49169,0,5094,854.399,308.273,18469.788
632,Manhattan,M12-19,0.5077,0.9323,8.3223,17.6118,4.2249,2.0524,-2.1724,2.1724,1,1.3,0.8,0,0.0,0.0503,117.305,125.196,162.155,0,49239,0,5100,831.326,292.115,18494.931
633,Manhattan,M19-24,0.5199,0.9326,6.5954,15.7995,3.429,1.8418,-1.5872,1.5872,1,1.3,0.8,0,0.0,0.9259,111.036,137.677,135.415,0,49310,0,5106,844.677,301.534,18522.307
634,Manhattan,M45-52,0.4534,0.9851,7.6803,15.9695,3.4826,1.9665,-1.5161,1.5161,1,1.3,0.8,0,0.0,0.478,104.678,120.646,135.744,0,49376,0,5111,825.307,265.828,18547.927
635,Manhattan,M31-37,0.5145,0.8967,5.9585,15.0055,3.0658,1.682,-1.3839,1.3839,1,1.3,0.8,0,0.0,0.5273,112.869,130.351,157.025,0,49447,0,5117,844.808,299.071,18576.066
636,Manhattan,M70-78,0.4341,0.9908,8.9675,17.3604,3.8931,2.15,-1.7431,1.7431,1,1.3,0.8,0,0.0,0.5531,105.209,113.949,146.642,0,49511,0,5122,799.429,250.882,18599.961
637,Manhattan,M37-45,0.4132,0.8777,10.2414,18.2517,4.2313,2.0025,-2.2287,2.2287,1,1.3,0.8,0,0.0,0.9027,104.207,120.036,138.226,0,49574,0,5126,784.793,238.331,18622.139
638,Manhattan,M70-78,0.5107,0.9908,8.0724,17.3604,4.1226,2.15,-1.9725,1.9725,1,1.3,0.8,0,0.0,0.5531,105.705,129.248,147.886,0,49644,0,5132,818.53,289.912,18647.612
639,Manhattan,M78-85,0.5141,0.9211,7.9049,17.7069,4.0642,2.0387,-2.0255,2.0255,1,1.3,0.8,0,0.0,0.0912,110.156,129.068,141.132,0,49715,0,5138,826.765,293.79,18673.316
640,Manhattan,M12-19,0.4655,0.9323,8.8788,17.6118,4.1331,2.0524,-2.0807,2.0807,1,1.3,0.8,0,0.0,0.0503,106.93,133.232,147.621,0,49782,0,5143,827.647,271.901,18697.511
641,Manhattan,M52-61,0.4709,0.9494,8.4405,17.9482,3.9744,2.1299,-1.8444,1.8444,1,1.3,0.8,0,0.0,0.7742,114.497,118.546,159.354,0,49849,0,5148,832.817,275.683,18722.285
642,Manhattan,M45-52,0.4857,0.9851,7.743,15.9695,3.761,1.9665,-1.7945,1.7945,1,1.3,0.8,0,0.0,0.478,113.279,128.916,159.142,0,49917,0,5153,795.717,272.578,18748.021
643,Manhattan,M45-52,0.4094,0.9851,9.2381,15.9695,3.7821,1.9665,-1.8156,1.8156,1,1.3,0.8,0,0.0,0.478,103.183,103.473,138.349,0,49979,0,5157,778.655,235.331,18771.43
644,Manhattan,M19-24,0.4663,0.9326,7.8938,15.7995,3.6806,1.8418,-1.8388,1.8388,1,1.3,0.8,0,0.0,0.9259,111.854,130.62,154.298,0,50046,0,5162,825.537,271.705,18796.86
645,Manhattan,M61-70,0.4505,0.9503,8.801,16.6036,3.9648,1.9722,-1.9926,1.9926,1,1.3,0.8,0,0.0,0.07,97.876,111.807,146.074,0,50112,0,5167,806.168,259.746,18821.062
646,Manhattan,M61-70,0.407,0.9503,9.4393,16.6036,3.8414,1.9722,-1.8691,1.8691,1,1.3,0.8,0,0.0,0.07,97.876,112.069,128.929,0,50174,0,5171,758.614,229.798,18844.204
647,Manhattan,M31-37,0.4187,0.8967,8.0648,15.0055,3.3765,1.682,-1.6946,1.6946,1,1.3,0.8,0,0.0,0.5273,99.484,105.174,129.231,0,50237,0,5175,776.715,238.855,18869.135
648,Manhattan,M12-19,0.4099,0.9323,10.0881,17.6118,4.1354,2.0524,-2.0829,2.0829,1,1.3,0.8,0,0.0,0.0503,94.644,114.459,128.309,0,50299,0,5179,764.251,232.306,18891.485
649,Manhattan,M45-52,0.4675,0.9851,8.2701,15.9695,3.8662,1.9665,-1.8998,1.8998,1,1.3,0.8,0,0.0,0.478,96.568,121.586,136.303,0,50366,0,5184,800.53,265.836,18916.452
650,Manhattan,M61-70,0.4955,0.9503,8.1547,16.6036,4.0403,1.9722,-2.0681,2.0681,1,1.3,0.8,0,0.0,0.07,114.638,136.472,131.628,0,50435,0,5190,845.152,290.308,18941.731
651,Manhattan,M61-70,0.4184,0.9503,8.6891,16.6036,3.6353,1.9722,-1.6631,1.6631,1,1.3,0.8,0,0.0,0.07,100.616,113.64,142.995,0,50498,0,5194,808.472,246.035,18965.88
652,Manhattan,M78-85,0.4068,0.9211,9.6136,17.7069,3.9111,2.0387,-1.8723,1.8723,1,1.3,0.8,0,0.0,0.0912,86.215,107.88,116.559,0,50560,0,5198,802.041,239.459,18988.804
653,Manhattan,M61-70,0.4606,0.9503,8.119,16.6036,3.7393,1.9722,-1.767,1.767,1,1.3,0.8,0,0.0,0.07,104.244,130.803,128.033,0,50626,0,5203,778.84,257.286,19013.919
654,Manhattan,M12-19,0.3947,0.9323,10.068,17.6118,3.974,2.0524,-1.9215,1.9215,1,1.3,0.8,0,0.0,0.0503,99.455,116.318,130.249,0,50687,0,5207,797.598,233.151,19036.202
655,Manhattan,M12-19,0.4709,0.9323,8.5631,17.6118,4.0325,2.0524,-1.9801,1.9801,1,1.3,0.8,0,0.0,0.0503,113.911,113.296,136.485,0,50754,0,5212,787.726,264.026,19060.824
656,Manhattan,M45-52,0.4405,0.9851,8.4232,15.9695,3.7107,1.9665,-1.7442,1.7442,1,1.3,0.8,0,0.0,0.478,91.795,119.053,122.107,0,50819,0,5217,770.797,246.757,19085.438
657,Manhattan,M78-85,0.4682,0.9211,8.3385,17.7069,3.9039,2.0387,-1.8651,1.8651,1,1.3,0.8,0,0.0,0.0912,98.324,113.821,124.875,0,50886,0,5222,809.795,268.519,19110.324
658,Manhattan,M70-78,0.4854,0.9908,8.2413,17.3604,4.0001,2.15,-1.8501,1.8501,1,1.3,0.8,0,0.0,0.5531,109.11,126.744,134.851,0,50954,0,5227,800.465,273.688,19135.434
659,Manhattan,M24-31,0.4576,0.8978,7.98,16.5716,3.652,1.8597,-1.7923,1.7923,1,1.3,0.8,0,0.0,0.466,106.294,122.973,152.989,0,51020,0,5232,794.479,259.973,19160.705
660,Manhattan,M37-45,0.4642,0.8777,9.2895,18.2517,4.3119,2.0025,-2.3094,2.3094,1,1.3,0.8,0,0.0,0.9027,100.086,115.892,145.858,0,51087,0,5237,800.224,264.292,19184.378
661,Manhattan,M12-19,0.4706,0.9323,8.7177,17.6118,4.1028,2.0524,-2.0503,2.0503,1,1.3,0.8,0,0.0,0.0503,97.323,128.531,139.641,0,51154,0,5242,841.195,277.736,19208.805
662,Manhattan,M12-19,0.4521,0.9323,9.3102,17.6118,4.2088,2.0524,-2.1564,2.1564,1,1.3,0.8,0,0.0,0.0503,97.85,121.789,126.826,0,51220,0,5247,817.703,263.312,19232.38
663,Manhattan,M45-52,0.4189,0.9851,9.313,15.9695,3.9012,1.9665,-1.9347,1.9347,1,1.3,0.8,0,0.0,0.478,104.935,119.438,136.535,0,51283,0,5251,801.363,244.628,19255.752
664,Manhattan,M52-61,0.4448,0.9494,9.6004,17.9482,4.2702,2.1299,-2.1402,2.1402,1,1.3,0.8,0,0.0,0.7742,98.779,117.493,140.84,0,51348,0,5256,780.29,250.885,19278.92
665,Manhattan,M31-37,0.4252,0.8967,8.4301,15.0055,3.5845,1.682,-1.9026,1.9026,1,1.3,0.8,0,0.0,0.5273,90.472,108.32,140.633,0,51412,0,5260,794.404,245.784,19303.434
666,Manhattan,M61-70,0.433,0.9503,8.5957,16.6036,3.722,1.9722,-1.7497,1.7497,1,1.3,0.8,0,0.0,0.07,101.462,118.569,134.706,0,51476,0,5264,773.084,244.11,19327.787
667,Manhattan,M61-70,0.4674,0.9503,7.8751,16.6036,3.6809,1.9722,-1.7087,1.7087,1,1.3,0.8,0,0.0,0.07,109.117,128.968,141.523,0,51543,0,5269,817.301,270.11,19353.248
668,Manhattan,M12-19,0.3813,0.9323,10.3807,17.6118,3.9581,2.0524,-1.9057,1.9057,1,1.3,0.8,0,0.0,0.0503,87.989,112.862,108.19,0,51603,0,5273,757.751,218.911,19375.06
669,Manhattan,M24-31,0.3903,0.8978,9.8676,16.5716,3.8509,1.8597,-1.9912,1.9912,1,1.3,0.8,0,0.0,0.466,88.046,107.927,135.347,0,51664,0,5277,789.242,229.403,19397.567
670,Manhattan,M24-31,0.3736,0.8978,10.5502,16.5716,3.9417,1.8597,-2.082,2.082,1,1.3,0.8,0,0.0,0.466,88.325,107.906,117.352,0,51723,0,5280,760.664,216.305,19419.12
671,Manhattan,M31-37,0.4027,0.8967,8.6951,15.0055,3.5011,1.682,-1.8192,1.8192,1,1.3,0.8,0,0.0,0.5273,85.349,104.691,127.508,0,51785,0,5284,744.937,224.975,19443.168
672,Manhattan,M37-45,0.431,0.8777,9.9265,18.2517,4.2782,2.0025,-2.2757,2.2757,1,1.3,0.8,0,0.0,0.9027,94.112,124.522,151.286,0,51849,0,5288,795.827,248.645,19465.845
673,Manhattan,M52-61,0.3872,0.9494,10.8733,17.9482,4.2106,2.1299,-2.0807,2.0807,1,1.3,0.8,0,0.0,0.7742,88.858,102.45,119.28,0,51909,0,5292,788.602,227.959,19487.077
674,Manhattan,M31-37,0.4178,0.8967,8.0585,15.0055,3.3668,1.682,-1.6848,1.6848,1,1.3,0.8,0,0.0,0.5273,91.844,121.034,133.33,0,51972,0,5296,804.239,244.802,19512.011
675,Manhattan,M12-19,0.4368,0.9323,9.7172,17.6118,4.2447,2.0524,-2.1923,2.1923,1,1.3,0.8,0,0.0,0.0503,98.469,119.955,119.032,0,52036,0,5301,798.499,251.843,19534.985
676,Manhattan,M45-52,0.3693,0.9851,10.0381,15.9695,3.7071,1.9665,-1.7406,1.7406,1,1.3,0.8,0,0.0,0.478,89.435,110.187,113.35,0,52095,0,5304,766.744,215.738,19557.153
677,Manhattan,M52-61,0.4039,0.9494,9.5593,17.9482,3.8611,2.1299,-1.7311,1.7311,1,1.3,0.8,0,0.0,0.7742,91.623,103.39,121.232,0,52157,0,5308,782.43,233.817,19580.128
678,Manhattan,M45-52,0.4739,0.9851,7.3849,15.9695,3.5,1.9665,-1.5335,1.5335,1,1.3,0.8,0,0.0,0.478,111.306,133.493,133.264,0,52224,0,5313,805.404,269.941,19606.24
679,Manhattan,M78-85,0.4065,0.9211,9.982,17.7069,4.0577,2.0387,-2.0189,2.0189,1,1.3,0.8,0,0.0,0.0912,86.148,104.621,130.639,0,52286,0,5317,766.885,231.456,19628.702
680,Manhattan,M52-61,0.4744,0.9494,8.3043,17.9482,3.9393,2.1299,-1.8093,1.8093,1,1.3,0.8,0,0.0,0.7742,111.91,132.927,125.03,0,52353,0,5322,827.851,275.987,19653.667
681,Manhattan,M24-31,0.4004,0.8978,9.457,16.5716,3.787,1.8597,-1.9273,1.9273,1,1.3,0.8,0,0.0,0.466,95.515,101.674,119.703,0,52415,0,5326,786.507,233.224,19676.749
682,Manhattan,M12-19,0.3972,0.9323,10.1044,17.6118,4.0133,2.0524,-1.9609,1.9609,1,1.3,0.8,0,0.0,0.0503,91.511,108.829,130.141,0,52476,0,5330,753.591,224.624,19699.001
683,Manhattan,M24-31,0.4011,0.8978,9.0539,16.5716,3.6313,1.8597,-1.7716,1.7716,1,1.3,0.8,0,0.0,0.466,95.444,117.812,126.697,0,52538,0,5334,748.6,225.134,19722.59
684,Manhattan,M12-19,0.4403,0.9323,9.2154,17.6118,4.0577,2.0524,-2.0052,2.0052,1,1.3,0.8,0,0.0,0.0503,100.731,110.435,140.215,0,52603,0,5339,798.936,253.48,19746.213
685,Manhattan,M78-85,0.4001,0.9211,10.6134,17.7069,4.2467,2.0387,-2.2079,2.2079,1,1.3,0.8,0,0.0,0.0912,98.137,117.508,143.859,0,52665,0,5343,769.693,229.384,19767.847
686,Manhattan,M61-70,0.4148,0.9503,9.0195,16.6036,3.7414,1.9722,-1.7692,1.7692,1,1.3,0.8,0,0.0,0.07,88.14,121.195,140.455,0,52728,0,5347,784.735,239.036,19791.562
687,Manhattan,M52-61,0.4383,0.9494,9.0753,17.9482,3.9781,2.1299,-1.8481,1.8481,1,1.3,0.8,0,0.0,0.7742,106.803,113.359,133.329,0,52793,0,5352,812.204,255.812,19815.347
688,Manhattan,M52-61,0.4261,0.9494,9.4049,17.9482,4.0076,2.1299,-1.8777,1.8777,1,1.3,0.8,0,0.0,0.7742,95.319,114.078,116.855,0,52857,0,5356,797.418,246.888,19838.648
689,Manhattan,M37-45,0.4134,0.8777,9.6672,18.2517,3.9966,2.0025,-1.994,1.994,1,1.3,0.8,0,0.0,0.9027,90.551,108.969,118.175,0,52920,0,5360,781.926,237.792,19861.545
690,Manhattan,M24-31,0.4,0.8978,9.15,16.5716,3.6603,1.8597,-1.8006,1.8006,1,1.3,0.8,0,0.0,0.466,92.829,105.631,142.867,0,52982,0,5364,801.536,236.352,19885.007
691,Manhattan,M45-52,0.3983,0.9851,8.7107,15.9695,3.4694,1.9665,-1.5029,1.5029,1,1.3,0.8,0,0.0,0.478,90.91,107.129,130.314,0,53043,0,5368,773.38,229.416,19909.009
692,Manhattan,M70-78,0.4339,0.9908,9.015,17.3604,3.9118,2.15,-1.7618,1.7618,1,1.3,0.8,0,0.0,0.5531,107.436,112.518,136.575,0,53107,0,5372,815.577,254.644,19932.843
693,Manhattan,M52-61,0.4138,0.9494,9.9996,17.9482,4.1379,2.1299,-2.008,2.008,1,1.3,0.8,0,0.0,0.7742,90.271,112.292,139.405,0,53170,0,5376,809.873,244.324,19955.327
694,Manhattan,M24-31,0.3834,0.8978,9.803,16.5716,3.7584,1.8597,-1.8987,1.8987,1,1.3,0.8,0,0.0,0.466,83.93,117.38,111.775,0,53230,0,5380,740.607,216.17,19977.873
695,Manhattan,M61-70,0.4119,0.9503,8.8686,16.6036,3.6529,1.9722,-1.6806,1.6806,1,1.3,0.8,0,0.0,0.07,91.322,123.519,129.742,0,53292,0,5384,751.163,230.168,20001.759
696,Manhattan,M78-85,0.3361,0.9211,10.9533,17.7069,3.6819,2.0387,-1.6432,1.6432,1,1.3,0.8,0,0.0,0.0912,72.987,99.199,100.427,0,53348,0,5387,715.612,192.303,20022.584
697,Manhattan,M52-61,0.3712,0.9494,10.8332,17.9482,4.0211,2.1299,-1.8912,1.8912,1,1.3,0.8,0,0.0,0.7742,84.864,110.559,107.187,0,53407,0,5390,770.533,217.306,20043.77
698,Manhattan,M52-61,0.3599,0.9494,11.1134,17.9482,3.9994,2.1299,-1.8695,1.8695,1,1.3,0.8,0,0.0,0.7742,78.448,111.203,135.307,0,53465,0,5393,755.282,209.494,20064.537
699,Manhattan,M45-52,0.447,0.9851,8.4041,15.9695,3.7566,1.9665,-1.7902,1.7902,1,1.3,0.8,0,0.0,0.478,108.503,123.838,143.077,0,53530,0,5398,777.77,251.215,20089.214
700,Manhattan,M52-61,0.346,0.9494,11.6409,17.9482,4.0282,2.1299,-1.8983,1.8983,1,1.3,0.8,0,0.0,0.7742,79.914,106.021,124.387,0,53587,0,5401,729.376,198.815,20109.239
701,Manhattan,M52-61,0.3876,0.9494,10.2932,17.9482,3.99,2.1299,-1.8601,1.8601,1,1.3,0.8,0,0.0,0.7742,83.863,112.592,133.348,0,53648,0,5405,774.291,225.08,20131.199
702,Manhattan,M78-85,0.4016,0.9211,10.083,17.7069,4.0488,2.0387,-2.0101,2.0101,1,1.3,0.8,0,0.0,0.0912,100.654,106.319,117.026,0,53710,0,5409,795.481,235.685,20153.504
703,Manhattan,M70-78,0.3263,0.9908,11.9338,17.3604,3.8939,2.15,-1.7439,1.7439,1,1.3,0.8,0,0.0,0.5531,87.382,87.023,97.808,0,53766,0,5412,749.417,194.491,20173.045
704,Manhattan,M31-37,0.3676,0.8967,9.4542,15.0055,3.4753,1.682,-1.7933,1.7933,1,1.3,0.8,0,0.0,0.5273,87.429,109.613,116.023,0,53825,0,5415,768.683,215.407,20195.932
705,Manhattan,M45-52,0.3477,0.9851,10.5155,15.9695,3.6565,1.9665,-1.69,1.69,1,1.3,0.8,0,0.0,0.478,78.485,112.474,126.911,0,53882,0,5418,745.256,202.529,20217.375
706,Manhattan,M37-45,0.341,0.8777,12.1811,18.2517,4.1532,2.0025,-2.1507,2.1507,1,1.3,0.8,0,0.0,0.9027,80.913,110.124,101.792,0,53939,0,5421,757.058,201.967,20236.694
707,Manhattan,M45-52,0.3484,0.9851,9.6438,15.9695,3.3604,1.9665,-1.3939,1.3939,1,1.3,0.8,0,0.0,0.478,79.73,98.84,135.663,0,53996,0,5424,738.862,201.6,20259.23
708,Manhattan,M70-78,0.3424,0.9908,11.5837,17.3604,3.9664,2.15,-1.8164,1.8164,1,1.3,0.8,0,0.0,0.5531,87.861,95.219,126.994,0,54053,0,5427,721.574,195.89,20279.305
709,Manhattan,M37-45,0.3778,0.8777,10.4743,18.2517,3.9575,2.0025,-1.955,1.955,1,1.3,0.8,0,0.0,0.9027,87.711,105.182,117.615,0,54113,0,5431,755.417,216.982,20300.979
710,Manhattan,M45-52,0.4015,0.9851,8.6417,15.9695,3.4695,1.9665,-1.503,1.503,1,1.3,0.8,0,0.0,0.478,100.621,102.102,132.163,0,54175,0,5435,799.409,236.523,20325.086
711,Manhattan,M52-61,0.3272,0.9494,11.2832,17.9482,3.6921,2.1299,-1.5622,1.5622,1,1.3,0.8,0,0.0,0.7742,87.524,90.264,130.852,0,54231,0,5438,746.049,194.267,20345.445
712,Manhattan,M12-19,0.3416,0.9323,11.6074,17.6118,3.9655,2.0524,-1.9131,1.9131,1,1.3,0.8,0,0.0,0.0503,86.201,92.648,115.383,0,54288,0,5441,756.354,202.117,20365.485
713,Manhattan,M12-19,0.3327,0.9323,11.0389,17.6118,3.673,2.0524,-1.6205,1.6205,1,1.3,0.8,0,0.0,0.0503,75.665,108.736,123.524,0,54344,0,5444,734.672,194.446,20386.183
714,Manhattan,M37-45,0.3929,0.8777,10.6028,18.2517,4.1657,2.0025,-2.1632,2.1632,1,1.3,0.8,0,0.0,0.9027,94.023,103.337,137.443,0,54405,0,5448,744.961,220.977,20407.787
715,Manhattan,M70-78,0.4149,0.9908,9.3451,17.3604,3.8776,2.15,-1.7276,1.7276,1,1.3,0.8,0,0.0,0.5531,92.012,102.81,147.49,0,54468,0,5452,773.547,236.533,20431.095
716,Manhattan,M78-85,0.367,0.9211,11.2632,17.7069,4.1335,2.0387,-2.0948,2.0948,1,1.3,0.8,0,0.0,0.0912,93.213,108.933,115.495,0,54527,0,5455,724.666,206.272,20451.718
717,Manhattan,M45-52,0.4166,0.9851,9.0721,15.9695,3.7792,1.9665,-1.8127,1.8127,1,1.3,0.8,0,0.0,0.478,94.362,108.741,144.25,0,54590,0,5459,760.669,234.28,20475.377
718,Manhattan,M52-61,0.4216,0.9494,9.2578,17.9482,3.903,2.1299,-1.773,1.773,1,1.3,0.8,0,0.0,0.7742,103.094,125.715,132.981,0,54653,0,5463,812.566,248.412,20498.835
719,Manhattan,M61-70,0.3356,0.9503,11.2512,16.6036,3.7757,1.9722,-1.8035,1.8035,1,1.3,0.8,0,0.0,0.07,82.193,103.592,103.198,0,54709,0,5466,729.584,194.66,20519.284
720,Manhattan,M37-45,0.3954,0.8777,10.3094,18.2517,4.0762,2.0025,-2.0736,2.0736,1,1.3,0.8,0,0.0,0.9027,84.185,116.032,118.452,0,54770,0,5470,791.338,232.085,20541.27
721,Manhattan,M31-37,0.4046,0.8967,9.0622,15.0055,3.6668,1.682,-1.9848,1.9848,1,1.3,0.8,0,0.0,0.5273,91.656,102.919,134.01,0,54832,0,5474,785.225,234.748,20564.87
722,Manhattan,M19-24,0.3637,0.9326,10.1315,15.7995,3.6853,1.8418,-1.8435,1.8435,1,1.3,0.8,0,0.0,0.9259,81.392,111.124,114.483,0,54891,0,5477,736.459,207.337,20586.888
723,Manhattan,M37-45,0.4148,0.8777,9.7029,18.2517,4.025,2.0025,-2.0225,2.0225,1,1.3,0.8,0,0.0,0.9027,92.941,108.718,115.002,0,54954,0,5481,801.578,242.883,20609.748
724,Manhattan,M12-19,0.3032,0.9323,12.1402,17.6118,3.6812,2.0524,-1.6288,1.6288,1,1.3,0.8,0,0.0,0.0503,71.723,87.728,121.715,0,55008,0,5483,726.35,181.137,20628.892
725,Manhattan,M52-61,0.3142,0.9494,12.093,17.9482,3.7994,2.1299,-1.6694,1.6694,1,1.3,0.8,0,0.0,0.7742,69.892,97.461,114.65,0,55063,0,5486,746.537,189.001,20648.161
726,Manhattan,M19-24,0.3159,0.9326,10.0065,15.7995,3.1614,1.8418,-1.3196,1.3196,1,1.3,0.8,0,0.0,0.9259,83.474,94.895,121.087,0,55118,0,5489,714.257,184.111,20670.049
727,Manhattan,M78-85,0.3693,0.9211,11.3423,17.7069,4.1886,2.0387,-2.1499,2.1499,1,1.3,0.8,0,0.0,0.0912,96.098,113.459,113.695,0,55177,0,5492,774.785,217.367,20690.586
728,Manhattan,M45-52,0.36,0.9851,10.0179,15.9695,3.6066,1.9665,-1.6401,1.6401,1,1.3,0.8,0,0.0,0.478,93.52,114.296,111.23,0,55235,0,5495,759.386,210.366,20712.724
729,Manhattan,M61-70,0.3783,0.9503,9.5607,16.6036,3.6169,1.9722,-1.6446,1.6446,1,1.3,0.8,0,0.0,0.07,86.143,113.05,117.931,0,55295,0,5499,731.933,212.292,20735.543
730,Manhattan,M61-70,0.3382,0.9503,10.1401,16.6036,3.4291,1.9722,-1.4569,1.4569,1,1.3,0.8,0,0.0,0.07,86.278,96.82,119.285,0,55352,0,5502,743.765,198.337,20757.397
731,Manhattan,M78-85,0.3657,0.9211,11.2146,17.7069,4.1013,2.0387,-2.0625,2.0625,1,1.3,0.8,0,0.0,0.0912,86.401,114.883,127.934,0,55411,0,5505,737.977,208.437,20778.073
732,Manhattan,M31-37,0.3079,0.8967,10.6452,15.0055,3.2775,1.682,-1.5955,1.5955,1,1.3,0.8,0,0.0,0.5273,76.111,86.32,120.144,0,55465,0,5507,695.766,177.817,20799.114
733,Manhattan,M52-61,0.3883,0.9494,10.8207,17.9482,4.2015,2.1299,-2.0715,2.0715,1,1.3,0.8,0,0.0,0.7742,87.36,107.508,124.202,0,55526,0,5511,769.975,224.432,20820.418
734,Manhattan,M24-31,0.3381,0.8978,10.1363,16.5716,3.4266,1.8597,-1.5669,1.5669,1,1.3,0.8,0,0.0,0.466,76.326,91.02,102.236,0,55583,0,5514,748.073,199.089,20842.276
735,Manhattan,M78-85,0.3897,0.9211,9.7187,17.7069,3.7877,2.0387,-1.749,1.749,1,1.3,0.8,0,0.0,0.0912,91.459,103.402,109.597,0,55644,0,5518,795.645,230.549,20864.966
736,Manhattan,M61-70,0.3836,0.9503,9.6207,16.6036,3.6902,1.9722,-1.7179,1.7179,1,1.3,0.8,0,0.0,0.07,87.227,111.379,139.147,0,55704,0,5522,742.691,216.678,20887.741
737,Manhattan,M24-31,0.3662,0.8978,10.2951,16.5716,3.7705,1.8597,-1.9108,1.9108,1,1.3,0.8,0,0.0,0.466,85.147,95.276,124.547,0,55763,0,5525,754.346,211.951,20909.57
738,Manhattan,M78-85,0.3272,0.9211,11.3396,17.7069,3.7105,2.0387,-1.6717,1.6717,1,1.3,0.8,0,0.0,0.0912,81.762,105.268,130.697,0,55819,0,5528,725.693,190.6,20929.858
739,Manhattan,M52-61,0.3531,0.9494,11.7788,17.9482,4.1587,2.1299,-2.0287,2.0287,1,1.3,0.8,0,0.0,0.7742,79.511,102.234,127.217,0,55877,0,5531,728.457,201.456,20949.753
