# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=804 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:25.970050Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
363,Manhattan,M24-31,0.6484,0.9938,4.9771,16.4041,3.2273,2.0378,-1.1896,1.1896,1,1.3,0.8,0,0.0,0.8617,128.797,150.412,160.52,0,28085,0,2883,933.06,392.764,10665.675
364,Manhattan,M52-61,0.7045,0.9664,3.0128,16.9454,2.1225,2.047,-0.0754,0.0754,1,1.3,0.8,0,0.0,0.8233,156.626,166.184,201.753,0,28171,0,2893,935.379,422.423,10698.636
365,Manhattan,M70-78,0.6893,0.9749,3.4212,15.4547,2.3582,1.8834,-0.4749,0.4749,1,1.3,0.8,0,0.0,0.0235,150.689,158.106,173.717,0,28256,0,2903,923.625,410.163,10730.995
366,Manhattan,M31-37,0.7313,0.9753,2.6245,16.1199,1.9192,1.9652,0.046,0.0,1,1.3,0.8,0,0.0,0.0389,145.299,179.364,173.012,0,28344,0,2914,937.653,437.113,10764.602
367,Manhattan,M61-70,0.7473,0.9058,2.6079,16.9946,1.9489,1.9241,-0.0247,0.0247,1,1.3,0.8,0,0.0,0.6238,162.652,165.694,173.143,0,28433,0,2925,960.599,454.818,10798.326
368,Manhattan,M12-19,0.6909,0.9218,3.5793,15.939,2.4729,1.8366,-0.6363,0.6363,1,1.3,0.8,0,0.0,0.7061,153.099,164.781,162.884,0,28518,0,2935,937.04,416.075,10830.497
369,Manhattan,M24-31,0.646,0.9938,4.5197,16.4041,2.9195,2.0378,-0.8818,0.8818,1,1.3,0.8,0,0.0,0.8617,132.24,159.654,188.965,0,28599,0,2944,904.843,381.468,10861.223
370,Manhattan,M52-61,0.731,0.9664,3.281,16.9454,2.3985,2.047,-0.3515,0.3515,1,1.3,0.8,0,0.0,0.8233,144.217,174.13,179.609,0,28687,0,2955,992.759,459.156,10894.008
371,Manhattan,M12-19,0.6698,0.9218,4.4276,15.939,2.9656,1.8366,-1.129,1.129,1,1.3,0.8,0,0.0,0.7061,140.347,167.58,182.565,0,28770,0,2965,937.168,405.244,10924.993
372,Manhattan,M52-61,0.7406,0.9664,2.6664,16.9454,1.9748,2.047,0.0722,0.0,1,1.3,0.8,0,0.0,0.8233,157.433,167.599,175.562,0,28859,0,2976,981.695,459.889,10958.603
373,Manhattan,M19-24,0.7328,0.919,2.7125,16.1358,1.9876,1.8537,-0.1339,0.1339,1,1.3,0.8,0,0.0,0.0381,155.779,174.718,187.928,0,28947,0,2987,946.544,441.487,10992.11
374,Manhattan,M37-45,0.7508,0.8596,2.4282,15.3994,1.823,1.6547,-0.1683,0.1683,1,1.3,0.8,0,0.0,0.3555,164.988,171.766,189.919,0,29037,0,2999,975.092,462.636,11026.079
375,Manhattan,M70-78,0.6521,0.9749,4.4757,15.4547,2.9188,1.8834,-1.0354,1.0354,1,1.3,0.8,0,0.0,0.0235,142.461,159.537,174.611,0,29119,0,3008,910.649,386.623,11056.897
376,Manhattan,M19-24,0.6641,0.919,3.7526,16.1358,2.4923,1.8537,-0.6386,0.6386,1,1.3,0.8,0,0.0,0.0381,148.547,167.514,174.021,0,29202,0,3017,932.111,400.478,11088.691
377,Manhattan,M45-52,0.6457,0.9754,4.8214,16.5454,3.1131,2.0174,-1.0957,1.0957,1,1.3,0.8,0,0.0,0.3691,135.574,159.67,176.457,0,29283,0,3026,911.396,383.66,11119.038
378,Manhattan,M31-37,0.7439,0.9753,1.9454,16.1199,1.4472,1.9652,0.518,0.0,1,1.3,0.8,0,0.0,0.0389,148.4,181.643,201.541,0,29372,0,3037,992.769,466.204,11153.57
379,Manhattan,M12-19,0.68,0.9218,3.756,15.939,2.554,1.8366,-0.7173,0.7173,1,1.3,0.8,0,0.0,0.7061,147.991,152.271,183.603,0,29456,0,3047,917.293,403.056,11185.455
380,Manhattan,M61-70,0.7138,0.9058,3.2807,16.9946,2.3417,1.9241,-0.4176,0.4176,1,1.3,0.8,0,0.0,0.6238,149.614,166.144,175.979,0,29543,0,3058,977.528,443.754,11218.137
381,Manhattan,M78-85,0.7297,0.9644,2.194,15.1212,1.6009,1.8229,0.222,0.0,1,1.3,0.8,0,0.0,0.7862,147.518,173.255,174.849,0,29631,0,3069,960.968,445.672,11252.273
382,Manhattan,M70-78,0.6799,0.9749,3.4266,15.4547,2.3297,1.8834,-0.4463,0.4463,1,1.3,0.8,0,0.0,0.0235,135.601,162.213,184.898,0,29715,0,3079,936.419,410.167,11284.569
383,Manhattan,M52-61,0.6521,0.9664,3.9425,16.9454,2.571,2.047,-0.524,0.524,1,1.3,0.8,0,0.0,0.8233,133.278,155.682,185.502,0,29797,0,3088,917.84,389.198,11316.053
384,Manhattan,M61-70,0.7518,0.9058,2.6091,16.9946,1.9615,1.9241,-0.0374,0.0374,1,1.3,0.8,0,0.0,0.6238,158.322,179.256,185.334,0,29887,0,3100,969.025,460.684,11349.803
385,Manhattan,M70-78,0.6724,0.9749,3.5136,15.4547,2.3624,1.8834,-0.479,0.479,1,1.3,0.8,0,0.0,0.0235,147.352,165.954,175.161,0,29970,0,3110,914.33,398.116,11381.945
386,Manhattan,M45-52,0.7411,0.9754,3.0877,16.5454,2.2884,2.0174,-0.271,0.271,1,1.3,0.8,0,0.0,0.3691,149.523,182.288,180.977,0,30059,0,3121,960.622,451.578,11415.032
387,Manhattan,M52-61,0.7354,0.9664,2.9514,16.9454,2.1705,2.047,-0.1235,0.1235,1,1.3,0.8,0,0.0,0.8233,161.334,173.487,198.503,0,30147,0,3132,938.985,439.792,11448.255
388,Manhattan,M61-70,0.7438,0.9058,2.6924,16.9946,2.0025,1.9241,-0.0783,0.0783,1,1.3,0.8,0,0.0,0.6238,157.889,177.526,203.307,0,30236,0,3143,963.355,454.073,11481.852
389,Manhattan,M12-19,0.6793,0.9218,3.2583,15.939,2.2135,1.8366,-0.3769,0.3769,1,1.3,0.8,0,0.0,0.7061,150.263,163.877,195.937,0,30320,0,3153,908.306,399.38,11514.356
390,Manhattan,M12-19,0.6385,0.9218,4.2648,15.939,2.7233,1.8366,-0.8866,0.8866,1,1.3,0.8,0,0.0,0.7061,129.94,146.249,169.366,0,30401,0,3162,938.692,389.667,11545.356
391,Manhattan,M52-61,0.7057,0.9664,3.9431,16.9454,2.7825,2.047,-0.7355,0.7355,1,1.3,0.8,0,0.0,0.8233,147.531,173.48,194.391,0,30487,0,3172,922.262,417.939,11577.161
392,Manhattan,M70-78,0.6406,0.9749,4.0506,15.4547,2.5949,1.8834,-0.7116,0.7116,1,1.3,0.8,0,0.0,0.0235,132.753,147.095,166.805,0,30568,0,3181,901.509,377.642,11608.441
393,Manhattan,M24-31,0.6938,0.9938,3.7901,16.4041,2.6294,2.0378,-0.5916,0.5916,1,1.3,0.8,0,0.0,0.8617,145.056,165.597,168.761,0,30653,0,3191,972.292,430.997,11640.366
394,Manhattan,M61-70,0.6674,0.9058,4.2992,16.9946,2.8694,1.9241,-0.9452,0.9452,1,1.3,0.8,0,0.0,0.6238,139.22,156.214,175.59,0,30736,0,3200,946.591,407.479,11671.497
395,Manhattan,M78-85,0.634,0.9644,3.971,15.1212,2.5174,1.8229,-0.6945,0.6945,1,1.3,0.8,0,0.0,0.7862,135.855,154.792,183.941,0,30816,0,3209,885.299,368.681,11702.837
396,Manhattan,M70-78,0.6712,0.9749,3.2532,15.4547,2.1836,1.8834,-0.3002,0.3002,1,1.3,0.8,0,0.0,0.0235,133.052,168.489,191.562,0,30899,0,3219,921.47,400.172,11735.298
397,Manhattan,M61-70,0.636,0.9058,4.29,16.9946,2.7285,1.9241,-0.8044,0.8044,1,1.3,0.8,0,0.0,0.6238,133.582,150.567,187.274,0,30979,0,3228,924.321,383.338,11766.251
398,Manhattan,M24-31,0.6319,0.9938,4.4778,16.4041,2.8296,2.0378,-0.7918,0.7918,1,1.3,0.8,0,0.0,0.8617,137.67,160.644,151.966,0,31059,0,3237,910.038,376.283,11796.945
399,Manhattan,M31-37,0.7123,0.9753,3.0601,16.1199,2.1797,1.9652,-0.2145,0.2145,1,1.3,0.8,0,0.0,0.0389,140.819,158.52,193.562,0,31145,0,3248,966.371,438.582,11829.894
400,Manhattan,M70-78,0.6549,0.9749,4.6647,15.4547,3.0549,1.8834,-1.1716,1.1716,1,1.3,0.8,0,0.0,0.0235,135.343,155.741,166.634,0,31227,0,3257,921.168,391.803,11860.493
401,Manhattan,M24-31,0.7032,0.9938,3.0228,16.4041,2.1258,2.0378,-0.088,0.088,1,1.3,0.8,0,0.0,0.8617,153.964,165.9,177.796,0,31313,0,3267,970.441,435.353,11893.434
402,Manhattan,M31-37,0.7482,0.9753,2.9309,16.1199,2.1929,1.9652,-0.2277,0.2277,1,1.3,0.8,0,0.0,0.0389,161.547,163.967,186.579,0,31402,0,3278,968.868,458.702,11926.759
403,Manhattan,M78-85,0.7459,0.9644,2.4499,15.1212,1.8273,1.8229,-0.0044,0.0044,1,1.3,0.8,0,0.0,0.7862,153.276,172.823,182.689,0,31491,0,3289,950.139,449.784,11960.672
404,Manhattan,M70-78,0.6321,0.9749,4.6776,15.4547,2.9568,1.8834,-1.0734,1.0734,1,1.3,0.8,0,0.0,0.0235,141.931,150.505,186.278,0,31571,0,3298,909.844,376.318,11991.118
405,Manhattan,M52-61,0.7162,0.9664,3.3059,16.9454,2.3677,2.047,-0.3206,0.3206,1,1.3,0.8,0,0.0,0.8233,144.948,163.865,178.625,0,31658,0,3309,944.991,432.234,12023.782
406,Manhattan,M12-19,0.6739,0.9218,3.3566,15.939,2.262,1.8366,-0.4254,0.4254,1,1.3,0.8,0,0.0,0.7061,139.992,166.158,194.366,0,31741,0,3319,945.579,410.472,12056.13
407,Manhattan,M19-24,0.6342,0.919,4.7405,16.1358,3.0066,1.8537,-1.1529,1.1529,1,1.3,0.8,0,0.0,0.0381,130.086,153.481,176.919,0,31821,0,3328,893.337,371.62,12086.51
408,Manhattan,M31-37,0.7335,0.9753,2.2465,16.1199,1.6478,1.9652,0.3174,0.0,1,1.3,0.8,0,0.0,0.0389,159.272,168.733,188.497,0,31909,0,3339,974.511,453.143,12120.603
409,Manhattan,M61-70,0.6733,0.9058,3.5772,16.9946,2.4084,1.9241,-0.4843,0.4843,1,1.3,0.8,0,0.0,0.6238,135.859,164.581,186.495,0,31992,0,3349,959.08,415.149,12152.671
410,Manhattan,M70-78,0.6282,0.9749,4.8643,15.4547,3.0559,1.8834,-1.1725,1.1725,1,1.3,0.8,0,0.0,0.0235,127.998,148.815,169.47,0,32072,0,3358,887.504,366.656,12182.86
411,Manhattan,M37-45,0.6542,0.8596,4.6786,15.3994,3.0607,1.6547,-1.4061,1.4061,1,1.3,0.8,0,0.0,0.3555,135.565,146.72,158.841,0,32154,0,3367,934.044,396.078,12213.437
412,Manhattan,M12-19,0.6762,0.9218,4.2931,15.939,2.9032,1.8366,-1.0666,1.0666,1,1.3,0.8,0,0.0,0.7061,136.271,158.785,161.463,0,32238,0,3377,904.933,396.575,12244.628
413,Manhattan,M78-85,0.7363,0.9644,2.3369,15.1212,1.7206,1.8229,0.1023,0.0,1,1.3,0.8,0,0.0,0.7862,145.068,162.206,196.303,0,32326,0,3388,960.297,448.881,12278.624
414,Manhattan,M45-52,0.7432,0.9754,2.7263,16.5454,2.0262,2.0174,-0.0089,0.0089,1,1.3,0.8,0,0.0,0.3691,156.768,171.533,202.292,0,32415,0,3399,995.755,467.042,12312.176
415,Manhattan,M45-52,0.699,0.9754,3.3113,16.5454,2.3147,2.0174,-0.2974,0.2974,1,1.3,0.8,0,0.0,0.3691,146.828,160.003,166.387,0,32500,0,3409,929.371,417.317,12344.731
416,Manhattan,M78-85,0.7033,0.9644,2.8883,15.1212,2.0312,1.8229,-0.2083,0.2083,1,1.3,0.8,0,0.0,0.7862,146.963,174.939,182.109,0,32586,0,3419,952.64,428.483,12377.84
417,Manhattan,M45-52,0.7058,0.9754,2.774,16.5454,1.958,2.0174,0.0594,0.0,1,1.3,0.8,0,0.0,0.3691,150.444,169.872,192.259,0,32672,0,3429,938.209,424.222,12411.108
418,Manhattan,M12-19,0.7299,0.9218,2.6588,15.939,1.9407,1.8366,-0.1041,0.1041,1,1.3,0.8,0,0.0,0.7061,152.038,166.311,173.528,0,32760,0,3440,971.914,450.184,12444.664
419,Manhattan,M37-45,0.6905,0.8596,3.8904,15.3994,2.6862,1.6547,-1.0315,1.0315,1,1.3,0.8,0,0.0,0.3555,152.816,171.798,163.662,0,32845,0,3450,921.848,410.07,12476.444
420,Manhattan,M61-70,0.6918,0.9058,3.8195,16.9946,2.6423,1.9241,-0.7182,0.7182,1,1.3,0.8,0,0.0,0.6238,144.128,153.991,191.195,0,32930,0,3460,913.134,407.437,12508.32
421,Manhattan,M78-85,0.625,0.9644,4.3524,15.1212,2.72,1.8229,-0.8971,0.8971,1,1.3,0.8,0,0.0,0.7862,139.464,147.4,176.627,0,33009,0,3468,926.751,378.547,12539.129
422,Manhattan,M31-37,0.6352,0.9753,4.2763,16.1199,2.7161,1.9652,-0.7509,0.7509,1,1.3,0.8,0,0.0,0.0389,142.548,161.639,185.711,0,33089,0,3477,913.685,379.181,12570.095
423,Manhattan,M61-70,0.6787,0.9058,3.7244,16.9946,2.5277,1.9241,-0.6036,0.6036,1,1.3,0.8,0,0.0,0.6238,144.192,163.535,163.53,0,33173,0,3487,960.893,418.676,12602.011
424,Manhattan,M31-37,0.6387,0.9753,4.9203,16.1199,3.1427,1.9652,-1.1776,1.1776,1,1.3,0.8,0,0.0,0.0389,143.04,161.685,163.499,0,33254,0,3496,911.54,380.227,12632.193
425,Manhattan,M78-85,0.6365,0.9644,4.3876,15.1212,2.7926,1.8229,-0.9696,0.9696,1,1.3,0.8,0,0.0,0.7862,140.336,145.01,157.521,0,33334,0,3505,885.663,370.035,12663.028
426,Manhattan,M19-24,0.711,0.919,3.0099,16.1358,2.14,1.8537,-0.2863,0.2863,1,1.3,0.8,0,0.0,0.0381,146.707,166.39,171.744,0,33420,0,3516,956.546,434.058,12696.031
427,Manhattan,M70-78,0.6278,0.9749,5.0162,15.4547,3.1493,1.8834,-1.2659,1.2659,1,1.3,0.8,0,0.0,0.0235,139.705,141.842,187.067,0,33500,0,3525,895.343,369.163,12726.028
428,Manhattan,M61-70,0.7182,0.9058,3.7563,16.9946,2.6976,1.9241,-0.7735,0.7735,1,1.3,0.8,0,0.0,0.6238,143.072,172.64,198.621,0,33587,0,3536,980.381,447.243,12758.142
429,Manhattan,M45-52,0.6564,0.9754,4.3883,16.5454,2.8805,2.0174,-0.8631,0.8631,1,1.3,0.8,0,0.0,0.3691,141.696,149.595,180.084,0,33669,0,3545,897.526,384.023,12789.095
430,Manhattan,M70-78,0.6952,0.9749,3.8988,15.4547,2.7104,1.8834,-0.827,0.827,1,1.3,0.8,0,0.0,0.0235,143.543,169.275,188.419,0,33754,0,3555,967.47,429.91,12820.892
431,Manhattan,M52-61,0.7039,0.9664,4.0646,16.9454,2.8612,2.047,-0.8142,0.8142,1,1.3,0.8,0,0.0,0.8233,154.77,155.691,170.219,0,33840,0,3565,973.405,436.872,12852.535
432,Manhattan,M37-45,0.6714,0.8596,3.9898,15.3994,2.6789,1.6547,-1.0242,1.0242,1,1.3,0.8,0,0.0,0.3555,144.598,165.754,183.075,0,33923,0,3575,952.672,411.818,12884.077
433,Manhattan,M24-31,0.7143,0.9938,3.693,16.4041,2.6378,2.0378,-0.6001,0.6001,1,1.3,0.8,0,0.0,0.8617,140.689,174.639,194.285,0,34010,0,3586,958.408,436.519,12916.246
434,Manhattan,M37-45,0.7019,0.8596,3.2932,15.3994,2.3115,1.6547,-0.6568,0.6568,1,1.3,0.8,0,0.0,0.3555,145.542,162.405,188.372,0,34096,0,3596,967.266,433.406,12948.841
435,Manhattan,M52-61,0.702,0.9664,3.0229,16.9454,2.1222,2.047,-0.0752,0.0752,1,1.3,0.8,0,0.0,0.8233,153.696,155.729,172.137,0,34182,0,3606,975.695,436.741,12981.775
436,Manhattan,M70-78,0.6939,0.9749,3.7662,15.4547,2.6134,1.8834,-0.7301,0.7301,1,1.3,0.8,0,0.0,0.0235,148.35,171.338,194.636,0,34267,0,3616,941.492,419.32,13013.73
437,Manhattan,M70-78,0.7216,0.9749,3.4199,15.4547,2.4676,1.8834,-0.5843,0.5843,1,1.3,0.8,0,0.0,0.0235,158.41,169.495,171.298,0,34354,0,3627,968.845,444.489,13046.285
438,Manhattan,M12-19,0.6215,0.9218,4.4275,15.939,2.7519,1.8366,-0.9153,0.9153,1,1.3,0.8,0,0.0,0.7061,138.262,148.081,162.828,0,34433,0,3635,871.024,357.759,13076.98
439,Manhattan,M31-37,0.6967,0.9753,3.9025,16.1199,2.7189,1.9652,-0.7537,0.7537,1,1.3,0.8,0,0.0,0.0389,151.226,156.943,192.618,0,34518,0,3645,919.199,412.223,13108.782
440,Manhattan,M24-31,0.6897,0.9938,4.0887,16.4041,2.8198,2.0378,-0.782,0.782,1,1.3,0.8,0,0.0,0.8617,140.476,166.443,168.473,0,34603,0,3655,960.321,424.258,13140.309
441,Manhattan,M78-85,0.7042,0.9644,3.0797,15.1212,2.1687,1.8229,-0.3457,0.3457,1,1.3,0.8,0,0.0,0.7862,155.799,161.505,197.422,0,34689,0,3665,955.172,429.944,13173.184
442,Manhattan,M70-78,0.6771,0.9749,3.3186,15.4547,2.2472,1.8834,-0.3638,0.3638,1,1.3,0.8,0,0.0,0.0235,138.654,169.693,177.676,0,34773,0,3675,939.656,409.951,13205.599
443,Manhattan,M70-78,0.6301,0.9749,4.399,15.4547,2.7717,1.8834,-0.8883,0.8883,1,1.3,0.8,0,0.0,0.0235,142.111,151.082,157.151,0,34853,0,3684,903.868,373.225,13236.381
444,Manhattan,M12-19,0.6991,0.9218,3.2742,15.939,2.2889,1.8366,-0.4522,0.4522,1,1.3,0.8,0,0.0,0.7061,140.28,160.948,171.615,0,34938,0,3694,954.746,427.079,13268.982
445,Manhattan,M61-70,0.6267,0.9058,5.2827,16.9946,3.3109,1.9241,-1.3867,1.3867,1,1.3,0.8,0,0.0,0.6238,135.236,141.163,154.486,0,35018,0,3703,918.591,376.648,13298.639
446,Manhattan,M45-52,0.6545,0.9754,4.8687,16.5454,3.1868,2.0174,-1.1694,1.1694,1,1.3,0.8,0,0.0,0.3691,145.111,150.549,165.355,0,35100,0,3712,931.89,395.482,13328.981
447,Manhattan,M61-70,0.7206,0.9058,2.8972,16.9946,2.0877,1.9241,-0.1636,0.1636,1,1.3,0.8,0,0.0,0.6238,158.332,178.913,195.009,0,35187,0,3723,964.923,442.426,13362.183
448,Manhattan,M78-85,0.6984,0.9644,3.6936,15.1212,2.5795,1.8229,-0.7565,0.7565,1,1.3,0.8,0,0.0,0.7862,144.957,169.339,175.375,0,35272,0,3733,957.906,427.925,13394.256
449,Manhattan,M12-19,0.6102,0.9218,4.7153,15.939,2.8774,1.8366,-1.0408,1.0408,1,1.3,0.8,0,0.0,0.7061,126.063,144.761,150.439,0,35350,0,3741,903.22,363.145,13424.523
450,Manhattan,M61-70,0.6254,0.9058,4.8293,16.9946,3.0201,1.9241,-1.0959,1.0959,1,1.3,0.8,0,0.0,0.6238,125.522,151.821,172.822,0,35430,0,3750,885.306,364.498,13454.739
451,Manhattan,M78-85,0.6181,0.9644,4.3648,15.1212,2.6977,1.8229,-0.8748,0.8748,1,1.3,0.8,0,0.0,0.7862,138.686,144.009,168.811,0,35509,0,3758,901.766,366.54,13485.491
452,Manhattan,M31-37,0.6313,0.9753,4.1168,16.1199,2.5988,1.9652,-0.6336,0.6336,1,1.3,0.8,0,0.0,0.0389,126.131,162.861,154.429,0,35589,0,3767,916.982,378.374,13516.633
453,Manhattan,M61-70,0.6495,0.9058,4.6638,16.9946,3.029,1.9241,-1.1049,1.1049,1,1.3,0.8,0,0.0,0.6238,131.383,148.789,181.037,0,35670,0,3776,908.825,384.642,13547.2
454,Manhattan,M31-37,0.7,0.9753,3.8995,16.1199,2.7297,1.9652,-0.7645,0.7645,1,1.3,0.8,0,0.0,0.0389,151.487,173.308,197.695,0,35756,0,3786,958.248,428.928,13579.025
455,Manhattan,M24-31,0.6655,0.9938,3.7381,16.4041,2.4877,2.0378,-0.4499,0.4499,1,1.3,0.8,0,0.0,0.8617,145.457,169.674,178.33,0,35839,0,3795,925.944,398.914,13610.846
456,Manhattan,M61-70,0.7102,0.9058,3.1397,16.9946,2.2297,1.9241,-0.3056,0.3056,1,1.3,0.8,0,0.0,0.6238,154.572,169.516,168.852,0,35925,0,3805,929.829,423.177,13643.682
457,Manhattan,M12-19,0.7133,0.9218,3.1927,15.939,2.2775,1.8366,-0.4409,0.4409,1,1.3,0.8,0,0.0,0.7061,151.889,162.077,179.484,0,36012,0,3816,965.16,438.672,13676.471
458,Manhattan,M52-61,0.6321,0.9664,4.4072,16.9454,2.7857,2.047,-0.7386,0.7386,1,1.3,0.8,0,0.0,0.8233,137.053,157.286,171.78,0,36092,0,3825,880.495,366.096,13707.254
459,Manhattan,M19-24,0.643,0.919,4.7006,16.1358,3.0225,1.8537,-1.1688,1.1688,1,1.3,0.8,0,0.0,0.0381,141.028,147.797,156.115,0,36173,0,3834,942.535,393.326,13737.737
460,Manhattan,M24-31,0.6764,0.9938,3.5946,16.4041,2.4314,2.0378,-0.3936,0.3936,1,1.3,0.8,0,0.0,0.8617,149.358,171.243,164.923,0,36257,0,3844,940.427,409.858,13769.802
461,Manhattan,M12-19,0.7144,0.9218,3.0902,15.939,2.2078,1.8366,-0.3711,0.3711,1,1.3,0.8,0,0.0,0.7061,143.255,158.724,202.886,0,36344,0,3855,936.001,427.795,13802.726
462,Manhattan,M70-78,0.6985,0.9749,3.3009,15.4547,2.3058,1.8834,-0.4225,0.4225,1,1.3,0.8,0,0.0,0.0235,153.366,155.602,187.563,0,36429,0,3865,973.386,433.976,13835.291
463,Manhattan,M52-61,0.649,0.9664,5.0724,16.9454,3.2921,2.047,-1.245,1.245,1,1.3,0.8,0,0.0,0.8233,130.154,158.118,162.669,0,36510,0,3874,939.12,395.229,13865.345
464,Manhattan,M12-19,0.6198,0.9218,5.1447,15.939,3.1887,1.8366,-1.352,1.352,1,1.3,0.8,0,0.0,0.7061,123.608,159.372,155.844,0,36589,0,3882,872.154,357.309,13895.133
465,Manhattan,M52-61,0.6664,0.9664,4.7332,16.9454,3.1543,2.047,-1.1072,1.1072,1,1.3,0.8,0,0.0,0.8233,136.777,160.66,191.1,0,36672,0,3891,916.665,395.983,13925.714
466,Manhattan,M31-37,0.5986,0.9753,5.2319,16.1199,3.1319,1.9652,-1.1667,1.1667,1,1.3,0.8,0,0.0,0.0389,128.303,150.926,151.732,0,36749,0,3899,889.574,352.883,13955.266
467,Manhattan,M19-24,0.6674,0.919,4.2534,16.1358,2.8386,1.8537,-0.985,0.985,1,1.3,0.8,0,0.0,0.0381,140.367,151.632,186.62,0,36832,0,3908,930.31,401.481,13986.454
468,Manhattan,M45-52,0.6904,0.9754,4.1857,16.5454,2.8899,2.0174,-0.8725,0.8725,1,1.3,0.8,0,0.0,0.3691,147.015,161.014,185.969,0,36917,0,3918,940.231,417.034,14017.864
469,Manhattan,M45-52,0.6022,0.9754,5.6617,16.5454,3.4095,2.0174,-1.3922,1.3922,1,1.3,0.8,0,0.0,0.3691,134.047,147.665,158.802,0,36995,0,3926,896.239,356.847,14046.9
470,Manhattan,M31-37,0.6503,0.9753,4.2098,16.1199,2.7378,1.9652,-0.7726,0.7726,1,1.3,0.8,0,0.0,0.0389,140.354,148.936,180.029,0,37077,0,3935,907.283,384.526,14078.04
471,Manhattan,M31-37,0.5994,0.9753,4.8744,16.1199,2.9216,1.9652,-0.9564,0.9564,1,1.3,0.8,0,0.0,0.0389,126.823,156.64,167.607,0,37154,0,3943,858.534,343.024,14108.044
472,Manhattan,M78-85,0.627,0.9644,4.3112,15.1212,2.7032,1.8229,-0.8803,0.8803,1,1.3,0.8,0,0.0,0.7862,125.511,152.341,187.132,0,37234,0,3952,890.677,367.162,14138.917
473,Manhattan,M31-37,0.6128,0.9753,5.3188,16.1199,3.2596,1.9652,-1.2944,1.2944,1,1.3,0.8,0,0.0,0.0389,127.541,149.675,178.85,0,37313,0,3960,919.456,369.914,14168.445
474,Manhattan,M31-37,0.6984,0.9753,3.082,16.1199,2.1524,1.9652,-0.1873,0.1873,1,1.3,0.8,0,0.0,0.0389,154.501,157.473,179.698,0,37398,0,3970,965.567,430.888,14201.283
475,Manhattan,M12-19,0.6354,0.9218,4.7208,15.939,2.9997,1.8366,-1.163,1.163,1,1.3,0.8,0,0.0,0.7061,141.025,163.788,168.825,0,37478,0,3979,880.812,367.825,14231.695
476,Manhattan,M45-52,0.59,0.9754,5.862,16.5454,3.4586,2.0174,-1.4412,1.4412,1,1.3,0.8,0,0.0,0.3691,124.859,141.268,174.887,0,37555,0,3987,899.892,352.011,14260.407
477,Manhattan,M61-70,0.7015,0.9058,3.7428,16.9946,2.6257,1.9241,-0.7015,0.7015,1,1.3,0.8,0,0.0,0.6238,140.851,159.858,182.432,0,37641,0,3997,940.926,423.048,14292.438
478,Manhattan,M78-85,0.6115,0.9644,4.5957,15.1212,2.8103,1.8229,-0.9873,0.9873,1,1.3,0.8,0,0.0,0.7862,134.598,145.524,159.006,0,37719,0,4005,901.182,363.09,14322.862
479,Manhattan,M52-61,0.689,0.9664,3.9552,16.9454,2.7252,2.047,-0.6781,0.6781,1,1.3,0.8,0,0.0,0.8233,136.598,158.725,183.901,0,37804,0,4015,940.732,416.498,14354.552
480,Manhattan,M19-24,0.6326,0.919,5.1175,16.1358,3.2373,1.8537,-1.3836,1.3836,1,1.3,0.8,0,0.0,0.0381,127.447,154.487,185.525,0,37884,0,4024,911.33,377.08,14384.451
481,Manhattan,M31-37,0.6932,0.9753,3.4034,16.1199,2.3591,1.9652,-0.3939,0.3939,1,1.3,0.8,0,0.0,0.0389,142.5,154.699,173.178,0,37969,0,4034,921.206,411.198,14416.856
482,Manhattan,M19-24,0.5958,0.919,5.0605,16.1358,3.0152,1.8537,-1.1615,1.1615,1,1.3,0.8,0,0.0,0.0381,134.462,153.325,158.776,0,38046,0,4042,878.075,347.756,14446.605
483,Manhattan,M61-70,0.6017,0.9058,6.0881,16.9946,3.6635,1.9241,-1.7394,1.7394,1,1.3,0.8,0,0.0,0.6238,127.854,148.986,166.24,0,38124,0,4050,886.23,353.308,14475.105
484,Manhattan,M19-24,0.6781,0.919,3.5762,16.1358,2.425,1.8537,-0.5713,0.5713,1,1.3,0.8,0,0.0,0.0381,138.393,167.809,178.99,0,38208,0,4060,935.42,408.857,14507.204
485,Manhattan,M37-45,0.6891,0.8596,2.9673,15.3994,2.0449,1.6547,-0.3902,0.3902,1,1.3,0.8,0,0.0,0.3555,144.976,166.211,177.25,0,38293,0,4070,949.077,419.726,14540.129
486,Manhattan,M70-78,0.6813,0.9749,3.647,15.4547,2.4845,1.8834,-0.6011,0.6011,1,1.3,0.8,0,0.0,0.0235,140.634,167.963,162.264,0,38377,0,4080,906.725,399.738,14572.158
