# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Delhi | Seed=903 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.233991Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
737,Delhi,D31-37,0.3935,0.8777,7.4749,13.6559,2.9411,1.648,-1.2932,1.2932,1,1.3,0.8,0,0.0,0.7631,91.996,105.953,120.175,0,55749,0,5544,762.383,224.985,21767.014
738,Delhi,D52-61,0.3542,0.8623,9.3619,14.7486,3.3162,1.7487,-1.5676,1.5676,1,1.3,0.8,0,0.0,0.4673,80.071,106.277,116.947,0,55807,0,5547,751.979,206.504,21789.937
739,Delhi,D31-37,0.2873,0.8777,9.1133,13.6559,2.6184,1.648,-0.9704,0.9704,1,1.3,0.8,0,0.0,0.7631,71.988,93.716,121.772,0,55859,0,5549,729.682,175.306,21812.77
740,Delhi,D31-37,0.3872,0.8777,7.5334,13.6559,2.9168,1.648,-1.2688,1.2688,1,1.3,0.8,0,0.0,0.7631,84.655,113.536,125.908,0,55919,0,5553,741.4,217.881,21838.176
741,Delhi,D19-24,0.3472,0.948,9.0124,14.8237,3.1287,1.9323,-1.1965,1.1965,1,1.3,0.8,0,0.0,0.8848,78.998,90.532,100.865,0,55976,0,5556,733.858,200.121,21861.493
742,Delhi,D52-61,0.3646,0.8623,9.4683,14.7486,3.4519,1.7487,-1.7032,1.7032,1,1.3,0.8,0,0.0,0.4673,89.634,105.667,132.002,0,56035,0,5559,752.875,210.962,21884.345
743,Delhi,D78-85,0.3774,0.9835,8.1051,13.4248,3.0588,1.8155,-1.2433,1.2433,1,1.3,0.8,0,0.0,0.7492,95.047,110.649,131.283,0,56095,0,5563,786.906,223.332,21908.978
744,Delhi,D37-45,0.3486,0.8791,9.0726,14.856,3.1629,1.7956,-1.3673,1.3673,1,1.3,0.8,0,0.0,0.9396,86.853,100.085,137.139,0,56152,0,5566,756.356,205.025,21932.229
745,Delhi,D61-70,0.3114,0.8874,9.7976,14.1868,3.0508,1.731,-1.3198,1.3198,1,1.3,0.8,0,0.0,0.2162,68.853,99.808,119.487,0,56206,0,5569,750.468,188.525,21954.351
746,Delhi,D37-45,0.2857,0.8791,10.9599,14.856,3.1318,1.7956,-1.3361,1.3361,1,1.3,0.8,0,0.0,0.9396,71.117,101.342,107.386,0,56258,0,5571,683.906,167.484,21974.865
747,Delhi,D61-70,0.3361,0.8874,9.3543,14.1868,3.1437,1.731,-1.4127,1.4127,1,1.3,0.8,0,0.0,0.2162,86.984,102.442,108.667,0,56314,0,5574,706.092,190.514,21997.689
748,Delhi,D31-37,0.271,0.8777,10.066,13.6559,2.7275,1.648,-1.0795,1.0795,1,1.3,0.8,0,0.0,0.7631,62.898,89.273,101.88,0,56365,0,5576,678.748,161.154,22019.232
749,Delhi,D24-31,0.3676,0.8936,8.8228,14.4454,3.2431,1.7748,-1.4683,1.4683,1,1.3,0.8,0,0.0,0.7249,88.613,111.967,110.751,0,56424,0,5579,735.508,208.699,22042.909
750,Delhi,D61-70,0.3305,0.8874,8.7404,14.1868,2.8889,1.731,-1.1578,1.1578,1,1.3,0.8,0,0.0,0.2162,80.391,98.658,129.359,0,56480,0,5582,720.265,190.933,22066.467
751,Delhi,D24-31,0.3301,0.8936,9.0318,14.4454,2.9817,1.7748,-1.2069,1.2069,1,1.3,0.8,0,0.0,0.7249,71.951,108.372,97.662,0,56536,0,5585,758.682,197.758,22089.658
752,Delhi,D78-85,0.3142,0.9835,8.7565,13.4248,2.7515,1.8155,-0.936,0.936,1,1.3,0.8,0,0.0,0.7492,77.712,99.965,100.893,0,56591,0,5588,735.575,187.126,22113.098
753,Delhi,D70-78,0.3244,0.8878,9.9206,14.8361,3.2185,1.8112,-1.4073,1.4073,1,1.3,0.8,0,0.0,0.5544,85.056,99.412,124.369,0,56646,0,5591,732.773,190.75,22135.143
754,Delhi,D61-70,0.2642,0.8874,10.2534,14.1868,2.7085,1.731,-0.9775,0.9775,1,1.3,0.8,0,0.0,0.2162,71.388,92.34,105.69,0,56697,0,5593,663.915,156.457,22156.412
755,Delhi,D37-45,0.3368,0.8791,9.5276,14.856,3.2091,1.7956,-1.4135,1.4135,1,1.3,0.8,0,0.0,0.9396,75.35,102.689,118.954,0,56753,0,5596,746.109,198.219,22179.023
756,Delhi,D31-37,0.3068,0.8777,9.775,13.6559,2.999,1.648,-1.351,1.351,1,1.3,0.8,0,0.0,0.7631,78.318,97.975,125.892,0,56807,0,5598,695.701,177.392,22201.145
757,Delhi,D31-37,0.337,0.8777,9.3481,13.6559,3.15,1.648,-1.502,1.502,1,1.3,0.8,0,0.0,0.7631,82.756,97.813,133.407,0,56863,0,5601,729.302,195.163,22223.982
758,Delhi,D52-61,0.3624,0.8623,8.8745,14.7486,3.2158,1.7487,-1.4671,1.4671,1,1.3,0.8,0,0.0,0.4673,79.384,107.562,119.511,0,56921,0,5604,746.2,208.715,22247.563
759,Delhi,D19-24,0.3301,0.948,9.4189,14.8237,3.1092,1.9323,-1.1769,1.1769,1,1.3,0.8,0,0.0,0.8848,77.885,92.898,104.407,0,56977,0,5607,722.679,191.207,22270.27
760,Delhi,D24-31,0.3163,0.8936,9.6028,14.4454,3.0369,1.7748,-1.2621,1.2621,1,1.3,0.8,0,0.0,0.7249,72.335,95.698,96.883,0,57032,0,5610,728.66,186.741,22292.664
761,Delhi,D70-78,0.2657,0.8878,10.3395,14.8361,2.7475,1.8112,-0.9364,0.9364,1,1.3,0.8,0,0.0,0.5544,64.036,82.038,103.106,0,57083,0,5612,702.166,162.622,22313.834
762,Delhi,D12-19,0.3578,0.8563,9.2108,14.2104,3.2961,1.6732,-1.6229,1.6229,1,1.3,0.8,0,0.0,0.6464,87.096,93.604,118.413,0,57141,0,5615,747.831,207.185,22336.967
763,Delhi,D78-85,0.2674,0.9835,9.253,13.4248,2.474,1.8155,-0.6585,0.6585,1,1.3,0.8,0,0.0,0.7492,73.562,84.675,104.296,0,57192,0,5617,682.143,160.312,22359.505
764,Delhi,D37-45,0.2905,0.8791,10.9246,14.856,3.1738,1.7956,-1.3782,1.3782,1,1.3,0.8,0,0.0,0.9396,82.049,87.054,112.048,0,57245,0,5619,686.538,169.698,22380.093
765,Delhi,D31-37,0.3565,0.8777,8.6433,13.6559,3.0814,1.648,-1.4334,1.4334,1,1.3,0.8,0,0.0,0.7631,92.958,108.932,102.26,0,57303,0,5622,733.034,203.731,22403.927
766,Delhi,D19-24,0.2399,0.948,11.6009,14.8237,2.7832,1.9323,-0.8509,0.8509,1,1.3,0.8,0,0.0,0.8848,64.559,87.532,116.167,0,57352,0,5624,670.854,148.521,22423.366
767,Delhi,D19-24,0.3306,0.948,9.2337,14.8237,3.053,1.9323,-1.1207,1.1207,1,1.3,0.8,0,0.0,0.8848,78.889,104.047,121.237,0,57408,0,5627,712.743,189.612,22446.308
768,Delhi,D31-37,0.3472,0.8777,9.1499,13.6559,3.1773,1.648,-1.5293,1.5293,1,1.3,0.8,0,0.0,0.7631,90.083,95.498,111.62,0,57465,0,5630,716.829,196.903,22469.454
769,Delhi,D12-19,0.3225,0.8563,9.3525,14.2104,3.0159,1.6732,-1.3427,1.3427,1,1.3,0.8,0,0.0,0.6464,86.637,101.729,96.118,0,57520,0,5633,736.162,190.563,22492.198
770,Delhi,D45-52,0.3047,0.9101,9.8044,14.4677,2.9878,1.8104,-1.1774,1.1774,1,1.3,0.8,0,0.0,1.0,74.746,98.031,122.681,0,57574,0,5635,688.615,175.418,22514.271
771,Delhi,D37-45,0.2428,0.8791,10.8797,14.856,2.642,1.7956,-0.8464,0.8464,1,1.3,0.8,0,0.0,0.9396,60.46,83.868,86.807,0,57623,0,5637,666.285,148.99,22534.628
772,Delhi,D31-37,0.3192,0.8777,9.6566,13.6559,3.0823,1.648,-1.4343,1.4343,1,1.3,0.8,0,0.0,0.7631,72.101,105.418,128.526,0,57678,0,5640,697.549,182.457,22556.972
773,Delhi,D70-78,0.3124,0.8878,9.8312,14.8361,3.0717,1.8112,-1.2606,1.2606,1,1.3,0.8,0,0.0,0.5544,82.149,84.995,103.43,0,57732,0,5643,715.292,182.919,22579.058
774,Delhi,D12-19,0.2801,0.8563,10.199,14.2104,2.8567,1.6732,-1.1835,1.1835,1,1.3,0.8,0,0.0,0.6464,69.705,89.047,120.386,0,57784,0,5645,704.614,168.548,22600.49
775,Delhi,D45-52,0.3282,0.9101,9.255,14.4677,3.0374,1.8104,-1.227,1.227,1,1.3,0.8,0,0.0,1.0,88.831,93.072,97.584,0,57840,0,5648,705.494,187.345,22623.39
776,Delhi,D78-85,0.2309,0.9835,9.8442,13.4248,2.2734,1.8155,-0.4579,0.4579,1,1.3,0.8,0,0.0,0.7492,62.245,90.962,105.568,0,57888,0,5649,683.125,146.768,22644.971
777,Delhi,D78-85,0.3114,0.9835,8.9873,13.4248,2.799,1.8155,-0.9835,0.9835,1,1.3,0.8,0,0.0,0.7492,85.581,101.442,130.869,0,57942,0,5652,722.007,183.673,22668.105
778,Delhi,D12-19,0.2468,0.8563,10.6582,14.2104,2.6308,1.6732,-0.9576,0.9576,1,1.3,0.8,0,0.0,0.6464,68.788,79.858,90.289,0,57991,0,5654,704.303,155.615,22688.763
779,Delhi,D24-31,0.3098,0.8936,10.2965,14.4454,3.1898,1.7748,-1.415,1.415,1,1.3,0.8,0,0.0,0.7249,72.516,87.052,108.725,0,58045,0,5657,698.127,178.953,22710.252
780,Delhi,D52-61,0.2591,0.8623,11.1532,14.7486,2.89,1.7487,-1.1413,1.1413,1,1.3,0.8,0,0.0,0.4673,66.794,76.792,104.978,0,58095,0,5659,664.564,154.71,22730.365
781,Delhi,D24-31,0.2664,0.8936,10.9804,14.4454,2.9248,1.7748,-1.15,1.15,1,1.3,0.8,0,0.0,0.7249,65.519,86.515,87.299,0,58146,0,5661,666.931,157.707,22750.737
782,Delhi,D37-45,0.2235,0.8791,11.4665,14.856,2.5632,1.7956,-0.7675,0.7675,1,1.3,0.8,0,0.0,0.9396,67.494,83.04,91.193,0,58193,0,5662,675.391,143.035,22770.246
783,Delhi,D45-52,0.2394,0.9101,10.6217,14.4677,2.5425,1.8104,-0.7321,0.7321,1,1.3,0.8,0,0.0,1.0,72.184,85.46,91.046,0,58242,0,5664,685.361,150.229,22790.905
784,Delhi,D24-31,0.2772,0.8936,10.1608,14.4454,2.8164,1.7748,-1.0416,1.0416,1,1.3,0.8,0,0.0,0.7249,79.699,94.009,116.234,0,58294,0,5666,679.022,163.518,22812.367
785,Delhi,D31-37,0.2496,0.8777,10.2169,13.6559,2.5505,1.648,-0.9025,0.9025,1,1.3,0.8,0,0.0,0.7631,73.774,83.444,97.187,0,58343,0,5668,699.408,156.03,22833.594
786,Delhi,D19-24,0.2504,0.948,11.0345,14.8237,2.7633,1.9323,-0.831,0.831,1,1.3,0.8,0,0.0,0.8848,62.789,86.105,91.43,0,58393,0,5670,714.057,158.349,22853.803
787,Delhi,D24-31,0.2563,0.8936,10.5525,14.4454,2.7047,1.7748,-0.9299,0.9299,1,1.3,0.8,0,0.0,0.7249,62.06,81.813,97.747,0,58443,0,5672,672.258,154.77,22874.65
788,Delhi,D78-85,0.2229,0.9835,10.9133,13.4248,2.433,1.8155,-0.6175,0.6175,1,1.3,0.8,0,0.0,0.7492,60.299,71.113,99.93,0,58490,0,5673,665.161,141.56,22894.846
789,Delhi,D24-31,0.2257,0.8936,11.6266,14.4454,2.6241,1.7748,-0.8493,0.8493,1,1.3,0.8,0,0.0,0.7249,58.619,77.272,102.028,0,58538,0,5674,650.075,140.696,22914.167
790,Delhi,D12-19,0.3191,0.8563,9.5709,14.2104,3.0537,1.6732,-1.3805,1.3805,1,1.3,0.8,0,0.0,0.6464,86.105,86.731,121.394,0,58593,0,5677,698.315,182.542,22936.618
791,Delhi,D37-45,0.2514,0.8791,10.5612,14.856,2.6547,1.7956,-0.8591,0.8591,1,1.3,0.8,0,0.0,0.9396,71.051,89.31,110.453,0,58643,0,5679,701.688,157.01,22957.425
792,Delhi,D24-31,0.2648,0.8936,10.8148,14.4454,2.8634,1.7748,-1.0886,1.0886,1,1.3,0.8,0,0.0,0.7249,61.852,83.451,106.244,0,58694,0,5681,688.169,160.213,22977.995
793,Delhi,D37-45,0.2193,0.8791,11.4921,14.856,2.5197,1.7956,-0.7241,0.7241,1,1.3,0.8,0,0.0,0.9396,55.115,80.612,93.65,0,58741,0,5682,687.873,142.952,22997.445
794,Delhi,D31-37,0.2457,0.8777,10.0748,13.6559,2.4757,1.648,-0.8277,0.8277,1,1.3,0.8,0,0.0,0.7631,58.518,90.176,115.806,0,58790,0,5684,681.463,152.101,23018.826
795,Delhi,D24-31,0.3151,0.8936,9.8098,14.4454,3.0907,1.7748,-1.3159,1.3159,1,1.3,0.8,0,0.0,0.7249,71.122,95.454,97.456,0,58845,0,5687,709.32,182.915,23040.954
796,Delhi,D12-19,0.228,0.8563,11.4177,14.2104,2.6036,1.6732,-0.9304,0.9304,1,1.3,0.8,0,0.0,0.6464,65.705,82.381,83.023,0,58893,0,5688,686.586,146.11,23060.55
797,Delhi,D61-70,0.2047,0.8874,11.998,14.1868,2.4562,1.731,-0.7251,0.7251,1,1.3,0.8,0,0.0,0.2162,54.089,74.7,109.893,0,58939,0,5689,634.111,131.397,23079.281
798,Delhi,D45-52,0.2567,0.9101,10.6251,14.4677,2.7274,1.8104,-0.9169,0.9169,1,1.3,0.8,0,0.0,1.0,63.962,90.662,91.634,0,58989,0,5691,705.022,159.535,23100.04
799,Delhi,D45-52,0.2383,0.9101,11.5217,14.4677,2.7454,1.8104,-0.9349,0.9349,1,1.3,0.8,0,0.0,1.0,61.35,70.939,94.642,0,59038,0,5693,660.448,146.553,23119.567
800,Delhi,D45-52,0.2616,0.9101,10.1268,14.4677,2.6488,1.8104,-0.8384,0.8384,1,1.3,0.8,0,0.0,1.0,65.666,91.892,102.44,0,59088,0,5695,684.615,158.49,23140.978
801,Delhi,D61-70,0.2566,0.8874,10.7311,14.1868,2.7534,1.731,-1.0224,1.0224,1,1.3,0.8,0,0.0,0.2162,61.585,83.108,120.381,0,59138,0,5697,667.309,154.17,23161.604
802,Delhi,D24-31,0.2803,0.8936,9.8021,14.4454,2.7473,1.7748,-0.9725,0.9725,1,1.3,0.8,0,0.0,0.7249,64.463,95.736,98.259,0,59190,0,5699,696.307,167.336,23183.533
803,Delhi,D45-52,0.262,0.9101,10.8675,14.4677,2.8469,1.8104,-1.0365,1.0365,1,1.3,0.8,0,0.0,1.0,70.924,75.733,91.46,0,59240,0,5701,705.627,161.666,23204.02
804,Delhi,D24-31,0.2206,0.8936,10.9407,14.4454,2.4138,1.7748,-0.639,0.639,1,1.3,0.8,0,0.0,0.7249,63.524,83.119,111.163,0,59287,0,5702,656.07,139.611,23224.168
805,Delhi,D45-52,0.2165,0.9101,11.8219,14.4677,2.5597,1.8104,-0.7493,0.7493,1,1.3,0.8,0,0.0,1.0,53.308,76.015,83.085,0,59334,0,5703,649.371,137.332,23243.19
806,Delhi,D70-78,0.289,0.8878,10.1253,14.8361,2.9257,1.8112,-1.1146,1.1146,1,1.3,0.8,0,0.0,0.5544,79.319,90.517,122.185,0,59387,0,5705,736.165,176.994,23264.767
807,Delhi,D78-85,0.2215,0.9835,10.9944,13.4248,2.4356,1.8155,-0.6201,0.6201,1,1.3,0.8,0,0.0,0.7492,57.742,69.132,114.715,0,59434,0,5706,689.805,144.048,23284.853
808,Delhi,D24-31,0.2664,0.8936,10.7894,14.4454,2.8741,1.7748,-1.0993,1.0993,1,1.3,0.8,0,0.0,0.7249,64.169,80.594,106.991,0,59485,0,5708,696.201,162.001,23305.465
809,Delhi,D12-19,0.2387,0.8563,11.3359,14.2104,2.7064,1.6732,-1.0332,1.0332,1,1.3,0.8,0,0.0,0.6464,63.81,72.878,117.876,0,59534,0,5710,703.694,152.401,23325.227
810,Delhi,D78-85,0.2912,0.9835,9.1043,13.4248,2.6515,1.8155,-0.836,0.836,1,1.3,0.8,0,0.0,0.7492,72.911,80.806,123.58,0,59587,0,5712,717.022,174.855,23348.094
811,Delhi,D78-85,0.2632,0.9835,9.7527,13.4248,2.5668,1.8155,-0.7513,0.7513,1,1.3,0.8,0,0.0,0.7492,66.545,93.081,120.667,0,59638,0,5714,694.918,160.592,23369.983
812,Delhi,D61-70,0.2733,0.8874,10.3322,14.1868,2.8242,1.731,-1.0932,1.0932,1,1.3,0.8,0,0.0,0.2162,75.536,79.767,92.96,0,59689,0,5716,727.287,169.34,23391.207
813,Delhi,D70-78,0.2465,0.8878,11.3801,14.8361,2.8057,1.8112,-0.9946,0.9946,1,1.3,0.8,0,0.0,0.5544,68.254,76.384,96.112,0,59738,0,5718,666.909,150.434,23410.962
814,Delhi,D24-31,0.2834,0.8936,10.0045,14.4454,2.8354,1.7748,-1.0606,1.0606,1,1.3,0.8,0,0.0,0.7249,80.86,87.013,112.547,0,59790,0,5720,731.189,173.976,23432.656
815,Delhi,D61-70,0.2616,0.8874,10.7715,14.1868,2.8173,1.731,-1.0863,1.0863,1,1.3,0.8,0,0.0,0.2162,69.13,87.474,121.251,0,59840,0,5722,713.467,162.636,23453.261
816,Delhi,D70-78,0.2318,0.8878,10.9816,14.8361,2.5456,1.8112,-0.7344,0.7344,1,1.3,0.8,0,0.0,0.5544,58.235,79.372,98.889,0,59888,0,5724,683.922,147.195,23473.425
817,Delhi,D70-78,0.2199,0.8878,11.643,14.8361,2.5607,1.8112,-0.7495,0.7495,1,1.3,0.8,0,0.0,0.5544,61.069,69.073,108.611,0,59935,0,5725,676.769,141.865,23492.691
818,Delhi,D78-85,0.1824,0.9835,11.2528,13.4248,2.0525,1.8155,-0.237,0.237,1,1.3,0.8,0,0.0,0.7492,53.683,73.367,71.483,0,59979,0,5726,672.751,127.49,23512.219
819,Delhi,D12-19,0.292,0.8563,9.4997,14.2104,2.7735,1.6732,-1.1003,1.1003,1,1.3,0.8,0,0.0,0.6464,66.054,89.885,97.466,0,60032,0,5728,729.03,177.063,23534.597
820,Delhi,D24-31,0.2837,0.8936,10.3576,14.4454,2.9385,1.7748,-1.1637,1.1637,1,1.3,0.8,0,0.0,0.7249,64.327,84.36,113.756,0,60084,0,5730,711.579,171.034,23555.852
821,Delhi,D45-52,0.2225,0.9101,11.8913,14.4677,2.646,1.8104,-0.8356,0.8356,1,1.3,0.8,0,0.0,1.0,68.969,75.818,82.966,0,60131,0,5731,680.06,143.23,23574.823
822,Delhi,D31-37,0.2158,0.8777,10.4408,13.6559,2.253,1.648,-0.605,0.605,1,1.3,0.8,0,0.0,0.7631,55.891,76.157,78.232,0,60178,0,5732,679.387,140.633,23595.567
823,Delhi,D31-37,0.2295,0.8777,10.8283,13.6559,2.4855,1.648,-0.8375,0.8375,1,1.3,0.8,0,0.0,0.7631,56.868,85.982,103.208,0,60226,0,5733,666.817,144.182,23615.908
824,Delhi,D70-78,0.2073,0.8878,11.3444,14.8361,2.3518,1.8112,-0.5406,0.5406,1,1.3,0.8,0,0.0,0.5544,56.527,72.98,89.769,0,60272,0,5734,658.983,135.137,23635.472
825,Delhi,D31-37,0.2881,0.8777,10.1975,13.6559,2.9377,1.648,-1.2897,1.2897,1,1.3,0.8,0,0.0,0.7631,70.049,80.42,118.424,0,60325,0,5736,715.201,173.321,23656.954
826,Delhi,D45-52,0.2287,0.9101,10.8712,14.4677,2.4864,1.8104,-0.676,0.676,1,1.3,0.8,0,0.0,1.0,56.381,87.831,92.569,0,60373,0,5737,678.221,145.315,23677.237
827,Delhi,D61-70,0.2789,0.8874,9.7596,14.1868,2.7222,1.731,-0.9912,0.9912,1,1.3,0.8,0,0.0,0.2162,75.884,95.567,107.655,0,60425,0,5739,678.204,164.044,23699.211
828,Delhi,D52-61,0.2387,0.8623,10.7412,14.7486,2.5642,1.7487,-0.8155,0.8155,1,1.3,0.8,0,0.0,0.4673,69.699,91.41,87.982,0,60474,0,5741,652.253,145.639,23719.717
829,Delhi,D31-37,0.2371,0.8777,10.4193,13.6559,2.4704,1.648,-0.8225,0.8225,1,1.3,0.8,0,0.0,0.7631,62.167,75.556,91.926,0,60522,0,5743,673.586,147.84,23740.615
830,Delhi,D12-19,0.1634,0.8563,12.6174,14.2104,2.0615,1.6732,-0.3883,0.3883,1,1.3,0.8,0,0.0,0.6464,52.55,71.786,73.74,0,60565,0,5744,653.99,118.769,23758.324
831,Delhi,D70-78,0.2338,0.8878,10.9354,14.8361,2.5565,1.8112,-0.7454,0.7454,1,1.3,0.8,0,0.0,0.5544,58.466,88.874,93.352,0,60613,0,5746,684.498,148.014,23778.557
832,Delhi,D24-31,0.1739,0.8936,12.086,14.4454,2.1023,1.7748,-0.3274,0.3274,1,1.3,0.8,0,0.0,0.7249,51.445,62.342,92.687,0,60656,0,5747,619.537,119.27,23796.993
833,Delhi,D12-19,0.2249,0.8563,10.9346,14.2104,2.4588,1.6732,-0.7856,0.7856,1,1.3,0.8,0,0.0,0.6464,63.738,75.082,96.726,0,60703,0,5748,672.675,143.193,23817.174
834,Delhi,D61-70,0.2689,0.8874,10.8463,14.1868,2.9169,1.731,-1.1859,1.1859,1,1.3,0.8,0,0.0,0.2162,71.925,88.783,99.926,0,60754,0,5750,719.837,166.474,23837.73
835,Delhi,D61-70,0.2421,0.8874,11.2543,14.1868,2.7248,1.731,-0.9938,0.9938,1,1.3,0.8,0,0.0,0.2162,68.644,83.81,84.923,0,60803,0,5752,658.903,147.74,23857.615
836,Delhi,D70-78,0.2588,0.8878,11.2119,14.8361,2.9019,1.8112,-1.0908,1.0908,1,1.3,0.8,0,0.0,0.5544,66.416,86.737,103.933,0,60853,0,5754,702.465,159.999,23877.653
837,Delhi,D45-52,0.1808,0.9101,11.5488,14.4677,2.0884,1.8104,-0.2779,0.2779,1,1.3,0.8,0,0.0,1.0,56.973,64.754,84.669,0,60897,0,5755,648.89,124.536,23896.802
838,Delhi,D61-70,0.1647,0.8874,11.7497,14.1868,1.935,1.731,-0.204,0.204,1,1.3,0.8,0,0.0,0.2162,42.618,71.563,67.991,0,60940,0,5756,635.098,117.526,23915.603
839,Delhi,D37-45,0.2437,0.8791,11.8177,14.856,2.88,1.7956,-1.0844,1.0844,1,1.3,0.8,0,0.0,0.9396,57.681,72.067,83.112,0,60989,0,5758,657.48,148.126,23934.793
840,Delhi,D52-61,0.2596,0.8623,10.4588,14.7486,2.7152,1.7487,-0.9665,0.9665,1,1.3,0.8,0,0.0,0.4673,65.16,80.118,88.928,0,61039,0,5760,705.363,160.714,23955.777
841,Delhi,D61-70,0.2316,0.8874,11.3758,14.1868,2.6346,1.731,-0.9036,0.9036,1,1.3,0.8,0,0.0,0.2162,69.159,90.587,105.16,0,61087,0,5762,647.314,142.453,23975.447
842,Delhi,D45-52,0.2613,0.9101,10.6856,14.4677,2.7922,1.8104,-0.9817,0.9817,1,1.3,0.8,0,0.0,1.0,73.466,90.883,121.512,0,61137,0,5764,677.08,157.307,23996.157
843,Delhi,D45-52,0.2454,0.9101,11.0908,14.4677,2.7213,1.8104,-0.9109,0.9109,1,1.3,0.8,0,0.0,1.0,68.759,83.113,106.24,0,61186,0,5766,705.115,155.156,24016.266
844,Delhi,D70-78,0.1532,0.8878,12.2533,14.8361,1.8774,1.8112,-0.0663,0.0663,1,1.3,0.8,0,0.0,0.5544,52.17,72.919,67.273,0,61228,0,5767,649.134,114.703,24034.369
845,Delhi,D61-70,0.2576,0.8874,10.4962,14.1868,2.7038,1.731,-0.9728,0.9728,1,1.3,0.8,0,0.0,0.2162,65.722,96.142,95.994,0,61278,0,5769,680.597,156.428,24055.294
846,Delhi,D45-52,0.2327,0.9101,10.5831,14.4677,2.4627,1.8104,-0.6523,0.6523,1,1.3,0.8,0,0.0,1.0,61.883,86.08,88.796,0,61326,0,5771,667.244,145.399,24075.962
847,Delhi,D70-78,0.2076,0.8878,11.9542,14.8361,2.4814,1.8112,-0.6703,0.6703,1,1.3,0.8,0,0.0,0.5544,55.94,81.48,103.499,0,61372,0,5772,687.182,138.454,24094.764
848,Delhi,D52-61,0.1463,0.8623,12.6982,14.7486,1.8572,1.7487,-0.1085,0.1085,1,1.3,0.8,0,0.0,0.4673,41.215,65.564,96.745,0,61413,0,5773,609.202,109.005,24112.269
849,Delhi,D61-70,0.1434,0.8874,12.09,14.1868,1.7334,1.731,-0.0024,0.0024,1,1.3,0.8,0,0.0,0.2162,44.233,57.994,93.163,0,61454,0,5774,604.639,107.679,24130.517
850,Delhi,D45-52,0.2144,0.9101,10.9278,14.4677,2.3433,1.8104,-0.5328,0.5328,1,1.3,0.8,0,0.0,1.0,68.404,86.349,97.385,0,61501,0,5775,660.615,137.911,24150.644
851,Delhi,D52-61,0.2207,0.8623,11.6995,14.7486,2.5815,1.7487,-0.8328,0.8328,1,1.3,0.8,0,0.0,0.4673,56.324,79.986,106.462,0,61548,0,5776,648.076,138.649,24169.843
852,Delhi,D52-61,0.1528,0.8623,12.3986,14.7486,1.8951,1.7487,-0.1464,0.1464,1,1.3,0.8,0,0.0,0.4673,52.838,61.205,86.068,0,61590,0,5777,609.906,111.272,24187.762
853,Delhi,D45-52,0.1462,0.9101,12.7416,14.4677,1.8631,1.8104,-0.0527,0.0527,1,1.3,0.8,0,0.0,1.0,50.945,70.335,65.375,0,61631,0,5778,631.524,110.789,24205.212
854,Delhi,D37-45,0.242,0.8791,11.3812,14.856,2.7545,1.7956,-0.9589,0.9589,1,1.3,0.8,0,0.0,0.9396,66.856,91.119,82.489,0,61680,0,5780,653.585,147.002,24224.938
855,Delhi,D52-61,0.1676,0.8623,12.3118,14.7486,2.0633,1.7487,-0.3146,0.3146,1,1.3,0.8,0,0.0,0.4673,52.15,68.975,98.948,0,61723,0,5781,607.777,116.021,24243.054
856,Delhi,D61-70,0.1768,0.8874,12.2205,14.1868,2.1612,1.731,-0.4302,0.4302,1,1.3,0.8,0,0.0,0.2162,54.084,78.662,87.879,0,61767,0,5782,664.266,124.611,24261.339
857,Delhi,D24-31,0.2335,0.8936,11.3826,14.4454,2.6583,1.7748,-0.8834,0.8834,1,1.3,0.8,0,0.0,0.7249,71.54,88.745,95.038,0,61815,0,5784,697.263,149.56,24281.012
858,Delhi,D12-19,0.1653,0.8563,12.096,14.2104,1.9997,1.6732,-0.3266,0.3266,1,1.3,0.8,0,0.0,0.6464,45.284,78.373,100.744,0,61858,0,5785,643.426,118.505,24299.384
859,Delhi,D45-52,0.1644,0.9101,12.7677,14.4677,2.0989,1.8104,-0.2885,0.2885,1,1.3,0.8,0,0.0,1.0,58.451,66.958,70.97,0,61901,0,5786,640.838,117.942,24316.911
860,Delhi,D78-85,0.1487,0.9835,12.24,13.4248,1.8206,1.8155,-0.0051,0.0051,1,1.3,0.8,0,0.0,0.7492,39.12,60.014,95.803,0,61942,0,5787,623.411,110.999,24335.003
861,Delhi,D31-37,0.2178,0.8777,10.4218,13.6559,2.2697,1.648,-0.6217,0.6217,1,1.3,0.8,0,0.0,0.7631,63.392,76.689,80.335,0,61989,0,5788,650.192,137.881,24355.783
