# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=805 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.032420Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
334,Manhattan,M19-24,0.6734,0.9774,3.8246,17.1296,2.5753,2.0929,-0.4824,0.4824,1,1.3,0.8,0,0.0,0.0011,150.584,151.088,171.167,0,25595,0,2579,908.245,396.366,9643.636
335,Manhattan,M37-45,0.66,0.9853,4.6265,16.1309,3.0536,1.9867,-1.067,1.067,1,1.3,0.8,0,0.0,0.7931,139.082,148.755,159.161,0,25677,0,2588,916.654,392.758,9674.313
336,Manhattan,M70-78,0.6869,0.9624,3.9794,17.3238,2.7333,2.0841,-0.6493,0.6493,1,1.3,0.8,0,0.0,0.2917,151.815,159.884,171.533,0,25761,0,2598,956.898,421.501,9705.96
337,Manhattan,M45-52,0.6598,0.9198,4.839,17.5668,3.1926,2.0197,-1.1729,1.1729,1,1.3,0.8,0,0.0,0.1895,145.246,164.448,191.086,0,25843,0,2607,942.333,401.943,9736.37
338,Manhattan,M61-70,0.7494,0.9818,2.9077,16.1171,2.1791,1.9779,-0.2012,0.2012,1,1.3,0.8,0,0.0,0.1779,155.472,178.826,204.687,0,25932,0,2619,961.248,456.205,9769.732
339,Manhattan,M78-85,0.7011,0.918,3.1544,16.6987,2.2116,1.9161,-0.2955,0.2955,1,1.3,0.8,0,0.0,0.6835,152.563,163.107,199.838,0,26018,0,2629,952.143,427.158,9802.496
340,Manhattan,M78-85,0.727,0.918,2.8481,16.6987,2.0705,1.9161,-0.1544,0.1544,1,1.3,0.8,0,0.0,0.6835,143.099,167.15,189.789,0,26106,0,2640,990.115,455.895,9835.798
341,Manhattan,M12-19,0.7454,0.9241,2.1217,16.6345,1.5815,1.9215,0.34,0.0,1,1.3,0.8,0,0.0,0.5744,157.776,176.351,194.259,0,26195,0,2651,945.218,447.518,9870.118
342,Manhattan,M78-85,0.7238,0.918,3.2209,16.6987,2.3314,1.9161,-0.4153,0.4153,1,1.3,0.8,0,0.0,0.6835,147.27,178.653,185.915,0,26282,0,2662,934.886,432.185,9902.935
343,Manhattan,M61-70,0.7453,0.9818,1.971,16.1171,1.4691,1.9779,0.5088,0.0,1,1.3,0.8,0,0.0,0.1779,149.631,177.188,174.643,0,26371,0,2673,977.248,460.61,9937.443
344,Manhattan,M24-31,0.6502,0.861,4.5892,15.6688,2.9839,1.6863,-1.2975,1.2975,1,1.3,0.8,0,0.0,0.806,136.177,165.587,185.34,0,26453,0,2682,899.29,381.591,9968.108
345,Manhattan,M19-24,0.6978,0.9774,3.7151,17.1296,2.5924,2.0929,-0.4995,0.4995,1,1.3,0.8,0,0.0,0.0011,141.142,171.585,200.583,0,26538,0,2692,943.313,422.037,10000.151
346,Manhattan,M70-78,0.6489,0.9624,5.282,17.3238,3.4275,2.0841,-1.3434,1.3434,1,1.3,0.8,0,0.0,0.2917,141.544,150.432,179.214,0,26619,0,2701,888.243,377.012,10029.942
347,Manhattan,M24-31,0.7436,0.861,2.8767,15.6688,2.1391,1.6863,-0.4528,0.4528,1,1.3,0.8,0,0.0,0.806,152.262,173.91,206.114,0,26708,0,2712,991.825,465.642,10063.308
348,Manhattan,M24-31,0.7528,0.861,2.3687,15.6688,1.7831,1.6863,-0.0968,0.0968,1,1.3,0.8,0,0.0,0.806,164.256,165.903,189.556,0,26798,0,2724,979.892,465.699,10097.363
349,Manhattan,M45-52,0.7416,0.9198,3.1492,17.5668,2.3354,2.0197,-0.3157,0.3157,1,1.3,0.8,0,0.0,0.1895,154.239,168.366,206.366,0,26887,0,2735,970.141,455.685,10130.376
350,Manhattan,M12-19,0.6845,0.9241,3.2569,16.6345,2.2294,1.9215,-0.3079,0.3079,1,1.3,0.8,0,0.0,0.5744,150.05,160.096,164.692,0,26971,0,2745,948.857,417.237,10162.912
351,Manhattan,M52-61,0.6505,0.9589,4.736,16.4006,3.0806,1.9658,-1.1149,1.1149,1,1.3,0.8,0,0.0,0.9361,130.704,151.296,190.289,0,27053,0,2754,905.085,383.802,10193.395
352,Manhattan,M12-19,0.6479,0.9241,4.5648,16.6345,2.9576,1.9215,-1.0361,1.0361,1,1.3,0.8,0,0.0,0.5744,142.923,156.344,167.082,0,27134,0,2763,922.571,388.76,10224.077
353,Manhattan,M45-52,0.7083,0.9198,3.9396,17.5668,2.7903,2.0197,-0.7706,0.7706,1,1.3,0.8,0,0.0,0.1895,150.853,163.446,169.378,0,27220,0,2773,921.769,419.076,10255.902
354,Manhattan,M37-45,0.721,0.9853,3.3066,16.1309,2.3842,1.9867,-0.3975,0.3975,1,1.3,0.8,0,0.0,0.7931,145.669,170.549,193.928,0,27307,0,2784,936.403,431.35,10288.595
355,Manhattan,M52-61,0.7585,0.9589,2.3099,16.4006,1.7521,1.9658,0.2137,0.0,1,1.3,0.8,0,0.0,0.9361,165.364,176.281,195.358,0,27397,0,2796,969.521,464.469,10322.759
356,Manhattan,M12-19,0.7516,0.9241,3.0069,16.6345,2.26,1.9215,-0.3385,0.3385,1,1.3,0.8,0,0.0,0.5744,160.557,175.297,187.788,0,27487,0,2808,951.751,453.444,10356.01
357,Manhattan,M19-24,0.7388,0.9774,2.7935,17.1296,2.0638,2.0929,0.0291,0.0,1,1.3,0.8,0,0.0,0.0011,152.327,181.15,198.859,0,27576,0,2819,988.147,461.513,10389.45
358,Manhattan,M19-24,0.6585,0.9774,4.2103,17.1296,2.7725,2.0929,-0.6796,0.6796,1,1.3,0.8,0,0.0,0.0011,136.223,148.79,168.719,0,27658,0,2828,929.016,396.468,10420.639
359,Manhattan,M12-19,0.6768,0.9241,4.2581,16.6345,2.882,1.9215,-0.9605,0.9605,1,1.3,0.8,0,0.0,0.5744,148.565,162.118,160.332,0,27742,0,2838,959.421,417.15,10451.877
360,Manhattan,M70-78,0.6945,0.9624,3.5993,17.3238,2.4998,2.0841,-0.4158,0.4158,1,1.3,0.8,0,0.0,0.2917,137.534,174.043,178.373,0,27827,0,2848,916.904,410.252,10484.045
361,Manhattan,M31-37,0.6437,0.8922,4.481,17.0154,2.8846,1.8976,-0.9871,0.9871,1,1.3,0.8,0,0.0,0.8221,145.581,147.398,187.866,0,27908,0,2857,904.215,380.147,10514.806
362,Manhattan,M24-31,0.6567,0.861,3.9144,15.6688,2.5704,1.6863,-0.8841,0.8841,1,1.3,0.8,0,0.0,0.806,131.606,163.244,189.025,0,27990,0,2866,927.862,395.115,10546.353
363,Manhattan,M12-19,0.6503,0.9241,4.154,16.6345,2.7013,1.9215,-0.7798,0.7798,1,1.3,0.8,0,0.0,0.5744,136.184,157.348,158.816,0,28072,0,2875,921.941,389.742,10577.563
364,Manhattan,M24-31,0.6803,0.861,4.1394,15.6688,2.816,1.6863,-1.1297,1.1297,1,1.3,0.8,0,0.0,0.806,152.265,170.503,186.689,0,28156,0,2885,915.21,402.429,10608.97
365,Manhattan,M61-70,0.7299,0.9818,3.1568,16.1171,2.304,1.9779,-0.3261,0.3261,1,1.3,0.8,0,0.0,0.1779,154.301,180.355,173.34,0,28244,0,2896,942.018,438.148,10641.903
366,Manhattan,M61-70,0.6854,0.9818,4.241,16.1171,2.907,1.9779,-0.9291,0.9291,1,1.3,0.8,0,0.0,0.1779,145.818,152.118,161.756,0,28328,0,2906,919.448,406.628,10673.215
367,Manhattan,M31-37,0.6914,0.8922,4.0648,17.0154,2.8105,1.8976,-0.913,0.913,1,1.3,0.8,0,0.0,0.8221,146.86,159.602,162.794,0,28413,0,2916,911.119,406.488,10704.782
368,Manhattan,M19-24,0.7265,0.9774,3.5234,17.1296,2.5598,2.0929,-0.4669,0.4669,1,1.3,0.8,0,0.0,0.0011,159.205,166.106,180.769,0,28501,0,2927,954.609,441.443,10737.237
369,Manhattan,M61-70,0.7422,0.9818,2.482,16.1171,1.8421,1.9779,0.1358,0.0,1,1.3,0.8,0,0.0,0.1779,153.747,169.447,191.52,0,28590,0,2938,980.53,460.265,10771.088
370,Manhattan,M12-19,0.6988,0.9241,3.5645,16.6345,2.491,1.9215,-0.5695,0.5695,1,1.3,0.8,0,0.0,0.5744,155.256,156.752,169.593,0,28675,0,2948,951.208,425.601,10803.325
371,Manhattan,M19-24,0.7451,0.9774,3.0263,17.1296,2.2549,2.0929,-0.162,0.162,1,1.3,0.8,0,0.0,0.0011,151.682,165.52,202.952,0,28764,0,2959,954.523,451.171,10836.513
372,Manhattan,M24-31,0.7068,0.861,3.2326,15.6688,2.2848,1.6863,-0.5985,0.5985,1,1.3,0.8,0,0.0,0.806,155.378,157.774,199.942,0,28850,0,2969,969.515,436.896,10869.213
373,Manhattan,M52-61,0.6805,0.9589,3.5175,16.4006,2.3937,1.9658,-0.4279,0.4279,1,1.3,0.8,0,0.0,0.9361,148.22,165.208,167.173,0,28934,0,2979,949.155,415.245,10901.399
374,Manhattan,M70-78,0.6675,0.9624,4.2716,17.3238,2.8512,2.0841,-0.7671,0.7671,1,1.3,0.8,0,0.0,0.2917,141.535,161.176,169.722,0,29017,0,2988,932.847,402.457,10932.564
375,Manhattan,M12-19,0.6507,0.9241,5.058,16.6345,3.2915,1.9215,-1.3699,1.3699,1,1.3,0.8,0,0.0,0.5744,141.956,148.006,163.086,0,29099,0,2997,932.222,393.65,10962.646
376,Manhattan,M37-45,0.7376,0.9853,2.6297,16.1309,1.9398,1.9867,0.0469,0.0,1,1.3,0.8,0,0.0,0.7931,154.924,175.315,187.982,0,29188,0,3008,964.886,451.457,10996.285
377,Manhattan,M31-37,0.6683,0.8922,4.5627,17.0154,3.0494,1.8976,-1.1519,1.1519,1,1.3,0.8,0,0.0,0.8221,135.883,167.324,170.166,0,29271,0,3017,901.357,391.332,11027.092
378,Manhattan,M61-70,0.648,0.9818,3.9395,16.1171,2.5528,1.9779,-0.5749,0.5749,1,1.3,0.8,0,0.0,0.1779,138.915,153.137,188.819,0,29352,0,3026,912.168,385.101,11058.555
379,Manhattan,M19-24,0.6389,0.9774,4.8471,17.1296,3.0967,2.0929,-1.0038,1.0038,1,1.3,0.8,0,0.0,0.0011,143.849,163.412,158.312,0,29433,0,3035,896.934,375.172,11088.83
380,Manhattan,M45-52,0.667,0.9198,4.869,17.5668,3.2478,2.0197,-1.2281,1.2281,1,1.3,0.8,0,0.0,0.1895,135.197,154.604,180.825,0,29516,0,3044,919.998,397.519,11119.246
381,Manhattan,M12-19,0.7318,0.9241,3.3016,16.6345,2.416,1.9215,-0.4944,0.4944,1,1.3,0.8,0,0.0,0.5744,146.461,178.473,173.75,0,29604,0,3055,975.51,452.613,11152.01
382,Manhattan,M52-61,0.6713,0.9589,4.4255,16.4006,2.9707,1.9658,-1.0049,1.0049,1,1.3,0.8,0,0.0,0.9361,138.135,160.833,183.533,0,29687,0,3065,933.098,404.492,11183.005
383,Manhattan,M24-31,0.6518,0.861,3.8635,15.6688,2.5182,1.6863,-0.8319,0.8319,1,1.3,0.8,0,0.0,0.806,138.173,147.344,170.143,0,29769,0,3074,936.912,395.867,11214.587
384,Manhattan,M19-24,0.7402,0.9774,3.1749,17.1296,2.35,2.0929,-0.257,0.257,1,1.3,0.8,0,0.0,0.0011,150.633,167.666,186.354,0,29858,0,3085,963.52,452.243,11247.559
385,Manhattan,M61-70,0.7465,0.9818,2.0532,16.1171,1.5328,1.9779,0.4451,0.0,1,1.3,0.8,0,0.0,0.1779,151.465,172.465,203.124,0,29947,0,3096,976.476,460.927,11281.972
386,Manhattan,M78-85,0.6405,0.918,4.7921,16.6987,3.0694,1.9161,-1.1533,1.1533,1,1.3,0.8,0,0.0,0.6835,133.789,162.096,185.8,0,30028,0,3105,890.02,373.535,11312.324
387,Manhattan,M24-31,0.6748,0.861,3.563,15.6688,2.4042,1.6863,-0.7179,0.7179,1,1.3,0.8,0,0.0,0.806,136.236,152.928,159.492,0,30111,0,3115,958.36,415.677,11344.419
388,Manhattan,M45-52,0.6932,0.9198,4.1084,17.5668,2.8478,2.0197,-0.8281,0.8281,1,1.3,0.8,0,0.0,0.1895,142.597,164.783,192.318,0,30196,0,3125,914.38,408.597,11375.943
389,Manhattan,M70-78,0.7065,0.9624,3.9525,17.3238,2.7925,2.0841,-0.7084,0.7084,1,1.3,0.8,0,0.0,0.2917,141.852,156.691,188.893,0,30282,0,3135,951.506,429.73,11407.741
390,Manhattan,M61-70,0.7285,0.9818,3.1694,16.1171,2.3088,1.9779,-0.3309,0.3309,1,1.3,0.8,0,0.0,0.1779,143.944,166.008,202.587,0,30370,0,3146,990.189,456.729,11440.65
391,Manhattan,M19-24,0.7525,0.9774,2.8881,17.1296,2.1734,2.0929,-0.0805,0.0805,1,1.3,0.8,0,0.0,0.0011,152.456,176.241,192.022,0,30460,0,3158,1000.336,474.036,11474.056
392,Manhattan,M78-85,0.6426,0.918,4.1968,16.6987,2.6969,1.9161,-0.7808,0.7808,1,1.3,0.8,0,0.0,0.6835,141.128,164.107,171.981,0,30541,0,3167,907.886,380.875,11505.165
393,Manhattan,M70-78,0.6926,0.9624,4.0458,17.3238,2.802,2.0841,-0.7179,0.7179,1,1.3,0.8,0,0.0,0.2917,144.844,158.244,198.7,0,30626,0,3177,936.33,416.661,11536.763
394,Manhattan,M52-61,0.7489,0.9589,2.1401,16.4006,1.6027,1.9658,0.363,0.0,1,1.3,0.8,0,0.0,0.9361,150.831,172.28,203.524,0,30715,0,3188,983.886,465.26,11571.082
395,Manhattan,M61-70,0.7239,0.9818,2.6587,16.1171,1.9246,1.9779,0.0533,0.0,1,1.3,0.8,0,0.0,0.1779,156.901,169.519,186.386,0,30802,0,3199,948.982,437.823,11604.602
396,Manhattan,M78-85,0.709,0.918,3.668,16.6987,2.6004,1.9161,-0.6844,0.6844,1,1.3,0.8,0,0.0,0.6835,145.204,157.705,183.821,0,30888,0,3209,929.665,422.503,11636.77
397,Manhattan,M78-85,0.6471,0.918,4.1198,16.6987,2.6659,1.9161,-0.7498,0.7498,1,1.3,0.8,0,0.0,0.6835,141.16,152.794,168.802,0,30969,0,3218,892.914,377.788,11668.003
398,Manhattan,M19-24,0.6448,0.9774,5.2167,17.1296,3.3636,2.0929,-1.2707,1.2707,1,1.3,0.8,0,0.0,0.0011,139.431,158.523,161.208,0,31050,0,3227,899.495,378.987,11697.851
399,Manhattan,M24-31,0.6824,0.861,3.0395,15.6688,2.0741,1.6863,-0.3877,0.3877,1,1.3,0.8,0,0.0,0.806,149.24,153.738,176.338,0,31134,0,3237,942.363,413.668,11730.646
400,Manhattan,M37-45,0.6712,0.9853,3.5099,16.1309,2.356,1.9867,-0.3694,0.3694,1,1.3,0.8,0,0.0,0.7931,135.069,150.654,181.422,0,31217,0,3247,951.738,411.369,11762.786
401,Manhattan,M61-70,0.69,0.9818,3.4963,16.1171,2.4123,1.9779,-0.4344,0.4344,1,1.3,0.8,0,0.0,0.1779,148.15,169.447,188.989,0,31302,0,3257,942.247,417.561,11795.055
402,Manhattan,M12-19,0.6748,0.9241,3.5851,16.6345,2.4193,1.9215,-0.4977,0.4977,1,1.3,0.8,0,0.0,0.5744,146.604,167.509,189.453,0,31385,0,3267,921.657,402.067,11827.123
403,Manhattan,M24-31,0.6355,0.861,4.338,15.6688,2.7569,1.6863,-1.0706,1.0706,1,1.3,0.8,0,0.0,0.806,136.925,154.026,175.362,0,31465,0,3276,886.142,369.739,11858.013
404,Manhattan,M61-70,0.7317,0.9818,2.9025,16.1171,2.1237,1.9779,-0.1458,0.1458,1,1.3,0.8,0,0.0,0.1779,156.933,164.486,173.654,0,31553,0,3287,954.602,444.164,11891.275
405,Manhattan,M70-78,0.6421,0.9624,5.0373,17.3238,3.2346,2.0841,-1.1505,1.1505,1,1.3,0.8,0,0.0,0.2917,130.733,162.056,189.731,0,31634,0,3296,937.344,391.044,11921.331
406,Manhattan,M70-78,0.7365,0.9624,2.4331,17.3238,1.7921,2.0841,0.2919,0.0,1,1.3,0.8,0,0.0,0.2917,146.879,180.724,198.45,0,31722,0,3307,953.967,446.454,11955.209
407,Manhattan,M52-61,0.664,0.9589,4.4224,16.4006,2.9364,1.9658,-0.9706,0.9706,1,1.3,0.8,0,0.0,0.9361,133.114,152.409,184.493,0,31805,0,3316,954.54,408.586,11986.165
408,Manhattan,M61-70,0.6974,0.9818,3.9519,16.1171,2.7561,1.9779,-0.7782,0.7782,1,1.3,0.8,0,0.0,0.1779,155.342,157.834,186.701,0,31890,0,3326,928.572,416.178,12017.91
409,Manhattan,M31-37,0.6659,0.8922,4.4245,17.0154,2.9464,1.8976,-1.0488,1.0488,1,1.3,0.8,0,0.0,0.8221,134.51,167.005,174.16,0,31973,0,3335,942.966,405.371,12048.875
410,Manhattan,M52-61,0.7408,0.9589,2.3964,16.4006,1.7752,1.9658,0.1906,0.0,1,1.3,0.8,0,0.0,0.9361,152.92,181.782,194.206,0,32062,0,3346,994.237,465.082,12082.824
411,Manhattan,M45-52,0.7296,0.9198,3.5709,17.5668,2.6053,2.0197,-0.5856,0.5856,1,1.3,0.8,0,0.0,0.1895,148.457,170.599,196.102,0,32150,0,3357,968.719,448.722,12115.238
412,Manhattan,M61-70,0.7399,0.9818,3.0307,16.1171,2.2424,1.9779,-0.2645,0.2645,1,1.3,0.8,0,0.0,0.1779,145.211,165.563,200.824,0,32239,0,3368,977.024,457.587,12148.389
413,Manhattan,M24-31,0.6593,0.861,4.1175,15.6688,2.7145,1.6863,-1.0282,1.0282,1,1.3,0.8,0,0.0,0.806,132.974,159.127,187.964,0,32321,0,3377,919.587,393.436,12179.698
414,Manhattan,M24-31,0.6803,0.861,3.6821,15.6688,2.5049,1.6863,-0.8186,0.8186,1,1.3,0.8,0,0.0,0.806,145.294,169.265,175.282,0,32405,0,3387,914.96,402.332,12211.676
415,Manhattan,M19-24,0.6365,0.9774,5.4847,17.1296,3.4913,2.0929,-1.3983,1.3983,1,1.3,0.8,0,0.0,0.0011,139.62,162.915,168.423,0,32485,0,3396,897.564,374.238,12241.14
416,Manhattan,M61-70,0.6917,0.9818,3.8781,16.1171,2.6823,1.9779,-0.7044,0.7044,1,1.3,0.8,0,0.0,0.1779,150.904,165.724,194.853,0,32570,0,3406,961.349,425.711,12272.942
417,Manhattan,M61-70,0.6259,0.9818,4.8108,16.1171,3.011,1.9779,-1.0331,1.0331,1,1.3,0.8,0,0.0,0.1779,125.293,142.527,181.507,0,32650,0,3415,883.879,364.263,12303.184
418,Manhattan,M45-52,0.6244,0.9198,5.7636,17.5668,3.5985,2.0197,-1.5789,1.5789,1,1.3,0.8,0,0.0,0.1895,130.727,140.873,166.961,0,32729,0,3423,874.376,360.258,12332.226
419,Manhattan,M24-31,0.6545,0.861,3.8515,15.6688,2.5209,1.6863,-0.8346,0.8346,1,1.3,0.8,0,0.0,0.806,138.201,147.02,181.101,0,32811,0,3432,895.576,382.391,12363.838
420,Manhattan,M24-31,0.6909,0.861,3.6995,15.6688,2.5559,1.6863,-0.8696,0.8696,1,1.3,0.8,0,0.0,0.806,149.406,173.974,171.791,0,32896,0,3442,938.175,416.493,12395.859
421,Manhattan,M61-70,0.732,0.9818,2.1909,16.1171,1.6036,1.9779,0.3743,0.0,1,1.3,0.8,0,0.0,0.1779,148.221,175.797,194.256,0,32984,0,3453,993.179,459.828,12430.013
422,Manhattan,M24-31,0.6555,0.861,4.4828,15.6688,2.9383,1.6863,-1.252,1.252,1,1.3,0.8,0,0.0,0.806,130.118,151.123,171.685,0,33066,0,3462,903.348,385.66,12460.842
423,Manhattan,M45-52,0.7365,0.9198,2.4359,17.5668,1.7941,2.0197,0.2255,0.0,1,1.3,0.8,0,0.0,0.1895,160.916,178.077,178.244,0,33154,0,3473,939.037,440.403,12494.716
424,Manhattan,M78-85,0.7119,0.918,3.1526,16.6987,2.2443,1.9161,-0.3282,0.3282,1,1.3,0.8,0,0.0,0.6835,152.348,169.334,170.043,0,33240,0,3484,926.893,422.909,12527.547
425,Manhattan,M45-52,0.6831,0.9198,4.5237,17.5668,3.09,2.0197,-1.0704,1.0704,1,1.3,0.8,0,0.0,0.1895,149.359,168.111,170.908,0,33324,0,3494,932.483,410.323,12558.49
426,Manhattan,M52-61,0.7157,0.9589,2.9789,16.4006,2.1321,1.9658,-0.1664,0.1664,1,1.3,0.8,0,0.0,0.9361,142.289,161.218,174.704,0,33411,0,3505,956.525,436.545,12591.561
427,Manhattan,M61-70,0.6587,0.9818,3.9903,16.1171,2.6284,1.9779,-0.6505,0.6505,1,1.3,0.8,0,0.0,0.1779,135.465,164.479,160.918,0,33493,0,3514,898.503,385.51,12623.025
428,Manhattan,M45-52,0.6734,0.9198,4.2396,17.5668,2.8548,2.0197,-0.8352,0.8352,1,1.3,0.8,0,0.0,0.1895,142.265,170.915,160.636,0,33576,0,3524,933.514,405.729,12654.266
429,Manhattan,M78-85,0.7312,0.918,3.1922,16.6987,2.334,1.9161,-0.418,0.418,1,1.3,0.8,0,0.0,0.6835,154.42,172.389,177.611,0,33664,0,3535,968.72,449.56,12687.163
430,Manhattan,M70-78,0.7036,0.9624,3.1594,17.3238,2.223,2.0841,-0.1389,0.1389,1,1.3,0.8,0,0.0,0.2917,139.956,157.484,188.816,0,33750,0,3545,939.747,423.669,12719.935
431,Manhattan,M61-70,0.7248,0.9818,2.6955,16.1171,1.9536,1.9779,0.0243,0.0,1,1.3,0.8,0,0.0,0.1779,159.023,169.247,183.551,0,33837,0,3556,945.3,436.821,12753.415
432,Manhattan,M31-37,0.6531,0.8922,4.6051,17.0154,3.0076,1.8976,-1.1101,1.1101,1,1.3,0.8,0,0.0,0.8221,131.438,148.903,176.769,0,33919,0,3565,912.337,387.719,12784.077
433,Manhattan,M61-70,0.722,0.9818,3.4981,16.1171,2.5258,1.9779,-0.5479,0.5479,1,1.3,0.8,0,0.0,0.1779,157.871,169.254,176.831,0,34006,0,3576,936.875,432.057,12816.536
434,Manhattan,M24-31,0.7112,0.861,3.6658,15.6688,2.6071,1.6863,-0.9208,0.9208,1,1.3,0.8,0,0.0,0.806,141.618,159.337,170.562,0,34092,0,3587,950.789,431.901,12848.721
435,Manhattan,M78-85,0.7229,0.918,2.5546,16.6987,1.8467,1.9161,0.0693,0.0,1,1.3,0.8,0,0.0,0.6835,153.82,175.189,176.543,0,34179,0,3598,985.744,451.931,12882.365
436,Manhattan,M70-78,0.6788,0.9624,4.525,17.3238,3.0714,2.0841,-0.9874,0.9874,1,1.3,0.8,0,0.0,0.2917,149.569,160.221,172.479,0,34263,0,3608,915.193,401.666,12913.282
437,Manhattan,M78-85,0.6619,0.918,4.8114,16.6987,3.1849,1.9161,-1.2688,1.2688,1,1.3,0.8,0,0.0,0.6835,140.316,147.235,164.115,0,34345,0,3617,949.554,405.706,12943.739
438,Manhattan,M37-45,0.6902,0.9853,4.0607,16.1309,2.8027,1.9867,-0.816,0.816,1,1.3,0.8,0,0.0,0.7931,136.59,161.647,184.939,0,34430,0,3627,942.113,417.636,12975.305
439,Manhattan,M31-37,0.6567,0.8922,4.8583,17.0154,3.1902,1.8976,-1.2927,1.2927,1,1.3,0.8,0,0.0,0.8221,145.651,161.522,164.674,0,34512,0,3636,940.431,399.649,13005.672
440,Manhattan,M78-85,0.7186,0.918,3.2695,16.6987,2.3493,1.9161,-0.4332,0.4332,1,1.3,0.8,0,0.0,0.6835,149.931,168.301,195.43,0,34599,0,3647,971.545,443.958,13038.396
441,Manhattan,M19-24,0.7132,0.9774,3.3006,17.1296,2.3541,2.0929,-0.2611,0.2611,1,1.3,0.8,0,0.0,0.0011,143.413,163.503,176.705,0,34686,0,3658,979.827,444.355,13071.05
442,Manhattan,M37-45,0.6761,0.9853,3.8993,16.1309,2.6362,1.9867,-0.6495,0.6495,1,1.3,0.8,0,0.0,0.7931,141.452,165.238,160.649,0,34770,0,3668,920.828,402.4,13102.732
443,Manhattan,M24-31,0.6894,0.861,3.4364,15.6688,2.369,1.6863,-0.6827,0.6827,1,1.3,0.8,0,0.0,0.806,150.0,166.259,162.612,0,34855,0,3678,964.319,425.629,13135.073
444,Manhattan,M12-19,0.6265,0.9241,4.8827,16.6345,3.0589,1.9215,-1.1374,1.1374,1,1.3,0.8,0,0.0,0.5744,140.17,160.433,187.48,0,34935,0,3687,931.211,380.862,13165.228
445,Manhattan,M19-24,0.6811,0.9774,4.1812,17.1296,2.848,2.0929,-0.7551,0.7551,1,1.3,0.8,0,0.0,0.0011,143.654,164.975,193.255,0,35019,0,3697,925.981,406.894,13196.589
446,Manhattan,M12-19,0.6534,0.9241,4.3018,16.6345,2.811,1.9215,-0.8895,0.8895,1,1.3,0.8,0,0.0,0.5744,145.265,157.195,157.755,0,35101,0,3706,925.94,392.779,13227.632
447,Manhattan,M78-85,0.6209,0.918,4.6227,16.6987,2.8704,1.9161,-0.9544,0.9544,1,1.3,0.8,0,0.0,0.6835,127.73,143.317,184.566,0,35180,0,3714,926.516,376.423,13258.08
448,Manhattan,M52-61,0.7072,0.9589,3.2015,16.4006,2.2642,1.9658,-0.2985,0.2985,1,1.3,0.8,0,0.0,0.9361,143.441,170.377,176.452,0,35266,0,3724,932.046,422.553,13290.821
449,Manhattan,M78-85,0.6654,0.918,4.238,16.6987,2.8202,1.9161,-0.9041,0.9041,1,1.3,0.8,0,0.0,0.6835,135.633,150.977,183.162,0,35349,0,3733,942.076,404.796,13322.016
450,Manhattan,M19-24,0.6223,0.9774,5.441,17.1296,3.3859,2.0929,-1.2929,1.2929,1,1.3,0.8,0,0.0,0.0011,141.551,148.894,152.405,0,35428,0,3741,878.985,360.838,13351.449
451,Manhattan,M45-52,0.6511,0.9198,5.2709,17.5668,3.4316,2.0197,-1.412,1.412,1,1.3,0.8,0,0.0,0.1895,139.045,151.559,181.763,0,35510,0,3750,927.329,392.057,13381.266
452,Manhattan,M78-85,0.6377,0.918,4.8247,16.6987,3.0768,1.9161,-1.1607,1.1607,1,1.3,0.8,0,0.0,0.6835,127.491,150.003,178.069,0,35591,0,3759,899.232,375.403,13411.562
453,Manhattan,M19-24,0.6505,0.9774,4.5768,17.1296,2.977,2.0929,-0.8841,0.8841,1,1.3,0.8,0,0.0,0.0011,142.913,145.968,189.842,0,35673,0,3768,904.402,383.552,13442.244
454,Manhattan,M12-19,0.6995,0.9241,3.0694,16.6345,2.1472,1.9215,-0.2257,0.2257,1,1.3,0.8,0,0.0,0.5744,149.181,162.489,198.339,0,35758,0,3778,967.243,432.146,13475.104
455,Manhattan,M45-52,0.6878,0.9198,3.5749,17.5668,2.4588,2.0197,-0.4391,0.4391,1,1.3,0.8,0,0.0,0.1895,152.875,167.601,195.819,0,35843,0,3788,932.702,412.821,13507.262
456,Manhattan,M78-85,0.6489,0.918,4.4646,16.6987,2.8971,1.9161,-0.9811,0.9811,1,1.3,0.8,0,0.0,0.6835,131.619,150.958,156.498,0,35924,0,3797,942.485,396.378,13538.075
457,Manhattan,M45-52,0.6499,0.9198,4.3458,17.5668,2.8245,2.0197,-0.8048,0.8048,1,1.3,0.8,0,0.0,0.1895,141.725,157.873,170.856,0,36005,0,3806,900.032,381.726,13569.042
