# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Delhi | Seed=901 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.083340Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1067,Delhi,D52-61,0.1324,0.9569,13.4278,15.2226,1.7782,2.003,0.2247,0.0,0,1.3,0.8,0,0.0,0.6347,51.794,67.242,75.807,0,70540,0,5899,501.352,36.516,26582.338
1068,Delhi,D70-78,0.1378,0.898,12.9286,15.227,1.7819,1.8803,0.0984,0.0,0,1.3,0.8,0,0.0,0.9293,47.938,57.501,74.362,0,70581,0,5900,503.2,38.145,26589.504
1069,Delhi,D61-70,0.1251,0.9954,14.1039,15.1483,1.764,2.0732,0.3092,0.0,0,1.3,0.8,0,0.0,0.5538,37.356,50.875,72.07,0,70621,0,5900,489.93,33.702,26595.125
1070,Delhi,D37-45,0.12,0.964,12.5086,14.0794,1.501,1.8661,0.3651,0.0,0,1.3,0.8,0,0.0,0.5313,44.519,66.13,70.07,0,70660,0,5900,510.951,33.723,26602.709
1071,Delhi,D45-52,0.1577,0.8899,11.9283,13.3933,1.8811,1.6389,-0.2422,0.2422,1,1.3,0.8,0,0.0,0.2969,45.499,60.917,80.064,0,70702,0,5901,627.355,114.413,26621.245
1072,Delhi,D52-61,0.12,0.9569,13.4424,15.2226,1.6131,2.003,0.3899,0.0,0,1.3,0.8,0,0.0,0.6347,47.799,66.353,94.064,0,70741,0,5901,465.915,30.75,26627.662
1073,Delhi,D78-85,0.12,0.9458,13.9051,15.0906,1.6686,1.9625,0.2939,0.0,0,1.3,0.8,0,0.0,0.4877,34.256,49.834,72.01,0,70780,0,5901,510.26,33.677,26633.5
1074,Delhi,D12-19,0.12,0.9147,12.6756,13.7159,1.5211,1.725,0.204,0.0,0,1.3,0.8,0,0.0,0.1043,41.856,54.397,83.612,0,70819,0,5901,489.47,32.305,26640.876
1075,Delhi,D37-45,0.12,0.964,12.2644,14.0794,1.4717,1.8661,0.3944,0.0,0,1.3,0.8,0,0.0,0.5313,42.101,52.361,83.304,0,70858,0,5901,479.458,31.644,26648.765
1076,Delhi,D31-37,0.1503,0.9079,11.7774,13.4378,1.77,1.6775,-0.0925,0.0925,1,1.3,0.8,0,0.0,0.5473,50.288,68.603,70.733,0,70900,0,5902,634.411,112.439,26667.445
1077,Delhi,D24-31,0.1294,0.9375,11.8314,13.7584,1.5315,1.7736,0.2421,0.0,0,1.3,0.8,0,0.0,0.8356,49.971,60.836,90.006,0,70940,0,5902,505.262,35.971,26675.933
1078,Delhi,D45-52,0.1323,0.8899,12.2148,13.3933,1.6158,1.6389,0.023,0.0,0,1.3,0.8,0,0.0,0.2969,48.86,70.557,69.972,0,70980,0,5902,522.161,37.991,26683.958
1079,Delhi,D52-61,0.12,0.9569,13.4311,15.2226,1.6117,2.003,0.3912,0.0,0,1.3,0.8,0,0.0,0.6347,44.224,50.786,78.625,0,71019,0,5902,518.077,34.193,26690.389
1080,Delhi,D78-85,0.12,0.9458,13.9311,15.0906,1.6717,1.9625,0.2908,0.0,0,1.3,0.8,0,0.0,0.4877,33.606,51.446,67.756,0,71058,0,5902,517.903,34.182,26696.195
1081,Delhi,D70-78,0.1258,0.898,14.1913,15.227,1.7851,1.8803,0.0951,0.0,0,1.3,0.8,0,0.0,0.9293,45.934,56.757,92.316,0,71098,0,5902,497.936,34.45,26701.711
1082,Delhi,D19-24,0.12,0.8942,14.3259,15.1633,1.7191,1.8643,0.1452,0.0,0,1.3,0.8,0,0.0,0.0172,50.697,67.359,61.326,0,71137,0,5902,503.673,33.242,26707.023
1083,Delhi,D19-24,0.12,0.8942,13.2478,15.1633,1.5897,1.8643,0.2746,0.0,0,1.3,0.8,0,0.0,0.0172,39.127,71.231,83.469,0,71176,0,5902,510.628,33.701,26713.684
1084,Delhi,D61-70,0.12,0.9954,13.3602,15.1483,1.6032,2.0732,0.47,0.0,0,1.3,0.8,0,0.0,0.5538,38.329,62.674,63.928,0,71215,0,5902,505.453,33.36,26720.203
1085,Delhi,D37-45,0.12,0.964,12.4375,14.0794,1.4925,1.8661,0.3736,0.0,0,1.3,0.8,0,0.0,0.5313,42.495,65.525,93.954,0,71254,0,5902,485.74,32.059,26727.876
1086,Delhi,D70-78,0.12,0.898,13.9465,15.227,1.6736,1.8803,0.2067,0.0,0,1.3,0.8,0,0.0,0.9293,44.155,64.662,91.173,0,71293,0,5902,461.565,30.463,26733.663
1087,Delhi,D31-37,0.12,0.9079,11.9343,13.4378,1.4321,1.6775,0.2454,0.0,0,1.3,0.8,0,0.0,0.5473,49.566,57.841,70.679,0,71332,0,5902,516.079,34.061,26741.965
1088,Delhi,D78-85,0.12,0.9458,13.6273,15.0906,1.6353,1.9625,0.3273,0.0,0,1.3,0.8,0,0.0,0.4877,37.575,53.293,63.865,0,71371,0,5902,482.736,31.861,26748.151
1089,Delhi,D52-61,0.12,0.9569,14.0201,15.2226,1.6824,2.003,0.3205,0.0,0,1.3,0.8,0,0.0,0.6347,37.052,54.96,74.187,0,71410,0,5902,477.688,31.527,26753.846
1090,Delhi,D19-24,0.1203,0.8942,13.6227,15.1633,1.6382,1.8643,0.2262,0.0,0,1.3,0.8,0,0.0,0.0172,42.93,57.415,70.722,0,71449,0,5902,507.353,33.556,26760.039
1091,Delhi,D45-52,0.12,0.8899,12.566,13.3933,1.5079,1.6389,0.1309,0.0,0,1.3,0.8,0,0.0,0.2969,46.762,52.073,83.509,0,71488,0,5902,484.361,31.968,26767.552
1092,Delhi,D70-78,0.12,0.898,13.8985,15.227,1.6678,1.8803,0.2124,0.0,0,1.3,0.8,0,0.0,0.9293,36.991,70.675,82.487,0,71527,0,5902,502.093,33.138,26773.399
1093,Delhi,D19-24,0.1685,0.8942,13.2881,15.1633,2.239,1.8643,-0.3747,0.3747,1,1.3,0.8,0,0.0,0.0172,42.737,69.662,83.154,0,71570,0,5903,615.602,117.05,26790.3
1094,Delhi,D19-24,0.12,0.8942,13.5335,15.1633,1.624,1.8643,0.2403,0.0,0,1.3,0.8,0,0.0,0.0172,35.656,60.492,90.587,0,71609,0,5903,519.173,34.265,26796.603
1095,Delhi,D19-24,0.1292,0.8942,13.048,15.1633,1.6856,1.8643,0.1787,0.0,0,1.3,0.8,0,0.0,0.0172,40.464,55.396,73.566,0,71649,0,5903,522.741,37.141,26803.568
1096,Delhi,D52-61,0.1393,0.9569,13.24,15.2226,1.8448,2.003,0.1582,0.0,0,1.3,0.8,0,0.0,0.6347,47.884,72.88,95.771,0,71690,0,5904,472.222,36.188,26810.354
1097,Delhi,D12-19,0.127,0.9147,12.2267,13.7159,1.5526,1.725,0.1724,0.0,0,1.3,0.8,0,0.0,0.1043,52.249,69.078,66.072,0,71730,0,5904,519.781,36.303,26818.333
1098,Delhi,D52-61,0.1384,0.9569,13.2701,15.2226,1.8362,2.003,0.1667,0.0,0,1.3,0.8,0,0.0,0.6347,41.478,71.427,77.49,0,71771,0,5905,477.711,36.356,26825.075
1099,Delhi,D31-37,0.12,0.9079,12.3292,13.4378,1.4795,1.6775,0.198,0.0,0,1.3,0.8,0,0.0,0.5473,36.92,59.842,74.41,0,71810,0,5905,512.718,33.839,26832.884
1100,Delhi,D70-78,0.12,0.898,13.4017,15.227,1.6082,1.8803,0.2721,0.0,0,1.3,0.8,0,0.0,0.9293,46.265,69.241,77.3,0,71849,0,5905,479.717,31.661,26839.352
1101,Delhi,D24-31,0.1244,0.9375,12.1543,13.7584,1.5121,1.7736,0.2615,0.0,0,1.3,0.8,0,0.0,0.8356,48.831,57.809,76.916,0,71888,0,5905,504.076,34.492,26847.405
1102,Delhi,D45-52,0.1476,0.8899,11.7278,13.3933,1.7305,1.6389,-0.0917,0.0917,1,1.3,0.8,0,0.0,0.2969,50.862,63.578,99.435,0,71929,0,5906,612.713,109.726,26866.131
1103,Delhi,D61-70,0.1469,0.9954,13.1633,15.1483,1.9332,2.0732,0.14,0.0,0,1.3,0.8,0,0.0,0.5538,43.514,64.278,87.39,0,71970,0,5907,483.607,39.063,26873.058
1104,Delhi,D37-45,0.1481,0.964,11.8707,14.0794,1.7586,1.8661,0.1075,0.0,0,1.3,0.8,0,0.0,0.5313,46.756,71.758,100.658,0,72011,0,5908,478.083,38.955,26881.608
1105,Delhi,D37-45,0.1277,0.964,13.0866,14.0794,1.6713,1.8661,0.1948,0.0,0,1.3,0.8,0,0.0,0.5313,42.833,68.229,72.901,0,72051,0,5908,512.878,36.026,26888.516
1106,Delhi,D31-37,0.12,0.9079,12.631,13.4378,1.5157,1.6775,0.1618,0.0,0,1.3,0.8,0,0.0,0.5473,41.526,70.785,68.086,0,72090,0,5908,512.9,33.851,26895.948
1107,Delhi,D12-19,0.12,0.9147,12.2794,13.7159,1.4735,1.725,0.2515,0.0,0,1.3,0.8,0,0.0,0.1043,46.515,71.569,66.169,0,72129,0,5908,512.663,33.836,26903.818
1108,Delhi,D19-24,0.12,0.8942,13.586,15.1633,1.6303,1.8643,0.234,0.0,0,1.3,0.8,0,0.0,0.0172,36.885,54.135,69.311,0,72168,0,5908,506.616,33.437,26910.056
1109,Delhi,D61-70,0.1469,0.9954,12.8631,15.1483,1.8891,2.0732,0.1841,0.0,0,1.3,0.8,0,0.0,0.5538,40.716,58.263,69.852,0,72209,0,5909,495.085,39.991,26917.358
1110,Delhi,D45-52,0.1673,0.8899,11.6729,13.3933,1.9531,1.6389,-0.3142,0.3142,1,1.3,0.8,0,0.0,0.2969,58.831,61.163,74.537,0,72252,0,5910,611.984,116.318,26936.271
1111,Delhi,D12-19,0.1368,0.9147,12.6769,13.7159,1.7342,1.725,-0.0092,0.0092,1,1.3,0.8,0,0.0,0.1043,49.835,55.787,99.421,0,72292,0,5910,639.632,108.126,26953.746
1112,Delhi,D78-85,0.1769,0.9458,12.895,15.0906,2.2807,1.9625,-0.3182,0.3182,1,1.3,0.8,0,0.0,0.4877,49.724,76.627,105.339,0,72336,0,5911,639.308,122.189,26971.188
1113,Delhi,D70-78,0.12,0.898,13.8044,15.227,1.6565,1.8803,0.2237,0.0,0,1.3,0.8,0,0.0,0.9293,37.656,63.684,85.608,0,72375,0,5911,486.627,32.117,26977.153
1114,Delhi,D45-52,0.12,0.8899,11.9028,13.3933,1.4283,1.6389,0.2105,0.0,0,1.3,0.8,0,0.0,0.2969,37.558,50.7,77.63,0,72414,0,5911,473.043,31.221,26985.494
1115,Delhi,D52-61,0.12,0.9569,13.45,15.2226,1.614,2.003,0.389,0.0,0,1.3,0.8,0,0.0,0.6347,41.398,63.651,61.916,0,72453,0,5911,486.594,32.115,26991.902
1116,Delhi,D45-52,0.12,0.8899,12.2845,13.3933,1.4741,1.6389,0.1647,0.0,0,1.3,0.8,0,0.0,0.2969,38.302,71.592,73.736,0,72492,0,5911,499.747,32.983,26999.766
1117,Delhi,D52-61,0.1686,0.9569,12.9008,15.2226,2.1748,2.003,-0.1719,0.1719,1,1.3,0.8,0,0.0,0.6347,44.933,67.731,77.568,0,72535,0,5912,650.12,120.279,27017.152
1118,Delhi,D61-70,0.1404,0.9954,13.8222,15.1483,1.9412,2.0732,0.132,0.0,0,1.3,0.8,0,0.0,0.5538,54.466,55.842,65.917,0,72576,0,5913,493.472,38.117,27023.216
1119,Delhi,D24-31,0.1519,0.9375,12.0029,13.7584,1.8232,1.7736,-0.0497,0.0497,1,1.3,0.8,0,0.0,0.8356,50.635,76.14,66.29,0,72618,0,5914,648.204,114.155,27041.624
1120,Delhi,D24-31,0.1339,0.9375,12.471,13.7584,1.6695,1.7736,0.1041,0.0,0,1.3,0.8,0,0.0,0.8356,51.938,58.175,80.87,0,72658,0,5914,493.733,36.353,27049.339
1121,Delhi,D24-31,0.1698,0.9375,12.0597,13.7584,2.0475,1.7736,-0.2739,0.2739,1,1.3,0.8,0,0.0,0.8356,47.934,75.092,85.534,0,72701,0,5915,635.815,119.372,27067.783
1122,Delhi,D61-70,0.12,0.9954,14.2952,15.1483,1.7154,2.0732,0.3578,0.0,0,1.3,0.8,0,0.0,0.5538,40.452,57.066,89.812,0,72740,0,5915,518.442,34.217,27073.134
1123,Delhi,D78-85,0.12,0.9458,13.3731,15.0906,1.6048,1.9625,0.3578,0.0,0,1.3,0.8,0,0.0,0.4877,42.956,63.869,83.715,0,72779,0,5915,477.806,31.535,27079.637
1124,Delhi,D24-31,0.1306,0.9375,11.8003,13.7584,1.5409,1.7736,0.2327,0.0,0,1.3,0.8,0,0.0,0.8356,51.38,55.32,88.391,0,72819,0,5915,490.759,35.246,27088.171
1125,Delhi,D12-19,0.1361,0.9147,12.4552,13.7159,1.6956,1.725,0.0295,0.0,0,1.3,0.8,0,0.0,0.1043,49.975,55.661,95.811,0,72859,0,5915,483.471,36.199,27095.918
1126,Delhi,D24-31,0.1482,0.9375,11.8204,13.7584,1.7521,1.7736,0.0215,0.0,0,1.3,0.8,0,0.0,0.8356,50.946,72.418,100.995,0,72900,0,5916,510.381,41.608,27104.532
1127,Delhi,D37-45,0.12,0.964,12.8362,14.0794,1.5403,1.8661,0.3258,0.0,0,1.3,0.8,0,0.0,0.5313,37.323,60.797,66.769,0,72939,0,5916,512.316,33.813,27111.707
1128,Delhi,D45-52,0.1316,0.8899,11.756,13.3933,1.5469,1.6389,0.092,0.0,0,1.3,0.8,0,0.0,0.2969,37.638,70.217,62.682,0,72979,0,5916,522.606,37.821,27120.301
1129,Delhi,D61-70,0.12,0.9954,14.0016,15.1483,1.6802,2.0732,0.393,0.0,0,1.3,0.8,0,0.0,0.5538,48.263,59.404,59.801,0,73018,0,5916,467.5,30.855,27126.019
1130,Delhi,D12-19,0.1754,0.9147,10.9866,13.7159,1.9268,1.725,-0.2018,0.2018,1,1.3,0.8,0,0.0,0.1043,46.617,76.767,76.681,0,73062,0,5917,626.825,120.463,27145.839
1131,Delhi,D61-70,0.1684,0.9954,12.2747,15.1483,2.0667,2.0732,0.0065,0.0,0,1.3,0.8,0,0.0,0.5538,45.276,61.693,95.545,0,73105,0,5918,500.869,46.382,27154.005
1132,Delhi,D37-45,0.12,0.964,13.1613,14.0794,1.5794,1.8661,0.2868,0.0,0,1.3,0.8,0,0.0,0.5313,45.452,58.422,65.705,0,73144,0,5918,517.609,34.162,27160.774
1133,Delhi,D24-31,0.12,0.9375,12.6394,13.7584,1.5167,1.7736,0.2569,0.0,0,1.3,0.8,0,0.0,0.8356,39.719,60.15,69.82,0,73183,0,5918,512.716,33.839,27168.194
1134,Delhi,D19-24,0.12,0.8942,13.5595,15.1633,1.6271,1.8643,0.2372,0.0,0,1.3,0.8,0,0.0,0.0172,44.434,54.741,89.948,0,73222,0,5918,516.577,34.094,27174.465
1135,Delhi,D78-85,0.1808,0.9458,12.5732,15.0906,2.2726,1.9625,-0.3101,0.3101,1,1.3,0.8,0,0.0,0.4877,50.4,62.077,71.156,0,73266,0,5919,634.608,123.089,27192.333
1136,Delhi,D70-78,0.1563,0.898,13.391,15.227,2.0925,1.8803,-0.2123,0.2123,1,1.3,0.8,0,0.0,0.9293,44.885,73.62,77.235,0,73308,0,5920,602.07,111.745,27209.032
1137,Delhi,D37-45,0.12,0.964,13.0731,14.0794,1.5688,1.8661,0.2974,0.0,0,1.3,0.8,0,0.0,0.5313,36.522,55.369,66.218,0,73347,0,5920,474.082,31.289,27215.911
1138,Delhi,D19-24,0.12,0.8942,13.2987,15.1633,1.5958,1.8643,0.2685,0.0,0,1.3,0.8,0,0.0,0.0172,42.933,67.667,60.679,0,73386,0,5920,459.919,30.355,27222.507
1139,Delhi,D52-61,0.1461,0.9569,12.943,15.2226,1.8904,2.003,0.1125,0.0,0,1.3,0.8,0,0.0,0.6347,42.422,56.215,80.633,0,73427,0,5921,486.441,39.077,27229.705
1140,Delhi,D61-70,0.1215,0.9954,13.579,15.1483,1.6498,2.0732,0.4234,0.0,0,1.3,0.8,0,0.0,0.5538,42.914,68.269,79.397,0,73466,0,5921,505.49,33.778,27235.96
1141,Delhi,D24-31,0.12,0.9375,12.8263,13.7584,1.5392,1.7736,0.2344,0.0,0,1.3,0.8,0,0.0,0.8356,45.954,67.809,74.782,0,73505,0,5921,467.336,30.844,27243.147
1142,Delhi,D31-37,0.12,0.9079,12.668,13.4378,1.5202,1.6775,0.1573,0.0,0,1.3,0.8,0,0.0,0.5473,34.618,70.769,76.374,0,73544,0,5921,510.751,33.71,27250.532
1143,Delhi,D37-45,0.12,0.964,12.5644,14.0794,1.5077,1.8661,0.3584,0.0,0,1.3,0.8,0,0.0,0.5313,47.207,63.637,84.712,0,73583,0,5921,487.025,32.144,27258.047
1144,Delhi,D61-70,0.12,0.9954,13.7434,15.1483,1.6492,2.0732,0.424,0.0,0,1.3,0.8,0,0.0,0.5538,46.128,51.102,65.416,0,73622,0,5921,485.976,32.074,27264.087
1145,Delhi,D78-85,0.1773,0.9458,13.0662,15.0906,2.3165,1.9625,-0.354,0.354,1,1.3,0.8,0,0.0,0.4877,45.799,62.491,92.307,0,73666,0,5922,664.666,124.811,27281.318
1146,Delhi,D78-85,0.1243,0.9458,13.6685,15.0906,1.6987,1.9625,0.2638,0.0,0,1.3,0.8,0,0.0,0.4877,45.151,58.551,80.836,0,73705,0,5922,496.763,33.956,27287.478
1147,Delhi,D31-37,0.12,0.9079,12.4867,13.4378,1.4984,1.6775,0.1791,0.0,0,1.3,0.8,0,0.0,0.5473,45.627,66.957,96.227,0,73744,0,5922,499.647,32.977,27295.09
1148,Delhi,D52-61,0.191,0.9569,12.702,15.2226,2.4261,2.003,-0.4232,0.4232,1,1.3,0.8,0,0.0,0.6347,60.052,77.789,78.547,0,73789,0,5923,621.929,125.335,27312.859
1149,Delhi,D61-70,0.1787,0.9954,12.5493,15.1483,2.2432,2.0732,-0.17,0.17,1,1.3,0.8,0,0.0,0.5538,60.689,78.677,90.921,0,73833,0,5924,625.924,121.536,27330.745
1150,Delhi,D24-31,0.1914,0.9375,11.4042,13.7584,2.1832,1.7736,-0.4096,0.4096,1,1.3,0.8,0,0.0,0.8356,46.509,69.795,100.476,0,73878,0,5925,627.957,126.119,27350.138
1151,Delhi,D12-19,0.1474,0.9147,12.1347,13.7159,1.7885,1.725,-0.0635,0.0635,1,1.3,0.8,0,0.0,0.1043,41.462,72.445,78.307,0,73919,0,5926,600.411,108.672,27368.354
1152,Delhi,D37-45,0.1436,0.964,12.5752,14.0794,1.8054,1.8661,0.0607,0.0,0,1.3,0.8,0,0.0,0.5313,47.716,57.524,65.611,0,73960,0,5927,497.744,39.303,27375.996
1153,Delhi,D52-61,0.1974,0.9569,11.8752,15.2226,2.3442,2.003,-0.3413,0.3413,1,1.3,0.8,0,0.0,0.6347,54.482,65.385,104.267,0,74005,0,5928,665.376,132.242,27394.837
1154,Delhi,D19-24,0.1378,0.8942,13.5295,15.1633,1.8642,1.8643,0.0001,0.0,0,1.3,0.8,0,0.0,0.0172,49.043,62.685,98.814,0,74046,0,5929,504.085,38.201,27401.252
1155,Delhi,D31-37,0.1326,0.9079,12.0029,13.4378,1.5916,1.6775,0.0858,0.0,0,1.3,0.8,0,0.0,0.5473,53.529,59.636,76.041,0,74086,0,5929,494.498,36.065,27409.544
1156,Delhi,D70-78,0.12,0.898,13.2743,15.227,1.5929,1.8803,0.2873,0.0,0,1.3,0.8,0,0.0,0.9293,38.213,57.515,84.267,0,74125,0,5929,506.63,33.438,27416.171
1157,Delhi,D52-61,0.181,0.9569,13.0478,15.2226,2.3617,2.003,-0.3588,0.3588,1,1.3,0.8,0,0.0,0.6347,51.204,61.247,71.934,0,74169,0,5930,624.404,122.162,27433.447
1158,Delhi,D52-61,0.1275,0.9569,13.3905,15.2226,1.7076,2.003,0.2953,0.0,0,1.3,0.8,0,0.0,0.6347,51.149,66.73,85.894,0,74209,0,5930,477.74,33.508,27439.974
1159,Delhi,D19-24,0.1943,0.8942,11.8694,15.1633,2.3059,1.8643,-0.4416,0.4416,1,1.3,0.8,0,0.0,0.0172,54.521,75.097,78.869,0,74254,0,5931,655.092,129.998,27458.803
1160,Delhi,D61-70,0.1418,0.9954,12.729,15.1483,1.8044,2.0732,0.2688,0.0,0,1.3,0.8,0,0.0,0.5538,51.424,73.938,67.804,0,74295,0,5932,496.128,38.68,27466.242
1161,Delhi,D78-85,0.12,0.9458,13.527,15.0906,1.6232,1.9625,0.3393,0.0,0,1.3,0.8,0,0.0,0.4877,38.026,70.998,72.579,0,74334,0,5932,516.528,34.091,27472.553
1162,Delhi,D31-37,0.12,0.9079,12.3098,13.4378,1.4772,1.6775,0.2003,0.0,0,1.3,0.8,0,0.0,0.5473,40.647,64.6,88.894,0,74373,0,5932,467.954,30.885,27480.386
1163,Delhi,D78-85,0.1489,0.9458,12.6429,15.0906,1.8827,1.9625,0.0798,0.0,0,1.3,0.8,0,0.0,0.4877,48.868,64.594,71.452,0,74414,0,5933,519.547,42.553,27487.976
1164,Delhi,D24-31,0.1668,0.9375,11.8781,13.7584,1.9818,1.7736,-0.2083,0.2083,1,1.3,0.8,0,0.0,0.8356,45.124,64.725,99.757,0,74457,0,5934,665.143,121.038,27506.63
1165,Delhi,D78-85,0.12,0.9458,13.4724,15.0906,1.6167,1.9625,0.3458,0.0,0,1.3,0.8,0,0.0,0.4877,37.396,70.293,71.685,0,74496,0,5934,508.671,33.572,27513.009
1166,Delhi,D31-37,0.12,0.9079,11.767,13.4378,1.412,1.6775,0.2654,0.0,0,1.3,0.8,0,0.0,0.5473,39.382,69.535,86.018,0,74535,0,5934,497.327,32.824,27521.52
1167,Delhi,D52-61,0.1923,0.9569,12.5648,15.2226,2.416,2.003,-0.4131,0.4131,1,1.3,0.8,0,0.0,0.6347,49.271,72.362,92.906,0,74580,0,5935,657.857,129.572,27539.468
1168,Delhi,D52-61,0.1765,0.9569,12.4697,15.2226,2.2015,2.003,-0.1986,0.1986,1,1.3,0.8,0,0.0,0.6347,47.24,61.759,89.385,0,74624,0,5936,665.122,124.584,27557.44
1169,Delhi,D78-85,0.1787,0.9458,12.5115,15.0906,2.236,1.9625,-0.2735,0.2735,1,1.3,0.8,0,0.0,0.4877,46.537,75.508,100.271,0,74668,0,5937,632.93,122.212,27575.373
1170,Delhi,D61-70,0.1827,0.9954,12.6967,15.1483,2.3196,2.0732,-0.2464,0.2464,1,1.3,0.8,0,0.0,0.5538,54.951,76.253,101.969,0,74712,0,5938,674.01,127.725,27593.098
1171,Delhi,D78-85,0.1322,0.9458,13.8064,15.0906,1.8254,1.9625,0.1371,0.0,0,1.3,0.8,0,0.0,0.4877,37.751,61.501,70.333,0,74752,0,5938,471.762,34.306,27599.133
1172,Delhi,D37-45,0.1274,0.964,13.1777,14.0794,1.6783,1.8661,0.1878,0.0,0,1.3,0.8,0,0.0,0.5313,37.508,72.122,70.709,0,74792,0,5938,471.167,33.005,27605.925
1173,Delhi,D31-37,0.1706,0.9079,11.8616,13.4378,2.0238,1.6775,-0.3464,0.3464,1,1.3,0.8,0,0.0,0.5473,47.988,68.803,89.235,0,74835,0,5939,626.052,118.75,27624.622
1174,Delhi,D45-52,0.169,0.8899,10.7795,13.3933,1.822,1.6389,-0.1832,0.1832,1,1.3,0.8,0,0.0,0.2969,46.923,62.839,96.249,0,74878,0,5940,662.624,121.601,27644.662
1175,Delhi,D12-19,0.12,0.9147,11.8898,13.7159,1.4268,1.725,0.2983,0.0,0,1.3,0.8,0,0.0,0.1043,39.505,56.014,59.693,0,74917,0,5940,489.884,32.332,27653.02
1176,Delhi,D24-31,0.1742,0.9375,11.3991,13.7584,1.9853,1.7736,-0.2117,0.2117,1,1.3,0.8,0,0.0,0.8356,49.047,64.545,76.59,0,74960,0,5941,643.663,121.656,27672.316
1177,Delhi,D24-31,0.19,0.9375,11.5511,13.7584,2.1948,1.7736,-0.4212,0.4212,1,1.3,0.8,0,0.0,0.8356,49.099,69.175,76.226,0,75005,0,5942,631.245,125.967,27691.517
1178,Delhi,D12-19,0.1708,0.9147,11.359,13.7159,1.9401,1.725,-0.215,0.215,1,1.3,0.8,0,0.0,0.1043,47.023,75.445,84.389,0,75048,0,5943,612.951,117.579,27710.843
1179,Delhi,D70-78,0.2015,0.898,12.098,15.227,2.4373,1.8803,-0.557,0.557,1,1.3,0.8,0,0.0,0.9293,60.004,72.269,107.18,0,75094,0,5944,681.692,135.533,27729.429
1180,Delhi,D24-31,0.1697,0.9375,11.3877,13.7584,1.9323,1.7736,-0.1587,0.1587,1,1.3,0.8,0,0.0,0.8356,49.843,71.05,84.182,0,75137,0,5945,645.485,120.241,27748.713
1181,Delhi,D12-19,0.1813,0.9147,11.499,13.7159,2.0848,1.725,-0.3597,0.3597,1,1.3,0.8,0,0.0,0.1043,49.389,73.868,81.075,0,75181,0,5946,645.205,124.337,27767.927
1182,Delhi,D19-24,0.1626,0.8942,12.4294,15.1633,2.0214,1.8643,-0.1571,0.1571,1,1.3,0.8,0,0.0,0.0172,58.514,64.49,94.642,0,75224,0,5947,638.189,117.085,27785.866
1183,Delhi,D12-19,0.12,0.9147,12.268,13.7159,1.4722,1.725,0.2529,0.0,0,1.3,0.8,0,0.0,0.1043,50.401,49.903,65.016,0,75263,0,5947,516.463,34.087,27793.751
1184,Delhi,D24-31,0.12,0.9375,12.5001,13.7584,1.5,1.7736,0.2736,0.0,0,1.3,0.8,0,0.0,0.8356,43.808,69.931,78.658,0,75302,0,5947,467.902,30.882,27801.346
1185,Delhi,D19-24,0.1584,0.8942,13.0394,15.1633,2.0651,1.8643,-0.2007,0.2007,1,1.3,0.8,0,0.0,0.0172,51.381,68.852,86.723,0,75344,0,5948,646.672,116.328,27818.497
1186,Delhi,D12-19,0.1446,0.9147,12.3097,13.7159,1.7799,1.725,-0.0548,0.0548,1,1.3,0.8,0,0.0,0.1043,53.297,65.084,69.001,0,75385,0,5949,607.657,108.324,27836.477
1187,Delhi,D52-61,0.12,0.9569,13.5318,15.2226,1.6238,2.003,0.3791,0.0,0,1.3,0.8,0,0.0,0.6347,48.311,51.846,91.622,0,75424,0,5949,487.987,32.207,27842.782
1188,Delhi,D78-85,0.1967,0.9458,12.1635,15.0906,2.3925,1.9625,-0.4299,0.4299,1,1.3,0.8,0,0.0,0.4877,61.249,65.63,91.096,0,75469,0,5950,662.426,131.662,27861.258
1189,Delhi,D70-78,0.166,0.898,12.8966,15.227,2.1413,1.8803,-0.261,0.261,1,1.3,0.8,0,0.0,0.9293,48.645,75.949,69.646,0,75512,0,5951,650.964,119.445,27878.634
1190,Delhi,D12-19,0.1333,0.9147,11.9092,13.7159,1.5878,1.725,0.1372,0.0,0,1.3,0.8,0,0.0,0.1043,50.804,73.865,75.353,0,75552,0,5951,517.677,37.962,27887.047
1191,Delhi,D70-78,0.1391,0.898,12.9233,15.227,1.7975,1.8803,0.0827,0.0,0,1.3,0.8,0,0.0,0.9293,37.141,68.029,93.433,0,75593,0,5952,522.492,39.971,27894.228
1192,Delhi,D78-85,0.1838,0.9458,12.1047,15.0906,2.2252,1.9625,-0.2627,0.2627,1,1.3,0.8,0,0.0,0.4877,52.624,70.556,96.107,0,75637,0,5953,645.781,125.292,27912.7
