# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Delhi | Seed=904 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.287272Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
685,Delhi,D19-24,0.3575,0.9855,9.1137,14.4246,3.2582,1.9547,-1.3036,1.3036,1,1.3,0.8,0,0.0,0.7019,82.494,94.392,117.259,0,52796,0,5403,748.11,207.102,20547.298
686,Delhi,D70-78,0.4588,0.9234,7.1899,15.1183,3.2986,1.9196,-1.379,1.379,1,1.3,0.8,0,0.0,0.1184,99.0,123.421,121.738,0,52862,0,5408,793.287,260.169,20573.563
687,Delhi,D19-24,0.3921,0.9855,7.983,14.4246,3.1303,1.9547,-1.1756,1.1756,1,1.3,0.8,0,0.0,0.7019,97.156,110.864,115.975,0,52923,0,5412,793.71,231.175,20598.437
688,Delhi,D24-31,0.427,0.8926,7.7948,13.6676,3.328,1.6774,-1.6507,1.6507,1,1.3,0.8,0,0.0,0.8725,92.606,125.219,141.136,0,52987,0,5416,811.446,250.55,20623.755
689,Delhi,D61-70,0.4172,0.8582,8.1768,14.5458,3.4114,1.7164,-1.6951,1.6951,1,1.3,0.8,0,0.0,0.2092,94.568,119.383,135.363,0,53050,0,5420,773.967,237.598,20648.538
690,Delhi,D70-78,0.3657,0.9234,9.3156,15.1183,3.4069,1.9196,-1.4873,1.4873,1,1.3,0.8,0,0.0,0.1184,90.782,107.247,140.556,0,53109,0,5423,742.994,209.451,20671.587
691,Delhi,D31-37,0.4274,0.9095,8.499,15.2821,3.6322,1.9112,-1.721,1.721,1,1.3,0.8,0,0.0,0.0756,102.952,112.994,135.598,0,53173,0,5427,764.832,239.775,20696.028
692,Delhi,D61-70,0.4362,0.8582,7.6475,14.5458,3.3355,1.7164,-1.6191,1.6191,1,1.3,0.8,0,0.0,0.2092,91.445,120.537,140.067,0,53237,0,5432,802.312,252.461,20721.585
693,Delhi,D31-37,0.3405,0.9095,9.9889,15.2821,3.4014,1.9112,-1.4902,1.4902,1,1.3,0.8,0,0.0,0.0756,90.872,89.996,106.83,0,53294,0,5435,755.419,201.478,20743.642
694,Delhi,D19-24,0.3617,0.9855,8.7212,14.4246,3.1544,1.9547,-1.1997,1.1997,1,1.3,0.8,0,0.0,0.7019,91.413,100.207,128.837,0,53352,0,5438,771.712,213.517,20767.411
695,Delhi,D61-70,0.4468,0.8582,7.8464,14.5458,3.5058,1.7164,-1.7895,1.7895,1,1.3,0.8,0,0.0,0.2092,99.409,124.797,138.227,0,53417,0,5443,772.072,249.732,20792.784
696,Delhi,D12-19,0.4032,0.9567,7.4668,13.3384,3.0109,1.7547,-1.2562,1.2562,1,1.3,0.8,0,0.0,0.1916,102.478,115.264,135.229,0,53479,0,5447,751.545,226.677,20818.37
697,Delhi,D19-24,0.4435,0.9855,7.8067,14.4246,3.4624,1.9547,-1.5078,1.5078,1,1.3,0.8,0,0.0,0.7019,104.004,116.892,124.714,0,53544,0,5452,803.519,256.006,20843.772
698,Delhi,D24-31,0.4417,0.8926,7.2262,13.6676,3.1915,1.6774,-1.5141,1.5141,1,1.3,0.8,0,0.0,0.8725,93.938,121.715,145.259,0,53609,0,5457,800.864,254.537,20869.89
699,Delhi,D61-70,0.3409,0.8582,9.5596,14.5458,3.2586,1.7164,-1.5422,1.5422,1,1.3,0.8,0,0.0,0.2092,77.342,91.213,133.504,0,53666,0,5460,728.008,196.486,20892.485
700,Delhi,D70-78,0.3694,0.9234,8.9113,15.1183,3.2918,1.9196,-1.3723,1.3723,1,1.3,0.8,0,0.0,0.1184,83.95,98.791,124.791,0,53725,0,5463,768.412,216.119,20916.063
701,Delhi,D19-24,0.3413,0.9855,8.9673,14.4246,3.0606,1.9547,-1.1059,1.1059,1,1.3,0.8,0,0.0,0.7019,75.517,103.717,105.587,0,53782,0,5466,728.704,196.79,20939.401
702,Delhi,D78-85,0.3804,0.9963,8.5957,14.0425,3.2699,1.9237,-1.3462,1.3462,1,1.3,0.8,0,0.0,0.0107,94.094,101.94,131.939,0,53842,0,5470,749.507,216.817,20963.439
703,Delhi,D12-19,0.4122,0.9567,7.2913,13.3384,3.0054,1.7547,-1.2507,1.2507,1,1.3,0.8,0,0.0,0.1916,94.088,119.128,122.467,0,53904,0,5474,805.311,242.567,20989.298
704,Delhi,D24-31,0.3761,0.8926,8.3603,13.6676,3.1447,1.6774,-1.4674,1.4674,1,1.3,0.8,0,0.0,0.8725,84.102,98.244,111.447,0,53964,0,5478,750.368,215.238,21013.605
705,Delhi,D52-61,0.3385,0.9742,9.3589,13.9656,3.1677,1.8708,-1.2969,1.2969,1,1.3,0.8,0,0.0,0.0518,79.851,89.319,120.826,0,54021,0,5481,707.403,191.688,21036.437
706,Delhi,D19-24,0.4387,0.9855,7.578,14.4246,3.3242,1.9547,-1.3695,1.3695,1,1.3,0.8,0,0.0,0.7019,102.584,119.761,150.457,0,54086,0,5486,780.904,248.402,21062.096
707,Delhi,D31-37,0.4269,0.9095,7.8204,15.2821,3.3382,1.9112,-1.4271,1.4271,1,1.3,0.8,0,0.0,0.0756,94.288,105.908,122.124,0,54150,0,5490,777.145,242.453,21087.382
708,Delhi,D24-31,0.4177,0.8926,7.3227,13.6676,3.0588,1.6774,-1.3814,1.3814,1,1.3,0.8,0,0.0,0.8725,99.201,107.043,121.794,0,54213,0,5494,805.338,245.018,21113.235
709,Delhi,D19-24,0.3281,0.9855,8.8968,14.4246,2.9194,1.9547,-0.9647,0.9647,1,1.3,0.8,0,0.0,0.7019,82.04,90.833,115.019,0,54269,0,5497,725.924,191.012,21136.583
710,Delhi,D24-31,0.4095,0.8926,7.4537,13.6676,3.0525,1.6774,-1.3751,1.3751,1,1.3,0.8,0,0.0,0.8725,101.662,111.803,116.541,0,54331,0,5501,797.737,239.683,21162.223
711,Delhi,D31-37,0.3966,0.9095,8.7697,15.2821,3.4785,1.9112,-1.5673,1.5673,1,1.3,0.8,0,0.0,0.0756,100.564,103.742,125.381,0,54392,0,5505,753.115,224.298,21186.14
712,Delhi,D52-61,0.4216,0.9742,7.5475,13.9656,3.1822,1.8708,-1.3114,1.3114,1,1.3,0.8,0,0.0,0.0518,90.291,125.024,142.715,0,54455,0,5509,810.772,248.011,21211.736
713,Delhi,D52-61,0.3604,0.9742,8.6053,13.9656,3.1014,1.8708,-1.2306,1.2306,1,1.3,0.8,0,0.0,0.0518,90.066,96.745,135.97,0,54513,0,5512,742.241,207.13,21235.641
714,Delhi,D61-70,0.3985,0.8582,7.7622,14.5458,3.0931,1.7164,-1.3768,1.3768,1,1.3,0.8,0,0.0,0.2092,88.932,120.326,120.9,0,54574,0,5516,747.926,223.921,21260.83
715,Delhi,D52-61,0.4177,0.9742,8.1219,13.9656,3.3927,1.8708,-1.5219,1.5219,1,1.3,0.8,0,0.0,0.0518,104.905,104.859,139.616,0,54637,0,5520,775.603,238.193,21285.684
716,Delhi,D78-85,0.3451,0.9963,8.8905,14.0425,3.0683,1.9237,-1.1446,1.1446,1,1.3,0.8,0,0.0,0.0107,76.608,94.393,114.667,0,54694,0,5523,761.605,204.567,21309.141
717,Delhi,D24-31,0.3545,0.8926,8.5838,13.6676,3.0426,1.6774,-1.3652,1.3652,1,1.3,0.8,0,0.0,0.8725,84.335,109.314,130.913,0,54752,0,5526,715.704,199.526,21333.038
718,Delhi,D78-85,0.3985,0.9963,7.7641,14.0425,3.0942,1.9237,-1.1705,1.1705,1,1.3,0.8,0,0.0,0.0107,95.548,110.511,139.67,0,54813,0,5530,769.587,228.686,21358.224
719,Delhi,D24-31,0.3822,0.8926,8.2987,13.6676,3.1718,1.6774,-1.4945,1.4945,1,1.3,0.8,0,0.0,0.8725,97.521,104.966,113.484,0,54873,0,5534,743.27,216.247,21382.644
720,Delhi,D24-31,0.3638,0.8926,8.052,13.6676,2.929,1.6774,-1.2516,1.2516,1,1.3,0.8,0,0.0,0.8725,78.976,110.974,122.872,0,54932,0,5537,746.276,209.308,21407.262
721,Delhi,D70-78,0.4003,0.9234,8.4266,15.1183,3.3731,1.9196,-1.4535,1.4535,1,1.3,0.8,0,0.0,0.1184,97.49,117.74,114.115,0,54994,0,5541,778.17,231.323,21431.63
722,Delhi,D12-19,0.3186,0.9567,8.9303,13.3384,2.8454,1.7547,-1.0908,1.0908,1,1.3,0.8,0,0.0,0.1916,86.563,105.631,102.192,0,55049,0,5544,722.695,186.648,21454.879
723,Delhi,D24-31,0.3677,0.8926,8.4649,13.6676,3.1124,1.6774,-1.435,1.435,1,1.3,0.8,0,0.0,0.8725,89.88,103.443,129.866,0,55108,0,5547,750.638,211.797,21479.004
724,Delhi,D78-85,0.3326,0.9963,9.5223,14.0425,3.1667,1.9237,-1.243,1.243,1,1.3,0.8,0,0.0,0.0107,81.704,92.788,123.637,0,55164,0,5550,745.691,196.391,21501.597
725,Delhi,D24-31,0.3388,0.8926,8.684,13.6676,2.9423,1.6774,-1.265,1.265,1,1.3,0.8,0,0.0,0.8725,78.74,105.723,134.874,0,55221,0,5553,729.721,195.985,21525.274
726,Delhi,D78-85,0.3021,0.9963,9.6585,14.0425,2.9177,1.9237,-0.994,0.994,1,1.3,0.8,0,0.0,0.0107,72.487,99.571,94.091,0,55275,0,5555,702.609,176.737,21547.514
727,Delhi,D61-70,0.3653,0.8582,8.9596,14.5458,3.2729,1.7164,-1.5565,1.5565,1,1.3,0.8,0,0.0,0.2092,88.663,98.753,115.922,0,55334,0,5558,727.876,206.239,21571.006
728,Delhi,D31-37,0.3308,0.9095,9.8947,15.2821,3.2729,1.9112,-1.3617,1.3617,1,1.3,0.8,0,0.0,0.0756,82.922,90.411,125.724,0,55390,0,5561,742.283,195.038,21593.122
729,Delhi,D37-45,0.3747,0.9855,7.7319,13.8166,2.8969,1.8722,-1.0247,1.0247,1,1.3,0.8,0,0.0,0.8978,83.659,111.802,122.31,0,55449,0,5564,761.768,216.976,21618.205
730,Delhi,D52-61,0.394,0.9742,8.1103,13.9656,3.1954,1.8708,-1.3246,1.3246,1,1.3,0.8,0,0.0,0.0518,93.572,118.587,115.458,0,55510,0,5568,775.532,228.057,21642.932
731,Delhi,D78-85,0.3219,0.9963,8.7277,14.0425,2.8096,1.9237,-0.8859,0.8859,1,1.3,0.8,0,0.0,0.0107,84.606,104.128,113.114,0,55565,0,5571,705.37,184.889,21666.454
732,Delhi,D70-78,0.3038,0.9234,10.6854,15.1183,3.2458,1.9196,-1.3263,1.3263,1,1.3,0.8,0,0.0,0.1184,84.652,100.27,111.185,0,55619,0,5573,723.136,180.814,21687.419
733,Delhi,D37-45,0.3453,0.9855,9.3048,13.8166,3.2129,1.8722,-1.3408,1.3408,1,1.3,0.8,0,0.0,0.8978,79.251,90.91,121.588,0,55676,0,5576,760.832,204.492,21710.36
734,Delhi,D70-78,0.3287,0.9234,10.5106,15.1183,3.4546,1.9196,-1.535,1.535,1,1.3,0.8,0,0.0,0.1184,83.354,89.785,103.375,0,55732,0,5579,702.139,186.926,21731.694
735,Delhi,D37-45,0.3978,0.9855,8.4644,13.8166,3.3667,1.8722,-1.4946,1.4946,1,1.3,0.8,0,0.0,0.8978,95.755,109.066,130.983,0,55793,0,5583,768.142,228.042,21756.0
736,Delhi,D12-19,0.3294,0.9567,8.959,13.3384,2.9507,1.7547,-1.1961,1.1961,1,1.3,0.8,0,0.0,0.1916,83.99,104.848,106.088,0,55849,0,5586,744.632,194.889,21779.277
737,Delhi,D31-37,0.298,0.9095,10.7634,15.2821,3.2077,1.9112,-1.2966,1.2966,1,1.3,0.8,0,0.0,0.0756,81.776,90.016,117.531,0,55902,0,5588,685.973,172.439,21800.111
738,Delhi,D52-61,0.2767,0.9742,10.0774,13.9656,2.7879,1.8708,-0.9171,0.9171,1,1.3,0.8,0,0.0,0.0518,64.765,97.564,112.637,0,55954,0,5590,673.018,162.406,21821.674
739,Delhi,D78-85,0.2942,0.9963,10.0983,14.0425,2.9708,1.9237,-1.0471,1.0471,1,1.3,0.8,0,0.0,0.0107,65.568,100.573,114.91,0,56007,0,5592,730.152,178.143,21843.317
740,Delhi,D19-24,0.3311,0.9855,9.6319,14.4246,3.1896,1.9547,-1.2349,1.2349,1,1.3,0.8,0,0.0,0.7019,80.255,91.264,115.478,0,56063,0,5595,720.829,191.285,21865.764
741,Delhi,D37-45,0.2968,0.9855,10.124,13.8166,3.0046,1.8722,-1.1324,1.1324,1,1.3,0.8,0,0.0,0.8978,65.953,96.792,103.978,0,56116,0,5597,727.773,178.793,21887.389
742,Delhi,D37-45,0.3563,0.9855,8.071,13.8166,2.8756,1.8722,-1.0034,1.0034,1,1.3,0.8,0,0.0,0.8978,82.567,95.104,124.484,0,56174,0,5600,738.916,204.795,21911.938
743,Delhi,D37-45,0.3624,0.9855,8.9802,13.8166,3.2543,1.8722,-1.3821,1.3821,1,1.3,0.8,0,0.0,0.8978,77.937,110.88,137.777,0,56232,0,5603,774.73,214.412,21935.387
744,Delhi,D12-19,0.3745,0.9567,8.6062,13.3384,3.223,1.7547,-1.4683,1.4683,1,1.3,0.8,0,0.0,0.1916,84.985,110.534,118.881,0,56291,0,5606,760.66,216.676,21959.377
745,Delhi,D12-19,0.3298,0.9567,8.3881,13.3384,2.7667,1.7547,-1.0121,1.0121,1,1.3,0.8,0,0.0,0.1916,73.984,99.156,106.564,0,56347,0,5609,756.14,197.173,21983.371
746,Delhi,D61-70,0.3106,0.8582,10.3115,14.5458,3.2026,1.7164,-1.4863,1.4863,1,1.3,0.8,0,0.0,0.2092,74.557,100.833,125.663,0,56401,0,5612,737.433,185.971,22004.845
747,Delhi,D45-52,0.3793,0.9989,9.0475,16.0452,3.432,2.2038,-1.2281,1.2281,1,1.3,0.8,0,0.0,0.6582,82.275,108.954,142.715,0,56461,0,5616,740.678,214.527,22028.311
748,Delhi,D37-45,0.2794,0.9855,9.3762,13.8166,2.6193,1.8722,-0.7471,0.7471,1,1.3,0.8,0,0.0,0.8978,75.867,96.098,103.961,0,56513,0,5618,725.702,171.501,22050.767
749,Delhi,D70-78,0.2953,0.9234,10.8981,15.1183,3.218,1.9196,-1.2984,1.2984,1,1.3,0.8,0,0.0,0.1184,79.562,83.246,104.925,0,56566,0,5620,699.065,173.53,22071.416
750,Delhi,D45-52,0.2969,0.9989,10.9218,16.0452,3.2424,2.2038,-1.0386,1.0386,1,1.3,0.8,0,0.0,0.6582,80.426,94.954,107.73,0,56619,0,5622,733.994,179.848,22092.045
751,Delhi,D12-19,0.3452,0.9567,8.9246,13.3384,3.0805,1.7547,-1.3259,1.3259,1,1.3,0.8,0,0.0,0.1916,76.962,103.554,115.114,0,56676,0,5625,759.568,204.199,22115.46
752,Delhi,D37-45,0.2813,0.9855,10.1008,13.8166,2.8411,1.8722,-0.969,0.969,1,1.3,0.8,0,0.0,0.8978,77.661,84.138,118.784,0,56728,0,5627,726.287,172.36,22137.022
753,Delhi,D37-45,0.2869,0.9855,9.3356,13.8166,2.6783,1.8722,-0.8061,0.8061,1,1.3,0.8,0,0.0,0.8978,81.206,81.762,120.377,0,56780,0,5629,701.436,170.679,22159.574
754,Delhi,D31-37,0.3027,0.9095,10.0415,15.2821,3.04,1.9112,-1.1289,1.1289,1,1.3,0.8,0,0.0,0.0756,69.93,94.258,106.574,0,56834,0,5631,700.999,176.724,22181.339
755,Delhi,D37-45,0.296,0.9855,9.0101,13.8166,2.6671,1.8722,-0.795,0.795,1,1.3,0.8,0,0.0,0.8978,81.899,82.7,102.506,0,56887,0,5633,731.955,179.168,22204.352
756,Delhi,D12-19,0.313,0.9567,8.8201,13.3384,2.7608,1.7547,-1.0061,1.0061,1,1.3,0.8,0,0.0,0.1916,73.37,85.8,101.601,0,56942,0,5636,711.237,182.445,22227.705
757,Delhi,D12-19,0.337,0.9567,8.8096,13.3384,2.9692,1.7547,-1.2145,1.2145,1,1.3,0.8,0,0.0,0.1916,80.396,88.798,128.376,0,56998,0,5639,717.756,193.051,22251.215
758,Delhi,D61-70,0.3447,0.8582,9.7397,14.5458,3.3573,1.7164,-1.641,1.641,1,1.3,0.8,0,0.0,0.2092,88.774,90.496,110.902,0,57055,0,5642,720.345,196.569,22273.609
759,Delhi,D78-85,0.2759,0.9963,9.5153,14.0425,2.6254,1.9237,-0.7016,0.7016,1,1.3,0.8,0,0.0,0.0107,69.913,87.993,101.649,0,57107,0,5644,713.539,168.281,22295.87
760,Delhi,D61-70,0.2823,0.8582,10.3226,14.5458,2.9138,1.7164,-1.1974,1.1974,1,1.3,0.8,0,0.0,0.2092,76.787,81.837,117.914,0,57159,0,5646,675.931,164.938,22317.161
761,Delhi,D52-61,0.3421,0.9742,8.3847,13.9656,2.8684,1.8708,-0.9976,0.9976,1,1.3,0.8,0,0.0,0.0518,90.296,95.881,125.926,0,57216,0,5649,720.023,195.477,22341.232
762,Delhi,D45-52,0.3462,0.9989,9.9565,16.0452,3.4467,2.2038,-1.2429,1.2429,1,1.3,0.8,0,0.0,0.6582,86.353,91.508,134.626,0,57273,0,5652,756.997,204.13,22363.364
763,Delhi,D61-70,0.3394,0.8582,9.465,14.5458,3.2128,1.7164,-1.4965,1.4965,1,1.3,0.8,0,0.0,0.2092,80.703,97.334,131.377,0,57330,0,5655,725.822,195.508,22386.069
764,Delhi,D52-61,0.2929,0.9742,9.9802,13.9656,2.9233,1.8708,-1.0525,1.0525,1,1.3,0.8,0,0.0,0.0518,77.326,93.693,93.501,0,57383,0,5657,686.729,170.634,22407.851
765,Delhi,D24-31,0.3031,0.8926,9.9484,13.6676,3.0153,1.6774,-1.338,1.338,1,1.3,0.8,0,0.0,0.8725,72.733,87.418,126.908,0,57437,0,5659,691.199,175.226,22429.735
766,Delhi,D19-24,0.2677,0.9855,10.5979,14.4246,2.8376,1.9547,-0.8829,0.8829,1,1.3,0.8,0,0.0,0.7019,63.959,78.091,92.264,0,57488,0,5661,682.783,160.548,22450.594
767,Delhi,D61-70,0.3508,0.8582,9.122,14.5458,3.1998,1.7164,-1.4834,1.4834,1,1.3,0.8,0,0.0,0.2092,81.928,100.512,114.83,0,57546,0,5664,740.707,202.904,22473.796
768,Delhi,D19-24,0.3279,0.9855,9.0049,14.4246,2.9524,1.9547,-0.9977,0.9977,1,1.3,0.8,0,0.0,0.7019,76.095,99.734,131.267,0,57602,0,5667,715.944,189.103,22497.007
769,Delhi,D31-37,0.2388,0.9095,11.26,15.2821,2.6885,1.9112,-0.7774,0.7774,1,1.3,0.8,0,0.0,0.0756,63.886,92.928,106.962,0,57651,0,5669,692.376,150.925,22516.865
770,Delhi,D12-19,0.2732,0.9567,9.8649,13.3384,2.6951,1.7547,-0.9404,0.9404,1,1.3,0.8,0,0.0,0.1916,77.308,88.34,114.256,0,57702,0,5671,688.543,163.461,22538.673
771,Delhi,D31-37,0.2384,0.9095,11.9912,15.2821,2.859,1.9112,-0.9478,0.9478,1,1.3,0.8,0,0.0,0.0756,69.53,70.985,104.546,0,57751,0,5673,687.504,150.154,22557.614
772,Delhi,D70-78,0.3506,0.9234,10.1106,15.1183,3.5445,1.9196,-1.6249,1.6249,1,1.3,0.8,0,0.0,0.1184,86.583,96.523,130.828,0,57809,0,5676,740.409,202.763,22579.579
773,Delhi,D31-37,0.3059,0.9095,10.9188,15.2821,3.3402,1.9112,-1.4291,1.4291,1,1.3,0.8,0,0.0,0.0756,70.146,84.71,103.221,0,57863,0,5678,736.004,183.835,22600.266
774,Delhi,D70-78,0.347,0.9234,10.1434,15.1183,3.5201,1.9196,-1.6005,1.6005,1,1.3,0.8,0,0.0,0.1184,87.933,99.452,131.292,0,57920,0,5681,761.443,205.334,22622.169
775,Delhi,D12-19,0.3092,0.9567,9.5572,13.3384,2.9549,1.7547,-1.2002,1.2002,1,1.3,0.8,0,0.0,0.1916,69.869,86.673,102.516,0,57974,0,5684,738.798,185.632,22644.578
776,Delhi,D12-19,0.3439,0.9567,8.2398,13.3384,2.8337,1.7547,-1.0791,1.0791,1,1.3,0.8,0,0.0,0.1916,90.786,100.687,120.013,0,58031,0,5687,769.259,205.505,22668.842
777,Delhi,D31-37,0.3252,0.9095,9.705,15.2821,3.1556,1.9112,-1.2444,1.2444,1,1.3,0.8,0,0.0,0.0756,82.548,87.645,97.323,0,58087,0,5690,747.8,193.732,22691.161
778,Delhi,D31-37,0.2575,0.9095,10.8089,15.2821,2.7834,1.9112,-0.8723,0.8723,1,1.3,0.8,0,0.0,0.0756,58.99,74.872,110.33,0,58137,0,5692,711.828,160.818,22711.695
779,Delhi,D19-24,0.242,0.9855,11.4197,14.4246,2.7637,1.9547,-0.809,0.809,1,1.3,0.8,0,0.0,0.7019,64.818,86.419,96.765,0,58186,0,5694,692.607,152.19,22731.373
780,Delhi,D31-37,0.3029,0.9095,10.2831,15.2821,3.1143,1.9112,-1.2031,1.2031,1,1.3,0.8,0,0.0,0.0756,67.326,86.813,106.28,0,58240,0,5696,697.293,176.148,22752.836
781,Delhi,D24-31,0.2718,0.8926,9.7919,13.6676,2.6611,1.6774,-0.9838,0.9838,1,1.3,0.8,0,0.0,0.8725,78.701,98.609,95.959,0,58291,0,5698,700.661,164.73,22774.727
782,Delhi,D52-61,0.2442,0.9742,10.194,13.9656,2.4893,1.8708,-0.6185,0.6185,1,1.3,0.8,0,0.0,0.0518,69.443,87.127,95.386,0,58340,0,5700,691.628,152.891,22795.949
783,Delhi,D19-24,0.2529,0.9855,11.2024,14.4246,2.8334,1.9547,-0.8788,0.8788,1,1.3,0.8,0,0.0,0.7019,63.26,79.382,95.083,0,58390,0,5702,709.946,158.762,22815.964
784,Delhi,D78-85,0.2527,0.9963,9.9888,14.0425,2.5238,1.9237,-0.6001,0.6001,1,1.3,0.8,0,0.0,0.0107,64.886,75.421,109.223,0,58440,0,5704,680.643,154.586,22837.494
785,Delhi,D78-85,0.3038,0.9963,9.5761,14.0425,2.909,1.9237,-0.9853,0.9853,1,1.3,0.8,0,0.0,0.0107,78.783,100.486,123.986,0,58494,0,5706,689.524,175.205,22859.847
786,Delhi,D52-61,0.2345,0.9742,10.504,13.9656,2.4631,1.8708,-0.5923,0.5923,1,1.3,0.8,0,0.0,0.0518,62.291,74.336,95.82,0,58542,0,5708,683.32,148.127,22880.623
787,Delhi,D61-70,0.2679,0.8582,10.2601,14.5458,2.7491,1.7164,-1.0327,1.0327,1,1.3,0.8,0,0.0,0.2092,75.017,77.702,103.367,0,58593,0,5710,669.472,158.658,22901.906
788,Delhi,D61-70,0.2291,0.8582,11.1942,14.5458,2.5651,1.7164,-0.8487,0.8487,1,1.3,0.8,0,0.0,0.2092,62.425,74.106,98.268,0,58641,0,5711,655.223,142.578,22921.788
789,Delhi,D61-70,0.2475,0.8582,10.5638,14.5458,2.615,1.7164,-0.8986,0.8986,1,1.3,0.8,0,0.0,0.2092,57.687,91.979,116.355,0,58690,0,5713,694.422,154.544,22942.569
790,Delhi,D45-52,0.2561,0.9989,11.5893,16.0452,2.9683,2.2038,-0.7645,0.7645,1,1.3,0.8,0,0.0,0.6582,68.986,93.118,102.392,0,58740,0,5715,691.893,157.466,22962.119
791,Delhi,D45-52,0.2883,0.9989,11.7058,16.0452,3.3752,2.2038,-1.1714,1.1714,1,1.3,0.8,0,0.0,0.6582,71.418,92.55,123.93,0,58793,0,5717,692.891,169.883,22981.717
792,Delhi,D19-24,0.2634,0.9855,10.683,14.4246,2.8138,1.9547,-0.8592,0.8592,1,1.3,0.8,0,0.0,0.7019,64.106,91.472,106.978,0,58844,0,5719,711.826,163.12,23002.443
793,Delhi,D31-37,0.2884,0.9095,10.2586,15.2821,2.9589,1.9112,-1.0478,1.0478,1,1.3,0.8,0,0.0,0.0756,64.395,92.499,105.883,0,58897,0,5721,719.343,174.115,23023.851
794,Delhi,D19-24,0.2308,0.9855,11.6894,14.4246,2.6985,1.9547,-0.7438,0.7438,1,1.3,0.8,0,0.0,0.7019,65.44,82.746,84.038,0,58945,0,5722,691.393,147.784,23043.124
795,Delhi,D24-31,0.2783,0.8926,9.9324,13.6676,2.7643,1.6774,-1.087,1.087,1,1.3,0.8,0,0.0,0.8725,63.774,96.001,109.471,0,58997,0,5724,680.98,164.24,23064.878
796,Delhi,D70-78,0.2656,0.9234,10.9074,15.1183,2.897,1.9196,-0.9774,0.9774,1,1.3,0.8,0,0.0,0.1184,77.115,76.5,90.613,0,59048,0,5726,671.602,158.107,23085.338
797,Delhi,D24-31,0.259,0.8926,9.7506,13.6676,2.525,1.6774,-0.8477,0.8477,1,1.3,0.8,0,0.0,0.8725,62.291,93.497,120.206,0,59098,0,5728,663.419,154.49,23107.203
798,Delhi,D37-45,0.2783,0.9855,10.0286,13.8166,2.7905,1.8722,-0.9184,0.9184,1,1.3,0.8,0,0.0,0.8978,74.589,89.372,117.857,0,59150,0,5730,694.231,166.245,23128.837
799,Delhi,D70-78,0.2638,0.9234,11.0977,15.1183,2.9275,1.9196,-1.0079,1.0079,1,1.3,0.8,0,0.0,0.1184,74.648,88.334,106.782,0,59201,0,5732,702.215,161.88,23149.047
800,Delhi,D78-85,0.2897,0.9963,9.3827,14.0425,2.718,1.9237,-0.7943,0.7943,1,1.3,0.8,0,0.0,0.0107,66.782,90.034,102.505,0,59254,0,5734,680.574,168.434,23171.557
801,Delhi,D24-31,0.2988,0.8926,9.3948,13.6676,2.8073,1.6774,-1.13,1.13,1,1.3,0.8,0,0.0,0.8725,72.769,95.549,123.589,0,59307,0,5736,728.6,179.745,23194.107
802,Delhi,D19-24,0.2927,0.9855,10.0691,14.4246,2.9472,1.9547,-0.9926,0.9926,1,1.3,0.8,0,0.0,0.7019,79.524,100.301,94.071,0,59360,0,5738,734.755,178.284,23215.776
803,Delhi,D19-24,0.223,0.9855,10.9867,14.4246,2.4504,1.9547,-0.4957,0.4957,1,1.3,0.8,0,0.0,0.7019,65.874,88.393,99.402,0,59407,0,5739,665.485,141.634,23235.881
804,Delhi,D45-52,0.2633,0.9989,11.2948,16.0452,2.9745,2.2038,-0.7707,0.7707,1,1.3,0.8,0,0.0,0.6582,75.699,82.973,88.243,0,59458,0,5741,700.347,161.439,23255.843
805,Delhi,D61-70,0.2967,0.8582,10.2055,14.5458,3.028,1.7164,-1.3116,1.3116,1,1.3,0.8,0,0.0,0.2092,69.857,100.96,113.99,0,59511,0,5743,728.17,178.827,23277.366
806,Delhi,D19-24,0.2349,0.9855,10.7061,14.4246,2.5144,1.9547,-0.5597,0.5597,1,1.3,0.8,0,0.0,0.7019,59.757,79.151,99.172,0,59559,0,5745,681.203,147.992,23297.893
807,Delhi,D24-31,0.2055,0.8926,10.4179,13.6676,2.1408,1.6774,-0.4634,0.4634,1,1.3,0.8,0,0.0,0.8725,57.071,70.779,94.61,0,59605,0,5746,647.283,133.156,23318.603
808,Delhi,D52-61,0.208,0.9742,11.221,13.9656,2.3344,1.8708,-0.4636,0.4636,1,1.3,0.8,0,0.0,0.0518,65.195,68.97,95.323,0,59651,0,5747,665.686,136.168,23338.325
809,Delhi,D37-45,0.2028,0.9855,11.3877,13.8166,2.3089,1.8722,-0.4368,0.4368,1,1.3,0.8,0,0.0,0.8978,52.978,74.505,111.354,0,59697,0,5748,662.927,133.928,23357.807
