# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Delhi | Seed=905 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.347760Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
626,Delhi,D31-37,0.5436,0.9428,5.4696,13.3618,2.9732,1.7322,-1.241,1.241,1,1.3,0.8,0,0.0,0.0426,111.919,137.918,168.68,0,48861,0,5089,884.319,324.388,19028.916
627,Delhi,D70-78,0.4425,0.9833,7.6349,15.499,3.3786,2.0956,-1.283,1.283,1,1.3,0.8,0,0.0,0.8111,102.867,128.756,130.325,0,48926,0,5094,786.453,251.412,19054.527
628,Delhi,D24-31,0.5022,0.9307,7.411,15.4069,3.7216,1.9717,-1.7499,1.7499,1,1.3,0.8,0,0.0,0.773,113.42,123.327,135.198,0,48996,0,5100,839.492,291.866,19080.776
629,Delhi,D12-19,0.5197,0.9526,6.6949,15.6346,3.4792,2.0479,-1.4313,1.4313,1,1.3,0.8,0,0.0,0.9294,120.765,136.557,153.243,0,49067,0,5106,832.808,298.037,19108.026
630,Delhi,D31-37,0.4938,0.9428,6.434,13.3618,3.1768,1.7322,-1.4446,1.4446,1,1.3,0.8,0,0.0,0.0426,115.55,123.494,144.581,0,49136,0,5112,831.55,285.819,19135.446
631,Delhi,D31-37,0.4338,0.9428,7.5118,13.3618,3.2584,1.7322,-1.5261,1.5261,1,1.3,0.8,0,0.0,0.0426,100.598,122.734,147.707,0,49200,0,5116,796.402,249.998,19161.159
632,Delhi,D37-45,0.5243,0.8704,5.4529,12.1744,2.8589,1.4571,-1.4019,1.4019,1,1.3,0.8,0,0.0,0.2502,113.103,122.41,151.489,0,49271,0,5122,818.095,295.909,19189.988
633,Delhi,D52-61,0.4484,0.9895,7.1014,14.0174,3.184,1.9071,-1.2769,1.2769,1,1.3,0.8,0,0.0,0.1128,103.057,121.794,144.265,0,49336,0,5127,805.485,258.63,19216.302
634,Delhi,D61-70,0.4973,0.856,6.8496,14.6443,3.4065,1.7237,-1.6828,1.6828,1,1.3,0.8,0,0.0,0.8147,103.744,126.771,151.066,0,49405,0,5133,848.441,292.072,19243.224
635,Delhi,D78-85,0.4531,0.9019,6.822,13.7065,3.091,1.6998,-1.3912,1.3912,1,1.3,0.8,0,0.0,0.4128,98.38,111.951,131.866,0,49471,0,5138,781.078,254.644,19269.915
636,Delhi,D12-19,0.5118,0.9526,6.2667,15.6346,3.2074,2.0479,-1.1595,1.1595,1,1.3,0.8,0,0.0,0.9294,108.307,137.621,147.282,0,49541,0,5144,823.404,291.787,19297.652
637,Delhi,D12-19,0.4643,0.9526,8.0945,15.6346,3.7584,2.0479,-1.7105,1.7105,1,1.3,0.8,0,0.0,0.9294,110.668,121.963,147.816,0,49608,0,5149,797.166,263.575,19322.82
638,Delhi,D24-31,0.4839,0.9307,6.9277,15.4069,3.3522,1.9717,-1.3804,1.3804,1,1.3,0.8,0,0.0,0.773,109.606,116.436,138.05,0,49676,0,5154,829.484,280.756,19349.564
639,Delhi,D37-45,0.4939,0.8704,5.7162,12.1744,2.8234,1.4571,-1.3663,1.3663,1,1.3,0.8,0,0.0,0.2502,104.823,129.57,163.726,0,49745,0,5160,827.522,284.805,19377.882
640,Delhi,D12-19,0.503,0.9526,7.2392,15.6346,3.6412,2.0479,-1.5933,1.5933,1,1.3,0.8,0,0.0,0.9294,113.728,128.581,163.526,0,49815,0,5166,828.504,289.196,19404.351
641,Delhi,D19-24,0.4188,0.9021,7.6497,13.8638,3.2036,1.7196,-1.484,1.484,1,1.3,0.8,0,0.0,0.2454,94.585,117.9,141.219,0,49878,0,5170,780.228,239.712,19429.801
642,Delhi,D78-85,0.431,0.9019,6.7331,13.7065,2.9022,1.6998,-1.2024,1.2024,1,1.3,0.8,0,0.0,0.4128,105.317,112.893,121.963,0,49942,0,5174,760.507,240.292,19456.471
643,Delhi,D37-45,0.5021,0.8704,4.9986,12.1744,2.5099,1.4571,-1.0528,1.0528,1,1.3,0.8,0,0.0,0.2502,113.315,120.99,145.772,0,50012,0,5180,829.783,289.158,19485.736
644,Delhi,D31-37,0.4562,0.9428,6.367,13.3618,2.9043,1.7322,-1.1721,1.1721,1,1.3,0.8,0,0.0,0.0426,111.546,110.177,134.616,0,50078,0,5185,775.271,254.502,19513.014
645,Delhi,D61-70,0.5012,0.856,6.8367,14.6443,3.4263,1.7237,-1.7027,1.7027,1,1.3,0.8,0,0.0,0.8147,103.391,130.164,140.081,0,50148,0,5191,830.554,288.937,19539.975
646,Delhi,D52-61,0.5031,0.9895,5.674,14.0174,2.8546,1.9071,-0.9475,0.9475,1,1.3,0.8,0,0.0,0.1128,105.293,126.615,144.799,0,50218,0,5197,854.355,296.405,19568.401
647,Delhi,D70-78,0.4332,0.9833,7.7765,15.499,3.3689,2.0956,-1.2733,1.2733,1,1.3,0.8,0,0.0,0.8111,98.99,127.446,150.601,0,50282,0,5201,790.342,248.314,19593.78
648,Delhi,D78-85,0.4172,0.9019,7.4485,13.7065,3.1078,1.6998,-1.4081,1.4081,1,1.3,0.8,0,0.0,0.4128,92.259,106.963,131.486,0,50345,0,5205,789.132,241.094,19619.473
649,Delhi,D19-24,0.4438,0.9021,7.7052,13.8638,3.4198,1.7196,-1.7003,1.7003,1,1.3,0.8,0,0.0,0.2454,106.922,125.811,145.663,0,50410,0,5210,767.848,247.436,19645.004
650,Delhi,D37-45,0.4581,0.8704,6.6353,12.1744,3.0394,1.4571,-1.5823,1.5823,1,1.3,0.8,0,0.0,0.2502,102.138,127.146,132.317,0,50476,0,5215,785.284,257.844,19671.959
651,Delhi,D61-70,0.5001,0.856,6.3666,14.6443,3.1838,1.7237,-1.4602,1.4602,1,1.3,0.8,0,0.0,0.8147,102.338,122.187,138.368,0,50546,0,5221,805.438,281.53,19699.501
652,Delhi,D31-37,0.4859,0.9428,6.4364,13.3618,3.1275,1.7322,-1.3953,1.3953,1,1.3,0.8,0,0.0,0.0426,103.003,127.233,137.169,0,50614,0,5226,826.03,280.757,19726.871
653,Delhi,D52-61,0.3976,0.9895,7.8599,14.0174,3.1253,1.9071,-1.2182,1.2182,1,1.3,0.8,0,0.0,0.1128,92.604,111.727,128.921,0,50675,0,5230,779.649,230.505,19751.932
654,Delhi,D78-85,0.4586,0.9019,7.0675,13.7065,3.241,1.6998,-1.5412,1.5412,1,1.3,0.8,0,0.0,0.4128,99.232,122.288,138.649,0,50741,0,5235,827.447,268.699,19778.349
655,Delhi,D61-70,0.4102,0.856,7.7124,14.6443,3.1638,1.7237,-1.4401,1.4401,1,1.3,0.8,0,0.0,0.8147,100.73,114.155,144.693,0,50803,0,5239,782.867,236.629,19803.669
656,Delhi,D52-61,0.4832,0.9895,6.7099,14.0174,3.2425,1.9071,-1.3354,1.3354,1,1.3,0.8,0,0.0,0.1128,116.318,116.915,142.549,0,50871,0,5244,798.848,272.317,19830.681
657,Delhi,D37-45,0.3996,0.8704,6.4444,12.1744,2.5753,1.4571,-1.1183,1.1183,1,1.3,0.8,0,0.0,0.2502,93.475,103.509,145.0,0,50932,0,5248,758.699,226.758,19857.524
658,Delhi,D24-31,0.3915,0.9307,8.6568,15.4069,3.3888,1.9717,-1.4171,1.4171,1,1.3,0.8,0,0.0,0.773,84.227,119.603,136.585,0,50993,0,5252,791.12,230.331,19881.552
659,Delhi,D78-85,0.4077,0.9019,7.1262,13.7065,2.9052,1.6998,-1.2054,1.2054,1,1.3,0.8,0,0.0,0.4128,92.759,116.828,134.896,0,51055,0,5256,760.87,230.603,19907.59
660,Delhi,D31-37,0.451,0.9428,6.551,13.3618,2.9542,1.7322,-1.222,1.222,1,1.3,0.8,0,0.0,0.0426,102.158,113.57,124.619,0,51121,0,5261,802.278,258.985,19934.607
661,Delhi,D37-45,0.4233,0.8704,6.6147,12.1744,2.7999,1.4571,-1.3429,1.3429,1,1.3,0.8,0,0.0,0.2502,103.378,113.555,125.221,0,51184,0,5265,779.672,241.516,19961.378
662,Delhi,D70-78,0.4787,0.9833,7.6671,15.499,3.6703,2.0956,-1.5747,1.5747,1,1.3,0.8,0,0.0,0.8111,102.337,125.638,139.981,0,51252,0,5270,846.86,282.966,19987.166
663,Delhi,D70-78,0.4733,0.9833,7.7761,15.499,3.6805,2.0956,-1.5849,1.5849,1,1.3,0.8,0,0.0,0.8111,103.968,128.766,138.163,0,51319,0,5275,817.714,272.869,20012.786
664,Delhi,D70-78,0.4541,0.9833,8.114,15.499,3.6842,2.0956,-1.5886,1.5886,1,1.3,0.8,0,0.0,0.8111,102.825,121.597,141.648,0,51385,0,5280,808.757,261.973,20037.868
665,Delhi,D61-70,0.4876,0.856,7.2332,14.6443,3.5268,1.7237,-1.8031,1.8031,1,1.3,0.8,0,0.0,0.8147,105.038,132.078,147.237,0,51454,0,5286,796.513,273.602,20064.252
666,Delhi,D12-19,0.3933,0.9526,9.1183,15.6346,3.5858,2.0479,-1.5379,1.5379,1,1.3,0.8,0,0.0,0.9294,92.328,110.298,119.026,0,51515,0,5290,786.921,230.204,20087.714
667,Delhi,D78-85,0.4465,0.9019,6.6936,13.7065,2.9889,1.6998,-1.2892,1.2892,1,1.3,0.8,0,0.0,0.4128,106.09,129.262,128.725,0,51580,0,5295,816.757,260.593,20114.526
668,Delhi,D52-61,0.4645,0.9895,7.3809,14.0174,3.4284,1.9071,-1.5213,1.5213,1,1.3,0.8,0,0.0,0.1128,101.861,132.609,134.942,0,51647,0,5300,821.315,269.822,20140.587
669,Delhi,D12-19,0.3822,0.9526,9.3812,15.6346,3.5857,2.0479,-1.5378,1.5378,1,1.3,0.8,0,0.0,0.9294,96.828,106.342,113.864,0,51707,0,5304,786.072,225.25,20163.654
670,Delhi,D24-31,0.3768,0.9307,8.8408,15.4069,3.3316,1.9717,-1.3598,1.3598,1,1.3,0.8,0,0.0,0.773,89.893,103.854,108.632,0,51767,0,5308,735.144,212.368,20187.364
671,Delhi,D78-85,0.4005,0.9019,7.3738,13.7065,2.9531,1.6998,-1.2533,1.2533,1,1.3,0.8,0,0.0,0.4128,89.187,109.82,130.148,0,51829,0,5312,785.131,232.938,20213.049
672,Delhi,D45-52,0.3726,0.8709,7.9796,14.1421,2.9729,1.6935,-1.2793,1.2793,1,1.3,0.8,0,0.0,0.9332,85.065,107.288,134.113,0,51888,0,5315,753.899,214.48,20237.81
673,Delhi,D45-52,0.3682,0.8709,8.614,14.1421,3.1715,1.6935,-1.4779,1.4779,1,1.3,0.8,0,0.0,0.9332,89.635,102.594,130.238,0,51947,0,5318,744.965,210.853,20261.752
674,Delhi,D31-37,0.4713,0.9428,5.9134,13.3618,2.787,1.7322,-1.0548,1.0548,1,1.3,0.8,0,0.0,0.0426,103.456,113.987,137.691,0,52014,0,5323,821.922,273.058,20289.688
675,Delhi,D70-78,0.4294,0.9833,8.6682,15.499,3.7222,2.0956,-1.6266,1.6266,1,1.3,0.8,0,0.0,0.8111,101.077,118.125,116.171,0,52078,0,5327,763.504,240.32,20313.929
676,Delhi,D24-31,0.3796,0.9307,8.9657,15.4069,3.4036,1.9717,-1.4318,1.4318,1,1.3,0.8,0,0.0,0.773,82.295,105.916,125.761,0,52138,0,5331,765.14,219.755,20337.5
677,Delhi,D12-19,0.4212,0.9526,8.4097,15.6346,3.5423,2.0479,-1.4944,1.4944,1,1.3,0.8,0,0.0,0.9294,89.731,109.235,146.767,0,52201,0,5335,772.736,239.017,20362.015
678,Delhi,D61-70,0.3788,0.856,9.3049,14.6443,3.5248,1.7237,-1.8011,1.8011,1,1.3,0.8,0,0.0,0.8147,96.397,111.862,117.665,0,52261,0,5339,766.879,219.775,20385.156
679,Delhi,D31-37,0.3768,0.9428,8.3544,13.3618,3.1483,1.7322,-1.416,1.416,1,1.3,0.8,0,0.0,0.0426,97.786,103.717,138.926,0,52321,0,5343,742.05,213.798,20409.475
680,Delhi,D52-61,0.4561,0.9895,6.858,14.0174,3.1281,1.9071,-1.221,1.221,1,1.3,0.8,0,0.0,0.1128,95.24,128.663,135.766,0,52387,0,5348,789.753,258.125,20436.139
681,Delhi,D78-85,0.3919,0.9019,7.8856,13.7065,3.0903,1.6998,-1.3905,1.3905,1,1.3,0.8,0,0.0,0.4128,85.294,100.333,143.335,0,52448,0,5352,787.817,229.805,20461.133
682,Delhi,D70-78,0.4125,0.9833,8.4868,15.499,3.5009,2.0956,-1.4053,1.4053,1,1.3,0.8,0,0.0,0.8111,92.215,123.834,140.199,0,52511,0,5356,793.309,239.989,20485.5
683,Delhi,D52-61,0.4527,0.9895,6.9386,14.0174,3.1409,1.9071,-1.2338,1.2338,1,1.3,0.8,0,0.0,0.1128,107.276,121.821,144.06,0,52577,0,5361,825.446,265.508,20512.042
684,Delhi,D70-78,0.4205,0.9833,8.9868,15.499,3.7793,2.0956,-1.6837,1.6837,1,1.3,0.8,0,0.0,0.8111,98.052,112.33,125.281,0,52640,0,5365,785.793,241.751,20535.832
685,Delhi,D78-85,0.4508,0.9019,7.1305,13.7065,3.2147,1.6998,-1.5149,1.5149,1,1.3,0.8,0,0.0,0.4128,108.477,123.675,156.04,0,52706,0,5370,780.955,253.645,20562.124
686,Delhi,D70-78,0.4467,0.9833,7.422,15.499,3.3152,2.0956,-1.2196,1.2196,1,1.3,0.8,0,0.0,0.8111,100.389,127.436,150.636,0,52771,0,5375,807.208,258.308,20588.027
687,Delhi,D19-24,0.3837,0.9021,8.1201,13.8638,3.1153,1.7196,-1.3957,1.3957,1,1.3,0.8,0,0.0,0.2454,84.657,112.667,125.43,0,52831,0,5379,789.372,226.564,20612.678
688,Delhi,D37-45,0.3517,0.8704,7.1668,12.1744,2.5206,1.4571,-1.0635,1.0635,1,1.3,0.8,0,0.0,0.2502,76.027,93.878,105.781,0,52889,0,5382,753.47,205.749,20638.33
689,Delhi,D12-19,0.4426,0.9526,7.9813,15.6346,3.5329,2.0479,-1.485,1.485,1,1.3,0.8,0,0.0,0.9294,103.63,126.059,126.429,0,52954,0,5387,777.254,249.224,20663.509
690,Delhi,D70-78,0.4037,0.9833,9.3209,15.499,3.7627,2.0956,-1.6671,1.6671,1,1.3,0.8,0,0.0,0.8111,92.482,105.189,111.789,0,53016,0,5391,748.728,226.236,20686.78
691,Delhi,D45-52,0.4067,0.8709,8.0371,14.1421,3.2684,1.6935,-1.5748,1.5748,1,1.3,0.8,0,0.0,0.9332,87.668,105.006,111.32,0,53078,0,5395,772.152,232.702,20711.674
692,Delhi,D52-61,0.3614,0.9895,8.6625,14.0174,3.1304,1.9071,-1.2234,1.2234,1,1.3,0.8,0,0.0,0.1128,88.239,107.716,103.727,0,53136,0,5398,747.272,208.527,20735.514
693,Delhi,D37-45,0.3769,0.8704,6.8807,12.1744,2.5935,1.4571,-1.1364,1.1364,1,1.3,0.8,0,0.0,0.2502,93.415,98.372,114.224,0,53196,0,5402,780.375,221.776,20761.675
694,Delhi,D52-61,0.3429,0.9895,8.7379,14.0174,2.9959,1.9071,-1.0888,1.0888,1,1.3,0.8,0,0.0,0.1128,88.427,100.727,106.553,0,53253,0,5405,743.948,200.289,20785.309
695,Delhi,D78-85,0.368,0.9019,7.7449,13.7065,2.8503,1.6998,-1.1505,1.1505,1,1.3,0.8,0,0.0,0.4128,89.958,101.083,127.81,0,53312,0,5408,724.005,206.548,20810.337
696,Delhi,D78-85,0.3409,0.9019,9.2939,13.7065,3.1681,1.6998,-1.4684,1.4684,1,1.3,0.8,0,0.0,0.4128,88.418,109.147,111.167,0,53369,0,5411,765.014,203.43,20833.264
697,Delhi,D70-78,0.3343,0.9833,10.5717,15.499,3.5341,2.0956,-1.4385,1.4385,1,1.3,0.8,0,0.0,0.8111,83.31,99.893,125.455,0,53425,0,5414,711.89,190.892,20854.556
698,Delhi,D61-70,0.349,0.856,9.3759,14.6443,3.272,1.7237,-1.5483,1.5483,1,1.3,0.8,0,0.0,0.8147,75.068,106.214,111.124,0,53482,0,5417,741.037,202.233,20877.43
699,Delhi,D31-37,0.3925,0.9428,7.6876,13.3618,3.0177,1.7322,-1.2855,1.2855,1,1.3,0.8,0,0.0,0.0426,83.177,100.665,116.126,0,53543,0,5421,787.976,230.125,20902.675
700,Delhi,D31-37,0.3756,0.9428,7.6042,13.3618,2.8562,1.7322,-1.124,1.124,1,1.3,0.8,0,0.0,0.0426,90.156,116.879,124.018,0,53603,0,5425,774.877,220.08,20927.924
701,Delhi,D78-85,0.3851,0.9019,7.509,13.7065,2.8914,1.6998,-1.1916,1.1916,1,1.3,0.8,0,0.0,0.4128,81.876,109.276,144.184,0,53663,0,5429,752.903,219.452,20953.348
702,Delhi,D19-24,0.4119,0.9021,8.0197,13.8638,3.3032,1.7196,-1.5837,1.5837,1,1.3,0.8,0,0.0,0.2454,89.995,120.86,132.942,0,53725,0,5433,750.671,230.056,20978.295
703,Delhi,D45-52,0.3896,0.8709,8.4788,14.1421,3.303,1.6935,-1.6094,1.6094,1,1.3,0.8,0,0.0,0.9332,96.083,100.037,122.897,0,53786,0,5437,794.551,230.236,21002.533
704,Delhi,D19-24,0.4261,0.9021,7.1134,13.8638,3.0312,1.7196,-1.3117,1.3117,1,1.3,0.8,0,0.0,0.2454,100.577,107.431,119.363,0,53850,0,5441,780.374,242.898,21028.699
705,Delhi,D45-52,0.3553,0.8709,9.0771,14.1421,3.2251,1.6935,-1.5315,1.5315,1,1.3,0.8,0,0.0,0.9332,91.254,111.482,134.054,0,53908,0,5444,773.959,211.242,21051.984
706,Delhi,D45-52,0.4392,0.8709,7.2463,14.1421,3.1828,1.6935,-1.4892,1.4892,1,1.3,0.8,0,0.0,0.9332,104.771,125.135,153.674,0,53973,0,5449,790.187,250.889,21078.061
707,Delhi,D37-45,0.4333,0.8704,7.0227,12.1744,3.043,1.4571,-1.5859,1.5859,1,1.3,0.8,0,0.0,0.2502,106.604,108.004,125.718,0,54037,0,5453,797.756,250.122,21104.383
708,Delhi,D78-85,0.3639,0.9019,8.1579,13.7065,2.9688,1.6998,-1.269,1.269,1,1.3,0.8,0,0.0,0.4128,79.026,102.544,125.691,0,54096,0,5456,732.605,206.635,21128.869
709,Delhi,D52-61,0.3234,0.9895,9.0477,14.0174,2.9265,1.9071,-1.0194,1.0194,1,1.3,0.8,0,0.0,0.1128,84.899,98.737,126.215,0,54151,0,5459,750.125,193.444,21152.0
710,Delhi,D24-31,0.3564,0.9307,9.4087,15.4069,3.3536,1.9717,-1.3818,1.3818,1,1.3,0.8,0,0.0,0.773,78.112,98.824,133.059,0,54209,0,5462,770.301,211.007,21174.878
711,Delhi,D52-61,0.3307,0.9895,9.4582,14.0174,3.1281,1.9071,-1.221,1.221,1,1.3,0.8,0,0.0,0.1128,72.544,97.41,105.275,0,54265,0,5465,755.778,197.476,21197.539
712,Delhi,D70-78,0.3232,0.9833,10.4813,15.499,3.3877,2.0956,-1.2921,1.2921,1,1.3,0.8,0,0.0,0.8111,71.799,89.577,133.118,0,54320,0,5468,702.837,184.942,21218.877
713,Delhi,D45-52,0.4262,0.8709,7.1473,14.1421,3.0461,1.6935,-1.3526,1.3526,1,1.3,0.8,0,0.0,0.9332,103.205,115.013,131.125,0,54384,0,5472,799.966,247.518,21245.0
714,Delhi,D45-52,0.3792,0.8709,8.1345,14.1421,3.0849,1.6935,-1.3913,1.3913,1,1.3,0.8,0,0.0,0.9332,94.93,103.055,108.521,0,54444,0,5476,748.32,216.083,21269.607
715,Delhi,D19-24,0.3713,0.9021,8.4722,13.8638,3.1457,1.7196,-1.4261,1.4261,1,1.3,0.8,0,0.0,0.2454,93.171,104.074,129.889,0,54503,0,5479,782.982,219.894,21293.745
716,Delhi,D70-78,0.402,0.9833,9.0665,15.499,3.6447,2.0956,-1.5491,1.5491,1,1.3,0.8,0,0.0,0.8111,96.872,104.919,135.289,0,54565,0,5483,762.84,228.66,21317.324
717,Delhi,D78-85,0.3406,0.9019,8.9127,13.7065,3.0353,1.6998,-1.3355,1.3355,1,1.3,0.8,0,0.0,0.4128,85.293,110.908,100.574,0,54622,0,5486,743.052,199.178,21340.726
718,Delhi,D45-52,0.3829,0.8709,7.7832,14.1421,2.98,1.6935,-1.2865,1.2865,1,1.3,0.8,0,0.0,0.9332,97.862,118.09,140.034,0,54682,0,5490,782.657,224.814,21365.794
719,Delhi,D19-24,0.3398,0.9021,9.1001,13.8638,3.0918,1.7196,-1.3723,1.3723,1,1.3,0.8,0,0.0,0.2454,89.853,107.546,131.496,0,54739,0,5493,732.765,196.929,21388.958
720,Delhi,D78-85,0.4013,0.9019,7.6508,13.7065,3.0701,1.6998,-1.3703,1.3703,1,1.3,0.8,0,0.0,0.4128,93.515,109.941,133.987,0,54801,0,5497,743.585,224.112,21414.302
721,Delhi,D78-85,0.3843,0.9019,7.7494,13.7065,2.978,1.6998,-1.2782,1.2782,1,1.3,0.8,0,0.0,0.4128,88.488,110.024,137.336,0,54861,0,5501,767.271,222.169,21439.421
722,Delhi,D24-31,0.4125,0.9307,9.1329,15.4069,3.7676,1.9717,-1.7958,1.7958,1,1.3,0.8,0,0.0,0.773,93.752,106.144,126.807,0,54924,0,5505,776.051,236.077,21462.98
723,Delhi,D61-70,0.4132,0.856,8.1596,14.6443,3.3714,1.7237,-1.6477,1.6477,1,1.3,0.8,0,0.0,0.8147,92.509,110.763,120.528,0,54987,0,5509,796.867,241.087,21487.759
724,Delhi,D45-52,0.3005,0.8709,10.0999,14.1421,3.0353,1.6935,-1.3418,1.3418,1,1.3,0.8,0,0.0,0.9332,74.589,90.322,95.736,0,55041,0,5511,740.446,182.388,21509.438
725,Delhi,D19-24,0.3597,0.9021,8.3051,13.8638,2.9874,1.7196,-1.2678,1.2678,1,1.3,0.8,0,0.0,0.2454,80.263,99.054,135.018,0,55099,0,5514,757.867,209.935,21533.715
726,Delhi,D19-24,0.3361,0.9021,9.3583,13.8638,3.1456,1.7196,-1.426,1.426,1,1.3,0.8,0,0.0,0.2454,88.55,97.578,132.13,0,55155,0,5517,744.019,197.547,21556.534
727,Delhi,D52-61,0.3727,0.9895,8.6976,14.0174,3.2415,1.9071,-1.3344,1.3344,1,1.3,0.8,0,0.0,0.1128,85.923,99.922,108.475,0,55214,0,5520,784.583,220.821,21580.398
728,Delhi,D12-19,0.3071,0.9526,10.2406,15.6346,3.1451,2.0479,-1.0972,1.0972,1,1.3,0.8,0,0.0,0.9294,79.349,89.559,101.775,0,55268,0,5522,725.568,182.559,21601.94
729,Delhi,D70-78,0.3524,0.9833,9.161,15.499,3.2285,2.0956,-1.1329,1.1329,1,1.3,0.8,0,0.0,0.8111,80.606,97.58,103.765,0,55326,0,5525,758.871,207.092,21625.103
730,Delhi,D12-19,0.3197,0.9526,9.8199,15.6346,3.1391,2.0479,-1.0912,1.0912,1,1.3,0.8,0,0.0,0.9294,71.436,86.734,109.235,0,55381,0,5528,747.425,191.408,21647.246
731,Delhi,D70-78,0.3571,0.9833,9.6372,15.499,3.4413,2.0956,-1.3457,1.3457,1,1.3,0.8,0,0.0,0.8111,91.976,94.478,107.141,0,55439,0,5531,738.185,204.977,21669.842
732,Delhi,D52-61,0.3725,0.9895,8.5175,14.0174,3.173,1.9071,-1.2659,1.2659,1,1.3,0.8,0,0.0,0.1128,86.357,97.665,106.963,0,55498,0,5534,774.114,218.609,21693.93
733,Delhi,D70-78,0.3231,0.9833,10.4763,15.499,3.3845,2.0956,-1.2889,1.2889,1,1.3,0.8,0,0.0,0.8111,87.259,93.769,132.391,0,55553,0,5537,725.077,188.834,21715.273
734,Delhi,D24-31,0.358,0.9307,9.8623,15.4069,3.5305,1.9717,-1.5587,1.5587,1,1.3,0.8,0,0.0,0.773,79.514,109.834,133.242,0,55611,0,5540,742.65,206.219,21737.593
735,Delhi,D52-61,0.3313,0.9895,9.0725,14.0174,3.0059,1.9071,-1.0988,1.0988,1,1.3,0.8,0,0.0,0.1128,88.871,92.522,125.375,0,55667,0,5543,746.584,196.045,21760.74
736,Delhi,D31-37,0.2793,0.9428,9.8037,13.3618,2.7382,1.7322,-1.006,1.006,1,1.3,0.8,0,0.0,0.0426,66.46,90.962,104.352,0,55719,0,5545,723.157,171.088,21782.661
737,Delhi,D70-78,0.2828,0.9833,11.0104,15.499,3.1136,2.0956,-1.018,1.018,1,1.3,0.8,0,0.0,0.8111,71.921,91.34,125.246,0,55771,0,5547,686.529,166.777,21803.095
738,Delhi,D19-24,0.3471,0.9021,8.7438,13.8638,3.0354,1.7196,-1.3158,1.3158,1,1.3,0.8,0,0.0,0.2454,78.852,106.631,132.347,0,55828,0,5550,759.95,205.098,21826.748
739,Delhi,D61-70,0.2912,0.856,10.6987,14.6443,3.1156,1.7237,-1.3919,1.3919,1,1.3,0.8,0,0.0,0.8147,74.838,102.159,93.708,0,55881,0,5552,681.828,169.207,21847.622
740,Delhi,D19-24,0.3732,0.9021,7.8518,13.8638,2.9304,1.7196,-1.2109,1.2109,1,1.3,0.8,0,0.0,0.2454,95.941,104.69,106.71,0,55940,0,5555,728.749,209.59,21872.547
741,Delhi,D37-45,0.3527,0.8704,7.9073,12.1744,2.789,1.4571,-1.3319,1.3319,1,1.3,0.8,0,0.0,0.2502,84.832,101.614,115.972,0,55998,0,5558,727.518,201.134,21897.279
742,Delhi,D52-61,0.3258,0.9895,9.1352,14.0174,2.9765,1.9071,-1.0694,1.0694,1,1.3,0.8,0,0.0,0.1128,74.6,88.951,106.393,0,56054,0,5561,719.925,189.012,21920.315
743,Delhi,D61-70,0.3663,0.856,9.2227,14.6443,3.3779,1.7237,-1.6542,1.6542,1,1.3,0.8,0,0.0,0.8147,89.352,103.037,126.725,0,56113,0,5564,759.953,213.086,21943.484
744,Delhi,D52-61,0.3453,0.9895,9.4445,14.0174,3.2613,1.9071,-1.3542,1.3542,1,1.3,0.8,0,0.0,0.1128,92.046,110.104,110.399,0,56170,0,5567,737.532,200.073,21966.25
745,Delhi,D61-70,0.3457,0.856,9.863,14.6443,3.4094,1.7237,-1.6857,1.6857,1,1.3,0.8,0,0.0,0.8147,90.942,108.77,112.018,0,56227,0,5570,720.039,196.896,21988.496
746,Delhi,D12-19,0.2826,0.9526,11.3891,15.6346,3.2191,2.0479,-1.1712,1.1712,1,1.3,0.8,0,0.0,0.9294,69.205,98.031,114.95,0,56279,0,5572,692.274,167.618,22008.455
747,Delhi,D45-52,0.2928,0.8709,9.5366,14.1421,2.7921,1.6935,-1.0986,1.0986,1,1.3,0.8,0,0.0,0.9332,78.53,82.69,108.397,0,56332,0,5574,735.667,178.464,22030.791
748,Delhi,D45-52,0.3253,0.8709,9.5493,14.1421,3.1059,1.6935,-1.4124,1.4124,1,1.3,0.8,0,0.0,0.9332,84.575,90.682,102.774,0,56388,0,5577,736.417,191.736,22053.306
749,Delhi,D12-19,0.3628,0.9526,9.9523,15.6346,3.6111,2.0479,-1.5632,1.5632,1,1.3,0.8,0,0.0,0.9294,82.927,101.482,139.987,0,56447,0,5580,751.906,210.053,22075.543
750,Delhi,D37-45,0.3268,0.8704,8.2424,12.1744,2.6937,1.4571,-1.2366,1.2366,1,1.3,0.8,0,0.0,0.2502,82.998,104.702,98.958,0,56503,0,5583,739.069,192.843,22099.7
