# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=803 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:25.920503Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
1087,Manhattan,M31-37,0.12,0.8869,15.7498,17.007,1.89,1.8855,-0.0045,0.0045,1,1.3,0.8,0,0.0,0.7566,36.557,60.579,72.202,0,71329,0,5897,637.901,102.101,25727.453
1088,Manhattan,M24-31,0.12,0.911,16.6515,18.6291,1.9982,2.1214,0.1233,0.0,0,1.3,0.8,0,0.0,0.4594,44.403,49.673,94.613,0,71368,0,5897,491.026,32.408,25729.859
1089,Manhattan,M78-85,0.12,0.859,14.1002,15.6085,1.692,1.6759,-0.0161,0.0161,1,1.3,0.8,0,0.0,0.5331,51.593,70.1,70.285,0,71407,0,5897,631.365,101.67,25745.454
1090,Manhattan,M37-45,0.12,0.9972,14.9257,16.6353,1.7911,2.0737,0.2826,0.0,0,1.3,0.8,0,0.0,0.3688,43.521,67.545,92.745,0,71446,0,5897,470.269,31.038,25750.017
1091,Manhattan,M12-19,0.1275,0.8664,15.6395,17.0272,1.9938,1.844,-0.1498,0.1498,1,1.3,0.8,0,0.0,0.4439,42.654,58.201,69.12,0,71486,0,5897,614.266,103.07,25763.732
1092,Manhattan,M37-45,0.1435,0.9972,14.9267,16.6353,2.1414,2.0737,-0.0677,0.0677,1,1.3,0.8,0,0.0,0.3688,52.453,58.256,97.177,0,71527,0,5898,652.206,111.461,25778.435
1093,Manhattan,M19-24,0.1261,0.9232,15.866,17.1491,2.0011,1.9791,-0.022,0.022,1,1.3,0.8,0,0.0,0.3353,35.581,63.839,90.238,0,71567,0,5898,620.339,103.032,25791.859
1094,Manhattan,M45-52,0.12,0.886,14.5283,16.0365,1.7434,1.7761,0.0327,0.0,0,1.3,0.8,0,0.0,0.9687,44.44,68.454,65.678,0,71606,0,5898,468.983,30.953,25796.918
1095,Manhattan,M37-45,0.1384,0.9972,14.6625,16.6353,2.0296,2.0737,0.0441,0.0,0,1.3,0.8,0,0.0,0.3688,46.272,53.672,79.329,0,71647,0,5899,470.479,35.818,25801.921
1096,Manhattan,M19-24,0.12,0.9232,14.9465,17.1491,1.7936,1.9791,0.1855,0.0,0,1.3,0.8,0,0.0,0.3353,36.165,56.985,88.876,0,71686,0,5899,509.774,33.645,25806.458
1097,Manhattan,M12-19,0.1539,0.8664,14.5025,17.0272,2.2317,1.844,-0.3877,0.3877,1,1.3,0.8,0,0.0,0.4439,41.742,61.83,96.42,0,71728,0,5900,650.904,115.091,25821.753
1098,Manhattan,M78-85,0.12,0.859,13.5777,15.6085,1.6293,1.6759,0.0466,0.0,0,1.3,0.8,0,0.0,0.5331,36.234,52.355,85.874,0,71767,0,5900,470.576,31.058,25828.001
1099,Manhattan,M12-19,0.1657,0.8664,14.7093,17.0272,2.4377,1.844,-0.5937,0.5937,1,1.3,0.8,0,0.0,0.4439,48.882,66.905,78.632,0,71810,0,5901,622.078,116.703,25843.108
1100,Manhattan,M70-78,0.12,0.8518,16.1536,17.9577,1.9384,1.912,-0.0264,0.0264,1,1.3,0.8,0,0.0,0.1156,45.43,56.216,88.246,0,71849,0,5901,636.967,102.04,25856.136
1101,Manhattan,M12-19,0.12,0.8664,14.9815,17.0272,1.7978,1.844,0.0462,0.0,0,1.3,0.8,0,0.0,0.4439,36.648,67.335,61.108,0,71888,0,5901,490.654,32.383,25860.63
1102,Manhattan,M24-31,0.12,0.911,17.3459,18.6291,2.0815,2.1214,0.0399,0.0,0,1.3,0.8,0,0.0,0.4594,33.866,61.825,68.777,0,71927,0,5901,465.524,30.725,25862.167
1103,Manhattan,M45-52,0.12,0.886,15.1208,16.0365,1.8145,1.7761,-0.0384,0.0384,1,1.3,0.8,0,0.0,0.9687,40.529,52.599,60.138,0,71966,0,5901,626.092,101.322,25876.486
1104,Manhattan,M12-19,0.12,0.8664,15.8767,17.0272,1.9052,1.844,-0.0612,0.0612,1,1.3,0.8,0,0.0,0.4439,47.064,66.655,60.217,0,72005,0,5901,627.367,101.406,25889.86
1105,Manhattan,M61-70,0.1383,0.8715,15.2772,17.0192,2.1123,1.854,-0.2583,0.2583,1,1.3,0.8,0,0.0,0.0498,47.503,74.836,75.494,0,72046,0,5902,615.985,106.844,25904.093
1106,Manhattan,M37-45,0.12,0.9972,15.3843,16.6353,1.8461,2.0737,0.2276,0.0,0,1.3,0.8,0,0.0,0.3688,48.909,57.054,74.773,0,72085,0,5902,471.746,31.135,25908.083
1107,Manhattan,M31-37,0.1378,0.8869,15.1889,17.007,2.0936,1.8855,-0.2081,0.2081,1,1.3,0.8,0,0.0,0.7566,54.239,60.96,75.091,0,72126,0,5903,631.321,107.86,25922.424
1108,Manhattan,M31-37,0.12,0.8869,15.0813,17.007,1.8098,1.8855,0.0757,0.0,0,1.3,0.8,0,0.0,0.7566,47.254,59.422,70.474,0,72165,0,5903,462.953,30.555,25926.792
1109,Manhattan,M78-85,0.159,0.859,13.3741,15.6085,2.1259,1.6759,-0.4499,0.4499,1,1.3,0.8,0,0.0,0.5331,47.48,75.134,70.736,0,72207,0,5904,603.532,112.763,25943.528
1110,Manhattan,M52-61,0.12,0.9403,13.911,15.1964,1.6693,1.7862,0.1169,0.0,0,1.3,0.8,0,0.0,0.3513,37.765,50.451,73.215,0,72246,0,5904,472.462,31.182,25949.36
1111,Manhattan,M37-45,0.12,0.9972,15.5946,16.6353,1.8714,2.0737,0.2023,0.0,0,1.3,0.8,0,0.0,0.3688,50.645,57.844,89.641,0,72285,0,5904,485.881,32.068,25953.086
1112,Manhattan,M37-45,0.1727,0.9972,14.1915,16.6353,2.4509,2.0737,-0.3772,0.3772,1,1.3,0.8,0,0.0,0.3688,54.638,73.342,81.228,0,72328,0,5905,650.508,121.789,25968.883
1113,Manhattan,M19-24,0.12,0.9232,15.8612,17.1491,1.9033,1.9791,0.0758,0.0,0,1.3,0.8,0,0.0,0.3353,45.653,57.963,72.092,0,72367,0,5905,474.628,31.325,25972.277
1114,Manhattan,M78-85,0.12,0.859,14.4698,15.6085,1.7364,1.6759,-0.0604,0.0604,1,1.3,0.8,0,0.0,0.5331,49.245,65.672,87.558,0,72406,0,5905,603.754,99.848,25987.409
1115,Manhattan,M78-85,0.12,0.859,13.6545,15.6085,1.6385,1.6759,0.0374,0.0,0,1.3,0.8,0,0.0,0.5331,44.961,63.695,62.769,0,72445,0,5905,464.038,30.627,25993.561
1116,Manhattan,M37-45,0.1375,0.9972,14.2659,16.6353,1.9619,2.0737,0.1118,0.0,0,1.3,0.8,0,0.0,0.3688,40.168,57.619,84.21,0,72486,0,5906,482.285,36.479,25999.054
1117,Manhattan,M61-70,0.1303,0.8715,15.3535,17.0192,2.001,1.854,-0.1469,0.1469,1,1.3,0.8,0,0.0,0.0498,35.53,68.792,92.379,0,72526,0,5906,645.307,106.256,26013.144
1118,Manhattan,M19-24,0.1595,0.9232,15.3196,17.1491,2.4441,1.9791,-0.465,0.465,1,1.3,0.8,0,0.0,0.3353,47.903,77.529,82.484,0,72568,0,5907,604.533,113.046,26027.452
1119,Manhattan,M24-31,0.1278,0.911,16.2242,18.6291,2.0737,2.1214,0.0478,0.0,0,1.3,0.8,0,0.0,0.4594,46.042,62.842,72.147,0,72608,0,5907,522.85,36.755,26030.439
1120,Manhattan,M31-37,0.12,0.8869,15.4715,17.007,1.8566,1.8855,0.0289,0.0,0,1.3,0.8,0,0.0,0.7566,47.659,59.216,83.711,0,72647,0,5907,461.269,30.444,26034.319
1121,Manhattan,M61-70,0.12,0.8715,15.7912,17.0192,1.8949,1.854,-0.0409,0.0409,1,1.3,0.8,0,0.0,0.0498,49.198,61.041,95.307,0,72686,0,5907,580.344,98.303,26047.8
1122,Manhattan,M45-52,0.1424,0.886,14.2614,16.0365,2.0311,1.7761,-0.255,0.255,1,1.3,0.8,0,0.0,0.9687,37.861,68.686,83.716,0,72727,0,5908,593.071,106.456,26063.328
1123,Manhattan,M70-78,0.127,0.8518,15.991,17.9577,2.0312,1.912,-0.1192,0.1192,1,1.3,0.8,0,0.0,0.1156,43.054,65.751,66.808,0,72767,0,5908,636.842,104.49,26076.601
1124,Manhattan,M31-37,0.12,0.8869,15.6826,17.007,1.8819,1.8855,0.0035,0.0,0,1.3,0.8,0,0.0,0.7566,38.506,50.897,64.184,0,72806,0,5908,511.169,33.737,26080.218
1125,Manhattan,M52-61,0.12,0.9403,13.3977,15.1964,1.6077,1.7862,0.1785,0.0,0,1.3,0.8,0,0.0,0.3513,36.937,68.267,72.59,0,72845,0,5908,484.623,31.985,26086.691
1126,Manhattan,M31-37,0.17,0.8869,13.954,17.007,2.3723,1.8855,-0.4868,0.4868,1,1.3,0.8,0,0.0,0.7566,51.376,80.204,98.668,0,72888,0,5909,617.549,117.743,26102.768
1127,Manhattan,M45-52,0.1732,0.886,14.006,16.0365,2.4259,1.7761,-0.6498,0.6498,1,1.3,0.8,0,0.0,0.9687,53.803,79.109,77.286,0,72931,0,5910,634.498,120.444,26118.8
1128,Manhattan,M19-24,0.12,0.9232,15.4318,17.1491,1.8518,1.9791,0.1273,0.0,0,1.3,0.8,0,0.0,0.3353,49.388,53.422,68.19,0,72970,0,5910,469.821,31.008,26122.73
1129,Manhattan,M31-37,0.14,0.8869,14.4027,17.007,2.0169,1.8855,-0.1315,0.1315,1,1.3,0.8,0,0.0,0.7566,48.977,63.793,77.699,0,73011,0,5911,618.564,107.643,26138.067
1130,Manhattan,M45-52,0.12,0.886,15.0289,16.0365,1.8035,1.7761,-0.0274,0.0274,1,1.3,0.8,0,0.0,0.9687,40.856,60.266,71.285,0,73050,0,5911,589.917,98.935,26152.501
1131,Manhattan,M19-24,0.12,0.9232,14.9516,17.1491,1.7942,1.9791,0.1849,0.0,0,1.3,0.8,0,0.0,0.3353,50.219,67.561,77.282,0,73089,0,5911,506.468,33.427,26157.032
1132,Manhattan,M24-31,0.12,0.911,16.7626,18.6291,2.0115,2.1214,0.1099,0.0,0,1.3,0.8,0,0.0,0.4594,50.856,59.944,69.333,0,73128,0,5911,490.26,32.357,26159.298
1133,Manhattan,M78-85,0.1566,0.859,13.7424,15.6085,2.1523,1.6759,-0.4763,0.4763,1,1.3,0.8,0,0.0,0.5331,51.934,62.191,98.373,0,73170,0,5912,652.526,116.208,26175.56
1134,Manhattan,M61-70,0.1679,0.8715,14.4731,17.0192,2.4302,1.854,-0.5761,0.5761,1,1.3,0.8,0,0.0,0.0498,55.997,61.886,103.608,0,73213,0,5913,626.972,117.901,26190.976
1135,Manhattan,M12-19,0.12,0.8664,15.0611,17.0272,1.8073,1.844,0.0367,0.0,0,1.3,0.8,0,0.0,0.4439,49.767,54.53,64.663,0,73252,0,5913,507.159,33.472,26195.37
1136,Manhattan,M61-70,0.12,0.8715,15.2337,17.0192,1.828,1.854,0.026,0.0,0,1.3,0.8,0,0.0,0.0498,43.683,69.517,77.519,0,73291,0,5913,475.96,31.413,26199.548
1137,Manhattan,M37-45,0.1548,0.9972,14.8021,16.6353,2.2917,2.0737,-0.2181,0.2181,1,1.3,0.8,0,0.0,0.3688,40.256,69.86,89.066,0,73333,0,5914,655.079,115.783,26214.474
1138,Manhattan,M45-52,0.1505,0.886,13.6104,16.0365,2.0479,1.7761,-0.2717,0.2717,1,1.3,0.8,0,0.0,0.9687,49.318,76.318,98.876,0,73375,0,5915,629.874,112.125,26230.864
1139,Manhattan,M61-70,0.1589,0.8715,14.4098,17.0192,2.2897,1.854,-0.4356,0.4356,1,1.3,0.8,0,0.0,0.0498,53.833,77.174,76.324,0,73417,0,5916,612.67,113.544,26246.305
1140,Manhattan,M12-19,0.12,0.8664,15.4414,17.0272,1.853,1.844,-0.009,0.009,1,1.3,0.8,0,0.0,0.4439,43.069,60.386,88.395,0,73456,0,5916,590.606,98.98,26260.223
1141,Manhattan,M52-61,0.1257,0.9403,13.4751,15.1964,1.6933,1.7862,0.0929,0.0,0,1.3,0.8,0,0.0,0.3513,39.661,70.779,64.554,0,73496,0,5916,465.592,32.179,26266.633
1142,Manhattan,M70-78,0.12,0.8518,15.9091,17.9577,1.9091,1.912,0.0029,0.0,0,1.3,0.8,0,0.0,0.1156,47.301,61.181,73.255,0,73535,0,5916,515.92,34.051,26269.967
1143,Manhattan,M19-24,0.1853,0.9232,14.4234,17.1491,2.6723,1.9791,-0.6932,0.6932,1,1.3,0.8,0,0.0,0.3353,45.758,79.45,99.114,0,73579,0,5917,658.005,127.052,26285.549
1144,Manhattan,M12-19,0.1757,0.8664,14.2081,17.0272,2.4964,1.844,-0.6524,0.6524,1,1.3,0.8,0,0.0,0.4439,58.34,69.745,83.908,0,73623,0,5918,652.258,123.031,26301.344
1145,Manhattan,M37-45,0.151,0.9972,14.5572,16.6353,2.1979,2.0737,-0.1243,0.1243,1,1.3,0.8,0,0.0,0.3688,47.22,57.432,79.58,0,73665,0,5919,639.435,113.1,26316.553
1146,Manhattan,M37-45,0.12,0.9972,14.8837,16.6353,1.786,2.0737,0.2876,0.0,0,1.3,0.8,0,0.0,0.3688,35.878,64.464,84.199,0,73704,0,5919,460.778,30.411,26321.168
1147,Manhattan,M19-24,0.1476,0.9232,15.1507,17.1491,2.2363,1.9791,-0.2572,0.2572,1,1.3,0.8,0,0.0,0.3353,43.493,64.681,90.977,0,73745,0,5920,652.656,112.983,26335.616
1148,Manhattan,M52-61,0.12,0.9403,14.0961,15.1964,1.6915,1.7862,0.0947,0.0,0,1.3,0.8,0,0.0,0.3513,36.665,53.685,82.929,0,73784,0,5920,475.904,31.41,26341.216
1149,Manhattan,M19-24,0.1212,0.9232,15.3622,17.1491,1.8612,1.9791,0.1179,0.0,0,1.3,0.8,0,0.0,0.3353,39.475,51.567,65.46,0,73823,0,5920,482.508,32.151,26345.24
1150,Manhattan,M52-61,0.12,0.9403,13.7068,15.1964,1.6448,1.7862,0.1414,0.0,0,1.3,0.8,0,0.0,0.3513,43.414,60.574,78.411,0,73862,0,5920,501.845,33.122,26351.326
1151,Manhattan,M12-19,0.1976,0.8664,13.4863,17.0272,2.6647,1.844,-0.8207,0.8207,1,1.3,0.8,0,0.0,0.4439,56.039,72.1,93.42,0,73907,0,5921,680.294,133.929,26368.154
1152,Manhattan,M45-52,0.127,0.886,14.4,16.0365,1.8282,1.7761,-0.0521,0.0521,1,1.3,0.8,0,0.0,0.9687,45.051,58.251,76.958,0,73947,0,5921,632.15,104.14,26383.415
1153,Manhattan,M19-24,0.1282,0.9232,15.6108,17.1491,2.0009,1.9791,-0.0218,0.0218,1,1.3,0.8,0,0.0,0.3353,37.243,61.636,86.96,0,73987,0,5921,627.795,104.256,26397.171
1154,Manhattan,M24-31,0.1309,0.911,16.2661,18.6291,2.1299,2.1214,-0.0085,0.0085,1,1.3,0.8,0,0.0,0.4594,50.7,65.218,62.316,0,74027,0,5921,632.088,105.522,26410.124
1155,Manhattan,M78-85,0.1542,0.859,13.7621,15.6085,2.1217,1.6759,-0.4458,0.4458,1,1.3,0.8,0,0.0,0.5331,53.3,66.751,68.15,0,74069,0,5922,634.065,113.765,26426.346
1156,Manhattan,M52-61,0.12,0.9403,14.3301,15.1964,1.7196,1.7862,0.0666,0.0,0,1.3,0.8,0,0.0,0.3513,47.166,68.804,78.709,0,74108,0,5922,499.645,32.977,26431.654
1157,Manhattan,M12-19,0.12,0.8664,15.5737,17.0272,1.8688,1.844,-0.0248,0.0248,1,1.3,0.8,0,0.0,0.4439,42.891,69.631,93.877,0,74147,0,5922,611.293,100.345,26445.407
1158,Manhattan,M78-85,0.1428,0.859,14.0293,15.6085,2.0032,1.6759,-0.3273,0.3273,1,1.3,0.8,0,0.0,0.5331,44.458,67.731,65.783,0,74188,0,5923,598.617,107.011,26461.227
1159,Manhattan,M45-52,0.1402,0.886,14.4384,16.0365,2.0245,1.7761,-0.2484,0.2484,1,1.3,0.8,0,0.0,0.9687,38.212,58.934,68.823,0,74229,0,5924,602.93,106.498,26476.52
1160,Manhattan,M52-61,0.1698,0.9403,13.1286,15.1964,2.229,1.7862,-0.4427,0.4427,1,1.3,0.8,0,0.0,0.3513,57.367,71.532,87.895,0,74272,0,5925,629.388,118.771,26493.628
1161,Manhattan,M45-52,0.1831,0.886,12.8896,16.0365,2.3599,1.7761,-0.5837,0.5837,1,1.3,0.8,0,0.0,0.9687,61.911,63.507,93.962,0,74316,0,5926,675.953,128.065,26511.114
1162,Manhattan,M24-31,0.12,0.911,17.3002,18.6291,2.076,2.1214,0.0454,0.0,0,1.3,0.8,0,0.0,0.4594,41.686,70.233,78.738,0,74355,0,5926,470.919,31.081,26512.709
1163,Manhattan,M12-19,0.1313,0.8664,15.614,17.0272,2.0496,1.844,-0.2056,0.2056,1,1.3,0.8,0,0.0,0.4439,39.83,55.819,80.821,0,74395,0,5926,608.955,103.964,26526.479
1164,Manhattan,M19-24,0.1467,0.9232,14.9753,17.1491,2.197,1.9791,-0.2179,0.2179,1,1.3,0.8,0,0.0,0.3353,46.968,64.054,69.93,0,74436,0,5927,595.115,108.021,26541.141
1165,Manhattan,M70-78,0.1517,0.8518,15.2111,17.9577,2.3082,1.912,-0.3962,0.3962,1,1.3,0.8,0,0.0,0.1156,56.736,61.175,98.231,0,74478,0,5928,631.56,112.71,26555.537
1166,Manhattan,M45-52,0.1711,0.886,13.5019,16.0365,2.3102,1.7761,-0.5341,0.5341,1,1.3,0.8,0,0.0,0.9687,53.959,73.297,94.441,0,74521,0,5929,609.326,117.342,26572.186
1167,Manhattan,M31-37,0.1841,0.8869,14.3724,17.007,2.6466,1.8855,-0.7611,0.7611,1,1.3,0.8,0,0.0,0.7566,48.832,69.464,101.645,0,74565,0,5930,668.743,127.729,26587.826
1168,Manhattan,M70-78,0.2102,0.8518,14.879,17.9577,3.1279,1.912,-1.2159,1.2159,1,1.3,0.8,0,0.0,0.1156,53.147,85.684,82.612,0,74611,0,5931,689.082,139.673,26602.988
1169,Manhattan,M24-31,0.126,0.911,17.2027,18.6291,2.1678,2.1214,-0.0464,0.0464,1,1.3,0.8,0,0.0,0.4594,35.94,61.99,74.264,0,74651,0,5931,619.168,102.914,26614.741
1170,Manhattan,M31-37,0.172,0.8869,14.1018,17.007,2.4251,1.8855,-0.5397,0.5397,1,1.3,0.8,0,0.0,0.7566,54.664,78.024,101.247,0,74694,0,5932,656.212,122.068,26630.646
1171,Manhattan,M52-61,0.1774,0.9403,12.6843,15.1964,2.2504,1.7862,-0.4642,0.4642,1,1.3,0.8,0,0.0,0.3513,60.419,71.876,78.399,0,74738,0,5933,617.799,120.285,26648.355
1172,Manhattan,M37-45,0.12,0.9972,15.6048,16.6353,1.8726,2.0737,0.2011,0.0,0,1.3,0.8,0,0.0,0.3688,50.743,64.721,68.669,0,74777,0,5933,508.628,33.569,26652.069
1173,Manhattan,M70-78,0.2057,0.8518,14.0516,17.9577,2.89,1.912,-0.978,0.978,1,1.3,0.8,0,0.0,0.1156,64.63,74.39,111.333,0,74823,0,5934,685.402,137.533,26668.238
1174,Manhattan,M31-37,0.1359,0.8869,14.6653,17.007,1.9933,1.8855,-0.1078,0.1078,1,1.3,0.8,0,0.0,0.7566,47.059,65.683,77.125,0,74863,0,5934,591.894,104.247,26683.222
1175,Manhattan,M78-85,0.1216,0.859,13.7154,15.6085,1.6673,1.6759,0.0087,0.0,0,1.3,0.8,0,0.0,0.5331,49.129,70.237,87.709,0,74902,0,5934,499.825,33.418,26689.307
1176,Manhattan,M70-78,0.2084,0.8518,14.4615,17.9577,3.0131,1.912,-1.1011,1.1011,1,1.3,0.8,0,0.0,0.1156,60.435,83.358,100.83,0,74948,0,5935,636.792,132.973,26704.981
1177,Manhattan,M70-78,0.1559,0.8518,15.752,17.9577,2.4554,1.912,-0.5434,0.5434,1,1.3,0.8,0,0.0,0.1156,46.732,70.401,67.013,0,74990,0,5936,634.925,114.435,26718.726
1178,Manhattan,M45-52,0.1444,0.886,13.6352,16.0365,1.9684,1.7761,-0.1922,0.1922,1,1.3,0.8,0,0.0,0.9687,48.384,67.586,83.508,0,75031,0,5937,613.383,108.701,26735.048
1179,Manhattan,M31-37,0.1986,0.8869,13.9112,17.007,2.7623,1.8855,-0.8769,0.8769,1,1.3,0.8,0,0.0,0.7566,49.592,74.46,80.866,0,75076,0,5938,661.935,132.292,26751.351
1180,Manhattan,M31-37,0.1495,0.8869,14.3612,17.007,2.1463,1.8855,-0.2609,0.2609,1,1.3,0.8,0,0.0,0.7566,42.125,71.876,82.32,0,75117,0,5939,603.623,109.617,26766.796
1181,Manhattan,M12-19,0.1834,0.8664,14.3871,17.0272,2.639,1.844,-0.795,0.795,1,1.3,0.8,0,0.0,0.4439,55.861,65.689,94.362,0,75161,0,5940,620.053,122.553,26782.412
1182,Manhattan,M24-31,0.1746,0.911,15.7279,18.6291,2.7458,2.1214,-0.6243,0.6243,1,1.3,0.8,0,0.0,0.4594,44.646,75.023,69.681,0,75204,0,5941,657.944,123.175,26796.3
1183,Manhattan,M52-61,0.1738,0.9403,12.8097,15.1964,2.2267,1.7862,-0.4405,0.4405,1,1.3,0.8,0,0.0,0.3513,49.671,70.944,70.658,0,75247,0,5942,669.747,124.032,26813.831
1184,Manhattan,M31-37,0.12,0.8869,15.4413,17.007,1.853,1.8855,0.0325,0.0,0,1.3,0.8,0,0.0,0.7566,48.87,63.157,88.724,0,75286,0,5942,460.809,30.413,26817.749
1185,Manhattan,M52-61,0.1216,0.9403,14.2169,15.1964,1.7286,1.7862,0.0576,0.0,0,1.3,0.8,0,0.0,0.3513,38.98,59.805,84.363,0,75325,0,5942,519.937,34.769,26823.208
1186,Manhattan,M61-70,0.1727,0.8715,14.851,17.0192,2.5653,1.854,-0.7112,0.7112,1,1.3,0.8,0,0.0,0.0498,59.568,62.5,89.377,0,75368,0,5943,656.674,122.386,26838.18
1187,Manhattan,M61-70,0.141,0.8715,14.7914,17.0192,2.0858,1.854,-0.2318,0.2318,1,1.3,0.8,0,0.0,0.0498,47.471,54.041,85.863,0,75409,0,5944,633.002,109.095,26853.037
1188,Manhattan,M19-24,0.2197,0.9232,13.658,17.1491,3.001,1.9791,-1.0219,1.0219,1,1.3,0.8,0,0.0,0.3353,63.785,78.25,113.746,0,75456,0,5945,687.76,143.115,26869.783
1189,Manhattan,M19-24,0.1365,0.9232,15.1406,17.1491,2.0671,1.9791,-0.088,0.088,1,1.3,0.8,0,0.0,0.3353,52.001,68.389,82.795,0,75496,0,5945,602.965,105.275,26884.176
1190,Manhattan,M31-37,0.1297,0.8869,15.5663,17.007,2.0196,1.8855,-0.1341,0.1341,1,1.3,0.8,0,0.0,0.7566,40.061,67.26,80.95,0,75536,0,5945,585.969,101.813,26897.997
1191,Manhattan,M24-31,0.1305,0.911,17.0954,18.6291,2.2307,2.1214,-0.1093,0.1093,1,1.3,0.8,0,0.0,0.4594,53.37,62.194,84.627,0,75576,0,5945,597.049,102.848,26909.91
1192,Manhattan,M31-37,0.12,0.8869,15.7702,17.007,1.8924,1.8855,-0.007,0.007,1,1.3,0.8,0,0.0,0.7566,47.716,64.201,78.918,0,75615,0,5945,584.613,98.584,26923.418
1193,Manhattan,M61-70,0.1208,0.8715,15.3714,17.0192,1.8571,1.854,-0.0031,0.0031,1,1.3,0.8,0,0.0,0.0498,38.275,64.886,89.22,0,75654,0,5945,599.123,99.811,26937.428
1194,Manhattan,M61-70,0.1423,0.8715,14.5247,17.0192,2.0676,1.854,-0.2135,0.2135,1,1.3,0.8,0,0.0,0.0498,45.177,63.683,99.947,0,75695,0,5946,627.872,109.157,26952.626
1195,Manhattan,M24-31,0.1546,0.911,15.6168,18.6291,2.4139,2.1214,-0.2924,0.2924,1,1.3,0.8,0,0.0,0.4594,47.358,74.144,72.754,0,75737,0,5947,629.903,113.55,26966.533
1196,Manhattan,M61-70,0.167,0.8715,13.9212,17.0192,2.3242,1.854,-0.4702,0.4702,1,1.3,0.8,0,0.0,0.0498,50.442,68.029,76.612,0,75780,0,5948,617.846,116.734,26982.633
1197,Manhattan,M12-19,0.181,0.8664,14.6564,17.0272,2.6526,1.844,-0.8086,0.8086,1,1.3,0.8,0,0.0,0.4439,49.145,80.994,103.889,0,75824,0,5949,627.789,122.492,26997.898
1198,Manhattan,M31-37,0.158,0.8869,14.2123,17.007,2.2456,1.8855,-0.3602,0.3602,1,1.3,0.8,0,0.0,0.7566,47.155,72.411,98.416,0,75866,0,5950,655.135,116.933,27013.581
1199,Manhattan,M78-85,0.1748,0.859,13.203,15.6085,2.3084,1.6759,-0.6325,0.6325,1,1.3,0.8,0,0.0,0.5331,51.479,64.772,82.208,0,75909,0,5951,649.331,122.441,27030.626
1200,Manhattan,M19-24,0.1415,0.9232,15.4255,17.1491,2.1831,1.9791,-0.2041,0.2041,1,1.3,0.8,1,0.2122,0.4016,86.861,110.513,124.642,1,75975,0,5952,612.782,107.699,27044.694
1201,Manhattan,M70-78,0.1496,0.8518,16.14,17.9577,2.415,1.912,-0.503,0.503,1,1.3,0.8,0,0.0,0.1156,55.69,75.065,72.687,0,76016,0,5953,598.059,109.218,27057.916
1202,Manhattan,M52-61,0.1591,0.9403,13.5401,15.1964,2.1548,1.7862,-0.3686,0.3686,1,1.3,0.8,0,0.0,0.3513,41.935,65.568,86.566,0,76058,0,5954,648.602,116.771,27074.446
1203,Manhattan,M70-78,0.2226,0.8518,13.7347,17.9577,3.0575,1.912,-1.1455,1.1455,1,1.3,0.8,0,0.0,0.1156,66.046,81.623,97.511,0,76105,0,5955,653.603,140.025,27091.113
1204,Manhattan,M37-45,0.2034,0.9972,13.5545,16.6353,2.7565,2.0737,-0.6828,0.6828,1,1.3,0.8,0,0.0,0.3688,61.951,72.112,101.435,0,76151,0,5956,679.777,136.033,27107.89
1205,Manhattan,M12-19,0.1392,0.8664,14.5345,17.0272,2.0229,1.844,-0.1789,0.1789,1,1.3,0.8,0,0.0,0.4439,53.824,61.363,78.488,0,76192,0,5957,623.499,107.729,27123.057
1206,Manhattan,M12-19,0.1486,0.8664,14.883,17.0272,2.211,1.844,-0.367,0.367,1,1.3,0.8,0,0.0,0.4439,41.077,65.07,90.444,0,76233,0,5958,643.112,112.546,27137.845
1207,Manhattan,M31-37,0.2034,0.8869,13.362,17.007,2.7177,1.8855,-0.8322,0.8322,1,1.3,0.8,0,0.0,0.7566,52.538,76.735,95.212,0,76279,0,5959,639.854,131.577,27154.863
1208,Manhattan,M37-45,0.164,0.9972,13.9906,16.6353,2.2943,2.0737,-0.2207,0.2207,1,1.3,0.8,0,0.0,0.3688,50.163,71.019,79.535,0,76322,0,5960,613.05,115.294,27170.859
1209,Manhattan,M31-37,0.1318,0.8869,15.593,17.007,2.0544,1.8855,-0.1689,0.1689,1,1.3,0.8,0,0.0,0.7566,52.111,65.87,82.264,0,76362,0,5960,619.36,104.881,27184.658
1210,Manhattan,M52-61,0.136,0.9403,12.9619,15.1964,1.7628,1.7862,0.0234,0.0,0,1.3,0.8,0,0.0,0.3513,52.285,62.481,71.316,0,76402,0,5960,495.328,37.05,27191.771
