# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Manhattan | Seed=801 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:25.811648Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
723,Manhattan,M12-19,0.3629,0.8658,9.5865,15.2893,3.4787,1.6546,-1.8241,1.8241,1,1.3,0.8,0,0.0,0.5945,77.855,114.104,128.216,0,55021,0,5496,746.935,209.074,20562.207
724,Manhattan,M52-61,0.3323,0.87,10.9643,16.2874,3.6434,1.7712,-1.8723,1.8723,1,1.3,0.8,0,0.0,0.5575,85.518,93.863,131.847,0,55077,0,5499,721.754,191.912,20582.995
725,Manhattan,M70-78,0.4133,0.8814,10.2835,17.8948,4.2499,1.9715,-2.2785,2.2785,1,1.3,0.8,0,0.0,0.3771,96.313,123.15,128.493,0,55140,0,5503,805.597,243.113,20605.12
726,Manhattan,M78-85,0.4053,0.9792,9.0294,16.5279,3.6596,2.023,-1.6366,1.6366,1,1.3,0.8,0,0.0,0.6798,102.012,114.863,118.157,0,55202,0,5507,777.049,233.215,20628.765
727,Manhattan,M19-24,0.3903,0.9033,9.3393,16.8781,3.6447,1.9057,-1.739,1.739,1,1.3,0.8,0,0.0,0.7137,98.214,118.983,138.299,0,55263,0,5511,791.891,229.973,20651.933
728,Manhattan,M12-19,0.3254,0.8658,9.9596,15.2893,3.2406,1.6546,-1.586,1.586,1,1.3,0.8,0,0.0,0.5945,79.978,104.574,102.395,0,55319,0,5514,733.789,191.316,20673.936
729,Manhattan,M19-24,0.3679,0.9033,10.1261,16.8781,3.7252,1.9057,-1.8195,1.8195,1,1.3,0.8,0,0.0,0.7137,84.021,97.456,108.087,0,55378,0,5517,749.535,211.658,20695.985
730,Manhattan,M24-31,0.2902,0.9701,11.5214,16.2979,3.3435,1.9764,-1.3671,1.3671,1,1.3,0.8,0,0.0,0.5857,70.948,93.972,115.46,0,55431,0,5519,695.565,171.019,20715.825
731,Manhattan,M45-52,0.2871,0.9708,12.8857,18.1477,3.6998,2.2022,-1.4976,1.4976,1,1.3,0.8,0,0.0,0.386,66.264,82.288,106.022,0,55483,0,5521,706.594,171.585,20733.94
732,Manhattan,M78-85,0.3346,0.9792,10.1603,16.5279,3.3994,2.023,-1.3763,1.3763,1,1.3,0.8,0,0.0,0.6798,78.387,105.798,133.633,0,55539,0,5524,714.722,191.519,20755.747
733,Manhattan,M37-45,0.3424,0.9245,12.187,18.6502,4.1726,2.1552,-2.0175,2.0175,1,1.3,0.8,0,0.0,0.293,80.06,91.056,106.377,0,55596,0,5527,745.449,200.376,20775.068
734,Manhattan,M19-24,0.3064,0.9033,11.4568,16.8781,3.5105,1.9057,-1.6048,1.6048,1,1.3,0.8,0,0.0,0.7137,76.372,90.0,97.418,0,55650,0,5529,723.62,181.95,20795.085
735,Manhattan,M19-24,0.3871,0.9033,9.345,16.8781,3.6171,1.9057,-1.7113,1.7113,1,1.3,0.8,0,0.0,0.7137,99.076,102.152,143.724,0,55710,0,5533,766.056,223.079,20818.226
736,Manhattan,M70-78,0.3137,0.8814,11.6814,17.8948,3.6639,1.9715,-1.6925,1.6925,1,1.3,0.8,0,0.0,0.3771,70.032,94.926,127.712,0,55765,0,5536,693.07,179.562,20838.007
737,Manhattan,M37-45,0.2788,0.9245,12.754,18.6502,3.5552,2.1552,-1.4,1.4,1,1.3,0.8,0,0.0,0.293,78.2,87.745,110.026,0,55817,0,5538,723.331,170.897,20856.236
738,Manhattan,M19-24,0.3138,0.9033,10.847,16.8781,3.4036,1.9057,-1.4979,1.4979,1,1.3,0.8,0,0.0,0.7137,74.537,91.235,96.625,0,55872,0,5541,711.952,182.871,20877.06
739,Manhattan,M24-31,0.366,0.9701,9.5538,16.2979,3.4969,1.9764,-1.5205,1.5205,1,1.3,0.8,0,0.0,0.5857,86.256,106.749,118.981,0,55931,0,5544,731.364,207.232,20899.814
740,Manhattan,M45-52,0.3112,0.9708,12.0513,18.1477,3.7501,2.2022,-1.5479,1.5479,1,1.3,0.8,0,0.0,0.386,71.669,104.442,127.879,0,55985,0,5547,734.23,185.663,20919.117
741,Manhattan,M52-61,0.381,0.87,9.6465,16.2874,3.6753,1.7712,-1.9041,1.9041,1,1.3,0.8,0,0.0,0.5575,94.054,111.588,107.033,0,56045,0,5551,751.695,217.516,20941.845
742,Manhattan,M31-37,0.3166,0.9241,11.7606,17.9614,3.723,2.0747,-1.6484,1.6484,1,1.3,0.8,0,0.0,0.9726,77.207,105.152,111.088,0,56100,0,5554,739.05,188.678,20961.544
743,Manhattan,M45-52,0.3781,0.9708,10.6054,18.1477,4.0096,2.2022,-1.8074,1.8074,1,1.3,0.8,0,0.0,0.386,83.895,103.436,128.026,0,56160,0,5558,748.51,215.644,20983.056
744,Manhattan,M78-85,0.3476,0.9792,9.8947,16.5279,3.439,2.023,-1.416,1.416,1,1.3,0.8,0,0.0,0.6798,82.529,90.861,103.236,0,56217,0,5561,756.045,204.527,21005.273
745,Manhattan,M12-19,0.3695,0.8658,8.7392,15.2893,3.2287,1.6546,-1.5741,1.5741,1,1.3,0.8,0,0.0,0.5945,95.222,97.608,118.284,0,56276,0,5564,728.208,207.972,21029.065
746,Manhattan,M45-52,0.311,0.9708,12.7638,18.1477,3.9693,2.2022,-1.7671,1.7671,1,1.3,0.8,0,0.0,0.386,76.837,88.504,98.727,0,56330,0,5567,719.83,183.121,21047.477
747,Manhattan,M61-70,0.3781,0.8998,10.7401,17.3999,4.0608,1.957,-2.1039,2.1039,1,1.3,0.8,0,0.0,0.3553,88.432,104.517,132.211,0,56390,0,5571,784.479,223.136,21068.82
748,Manhattan,M70-78,0.2935,0.8814,12.7414,17.8948,3.74,1.9715,-1.7685,1.7685,1,1.3,0.8,0,0.0,0.3771,81.134,93.164,124.511,0,56443,0,5573,696.487,172.443,21087.154
749,Manhattan,M61-70,0.2901,0.8998,12.3926,17.3999,3.5945,1.957,-1.6375,1.6375,1,1.3,0.8,0,0.0,0.3553,74.619,94.889,91.315,0,56496,0,5575,708.44,173.016,21105.904
750,Manhattan,M19-24,0.3375,0.9033,11.1894,16.8781,3.7761,1.9057,-1.8704,1.8704,1,1.3,0.8,0,0.0,0.7137,73.972,107.941,117.803,0,56552,0,5578,765.168,202.022,21126.442
751,Manhattan,M12-19,0.3214,0.8658,10.683,15.2893,3.4336,1.6546,-1.779,1.779,1,1.3,0.8,0,0.0,0.5945,77.352,95.612,100.174,0,56607,0,5581,750.187,192.615,21147.517
752,Manhattan,M78-85,0.2674,0.9792,12.0133,16.5279,3.212,2.023,-1.1889,1.1889,1,1.3,0.8,0,0.0,0.6798,74.501,81.776,100.841,0,56658,0,5583,683.766,160.55,21166.604
753,Manhattan,M37-45,0.2738,0.9245,13.0104,18.6502,3.5619,2.1552,-1.4068,1.4068,1,1.3,0.8,0,0.0,0.293,78.076,83.05,92.434,0,56709,0,5585,716.605,167.905,21184.484
754,Manhattan,M19-24,0.3349,0.9033,11.3114,16.8781,3.788,1.9057,-1.8823,1.8823,1,1.3,0.8,0,0.0,0.7137,80.691,102.859,123.036,0,56765,0,5588,723.765,193.308,21204.854
755,Manhattan,M37-45,0.3227,0.9245,12.9164,18.6502,4.168,2.1552,-2.0128,2.0128,1,1.3,0.8,0,0.0,0.293,70.44,94.103,130.473,0,56820,0,5591,748.826,192.901,21223.145
756,Manhattan,M12-19,0.3587,0.8658,9.2998,15.2893,3.3362,1.6546,-1.6815,1.6815,1,1.3,0.8,0,0.0,0.5945,90.122,94.157,135.496,0,56878,0,5594,764.205,210.78,21246.172
757,Manhattan,M52-61,0.2542,0.87,12.0241,16.2874,3.056,1.7712,-1.2849,1.2849,1,1.3,0.8,0,0.0,0.5575,58.695,84.946,92.83,0,56928,0,5596,662.175,152.564,21265.167
758,Manhattan,M19-24,0.2504,0.9033,12.8422,16.8781,3.2158,1.9057,-1.3101,1.3101,1,1.3,0.8,0,0.0,0.7137,69.507,75.39,107.424,0,56978,0,5598,687.398,154.671,21283.117
759,Manhattan,M12-19,0.2593,0.8658,11.2068,15.2893,2.9059,1.6546,-1.2512,1.2512,1,1.3,0.8,0,0.0,0.5945,68.971,86.242,100.2,0,57028,0,5600,709.746,161.218,21303.164
760,Manhattan,M61-70,0.2783,0.8998,12.3649,17.3999,3.4415,1.957,-1.4845,1.4845,1,1.3,0.8,0,0.0,0.3553,63.528,95.721,106.116,0,57080,0,5602,685.704,164.968,21321.878
761,Manhattan,M78-85,0.2886,0.9792,11.508,16.5279,3.3211,2.023,-1.298,1.298,1,1.3,0.8,0,0.0,0.6798,80.236,101.001,126.176,0,57133,0,5604,703.806,171.71,21341.725
762,Manhattan,M61-70,0.3166,0.8998,11.842,17.3999,3.7489,1.957,-1.7919,1.7919,1,1.3,0.8,0,0.0,0.3553,74.967,85.22,99.259,0,57188,0,5607,709.788,183.586,21361.322
763,Manhattan,M37-45,0.347,0.9245,11.2588,18.6502,3.9068,2.1552,-1.7516,1.7516,1,1.3,0.8,0,0.0,0.293,87.507,98.581,118.22,0,57245,0,5610,762.119,205.45,21381.83
764,Manhattan,M24-31,0.3029,0.9701,11.5425,16.2979,3.496,1.9764,-1.5196,1.5196,1,1.3,0.8,0,0.0,0.5857,74.88,85.388,93.944,0,57299,0,5612,717.632,179.547,21401.719
765,Manhattan,M31-37,0.3351,0.9241,12.0415,17.9614,4.0348,2.0747,-1.9602,1.9602,1,1.3,0.8,0,0.0,0.9726,77.96,89.805,110.871,0,57355,0,5615,724.074,193.442,21421.178
766,Manhattan,M61-70,0.3593,0.8998,10.8334,17.3999,3.8925,1.957,-1.9355,1.9355,1,1.3,0.8,0,0.0,0.3553,79.819,98.992,113.319,0,57413,0,5618,719.317,202.149,21442.292
767,Manhattan,M70-78,0.3423,0.8814,11.7613,17.8948,4.0255,1.9715,-2.054,2.054,1,1.3,0.8,0,0.0,0.3771,82.921,90.24,121.746,0,57470,0,5621,724.714,196.425,21462.144
768,Manhattan,M37-45,0.3542,0.9245,11.9256,18.6502,4.2237,2.1552,-2.0685,2.0685,1,1.3,0.8,0,0.0,0.293,83.849,101.84,122.664,0,57528,0,5624,749.49,205.996,21481.862
769,Manhattan,M19-24,0.2812,0.9033,12.4879,16.8781,3.5111,1.9057,-1.6054,1.6054,1,1.3,0.8,0,0.0,0.7137,78.281,81.897,95.684,0,57580,0,5626,685.7,166.036,21500.439
770,Manhattan,M61-70,0.2738,0.8998,12.0322,17.3999,3.2947,1.957,-1.3377,1.3377,1,1.3,0.8,0,0.0,0.3553,78.383,84.783,111.462,0,57631,0,5628,678.612,162.201,21519.542
771,Manhattan,M19-24,0.3323,0.9033,10.9988,16.8781,3.6554,1.9057,-1.7496,1.7496,1,1.3,0.8,0,0.0,0.7137,73.546,91.77,118.616,0,57687,0,5631,760.402,198.993,21540.287
772,Manhattan,M70-78,0.2986,0.8814,12.8895,17.8948,3.8489,1.9715,-1.8774,1.8774,1,1.3,0.8,0,0.0,0.3771,79.87,93.128,127.633,0,57740,0,5633,739.049,181.376,21558.467
773,Manhattan,M31-37,0.2673,0.9241,13.643,17.9614,3.647,2.0747,-1.5723,1.5723,1,1.3,0.8,0,0.0,0.9726,70.649,93.278,104.471,0,57791,0,5635,671.861,158.78,21575.517
774,Manhattan,M19-24,0.3324,0.9033,10.6206,16.8781,3.5298,1.9057,-1.6241,1.6241,1,1.3,0.8,0,0.0,0.7137,72.938,89.84,103.056,0,57847,0,5638,756.116,198.214,21596.735
775,Manhattan,M45-52,0.3007,0.9708,12.6936,18.1477,3.8167,2.2022,-1.6145,1.6145,1,1.3,0.8,0,0.0,0.386,78.516,84.765,116.544,0,57901,0,5640,692.406,174.506,21615.173
776,Manhattan,M31-37,0.2928,0.9241,12.7265,17.9614,3.7269,2.0747,-1.6523,1.6523,1,1.3,0.8,0,0.0,0.9726,82.152,96.978,114.708,0,57954,0,5642,724.055,176.621,21633.522
777,Manhattan,M61-70,0.3441,0.8998,10.8476,17.3999,3.7327,1.957,-1.7757,1.7757,1,1.3,0.8,0,0.0,0.3553,82.936,108.273,129.183,0,58011,0,5645,710.282,194.425,21654.527
778,Manhattan,M24-31,0.2418,0.9701,11.8673,16.2979,2.8693,1.9764,-0.893,0.893,1,1.3,0.8,0,0.0,0.5857,60.812,82.856,96.336,0,58060,0,5647,667.985,148.83,21673.643
779,Manhattan,M45-52,0.2955,0.9708,12.2717,18.1477,3.6268,2.2022,-1.4246,1.4246,1,1.3,0.8,0,0.0,0.386,71.823,92.43,99.535,0,58113,0,5649,726.969,178.168,21692.577
780,Manhattan,M61-70,0.2338,0.8998,12.8092,17.3999,2.9953,1.957,-1.0383,1.0383,1,1.3,0.8,0,0.0,0.3553,55.568,89.749,106.121,0,58161,0,5651,698.927,149.89,21710.468
781,Manhattan,M12-19,0.2932,0.8658,10.7333,15.2893,3.1474,1.6546,-1.4928,1.4928,1,1.3,0.8,0,0.0,0.5945,79.946,89.706,124.643,0,58214,0,5653,680.384,169.732,21731.311
782,Manhattan,M78-85,0.2656,0.9792,12.2684,16.5279,3.2583,2.023,-1.2353,1.2353,1,1.3,0.8,0,0.0,0.6798,75.447,90.679,91.221,0,58265,0,5655,709.417,163.625,21750.069
783,Manhattan,M70-78,0.3381,0.8814,12.0023,17.8948,4.0577,1.9715,-2.0862,2.0862,1,1.3,0.8,0,0.0,0.3771,83.347,90.962,103.207,0,58322,0,5658,715.914,193.119,21769.595
784,Manhattan,M24-31,0.3029,0.9701,11.2333,16.2979,3.4024,1.9764,-1.426,1.426,1,1.3,0.8,0,0.0,0.5857,79.153,104.13,123.464,0,58376,0,5660,728.761,181.403,21789.87
785,Manhattan,M52-61,0.2728,0.87,12.0674,16.2874,3.2916,1.7712,-1.5204,1.5204,1,1.3,0.8,0,0.0,0.5575,74.599,93.921,94.048,0,58427,0,5662,718.413,167.778,21808.923
786,Manhattan,M52-61,0.2385,0.87,12.5108,16.2874,2.9844,1.7712,-1.2133,1.2133,1,1.3,0.8,0,0.0,0.5575,63.691,85.742,95.421,0,58476,0,5664,656.574,146.144,21827.216
787,Manhattan,M37-45,0.2524,0.9245,13.3399,18.6502,3.3673,2.1552,-1.2121,1.2121,1,1.3,0.8,0,0.0,0.293,66.545,85.636,91.711,0,58526,0,5666,684.066,154.971,21844.555
788,Manhattan,M31-37,0.2844,0.9241,13.1501,17.9614,3.7403,2.0747,-1.6656,1.6656,1,1.3,0.8,0,0.0,0.9726,69.295,84.728,100.921,0,58578,0,5668,714.018,171.699,21862.324
789,Manhattan,M12-19,0.2733,0.8658,10.982,15.2893,3.0018,1.6546,-1.3472,1.3472,1,1.3,0.8,0,0.0,0.5945,64.959,93.912,113.029,0,58629,0,5670,676.942,161.769,21882.737
790,Manhattan,M31-37,0.2879,0.9241,13.1107,17.9614,3.7751,2.0747,-1.7005,1.7005,1,1.3,0.8,0,0.0,0.9726,74.399,80.787,92.966,0,58682,0,5672,716.623,173.49,21900.576
791,Manhattan,M12-19,0.3202,0.8658,9.7943,15.2893,3.1363,1.6546,-1.4817,1.4817,1,1.3,0.8,0,0.0,0.5945,71.11,92.818,106.194,0,58737,0,5675,702.095,183.652,21922.755
792,Manhattan,M70-78,0.3097,0.8814,12.4425,17.8948,3.8533,1.9715,-1.8818,1.8818,1,1.3,0.8,0,0.0,0.3771,74.091,91.861,112.887,0,58791,0,5678,696.59,178.648,21941.56
793,Manhattan,M19-24,0.2683,0.9033,12.1888,16.8781,3.2703,1.9057,-1.3646,1.3646,1,1.3,0.8,0,0.0,0.7137,68.186,83.25,117.332,0,58842,0,5680,706.962,164.324,21960.433
794,Manhattan,M52-61,0.2237,0.87,12.797,16.2874,2.8621,1.7712,-1.091,1.091,1,1.3,0.8,0,0.0,0.5575,68.836,86.479,84.443,0,58889,0,5681,654.494,140.51,21978.279
795,Manhattan,M61-70,0.2447,0.8998,12.6338,17.3999,3.0918,1.957,-1.1349,1.1349,1,1.3,0.8,0,0.0,0.3553,63.202,72.917,84.849,0,58938,0,5683,668.998,150.047,21996.455
796,Manhattan,M45-52,0.2858,0.9708,12.8655,18.1477,3.6773,2.2022,-1.4751,1.4751,1,1.3,0.8,0,0.0,0.386,66.943,99.939,103.045,0,58990,0,5685,687.677,168.105,22014.588
797,Manhattan,M78-85,0.2942,0.9792,10.9704,16.5279,3.2272,2.023,-1.2042,1.2042,1,1.3,0.8,0,0.0,0.6798,68.272,100.292,126.765,0,59043,0,5687,719.236,176.371,22035.14
798,Manhattan,M52-61,0.3137,0.87,11.0366,16.2874,3.4619,1.7712,-1.6907,1.6907,1,1.3,0.8,0,0.0,0.5575,78.63,91.967,125.874,0,59098,0,5690,743.55,188.277,22055.727
799,Manhattan,M61-70,0.2472,0.8998,13.1804,17.3999,3.2577,1.957,-1.3008,1.3008,1,1.3,0.8,0,0.0,0.3553,71.939,84.972,85.122,0,59147,0,5692,683.821,152.959,22073.234
800,Manhattan,M52-61,0.259,0.87,11.8598,16.2874,3.0714,1.7712,-1.3002,1.3002,1,1.3,0.8,0,0.0,0.5575,59.339,81.413,118.713,0,59197,0,5694,680.277,156.895,22092.463
801,Manhattan,M61-70,0.3035,0.8998,11.7019,17.3999,3.5512,1.957,-1.5942,1.5942,1,1.3,0.8,0,0.0,0.3553,75.213,91.928,94.111,0,59251,0,5696,743.965,184.174,22112.156
802,Manhattan,M45-52,0.2294,0.9708,13.9137,18.1477,3.1911,2.2022,-0.989,0.989,1,1.3,0.8,0,0.0,0.386,69.771,76.429,109.874,0,59299,0,5697,643.203,141.136,22128.64
803,Manhattan,M12-19,0.265,0.8658,10.7519,15.2893,2.8493,1.6546,-1.1947,1.1947,1,1.3,0.8,0,0.0,0.5945,61.286,95.813,110.702,0,59350,0,5699,716.792,164.474,22149.291
804,Manhattan,M52-61,0.2024,0.87,13.1981,16.2874,2.6712,1.7712,-0.9001,0.9001,1,1.3,0.8,0,0.0,0.5575,52.604,83.919,107.886,0,59396,0,5700,675.438,135.189,22166.507
805,Manhattan,M19-24,0.2549,0.9033,12.5992,16.8781,3.2115,1.9057,-1.3058,1.3058,1,1.3,0.8,0,0.0,0.7137,63.723,86.22,84.373,0,59446,0,5702,697.267,157.752,22184.788
806,Manhattan,M52-61,0.2182,0.87,12.8772,16.2874,2.8101,1.7712,-1.0389,1.0389,1,1.3,0.8,0,0.0,0.5575,65.107,80.543,89.308,0,59493,0,5703,646.516,137.596,22202.501
807,Manhattan,M31-37,0.2963,0.9241,12.2736,17.9614,3.6365,2.0747,-1.5618,1.5618,1,1.3,0.8,0,0.0,0.9726,69.888,99.208,117.301,0,59546,0,5705,695.196,173.287,22221.436
808,Manhattan,M24-31,0.2918,0.9701,11.8318,16.2979,3.4525,1.9764,-1.4761,1.4761,1,1.3,0.8,0,0.0,0.5857,76.036,98.844,122.726,0,59599,0,5707,688.884,170.558,22240.897
809,Manhattan,M24-31,0.207,0.9701,12.7207,16.2979,2.633,1.9764,-0.6566,0.6566,1,1.3,0.8,0,0.0,0.5857,59.061,87.236,103.268,0,59645,0,5708,678.773,137.273,22258.738
810,Manhattan,M78-85,0.194,0.9792,13.753,16.5279,2.6686,2.023,-0.6455,0.6455,1,1.3,0.8,0,0.0,0.6798,57.785,74.996,100.663,0,59690,0,5709,640.002,128.301,22275.211
811,Manhattan,M70-78,0.2505,0.8814,13.4919,17.8948,3.38,1.9715,-1.4085,1.4085,1,1.3,0.8,0,0.0,0.3771,63.284,77.462,104.818,0,59740,0,5711,707.063,157.424,22292.35
812,Manhattan,M31-37,0.1961,0.9241,14.8709,17.9614,2.9167,2.0747,-0.842,0.842,1,1.3,0.8,0,0.0,0.9726,48.628,68.832,96.413,0,59785,0,5712,640.924,129.139,22307.438
813,Manhattan,M78-85,0.2259,0.9792,12.9574,16.5279,2.9269,2.023,-0.9038,0.9038,1,1.3,0.8,0,0.0,0.6798,60.974,73.384,92.256,0,59833,0,5713,660.781,142.093,22325.096
814,Manhattan,M52-61,0.2907,0.87,11.4893,16.2874,3.3396,1.7712,-1.5685,1.5685,1,1.3,0.8,0,0.0,0.5575,74.932,99.932,103.317,0,59886,0,5715,686.681,169.779,22344.979
815,Manhattan,M70-78,0.2954,0.8814,12.0383,17.8948,3.5565,1.9715,-1.5851,1.5851,1,1.3,0.8,0,0.0,0.3771,67.8,84.665,103.261,0,59939,0,5717,710.543,175.455,22364.204
816,Manhattan,M45-52,0.231,0.9708,13.8652,18.1477,3.2029,2.2022,-1.0007,1.0007,1,1.3,0.8,0,0.0,0.386,57.697,69.82,87.528,0,59987,0,5718,673.274,145.54,22380.758
817,Manhattan,M37-45,0.1805,0.9245,15.7391,18.6502,2.841,2.1552,-0.6858,0.6858,1,1.3,0.8,0,0.0,0.293,46.104,75.194,100.539,0,60031,0,5719,638.929,123.432,22394.667
818,Manhattan,M52-61,0.2129,0.87,13.3842,16.2874,2.8495,1.7712,-1.0783,1.0783,1,1.3,0.8,0,0.0,0.5575,62.226,85.047,99.875,0,60078,0,5720,652.575,136.413,22411.714
819,Manhattan,M52-61,0.225,0.87,12.6435,16.2874,2.8451,1.7712,-1.0739,1.0739,1,1.3,0.8,0,0.0,0.5575,52.809,75.356,94.356,0,60126,0,5721,693.016,145.769,22429.76
820,Manhattan,M31-37,0.1869,0.9241,15.3933,17.9614,2.877,2.0747,-0.8024,0.8024,1,1.3,0.8,0,0.0,0.9726,61.369,78.065,77.301,0,60170,0,5722,667.549,128.621,22444.14
821,Manhattan,M78-85,0.2718,0.9792,12.5544,16.5279,3.4124,2.023,-1.3894,1.3894,1,1.3,0.8,0,0.0,0.6798,66.662,81.841,101.312,0,60221,0,5724,670.408,160.223,22462.578
822,Manhattan,M70-78,0.1958,0.8814,14.9052,17.8948,2.9177,1.9715,-0.9462,0.9462,1,1.3,0.8,0,0.0,0.3771,59.949,71.984,83.561,0,60266,0,5725,677.605,132.953,22477.621
823,Manhattan,M52-61,0.1853,0.87,13.4359,16.2874,2.4891,1.7712,-0.7179,0.7179,1,1.3,0.8,0,0.0,0.5575,59.24,79.503,94.729,0,60310,0,5726,638.666,125.074,22494.437
824,Manhattan,M12-19,0.1861,0.8658,13.116,15.2893,2.4405,1.6546,-0.7859,0.7859,1,1.3,0.8,0,0.0,0.5945,60.039,80.393,78.788,0,60354,0,5727,671.072,128.678,22511.659
825,Manhattan,M31-37,0.2727,0.9241,13.013,17.9614,3.548,2.0747,-1.4733,1.4733,1,1.3,0.8,0,0.0,0.9726,66.495,82.574,117.594,0,60405,0,5729,684.749,162.684,22529.528
826,Manhattan,M52-61,0.177,0.87,13.503,16.2874,2.39,1.7712,-0.6188,0.6188,1,1.3,0.8,0,0.0,0.5575,49.251,76.362,88.427,0,60449,0,5730,643.675,122.66,22546.212
827,Manhattan,M61-70,0.2,0.8998,14.2742,17.3999,2.8544,1.957,-0.8974,0.8974,1,1.3,0.8,0,0.0,0.3553,49.459,84.906,87.794,0,60494,0,5731,664.904,133.128,22562.069
828,Manhattan,M12-19,0.1849,0.8658,12.1845,15.2893,2.2524,1.6546,-0.5978,0.5978,1,1.3,0.8,0,0.0,0.5945,57.127,66.525,90.645,0,60538,0,5732,643.309,125.408,22580.447
829,Manhattan,M70-78,0.1835,0.8814,14.399,17.8948,2.6422,1.9715,-0.6707,0.6707,1,1.3,0.8,0,0.0,0.3771,46.939,72.717,101.775,0,60582,0,5733,630.998,123.683,22596.05
830,Manhattan,M12-19,0.2032,0.8658,12.4163,15.2893,2.5226,1.6546,-0.868,0.868,1,1.3,0.8,0,0.0,0.5945,63.031,82.232,89.328,0,60628,0,5734,650.029,132.635,22614.248
831,Manhattan,M31-37,0.2772,0.9241,13.1123,17.9614,3.6347,2.0747,-1.56,1.56,1,1.3,0.8,0,0.0,0.9726,74.267,99.11,117.784,0,60680,0,5736,681.118,163.842,22632.021
832,Manhattan,M12-19,0.2323,0.8658,11.9268,15.2893,2.7701,1.6546,-1.1155,1.1155,1,1.3,0.8,0,0.0,0.5945,60.093,75.865,97.574,0,60728,0,5738,683.232,147.278,22651.006
833,Manhattan,M45-52,0.2395,0.9708,13.6133,18.1477,3.2599,2.2022,-1.0577,1.0577,1,1.3,0.8,0,0.0,0.386,70.017,90.781,86.852,0,60777,0,5740,688.995,150.744,22667.926
834,Manhattan,M70-78,0.1877,0.8814,15.2712,17.8948,2.8661,1.9715,-0.8946,0.8946,1,1.3,0.8,0,0.0,0.3771,56.224,79.061,82.83,0,60822,0,5741,669.751,129.134,22682.463
835,Manhattan,M12-19,0.2705,0.8658,10.8613,15.2893,2.9382,1.6546,-1.2836,1.2836,1,1.3,0.8,0,0.0,0.5945,68.63,83.962,100.631,0,60873,0,5743,674.518,160.359,22703.01
836,Manhattan,M61-70,0.2323,0.8998,13.3466,17.3999,3.1005,1.957,-1.1435,1.1435,1,1.3,0.8,0,0.0,0.3553,57.048,72.989,116.514,0,60921,0,5745,691.536,148.355,22720.22
837,Manhattan,M12-19,0.248,0.8658,11.6067,15.2893,2.8788,1.6546,-1.2242,1.2242,1,1.3,0.8,0,0.0,0.5945,62.653,91.601,109.061,0,60970,0,5747,712.821,157.24,22739.7
838,Manhattan,M19-24,0.2504,0.9033,12.7851,16.8781,3.2018,1.9057,-1.2961,1.2961,1,1.3,0.8,0,0.0,0.7137,72.504,76.789,95.13,0,61020,0,5749,670.265,152.32,22757.721
839,Manhattan,M52-61,0.2394,0.87,12.5533,16.2874,3.0048,1.7712,-1.2336,1.2336,1,1.3,0.8,0,0.0,0.5575,68.234,86.964,84.419,0,61069,0,5751,692.58,151.177,22775.966
840,Manhattan,M24-31,0.2475,0.9701,12.4615,16.2979,3.0845,1.9764,-1.1081,1.1081,1,1.3,0.8,0,0.0,0.5857,72.305,94.28,106.06,0,61118,0,5753,655.862,149.286,22794.374
841,Manhattan,M12-19,0.1642,0.8658,12.6716,15.2893,2.0809,1.6546,-0.4263,0.4263,1,1.3,0.8,0,0.0,0.5945,45.381,72.029,80.265,0,61161,0,5754,630.868,116.979,22812.02
842,Manhattan,M61-70,0.2056,0.8998,13.5351,17.3999,2.7831,1.957,-0.8261,0.8261,1,1.3,0.8,0,0.0,0.3553,50.133,80.749,107.597,0,61207,0,5755,668.642,135.618,22828.835
843,Manhattan,M52-61,0.2272,0.87,12.3041,16.2874,2.7956,1.7712,-1.0244,1.0244,1,1.3,0.8,0,0.0,0.5575,55.419,86.617,113.271,0,61255,0,5756,689.708,146.19,22847.318
844,Manhattan,M45-52,0.2083,0.9708,14.7851,18.1477,3.0796,2.2022,-0.8774,0.8774,1,1.3,0.8,0,0.0,0.386,67.164,74.454,93.145,0,61301,0,5757,664.067,136.074,22862.586
845,Manhattan,M78-85,0.2195,0.9792,12.4816,16.5279,2.7399,2.023,-0.7168,0.7168,1,1.3,0.8,0,0.0,0.6798,57.738,87.445,85.082,0,61348,0,5758,656.123,139.215,22880.801
846,Manhattan,M12-19,0.2606,0.8658,11.7952,15.2893,3.074,1.6546,-1.4194,1.4194,1,1.3,0.8,0,0.0,0.5945,61.484,84.778,90.714,0,61398,0,5760,693.952,159.469,22900.121
