# FCR baseline synthetic trace (formula-consistent template)
# Scenario=Delhi | Seed=902 | Duration=3600s | UpdateInterval=300s | α=0.8 | β=1.3 | δ=0.5
# Generated=2026-02-14T11:34:26.146249Z
"# NOTE: This is a synthetic, equation-constrained trace for comparison formatting. Use real simulator outputs for publication claims."

Time(s),Scenario,SegmentID,K_t (density),K_max,v_t (m/s),v_max (m/s),F_t (flow),F_cap (capacity),ResidualCap,F_exc (excess),Congested(0/1),CongestionExpansion_beta,Compliance_alpha,UpdateStep(0/1),ReroutedVolume_Ek,DetourPriority_L,TravelTimeLoss_Ck_Path1,TravelTimeLoss_Ck_Path2,TravelTimeLoss_Ck_Path3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
900,Delhi,D45-52,0.12,0.952,11.5831,13.1093,1.39,1.716,0.326,0.0,0,1.3,0.8,1,0.0,0.3969,36.554,55.927,70.588,0,63764,0,5831,515.237,34.006,25142.774
901,Delhi,D19-24,0.12,0.947,12.0291,13.1513,1.4435,1.7125,0.269,0.0,0,1.3,0.8,0,0.0,0.2105,34.675,70.48,61.916,0,63803,0,5831,508.249,33.544,25150.957
902,Delhi,D70-78,0.1622,0.928,12.5526,14.2374,2.0362,1.8166,-0.2195,0.2195,1,1.3,0.8,0,0.0,0.2967,45.654,70.835,98.557,0,63845,0,5832,652.494,118.213,25168.74
903,Delhi,D52-61,0.1375,0.9298,12.7809,14.9022,1.7579,1.9052,0.1473,0.0,0,1.3,0.8,0,0.0,0.1571,54.522,71.552,86.928,0,63886,0,5833,473.121,35.79,25176.089
904,Delhi,D78-85,0.1307,0.9269,11.2563,12.8421,1.4715,1.6366,0.1652,0.0,0,1.3,0.8,0,0.0,0.6058,49.708,54.633,95.258,0,63926,0,5833,485.189,34.884,25185.303
905,Delhi,D70-78,0.1529,0.928,12.5767,14.2374,1.9235,1.8166,-0.1068,0.1068,1,1.3,0.8,0,0.0,0.2967,52.306,59.507,89.876,0,63968,0,5834,618.033,111.987,25203.0
906,Delhi,D12-19,0.12,0.9978,13.2288,14.5748,1.5875,1.9996,0.4122,0.0,0,1.3,0.8,0,0.0,0.2722,34.987,59.157,83.498,0,64007,0,5834,482.581,31.85,25209.684
907,Delhi,D70-78,0.2021,0.928,11.1999,14.2374,2.264,1.8166,-0.4473,0.4473,1,1.3,0.8,0,0.0,0.2967,49.726,65.044,87.969,0,64053,0,5835,648.767,132.128,25229.397
908,Delhi,D37-45,0.2085,0.9883,12.0208,14.982,2.5064,2.036,-0.4704,0.4704,1,1.3,0.8,0,0.0,0.8588,54.916,74.424,108.966,0,64099,0,5836,652.194,134.792,25248.122
909,Delhi,D31-37,0.129,0.8599,11.7158,13.4727,1.5113,1.593,0.0816,0.0,0,1.3,0.8,0,0.0,0.3276,36.854,56.902,69.709,0,64139,0,5836,485.407,34.44,25256.751
910,Delhi,D78-85,0.1337,0.9269,11.922,12.8421,1.5942,1.6366,0.0424,0.0,0,1.3,0.8,0,0.0,0.6058,38.835,60.264,96.493,0,64179,0,5836,511.806,37.642,25265.151
911,Delhi,D45-52,0.1874,0.952,11.3017,13.1093,2.1183,1.716,-0.4023,0.4023,1,1.3,0.8,0,0.0,0.3969,59.938,77.283,83.086,0,64223,0,5837,671.521,129.226,25284.648
912,Delhi,D31-37,0.1508,0.8599,12.1566,13.4727,1.8328,1.593,-0.2398,0.2398,1,1.3,0.8,0,0.0,0.3276,45.954,74.834,71.379,0,64265,0,5838,607.83,110.401,25302.857
913,Delhi,D31-37,0.142,0.8599,11.8819,13.4727,1.6877,1.593,-0.0947,0.0947,1,1.3,0.8,0,0.0,0.3276,42.395,75.004,87.169,0,64306,0,5839,642.334,110.18,25321.357
914,Delhi,D78-85,0.1982,0.9269,9.9665,12.8421,1.9749,1.6366,-0.3383,0.3383,1,1.3,0.8,0,0.0,0.6058,49.131,74.686,99.117,0,64351,0,5840,667.626,132.761,25342.588
915,Delhi,D19-24,0.1407,0.947,11.2757,13.1513,1.5867,1.7125,0.1258,0.0,0,1.3,0.8,0,0.0,0.2105,43.594,69.346,91.324,0,64392,0,5841,524.895,40.624,25351.838
916,Delhi,D24-31,0.1799,0.9101,11.5838,14.0529,2.0838,1.7585,-0.3253,0.3253,1,1.3,0.8,0,0.0,0.8393,48.41,79.705,90.95,0,64436,0,5842,640.654,123.385,25370.937
917,Delhi,D61-70,0.1721,0.8795,12.7346,15.2472,2.1922,1.8439,-0.3483,0.3483,1,1.3,0.8,0,0.0,0.5743,50.929,65.421,70.933,0,64479,0,5843,634.915,120.115,25388.552
918,Delhi,D12-19,0.1216,0.9978,12.8161,14.5748,1.558,1.9996,0.4416,0.0,0,1.3,0.8,0,0.0,0.2722,37.542,55.887,63.308,0,64518,0,5843,470.445,31.455,25395.761
919,Delhi,D45-52,0.1818,0.952,11.3078,13.1093,2.0559,1.716,-0.3399,0.3399,1,1.3,0.8,0,0.0,0.3969,56.781,69.821,71.852,0,64562,0,5844,648.823,124.881,25415.217
920,Delhi,D12-19,0.12,0.9978,13.0473,14.5748,1.5657,1.9996,0.434,0.0,0,1.3,0.8,0,0.0,0.2722,50.193,66.859,85.775,0,64601,0,5844,491.901,32.465,25422.128
921,Delhi,D37-45,0.1329,0.9883,13.8658,14.982,1.8424,2.036,0.1936,0.0,0,1.3,0.8,0,0.0,0.8588,50.104,57.243,71.275,0,64641,0,5844,467.453,34.162,25428.093
922,Delhi,D37-45,0.1521,0.9883,12.6724,14.982,1.9273,2.036,0.1087,0.0,0,1.3,0.8,0,0.0,0.8588,49.666,61.981,66.036,0,64683,0,5845,533.352,44.614,25435.665
923,Delhi,D45-52,0.1663,0.952,11.051,13.1093,1.8375,1.716,-0.1215,0.1215,1,1.3,0.8,0,0.0,0.3969,46.426,68.733,84.255,0,64726,0,5846,612.088,115.976,25455.349
924,Delhi,D78-85,0.12,0.9269,12.0377,12.8421,1.4445,1.6366,0.1921,0.0,0,1.3,0.8,0,0.0,0.6058,47.31,60.36,78.308,0,64765,0,5846,463.049,30.561,25463.522
925,Delhi,D37-45,0.1356,0.9883,12.7711,14.982,1.7317,2.036,0.3043,0.0,0,1.3,0.8,0,0.0,0.8588,53.263,67.939,62.788,0,64805,0,5846,493.418,36.797,25470.872
926,Delhi,D12-19,0.1579,0.9978,12.1001,14.5748,1.9105,1.9996,0.0891,0.0,0,1.3,0.8,0,0.0,0.2722,47.3,56.632,92.966,0,64847,0,5847,527.567,45.814,25479.194
927,Delhi,D70-78,0.12,0.928,13.1238,14.2374,1.5749,1.8166,0.2418,0.0,0,1.3,0.8,0,0.0,0.2967,41.189,60.574,59.928,0,64886,0,5847,513.765,33.909,25486.009
928,Delhi,D45-52,0.1529,0.952,10.9775,13.1093,1.6783,1.716,0.0377,0.0,0,1.3,0.8,0,0.0,0.3969,42.733,74.942,85.072,0,64928,0,5848,489.913,41.195,25495.705
929,Delhi,D31-37,0.143,0.8599,11.7353,13.4727,1.6778,1.593,-0.0848,0.0848,1,1.3,0.8,0,0.0,0.3276,48.975,74.684,64.3,0,64969,0,5849,632.478,109.733,25514.393
930,Delhi,D19-24,0.1322,0.947,12.3159,13.1513,1.6285,1.7125,0.084,0.0,0,1.3,0.8,0,0.0,0.2105,42.005,61.21,92.227,0,65009,0,5849,525.715,38.233,25522.292
931,Delhi,D70-78,0.1853,0.928,11.6313,14.2374,2.1548,1.8166,-0.3382,0.3382,1,1.3,0.8,0,0.0,0.2967,60.877,71.349,71.552,0,65053,0,5850,641.131,125.327,25541.364
932,Delhi,D45-52,0.12,0.952,11.6855,13.1093,1.4023,1.716,0.3137,0.0,0,1.3,0.8,0,0.0,0.3969,50.749,54.568,93.35,0,65092,0,5850,464.74,30.673,25549.977
933,Delhi,D70-78,0.143,0.928,12.2907,14.2374,1.7574,1.8166,0.0592,0.0,0,1.3,0.8,0,0.0,0.2967,40.13,66.372,75.954,0,65133,0,5851,491.694,38.669,25557.972
934,Delhi,D45-52,0.12,0.952,11.3488,13.1093,1.3619,1.716,0.3542,0.0,0,1.3,0.8,0,0.0,0.3969,37.16,54.847,69.146,0,65172,0,5851,485.921,32.071,25567.006
935,Delhi,D78-85,0.12,0.9269,11.2094,12.8421,1.3451,1.6366,0.2915,0.0,0,1.3,0.8,0,0.0,0.6058,45.015,52.135,84.438,0,65211,0,5851,499.602,32.974,25576.214
936,Delhi,D37-45,0.1456,0.9883,13.2557,14.982,1.9297,2.036,0.1063,0.0,0,1.3,0.8,0,0.0,0.8588,50.848,57.915,72.686,0,65252,0,5852,522.105,41.802,25583.018
937,Delhi,D31-37,0.1275,0.8599,12.3955,13.4727,1.5806,1.593,0.0124,0.0,0,1.3,0.8,0,0.0,0.3276,44.769,63.962,86.344,0,65292,0,5852,500.578,35.106,25590.789
938,Delhi,D24-31,0.12,0.9101,12.9994,14.0529,1.5599,1.7585,0.1986,0.0,0,1.3,0.8,0,0.0,0.8393,41.047,50.131,61.916,0,65331,0,5852,463.231,30.573,25597.76
939,Delhi,D61-70,0.12,0.8795,13.6906,15.2472,1.6429,1.8439,0.2011,0.0,0,1.3,0.8,0,0.0,0.5743,49.628,52.835,93.366,0,65370,0,5852,492.362,32.496,25603.866
940,Delhi,D24-31,0.12,0.9101,12.9174,14.0529,1.5501,1.7585,0.2084,0.0,0,1.3,0.8,0,0.0,0.8393,47.219,60.709,63.051,0,65409,0,5852,493.558,32.575,25610.94
941,Delhi,D61-70,0.12,0.8795,14.1562,15.2472,1.6987,1.8439,0.1452,0.0,0,1.3,0.8,0,0.0,0.5743,45.825,53.926,74.197,0,65448,0,5852,483.408,31.905,25616.464
942,Delhi,D70-78,0.12,0.928,13.2478,14.2374,1.5897,1.8166,0.2269,0.0,0,1.3,0.8,0,0.0,0.2967,40.614,60.331,89.053,0,65487,0,5852,505.676,33.375,25623.125
943,Delhi,D31-37,0.173,0.8599,11.043,13.4727,1.9099,1.593,-0.3169,0.3169,1,1.3,0.8,0,0.0,0.3276,59.71,62.569,105.543,0,65530,0,5853,646.397,121.487,25642.858
944,Delhi,D78-85,0.12,0.9269,11.2778,12.8421,1.3533,1.6366,0.2833,0.0,0,1.3,0.8,0,0.0,0.6058,47.127,66.024,60.245,0,65569,0,5853,474.994,31.35,25651.981
945,Delhi,D61-70,0.1348,0.8795,13.5156,15.2472,1.8225,1.8439,0.0214,0.0,0,1.3,0.8,0,0.0,0.5743,50.921,55.896,65.873,0,65609,0,5853,521.658,38.688,25658.396
946,Delhi,D24-31,0.12,0.9101,12.8331,14.0529,1.54,1.7585,0.2185,0.0,0,1.3,0.8,0,0.0,0.8393,34.222,53.331,65.856,0,65648,0,5853,497.226,32.817,25665.574
947,Delhi,D61-70,0.12,0.8795,13.3634,15.2472,1.6036,1.8439,0.2403,0.0,0,1.3,0.8,0,0.0,0.5743,51.562,63.853,64.898,0,65687,0,5853,514.947,33.987,25672.09
948,Delhi,D45-52,0.1682,0.952,11.3841,13.1093,1.9149,1.716,-0.1989,0.1989,1,1.3,0.8,0,0.0,0.3969,54.366,71.674,76.765,0,65730,0,5854,635.782,118.819,25691.369
949,Delhi,D70-78,0.1727,0.928,12.1615,14.2374,2.0999,1.8166,-0.2832,0.2832,1,1.3,0.8,0,0.0,0.2967,51.399,70.24,90.865,0,65773,0,5855,667.018,123.344,25709.703
950,Delhi,D61-70,0.12,0.8795,13.3567,15.2472,1.6028,1.8439,0.2411,0.0,0,1.3,0.8,0,0.0,0.5743,47.85,66.03,74.194,0,65812,0,5855,501.506,33.099,25716.228
951,Delhi,D61-70,0.12,0.8795,14.0971,15.2472,1.6916,1.8439,0.1523,0.0,0,1.3,0.8,0,0.0,0.5743,38.415,52.908,95.749,0,65851,0,5855,510.111,33.667,25721.826
952,Delhi,D37-45,0.12,0.9883,13.4571,14.982,1.6149,2.036,0.4211,0.0,0,1.3,0.8,0,0.0,0.8588,42.678,54.837,84.994,0,65890,0,5855,506.892,33.455,25728.225
953,Delhi,D61-70,0.1787,0.8795,12.8676,15.2472,2.2988,1.8439,-0.4549,0.4549,1,1.3,0.8,0,0.0,0.5743,51.513,68.493,92.625,0,65934,0,5856,623.983,121.312,25745.712
954,Delhi,D70-78,0.12,0.928,12.6538,14.2374,1.5185,1.8166,0.2982,0.0,0,1.3,0.8,0,0.0,0.2967,43.714,51.327,84.605,0,65973,0,5856,505.637,33.372,25753.115
955,Delhi,D31-37,0.1447,0.8599,11.3909,13.4727,1.6482,1.593,-0.0553,0.0553,1,1.3,0.8,0,0.0,0.3276,47.588,68.94,88.324,0,66014,0,5857,616.495,109.062,25772.245
956,Delhi,D31-37,0.125,0.8599,12.5306,13.4727,1.5669,1.593,0.0261,0.0,0,1.3,0.8,0,0.0,0.3276,49.559,63.65,84.785,0,66054,0,5857,470.269,32.343,25779.832
957,Delhi,D78-85,0.12,0.9269,12.0246,12.8421,1.4429,1.6366,0.1937,0.0,0,1.3,0.8,0,0.0,0.6058,45.311,50.085,75.839,0,66093,0,5857,494.04,32.607,25788.021
958,Delhi,D45-52,0.1696,0.952,10.817,13.1093,1.8344,1.716,-0.1184,0.1184,1,1.3,0.8,0,0.0,0.3969,51.758,77.12,83.069,0,66136,0,5858,655.184,121.11,25808.017
959,Delhi,D78-85,0.1765,0.9269,11.3404,12.8421,2.0019,1.6366,-0.3653,0.3653,1,1.3,0.8,0,0.0,0.6058,59.522,60.351,102.661,0,66180,0,5859,658.142,123.899,25827.401
960,Delhi,D61-70,0.1446,0.8795,12.8343,15.2472,1.8553,1.8439,-0.0113,0.0113,1,1.3,0.8,0,0.0,0.5743,45.588,68.225,100.157,0,66221,0,5860,641.668,111.017,25844.725
961,Delhi,D61-70,0.13,0.8795,13.1242,15.2472,1.7062,1.8439,0.1377,0.0,0,1.3,0.8,0,0.0,0.5743,40.548,68.276,84.727,0,66261,0,5860,475.685,34.013,25851.6
962,Delhi,D61-70,0.1568,0.8795,13.4065,15.2472,2.1023,1.8439,-0.2584,0.2584,1,1.3,0.8,0,0.0,0.5743,54.249,67.393,87.389,0,66303,0,5861,602.167,111.936,25868.283
963,Delhi,D12-19,0.12,0.9978,13.1717,14.5748,1.5806,1.9996,0.419,0.0,0,1.3,0.8,0,0.0,0.2722,51.511,52.523,84.583,0,66342,0,5861,469.276,30.972,25875.038
964,Delhi,D61-70,0.12,0.8795,13.2969,15.2472,1.5956,1.8439,0.2483,0.0,0,1.3,0.8,0,0.0,0.5743,41.676,52.091,96.242,0,66381,0,5861,483.502,31.911,25881.637
965,Delhi,D70-78,0.12,0.928,12.7283,14.2374,1.5274,1.8166,0.2893,0.0,0,1.3,0.8,0,0.0,0.2967,39.901,54.586,71.678,0,66420,0,5861,467.994,30.888,25888.947
966,Delhi,D12-19,0.1483,0.9978,12.2118,14.5748,1.811,1.9996,0.1887,0.0,0,1.3,0.8,0,0.0,0.2722,50.892,73.271,93.618,0,66461,0,5862,486.918,39.714,25897.072
967,Delhi,D31-37,0.12,0.8599,12.3321,13.4727,1.4799,1.593,0.1131,0.0,0,1.3,0.8,0,0.0,0.3276,43.627,60.099,68.36,0,66500,0,5862,473.751,31.268,25904.877
968,Delhi,D12-19,0.12,0.9978,12.85,14.5748,1.542,1.9996,0.4576,0.0,0,1.3,0.8,0,0.0,0.2722,49.97,64.416,65.217,0,66539,0,5862,494.389,32.63,25912.034
969,Delhi,D61-70,0.1441,0.8795,13.7692,15.2472,1.9837,1.8439,-0.1398,0.1398,1,1.3,0.8,0,0.0,0.5743,45.283,73.715,88.43,0,66580,0,5863,641.042,110.794,25928.187
970,Delhi,D70-78,0.1365,0.928,13.1773,14.2374,1.7992,1.8166,0.0174,0.0,0,1.3,0.8,0,0.0,0.2967,52.295,59.375,88.129,0,66620,0,5863,497.196,37.338,25935.034
971,Delhi,D52-61,0.1371,0.9298,12.7928,14.9022,1.754,1.9052,0.1511,0.0,0,1.3,0.8,0,0.0,0.1571,44.778,69.1,72.561,0,66660,0,5863,518.076,39.069,25942.366
972,Delhi,D12-19,0.12,0.9978,13.1507,14.5748,1.5781,1.9996,0.4215,0.0,0,1.3,0.8,0,0.0,0.2722,47.69,54.771,93.269,0,66699,0,5863,469.319,30.975,25949.148
973,Delhi,D61-70,0.1271,0.8795,13.3949,15.2472,1.7027,1.8439,0.1412,0.0,0,1.3,0.8,0,0.0,0.5743,44.232,58.894,61.401,0,66739,0,5863,486.695,34.027,25955.667
974,Delhi,D52-61,0.12,0.9298,13.1726,14.9022,1.5807,1.9052,0.3244,0.0,0,1.3,0.8,0,0.0,0.1571,46.153,55.496,89.772,0,66778,0,5863,506.246,33.412,25962.421
975,Delhi,D19-24,0.12,0.947,11.9386,13.1513,1.4326,1.7125,0.2799,0.0,0,1.3,0.8,0,0.0,0.2105,38.932,49.846,85.208,0,66817,0,5863,489.966,32.338,25970.718
976,Delhi,D45-52,0.12,0.952,11.3623,13.1093,1.3635,1.716,0.3525,0.0,0,1.3,0.8,0,0.0,0.3969,38.205,55.064,66.569,0,66856,0,5863,500.43,33.028,25979.735
977,Delhi,D12-19,0.169,0.9978,12.2744,14.5748,2.0741,1.9996,-0.0745,0.0745,1,1.3,0.8,0,0.0,0.2722,54.052,74.291,91.791,0,66899,0,5864,636.821,119.184,25997.906
978,Delhi,D78-85,0.1491,0.9269,10.9951,12.8421,1.6397,1.6366,-0.003,0.003,1,1.3,0.8,0,0.0,0.6058,44.201,65.839,90.8,0,66940,0,5865,600.946,109.289,26017.557
979,Delhi,D37-45,0.12,0.9883,13.5815,14.982,1.6298,2.036,0.4062,0.0,0,1.3,0.8,0,0.0,0.8588,34.194,52.363,72.745,0,66979,0,5865,500.423,33.028,26023.8
980,Delhi,D12-19,0.1402,0.9978,13.1849,14.5748,1.8487,1.9996,0.151,0.0,0,1.3,0.8,0,0.0,0.2722,41.478,55.098,67.236,0,67020,0,5866,494.542,38.137,26030.66
981,Delhi,D70-78,0.12,0.928,12.5422,14.2374,1.5051,1.8166,0.3116,0.0,0,1.3,0.8,0,0.0,0.2967,38.334,63.645,83.271,0,67059,0,5866,491.969,32.47,26038.202
982,Delhi,D37-45,0.12,0.9883,13.4709,14.982,1.6165,2.036,0.4195,0.0,0,1.3,0.8,0,0.0,0.8588,39.746,55.4,79.307,0,67098,0,5866,503.902,33.258,26044.583
983,Delhi,D24-31,0.12,0.9101,12.2098,14.0529,1.4652,1.7585,0.2933,0.0,0,1.3,0.8,0,0.0,0.8393,48.847,70.21,85.086,0,67137,0,5866,508.364,33.552,26052.541
984,Delhi,D61-70,0.1571,0.8795,12.7123,15.2472,1.9972,1.8439,-0.1533,0.1533,1,1.3,0.8,0,0.0,0.5743,55.977,57.254,85.448,0,67179,0,5867,655.636,116.653,26070.093
985,Delhi,D31-37,0.1571,0.8599,12.1223,13.4727,1.9041,1.593,-0.3111,0.3111,1,1.3,0.8,0,0.0,0.3276,50.367,60.862,85.89,0,67221,0,5868,660.218,117.035,26088.383
986,Delhi,D52-61,0.12,0.9298,13.8202,14.9022,1.6584,1.9052,0.2467,0.0,0,1.3,0.8,0,0.0,0.1571,42.134,51.656,93.214,0,67260,0,5868,480.678,31.725,26094.328
987,Delhi,D45-52,0.12,0.952,11.3228,13.1093,1.3587,1.716,0.3573,0.0,0,1.3,0.8,0,0.0,0.3969,34.697,60.491,92.428,0,67299,0,5868,479.085,31.62,26103.394
988,Delhi,D37-45,0.1447,0.9883,13.156,14.982,1.9038,2.036,0.1322,0.0,0,1.3,0.8,0,0.0,0.8588,55.375,67.834,87.116,0,67340,0,5869,479.813,38.188,26110.317
989,Delhi,D19-24,0.1568,0.947,11.4768,13.1513,1.8,1.7125,-0.0874,0.0874,1,1.3,0.8,0,0.0,0.2105,57.711,58.638,78.353,0,67382,0,5870,637.368,114.979,26129.412
990,Delhi,D52-61,0.12,0.9298,13.7817,14.9022,1.6538,1.9052,0.2513,0.0,0,1.3,0.8,0,0.0,0.1571,34.057,52.14,84.103,0,67421,0,5870,502.758,33.182,26135.405
991,Delhi,D12-19,0.12,0.9978,13.5343,14.5748,1.6241,1.9996,0.3755,0.0,0,1.3,0.8,0,0.0,0.2722,41.417,71.382,82.611,0,67460,0,5870,494.368,32.628,26141.707
992,Delhi,D31-37,0.12,0.8599,12.3718,13.4727,1.4846,1.593,0.1083,0.0,0,1.3,0.8,0,0.0,0.3276,39.313,66.995,71.469,0,67499,0,5870,486.733,32.124,26149.463
993,Delhi,D61-70,0.12,0.8795,13.932,15.2472,1.6718,1.8439,0.1721,0.0,0,1.3,0.8,0,0.0,0.5743,50.316,64.035,75.578,0,67538,0,5870,500.739,33.049,26155.268
994,Delhi,D19-24,0.12,0.947,12.0597,13.1513,1.4472,1.7125,0.2654,0.0,0,1.3,0.8,0,0.0,0.2105,46.327,56.166,61.966,0,67577,0,5870,466.121,30.764,26163.413
995,Delhi,D45-52,0.1523,0.952,11.5109,13.1093,1.7537,1.716,-0.0377,0.0377,1,1.3,0.8,0,0.0,0.3969,54.725,68.466,80.801,0,67619,0,5871,603.437,110.563,26182.438
996,Delhi,D31-37,0.12,0.8599,12.1252,13.4727,1.455,1.593,0.1379,0.0,0,1.3,0.8,0,0.0,0.3276,37.285,52.507,94.713,0,67658,0,5871,509.682,33.639,26190.502
997,Delhi,D45-52,0.1246,0.952,12.34,13.1093,1.5375,1.716,0.1786,0.0,0,1.3,0.8,0,0.0,0.3969,51.741,52.841,71.455,0,67697,0,5871,504.788,34.59,26198.324
998,Delhi,D52-61,0.1476,0.9298,13.4832,14.9022,1.9902,1.9052,-0.085,0.085,1,1.3,0.8,0,0.0,0.1571,51.642,57.383,81.573,0,67738,0,5872,655.396,113.206,26214.856
999,Delhi,D70-78,0.12,0.928,12.449,14.2374,1.4939,1.8166,0.3228,0.0,0,1.3,0.8,0,0.0,0.2967,50.559,56.344,80.999,0,67777,0,5872,510.511,33.694,26222.515
1000,Delhi,D45-52,0.12,0.952,12.4399,13.1093,1.4928,1.716,0.2232,0.0,0,1.3,0.8,0,0.0,0.3969,39.421,71.057,64.094,0,67816,0,5872,502.448,33.162,26230.185
1001,Delhi,D45-52,0.1315,0.952,12.0329,13.1093,1.5819,1.716,0.1341,0.0,0,1.3,0.8,0,0.0,0.3969,53.066,70.944,87.556,0,67856,0,5872,466.787,33.751,26238.433
1002,Delhi,D19-24,0.12,0.947,11.9644,13.1513,1.4357,1.7125,0.2768,0.0,0,1.3,0.8,0,0.0,0.2105,38.598,59.812,74.209,0,67895,0,5872,470.533,31.055,26246.697
1003,Delhi,D31-37,0.1402,0.8599,11.761,13.4727,1.6484,1.593,-0.0555,0.0555,1,1.3,0.8,0,0.0,0.3276,40.719,60.831,89.857,0,67936,0,5873,629.769,108.548,26265.337
1004,Delhi,D12-19,0.12,0.9978,12.9466,14.5748,1.5536,1.9996,0.446,0.0,0,1.3,0.8,0,0.0,0.2722,47.211,51.53,94.014,0,67975,0,5873,506.756,33.446,26272.374
1005,Delhi,D45-52,0.12,0.952,11.3234,13.1093,1.3588,1.716,0.3572,0.0,0,1.3,0.8,0,0.0,0.3969,41.12,53.216,60.116,0,68014,0,5873,491.058,32.41,26281.439
1006,Delhi,D31-37,0.12,0.8599,11.9735,13.4727,1.4368,1.593,0.1561,0.0,0,1.3,0.8,0,0.0,0.3276,33.84,61.965,67.949,0,68053,0,5873,514.737,33.973,26289.692
1007,Delhi,D52-61,0.12,0.9298,13.5638,14.9022,1.6277,1.9052,0.2775,0.0,0,1.3,0.8,0,0.0,0.1571,33.705,68.521,75.083,0,68092,0,5873,505.776,33.381,26295.958
1008,Delhi,D37-45,0.12,0.9883,13.6616,14.982,1.6394,2.036,0.3966,0.0,0,1.3,0.8,0,0.0,0.8588,42.04,63.635,76.763,0,68131,0,5873,492.015,32.473,26302.101
1009,Delhi,D70-78,0.12,0.928,12.9504,14.2374,1.554,1.8166,0.2626,0.0,0,1.3,0.8,0,0.0,0.2967,46.982,49.869,79.723,0,68170,0,5873,507.286,33.481,26309.133
1010,Delhi,D31-37,0.1258,0.8599,12.5893,13.4727,1.5839,1.593,0.009,0.0,0,1.3,0.8,0,0.0,0.3276,42.854,67.794,82.872,0,68210,0,5873,463.981,32.106,26316.651
1011,Delhi,D31-37,0.1336,0.8599,11.8332,13.4727,1.5811,1.593,0.0119,0.0,0,1.3,0.8,0,0.0,0.3276,41.061,59.378,95.265,0,68250,0,5873,484.717,35.621,26325.161
1012,Delhi,D78-85,0.1545,0.9269,11.5836,12.8421,1.7901,1.6366,-0.1534,0.1534,1,1.3,0.8,0,0.0,0.6058,43.99,57.242,87.749,0,68292,0,5874,613.87,112.175,26344.109
1013,Delhi,D78-85,0.1251,0.9269,11.4449,12.8421,1.4312,1.6366,0.2054,0.0,0,1.3,0.8,0,0.0,0.6058,41.295,67.929,66.11,0,68332,0,5874,466.213,32.066,26353.053
1014,Delhi,D61-70,0.12,0.8795,13.9876,15.2472,1.6785,1.8439,0.1654,0.0,0,1.3,0.8,0,0.0,0.5743,38.827,51.117,64.424,0,68371,0,5874,487.531,32.177,26358.788
1015,Delhi,D24-31,0.12,0.9101,13.0293,14.0529,1.5635,1.7585,0.195,0.0,0,1.3,0.8,0,0.0,0.8393,45.127,70.388,69.603,0,68410,0,5874,507.405,33.489,26365.722
1016,Delhi,D52-61,0.12,0.9298,13.5934,14.9022,1.6312,1.9052,0.274,0.0,0,1.3,0.8,0,0.0,0.1571,36.165,49.619,81.492,0,68449,0,5874,472.265,31.169,26371.95
1017,Delhi,D24-31,0.12,0.9101,12.9987,14.0529,1.5598,1.7585,0.1987,0.0,0,1.3,0.8,0,0.0,0.8393,35.517,53.2,62.062,0,68488,0,5874,483.052,31.881,26378.922
1018,Delhi,D24-31,0.12,0.9101,12.4067,14.0529,1.4888,1.7585,0.2697,0.0,0,1.3,0.8,0,0.0,0.8393,49.841,71.545,91.746,0,68527,0,5874,467.316,30.843,26386.633
1019,Delhi,D12-19,0.1231,0.9978,12.9265,14.5748,1.5914,1.9996,0.4083,0.0,0,1.3,0.8,0,0.0,0.2722,49.568,67.054,87.431,0,68566,0,5874,515.439,34.9,26393.714
1020,Delhi,D61-70,0.12,0.8795,13.6487,15.2472,1.6378,1.8439,0.2061,0.0,0,1.3,0.8,0,0.0,0.5743,41.107,67.752,69.789,0,68605,0,5874,466.03,30.758,26399.873
1021,Delhi,D31-37,0.12,0.8599,12.5691,13.4727,1.5083,1.593,0.0847,0.0,0,1.3,0.8,0,0.0,0.3276,38.492,67.692,91.633,0,68644,0,5874,493.9,32.597,26407.382
1022,Delhi,D12-19,0.12,0.9978,13.2743,14.5748,1.5929,1.9996,0.4067,0.0,0,1.3,0.8,0,0.0,0.2722,35.812,60.246,68.062,0,68683,0,5874,497.987,32.867,26414.009
1023,Delhi,D52-61,0.12,0.9298,13.9187,14.9022,1.6702,1.9052,0.2349,0.0,0,1.3,0.8,0,0.0,0.1571,51.566,53.827,82.457,0,68722,0,5874,508.917,33.589,26419.83
1024,Delhi,D24-31,0.1411,0.9101,11.8767,14.0529,1.6759,1.7585,0.0826,0.0,0,1.3,0.8,0,0.0,0.8393,39.561,63.77,73.175,0,68763,0,5875,508.17,39.438,26428.331
1025,Delhi,D70-78,0.12,0.928,13.2812,14.2374,1.5937,1.8166,0.2229,0.0,0,1.3,0.8,0,0.0,0.2967,46.817,51.257,64.181,0,68802,0,5875,500.982,33.065,26434.95
1026,Delhi,D70-78,0.12,0.928,13.2261,14.2374,1.5871,1.8166,0.2295,0.0,0,1.3,0.8,0,0.0,0.2967,49.979,54.034,89.126,0,68841,0,5875,515.048,33.993,26441.637
