# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1201 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:41.652054Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
525,2,158,M45-52,300,18,43,16.884,9.214,0.546,0.419,0.422,0,3,,0.835,1.782,20.851,2.065,0.616,0.668,0.511,0.611,0.389,0.14,0.43,0,22.6401,35.758,0.5794,1,0,298.854,325.72,347.448,0,44388,799,5559,570.824,267.12,10004.801
526,2,141,M61-70,380,20,54,18.725,11.208,0.599,0.37,0.373,0,2,,-1.229,-1.531,5.996,8.463,0.033,0.664,0.534,0.628,0.372,0.979,0.385,0,62.9932,38.11,0.395,1,0,297.718,333.756,331.614,0,44453,799,5565,582.762,262.239,10015.884
527,2,354,M70-78,180,11,26,15.798,8.495,0.538,0.423,0.427,0,3,,0.423,1.634,35.626,2.678,0.198,0.672,0.688,0.647,0.353,0.367,0.258,0,53.896,23.0736,0.5719,1,0,314.487,328.052,376.24,0,44529,800,5573,608.581,269.758,10030.727
528,2,207,M61-70,340,22,49,16.698,8.4,0.503,0.449,0.454,0,3,,-1.682,1.971,57.628,7.53,0.82,0.681,0.689,0.644,0.356,0.109,0.567,0,38.11,42.7514,0.1218,0,0,296.393,330.061,359.426,0,44607,802,5581,588.769,290.692,10045.87
529,2,379,M52-61,460,27,66,15.464,8.719,0.564,0.409,0.412,0,3,,0.308,-0.132,24.62,0.512,0.137,0.679,0.553,0.627,0.373,0.595,0.308,0,21.4282,59.061,1.7562,1,0,313.205,331.281,349.762,0,44668,804,5587,591.261,285.598,10060.335
530,2,258,M24-31,340,22,49,13.837,7.476,0.54,0.449,0.45,0,3,,0.121,1.007,38.295,4.453,0.713,0.696,0.524,0.618,0.382,0.647,0.688,0,25.0557,51.589,1.059,1,0,308.763,333.946,369.108,0,44728,806,5593,588.253,277.697,10076.633
531,2,205,M12-19,420,36,60,17.598,4.1,0.233,0.6,0.617,1,3,CAM_531_2,-1.095,0.473,72.921,1.756,0.905,0.982,0.655,0.742,0.258,0.081,0.692,0,75.2295,61.0976,0.1879,0,0,457.293,487.156,504.369,0,44846,807,5610,896.158,474.203,10118.208
532,2,257,M19-24,500,25,71,16.779,10.928,0.651,0.352,0.352,0,2,,-1.016,-1.625,12.927,0.459,0.572,0.599,0.66,0.626,0.374,0.9,0.695,0,32.7382,54.4788,0.6641,1,0,298.308,327.933,367.404,0,44909,809,5616,550.693,234.368,10129.513
533,2,157,M31-37,180,11,26,15.692,9.134,0.582,0.423,0.423,0,3,,1.203,1.343,3.063,0.087,1.0,0.622,0.67,0.618,0.382,0.892,0.959,0,45.2659,23.2304,0.4868,1,0,296.579,327.366,344.615,0,44979,810,5623,575.056,260.772,10143.557
534,2,238,M31-37,180,11,26,16.724,9.578,0.573,0.423,0.423,0,3,,0.969,1.154,4.999,3.864,1.0,0.687,0.629,0.642,0.358,0.739,0.907,0,23.2304,21.7961,0.0617,0,0,285.028,309.243,318.038,0,45047,811,5630,587.276,288.179,10157.046
535,2,148,M78-85,420,24,60,16.718,9.381,0.561,0.4,0.404,0,3,,-1.041,-1.941,16.576,6.87,0.092,0.703,0.644,0.66,0.34,0.068,0.084,0,51.2851,49.2395,0.0399,0,0,293.479,314.465,321.569,0,45108,812,5635,563.89,263.018,10170.619
536,2,247,M24-31,500,25,71,16.446,10.949,0.666,0.352,0.35,0,2,,0.588,0.935,12.653,5.043,0.07,0.628,0.587,0.625,0.375,0.529,0.242,0,51.589,55.5835,0.0774,0,0,273.126,303.954,304.867,0,45176,813,5641,547.218,235.79,10181.898
537,2,340,M24-31,420,23,60,17.126,10.781,0.63,0.383,0.382,0,2,,-0.856,-0.261,25.924,4.311,0.644,0.618,0.584,0.611,0.389,0.426,0.559,0,51.589,46.9305,0.0903,0,0,275.79,297.337,326.014,0,45250,814,5648,579.558,274.208,10193.605
538,2,122,M12-19,260,23,37,18.394,3.645,0.198,0.622,0.64,1,3,CAM_538_2,-1.597,-1.846,3.601,5.71,1.0,1.0,0.62,0.738,0.262,0.831,0.956,1,75.2295,37.1712,0.5059,1,0,461.963,487.019,498.589,0,45369,816,5666,922.745,481.639,10235.9
539,2,313,M37-45,460,23,66,17.563,11.818,0.673,0.348,0.346,0,2,,1.088,0.44,23.664,2.532,0.131,0.577,0.564,0.597,0.403,0.735,0.375,0,62.3365,47.6278,0.236,1,0,263.318,296.624,310.132,0,45435,816,5672,561.714,259.266,10246.067
540,2,395,M70-78,260,15,37,16.254,9.422,0.58,0.405,0.407,0,3,,0.651,0.45,8.845,4.879,1.0,0.637,0.612,0.62,0.38,0.83,0.935,0,23.0736,31.5956,0.3693,1,0,280.296,315.013,346.58,0,45507,817,5679,574.286,254.019,10259.627
541,2,345,M24-31,340,21,49,16.18,9.081,0.561,0.429,0.43,0,3,,0.108,-0.107,12.276,0.69,0.068,0.628,0.538,0.593,0.407,0.78,0.358,0,51.589,42.8852,0.1687,0,0,282.656,307.718,328.988,0,45568,818,5685,617.902,292.569,10273.777
542,2,398,M70-78,300,17,43,16.266,9.536,0.586,0.395,0.397,0,2,,1.216,-1.132,80.901,4.193,0.949,0.671,0.633,0.643,0.357,0.628,0.835,0,31.5956,35.9098,0.1365,0,0,290.603,319.106,328.357,0,45631,819,5691,580.962,262.136,10287.124
543,2,148,M70-78,380,18,54,16.076,11.126,0.692,0.333,0.331,0,2,,-1.142,-0.479,23.188,4.073,0.629,0.59,0.635,0.622,0.378,0.622,0.626,0,31.5956,42.0236,0.33,1,0,266.333,283.778,325.719,0,45698,820,5696,549.86,252.107,10298.049
544,2,200,M70-78,340,18,49,17.313,11.009,0.636,0.367,0.367,0,2,,1.311,1.131,4.168,0.908,1.0,0.644,0.598,0.631,0.369,0.619,0.86,0,42.0236,36.7176,0.1263,0,0,278.72,314.098,317.299,0,45760,821,5701,541.266,257.029,10309.36
545,2,268,M24-31,460,27,66,17.845,10.124,0.567,0.409,0.411,0,3,,-1.329,-0.858,12.404,6.99,0.569,0.612,0.644,0.612,0.388,0.151,0.407,0,51.589,51.1819,0.0079,0,0,280.973,311.183,327.26,0,45828,822,5708,582.28,255.86,10322.069
546,2,387,M31-37,180,10,26,18.542,10.829,0.584,0.385,0.388,0,2,,1.632,0.977,14.158,3.536,0.079,0.593,0.63,0.607,0.393,0.645,0.301,0,23.2304,18.6108,0.1989,0,0,271.278,310.664,337.767,0,45902,823,5715,586.584,258.287,10333.724
547,2,243,M37-45,460,23,66,17.722,11.055,0.624,0.348,0.351,0,2,,0.725,1.226,14.868,12.339,0.583,0.568,0.688,0.617,0.383,0.442,0.529,0,47.6278,47.2,0.009,0,0,262.029,279.915,296.618,0,45953,824,5720,553.77,248.78,10344.845
548,2,109,M52-61,420,21,60,15.07,9.213,0.611,0.35,0.354,0,2,,0.858,-1.582,81.668,5.156,0.454,0.63,0.615,0.633,0.367,0.454,0.454,0,59.061,50.7924,0.14,0,0,274.31,302.31,331.383,0,46012,824,5725,562.53,265.679,10358.279
549,2,177,M19-24,380,20,54,18.025,10.815,0.6,0.37,0.373,0,2,,0.456,0.812,14.578,4.064,0.081,0.672,0.625,0.65,0.35,0.845,0.349,0,54.4788,39.5901,0.2733,1,0,290.169,313.887,337.019,0,46077,826,5730,582.601,260.249,10369.853
550,2,333,M19-24,500,27,71,17.258,10.728,0.622,0.38,0.38,0,2,,0.116,0.282,9.144,0.466,1.0,0.661,0.582,0.633,0.367,0.409,0.783,0,39.5901,55.197,0.3942,1,0,269.217,280.649,316.043,0,46147,828,5737,548.436,257.404,10381.605
551,2,296,M19-24,220,11,31,17.935,11.815,0.659,0.355,0.353,0,2,,0.882,1.362,12.284,6.694,0.068,0.643,0.553,0.626,0.374,0.651,0.287,0,55.197,22.5162,0.5921,1,0,296.163,317.421,335.374,0,46213,829,5743,581.927,246.06,10391.82
552,2,263,M70-78,180,9,26,16.917,10.648,0.629,0.346,0.349,0,2,,1.46,0.484,29.787,2.723,0.665,0.645,0.626,0.644,0.356,0.583,0.636,0,42.0236,19.2816,0.5412,1,0,283.547,304.282,342.931,0,46266,830,5747,558.119,248.329,10403.433
553,2,324,M52-61,460,27,66,17.142,9.64,0.562,0.409,0.412,0,3,,-0.428,-1.746,37.012,3.57,0.706,0.676,0.658,0.647,0.353,0.252,0.545,0,59.061,53.2807,0.0979,0,0,284.746,322.72,347.678,0,46325,832,5753,610.387,272.131,10416.747
554,2,312,M45-52,500,27,71,15.82,9.55,0.604,0.38,0.382,0,2,,0.173,-0.776,47.609,7.753,0.264,0.681,0.545,0.636,0.364,0.93,0.507,0,35.758,60.2146,0.6839,1,0,300.762,339.58,365.518,0,46394,834,5758,579.228,269.66,10429.971
555,2,180,M37-45,260,12,37,18.387,12.638,0.687,0.324,0.323,0,2,,-1.346,0.892,84.875,6.877,0.972,0.558,0.584,0.599,0.401,0.293,0.699,0,47.6278,24.7995,0.4793,1,0,282.878,322.098,317.058,0,46444,835,5763,547.372,255.66,10438.944
556,2,324,M24-31,260,13,37,17.007,11.121,0.654,0.351,0.351,0,2,,-1.641,-1.008,13.42,3.691,0.575,0.611,0.57,0.614,0.386,0.345,0.486,0,51.589,27.9186,0.4588,1,0,279.983,293.797,316.191,0,46509,836,5769,539.105,244.747,10450.002
557,2,142,M24-31,220,11,31,15.17,9.977,0.658,0.355,0.354,0,2,,-1.336,1.562,69.431,1.983,0.386,0.66,0.541,0.632,0.368,0.162,0.303,0,27.9186,26.6209,0.0465,0,0,260.711,293.137,288.419,0,46564,838,5773,545.356,242.84,10462.515
558,2,375,M19-24,300,16,43,15.556,10.065,0.647,0.372,0.37,0,2,,-0.409,0.952,65.834,3.159,0.366,0.609,0.523,0.597,0.403,0.916,0.587,0,22.5162,36.308,0.6125,1,0,286.768,299.273,341.208,0,46619,839,5778,579.016,273.216,10475.039
559,2,253,M24-31,340,17,49,19.112,12.409,0.649,0.347,0.347,0,2,,0.205,-0.361,31.411,4.597,0.175,0.648,0.577,0.635,0.365,0.722,0.374,0,27.9186,32.2746,0.156,0,0,281.372,298.426,312.803,0,46676,839,5782,536.274,233.202,10484.456
560,2,295,M52-61,340,19,49,14.722,9.285,0.631,0.388,0.386,0,2,,-0.064,-0.376,16.967,5.629,0.594,0.673,0.519,0.624,0.376,0.195,0.444,0,59.061,44.4767,0.2469,1,0,281.447,300.065,316.273,0,46743,839,5788,557.581,255.441,10498.064
561,2,323,M52-61,500,22,71,16.085,11.697,0.727,0.31,0.306,0,2,,0.628,1.989,31.196,1.72,0.173,0.541,0.516,0.581,0.419,0.586,0.346,0,44.4767,53.3327,0.1991,0,0,246.927,277.378,273.45,0,46801,841,5794,515.152,214.888,10508.112
562,2,139,M19-24,340,16,49,15.766,10.053,0.638,0.327,0.33,0,2,,-0.773,-1.597,20.243,0.176,0.112,0.562,0.518,0.587,0.413,0.66,0.339,0,36.308,37.9486,0.0452,0,0,271.781,293.992,297.663,0,46864,842,5800,522.695,233.577,10520.332
563,2,254,M70-78,340,20,49,17.471,10.521,0.602,0.408,0.407,0,3,,0.711,0.753,1.559,7.277,1.0,0.628,0.548,0.601,0.399,0.504,0.802,0,19.2816,38.5896,1.0014,1,0,312.6,333.69,369.163,0,46929,843,5806,576.438,260.56,10532.538
564,2,181,M70-78,300,15,43,14.396,9.194,0.639,0.349,0.35,0,2,,-1.609,0.091,63.329,1.957,0.852,0.63,0.669,0.644,0.356,0.948,0.886,0,38.5896,37.9148,0.0175,0,0,293.719,333.047,354.613,0,46994,845,5812,579.71,248.049,10545.987
565,2,330,M78-85,460,22,66,16.646,10.544,0.633,0.333,0.337,0,2,,-0.852,0.81,79.42,5.044,0.441,0.555,0.585,0.594,0.406,0.075,0.293,0,51.2851,49.1262,0.0421,0,0,255.97,286.917,288.731,0,47054,845,5817,570.614,266.83,10557.64
566,2,264,M78-85,220,10,31,16.236,10.712,0.66,0.323,0.324,0,2,,-0.766,1.356,88.939,2.325,0.994,0.625,0.548,0.625,0.375,0.738,0.898,0,51.2851,23.7021,0.5378,1,0,260.721,289.887,297.549,0,47113,846,5821,548.632,253.541,10569.007
567,2,346,M31-37,460,23,66,15.353,10.046,0.654,0.348,0.348,0,2,,-0.647,-1.126,15.501,2.605,0.586,0.599,0.508,0.597,0.403,0.572,0.58,0,23.2304,54.4841,1.3454,1,0,278.661,314.513,348.223,0,47180,847,5827,541.023,238.358,10581.389
568,2,166,M24-31,260,15,37,15.566,9.347,0.601,0.405,0.405,0,3,,1.78,0.775,22.881,2.341,0.127,0.642,0.611,0.622,0.378,0.285,0.187,0,27.9186,32.9911,0.1817,0,0,303.137,342.352,363.627,0,47239,849,5832,596.241,266.674,10595.042
569,2,147,M37-45,220,11,31,16.36,10.806,0.661,0.355,0.353,0,2,,-0.274,-1.116,32.831,3.816,0.682,0.58,0.687,0.621,0.379,0.846,0.744,0,24.7995,24.6836,0.0047,0,0,290.991,313.421,317.307,0,47299,850,5837,575.059,255.94,10606.519
570,2,394,M45-52,460,26,66,17.254,10.732,0.622,0.394,0.392,0,2,,-0.785,1.821,80.649,0.015,0.448,0.611,0.667,0.621,0.379,0.06,0.301,0,60.2146,51.8035,0.1397,0,0,288.58,315.596,348.956,0,47367,851,5843,600.993,278.204,10618.362
571,2,267,M45-52,300,16,43,17.289,10.241,0.592,0.372,0.376,0,2,,0.435,1.398,30.938,6.555,0.672,0.656,0.605,0.637,0.363,0.451,0.592,0,60.2146,32.6683,0.4575,1,0,297.543,323.955,335.223,0,47438,853,5849,593.068,279.899,10630.666
572,2,232,M19-24,420,21,60,14.194,9.453,0.666,0.35,0.348,0,2,,-0.106,0.686,40.461,2.262,0.225,0.579,0.517,0.588,0.412,0.547,0.357,0,36.308,53.9264,0.4852,1,0,269.413,291.492,329.515,0,47507,853,5854,571.953,267.906,10643.8
573,2,164,M37-45,180,9,26,14.448,9.822,0.68,0.346,0.344,0,2,,-0.023,0.69,35.889,3.617,0.699,0.642,0.684,0.654,0.346,0.068,0.481,0,24.7995,22.5762,0.0897,0,0,266.749,289.552,316.541,0,47566,855,5858,566.579,263.96,10656.446
574,2,321,M31-37,500,27,71,15.544,9.389,0.604,0.38,0.382,0,2,,-1.582,1.893,60.139,2.532,0.834,0.614,0.632,0.619,0.381,0.447,0.687,0,54.4841,61.2852,0.1248,0,0,271.382,285.921,339.939,0,47630,857,5864,597.469,280.927,10669.872
575,2,347,M45-52,500,20,71,16.893,12.536,0.742,0.282,0.279,0,2,,1.135,-0.707,83.859,8.103,0.966,0.536,0.675,0.619,0.381,0.088,0.631,0,32.6683,48.6204,0.4883,1,0,270.849,309.226,330.477,0,47690,858,5868,518.006,229.048,10678.674
576,2,305,M31-37,380,18,54,17.859,12.144,0.68,0.333,0.332,0,2,,0.883,-0.618,73.184,2.941,0.407,0.583,0.556,0.603,0.397,0.299,0.364,0,54.4841,37.8268,0.3057,1,0,273.505,300.342,311.609,0,47757,859,5874,528.926,243.318,10688.327
577,2,289,M12-19,220,18,31,16.578,4.126,0.249,0.581,0.598,0,3,,-0.079,0.587,34.925,3.131,0.194,0.841,0.645,0.675,0.325,0.894,0.421,0,37.1712,33.156,0.108,0,0,468.352,503.573,515.477,0,47840,861,5886,781.424,377.825,10719.733
578,2,334,M70-78,460,25,66,16.221,9.741,0.601,0.379,0.381,0,2,,-1.354,-1.72,6.273,0.348,1.0,0.651,0.506,0.613,0.387,0.162,0.676,0,38.5896,53.9122,0.3971,1,0,270.832,293.357,298.109,0,47907,862,5892,581.465,277.154,10732.709
579,2,155,M78-85,300,14,43,16.239,10.456,0.644,0.326,0.329,0,2,,0.795,-0.813,77.59,3.568,0.931,0.58,0.637,0.62,0.38,0.51,0.771,0,23.7021,32.4627,0.3696,1,0,259.896,282.019,300.361,0,47969,863,5897,540.365,227.394,10744.418
580,2,279,M24-31,260,13,37,16.405,10.842,0.661,0.351,0.35,0,2,,0.595,0.294,14.354,0.65,0.08,0.571,0.558,0.592,0.408,0.777,0.364,0,27.9186,28.9424,0.0367,0,0,296.807,315.579,353.995,0,48032,864,5903,574.97,248.987,10755.825
581,2,281,M12-19,260,23,37,17.759,4.191,0.236,0.622,0.636,1,3,CAM_581_2,-0.807,-0.267,23.975,5.225,0.633,0.937,0.607,0.704,0.296,0.896,0.711,0,37.1712,38.4986,0.0357,0,0,481.584,510.576,513.298,0,48152,865,5920,916.574,490.754,10797.437
582,2,110,M31-37,340,17,49,18.037,11.524,0.639,0.347,0.348,0,2,,-0.234,0.031,14.915,1.661,0.083,0.576,0.621,0.608,0.392,0.559,0.269,0,37.8268,34.1994,0.0959,0,0,281.843,318.705,326.287,0,48204,866,5924,530.763,241.529,10807.961
583,2,224,M37-45,460,22,66,17.729,11.51,0.649,0.333,0.335,0,2,,-1.488,-1.022,10.482,3.754,0.058,0.57,0.545,0.594,0.406,0.317,0.163,0,24.7995,46.126,0.86,1,0,282.734,310.723,310.576,0,48259,868,5929,536.096,241.278,10818.406
584,2,253,M19-24,300,13,43,15.725,10.805,0.687,0.302,0.303,0,2,,-0.186,-1.192,39.477,2.259,0.719,0.569,0.569,0.608,0.392,0.702,0.712,0,53.9264,32.3568,0.4,1,0,247.527,275.569,287.165,0,48318,869,5934,529.554,248.429,10829.516
585,2,325,M61-70,460,19,66,16.258,11.271,0.693,0.288,0.29,0,2,,-1.799,1.637,60.49,2.389,0.336,0.517,0.535,0.579,0.421,0.096,0.235,0,38.11,46.9292,0.2314,1,0,259.815,299.365,298.549,0,48382,870,5939,536.517,239.046,10839.942
586,2,193,M70-78,180,8,26,17.151,11.62,0.678,0.308,0.309,0,2,,0.801,1.322,14.194,0.483,0.579,0.584,0.695,0.639,0.361,0.216,0.448,0,53.9122,17.9467,0.6671,1,0,283.66,318.364,337.466,0,48444,870,5945,532.093,243.027,10850.071
587,2,385,M19-24,260,13,37,17.287,11.395,0.659,0.351,0.35,0,2,,0.123,1.582,50.719,7.271,0.782,0.608,0.542,0.607,0.393,0.294,0.59,0,32.3568,27.4659,0.1512,0,0,269.434,287.446,338.421,0,48501,870,5949,557.126,254.708,10860.787
588,2,277,M61-70,460,21,66,17.474,11.746,0.672,0.318,0.319,0,2,,-0.519,-0.888,14.192,2.229,0.579,0.582,0.647,0.625,0.375,0.242,0.453,0,46.9292,45.7415,0.0253,0,0,265.024,302.007,329.022,0,48553,870,5953,540.552,243.538,10870.831
589,2,312,M52-61,180,8,26,17.619,12.674,0.719,0.308,0.305,0,2,,0.211,0.341,6.87,6.337,1.0,0.61,0.563,0.625,0.375,0.299,0.737,0,44.4767,17.4703,0.6072,1,0,257.39,275.101,316.217,0,48618,871,5958,532.077,233.871,10879.643
590,2,214,M78-85,380,16,54,17.419,12.912,0.741,0.296,0.293,0,2,,-1.206,1.928,67.066,3.73,0.873,0.536,0.61,0.601,0.399,0.825,0.854,0,32.4627,36.6581,0.1292,0,0,266.713,288.456,329.092,0,48678,871,5963,520.532,230.965,10888.077
591,2,130,M19-24,420,17,60,16.666,11.731,0.704,0.283,0.285,0,2,,-1.072,-1.543,10.069,3.724,0.056,0.562,0.6,0.616,0.384,0.202,0.112,0,32.3568,41.5059,0.2828,1,0,265.474,303.946,305.802,0,48740,873,5968,526.087,216.206,10897.897
592,2,321,M12-19,500,41,71,15.612,4.06,0.26,0.577,0.594,0,3,,0.375,-0.238,33.959,0.947,0.189,0.756,0.678,0.64,0.36,0.978,0.473,0,37.1712,79.6957,1.144,1,0,467.103,484.584,526.395,0,48828,875,5979,794.423,375.196,10929.364
593,2,294,M70-78,220,9,31,17.476,12.07,0.691,0.29,0.292,0,2,,-1.852,-1.328,8.602,3.107,1.0,0.54,0.551,0.593,0.407,0.956,0.982,0,17.9467,20.9599,0.1679,0,0,267.661,297.598,335.352,0,48877,876,5982,517.692,239.44,10938.809
594,2,188,M52-61,460,18,66,17.815,13.21,0.741,0.273,0.271,0,2,,1.57,1.825,3.772,4.106,1.0,0.516,0.565,0.589,0.411,0.768,0.905,0,17.4703,41.8262,1.3941,1,0,272.615,304.784,336.493,0,48935,877,5986,536.978,218.474,10946.706
595,2,300,M78-85,220,9,31,16.42,11.16,0.68,0.29,0.293,0,2,,0.126,-0.065,10.893,8.579,0.561,0.572,0.542,0.607,0.393,0.559,0.56,0,32.4627,22.3069,0.3128,1,0,268.389,283.42,295.34,0,48985,879,5990,507.793,234.139,10957.289
596,2,223,M12-19,300,25,43,17.1,4.694,0.274,0.581,0.596,0,3,,1.121,-1.678,72.533,3.419,0.903,0.778,0.519,0.618,0.382,0.388,0.706,0,79.6957,43.874,0.4495,1,0,447.144,464.767,489.612,0,49073,880,6002,816.657,368.9,10987.991
597,2,388,M45-52,260,10,37,19.702,13.969,0.709,0.27,0.272,0,2,,-1.222,-1.569,6.774,2.462,1.0,0.595,0.635,0.643,0.357,0.508,0.824,0,48.6204,21.2937,0.562,1,0,237.75,255.076,286.285,0,49133,882,6007,488.081,227.865,10994.922
598,2,267,M45-52,300,15,43,18.821,11.833,0.629,0.349,0.351,0,2,,-1.542,1.071,75.985,2.051,0.422,0.587,0.675,0.624,0.376,0.983,0.633,0,21.2937,29.0006,0.3619,1,0,267.79,303.956,309.316,0,49198,884,6013,542.642,244.242,11005.073
599,2,332,M78-85,460,21,66,18.119,11.956,0.66,0.318,0.32,0,2,,0.511,1.536,29.881,4.075,0.166,0.625,0.519,0.621,0.379,0.204,0.181,0,22.3069,44.1145,0.9776,1,0,287.09,313.962,343.306,0,49255,885,6018,531.062,242.21,11014.855
600,3,197,M12-19,380,29,54,14.958,5.081,0.34,0.537,0.549,0,3,,-0.938,0.284,59.003,6.081,0.828,0.81,0.67,0.678,0.322,0.555,0.74,0,43.874,60.0164,0.3679,1,0,432.873,456.233,485.232,0,49332,886,6028,765.639,354.003,11044.762
601,3,270,M61-70,220,10,31,17.752,12.417,0.699,0.323,0.32,0,2,,0.82,-0.787,77.532,2.082,0.431,0.594,0.677,0.636,0.364,0.786,0.56,0,46.9292,21.6781,0.5381,1,0,265.278,303.762,314.138,0,49383,887,6032,524.175,245.654,11053.999
602,3,285,M24-31,380,18,54,15.986,10.746,0.672,0.333,0.333,0,2,,-0.422,-1.846,38.658,2.914,0.715,0.607,0.532,0.61,0.39,0.705,0.711,0,27.9186,42.2589,0.5136,1,0,271.718,310.352,332.612,0,49448,888,6037,562.093,260.888,11065.401
603,3,204,M37-45,500,21,71,19.578,14.195,0.725,0.296,0.294,0,2,,-0.982,0.419,67.202,5.569,0.873,0.535,0.542,0.587,0.413,0.543,0.737,0,46.126,42.8808,0.0704,0,0,277.442,309.919,337.107,0,49501,889,6042,515.107,238.314,11072.227
604,3,140,M24-31,340,17,49,17.196,11.524,0.67,0.347,0.345,0,2,,0.237,0.939,29.866,3.208,0.666,0.655,0.638,0.651,0.349,0.225,0.512,0,42.2589,35.8711,0.1512,0,0,276.266,305.402,346.15,0,49560,889,6047,568.304,248.653,11082.75
605,3,197,M12-19,180,14,26,17.882,5.592,0.313,0.538,0.553,0,3,,-1.21,-1.798,10.49,5.94,0.058,0.751,0.513,0.617,0.383,0.183,0.106,0,60.0164,23.8242,0.603,1,0,452.049,470.61,520.671,0,49634,891,6056,802.494,371.582,11112.029
606,3,332,M31-37,340,13,49,18.062,13.608,0.753,0.265,0.263,0,2,,0.179,1.486,45.906,2.873,0.755,0.52,0.555,0.591,0.409,0.229,0.54,0,37.8268,30.1365,0.2033,1,0,268.515,302.888,310.314,0,49691,892,6060,488.662,221.268,11119.376
607,3,304,M52-61,180,7,26,16.999,12.282,0.722,0.269,0.27,0,2,,0.385,1.475,34.803,8.276,0.693,0.579,0.557,0.62,0.38,0.41,0.586,0,41.8262,17.0579,0.5922,1,0,264.622,293.302,323.813,0,49752,893,6065,507.166,222.912,11128.409
608,3,325,M52-61,460,21,66,16.128,10.793,0.669,0.318,0.319,0,2,,-1.655,-0.135,51.163,2.862,0.284,0.621,0.612,0.638,0.362,0.425,0.335,0,17.0579,49.56,1.9054,1,0,267.767,297.602,329.246,0,49805,893,6070,548.667,250.448,11139.645
609,3,179,M45-52,380,16,54,16.083,11.456,0.712,0.296,0.295,0,2,,-0.737,1.363,89.869,5.331,0.999,0.575,0.552,0.609,0.391,0.814,0.927,0,29.0006,39.7029,0.369,1,0,256.615,283.821,304.051,0,49871,894,6075,520.279,223.972,11149.898
610,3,201,M45-52,420,19,60,13.986,9.687,0.693,0.317,0.316,0,2,,1.262,-1.732,68.387,2.817,0.88,0.572,0.515,0.594,0.406,0.534,0.739,0,39.7029,52.0615,0.3113,1,0,275.429,295.568,315.843,0,49931,895,6080,558.402,243.161,11162.507
611,3,219,M37-45,260,12,37,17.324,11.159,0.644,0.324,0.327,0,2,,-1.31,0.787,89.135,4.755,0.995,0.604,0.666,0.638,0.362,0.41,0.783,0,46.126,26.3224,0.4293,1,0,254.216,277.964,313.893,0,49998,896,6086,546.604,233.122,11173.328
612,3,106,M31-37,220,10,31,17.88,12.001,0.671,0.323,0.323,0,2,,0.156,1.715,50.901,4.441,0.283,0.63,0.668,0.652,0.348,0.224,0.262,0,30.1365,21.5229,0.2858,1,0,264.948,296.95,324.105,0,50059,897,6090,520.797,225.885,11183.084
613,3,107,M70-78,300,13,43,15.738,11.207,0.712,0.302,0.301,0,2,,1.21,0.373,29.972,8.469,0.667,0.612,0.502,0.616,0.384,0.283,0.519,0,17.9467,32.3295,0.8014,1,0,269.363,286.889,330.485,0,50109,899,6094,514.414,239.578,11193.692
614,3,357,M12-19,460,33,66,17.42,6.272,0.36,0.5,0.514,0,3,,-1.978,-0.03,61.489,3.897,0.842,0.717,0.533,0.615,0.385,0.947,0.882,0,23.8242,59.4157,1.4939,1,0,456.834,469.076,525.358,0,50193,900,6104,770.782,359.121,11221.852
615,3,332,M19-24,340,14,49,16.169,11.795,0.73,0.286,0.284,0,2,,0.161,1.732,50.868,4.65,0.783,0.593,0.699,0.651,0.349,0.895,0.822,0,41.5059,34.7609,0.1625,0,0,248.595,284.032,289.867,0,50246,902,6109,502.588,213.529,11231.608
616,3,179,M24-31,500,22,71,15.952,10.858,0.681,0.31,0.311,0,2,,0.684,-1.126,82.779,3.016,0.96,0.537,0.609,0.597,0.403,0.237,0.669,0,42.2589,53.7766,0.2725,1,0,246.872,275.921,286.738,0,50297,903,6114,547.576,247.656,11242.704
617,3,317,M45-52,380,16,54,15.558,10.975,0.705,0.296,0.296,0,2,,-0.848,0.334,58.764,0.702,0.826,0.538,0.697,0.619,0.381,0.212,0.593,0,52.0615,41.0418,0.2117,1,0,274.29,297.622,338.07,0,50358,904,6119,547.221,251.25,11253.56
618,3,261,M12-19,180,14,26,17.506,5.757,0.329,0.538,0.552,0,3,,0.869,0.889,0.657,6.293,1.0,0.787,0.625,0.657,0.343,0.339,0.773,0,59.4157,24.3372,0.5904,1,0,456.275,479.498,522.789,0,50433,905,6128,802.862,367.307,11282.634
