# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1203 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:41.882637Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
709,3,304,M37-45,260,6,37,16.226,14.275,0.88,0.162,0.158,0,1,,-1.104,-1.025,2.126,5.944,1.0,0.495,0.686,0.636,0.364,0.869,0.952,0,20.7991,21.6425,0.0405,0,0,210.124,237.587,263.361,0,53987,1001,6123,450.485,186.589,11340.171
710,3,142,M45-52,380,8,54,17.952,15.428,0.859,0.148,0.147,0,1,,0.182,-0.508,37.244,2.81,0.707,0.443,0.577,0.593,0.407,0.134,0.474,0,24.8815,27.9036,0.1215,0,0,239.539,276.519,298.998,0,54032,1003,6124,433.89,168.649,11344.422
711,3,171,M24-31,460,14,66,16.52,13.069,0.791,0.212,0.212,0,2,,1.389,1.474,1.595,9.95,0.509,0.535,0.641,0.632,0.368,0.425,0.478,0,34.3619,40.9118,0.1906,0,0,250.708,278.399,320.467,0,54072,1004,6126,463.484,189.514,11352.071
712,3,332,M61-70,380,11,54,17.427,14.614,0.839,0.204,0.199,0,1,,1.762,-0.282,76.161,4.475,0.423,0.473,0.636,0.603,0.397,0.243,0.351,0,18.1213,31.5932,0.7434,1,0,254.442,270.974,324.395,0,54117,1006,6129,489.539,212.414,11357.73
713,3,348,M37-45,260,7,37,15.074,12.056,0.8,0.189,0.19,0,1,,-0.173,0.365,29.893,0.453,0.166,0.503,0.528,0.6,0.4,0.209,0.183,0,20.7991,24.3923,0.1728,0,0,239.756,258.483,299.705,0,54172,1008,6133,475.266,196.524,11366.485
714,3,299,M45-52,340,10,49,18.348,14.507,0.791,0.204,0.205,0,2,,-1.004,1.027,89.111,4.212,0.995,0.51,0.584,0.611,0.389,0.625,0.851,0,24.8815,26.8653,0.0797,0,0,218.398,228.588,270.276,0,54223,1010,6135,466.449,181.449,11372.279
715,3,134,M12-19,500,11,71,17.697,15.892,0.898,0.155,0.15,0,1,,-0.329,-1.862,43.535,5.107,0.242,0.481,0.65,0.624,0.376,0.301,0.264,0,16.0134,37.6859,1.3534,1,0,207.594,239.125,272.534,0,54260,1012,6138,459.009,182.843,11375.999
716,3,262,M31-37,180,4,26,17.645,15.261,0.865,0.154,0.152,0,1,,0.513,-0.917,69.695,6.037,0.887,0.425,0.573,0.581,0.419,0.673,0.797,0,46.7472,13.5815,0.7095,1,0,238.144,268.004,263.268,0,54305,1013,6140,448.219,189.366,11380.499
717,3,260,M31-37,380,8,54,16.604,14.378,0.866,0.148,0.147,0,1,,-0.197,0.629,43.33,0.534,0.241,0.462,0.525,0.591,0.409,0.393,0.303,0,13.5815,30.1689,1.2213,1,0,201.756,221.698,250.424,0,54349,1015,6143,432.753,185.577,11386.065
718,3,231,M19-24,420,9,60,17.327,14.819,0.855,0.15,0.149,0,1,,-1.487,0.091,61.307,2.159,0.841,0.471,0.582,0.607,0.393,0.933,0.877,0,50.3964,32.0564,0.3639,1,0,232.956,248.737,299.414,0,54396,1017,6146,456.942,176.017,11391.091
719,3,288,M24-31,180,5,26,16.557,14.184,0.857,0.192,0.187,0,1,,-0.455,-0.883,16.999,5.504,0.594,0.519,0.533,0.609,0.391,0.56,0.581,0,34.3619,15.4554,0.5502,1,0,221.433,246.774,248.93,0,54435,1018,6148,465.789,199.571,11397.206
720,3,354,M52-61,340,10,49,17.929,14.981,0.836,0.204,0.2,0,2,,1.377,-0.131,61.473,4.539,0.842,0.48,0.533,0.586,0.414,0.977,0.898,0,16.6253,27.494,0.6537,1,0,228.557,244.72,273.643,0,54484,1019,6151,487.941,202.393,11402.408
721,3,342,M78-85,220,6,31,18.626,15.69,0.842,0.194,0.19,0,1,,1.057,-0.918,89.12,0.301,0.495,0.458,0.563,0.584,0.416,0.866,0.649,0,44.0521,16.8265,0.618,1,0,231.405,242.128,297.899,0,54526,1020,6154,445.752,175.353,11406.65
722,3,344,M12-19,460,13,66,17.732,15.091,0.851,0.197,0.192,0,1,,-1.203,1.293,77.468,7.675,0.93,0.527,0.582,0.621,0.379,0.557,0.789,0,37.6859,37.1685,0.0137,0,0,235.99,261.125,263.486,0,54576,1020,6158,482.823,209.85,11411.666
723,3,387,M19-24,180,5,26,17.661,14.522,0.822,0.192,0.191,0,1,,-1.275,-1.745,8.298,2.838,1.0,0.541,0.658,0.644,0.356,0.279,0.743,0,32.0564,14.4891,0.548,1,0,253.303,291.419,313.577,0,54615,1020,6161,451.963,190.704,11417.359
724,3,272,M52-61,460,10,66,16.437,14.033,0.854,0.152,0.151,0,1,,1.741,-1.255,68.421,2.02,0.88,0.475,0.579,0.608,0.392,0.613,0.775,0,27.494,37.1095,0.3497,1,0,205.064,221.014,239.659,0,54667,1021,6164,463.135,182.133,11423.378
725,3,285,M78-85,340,7,49,13.999,12.845,0.918,0.143,0.137,0,1,,1.461,0.032,53.783,2.788,0.299,0.407,0.689,0.598,0.402,0.332,0.312,0,16.8265,31.7233,0.8853,1,0,237.539,261.23,287.142,0,54710,1021,6167,423.605,179.891,11430.822
726,3,237,M45-52,500,11,71,17.235,15.368,0.892,0.155,0.15,0,1,,0.972,-0.874,85.341,7.622,0.474,0.465,0.517,0.59,0.41,0.731,0.579,0,24.8815,38.6955,0.5552,1,0,242.842,279.115,301.884,0,54763,1023,6170,441.589,173.056,11435.197
727,3,342,M19-24,220,5,31,16.834,14.257,0.847,0.161,0.16,0,1,,0.77,-0.624,69.585,1.582,0.887,0.434,0.665,0.602,0.398,0.769,0.84,0,14.4891,17.6249,0.2164,1,0,230.932,255.663,271.578,0,54800,1024,6173,470.545,177.119,11441.004
728,3,135,M19-24,300,7,43,17.286,14.346,0.83,0.163,0.164,0,1,,-1.103,-1.787,12.981,4.092,0.072,0.483,0.525,0.598,0.402,0.064,0.069,0,17.6249,23.4654,0.3314,1,0,207.565,245.829,253.46,0,54839,1025,6176,431.818,190.823,11446.711
729,3,397,M12-19,180,4,26,12.277,10.29,0.838,0.154,0.155,0,1,,1.16,1.605,8.846,7.5,1.0,0.427,0.621,0.592,0.408,0.698,0.877,0,37.6859,19.5202,0.482,1,0,214.863,253.07,262.334,0,54882,1026,6178,447.664,168.342,11457.426
730,3,263,M70-78,460,12,66,16.167,13.404,0.829,0.182,0.181,0,1,,1.108,0.411,25.588,2.645,0.642,0.518,0.63,0.631,0.369,0.301,0.516,0,29.3938,39.7405,0.352,1,0,224.11,259.092,262.804,0,54918,1027,6180,474.226,206.361,11464.444
731,3,241,M45-52,180,5,26,15.078,12.257,0.813,0.192,0.192,0,1,,1.549,0.663,23.615,3.976,0.631,0.501,0.624,0.618,0.382,0.27,0.493,0,38.6955,16.9707,0.5614,1,0,228.935,265.189,285.773,0,54961,1027,6184,444.863,197.239,11472.968
732,3,121,M31-37,500,13,71,16.714,14.114,0.844,0.183,0.18,0,1,,-1.557,0.237,70.642,3.075,0.392,0.529,0.698,0.649,0.351,0.596,0.464,0,30.1689,41.8722,0.3879,1,0,246.194,264.372,284.884,0,55002,1028,6187,451.158,176.387,11479.108
733,3,276,M52-61,380,10,54,15.363,12.743,0.829,0.185,0.184,0,1,,1.566,0.114,50.921,3.129,0.783,0.474,0.523,0.586,0.414,0.585,0.701,0,37.1095,34.7438,0.0637,0,0,213.605,240.843,271.367,0,55049,1029,6189,453.158,191.532,11486.975
734,3,320,M37-45,500,13,71,17.199,14.56,0.847,0.183,0.18,0,1,,0.477,-0.442,49.312,1.284,0.274,0.459,0.533,0.581,0.419,0.31,0.289,0,20.7991,40.6931,0.9565,1,0,220.939,238.155,274.762,0,55105,1031,6191,444.783,172.673,11492.557
735,3,197,M52-61,500,11,71,19.516,17.518,0.898,0.155,0.15,0,1,,-0.014,-0.08,3.752,2.564,1.0,0.479,0.666,0.626,0.374,0.205,0.703,0,37.1095,34.1729,0.0791,0,0,204.399,236.001,242.143,0,55152,1032,6193,438.071,186.955,11494.243
736,3,172,M37-45,460,10,66,16.972,14.374,0.847,0.152,0.152,0,1,,0.206,0.834,28.205,1.688,0.657,0.473,0.577,0.606,0.394,0.14,0.453,0,40.6931,35.9379,0.1169,0,0,218.281,228.736,275.391,0,55199,1032,6196,431.377,160.734,11499.836
737,3,398,M12-19,180,4,26,20.112,17.164,0.853,0.154,0.153,0,1,,1.442,1.696,4.209,4.072,1.0,0.451,0.586,0.597,0.403,0.748,0.898,0,19.5202,11.9153,0.3896,1,0,224.226,256.318,261.99,0,55240,1034,6198,468.214,175.07,11501.957
738,3,101,M31-37,180,4,26,18.8,16.778,0.892,0.154,0.149,0,1,,-0.152,-0.523,18.979,1.89,0.605,0.486,0.511,0.599,0.401,0.736,0.658,0,41.8722,12.7472,0.6956,1,0,232.59,264.212,284.856,0,55280,1035,6200,444.071,182.317,11504.562
739,3,327,M61-70,220,5,31,14.345,12.724,0.887,0.161,0.156,0,1,,1.423,1.203,4.656,3.105,1.0,0.434,0.513,0.571,0.429,0.978,0.99,0,31.5932,20.6829,0.3453,1,0,237.016,271.032,295.914,0,55325,1035,6202,474.603,198.471,11512.286
740,3,297,M52-61,220,6,31,16.714,14.1,0.844,0.194,0.19,0,1,,-0.966,-0.096,38.514,3.621,0.214,0.497,0.654,0.621,0.379,0.835,0.449,0,37.1095,18.7506,0.4947,1,0,241.543,272.064,293.124,0,55377,1036,6205,460.681,193.172,11518.516
741,3,248,M19-24,500,11,71,17.492,15.213,0.87,0.155,0.152,0,1,,1.573,0.054,54.45,9.741,0.303,0.436,0.681,0.608,0.392,0.289,0.297,0,23.4654,38.1284,0.6249,1,0,211.874,242.292,264.854,0,55414,1038,6208,449.076,188.892,11523.084
742,3,268,M24-31,460,10,66,17.62,15.043,0.854,0.152,0.151,0,1,,-1.759,1.262,68.015,6.883,0.878,0.473,0.576,0.606,0.394,0.104,0.573,0,15.4554,34.6165,1.2398,1,0,234.5,263.981,284.606,0,55462,1040,6210,428.59,167.595,11527.841
743,3,391,M52-61,300,7,43,15.514,13.932,0.898,0.163,0.157,0,1,,-1.338,-1.052,6.772,3.532,1.0,0.43,0.573,0.581,0.419,0.314,0.712,0,18.7506,26.1459,0.3944,1,0,211.168,243.709,268.282,0,55498,1041,6213,466.262,177.429,11534.066
744,3,385,M31-37,500,11,71,15.274,13.892,0.91,0.155,0.148,0,1,,0.796,0.497,12.087,2.264,0.567,0.504,0.696,0.645,0.355,0.316,0.478,0,12.7472,43.6656,2.4255,1,0,243.03,256.509,297.448,0,55538,1041,6215,458.701,187.94,11540.285
745,3,126,M19-24,180,4,26,15.396,12.851,0.835,0.154,0.155,0,1,,-0.206,-1.296,40.699,7.149,0.226,0.442,0.591,0.593,0.407,0.242,0.232,0,38.1284,15.5653,0.5918,1,0,227.901,256.636,266.813,0,55585,1041,6217,461.239,176.582,11547.798
746,3,102,M37-45,220,5,31,17.72,15.086,0.851,0.161,0.16,0,1,,0.337,-1.953,81.499,6.04,0.453,0.427,0.582,0.582,0.418,0.494,0.47,0,40.6931,16.7434,0.5885,1,0,237.645,258.877,291.337,0,55622,1041,6219,447.796,189.505,11552.569
747,3,179,M70-78,220,5,31,17.111,14.53,0.849,0.161,0.16,0,1,,-1.735,0.245,73.784,4.337,0.91,0.469,0.527,0.591,0.409,0.488,0.737,0,39.7405,17.3388,0.5637,1,0,211.051,230.947,247.812,0,55666,1041,6222,425.485,174.901,11558.036
748,3,300,M45-52,260,7,37,17.58,14.139,0.804,0.189,0.19,0,1,,-1.827,-1.025,15.608,3.704,0.087,0.53,0.53,0.614,0.386,0.99,0.435,0,16.9707,20.9152,0.2324,1,0,217.98,238.019,251.01,0,55708,1043,6224,447.795,197.755,11564.186
749,3,256,M19-24,460,10,66,18.345,16.527,0.901,0.152,0.146,0,1,,1.755,0.116,53.706,3.462,0.298,0.472,0.68,0.627,0.373,0.225,0.271,0,15.5653,33.2495,1.1361,1,0,234.707,263.09,303.385,0,55743,1043,6226,423.546,167.579,11567.088
750,3,304,M61-70,340,7,49,18.462,16.053,0.869,0.143,0.142,0,1,,1.186,1.597,8.077,2.627,1.0,0.467,0.599,0.61,0.39,0.544,0.822,0,20.6829,24.0537,0.163,0,0,211.716,245.746,243.603,0,55785,1045,6227,449.171,186.307,11570.522
751,3,109,M19-24,420,9,60,15.805,14.155,0.896,0.15,0.145,0,1,,0.107,-1.523,62.829,2.353,0.349,0.474,0.594,0.611,0.389,0.883,0.557,0,33.2495,35.1429,0.0569,0,0,217.289,236.566,257.994,0,55836,1046,6229,420.411,182.739,11576.379
752,3,275,M19-24,500,11,71,14.439,12.78,0.885,0.155,0.151,0,1,,-0.485,0.105,31.856,0.833,0.177,0.439,0.673,0.608,0.392,0.44,0.28,0,33.2495,46.188,0.3891,1,0,203.91,241.946,273.9,0,55875,1047,6230,458.165,195.763,11583.989
753,3,183,M70-78,380,8,54,15.546,14.081,0.906,0.148,0.143,0,1,,-0.801,0.819,78.015,10.692,0.933,0.42,0.671,0.6,0.4,0.653,0.821,0,17.3388,32.2231,0.8584,1,0,234.211,247.799,266.119,0,55923,1048,6232,459.432,181.382,11589.925
754,3,269,M61-70,380,8,54,14.286,12.894,0.903,0.148,0.143,0,1,,-1.723,-1.758,0.503,2.529,1.0,0.438,0.63,0.6,0.4,0.364,0.746,0,20.6829,35.0647,0.6953,1,0,236.373,274.068,282.169,0,55973,1049,6234,427.672,178.62,11597.345
755,3,194,M37-45,220,5,31,14.686,12.693,0.864,0.161,0.159,0,1,,0.149,-0.438,32.132,7.089,0.179,0.444,0.508,0.575,0.425,0.251,0.209,0,16.7434,20.2021,0.2066,1,0,216.048,241.247,253.983,0,56008,1050,6237,473.862,206.5,11605.107
756,3,179,M37-45,380,8,54,17.481,15.555,0.89,0.148,0.144,0,1,,-1.128,-0.69,13.849,6.064,0.577,0.442,0.652,0.607,0.393,0.273,0.458,0,20.2021,28.6551,0.4184,1,0,204.152,240.531,269.377,0,56053,1051,6239,435.744,174.108,11609.2
757,3,266,M45-52,500,12,71,15.842,13.64,0.861,0.169,0.166,0,1,,-1.354,1.857,64.751,3.619,0.36,0.445,0.599,0.591,0.409,0.478,0.408,0,20.9152,43.1323,1.0622,1,0,213.262,233.93,282.21,0,56107,1053,6242,435.932,179.292,11615.833
758,3,271,M12-19,420,9,60,15.423,13.623,0.883,0.15,0.147,0,1,,-1.373,1.472,70.248,0.55,0.39,0.507,0.665,0.641,0.359,0.368,0.382,0,11.9153,36.0146,2.0225,1,0,211.093,221.355,251.755,0,56159,1054,6245,453.522,174.143,11622.355
759,3,387,M31-37,460,26,66,15.61,7.099,0.455,0.394,0.409,0,3,,-1.096,-0.07,43.587,6.638,0.242,0.631,0.652,0.628,0.372,0.289,0.259,0,43.6656,57.2602,0.3113,1,0,391.067,425.154,421.85,0,56223,1054,6251,675.95,296.447,11648.739
760,3,233,M37-45,380,8,54,16.372,14.612,0.892,0.148,0.144,0,1,,-0.997,-0.383,23.958,2.161,0.133,0.435,0.524,0.578,0.422,0.429,0.258,0,28.6551,30.5962,0.0677,0,0,225.744,260.721,273.761,0,56274,1055,6254,420.93,175.37,11654.011
761,3,322,M19-24,340,8,49,18.987,16.458,0.867,0.163,0.16,0,1,,-1.135,-0.579,18.549,5.197,0.103,0.463,0.606,0.604,0.396,0.061,0.086,0,46.188,24.2321,0.4754,1,0,239.989,253.338,266.865,0,56309,1056,6256,461.536,177.768,11657.082
762,3,106,M12-19,300,6,43,16.415,14.368,0.875,0.14,0.138,0,1,,0.678,0.857,6.471,6.402,1.0,0.418,0.511,0.569,0.431,0.235,0.67,0,36.0146,23.7327,0.341,1,0,218.126,230.187,261.817,0,56343,1058,6259,454.23,177.476,11662.598
763,3,108,M61-70,500,11,71,16.672,14.695,0.881,0.155,0.151,0,1,,1.065,-1.441,77.944,7.174,0.933,0.471,0.677,0.625,0.375,0.679,0.838,0,35.0647,40.0032,0.1408,0,0,240.632,263.562,297.641,0,56385,1059,6262,453.661,185.592,11667.814
764,3,302,M70-78,420,9,60,16.643,14.813,0.89,0.15,0.146,0,1,,1.304,-0.084,57.333,4.143,0.819,0.414,0.567,0.576,0.424,0.878,0.844,0,32.2231,33.374,0.0357,0,0,202.223,240.785,261.931,0,56432,1060,6265,468.358,189.253,11672.848
765,3,142,M61-70,180,4,26,17.624,15.361,0.872,0.154,0.151,0,1,,1.519,-0.132,64.175,1.215,0.357,0.489,0.55,0.609,0.391,0.461,0.398,0,35.0647,13.5973,0.6122,1,0,212.551,240.229,265.401,0,56475,1061,6267,439.569,183.016,11677.224
766,3,269,M45-52,340,7,49,17.64,15.498,0.879,0.143,0.141,0,1,,-0.609,1.12,79.571,8.452,0.442,0.496,0.577,0.621,0.379,0.394,0.424,0,43.1323,25.1745,0.4163,1,0,227.826,266.878,277.007,0,56521,1063,6270,432.033,170.086,11681.351
767,3,288,M45-52,380,8,54,18.215,15.958,0.876,0.148,0.146,0,1,,-1.602,1.206,71.644,2.158,0.398,0.468,0.7,0.63,0.37,0.569,0.461,0,25.1745,27.5018,0.0924,0,0,220.248,251.111,254.43,0,56571,1064,6272,458.124,171.905,11684.94
768,3,187,M19-24,220,5,31,17.025,14.687,0.863,0.161,0.159,0,1,,-1.329,0.947,83.51,6.183,0.964,0.443,0.571,0.587,0.413,0.252,0.67,0,24.2321,17.427,0.2808,1,0,229.151,259.856,262.352,0,56620,1065,6275,458.655,178.364,11690.211
769,3,263,M37-45,340,8,49,17.088,15.191,0.889,0.163,0.158,0,1,,0.383,-0.643,53.689,2.789,0.298,0.424,0.591,0.581,0.419,0.753,0.489,0,28.6551,26.9248,0.0604,0,0,211.481,239.528,243.685,0,56662,1065,6277,429.88,169.533,11694.865
770,3,106,M61-70,300,6,43,15.315,13.834,0.903,0.14,0.135,0,1,,-1.809,-0.377,40.422,4.769,0.225,0.491,0.629,0.63,0.37,0.908,0.478,0,13.5973,25.436,0.8707,1,0,228.149,240.689,254.343,0,56708,1066,6279,462.791,184.438,11701.049
771,3,302,M12-19,340,8,49,17.863,15.603,0.874,0.163,0.16,0,1,,-1.768,-0.857,19.92,1.724,0.611,0.458,0.619,0.604,0.396,0.489,0.562,0,23.7327,25.7564,0.0853,0,0,221.564,233.655,247.645,0,56762,1066,6282,428.689,162.956,11705.187
772,3,110,M31-37,220,12,31,14.724,7.464,0.507,0.387,0.398,0,2,,0.74,-1.025,82.205,1.092,0.957,0.623,0.544,0.604,0.396,0.578,0.807,0,57.2602,28.7478,0.4979,1,0,425.428,443.451,450.518,0,56832,1066,6288,716.827,314.279,11731.067
773,3,337,M19-24,300,6,43,18.019,16.083,0.893,0.14,0.136,0,1,,-0.381,1.746,81.044,3.57,0.45,0.405,0.632,0.587,0.413,0.565,0.498,0,17.427,21.6192,0.2406,1,0,228.253,260.291,279.527,0,56875,1068,6291,425.686,176.553,11734.44
774,3,199,M61-70,500,11,71,16.451,14.401,0.875,0.155,0.152,0,1,,0.606,-0.546,59.829,3.168,0.832,0.469,0.522,0.593,0.407,0.574,0.727,0,25.436,40.5407,0.5938,1,0,222.424,259.589,258.601,0,56911,1070,6293,450.939,189.305,11740.023
775,3,310,M19-24,260,6,37,17.453,15.16,0.869,0.162,0.159,0,1,,-1.252,1.554,71.374,7.036,0.397,0.515,0.63,0.635,0.365,0.424,0.407,0,21.6192,20.1207,0.0693,0,0,218.304,246.803,266.494,0,56957,1071,6296,436.72,179.26,11744.708
776,3,150,M45-52,460,10,66,16.443,14.776,0.899,0.152,0.147,0,1,,0.144,1.702,51.369,5.269,0.285,0.498,0.555,0.615,0.385,0.746,0.463,0,25.1745,37.0959,0.4736,1,0,215.106,230.371,284.575,0,56992,1072,6299,430.313,173.67,11749.799
777,3,195,M31-37,300,17,43,17.56,8.509,0.485,0.395,0.407,0,3,,0.259,-0.431,37.816,4.505,0.71,0.666,0.58,0.631,0.369,0.144,0.501,0,28.7478,33.2635,0.1571,0,0,418.196,446.553,483.992,0,57055,1074,6305,726.36,309.425,11774.431
778,3,318,M52-61,340,8,49,15.506,13.108,0.845,0.163,0.162,0,1,,-0.569,0.282,45.393,4.156,0.752,0.492,0.551,0.607,0.393,0.817,0.778,0,26.1459,29.6718,0.1349,0,0,210.906,229.167,275.629,0,57107,1076,6308,437.722,193.39,11781.688
779,3,375,M70-78,340,7,49,16.831,14.661,0.871,0.143,0.141,0,1,,-0.85,-1.272,11.471,5.223,0.064,0.488,0.674,0.636,0.364,0.906,0.371,0,32.2231,26.3854,0.1812,0,0,232.802,272.582,269.355,0,57149,1078,6310,446.688,172.28,11786.863
780,3,374,M45-52,180,4,26,17.078,15.287,0.895,0.154,0.149,0,1,,-1.366,-1.444,1.52,8.307,0.508,0.423,0.639,0.593,0.407,0.503,0.506,0,37.0959,14.0322,0.6217,1,0,227.184,253.339,256.846,0,57198,1080,6313,440.402,178.683,11791.331
781,3,260,M78-85,260,6,37,17.701,14.784,0.835,0.162,0.162,0,1,,1.694,-1.221,69.888,1.563,0.888,0.507,0.605,0.626,0.374,0.375,0.696,0,31.7233,19.8385,0.3746,1,0,216.052,227.219,250.314,0,57246,1081,6316,451.823,180.676,11796.485
782,3,259,M61-70,220,5,31,15.601,13.869,0.889,0.161,0.156,0,1,,1.591,-0.68,87.935,5.392,0.489,0.454,0.536,0.586,0.414,0.408,0.455,0,40.5407,19.0176,0.5309,1,0,243.003,261.164,290.496,0,57287,1082,6317,451.112,176.817,11802.778
783,3,351,M24-31,220,5,31,16.207,14.008,0.864,0.161,0.159,0,1,,-0.02,0.319,18.858,1.926,0.105,0.447,0.547,0.585,0.415,0.508,0.272,0,34.6165,18.3065,0.4712,1,0,212.916,225.404,249.475,0,57327,1084,6320,459.167,190.971,11808.897
784,3,379,M24-31,340,8,49,18.826,15.8,0.839,0.163,0.163,0,1,,-0.409,0.918,64.792,5.731,0.86,0.489,0.524,0.6,0.4,0.899,0.876,0,18.3065,24.4392,0.335,1,0,217.068,229.742,246.177,0,57366,1085,6322,454.448,198.506,11812.79
785,3,293,M52-61,420,10,60,16.817,14.215,0.845,0.167,0.165,0,1,,-0.098,1.235,56.616,4.107,0.315,0.496,0.572,0.612,0.388,0.325,0.318,0,26.1459,33.9932,0.3001,1,0,234.641,268.059,288.788,0,57419,1086,6325,464.935,195.936,11818.688
786,3,253,M70-78,500,11,71,17.3,15.31,0.885,0.155,0.151,0,1,,-1.452,0.674,89.433,7.011,0.497,0.499,0.611,0.625,0.375,0.168,0.374,0,32.2231,38.5515,0.1964,0,0,220.114,258.991,275.351,0,57465,1087,6327,440.546,192.258,11823.136
787,3,121,M52-61,180,4,26,19.933,17.987,0.902,0.154,0.148,0,1,,1.103,-1.812,71.083,4.175,0.895,0.499,0.513,0.606,0.394,0.961,0.921,0,33.9932,12.0223,0.6463,1,0,222.574,240.225,276.642,0,57513,1087,6329,464.22,197.263,11824.229
788,3,115,M78-85,260,6,37,15.275,12.902,0.845,0.162,0.161,0,1,,0.572,-0.912,72.12,1.749,0.401,0.482,0.569,0.606,0.394,0.862,0.582,0,19.8385,22.989,0.1588,0,0,238.158,272.362,296.119,0,57548,1088,6330,463.25,183.985,11831.737
789,3,340,M31-37,460,26,66,17.443,8.042,0.461,0.394,0.408,0,3,,1.947,0.756,25.738,5.668,0.643,0.673,0.557,0.63,0.37,0.361,0.539,0,28.7478,51.2425,0.7825,1,0,423.236,461.514,449.315,0,57611,1090,6336,709.436,326.125,11856.942
790,3,346,M24-31,420,9,60,18.108,15.848,0.875,0.15,0.147,0,1,,-0.651,-0.786,5.081,0.614,1.0,0.452,0.622,0.606,0.394,0.41,0.767,0,24.4392,30.6746,0.2551,1,0,219.87,246.432,268.68,0,57664,1091,6339,436.221,181.68,11860.682
791,3,138,M70-78,260,6,37,13.934,11.803,0.847,0.162,0.161,0,1,,-0.17,0.061,13.158,1.313,0.573,0.489,0.55,0.606,0.394,0.568,0.571,0,32.2231,25.2012,0.2179,1,0,223.715,248.42,287.411,0,57715,1092,6342,474.582,203.971,11869.563
792,3,396,M45-52,260,6,37,14.427,12.55,0.87,0.162,0.159,0,1,,0.259,1.136,34.109,6.046,0.189,0.503,0.565,0.616,0.384,0.306,0.234,0,14.0322,24.3408,0.7346,1,0,222.816,246.363,282.968,0,57759,1093,6344,463.583,192.217,11877.511
793,3,273,M70-78,500,11,71,17.103,14.501,0.848,0.155,0.155,0,1,,0.065,-0.822,43.153,3.343,0.74,0.477,0.508,0.594,0.406,0.471,0.63,0,25.2012,38.9949,0.5473,1,0,220.184,256.711,269.165,0,57811,1095,6346,458.368,176.289,11882.969
794,3,305,M52-61,220,5,31,18.225,15.554,0.853,0.161,0.16,0,1,,-0.111,-1.899,55.928,4.997,0.311,0.516,0.68,0.645,0.355,0.151,0.254,0,12.0223,16.2796,0.3541,1,0,207.68,220.222,258.26,0,57863,1095,6349,465.718,181.338,11887.155
795,3,299,M19-24,340,7,49,16.39,14.326,0.874,0.143,0.141,0,1,,0.271,1.63,43.309,8.23,0.741,0.497,0.613,0.628,0.372,0.554,0.671,0,21.6192,27.0945,0.2533,1,0,219.247,253.81,285.556,0,57915,1095,6351,440.656,170.424,11892.747
796,3,155,M12-19,260,6,37,17.759,15.19,0.855,0.162,0.16,0,1,,-1.859,-0.127,54.477,6.994,0.803,0.488,0.641,0.624,0.376,0.505,0.691,0,23.7327,19.7735,0.1668,0,0,240.229,251.144,274.756,0,57953,1097,6354,437.485,171.29,11897.395
797,3,362,M19-24,340,7,49,17.689,15.375,0.869,0.143,0.142,0,1,,-0.935,-0.021,41.87,5.125,0.233,0.449,0.639,0.609,0.391,0.691,0.412,0,27.0945,25.105,0.0734,0,0,206.971,221.97,244.737,0,58005,1098,6357,437.781,177.477,11901.676
798,3,394,M70-78,220,5,31,15.596,13.568,0.87,0.161,0.158,0,1,,1.214,-0.106,56.556,2.967,0.814,0.453,0.688,0.616,0.384,0.944,0.864,0,38.9949,19.0234,0.5122,1,0,241.476,267.785,274.534,0,58046,1099,6360,458.914,186.812,11908.345
799,3,288,M78-85,260,6,37,14.141,12.603,0.891,0.162,0.157,0,1,,-1.602,-0.498,31.56,2.309,0.675,0.481,0.541,0.6,0.4,0.087,0.44,0,19.8385,24.8329,0.2518,1,0,221.365,254.162,283.402,0,58085,1100,6362,450.172,196.876,11916.227
800,3,265,M70-78,220,5,31,16.302,14.034,0.861,0.161,0.159,0,1,,0.417,-1.183,72.433,4.954,0.902,0.519,0.641,0.639,0.361,0.705,0.831,0,19.0234,18.1994,0.0433,0,0,231.409,252.732,297.549,0,58137,1101,6365,433.63,184.131,11922.313
801,3,261,M45-52,460,10,66,16.792,14.527,0.865,0.152,0.15,0,1,,-0.318,0.462,42.449,5.193,0.236,0.424,0.645,0.596,0.404,0.293,0.259,0,24.3408,36.3247,0.4923,1,0,221.66,239.008,273.366,0,58189,1103,6367,435.787,170.231,11927.715
