# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Delhi | Seed=1304 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.544200Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
538,3,1254,D52-61,380,31,54,16.712,6.134,0.367,0.574,0.58,0,3,,-1.948,-0.68,28.598,10.369,0.659,0.76,0.839,0.676,0.324,0.154,0.495,0,75.0694,56.3386,0.2495,1,0,331.916,342.507,392.968,0,60867,1007,9204,684.059,330.199,15071.337
539,3,1336,D61-70,220,18,31,15.206,5.822,0.383,0.581,0.584,0,3,,-0.11,0.164,15.637,1.863,0.587,0.781,0.872,0.69,0.31,0.754,0.639,0,58.4344,36.1478,0.3814,1,0,322.62,332.625,369.238,0,60942,1009,9213,708.859,336.837,15090.624
540,3,1119,D37-45,460,53,66,13.98,1.145,0.082,0.803,0.815,1,4,CAM_540_3,0.76,-1.594,84.85,5.175,0.471,1.0,0.876,0.734,0.266,0.36,0.442,0,56.9731,106.9693,0.8775,1,0,532.607,559.842,560.291,0,61094,1012,9241,1031.752,546.765,15137.314
541,3,1068,D45-52,300,26,43,12.612,3.905,0.31,0.605,0.613,1,3,CAM_541_3,1.403,-0.478,80.063,0.851,0.445,0.94,0.873,0.763,0.237,0.469,0.45,0,52.8413,61.2472,0.1591,0,0,340.017,376.027,379.271,0,61228,1015,9259,801.572,441.392,15169.165
542,3,1266,D45-52,300,27,43,15.152,4.742,0.313,0.628,0.634,1,3,CAM_542_3,-0.545,1.867,89.592,3.315,0.998,0.976,0.852,0.77,0.23,0.533,0.891,1,52.8413,52.4709,0.007,0,0,341.15,355.974,407.146,0,61356,1016,9278,814.915,444.714,15200.133
543,3,1201,D70-78,300,27,43,14.126,4.799,0.34,0.628,0.631,1,3,CAM_543_3,-1.735,0.845,79.764,1.145,0.943,1.0,0.778,0.767,0.233,0.452,0.829,1,67.3856,56.2828,0.1648,0,0,364.569,383.854,419.546,0,61490,1018,9298,775.186,421.335,15231.029
544,3,1222,D78-85,260,21,37,13.869,5.975,0.431,0.568,0.568,0,3,,1.606,1.761,2.306,1.654,1.0,0.792,0.813,0.689,0.311,0.607,0.877,0,59.9556,46.0644,0.2317,1,0,323.603,362.89,381.373,0,61577,1019,9309,692.589,324.692,15250.033
545,3,1149,D78-85,460,37,66,15.481,6.53,0.422,0.561,0.562,0,3,,1.403,1.666,4.514,6.017,1.0,0.774,0.7,0.659,0.341,0.685,0.892,0,46.0644,72.3673,0.571,1,0,351.04,362.988,380.374,0,61653,1020,9318,653.994,329.326,15268.294
546,3,1321,D52-61,380,31,54,14.473,5.439,0.376,0.574,0.579,0,3,,-1.674,1.8,59.914,9.063,0.833,0.742,0.772,0.653,0.347,0.772,0.812,0,56.3386,65.0529,0.1547,0,0,346.333,356.565,408.515,0,61729,1022,9328,687.887,343.455,15288.014
547,3,1305,D52-61,460,40,66,12.719,4.901,0.385,0.606,0.607,1,3,CAM_547_3,-1.823,-1.113,13.184,4.827,0.573,0.962,0.736,0.746,0.254,0.988,0.679,0,56.3386,93.2851,0.6558,1,0,353.316,382.817,380.664,0,61852,1023,9346,793.959,430.018,15318.631
548,3,1011,D70-78,340,31,49,14.339,4.478,0.312,0.633,0.638,1,3,CAM_548_3,-0.032,-1.639,56.757,8.046,0.315,0.996,0.832,0.775,0.225,0.598,0.379,0,67.3856,63.2048,0.062,0,0,361.063,398.288,406.546,0,61973,1025,9364,782.409,446.627,15349.961
549,3,1121,D24-31,260,23,37,13.113,3.831,0.292,0.622,0.63,1,3,CAM_549_3,-1.253,-0.406,29.315,6.419,0.163,0.93,0.826,0.744,0.256,0.639,0.285,0,91.9215,52.1383,0.4328,1,0,341.518,377.672,368.767,0,62089,1027,9381,809.973,456.114,15382.024
550,3,1034,D12-19,380,30,54,17.103,6.435,0.376,0.556,0.562,0,3,,-1.062,-0.148,38.319,0.02,0.213,0.781,0.824,0.689,0.311,0.486,0.298,0,72.3913,53.7615,0.2573,1,0,331.281,370.784,399.678,0,62177,1028,9392,662.234,328.875,15400.369
551,3,1111,D45-52,300,23,43,13.177,5.582,0.424,0.535,0.539,0,3,,1.032,0.332,27.521,9.336,0.153,0.78,0.786,0.687,0.313,0.485,0.257,0,52.8413,53.6339,0.015,0,0,346.998,380.934,403.008,0,62250,1029,9400,640.085,296.861,15419.636
552,3,1075,D37-45,420,52,60,17.099,2.156,0.126,0.867,0.867,1,4,CAM_552_3,-1.852,-0.916,19.142,1.699,0.606,1.0,0.802,0.7,0.3,0.944,0.708,0,106.9693,85.5863,0.1999,0,0,542.04,557.693,592.519,0,62395,1031,9428,1049.405,557.434,15465.508
553,3,1314,D19-24,260,22,37,16.907,5.957,0.352,0.595,0.6,0,3,,-1.827,1.643,60.027,7.112,0.333,0.751,0.721,0.641,0.359,0.566,0.417,0,73.1221,39.1034,0.4652,1,0,361.255,380.819,425.204,0,62469,1032,9437,694.974,333.431,15484.724
554,3,1250,D61-70,260,21,37,13.883,5.067,0.365,0.568,0.574,0,3,,0.852,1.074,6.61,4.604,1.0,0.776,0.801,0.678,0.322,0.668,0.893,0,36.1478,46.0195,0.2731,1,0,348.271,366.067,381.979,0,62560,1034,9449,670.379,313.305,15504.864
555,3,1262,D70-78,460,40,66,13.523,4.979,0.368,0.606,0.609,1,3,CAM_555_3,0.211,-1.809,72.964,7.14,0.405,0.907,0.863,0.744,0.256,0.42,0.409,0,67.3856,87.7392,0.302,1,0,367.142,402.769,410.235,0,62685,1037,9468,801.776,452.435,15535.383
556,3,1358,D37-45,260,30,37,15.519,1.389,0.09,0.811,0.821,1,4,CAM_556_3,0.269,-1.589,72.857,5.578,0.905,1.0,0.842,0.725,0.275,0.502,0.794,0,106.9693,54.9364,0.4864,1,0,513.66,549.104,555.948,0,62833,1039,9496,1019.152,538.932,15581.822
557,3,1352,D19-24,380,29,54,13.514,6.03,0.446,0.537,0.539,0,3,,-1.3,-0.504,25.69,1.798,0.643,0.725,0.76,0.653,0.347,0.798,0.696,0,39.1034,66.4308,0.6988,1,0,333.851,364.365,400.459,0,62914,1041,9506,649.415,304.918,15600.544
558,3,1038,D45-52,300,26,43,15.091,5.263,0.349,0.605,0.609,1,3,CAM_558_3,1.571,-1.953,59.588,4.444,0.331,0.984,0.865,0.783,0.217,0.469,0.361,0,52.8413,51.1875,0.0313,0,0,329.605,361.532,384.074,0,63048,1042,9525,799.772,437.061,15630.697
559,3,1104,D24-31,420,33,60,12.861,5.661,0.44,0.55,0.551,0,3,,-1.054,0.391,67.874,6.211,0.877,0.812,0.705,0.682,0.318,0.42,0.732,0,52.1383,78.4589,0.5048,1,0,335.078,349.184,395.135,0,63128,1044,9534,677.503,322.449,15649.971
560,3,1346,D19-24,260,19,37,12.95,6.084,0.47,0.514,0.515,0,3,,-0.232,1.57,70.543,0.828,0.892,0.73,0.887,0.689,0.311,0.691,0.829,0,66.4308,45.9912,0.3077,1,0,343.432,354.523,384.683,0,63203,1045,9543,655.486,317.513,15668.46
561,3,1273,D52-61,460,38,66,14.003,5.918,0.423,0.576,0.576,0,3,,-1.188,1.385,75.907,0.284,0.422,0.766,0.855,0.681,0.319,0.764,0.531,0,93.2851,81.5683,0.1256,0,0,356.271,389.144,395.508,0,63281,1047,9553,685.151,335.785,15687.593
562,3,1312,D31-37,460,37,66,13.287,5.333,0.401,0.561,0.564,0,3,,0.647,-0.111,39.219,6.48,0.718,0.775,0.765,0.672,0.328,0.962,0.798,0,35.3454,84.3184,1.3856,1,0,346.975,373.255,373.321,0,63359,1049,9563,675.689,326.436,15707.351
563,3,1335,D19-24,300,22,43,14.61,6.83,0.467,0.512,0.514,0,3,,1.869,1.09,14.384,7.048,0.58,0.735,0.847,0.683,0.317,0.075,0.42,0,45.9912,46.9205,0.0202,0,0,323.433,333.492,374.357,0,63429,1050,9571,650.0,315.236,15724.895
564,3,1204,D31-37,340,29,49,13.731,5.347,0.389,0.592,0.594,0,3,,1.324,-1.71,67.37,1.417,0.874,0.803,0.77,0.678,0.322,0.348,0.705,0,84.3184,62.7426,0.2559,1,0,352.089,371.276,395.488,0,63520,1052,9583,692.309,324.921,15744.854
565,3,1369,D70-78,260,21,37,11.967,4.612,0.385,0.568,0.572,0,3,,-1.178,-0.497,23.221,2.918,0.629,0.737,0.753,0.649,0.351,0.595,0.617,0,87.7392,53.3877,0.3915,1,0,344.018,382.262,396.655,0,63599,1054,9592,690.646,337.907,15765.562
566,3,1038,D12-19,260,20,37,14.641,6.236,0.426,0.541,0.544,0,3,,1.22,-0.005,50.946,6.027,0.283,0.716,0.853,0.666,0.334,0.728,0.431,0,53.7615,42.1452,0.2161,1,0,317.063,342.17,374.257,0,63687,1056,9602,661.489,315.92,15784.05
567,3,1020,D12-19,380,28,54,14.684,7.035,0.479,0.519,0.519,0,3,,-0.376,-1.575,36.979,4.922,0.705,0.72,0.811,0.667,0.333,0.609,0.673,0,42.1452,59.673,0.4159,1,0,324.77,347.866,350.615,0,63771,1057,9612,671.38,311.993,15801.386
568,3,1103,D78-85,380,32,54,14.607,5.179,0.355,0.593,0.598,0,3,,-1.4,-1.247,3.182,5.834,1.0,0.836,0.858,0.712,0.288,0.152,0.756,0,72.3673,65.9817,0.0882,0,0,351.986,362.729,403.721,0,63847,1059,9622,668.991,330.79,15821.559
569,3,1262,D24-31,340,28,49,15.497,5.964,0.385,0.571,0.576,0,3,,-0.942,-0.606,12.051,1.28,0.067,0.739,0.754,0.649,0.351,0.544,0.234,0,78.4589,54.1761,0.3095,1,0,358.053,388.539,416.603,0,63925,1061,9631,701.575,346.928,15840.604
570,3,1103,D61-70,220,18,31,13.162,4.549,0.346,0.581,0.588,0,3,,-1.987,-1.99,0.034,4.995,1.0,0.792,0.879,0.697,0.303,0.214,0.762,0,46.0195,41.7612,0.0925,0,0,328.684,355.176,385.96,0,64017,1063,9643,698.993,342.085,15861.482
571,3,1085,D37-45,380,43,54,13.631,1.806,0.133,0.796,0.803,1,4,CAM_571_3,1.843,1.106,13.632,4.954,0.076,1.0,0.887,0.738,0.262,0.501,0.187,0,54.9364,89.9501,0.6374,1,0,510.739,523.265,550.359,0,64166,1066,9669,998.219,526.713,15907.298
572,3,1191,D70-78,260,20,37,13.057,5.548,0.425,0.541,0.544,0,3,,1.367,0.32,36.097,1.959,0.701,0.75,0.801,0.673,0.327,0.726,0.709,0,53.3877,47.2577,0.1148,0,0,338.691,362.171,371.537,0,64251,1068,9679,647.028,323.33,15926.648
573,3,1199,D12-19,260,21,37,14.406,5.975,0.415,0.568,0.569,0,3,,-1.823,0.607,87.496,3.496,0.986,0.747,0.74,0.651,0.349,0.703,0.887,0,59.673,44.3486,0.2568,1,0,356.792,368.81,387.392,0,64332,1070,9689,685.669,319.183,15945.652
574,3,1046,D31-37,340,27,49,15.83,6.27,0.396,0.551,0.556,0,3,,1.29,-1.217,77.194,7.269,0.929,0.73,0.864,0.673,0.327,0.763,0.874,0,62.7426,51.6695,0.1765,0,0,339.233,358.338,389.728,0,64402,1072,9698,657.446,323.165,15964.171
575,3,1008,D37-45,220,23,31,14.351,1.847,0.129,0.742,0.755,1,4,CAM_575_3,-0.621,1.818,86.963,3.025,0.983,1.0,0.724,0.722,0.278,0.398,0.821,1,89.9501,46.5167,0.4829,1,0,516.64,549.641,554.948,0,64544,1073,9721,987.556,526.915,16009.556
576,3,1116,D12-19,420,33,60,14.992,6.513,0.434,0.55,0.552,0,3,,-1.097,1.834,70.96,3.056,0.394,0.808,0.86,0.711,0.289,0.5,0.425,0,44.3486,67.3054,0.5176,1,0,334.051,361.082,387.933,0,64623,1074,9731,686.337,325.765,16027.765
577,3,1309,D24-31,300,24,43,16.151,6.315,0.391,0.558,0.563,0,3,,1.835,-1.847,57.014,5.734,0.817,0.781,0.767,0.676,0.324,0.743,0.793,0,54.1761,45.0962,0.1676,0,0,354.009,366.761,420.897,0,64696,1076,9740,670.31,314.201,16046.278
578,3,1089,D12-19,300,23,43,14.16,5.655,0.399,0.535,0.541,0,3,,0.146,0.034,6.389,1.421,1.0,0.753,0.702,0.656,0.344,0.147,0.707,0,67.3054,49.9134,0.2584,1,0,317.666,339.653,368.404,0,64781,1078,9749,639.907,294.825,16065.454
579,3,1153,D70-78,260,19,37,14.76,6.457,0.437,0.514,0.518,0,3,,0.913,0.287,26.403,7.446,0.647,0.724,0.703,0.649,0.351,0.246,0.506,0,53.3877,40.352,0.2442,1,0,310.986,339.881,349.466,0,64852,1079,9757,645.902,307.233,16083.478
580,3,1098,D31-37,340,27,49,14.293,6.074,0.425,0.551,0.553,0,3,,-0.519,1.157,76.587,2.901,0.925,0.77,0.858,0.691,0.309,0.212,0.705,0,62.7426,57.2236,0.088,0,0,328.56,344.97,360.357,0,64938,1080,9767,662.909,329.127,16102.242
581,3,1386,D45-52,300,24,43,15.382,6.215,0.404,0.558,0.562,0,3,,1.353,1.258,2.024,2.546,1.0,0.722,0.849,0.663,0.337,0.421,0.805,0,52.8413,47.3494,0.1039,0,0,316.569,354.075,371.462,0,65018,1080,9776,667.956,318.684,16120.881
582,3,1215,D61-70,300,25,43,13.883,5.792,0.417,0.581,0.582,0,3,,-1.016,0.265,60.305,4.795,0.835,0.835,0.722,0.687,0.313,0.269,0.658,0,46.0195,54.0421,0.1743,0,0,327.74,356.253,397.265,0,65094,1081,9786,660.737,313.33,16140.21
583,3,1073,D61-70,340,26,49,13.643,6.565,0.481,0.531,0.529,0,3,,-0.981,1.847,73.981,0.126,0.911,0.708,0.768,0.648,0.352,0.246,0.677,0,46.0195,58.3828,0.2687,1,0,323.241,363.124,380.204,0,65178,1082,9797,658.03,300.503,16158.218
584,3,1395,D24-31,300,21,43,13.73,6.706,0.488,0.488,0.491,0,3,,-0.401,-0.088,16.831,3.787,0.094,0.677,0.72,0.636,0.364,0.558,0.262,0,54.1761,48.4029,0.1066,0,0,307.429,341.512,354.645,0,65248,1083,9804,652.082,317.637,16175.754
585,3,1142,D78-85,340,24,49,14.724,6.593,0.448,0.49,0.496,0,3,,0.088,-0.184,15.45,6.562,0.586,0.695,0.811,0.663,0.337,0.264,0.477,0,72.3673,51.2524,0.2918,1,0,333.184,354.147,371.588,0,65330,1084,9813,637.769,306.715,16193.441
586,3,1043,D61-70,380,32,54,13.792,4.774,0.346,0.593,0.599,0,3,,1.719,-1.68,60.946,2.841,0.839,0.806,0.762,0.677,0.323,0.748,0.809,0,58.3828,69.8809,0.1969,0,0,336.349,360.164,400.792,0,65415,1085,9824,696.945,339.934,16214.122
587,3,1383,D37-45,460,37,66,15.538,6.432,0.414,0.561,0.563,0,3,,1.52,-1.218,72.733,3.532,0.404,0.767,0.77,0.67,0.33,0.684,0.497,0,46.5167,72.103,0.55,1,0,350.49,376.915,391.542,0,65501,1087,9835,682.078,334.215,16232.506
588,3,1155,D37-45,220,16,31,15.065,6.94,0.461,0.516,0.518,0,3,,-1.589,0.452,82.161,1.445,0.956,0.767,0.785,0.685,0.315,0.783,0.902,0,72.103,33.5677,0.5344,1,0,311.699,345.05,356.846,0,65586,1089,9845,672.737,316.529,16249.943
589,3,1041,D78-85,460,32,66,14.158,6.589,0.465,0.485,0.49,0,3,,1.924,-0.985,72.892,1.858,0.905,0.7,0.762,0.657,0.343,0.15,0.646,0,51.2524,71.6361,0.3977,1,0,331.492,356.312,363.118,0,65667,1090,9854,625.591,295.263,16267.601
590,3,1172,D52-61,300,24,43,14.968,6.285,0.42,0.558,0.56,0,3,,-1.809,0.364,81.051,6.686,0.95,0.725,0.773,0.65,0.35,0.447,0.774,0,93.2851,48.6597,0.4784,1,0,319.19,330.663,367.08,0,65748,1092,9864,673.566,337.647,16286.152
591,3,1362,D52-61,300,24,43,13.972,5.934,0.425,0.558,0.56,0,3,,1.255,-0.771,89.069,6.524,0.495,0.792,0.88,0.705,0.295,0.568,0.516,0,48.6597,52.127,0.0713,0,0,345.561,374.448,370.965,0,65823,1094,9873,663.577,312.839,16305.141
592,3,1195,D31-37,220,17,31,15.135,6.42,0.424,0.548,0.551,0,3,,-0.886,1.171,88.976,0.528,0.994,0.714,0.714,0.635,0.365,0.805,0.925,0,62.7426,34.8508,0.4445,1,0,319.843,335.705,389.289,0,65893,1095,9881,678.208,328.315,16323.455
593,3,1242,D24-31,220,18,31,16.393,6.252,0.381,0.581,0.584,0,3,,-1.949,0.582,86.938,3.718,0.483,0.826,0.851,0.709,0.291,0.383,0.454,0,54.1761,33.5306,0.3811,1,0,362.496,398.666,427.49,0,65974,1097,9892,689.375,349.015,16342.204
594,3,1342,D31-37,420,29,60,13.503,6.479,0.48,0.483,0.487,0,3,,-0.213,0.761,49.254,4.447,0.774,0.712,0.72,0.655,0.345,0.754,0.767,0,34.8508,68.4392,0.9638,1,0,320.915,355.905,382.957,0,66048,1098,9901,637.247,290.342,16359.988
595,3,1179,D61-70,460,36,66,15.954,6.537,0.41,0.545,0.55,0,3,,-1.042,-0.462,21.36,0.895,0.619,0.741,0.747,0.656,0.344,0.562,0.599,0,58.3828,68.865,0.1795,0,0,349.308,371.816,395.823,0,66134,1100,9911,662.031,311.03,16378.135
596,3,1254,D37-45,420,31,60,15.631,7.584,0.485,0.517,0.516,0,3,,-1.62,0.252,72.474,4.504,0.903,0.772,0.807,0.692,0.308,0.401,0.748,0,33.5677,61.8082,0.8413,1,0,332.909,367.706,393.878,0,66213,1101,9920,663.437,300.163,16394.771
597,3,1002,D31-37,380,31,54,14.705,5.699,0.388,0.574,0.578,0,3,,0.852,0.719,4.73,3.961,1.0,0.801,0.853,0.699,0.301,0.165,0.749,0,68.4392,64.0298,0.0644,0,0,351.878,372.407,392.522,0,66301,1102,9930,657.755,325.571,16414.166
598,3,1310,D78-85,340,24,49,14.557,6.505,0.447,0.49,0.496,0,3,,-0.695,-0.783,3.232,4.58,1.0,0.704,0.878,0.68,0.32,0.111,0.716,0,71.6361,51.8401,0.2763,1,0,329.316,344.571,374.305,0,66378,1103,9938,609.949,278.683,16431.963
599,3,1239,D45-52,460,37,66,13.016,5.545,0.426,0.561,0.562,0,3,,1.988,1.587,5.513,2.948,1.0,0.812,0.849,0.708,0.292,0.859,0.959,0,52.8413,86.0726,0.6289,1,0,350.717,367.805,395.836,0,66465,1104,9949,654.563,323.962,16451.457
600,3,1354,D70-78,300,23,43,13.794,5.535,0.401,0.535,0.541,0,3,,-1.167,0.492,75.615,4.814,0.92,0.732,0.869,0.679,0.321,0.848,0.897,0,40.352,51.2355,0.2697,1,0,315.164,349.132,353.873,0,66534,1105,9957,640.077,297.261,16470.782
601,3,1155,D12-19,340,24,49,15.263,7.852,0.514,0.49,0.489,0,3,,-0.715,0.717,71.214,4.893,0.896,0.673,0.707,0.631,0.369,0.528,0.76,0,49.9134,49.4432,0.0094,0,0,303.062,316.181,343.367,0,66599,1106,9963,648.458,314.176,16486.896
602,3,1043,D70-78,420,28,60,13.412,6.906,0.515,0.467,0.469,0,3,,-0.067,-0.413,18.583,6.105,0.603,0.684,0.874,0.677,0.323,0.539,0.583,0,51.2355,67.3612,0.3147,1,0,304.085,327.432,351.614,0,66675,1106,9970,602.681,276.06,16504.031
603,3,1129,D61-70,420,33,60,13.863,5.606,0.404,0.55,0.555,0,3,,-0.665,-0.798,4.963,2.621,1.0,0.719,0.793,0.653,0.347,0.622,0.869,0,58.3828,72.7874,0.2467,1,0,315.002,326.119,381.837,0,66752,1107,9980,647.884,322.456,16523.373
604,3,1144,D52-61,420,28,60,15.33,8.258,0.539,0.467,0.466,0,3,,-1.195,1.277,77.99,3.044,0.933,0.73,0.778,0.68,0.32,0.621,0.834,0,48.6597,58.9334,0.2111,1,0,328.973,364.063,390.564,0,66827,1108,9988,635.793,285.433,16538.817
605,3,1050,D70-78,380,30,54,11.899,4.419,0.371,0.556,0.563,0,3,,0.118,-1.298,59.127,2.592,0.828,0.761,0.866,0.687,0.313,0.243,0.645,0,67.3612,77.2732,0.1471,0,0,316.479,352.737,375.325,0,66900,1109,9997,690.606,318.851,16559.682
606,3,1018,D45-52,260,20,37,14.812,5.955,0.402,0.541,0.546,0,3,,0.513,1.924,35.37,4.479,0.196,0.776,0.739,0.674,0.326,0.08,0.159,0,86.0726,41.6585,0.516,1,0,327.197,348.538,366.639,0,66979,1111,10006,680.188,337.706,16578.521
607,3,1228,D70-78,340,23,49,15.402,7.91,0.514,0.469,0.471,0,3,,1.584,-0.192,68.614,2.941,0.881,0.747,0.716,0.676,0.324,0.456,0.743,0,67.3612,47.6625,0.2924,1,0,302.885,337.899,338.974,0,67047,1112,10013,633.455,283.482,16594.42
608,3,1360,D61-70,260,19,37,13.521,5.772,0.427,0.514,0.519,0,3,,0.836,0.74,3.371,6.447,1.0,0.775,0.881,0.71,0.29,0.403,0.827,0,72.7874,44.0486,0.3948,1,0,333.519,367.309,374.12,0,67122,1114,10021,632.357,291.603,16613.3
609,3,1086,D37-45,340,27,49,14.084,6.409,0.455,0.551,0.55,0,3,,1.854,-0.01,62.199,0.216,0.346,0.802,0.818,0.699,0.301,0.254,0.318,0,61.8082,58.0749,0.0604,0,0,341.268,356.734,398.982,0,67205,1115,10031,649.034,314.4,16631.645
610,3,1211,D70-78,380,27,54,13.605,6.308,0.464,0.5,0.504,0,3,,1.867,-0.028,63.438,3.0,0.852,0.759,0.825,0.695,0.305,0.473,0.737,0,47.6625,62.8442,0.3185,1,0,301.065,332.854,327.103,0,67287,1117,10041,654.356,321.523,16649.759
611,3,1072,D61-70,380,29,54,14.876,6.437,0.433,0.537,0.54,0,3,,-1.851,-1.352,8.102,8.111,0.045,0.706,0.892,0.67,0.33,0.269,0.119,0,44.0486,60.3495,0.3701,1,0,325.216,364.664,354.939,0,67356,1119,10049,661.607,315.777,16667.973
612,3,1101,D24-31,220,14,31,12.618,7.276,0.577,0.452,0.449,0,3,,1.116,1.057,1.546,10.086,0.009,0.654,0.809,0.653,0.347,0.672,0.239,0,33.5306,36.7405,0.0957,0,0,287.338,318.495,353.356,0,67425,1120,10056,609.428,281.762,16684.539
613,3,1245,D19-24,420,32,60,13.476,6.101,0.453,0.533,0.535,0,3,,0.728,-0.59,66.608,2.347,0.37,0.778,0.736,0.676,0.324,0.114,0.287,0,45.9912,73.2759,0.5933,1,0,323.104,344.656,367.035,0,67501,1122,10066,649.649,326.107,16703.146
614,3,1286,D19-24,220,14,31,16.608,8.262,0.497,0.452,0.457,0,3,,-0.16,-0.28,6.526,6.755,1.0,0.657,0.887,0.67,0.33,0.069,0.693,0,73.2759,27.9125,0.6191,1,0,324.049,357.446,390.143,0,67575,1124,10073,604.686,292.238,16718.48
615,3,1365,D78-85,340,26,49,14.177,5.765,0.407,0.531,0.537,0,3,,0.705,1.75,25.064,3.274,0.639,0.78,0.858,0.702,0.298,0.81,0.69,0,51.8401,56.187,0.0839,0,0,328.088,343.49,397.787,0,67659,1125,10082,664.938,325.027,16737.488
616,3,1343,D45-52,420,28,60,13.134,6.917,0.527,0.467,0.467,0,3,,-1.281,1.888,65.886,5.04,0.866,0.743,0.708,0.673,0.327,0.308,0.684,0,41.6585,68.7884,0.6512,1,0,299.704,324.134,336.537,0,67727,1127,10089,608.312,284.194,16754.609
617,3,1109,D19-24,420,27,60,15.403,7.641,0.496,0.45,0.455,0,3,,-1.183,0.082,54.451,1.363,0.303,0.647,0.701,0.629,0.371,0.85,0.506,0,27.9125,57.3279,1.0538,1,0,317.728,337.23,371.4,0,67801,1128,10096,587.099,275.064,16770.708
618,3,1177,D37-45,260,18,37,14.89,6.841,0.459,0.486,0.492,0,3,,0.839,-1.195,89.914,5.877,0.5,0.693,0.785,0.658,0.342,0.456,0.485,0,61.8082,38.5839,0.3757,1,0,311.545,335.729,344.48,0,67867,1129,10103,629.988,305.117,16788.062
619,3,1249,D19-24,420,27,60,14.954,8.39,0.561,0.45,0.449,0,3,,-1.719,-1.857,1.889,4.032,1.0,0.72,0.845,0.694,0.306,0.413,0.82,0,57.3279,59.0498,0.03,0,0,310.283,340.274,343.437,0,67942,1131,10112,605.025,270.827,16803.224
620,3,1347,D31-37,340,25,49,15.709,7.577,0.482,0.51,0.511,0,3,,-0.148,-1.449,46.974,1.959,0.261,0.699,0.721,0.64,0.36,0.886,0.486,0,68.4392,49.3634,0.2787,1,0,312.326,349.491,340.198,0,68020,1133,10121,669.786,302.786,16819.824
621,3,1277,D45-52,220,15,31,12.518,6.633,0.53,0.484,0.482,0,3,,1.277,1.143,3.114,2.146,1.0,0.754,0.896,0.711,0.289,0.787,0.939,0,68.7884,38.698,0.4374,1,0,325.909,349.128,389.297,0,68085,1135,10127,641.975,292.399,16837.419
622,3,1075,D37-45,260,19,37,17.074,8.308,0.487,0.514,0.514,0,3,,0.741,-1.284,88.612,2.755,0.992,0.701,0.861,0.669,0.331,0.356,0.781,0,38.5839,34.8829,0.0959,0,0,336.263,370.694,393.89,0,68166,1136,10136,668.579,307.635,16853.129
623,3,1398,D12-19,220,16,31,15.575,6.894,0.443,0.516,0.52,0,3,,0.828,0.849,0.703,6.724,1.0,0.782,0.81,0.698,0.302,0.784,0.935,0,49.9134,32.4681,0.3495,1,0,342.288,378.036,380.851,0,68238,1138,10144,670.521,304.013,16870.625
624,3,1279,D70-78,460,35,66,13.944,5.622,0.403,0.53,0.537,0,3,,-1.913,0.544,89.04,1.694,0.495,0.797,0.899,0.719,0.281,0.331,0.449,0,62.8442,77.2561,0.2293,1,0,344.072,355.841,386.979,0,68324,1139,10154,643.906,324.432,16889.809
625,3,1371,D61-70,220,15,31,15.737,8.093,0.514,0.484,0.484,0,3,,-1.03,1.547,77.036,3.145,0.928,0.666,0.837,0.655,0.345,0.586,0.81,0,60.3495,30.7827,0.4899,1,0,310.354,334.113,351.19,0,68389,1141,10161,619.096,297.659,16905.58
626,3,1299,D70-78,300,21,43,13.682,6.708,0.49,0.488,0.491,0,3,,-0.071,-0.333,14.364,0.627,0.58,0.763,0.721,0.679,0.321,0.15,0.442,0,77.2561,48.5743,0.3713,1,0,318.177,357.667,383.971,0,68470,1142,10170,612.948,302.275,16923.114
627,3,1019,D70-78,260,19,37,14.606,7.048,0.483,0.514,0.514,0,3,,0.497,-1.662,85.372,6.599,0.474,0.762,0.784,0.684,0.316,0.656,0.532,0,48.5743,40.7758,0.1605,0,0,327.928,358.751,362.417,0,68538,1143,10179,639.162,310.522,16940.398
628,3,1094,D52-61,460,34,66,12.622,5.659,0.448,0.515,0.519,0,3,,-0.455,0.915,66.902,0.459,0.372,0.76,0.784,0.682,0.318,0.149,0.301,0,58.9334,83.6621,0.4196,1,0,313.801,345.712,361.796,0,68614,1144,10188,645.08,294.614,16959.43
629,3,1220,D61-70,300,19,43,13.744,7.034,0.512,0.442,0.447,0,3,,1.207,-1.792,68.791,3.801,0.882,0.684,0.771,0.664,0.336,0.062,0.606,0,30.7827,45.3774,0.4741,1,0,300.604,340.054,328.634,0,68691,1146,10195,583.105,276.626,16976.231
