# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Delhi | Seed=1305 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.679798Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
831,4,1053,D61-70,220,7,31,12.967,10.788,0.832,0.226,0.22,0,2,,0.331,-0.535,46.477,3.891,0.258,0.484,0.712,0.617,0.383,0.356,0.296,0,43.7027,25.4936,0.4167,1,0,229.639,251.823,271.803,0,81063,1379,11152,463.044,190.123,19510.233
832,4,1252,D24-31,260,19,37,15.355,4.802,0.313,0.514,0.531,0,3,,1.849,-1.969,55.327,8.695,0.807,0.794,0.831,0.709,0.291,0.731,0.785,0,61.0871,38.7884,0.365,1,0,440.786,462.703,502.45,0,81147,1380,11162,756.796,352.327,19540.325
833,4,1384,D31-37,420,11,60,13.616,11.566,0.849,0.183,0.18,0,1,,0.315,1.206,32.851,3.371,0.683,0.483,0.708,0.628,0.372,0.124,0.475,0,24.6249,43.1941,0.7541,1,0,226.788,245.431,275.282,0,81201,1381,11164,442.401,185.473,19549.651
834,4,1266,D78-85,340,12,49,14.444,10.706,0.741,0.245,0.246,0,2,,0.977,-0.411,66.665,3.805,0.37,0.549,0.791,0.659,0.341,0.518,0.421,0,24.1794,36.4792,0.5087,1,0,263.017,280.119,306.266,0,81252,1383,11167,498.979,210.192,19560.483
835,4,1080,D52-61,260,7,37,13.582,11.54,0.85,0.189,0.185,0,1,,0.093,-0.0,5.311,4.497,1.0,0.516,0.872,0.676,0.324,0.567,0.86,0,54.7346,27.0718,0.5054,1,0,215.475,252.219,284.042,0,81307,1383,11171,475.992,189.948,19569.883
836,4,1184,D12-19,420,16,60,14.838,11.262,0.759,0.267,0.264,0,2,,-0.5,-1.949,36.278,2.071,0.702,0.537,0.848,0.658,0.342,0.166,0.518,0,38.2857,45.4152,0.1862,0,0,260.734,287.666,308.397,0,81361,1384,11174,490.521,221.721,19580.172
837,4,1201,D45-52,420,14,60,14.895,11.083,0.744,0.233,0.236,0,2,,1.259,-0.984,83.926,3.271,0.966,0.546,0.786,0.66,0.34,0.502,0.808,0,30.2168,42.8909,0.4194,1,0,259.825,292.571,327.13,0,81420,1385,11178,495.923,203.408,19590.452
838,4,1334,D19-24,380,11,54,15.255,12.821,0.84,0.204,0.199,0,1,,-0.83,1.177,89.359,0.209,0.496,0.457,0.865,0.64,0.36,0.509,0.501,0,23.3988,36.0918,0.5425,1,0,228.886,268.437,267.501,0,81462,1385,11180,485.031,215.443,19598.351
839,4,1245,D70-78,420,14,60,14.478,10.854,0.75,0.233,0.235,0,2,,-0.496,1.067,73.268,3.655,0.907,0.5,0.861,0.652,0.348,0.842,0.884,0,30.9169,44.1268,0.4273,1,0,237.883,272.557,306.907,0,81514,1385,11183,500.957,208.958,19608.917
840,4,1151,D45-52,220,6,31,13.433,11.057,0.823,0.194,0.192,0,1,,-1.923,0.784,79.376,6.141,0.441,0.488,0.712,0.629,0.371,0.638,0.514,0,42.8909,23.3313,0.456,1,0,220.916,239.457,250.166,0,81555,1386,11186,450.125,189.003,19618.951
841,4,1288,D78-85,420,13,60,13.671,10.529,0.77,0.217,0.218,0,2,,1.062,0.798,8.118,3.343,1.0,0.469,0.766,0.623,0.377,0.496,0.81,0,36.4792,45.4777,0.2467,1,0,238.755,277.855,277.913,0,81606,1387,11189,464.848,211.94,19629.806
842,4,1248,D24-31,300,18,43,15.205,6.283,0.413,0.419,0.435,0,3,,-1.994,0.253,77.577,4.272,0.431,0.675,0.793,0.67,0.33,0.692,0.517,0,38.7884,39.7062,0.0237,0,0,416.554,429.657,455.63,0,81679,1388,11196,715.679,311.193,19657.383
843,4,1146,D37-45,460,13,66,14.623,11.516,0.788,0.197,0.199,0,1,,0.942,-0.178,53.354,0.25,0.796,0.533,0.844,0.676,0.324,0.387,0.664,0,24.1924,45.0686,0.8629,1,0,215.205,230.282,266.502,0,81726,1390,11200,456.91,203.457,19666.866
844,4,1062,D78-85,300,9,43,16.505,13.166,0.798,0.209,0.209,0,2,,-1.521,-0.619,24.916,0.033,0.638,0.46,0.848,0.637,0.363,0.49,0.585,0,45.4777,26.5818,0.4155,1,0,224.914,262.625,287.436,0,81771,1392,11202,464.33,210.549,19674.373
845,4,1372,D78-85,220,6,31,15.403,12.653,0.821,0.194,0.192,0,1,,1.623,-1.257,70.16,2.753,0.89,0.467,0.844,0.644,0.356,0.727,0.832,0,26.5818,20.3471,0.2345,1,0,231.813,241.827,296.951,0,81825,1392,11206,476.729,190.592,19682.412
846,4,1334,D12-19,260,8,37,13.445,10.989,0.817,0.216,0.213,0,2,,-1.452,-1.972,7.664,1.307,1.0,0.474,0.802,0.632,0.368,0.718,0.896,0,38.2857,28.604,0.2529,1,0,251.866,271.343,285.393,0,81874,1394,11209,490.685,203.057,19692.688
847,4,1397,D45-52,340,9,49,13.727,11.325,0.825,0.184,0.183,0,1,,-0.156,0.722,44.707,3.781,0.248,0.463,0.708,0.618,0.382,0.618,0.39,0,23.3313,34.7026,0.4874,1,0,219.943,259.262,273.279,0,81927,1395,11212,442.119,184.831,19702.317
848,4,1300,D45-52,420,14,60,14.199,11.54,0.813,0.233,0.229,0,2,,0.723,1.364,17.903,5.765,0.099,0.503,0.81,0.643,0.357,0.937,0.398,0,34.7026,44.9925,0.2965,1,0,227.134,244.737,284.518,0,81976,1396,11215,501.851,207.527,19712.026
849,4,1222,D61-70,220,7,31,16.081,12.307,0.765,0.226,0.227,0,2,,1.917,-0.942,74.239,2.089,0.912,0.51,0.758,0.639,0.361,0.129,0.63,0,25.4936,20.5573,0.1936,0,0,235.998,267.923,272.249,0,82034,1397,11219,463.205,183.395,19720.723
850,4,1135,D52-61,420,9,60,14.422,13.253,0.919,0.15,0.143,0,1,,-1.796,-0.734,24.602,6.429,0.637,0.442,0.85,0.646,0.354,0.331,0.528,0,27.0718,38.5135,0.4226,1,0,213.22,223.234,265.045,0,82077,1398,11221,428.734,163.564,19727.707
851,4,1376,D45-52,420,9,60,14.106,12.409,0.88,0.15,0.147,0,1,,0.753,-0.306,53.986,5.382,0.8,0.491,0.771,0.655,0.345,0.415,0.667,0,44.9925,39.3758,0.1248,0,0,221.809,238.052,288.623,0,82130,1400,11223,460.499,171.513,19735.746
852,4,1375,D24-31,380,25,54,15.379,6.142,0.399,0.463,0.477,0,3,,0.15,-0.667,42.208,1.34,0.734,0.675,0.867,0.672,0.328,0.653,0.708,0,38.7884,52.8853,0.3634,1,0,415.97,443.476,452.49,0,82204,1402,11231,721.79,337.975,19763.809
853,4,1192,D78-85,220,5,31,15.511,13.262,0.855,0.161,0.16,0,1,,1.605,0.485,32.208,6.818,0.679,0.456,0.789,0.637,0.363,0.075,0.46,0,20.3471,19.1281,0.0599,0,0,245.12,272.713,298.688,0,82243,1403,11233,436.972,191.952,19770.86
854,4,1217,D78-85,460,11,66,13.417,11.867,0.885,0.167,0.162,0,1,,-0.534,1.663,87.065,4.832,0.984,0.476,0.784,0.645,0.355,0.5,0.812,0,20.3471,46.6664,1.2935,1,0,229.051,261.187,290.174,0,82290,1405,11236,460.971,182.003,19779.693
855,4,1141,D78-85,460,11,66,15.386,13.042,0.848,0.167,0.165,0,1,,1.571,0.062,54.001,4.216,0.8,0.456,0.793,0.636,0.364,0.29,0.614,0,46.6664,40.6931,0.128,0,0,212.398,227.397,254.569,0,82335,1406,11238,438.749,173.618,19787.058
856,4,1343,D52-61,220,7,31,13.097,10.451,0.798,0.226,0.223,0,2,,1.259,-0.012,52.223,0.243,0.79,0.557,0.721,0.655,0.345,0.508,0.693,0,38.5135,25.24,0.3446,1,0,225.332,238.959,272.485,0,82378,1406,11242,485.249,194.238,19798.074
857,4,1074,D37-45,380,8,54,15.581,13.2,0.847,0.148,0.149,0,1,,1.12,1.955,14.681,3.337,0.082,0.414,0.763,0.615,0.385,0.926,0.407,0,45.0686,32.1503,0.2866,1,0,232.282,267.978,295.628,0,82416,1408,11245,440.169,192.185,19805.11
858,4,1075,D52-61,260,9,37,14.999,11.422,0.761,0.243,0.243,0,2,,1.837,1.147,12.531,3.122,0.57,0.497,0.892,0.654,0.346,0.852,0.667,0,25.24,26.7922,0.0615,0,0,251.949,288.861,283.514,0,82473,1410,11248,481.768,217.047,19815.036
859,4,1086,D45-52,460,10,66,14.424,12.978,0.9,0.152,0.146,0,1,,1.25,1.274,0.536,3.404,1.0,0.463,0.842,0.655,0.345,0.701,0.897,0,44.9925,42.2861,0.0602,0,0,215.178,240.536,258.259,0,82508,1410,11250,456.534,192.851,19822.374
860,4,1390,D24-31,380,26,54,13.061,4.394,0.336,0.481,0.5,0,3,,0.731,0.001,36.127,1.741,0.201,0.752,0.749,0.681,0.319,0.355,0.25,0,52.8853,63.854,0.2074,1,0,453.904,481.58,480.494,0,82577,1411,11258,765.339,353.553,19852.751
861,4,1215,D12-19,260,8,37,17.128,14.23,0.831,0.216,0.212,0,2,,-1.825,0.014,62.096,0.458,0.345,0.557,0.789,0.671,0.329,0.673,0.453,0,28.604,22.4531,0.215,1,0,238.34,268.453,306.349,0,82625,1413,11261,465.199,204.204,19858.977
862,4,1047,D12-19,300,9,43,13.95,11.655,0.835,0.209,0.205,0,2,,1.058,1.527,10.172,2.143,0.557,0.476,0.812,0.638,0.362,0.566,0.56,0,22.4531,31.4504,0.4007,1,0,225.245,236.456,270.836,0,82673,1414,11265,459.208,203.364,19868.373
863,4,1322,D45-52,380,13,54,13.464,10.759,0.799,0.241,0.237,0,2,,-0.049,-1.259,48.753,7.004,0.271,0.56,0.769,0.661,0.339,0.945,0.499,0,44.9925,43.4488,0.0343,0,0,258.576,278.907,313.393,0,82732,1415,11270,504.506,221.331,19879.11
864,4,1263,D78-85,340,7,49,12.916,11.04,0.855,0.143,0.143,0,1,,-1.986,-0.173,53.462,4.887,0.797,0.422,0.84,0.636,0.364,0.208,0.583,0,46.6664,34.3815,0.2632,1,0,205.693,239.536,269.969,0,82784,1417,11272,430.131,187.269,19888.81
865,4,1203,D12-19,380,12,54,14.594,11.304,0.775,0.222,0.223,0,2,,1.709,-1.563,62.956,5.421,0.85,0.471,0.829,0.634,0.366,0.993,0.902,0,31.4504,38.8965,0.2368,1,0,257.132,280.348,282.225,0,82827,1419,11274,466.931,198.173,19898.736
866,4,1357,D24-31,220,13,31,14.69,6.214,0.423,0.419,0.435,0,3,,-1.375,-0.497,27.524,3.495,0.153,0.655,0.869,0.676,0.324,0.829,0.372,0,63.854,30.1705,0.5275,1,0,404.557,436.557,458.148,0,82902,1420,11281,704.104,303.702,19926.404
867,4,1232,D37-45,220,6,31,13.761,10.8,0.785,0.194,0.196,0,1,,-0.011,-1.008,44.597,5.106,0.748,0.5,0.703,0.633,0.367,0.615,0.699,0,32.1503,22.7752,0.2916,1,0,232.981,265.996,280.75,0,82955,1422,11284,463.219,199.942,19936.759
868,4,1015,D70-78,460,15,66,17.129,13.143,0.767,0.227,0.228,0,2,,-0.934,-1.164,6.301,4.323,1.0,0.543,0.807,0.665,0.335,0.371,0.789,0,44.1268,40.4488,0.0833,0,0,246.745,277.076,300.148,0,83008,1423,11287,488.6,199.705,19944.421
869,4,1289,D37-45,420,12,60,14.159,11.306,0.799,0.2,0.2,0,2,,-0.476,0.395,46.986,6.191,0.761,0.451,0.817,0.629,0.371,0.38,0.62,0,22.7752,42.7162,0.8756,1,0,232.698,271.414,277.041,0,83049,1425,11290,481.113,188.668,19954.188
870,4,1270,D19-24,220,6,31,14.326,12.079,0.843,0.194,0.19,0,1,,-0.675,1.508,89.519,0.821,0.997,0.474,0.849,0.649,0.351,0.223,0.725,0,36.0918,21.8762,0.3939,1,0,231.145,243.204,275.223,0,83103,1426,11293,483.924,194.056,19962.945
871,4,1024,D45-52,460,10,66,13.027,11.157,0.856,0.152,0.151,0,1,,-0.884,-0.479,15.875,1.352,0.088,0.466,0.874,0.662,0.338,0.36,0.18,0,44.9925,46.8212,0.0406,0,0,227.255,262.41,258.565,0,83140,1428,11295,420.544,183.697,19972.559
872,4,1286,D61-70,340,10,49,14.966,12.733,0.851,0.204,0.199,0,1,,-1.142,-1.817,12.375,6.97,0.069,0.46,0.722,0.613,0.387,0.888,0.386,0,25.4936,32.9374,0.292,1,0,234.874,259.239,301.476,0,83194,1428,11299,459.694,202.37,19980.572
873,4,1209,D37-45,260,6,37,13.904,11.456,0.824,0.162,0.164,0,1,,-0.227,1.801,73.773,8.891,0.91,0.472,0.896,0.667,0.333,0.755,0.858,0,42.7162,25.2563,0.4087,1,0,210.133,226.237,271.749,0,83245,1429,11301,453.031,189.229,19989.887
874,4,1128,D19-24,460,10,66,17.051,15.034,0.882,0.152,0.148,0,1,,1.706,-1.856,58.69,2.947,0.326,0.479,0.703,0.635,0.365,0.529,0.4,0,21.8762,35.7721,0.6352,1,0,212.419,230.916,278.586,0,83297,1430,11304,467.422,186.968,19994.655
875,4,1397,D19-24,460,12,66,13.825,11.783,0.852,0.182,0.178,0,1,,1.95,-1.509,60.678,1.297,0.337,0.49,0.892,0.669,0.331,0.259,0.311,0,35.7721,46.4721,0.2991,1,0,222.61,237.006,253.536,0,83353,1431,11307,442.929,190.977,20003.699
876,4,1068,D61-70,460,11,66,14.399,12.603,0.875,0.167,0.162,0,1,,0.821,-0.996,84.265,1.612,0.968,0.461,0.711,0.623,0.377,0.247,0.696,0,32.9374,43.4823,0.3202,1,0,209.728,230.754,271.165,0,83399,1433,11310,461.682,177.405,20011.612
877,4,1024,D70-78,300,6,43,16.101,14.181,0.881,0.14,0.138,0,1,,0.322,0.301,1.094,7.71,1.0,0.423,0.826,0.635,0.365,0.609,0.857,0,44.1268,24.1951,0.4517,1,0,203.2,237.888,233.656,0,83434,1434,11312,448.039,169.289,20017.363
878,4,1319,D12-19,340,8,49,14.674,12.336,0.841,0.163,0.163,0,1,,-1.985,-0.263,48.518,1.763,0.77,0.434,0.862,0.64,0.36,0.594,0.706,0,38.8965,31.3537,0.1939,0,0,210.824,236.621,254.283,0,83474,1436,11314,465.214,203.645,20025.586
879,4,1272,D61-70,220,5,31,15.792,13.914,0.881,0.161,0.157,0,1,,1.864,-0.936,75.094,2.822,0.417,0.488,0.86,0.668,0.332,0.212,0.349,0,43.4823,18.7876,0.5679,1,0,226.25,255.025,286.559,0,83516,1438,11316,466.595,190.888,20031.822
880,4,1299,D12-19,460,13,66,14.769,11.637,0.788,0.197,0.198,0,1,,-1.085,0.804,86.146,3.927,0.979,0.523,0.783,0.659,0.341,0.494,0.813,0,38.8965,44.6255,0.1473,0,0,243.477,262.167,270.368,0,83562,1440,11318,465.142,192.627,20041.155
881,4,1033,D52-61,340,7,49,14.116,12.617,0.894,0.143,0.139,0,1,,-0.057,-0.359,16.47,1.382,0.592,0.47,0.725,0.637,0.363,0.513,0.563,0,25.24,31.4587,0.2464,1,0,215.835,247.283,247.826,0,83611,1442,11320,422.41,167.964,20048.884
882,4,1272,D12-19,420,12,60,13.378,10.864,0.812,0.2,0.199,0,1,,-1.791,-0.116,54.212,0.738,0.801,0.464,0.828,0.638,0.362,0.274,0.61,0,38.8965,45.21,0.1623,0,0,252.8,271.043,278.102,0,83650,1444,11323,467.309,200.297,20059.203
883,4,1391,D70-78,380,9,54,16.442,13.949,0.848,0.167,0.165,0,1,,0.319,-0.412,40.118,3.989,0.223,0.487,0.871,0.668,0.332,0.573,0.339,0,24.1951,31.4566,0.3001,1,0,242.962,257.181,288.701,0,83696,1444,11325,448.26,172.178,20065.434
884,4,1318,D24-31,260,17,37,16.002,5.967,0.373,0.459,0.476,0,3,,-0.893,1.421,83.376,3.474,0.963,0.738,0.862,0.704,0.296,0.637,0.866,0,30.1705,34.609,0.1471,0,0,435.354,468.161,479.739,0,83777,1445,11334,744.447,326.845,20093.691
885,4,1375,D37-45,340,7,49,11.863,10.081,0.85,0.143,0.144,0,1,,1.324,-0.671,86.791,2.95,0.482,0.451,0.745,0.632,0.368,0.313,0.42,0,25.2563,37.4335,0.4821,1,0,211.878,227.42,266.942,0,83825,1447,11337,432.575,183.236,20104.59
886,4,1263,D45-52,460,14,66,14.877,12.437,0.836,0.212,0.207,0,2,,0.466,-1.053,71.481,6.567,0.897,0.524,0.789,0.656,0.344,0.591,0.792,0,44.9925,45.4305,0.0097,0,0,234.371,246.401,284.821,0,83876,1449,11339,458.539,207.717,20113.029
887,4,1351,D19-24,380,9,54,12.156,10.793,0.888,0.167,0.161,0,1,,-0.509,-1.197,23.154,5.955,0.129,0.49,0.891,0.673,0.327,0.175,0.144,0,46.4721,42.5486,0.0844,0,0,246.336,256.493,296.544,0,83912,1450,11341,475.485,190.565,20123.205
888,4,1294,D19-24,260,6,37,14.154,11.679,0.825,0.162,0.163,0,1,,-0.207,-0.356,7.881,2.593,1.0,0.448,0.797,0.635,0.365,0.084,0.666,0,46.4721,24.8103,0.4661,1,0,240.233,257.587,286.447,0,83947,1450,11344,450.828,179.178,20132.241
889,4,1141,D78-85,420,9,60,13.873,11.715,0.844,0.15,0.151,0,1,,-1.921,0.536,89.304,3.198,0.996,0.489,0.784,0.656,0.344,0.787,0.924,0,34.3815,40.0369,0.1645,0,0,224.937,255.001,259.416,0,83983,1451,11345,436.235,170.153,20141.147
890,4,1300,D70-78,380,8,54,13.753,12.144,0.883,0.148,0.145,0,1,,-1.406,-1.188,4.653,1.905,1.0,0.44,0.895,0.655,0.345,0.665,0.884,0,31.4566,36.4223,0.1579,0,0,215.318,242.474,254.418,0,84025,1452,11348,424.514,164.852,20149.504
891,4,1271,D19-24,380,8,54,16.768,14.274,0.851,0.148,0.148,0,1,,0.308,0.699,17.81,3.368,0.599,0.431,0.886,0.648,0.352,0.717,0.641,0,24.8103,29.8747,0.2041,1,0,222.361,254.335,255.305,0,84072,1453,11350,440.411,166.216,20155.198
892,4,1022,D24-31,460,28,66,17.388,7.045,0.405,0.424,0.441,0,3,,-0.298,1.641,75.258,6.044,0.918,0.728,0.755,0.688,0.312,0.205,0.696,0,30.1705,53.6621,0.7786,1,0,413.75,440.669,464.248,0,84150,1454,11357,728.278,325.38,20181.861
893,4,1196,D12-19,260,6,37,13.642,12.327,0.904,0.162,0.156,0,1,,-0.562,-1.064,17.447,5.264,0.097,0.447,0.783,0.632,0.368,0.422,0.217,0,38.8965,25.7413,0.3382,1,0,231.878,253.527,278.465,0,84185,1455,11359,447.475,189.598,20190.088
894,4,1236,D37-45,300,8,43,14.914,12.469,0.836,0.186,0.184,0,1,,-1.307,-0.007,52.2,0.753,0.29,0.526,0.707,0.648,0.352,0.896,0.503,0,37.4335,28.2957,0.2441,1,0,238.345,257.057,282.806,0,84240,1457,11362,468.727,180.33,20198.304
895,4,1112,D12-19,420,11,60,14.362,11.713,0.816,0.183,0.183,0,1,,1.055,0.441,22.739,3.709,0.626,0.502,0.873,0.671,0.329,0.247,0.501,0,25.7413,40.9482,0.5908,1,0,250.88,276.886,291.582,0,84295,1457,11364,450.118,183.792,20207.446
896,4,1327,D24-31,260,15,37,13.153,6.082,0.462,0.405,0.419,0,3,,0.445,1.514,32.543,1.331,0.681,0.615,0.817,0.649,0.351,0.594,0.65,0,53.6621,39.045,0.2724,1,0,394.929,429.25,426.698,0,84359,1459,11371,707.018,301.569,20235.182
897,4,1249,D37-45,420,9,60,14.349,12.236,0.853,0.15,0.15,0,1,,-0.622,-0.903,10.209,4.072,0.057,0.483,0.785,0.654,0.346,0.578,0.237,0,28.2957,38.7088,0.368,1,0,235.697,260.878,304.59,0,84397,1461,11373,453.277,176.162,20243.437
898,4,1081,D19-24,260,7,37,15.467,12.955,0.838,0.189,0.187,0,1,,0.127,-0.857,47.861,5.527,0.766,0.461,0.702,0.614,0.386,0.135,0.522,0,29.8747,23.7723,0.2043,1,0,226.779,255.277,252.101,0,84439,1462,11376,462.008,179.813,20251.067
899,4,1331,D24-31,420,24,60,14.644,6.404,0.437,0.4,0.416,0,3,,-1.162,-0.791,10.94,0.625,0.061,0.693,0.846,0.696,0.304,0.345,0.147,0,39.045,56.2142,0.4397,1,0,423.558,441.842,456.683,0,84504,1464,11382,693.001,304.345,20278.363
900,4,1097,D61-70,460,10,66,13.645,12.537,0.919,0.152,0.144,0,1,,-1.259,0.565,81.013,5.796,0.45,0.439,1.0,0.674,0.326,0.594,0.497,0,18.7876,44.7015,1.3793,1,0,208.852,221.554,238.871,0,84555,1466,11384,450.008,177.116,20286.252
901,4,1323,D12-19,220,5,31,15.498,13.6,0.878,0.161,0.157,0,1,,-0.665,0.621,65.435,5.857,0.864,0.446,1.0,0.675,0.325,0.372,0.704,0,40.9482,19.144,0.5325,1,0,233.364,252.842,290.042,0,84598,1467,11386,457.317,172.028,20292.881
902,4,1050,D19-24,380,9,54,13.201,11.243,0.852,0.167,0.165,0,1,,-1.086,0.073,51.542,0.086,0.286,0.46,1.0,0.68,0.32,0.312,0.295,0,23.7723,39.181,0.6482,1,0,221.978,237.869,272.055,0,84634,1468,11389,429.818,190.81,20302.493
903,4,1231,D78-85,300,6,43,12.879,10.893,0.846,0.14,0.141,0,1,,-0.852,-0.544,11.852,3.144,0.566,0.453,1.0,0.685,0.315,0.993,0.7,0,34.3815,30.2482,0.1202,0,0,205.403,240.925,245.445,0,84678,1470,11391,420.732,172.168,20312.354
904,4,1341,D37-45,380,8,54,15.247,13.883,0.911,0.148,0.142,0,1,,1.039,1.542,10.929,6.195,0.061,0.426,0.943,0.657,0.343,0.996,0.382,0,38.7088,32.8554,0.1512,0,0,216.358,228.032,250.003,0,84718,1472,11393,425.345,173.698,20318.537
905,4,1122,D31-37,420,11,60,17.007,14.603,0.859,0.183,0.179,0,1,,-0.989,1.819,74.105,4.983,0.912,0.465,1.0,0.677,0.323,0.9,0.908,0,43.1941,34.5814,0.1994,0,0,234.247,244.636,274.895,0,84770,1472,11396,438.401,171.751,20324.066
906,4,1157,D37-45,260,7,37,15.189,12.198,0.803,0.189,0.19,0,1,,-0.565,-1.336,23.705,0.241,0.632,0.506,1.0,0.696,0.304,0.091,0.468,0,38.7088,24.2077,0.3746,1,0,247.278,267.308,296.46,0,84819,1472,11398,480.861,198.036,20332.643
907,4,1296,D61-70,380,8,54,13.535,11.85,0.876,0.148,0.146,0,1,,-0.139,0.101,13.667,4.392,0.576,0.467,0.992,0.687,0.313,0.34,0.502,0,44.7015,37.0106,0.1721,0,0,206.435,230.83,255.28,0,84865,1473,11400,465.755,178.804,20341.368
908,4,1311,D19-24,260,6,37,12.057,10.108,0.838,0.162,0.162,0,1,,1.659,0.801,20.232,0.201,0.612,0.468,1.0,0.685,0.315,0.873,0.694,0,39.181,29.1241,0.2567,1,0,232.158,262.168,281.266,0,84909,1474,11402,433.843,170.215,20352.368
909,4,1398,D12-19,300,6,43,13.606,12.021,0.884,0.14,0.137,0,1,,-1.933,0.209,74.437,1.038,0.914,0.425,0.985,0.668,0.332,0.545,0.791,0,19.144,28.632,0.4956,1,0,237.308,273.823,265.147,0,84953,1475,11404,444.954,164.867,20360.818
910,4,1014,D70-78,460,12,66,16.212,13.654,0.842,0.182,0.179,0,1,,0.837,1.445,15.381,3.818,0.085,0.485,1.0,0.688,0.312,0.217,0.127,0,31.4566,39.6295,0.2598,1,0,234.401,265.765,267.073,0,85003,1476,11408,452.912,192.831,20367.524
911,4,1017,D70-78,220,5,31,13.964,12.286,0.88,0.161,0.157,0,1,,-1.734,1.378,65.947,0.723,0.866,0.472,0.949,0.678,0.322,0.278,0.677,0,39.6295,21.2465,0.4639,1,0,216.931,231.924,250.285,0,85043,1478,11410,445.69,188.34,20375.796
912,4,1164,D31-37,300,7,43,15.019,12.853,0.856,0.163,0.161,0,1,,-1.244,1.861,67.062,2.514,0.873,0.475,1.0,0.689,0.311,0.359,0.713,0,43.1941,27.0073,0.3747,1,0,238.706,270.111,298.661,0,85093,1479,11413,458.115,178.33,20383.37
913,4,1164,D19-24,260,6,37,12.978,11.575,0.892,0.162,0.157,0,1,,-1.502,0.471,81.576,2.338,0.953,0.48,0.964,0.684,0.316,0.282,0.741,0,29.1241,27.0587,0.0709,0,0,221.638,243.667,270.536,0,85143,1480,11416,455.191,186.64,20392.537
914,4,1138,D78-85,420,9,60,13.06,11.378,0.871,0.15,0.148,0,1,,-0.136,1.674,66.911,5.234,0.372,0.468,0.915,0.672,0.328,0.775,0.504,0,34.3815,42.5313,0.237,1,0,206.244,226.969,260.262,0,85177,1481,11418,462.86,193.157,20401.864
915,4,1190,D70-78,420,10,60,15.792,13.847,0.877,0.167,0.162,0,1,,-1.448,-0.63,23.163,6.745,0.129,0.462,0.975,0.676,0.324,0.485,0.244,0,21.2465,36.2,0.7038,1,0,234.821,273.434,303.044,0,85220,1482,11421,431.483,187.028,20408.222
916,4,1171,D61-70,420,9,60,15.637,13.32,0.852,0.15,0.15,0,1,,-1.564,0.987,77.954,5.526,0.933,0.492,1.0,0.701,0.299,0.57,0.825,0,44.7015,35.5207,0.2054,1,0,235.786,271.219,284.128,0,85271,1482,11423,422.634,163.195,20415.122
917,4,1148,D19-24,460,10,66,14.452,12.894,0.892,0.152,0.147,0,1,,0.881,0.66,7.948,3.416,1.0,0.503,0.981,0.702,0.298,0.83,0.949,0,29.1241,42.2059,0.4492,1,0,238.934,259.492,306.267,0,85322,1484,11425,443.568,179.012,20422.565
918,4,1336,D78-85,460,10,66,14.94,13.503,0.904,0.152,0.146,0,1,,-0.508,-0.693,7.776,8.713,0.543,0.41,1.0,0.66,0.34,0.59,0.559,0,42.5313,40.8271,0.0401,0,0,211.025,236.724,258.06,0,85364,1486,11427,454.819,170.548,20429.247
919,4,1178,D37-45,220,6,31,13.016,10.348,0.795,0.194,0.195,0,1,,-0.393,-1.293,30.827,3.188,0.671,0.53,0.946,0.696,0.304,0.142,0.51,0,24.2077,24.0786,0.0053,0,0,240.28,262.983,268.748,0,85420,1487,11431,472.452,206.273,20440.167
920,4,1120,D19-24,300,6,43,15.361,14.02,0.913,0.14,0.134,0,1,,1.331,0.167,43.623,9.603,0.242,0.439,1.0,0.678,0.322,0.449,0.309,0,42.2059,25.3604,0.3991,1,0,203.457,232.369,249.154,0,85469,1487,11434,455.827,190.913,20446.119
921,4,1342,D31-37,380,8,54,16.766,15.047,0.897,0.148,0.144,0,1,,0.241,-1.473,69.359,3.258,0.885,0.482,1.0,0.697,0.303,0.327,0.716,0,27.0073,29.8779,0.1063,0,0,211.582,228.344,240.879,0,85518,1488,11436,461.292,190.94,20450.848
922,4,1264,D78-85,300,6,43,15.875,13.76,0.867,0.14,0.139,0,1,,1.478,1.629,2.525,1.136,1.0,0.497,0.993,0.705,0.295,0.361,0.812,0,42.5313,24.54,0.423,1,0,212.718,240.595,268.105,0,85560,1489,11438,460.842,169.276,20457.125
923,4,1165,D45-52,300,6,43,16.243,14.889,0.917,0.14,0.134,0,1,,-1.839,0.642,85.837,6.774,0.477,0.446,1.0,0.681,0.319,0.165,0.377,0,44.9925,23.984,0.4669,1,0,226.842,248.405,278.943,0,85601,1490,11439,426.735,177.582,20461.991
