# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1204 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:41.984325Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1124,4,122,M61-70,380,17,54,15.483,10.124,0.654,0.315,0.318,0,2,,-0.984,-0.746,7.822,4.968,1.0,0.549,1.0,0.68,0.32,0.813,0.94,0,16.7286,42.4288,1.5363,1,0,265.238,284.684,320.526,0,74227,1540,7497,548.339,239.876,14983.328
1125,4,131,M45-52,500,27,71,17.631,10.949,0.621,0.38,0.38,0,2,,-1.533,0.662,89.621,3.086,0.998,0.664,1.0,0.718,0.282,0.735,0.924,0,30.4807,54.0288,0.7726,1,0,278.159,304.684,346.397,0,74289,1540,7502,549.354,253.45,14994.805
1126,4,319,M31-37,500,28,71,14.818,8.559,0.578,0.394,0.397,0,2,,0.431,-1.181,73.067,4.121,0.906,0.623,1.0,0.693,0.307,0.557,0.799,0,20.1902,65.6044,2.2493,1,0,292.085,313.076,360.033,0,74359,1541,7509,593.338,281.305,15009.366
1127,4,290,M37-45,460,25,66,17.91,11.034,0.616,0.379,0.379,0,2,,0.617,-1.303,84.167,0.444,0.468,0.612,1.0,0.692,0.308,0.141,0.367,0,21.2944,48.8257,1.2929,1,0,280.689,315.346,314.921,0,74430,1542,7515,555.343,264.347,15020.726
1128,4,183,M70-78,260,13,37,17.053,10.752,0.631,0.351,0.353,0,2,,-1.752,-1.535,3.354,7.815,1.0,0.584,0.986,0.684,0.316,0.787,0.933,0,21.0812,27.8422,0.3207,1,0,271.804,288.001,338.066,0,74483,1544,7519,573.644,262.205,15032.245
1129,4,282,M52-61,420,23,60,18.037,10.525,0.584,0.383,0.387,0,2,,-0.5,-1.981,36.653,4.454,0.704,0.593,0.963,0.674,0.326,0.079,0.5,0,40.2541,44.5596,0.107,0,0,270.842,298.299,302.193,0,74551,1546,7526,575.955,249.855,15044.272
1130,4,338,M37-45,500,26,71,17.741,11.368,0.641,0.366,0.365,0,2,,-0.054,0.084,7.905,4.209,1.0,0.612,0.977,0.691,0.309,0.585,0.872,0,48.8257,52.6036,0.0774,0,0,297.219,310.028,351.0,0,74609,1547,7531,558.164,239.717,15055.125
1131,4,261,M61-70,220,10,31,17.508,11.433,0.653,0.323,0.325,0,2,,-0.681,-0.366,14.133,1.036,0.579,0.635,1.0,0.721,0.279,0.123,0.451,0,42.4288,21.9801,0.482,1,0,284.621,310.504,319.14,0,74671,1548,7536,538.422,245.471,15065.593
1132,4,366,M31-37,340,17,49,17.431,11.737,0.673,0.347,0.345,0,2,,1.338,0.92,10.606,0.779,0.059,0.593,0.944,0.681,0.319,0.913,0.331,0,65.6044,35.387,0.4606,1,0,284.617,316.098,350.595,0,74737,1549,7541,536.783,237.93,15075.85
1133,4,241,M24-31,460,39,66,15.633,4.338,0.278,0.591,0.604,1,3,CAM_1133_4,-0.779,-1.96,25.065,4.704,0.139,0.947,0.905,0.777,0.223,0.93,0.315,0,65.3233,74.4757,0.1401,0,0,476.132,515.825,534.064,0,74863,1550,7559,891.19,476.21,15117.064
1134,4,199,M45-52,220,11,31,17.093,11.179,0.654,0.355,0.354,0,2,,-1.798,0.052,63.922,1.559,0.855,0.622,1.0,0.705,0.295,0.845,0.852,0,54.0288,23.6251,0.5627,1,0,267.147,306.218,298.007,0,74930,1551,7565,549.674,239.111,15128.074
1135,4,312,M24-31,300,26,43,16.421,3.748,0.228,0.605,0.621,1,3,CAM_1135_4,1.371,-1.32,73.265,2.388,0.407,0.938,1.0,0.787,0.213,0.401,0.406,0,65.3233,47.042,0.2799,1,0,478.848,515.024,505.103,0,75056,1553,7583,890.236,474.906,15170.122
1136,4,249,M70-78,260,15,37,17.242,10.066,0.584,0.405,0.406,0,3,,-1.195,-1.707,9.554,0.733,1.0,0.666,0.971,0.706,0.294,0.66,0.9,0,27.8422,29.7836,0.0697,0,0,311.79,326.008,354.007,0,75131,1554,7590,581.101,279.161,15182.877
1137,4,382,M52-61,420,23,60,15.779,9.618,0.61,0.383,0.384,0,2,,-1.566,-0.643,24.68,1.186,0.637,0.657,1.0,0.713,0.287,0.777,0.677,0,40.2541,50.9359,0.2654,1,0,291.812,330.639,340.601,0,75202,1555,7597,599.239,258.038,15196.038
1138,4,268,M45-52,260,15,37,16.097,8.989,0.558,0.405,0.409,0,3,,-0.88,0.746,78.044,4.658,0.934,0.652,1.0,0.704,0.296,0.119,0.693,0,23.6251,31.9024,0.3504,1,0,286.108,314.42,355.807,0,75274,1556,7604,570.164,255.459,15210.139
1139,4,291,M70-78,420,23,60,17.064,10.291,0.603,0.383,0.385,0,2,,-1.6,-0.244,44.305,5.021,0.746,0.614,0.935,0.679,0.321,0.994,0.826,0,27.8422,47.101,0.6917,1,0,268.63,285.223,316.316,0,75329,1557,7609,593.985,256.982,15222.459
1140,4,240,M24-31,500,41,71,17.752,4.124,0.232,0.577,0.596,0,3,,0.505,-0.816,66.044,6.661,0.867,0.814,0.985,0.731,0.269,0.712,0.825,0,47.042,70.0874,0.4899,1,0,454.645,473.658,511.018,0,75411,1559,7620,803.266,386.537,15253.846
1141,4,376,M24-31,380,32,54,16.987,3.866,0.228,0.593,0.611,1,3,CAM_1141_4,0.125,-0.07,11.14,8.425,0.062,0.986,1.0,0.815,0.185,0.706,0.181,0,70.0874,56.738,0.1905,0,0,479.781,493.778,519.3,0,75528,1561,7637,898.197,480.741,15295.661
1142,4,238,M45-52,340,17,49,17.846,11.321,0.634,0.347,0.349,0,2,,1.942,1.908,0.412,5.591,1.0,0.579,0.943,0.674,0.326,0.509,0.84,0,31.9024,34.5655,0.0835,0,0,271.535,307.247,305.826,0,75581,1563,7642,546.427,244.096,15306.438
1143,4,235,M61-70,180,8,26,15.562,10.557,0.678,0.308,0.309,0,2,,-0.811,-1.014,6.356,2.13,1.0,0.609,1.0,0.712,0.288,0.845,0.955,0,21.9801,19.7794,0.1001,0,0,282.412,293.238,326.15,0,75634,1565,7646,525.738,246.193,15317.895
1144,4,104,M78-85,260,13,37,16.622,10.819,0.651,0.351,0.351,0,2,,0.135,-1.054,54.177,5.759,0.801,0.572,1.0,0.681,0.319,0.419,0.679,0,51.491,28.5639,0.4453,1,0,286.249,318.871,315.746,0,75692,1566,7652,550.751,255.444,15329.331
1145,4,271,M52-61,340,20,49,17.776,9.966,0.561,0.408,0.411,0,3,,-1.88,-0.245,48.204,2.4,0.268,0.638,0.908,0.678,0.322,0.218,0.252,0,50.9359,37.9279,0.2554,1,0,279.46,317.034,326.228,0,75761,1568,7658,575.735,279.441,15342.231
1146,4,379,M45-52,180,10,26,15.866,9.897,0.624,0.385,0.384,0,2,,-1.501,1.403,69.144,3.723,0.384,0.613,1.0,0.691,0.309,0.57,0.442,0,31.9024,21.7506,0.3182,1,0,290.339,306.474,349.99,0,75832,1569,7665,594.906,284.241,15355.053
1147,4,347,M52-61,340,16,49,16.335,10.548,0.646,0.327,0.329,0,2,,1.634,-1.667,62.424,5.526,0.847,0.548,1.0,0.676,0.324,0.941,0.877,0,37.9279,36.6259,0.0343,0,0,255.937,293.391,291.629,0,75899,1570,7670,525.271,239.768,15366.654
1148,4,347,M37-45,340,16,49,16.244,10.367,0.638,0.327,0.33,0,2,,-0.269,1.175,64.65,3.725,0.359,0.59,0.915,0.68,0.32,0.167,0.298,0,48.8257,36.8324,0.2456,1,0,282.715,307.043,310.702,0,75967,1571,7676,556.048,244.989,15378.48
1149,4,333,M61-70,220,11,31,14.79,10.046,0.679,0.355,0.351,0,2,,1.984,0.409,41.0,1.525,0.728,0.653,1.0,0.72,0.28,0.077,0.546,0,21.9801,27.3044,0.2422,1,0,261.95,282.776,293.58,0,76030,1572,7681,541.599,256.627,15390.907
1150,4,110,M78-85,180,10,26,17.547,10.722,0.611,0.385,0.385,0,2,,-1.847,0.182,71.893,0.377,0.399,0.615,1.0,0.692,0.308,0.224,0.345,0,28.5639,19.6669,0.3115,1,0,301.779,323.246,364.186,0,76089,1573,7687,577.309,264.378,15402.696
1151,4,184,M52-61,460,23,66,16.093,9.86,0.613,0.348,0.352,0,2,,1.307,1.125,4.224,0.763,1.0,0.584,0.959,0.679,0.321,0.652,0.888,0,37.9279,51.9762,0.3704,1,0,290.996,302.546,360.35,0,76142,1573,7692,567.268,264.611,15415.31
1152,4,339,M70-78,220,12,31,15.741,9.914,0.63,0.387,0.385,0,2,,-1.841,0.46,86.194,2.998,0.479,0.675,0.938,0.709,0.291,0.322,0.433,0,47.101,26.89,0.4291,1,0,299.029,320.332,356.562,0,76211,1574,7698,592.205,275.396,15428.127
1153,4,300,M12-19,180,9,26,16.494,10.29,0.624,0.346,0.349,0,2,,0.813,0.474,13.758,6.126,0.076,0.616,1.0,0.704,0.296,0.172,0.105,0,22.2382,19.7754,0.1107,0,0,269.197,304.506,330.964,0,76264,1575,7703,539.361,238.697,15440.187
1154,4,266,M52-61,220,11,31,16.157,10.451,0.647,0.355,0.355,0,2,,-1.389,-1.55,2.927,3.868,1.0,0.593,1.0,0.69,0.31,0.759,0.925,0,51.9762,24.9945,0.5191,1,0,295.328,322.49,344.779,0,76331,1575,7708,565.775,269.597,15452.107
1155,4,232,M37-45,340,18,49,17.861,11.603,0.65,0.367,0.366,0,2,,0.526,-1.359,81.399,2.181,0.452,0.65,1.0,0.715,0.285,0.244,0.393,0,36.8324,35.5905,0.0337,0,0,263.291,281.044,301.821,0,76394,1576,7714,575.395,267.105,15462.676
1156,4,237,M52-61,460,24,66,15.107,10.119,0.67,0.364,0.36,0,2,,0.884,-0.066,45.248,6.747,0.251,0.637,1.0,0.71,0.29,0.485,0.319,0,24.9945,56.6222,1.2654,1,0,297.701,320.357,353.978,0,76453,1576,7720,582.221,273.505,15475.073
1157,4,353,M70-78,460,26,66,17.785,10.058,0.566,0.394,0.398,0,2,,-0.858,1.147,89.554,1.965,0.998,0.661,1.0,0.712,0.288,0.144,0.752,0,26.89,50.2557,0.8689,1,0,291.409,305.593,329.326,0,76510,1577,7725,567.235,269.876,15487.758
1158,4,175,M19-24,380,22,54,18.353,10.468,0.57,0.407,0.41,0,3,,-0.121,-1.411,47.754,5.499,0.765,0.66,0.964,0.701,0.299,0.303,0.627,0,30.4999,41.0128,0.3447,1,0,280.557,292.754,345.339,0,76583,1578,7733,605.661,291.21,15500.025
1159,4,318,M78-85,180,9,26,18.171,11.854,0.652,0.346,0.346,0,2,,1.786,0.353,41.334,5.67,0.73,0.608,1.0,0.7,0.3,0.588,0.687,0,19.6669,17.9512,0.0872,0,0,289.994,322.072,347.119,0,76651,1580,7739,568.357,259.624,15510.13
1160,4,315,M19-24,300,15,43,16.702,10.942,0.655,0.349,0.348,0,2,,1.216,-1.682,70.159,3.847,0.89,0.572,1.0,0.681,0.319,0.905,0.895,0,41.0128,32.6797,0.2032,1,0,266.186,296.663,321.064,0,76721,1582,7746,537.249,236.872,15521.395
1161,4,169,M70-78,380,24,54,19.696,10.984,0.558,0.444,0.444,0,3,,-1.578,-1.157,8.46,0.149,1.0,0.649,0.919,0.675,0.325,0.647,0.885,0,50.2557,40.2534,0.199,0,0,302.077,320.43,330.501,0,76782,1584,7753,594.546,276.211,15533.275
1162,4,116,M12-19,180,11,26,17.165,9.106,0.531,0.423,0.428,0,3,,1.64,1.789,2.181,5.081,1.0,0.658,0.997,0.701,0.299,0.105,0.733,0,22.2382,21.2366,0.045,0,0,307.607,345.947,342.027,0,76853,1585,7760,604.763,293.536,15547.354
1163,4,238,M31-37,300,16,43,17.131,11.11,0.649,0.372,0.37,0,2,,1.18,-1.423,75.367,4.388,0.919,0.667,1.0,0.722,0.278,0.345,0.759,0,35.387,32.9695,0.0683,0,0,278.404,313.759,328.506,0,76922,1586,7765,574.515,271.298,15558.571
1164,4,135,M19-24,220,13,31,16.435,9.794,0.596,0.419,0.418,0,3,,-1.334,1.002,81.807,5.48,0.954,0.692,1.0,0.72,0.28,0.705,0.885,0,32.6797,26.967,0.1748,0,0,311.46,326.607,377.787,0,76984,1587,7772,571.847,257.254,15571.764
1165,4,278,M19-24,380,21,54,17.306,10.167,0.587,0.389,0.391,0,2,,-0.846,-1.936,22.461,1.799,0.125,0.687,1.0,0.727,0.273,0.283,0.168,0,32.6797,42.3569,0.2961,1,0,272.236,310.822,329.734,0,77045,1589,7778,601.413,258.13,15584.278
1166,4,338,M12-19,380,24,54,15.991,8.917,0.558,0.444,0.444,0,3,,-1.82,1.988,55.5,0.095,0.308,0.666,1.0,0.7,0.3,0.824,0.463,0,22.2382,49.5795,1.2295,1,0,294.252,323.735,355.792,0,77109,1590,7785,616.843,294.439,15598.742
1167,4,356,M70-78,500,29,71,16.962,9.719,0.573,0.408,0.41,0,3,,0.843,-1.954,76.964,6.158,0.428,0.671,0.927,0.699,0.301,0.979,0.594,0,50.2557,58.4759,0.1636,0,0,307.942,341.32,340.562,0,77182,1592,7793,606.68,279.846,15611.952
1168,4,138,M61-70,460,24,66,16.004,9.813,0.613,0.364,0.366,0,2,,1.889,-0.088,67.126,5.54,0.873,0.576,0.983,0.676,0.324,0.443,0.733,0,27.3044,53.4487,0.9575,1,0,275.012,287.543,328.27,0,77254,1593,7798,563.829,256.8,15624.732
1169,4,247,M78-85,460,25,66,15.424,9.503,0.616,0.379,0.379,0,2,,0.454,-0.47,49.622,7.309,0.776,0.648,1.0,0.711,0.289,0.516,0.701,0,19.6669,56.6965,1.8828,1,0,276.263,305.978,339.833,0,77326,1594,7804,558.255,249.972,15638.005
1170,4,329,M78-85,340,21,49,17.685,9.664,0.546,0.429,0.431,0,3,,1.656,1.872,3.015,3.933,1.0,0.659,0.981,0.697,0.303,0.408,0.821,0,56.6965,39.2349,0.308,1,0,284.275,296.33,312.641,0,77390,1596,7810,599.041,263.346,15651.425
1171,4,214,M19-24,300,19,43,13.645,7.194,0.527,0.442,0.445,0,3,,1.719,-1.349,66.727,5.146,0.371,0.675,0.935,0.692,0.308,0.134,0.298,0,42.3569,45.7066,0.0791,0,0,287.219,299.522,356.414,0,77466,1598,7817,622.409,301.391,15668.025
1172,4,295,M70-78,460,27,66,17.211,9.431,0.548,0.409,0.413,0,3,,-1.064,-0.273,31.498,6.102,0.175,0.642,1.0,0.698,0.302,0.77,0.354,0,50.2557,53.0678,0.056,0,0,308.758,348.476,350.19,0,77532,1599,7824,581.663,262.154,15681.601
1173,4,314,M37-45,460,25,66,18.545,11.851,0.639,0.379,0.377,0,2,,-0.914,-0.708,7.129,5.263,1.0,0.641,0.921,0.691,0.309,0.612,0.88,0,36.8324,47.1547,0.2803,1,0,272.492,290.957,313.37,0,77605,1600,7830,591.903,275.652,15691.938
1174,4,350,M45-52,220,13,31,16.185,8.879,0.549,0.419,0.423,0,3,,0.224,0.257,1.751,5.693,1.0,0.705,1.0,0.727,0.273,0.849,0.959,0,21.7506,27.3838,0.259,1,0,308.111,340.291,353.374,0,77668,1601,7837,611.975,290.798,15706.274
1175,4,150,M12-19,220,12,31,17.521,10.857,0.62,0.387,0.386,0,2,,1.94,-1.482,61.28,2.199,0.84,0.656,1.0,0.712,0.288,0.203,0.657,0,49.5795,24.1587,0.5127,1,0,306.291,328.903,335.596,0,77723,1602,7841,580.224,261.435,15717.913
1176,4,329,M52-61,460,26,66,18.709,11.414,0.61,0.394,0.394,0,2,,-0.358,1.614,77.924,7.846,0.433,0.613,1.0,0.688,0.312,0.131,0.339,0,56.6222,47.7751,0.1562,0,0,298.847,319.766,345.479,0,77782,1603,7847,594.319,266.283,15728.903
1177,4,395,M24-31,380,37,54,17.028,2.755,0.162,0.685,0.7,1,4,CAM_1177_4,0.416,-0.684,56.99,0.566,0.817,0.992,0.93,0.776,0.224,0.873,0.829,1,70.0874,63.3759,0.0958,0,0,475.817,497.878,513.711,0,77905,1605,7866,949.029,498.863,15772.755
1178,4,376,M45-52,300,16,43,18.519,11.099,0.599,0.372,0.375,0,2,,1.314,-1.21,76.832,5.062,0.427,0.587,1.0,0.682,0.318,0.975,0.601,0,27.3838,30.4977,0.1137,0,0,268.381,303.497,305.939,0,77965,1607,7872,550.358,264.622,15783.987
1179,4,305,M45-52,260,16,37,17.352,9.554,0.551,0.432,0.434,0,3,,-1.678,0.06,62.657,0.956,0.848,0.695,1.0,0.718,0.282,0.968,0.882,0,27.3838,30.7453,0.1228,0,0,304.135,318.907,329.777,0,78036,1608,7880,599.226,282.408,15797.571
1180,4,286,M52-61,500,33,71,17.885,9.07,0.507,0.465,0.468,0,3,,-0.566,-1.755,30.835,4.564,0.671,0.749,1.0,0.735,0.265,0.229,0.554,0,56.6222,59.9841,0.0594,0,0,298.837,323.997,344.336,0,78101,1610,7888,610.379,286.634,15811.986
1181,4,215,M19-24,220,13,31,17.367,10.078,0.58,0.419,0.419,0,3,,1.118,-1.912,69.421,5.361,0.886,0.688,0.941,0.707,0.293,0.664,0.821,0,42.3569,25.5202,0.3975,1,0,293.832,312.143,349.577,0,78163,1611,7894,574.611,277.352,15824.824
1182,4,142,M12-19,340,21,49,18.304,9.669,0.528,0.429,0.433,0,3,,-1.937,-1.787,1.924,3.961,1.0,0.684,1.0,0.713,0.287,0.396,0.827,0,24.1587,37.9092,0.5692,1,0,283.846,315.815,317.294,0,78231,1612,7901,576.103,269.383,15838.237
1183,4,272,M52-61,180,10,26,18.054,11.268,0.624,0.385,0.384,0,2,,-1.359,-1.134,5.056,4.792,1.0,0.639,0.978,0.7,0.3,0.752,0.925,0,56.6222,19.1148,0.6624,1,0,307.157,325.868,358.41,0,78301,1614,7908,570.885,267.27,15849.345
1184,4,194,M70-78,380,24,54,16.41,8.988,0.548,0.444,0.445,0,3,,0.742,-0.84,76.631,6.637,0.426,0.669,0.931,0.687,0.313,0.201,0.356,0,50.2557,48.3133,0.0386,0,0,324.341,360.092,350.397,0,78376,1615,7915,598.665,265.883,15863.721
1185,4,169,M24-31,460,45,66,16.102,1.949,0.121,0.682,0.702,1,4,CAM_1185_4,-0.674,0.297,50.508,2.25,0.781,1.0,0.946,0.785,0.215,0.117,0.638,0,70.0874,80.8056,0.1529,0,0,489.938,527.194,553.239,0,78499,1616,7935,951.246,515.862,15908.558
1186,4,111,M78-85,260,15,37,17.499,9.688,0.554,0.405,0.409,0,3,,-0.375,-0.072,16.443,13.088,0.591,0.646,0.968,0.695,0.305,0.888,0.682,0,39.2349,29.3466,0.252,1,0,297.1,333.258,350.788,0,78573,1617,7942,595.388,270.316,15921.785
1187,4,383,M12-19,340,20,49,18.252,10.418,0.571,0.408,0.41,0,3,,0.009,-1.969,63.583,5.297,0.353,0.697,1.0,0.726,0.274,0.975,0.524,0,37.9092,36.9374,0.0256,0,0,300.705,336.045,353.752,0,78633,1618,7947,600.419,273.576,15934.12
1188,4,246,M37-45,340,21,49,16.736,9.39,0.561,0.429,0.43,0,3,,-1.422,0.674,88.871,0.402,0.994,0.64,1.0,0.691,0.309,0.592,0.87,0,47.1547,41.4612,0.1207,0,0,295.131,325.609,333.845,0,78702,1619,7954,618.775,293.223,15947.882
1189,4,240,M70-78,300,19,43,15.778,8.759,0.555,0.442,0.442,0,3,,0.565,0.749,7.394,2.75,1.0,0.707,0.907,0.702,0.298,0.486,0.847,0,50.2557,39.5282,0.2135,1,0,315.348,338.234,371.878,0,78775,1620,7961,585.357,281.326,15962.526
1190,4,282,M31-37,500,33,71,18.024,9.478,0.526,0.465,0.466,0,3,,-1.022,-1.983,17.633,3.159,0.598,0.743,1.0,0.732,0.268,0.242,0.502,0,35.387,59.5192,0.682,1,0,307.22,344.185,355.079,0,78852,1622,7969,608.883,291.822,15976.431
1191,4,358,M61-70,260,15,37,16.071,9.903,0.616,0.405,0.403,0,3,,1.146,-1.722,71.254,1.217,0.896,0.674,0.938,0.703,0.297,0.107,0.662,0,53.4487,31.9542,0.4022,1,0,311.098,339.082,376.461,0,78924,1624,7976,589.021,269.323,15989.391
1192,4,227,M24-31,380,39,54,14.92,0.98,0.066,0.722,0.743,1,4,CAM_1192_4,1.149,1.782,11.738,3.366,0.065,1.0,0.931,0.769,0.231,0.165,0.088,0,70.0874,75.5427,0.0778,0,0,509.146,542.387,546.305,0,79052,1626,7997,980.232,526.256,16035.721
1193,4,381,M24-31,460,45,66,16.351,1.78,0.109,0.682,0.703,1,4,CAM_1193_4,0.402,0.187,11.329,3.629,0.063,1.0,1.0,0.795,0.205,0.113,0.073,0,70.0874,79.576,0.1354,0,0,490.369,512.588,544.133,0,79176,1629,8016,946.648,509.989,16080.769
1194,4,253,M70-78,500,34,71,16.28,8.647,0.531,0.479,0.478,0,3,,-1.27,-0.362,31.881,0.565,0.677,0.701,1.0,0.707,0.293,0.386,0.592,0,39.5282,67.1693,0.6993,1,0,312.541,351.218,351.984,0,79251,1630,8023,632.039,305.124,16095.812
1195,4,333,M24-31,260,26,37,15.48,1.978,0.128,0.703,0.72,1,4,CAM_1195_4,-1.694,0.079,63.968,6.98,0.855,1.0,0.966,0.782,0.218,0.769,0.837,1,70.0874,48.6932,0.3053,1,0,505.884,534.718,551.303,0,79393,1631,8046,943.109,503.496,16140.759
1196,4,263,M70-78,300,19,43,16.069,8.523,0.53,0.442,0.445,0,3,,1.611,0.456,33.647,0.31,0.687,0.661,0.962,0.69,0.31,0.979,0.777,0,67.1693,38.8131,0.4222,1,0,291.051,317.729,324.06,0,79454,1631,8051,588.961,286.208,16155.699
1197,4,131,M45-52,380,24,54,17.296,9.801,0.567,0.444,0.443,0,3,,1.926,-0.605,86.253,8.435,0.979,0.65,0.929,0.677,0.323,0.522,0.832,0,27.3838,45.8403,0.674,1,0,320.671,343.237,365.368,0,79527,1632,8059,590.818,263.646,16169.059
1198,4,206,M12-19,380,25,54,17.012,8.235,0.484,0.463,0.468,0,3,,0.444,1.612,34.245,3.329,0.19,0.721,1.0,0.722,0.278,0.567,0.295,0,37.9092,47.806,0.2611,1,0,306.593,341.127,357.19,0,79598,1633,8067,624.974,303.127,16184.506
1199,4,202,M12-19,260,17,37,17.754,9.736,0.548,0.459,0.459,0,3,,0.96,-1.634,77.645,1.021,0.931,0.661,0.936,0.68,0.32,0.981,0.947,0,47.806,31.1935,0.3475,1,0,291.313,312.497,355.515,0,79666,1635,8074,599.973,269.281,16198.052
1200,5,394,M78-85,300,19,43,18.892,10.506,0.556,0.442,0.442,0,3,,-0.31,-0.227,4.423,6.658,1.0,0.716,0.976,0.721,0.279,0.824,0.951,0,29.3466,33.0142,0.125,0,0,316.632,352.109,343.179,0,79742,1637,8082,623.549,294.824,16210.513
1201,5,206,M70-78,340,21,49,17.835,10.034,0.563,0.429,0.429,0,3,,-0.075,1.172,53.826,0.745,0.299,0.65,0.662,0.629,0.371,0.171,0.252,0,38.8131,38.9049,0.0024,0,0,318.677,343.832,359.418,0,79809,1639,8089,621.328,297.72,16223.471
1202,5,145,M19-24,500,33,71,16.576,8.01,0.483,0.465,0.47,0,3,,-1.24,-0.677,16.995,5.193,0.594,0.689,0.559,0.617,0.383,0.837,0.687,0,25.5202,64.7184,1.536,1,0,303.975,330.217,365.46,0,79882,1640,8098,629.275,309.391,16239.213
1203,5,173,M19-24,380,26,54,17.611,8.281,0.47,0.481,0.486,0,3,,-0.874,-1.439,14.06,1.285,0.578,0.695,0.686,0.641,0.359,0.415,0.52,0,64.7184,47.358,0.2682,1,0,303.085,336.262,343.114,0,79952,1641,8106,634.778,313.5,16254.732
1204,5,205,M61-70,300,21,43,13.045,6.856,0.526,0.488,0.487,0,3,,1.656,-1.415,66.371,5.295,0.869,0.675,0.601,0.611,0.389,0.228,0.62,0,31.9542,50.9464,0.5944,1,0,332.969,344.345,358.274,0,80029,1641,8115,631.207,301.449,16272.08
1205,5,308,M78-85,180,13,26,16.946,8.359,0.493,0.5,0.501,0,3,,-1.133,-0.71,13.208,4.911,0.573,0.718,0.66,0.641,0.359,0.561,0.569,0,29.3466,23.8988,0.1856,0,0,308.715,318.904,352.04,0,80098,1643,8123,623.651,300.535,16287.632
1206,5,400,M19-24,420,28,60,18.46,9.149,0.496,0.467,0.47,0,3,,1.336,-0.002,53.287,5.17,0.296,0.684,0.693,0.64,0.36,0.09,0.222,0,47.358,48.9422,0.0335,0,0,296.114,335.694,348.445,0,80178,1644,8131,636.713,301.879,16301.962
1207,5,265,M61-70,180,11,26,14.806,8.892,0.601,0.423,0.421,0,3,,-1.371,1.36,72.431,3.019,0.402,0.632,0.637,0.616,0.384,0.368,0.389,0,50.9464,24.6199,0.5167,1,0,306.203,335.439,333.167,0,80237,1646,8137,609.525,283.862,16316.308
1208,5,192,M78-85,420,27,60,17.431,9.223,0.529,0.45,0.452,0,3,,-0.4,-0.809,17.141,1.952,0.095,0.648,0.556,0.6,0.4,0.76,0.361,0,29.3466,50.6611,0.7263,1,0,315.75,337.159,376.342,0,80303,1647,8145,614.912,275.61,16330.429
1209,5,294,M37-45,380,24,54,17.93,10.164,0.567,0.444,0.443,0,3,,0.318,0.282,1.922,1.713,1.0,0.694,0.523,0.618,0.382,0.075,0.647,0,47.1547,44.2192,0.0623,0,0,293.624,325.45,322.947,0,80365,1647,8152,610.93,274.522,16343.335
1210,5,147,M70-78,380,22,54,20.112,11.257,0.56,0.407,0.411,0,3,,-1.15,-1.4,5.457,4.418,1.0,0.674,0.535,0.622,0.378,0.348,0.753,0,38.8131,37.4261,0.0357,0,0,277.54,317.187,321.056,0,80441,1648,8160,571.203,270.307,16354.616
1211,5,191,M19-24,300,21,43,16.836,7.92,0.47,0.488,0.492,0,3,,-1.091,-1.365,6.285,0.173,1.0,0.687,0.634,0.624,0.376,0.972,0.989,0,47.358,39.4733,0.1665,0,0,332.434,369.432,385.61,0,80509,1650,8167,614.676,289.648,16370.634
1212,5,167,M70-78,180,12,26,15.888,8.002,0.504,0.462,0.465,0,3,,-1.876,-0.467,36.935,6.009,0.705,0.714,0.549,0.628,0.372,0.371,0.581,0,38.8131,24.201,0.3765,1,0,305.704,345.698,347.444,0,80578,1651,8174,637.115,298.137,16386.362
1213,5,311,M12-19,460,30,66,17.457,8.796,0.504,0.455,0.459,0,3,,1.035,1.877,15.957,0.424,0.089,0.725,0.598,0.646,0.354,0.943,0.391,0,31.1935,55.7512,0.7873,1,0,310.745,337.456,339.241,0,80645,1653,8180,593.964,279.401,16401.049
1214,5,364,M19-24,260,18,37,16.704,8.632,0.517,0.486,0.486,0,3,,1.805,-1.899,56.759,6.414,0.315,0.718,0.519,0.617,0.383,0.524,0.395,0,47.358,34.3935,0.2738,1,0,334.911,368.364,363.852,0,80709,1655,8188,645.064,315.06,16416.165
1215,5,352,M31-37,340,21,49,17.277,9.888,0.572,0.429,0.428,0,3,,1.552,0.79,18.91,10.004,0.605,0.692,0.693,0.656,0.344,0.296,0.499,0,59.5192,40.1626,0.3252,1,0,312.3,342.774,359.285,0,80787,1656,8197,587.655,260.784,16429.305
