# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Delhi | Seed=1303 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.443854Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
934,4,1065,D12-19,420,9,60,14.03,12.31,0.877,0.15,0.147,0,1,,-0.011,-0.564,28.812,6.407,0.16,0.424,0.983,0.664,0.336,0.559,0.294,0,20.2307,39.5911,0.957,1,0,214.762,252.556,245.997,0,86342,1499,11510,433.404,163.989,20796.4
935,4,1354,D31-37,220,5,31,15.088,13.291,0.881,0.161,0.157,0,1,,1.846,-0.224,74.169,5.624,0.412,0.433,0.988,0.666,0.334,0.267,0.364,0,35.6978,19.6637,0.4492,1,0,217.38,228.134,252.529,0,86383,1499,11512,444.666,182.67,20803.415
936,4,1201,D37-45,420,9,60,14.736,13.239,0.898,0.15,0.145,0,1,,-0.336,-1.435,36.553,0.833,0.703,0.496,1.0,0.703,0.297,0.355,0.6,0,33.4043,37.6939,0.1284,0,0,223.653,255.638,277.001,0,86428,1500,11514,428.352,178.714,20810.417
937,4,1330,D24-31,380,9,54,14.953,12.652,0.846,0.167,0.165,0,1,,1.106,-1.611,73.956,7.03,0.411,0.441,0.965,0.664,0.336,0.068,0.296,0,30.4065,34.591,0.1376,0,0,211.79,240.623,279.839,0,86481,1500,11517,444.761,182.377,20818.268
938,4,1081,D19-24,460,10,66,16.132,14.536,0.901,0.152,0.146,0,1,,0.526,0.965,16.216,7.471,0.59,0.457,1.0,0.683,0.317,0.208,0.469,0,32.1713,37.8104,0.1753,0,0,213.159,245.697,241.623,0,86522,1501,11520,435.984,171.182,20823.659
939,4,1183,D78-85,300,7,43,15.855,14.189,0.895,0.163,0.157,0,1,,1.087,1.669,11.686,0.008,0.065,0.479,0.919,0.675,0.325,0.095,0.075,0,40.8436,25.5827,0.3736,1,0,208.106,238.99,258.665,0,86561,1503,11522,473.887,195.602,20829.562
940,4,1343,D78-85,300,8,43,15.669,13.663,0.872,0.186,0.18,0,1,,1.006,-0.524,72.811,6.701,0.405,0.478,0.993,0.682,0.318,0.926,0.571,0,25.5827,26.9337,0.0528,0,0,230.758,264.712,278.608,0,86598,1504,11525,463.75,178.592,20836.286
941,4,1276,D31-37,220,5,31,14.1,11.886,0.843,0.161,0.161,0,1,,1.737,-1.225,69.151,3.378,0.384,0.501,1.0,0.702,0.298,0.126,0.307,0,19.6637,21.0424,0.0701,0,0,242.923,254.072,292.346,0,86636,1505,11526,425.757,182.233,20845.058
942,4,1365,D52-61,460,10,66,14.993,13.353,0.891,0.152,0.147,0,1,,1.201,-0.43,73.512,4.804,0.408,0.468,0.924,0.673,0.327,0.136,0.319,0,25.4988,40.6825,0.5955,1,0,219.642,250.678,279.966,0,86688,1507,11529,425.543,183.954,20851.927
943,4,1035,D37-45,340,8,49,15.285,12.841,0.84,0.163,0.163,0,1,,-1.362,0.023,55.013,0.284,0.306,0.456,0.958,0.671,0.329,0.549,0.386,0,33.4043,30.0997,0.0989,0,0,239.916,250.658,280.922,0,86727,1508,11532,457.753,176.665,20859.518
944,4,1322,D52-61,300,6,43,12.487,11.217,0.898,0.14,0.136,0,1,,-0.165,-1.927,53.222,3.813,0.796,0.432,0.973,0.668,0.332,0.464,0.686,0,40.6825,31.1968,0.2332,1,0,202.669,216.322,229.024,0,86764,1509,11534,447.841,181.915,20868.973
945,4,1111,D45-52,420,9,60,16.995,15.103,0.889,0.15,0.146,0,1,,1.684,-1.674,61.542,1.484,0.342,0.411,0.939,0.648,0.352,0.609,0.436,0,19.7949,32.6833,0.6511,1,0,235.592,272.172,301.775,0,86800,1511,11536,441.479,183.15,20873.644
946,4,1082,D61-70,420,9,60,14.308,12.383,0.865,0.15,0.148,0,1,,-1.326,1.466,71.316,9.983,0.896,0.469,1.0,0.689,0.311,0.657,0.822,0,20.226,38.8205,0.9193,1,0,224.729,254.245,283.684,0,86847,1512,11539,460.993,182.412,20881.716
947,4,1356,D52-61,380,8,54,15.22,13.173,0.866,0.148,0.147,0,1,,-1.075,1.701,73.381,4.41,0.908,0.411,1.0,0.661,0.339,0.696,0.836,0,31.1968,32.9137,0.055,0,0,229.628,244.547,295.694,0,86898,1513,11542,456.263,191.661,20888.787
948,4,1095,D78-85,300,7,43,16.226,13.992,0.862,0.163,0.16,0,1,,0.871,-1.909,76.578,0.211,0.425,0.467,1.0,0.685,0.315,0.503,0.45,0,25.5827,24.9985,0.0228,0,0,217.613,248.506,264.021,0,86939,1513,11544,475.161,180.272,20894.936
949,4,1080,D19-24,460,10,66,13.716,11.838,0.863,0.152,0.15,0,1,,-1.986,1.968,53.662,7.864,0.798,0.419,1.0,0.664,0.336,0.992,0.863,0,32.1713,44.4704,0.3823,1,0,228.836,244.002,290.039,0,86980,1514,11545,430.676,168.044,20903.699
950,4,1023,D70-78,340,7,49,13.651,11.895,0.871,0.143,0.141,0,1,,-0.31,-0.247,3.343,3.391,1.0,0.423,0.912,0.651,0.349,0.763,0.917,0,18.8375,32.5317,0.727,1,0,201.136,212.314,226.345,0,87020,1516,11548,422.308,169.404,20912.33
951,4,1304,D78-85,340,7,49,15.177,13.584,0.895,0.143,0.139,0,1,,0.35,-0.086,24.215,3.206,0.135,0.432,1.0,0.673,0.327,0.098,0.123,0,25.5827,29.2606,0.1438,0,0,224.53,240.649,287.808,0,87072,1516,11551,455.162,167.312,20918.851
952,4,1254,D12-19,300,7,43,13.554,11.599,0.856,0.163,0.161,0,1,,-1.735,-0.735,23.734,5.52,0.632,0.491,1.0,0.697,0.303,0.827,0.691,0,39.5911,29.9271,0.2441,1,0,211.865,243.137,237.02,0,87108,1518,11553,464.426,183.438,20927.992
953,4,1296,D31-37,260,6,37,15.456,13.265,0.858,0.162,0.16,0,1,,-0.281,1.758,76.039,1.06,0.422,0.508,1.0,0.705,0.295,0.878,0.557,0,19.6637,22.7198,0.1554,0,0,213.141,230.773,247.342,0,87159,1519,11555,469.837,186.064,20935.046
954,4,1274,D52-61,300,7,43,14.782,12.46,0.843,0.163,0.162,0,1,,-0.219,-0.823,27.061,1.777,0.65,0.491,1.0,0.697,0.303,0.072,0.475,0,31.1968,27.4413,0.1204,0,0,212.138,222.391,253.014,0,87200,1520,11558,446.99,187.172,20943.11
955,4,1048,D52-61,460,10,66,14.358,13.105,0.913,0.152,0.145,0,1,,1.522,-0.338,75.376,6.318,0.419,0.456,1.0,0.683,0.317,0.444,0.427,0,31.1968,42.4814,0.3617,1,0,216.562,246.945,257.07,0,87240,1522,11560,447.545,169.807,20950.29
956,4,1344,D52-61,420,9,60,14.347,12.048,0.84,0.15,0.151,0,1,,0.306,0.941,26.281,4.31,0.146,0.464,0.996,0.686,0.314,0.82,0.357,0,42.4814,38.7142,0.0887,0,0,232.605,270.621,295.7,0,87281,1523,11562,442.02,191.753,20958.78
957,4,1372,D37-45,220,5,31,16.926,15.157,0.895,0.161,0.156,0,1,,-1.356,1.097,78.755,0.844,0.438,0.501,0.969,0.696,0.304,0.594,0.485,0,33.4043,17.5285,0.4753,1,0,213.887,234.933,260.296,0,87331,1525,11564,464.695,189.947,20963.463
958,4,1135,D37-45,340,7,49,16.179,14.118,0.873,0.143,0.141,0,1,,-1.704,1.062,73.676,9.593,0.409,0.505,0.973,0.704,0.296,0.503,0.437,0,17.5285,27.4473,0.5659,1,0,234.054,265.926,273.553,0,87383,1526,11567,461.54,173.481,20969.316
959,4,1308,D12-19,420,9,60,16.031,13.947,0.87,0.15,0.148,0,1,,-0.7,1.884,82.967,3.774,0.461,0.448,1.0,0.679,0.321,0.159,0.364,0,29.9271,34.6481,0.1578,0,0,209.207,232.481,253.139,0,87424,1528,11570,423.595,173.631,20975.432
960,5,1024,D12-19,220,5,31,13.622,11.32,0.831,0.161,0.162,0,1,,0.139,-0.153,16.62,7.048,0.092,0.485,1.0,0.694,0.306,0.703,0.279,0,29.9271,21.7799,0.2722,1,0,223.667,245.47,273.206,0,87464,1529,11573,468.693,177.322,20984.912
961,5,1344,D24-31,220,5,31,15.514,13.691,0.882,0.161,0.157,0,1,,0.297,-0.82,55.904,4.819,0.811,0.499,1.0,0.701,0.299,0.114,0.602,0,30.4065,19.1241,0.3711,1,0,228.53,254.36,268.613,0,87507,1531,11576,457.087,186.964,20991.427
962,5,1226,D45-52,220,5,31,13.001,10.719,0.824,0.161,0.163,0,1,,-1.433,1.893,62.765,8.912,0.849,0.472,1.0,0.688,0.312,0.864,0.854,0,32.6833,22.8199,0.3018,1,0,205.351,226.015,266.524,0,87544,1532,11578,442.497,193.76,21001.657
963,5,1321,D70-78,300,6,43,16.891,15.294,0.905,0.14,0.135,0,1,,-0.499,-0.477,1.05,2.092,1.0,0.48,0.99,0.696,0.304,0.487,0.844,0,32.5317,23.0635,0.291,1,0,228.124,256.858,273.24,0,87592,1534,11580,432.182,180.886,21006.017
964,5,1327,D78-85,420,9,60,14.039,11.994,0.854,0.15,0.15,0,1,,0.125,0.232,5.958,0.413,1.0,0.453,0.96,0.674,0.326,0.575,0.861,0,25.5827,39.5638,0.5465,1,0,210.83,229.396,260.245,0,87632,1534,11582,430.06,184.434,21014.575
965,5,1306,D12-19,300,6,43,16.259,14.335,0.882,0.14,0.137,0,1,,-0.17,0.191,20.476,9.978,0.614,0.498,1.0,0.707,0.293,0.401,0.552,0,21.7799,23.9592,0.1001,0,0,229.929,269.678,276.799,0,87666,1535,11583,439.964,180.666,21020.133
966,5,1091,D61-70,340,8,49,13.22,11.438,0.865,0.163,0.16,0,1,,-1.878,1.699,58.516,2.147,0.325,0.455,0.943,0.667,0.333,0.578,0.409,0,38.8205,34.8008,0.1035,0,0,221.383,240.856,259.133,0,87718,1535,11585,470.116,200.159,21029.479
967,5,1388,D31-37,380,8,54,16.372,13.98,0.854,0.148,0.148,0,1,,1.994,-0.397,85.024,3.959,0.472,0.414,1.0,0.662,0.338,0.092,0.344,0,19.6637,30.5962,0.556,1,0,236.261,258.904,280.958,0,87764,1536,11587,454.268,192.809,21035.54
968,5,1021,D19-24,460,10,66,14.447,12.307,0.852,0.152,0.151,0,1,,1.695,-0.09,64.633,9.281,0.359,0.482,0.979,0.691,0.309,0.507,0.405,0,44.4704,42.2212,0.0506,0,0,226.226,247.529,287.013,0,87805,1538,11590,454.332,194.771,21043.717
969,5,1269,D45-52,420,9,60,13.819,12.636,0.914,0.15,0.144,0,1,,0.377,-0.97,64.757,11.416,0.86,0.432,1.0,0.671,0.329,0.219,0.649,0,22.8199,40.1945,0.7614,1,0,212.397,245.947,255.943,0,87840,1540,11593,455.144,179.7,21051.471
970,5,1171,D61-70,220,5,31,14.023,11.639,0.83,0.161,0.162,0,1,,-0.837,0.672,73.841,0.411,0.41,0.437,1.0,0.67,0.33,0.262,0.361,0,38.8205,21.1577,0.455,1,0,221.085,245.149,264.35,0,87890,1540,11596,474.309,178.767,21060.552
971,5,1384,D31-37,460,10,66,14.783,13.14,0.889,0.152,0.147,0,1,,0.362,0.983,24.625,7.175,0.637,0.465,1.0,0.687,0.313,0.102,0.47,0,30.5962,41.2595,0.3485,1,0,229.646,242.613,271.569,0,87943,1541,11599,421.621,157.908,21067.687
972,5,1227,D19-24,420,9,60,15.308,13.99,0.914,0.15,0.144,0,1,,1.307,1.068,5.684,3.994,1.0,0.469,1.0,0.689,0.311,0.481,0.839,0,44.4704,36.2855,0.1841,0,0,216.555,244.655,269.203,0,87978,1543,11600,461.434,181.888,21073.75
973,5,1037,D12-19,260,6,37,15.493,13.641,0.88,0.162,0.158,0,1,,-0.446,1.963,87.063,2.854,0.484,0.45,1.0,0.676,0.324,0.205,0.393,0,21.7799,22.6659,0.0407,0,0,241.195,274.003,307.135,0,88017,1544,11603,428.494,180.787,21080.334
974,5,1243,D37-45,220,5,31,13.284,11.588,0.872,0.161,0.158,0,1,,-0.792,-0.119,31.582,3.856,0.675,0.492,1.0,0.698,0.302,0.127,0.51,0,27.4473,22.3342,0.1863,0,0,235.933,257.79,300.701,0,88059,1545,11605,437.763,173.657,21089.478
975,5,1353,D19-24,340,7,49,12.923,11.447,0.886,0.143,0.14,0,1,,-0.673,-1.812,27.179,1.304,0.651,0.475,0.914,0.678,0.322,0.527,0.611,0,44.4704,34.3628,0.2273,1,0,203.532,239.294,264.395,0,88112,1547,11608,424.406,167.357,21098.669
976,5,1042,D12-19,220,5,31,14.408,12.018,0.834,0.161,0.162,0,1,,-0.559,1.04,75.305,5.754,0.918,0.477,1.0,0.69,0.31,0.686,0.846,0,21.7799,20.5928,0.0545,0,0,241.934,275.785,301.476,0,88166,1549,11610,427.064,162.798,21107.276
977,5,1153,D37-45,380,8,54,14.245,12.342,0.866,0.148,0.147,0,1,,-1.926,0.601,86.454,9.154,0.98,0.411,0.925,0.646,0.354,0.528,0.82,0,27.4473,35.1645,0.2812,1,0,229.745,259.342,275.121,0,88219,1549,11613,451.503,173.922,21115.386
978,5,1018,D70-78,420,9,60,15.519,13.165,0.848,0.15,0.15,0,1,,-1.122,0.476,73.75,0.024,0.91,0.461,0.948,0.675,0.325,0.816,0.879,0,23.0635,35.7927,0.5519,1,0,226.672,242.697,275.244,0,88267,1550,11616,457.569,179.765,21122.48
979,5,1105,D31-37,420,9,60,15.391,12.994,0.844,0.15,0.151,0,1,,-0.007,0.433,23.834,2.009,0.632,0.419,0.945,0.653,0.347,0.742,0.67,0,41.2595,36.0893,0.1253,0,0,206.036,242.714,262.481,0,88306,1551,11619,461.53,173.131,21129.787
980,5,1184,D61-70,380,8,54,15.986,14.139,0.885,0.148,0.145,0,1,,-0.449,1.641,82.851,3.829,0.96,0.489,1.0,0.7,0.3,0.747,0.896,0,21.1577,31.3365,0.4811,1,0,204.574,221.456,266.19,0,88352,1552,11621,437.374,176.645,21135.65
981,5,1343,D31-37,260,6,37,16.494,14.203,0.861,0.162,0.16,0,1,,0.708,0.012,34.628,8.433,0.192,0.421,1.0,0.662,0.338,0.963,0.453,0,41.2595,21.2897,0.484,1,0,233.13,268.822,301.875,0,88398,1552,11624,464.387,178.815,21141.532
982,5,1075,D19-24,380,8,54,11.558,10.753,0.93,0.148,0.14,0,1,,1.761,1.277,8.479,1.226,1.0,0.467,1.0,0.689,0.311,0.314,0.787,0,34.3628,43.3393,0.2612,1,0,235.978,249.761,280.461,0,88443,1554,11626,459.205,178.292,21151.627
983,5,1254,D19-24,260,6,37,12.414,11.312,0.911,0.162,0.155,0,1,,-0.269,-1.306,37.488,1.644,0.208,0.498,0.99,0.699,0.301,0.283,0.231,0,43.3393,28.2866,0.3473,1,0,221.12,233.449,252.972,0,88481,1555,11628,474.44,202.808,21161.122
984,5,1230,D12-19,340,7,49,15.39,13.105,0.852,0.143,0.143,0,1,,0.83,1.55,17.485,2.176,0.097,0.426,0.984,0.667,0.333,0.888,0.361,0,21.7799,28.8547,0.3248,1,0,212.616,235.522,252.485,0,88526,1557,11629,456.829,167.802,21168.241
985,5,1150,D31-37,300,6,43,14.525,12.51,0.861,0.14,0.139,0,1,,0.328,0.831,21.567,7.407,0.62,0.454,0.956,0.676,0.324,0.856,0.696,0,21.2897,26.8204,0.2598,1,0,232.909,244.939,281.681,0,88573,1559,11632,449.368,176.772,21176.08
986,5,1164,D19-24,460,10,66,12.703,11.202,0.882,0.152,0.148,0,1,,1.649,1.785,1.974,2.74,1.0,0.489,0.975,0.694,0.306,0.216,0.76,0,28.2866,48.0162,0.6975,1,0,239.093,250.121,292.493,0,88623,1560,11635,446.472,170.833,21185.638
987,5,1376,D78-85,460,10,66,13.013,11.99,0.921,0.152,0.144,0,1,,0.32,-1.982,80.983,1.987,0.45,0.503,0.923,0.69,0.31,0.595,0.495,0,39.5638,46.8738,0.1848,0,0,237.281,270.381,270.026,0,88666,1562,11638,464.169,186.183,21194.211
988,5,1339,D45-52,300,6,43,14.61,13.061,0.894,0.14,0.136,0,1,,-0.096,-1.634,53.053,0.284,0.795,0.475,1.0,0.696,0.304,0.744,0.779,0,40.1945,26.6644,0.3366,1,0,201.622,214.114,231.906,0,88710,1564,11640,458.992,197.881,21201.36
989,5,1221,D24-31,220,5,31,12.357,10.642,0.861,0.161,0.159,0,1,,-0.727,0.303,52.859,1.602,0.294,0.503,1.0,0.703,0.297,0.543,0.368,0,19.1241,24.0106,0.2555,1,0,227.309,249.594,267.833,0,88755,1565,11642,438.003,164.736,21211.687
990,5,1258,D70-78,300,6,43,11.421,10.588,0.927,0.14,0.133,0,1,,-0.032,-0.557,27.301,5.94,0.152,0.455,0.977,0.681,0.319,0.879,0.383,0,35.7927,34.108,0.0471,0,0,230.137,266.669,275.682,0,88795,1565,11643,418.724,167.872,21221.928
991,5,1308,D61-70,220,5,31,15.021,12.673,0.844,0.161,0.161,0,1,,0.085,0.519,22.541,0.347,0.625,0.465,1.0,0.684,0.316,0.081,0.453,0,31.3365,19.7518,0.3697,1,0,244.225,269.5,302.744,0,88844,1567,11646,447.802,190.391,21229.716
992,5,1157,D70-78,300,6,43,11.486,10.309,0.898,0.14,0.136,0,1,,-1.158,-0.787,10.986,5.996,0.061,0.428,1.0,0.672,0.328,0.332,0.15,0,35.7927,33.9153,0.0525,0,0,220.211,243.019,280.856,0,88893,1568,11649,419.719,169.889,21240.307
993,5,1360,D31-37,460,10,66,15.153,13.44,0.887,0.152,0.148,0,1,,0.779,-1.577,84.47,3.773,0.469,0.485,1.0,0.697,0.303,0.693,0.537,0,26.8204,40.2529,0.5008,1,0,227.643,243.917,286.659,0,88943,1570,11651,438.545,166.331,21247.067
994,5,1042,D31-37,420,9,60,18.399,16.234,0.882,0.15,0.147,0,1,,-1.504,0.046,59.028,6.892,0.828,0.491,1.0,0.701,0.299,0.27,0.661,0,40.2529,30.1897,0.25,1,0,238.787,271.042,307.356,0,88996,1572,11654,435.652,172.647,21250.325
995,5,1395,D70-78,300,6,43,12.904,10.975,0.851,0.14,0.141,0,1,,0.147,0.541,20.069,3.5,0.111,0.494,1.0,0.705,0.295,0.953,0.36,0,35.7927,30.1888,0.1566,0,0,199.167,235.786,230.091,0,89035,1572,11655,456.251,193.473,21260.083
996,5,1137,D12-19,420,9,60,12.399,10.464,0.844,0.15,0.151,0,1,,0.638,-1.485,88.572,8.567,0.492,0.466,0.962,0.68,0.32,0.088,0.363,0,28.8547,44.7964,0.5525,1,0,204.06,219.452,247.712,0,89077,1574,11656,457.612,194.035,21270.552
997,5,1243,D24-31,220,5,31,14.641,12.187,0.832,0.161,0.162,0,1,,-0.756,0.815,76.284,0.288,0.924,0.518,1.0,0.711,0.289,0.286,0.739,0,24.0106,20.2647,0.156,0,0,225.629,261.473,270.72,0,89119,1576,11658,447.491,173.32,21278.948
998,5,1086,D24-31,380,8,54,14.43,12.104,0.839,0.148,0.149,0,1,,-1.464,0.954,80.68,3.873,0.948,0.51,1.0,0.711,0.289,0.899,0.934,0,24.0106,34.7147,0.4458,1,0,226.901,241.104,278.945,0,89157,1577,11660,448.294,166.681,21287.355
999,5,1376,D61-70,380,8,54,14.991,13.783,0.919,0.148,0.141,0,1,,0.052,-0.032,4.826,6.518,1.0,0.441,0.967,0.669,0.331,0.984,0.995,0,19.7518,33.4159,0.6918,1,0,235.481,260.377,280.645,0,89195,1579,11662,441.94,175.857,21293.664
1000,5,1311,D70-78,340,7,49,14.2,13.045,0.919,0.143,0.137,0,1,,-0.881,-1.754,18.914,9.972,0.605,0.407,1.0,0.661,0.339,0.865,0.693,0,35.7927,31.2742,0.1262,0,0,208.402,234.057,242.557,0,89232,1581,11665,429.152,180.038,21300.857
1001,5,1350,D70-78,420,9,60,14.537,12.39,0.852,0.15,0.15,0,1,,-0.439,0.919,66.289,6.33,0.368,0.46,0.932,0.672,0.328,0.245,0.328,0,35.7927,38.2094,0.0675,0,0,224.786,249.445,260.306,0,89277,1582,11667,423.682,160.108,21308.921
1002,5,1195,D37-45,380,8,54,13.034,11.313,0.868,0.148,0.147,0,1,,-1.793,1.641,60.507,6.649,0.336,0.419,1.0,0.665,0.335,0.614,0.429,0,35.1645,38.4321,0.0929,0,0,216.079,236.12,264.301,0,89312,1584,11670,432.827,184.173,21318.317
1003,5,1017,D52-61,220,5,31,14.948,12.732,0.852,0.161,0.16,0,1,,1.993,-0.599,85.73,5.156,0.476,0.496,1.0,0.7,0.3,0.079,0.357,0,42.4814,19.8487,0.5328,1,0,232.675,244.27,290.637,0,89349,1584,11672,468.321,194.401,21326.03
1004,5,1135,D70-78,420,9,60,14.783,12.803,0.866,0.15,0.148,0,1,,1.951,1.531,6.018,2.383,1.0,0.494,1.0,0.702,0.298,0.866,0.96,0,35.7927,37.5728,0.0497,0,0,233.189,254.345,285.682,0,89388,1585,11674,459.149,188.569,21333.576
1005,5,1257,D52-61,420,9,60,14.261,12.495,0.876,0.15,0.147,0,1,,-0.202,0.861,52.124,6.524,0.79,0.418,0.905,0.645,0.355,0.35,0.633,0,19.8487,38.9487,0.9623,1,0,226.404,246.499,264.101,0,89435,1587,11676,459.832,188.126,21341.507
1006,5,1392,D19-24,260,6,37,14.924,12.488,0.837,0.162,0.162,0,1,,0.175,-1.106,57.786,6.329,0.321,0.468,0.974,0.68,0.32,0.17,0.273,0,48.0162,23.5304,0.5099,1,0,209.171,228.159,235.056,0,89488,1589,11678,461.391,202.122,21349.533
1007,5,1068,D52-61,340,7,49,15.103,13.973,0.925,0.143,0.136,0,1,,0.216,-0.515,39.437,1.19,0.719,0.46,1.0,0.687,0.313,0.216,0.562,0,38.9487,29.4042,0.2451,1,0,218.341,236.62,280.047,0,89536,1590,11681,444.697,190.905,21355.566
1008,5,1207,D70-78,340,7,49,14.755,13.336,0.904,0.143,0.138,0,1,,-0.157,0.868,49.874,10.317,0.777,0.494,0.968,0.698,0.302,0.488,0.69,0,35.7927,30.0962,0.1592,0,0,234.836,250.105,272.446,0,89570,1590,11683,453.366,186.618,21362.396
1009,5,1029,D61-70,460,10,66,13.768,12.469,0.906,0.152,0.146,0,1,,1.838,-0.932,75.568,4.882,0.42,0.471,0.933,0.677,0.323,0.344,0.395,0,33.4159,44.3022,0.3258,1,0,234.194,265.153,289.837,0,89622,1592,11686,439.747,176.465,21370.37
1010,5,1057,D45-52,300,6,43,13.587,12.568,0.925,0.14,0.133,0,1,,-1.041,-1.804,14.854,1.013,0.083,0.455,1.0,0.686,0.314,0.935,0.35,0,26.6644,28.6721,0.0753,0,0,234.88,248.702,270.875,0,89672,1593,11688,438.026,160.961,21378.136
1011,5,1284,D70-78,460,10,66,14.85,12.711,0.856,0.152,0.151,0,1,,0.357,1.024,26.048,9.064,0.645,0.425,0.912,0.65,0.35,0.797,0.698,0,35.7927,41.0752,0.1476,0,0,213.847,249.967,264.16,0,89710,1594,11690,427.421,181.784,21385.808
1012,5,1250,D61-70,260,6,37,15.052,12.755,0.847,0.162,0.161,0,1,,-0.159,-0.111,2.676,6.623,1.0,0.453,0.948,0.668,0.332,0.497,0.833,0,44.3022,23.3302,0.4734,1,0,238.909,261.89,297.424,0,89757,1596,11692,448.493,168.082,21393.499
1013,5,1305,D52-61,420,9,60,14.611,12.615,0.863,0.15,0.149,0,1,,0.42,-1.294,75.074,3.175,0.417,0.502,1.0,0.706,0.294,0.262,0.371,0,29.4042,38.0156,0.2929,1,0,215.547,240.419,279.528,0,89807,1597,11695,462.214,198.331,21401.281
1014,5,1160,D70-78,260,6,37,13.968,12.474,0.893,0.162,0.157,0,1,,-0.762,0.882,78.705,7.969,0.937,0.479,1.0,0.691,0.309,0.609,0.836,0,35.7927,25.1402,0.2976,1,0,237.852,275.521,276.273,0,89859,1597,11698,456.538,170.774,21409.323
1015,5,1367,D45-52,460,10,66,15.552,13.95,0.897,0.152,0.147,0,1,,-1.314,1.431,72.226,0.787,0.901,0.498,1.0,0.704,0.296,0.763,0.86,0,26.6644,39.2213,0.4709,1,0,222.194,232.589,290.129,0,89902,1599,11701,442.983,193.312,21415.446
1016,5,1315,D70-78,300,6,43,14.152,12.562,0.888,0.14,0.137,0,1,,1.323,-0.797,88.52,0.513,0.992,0.428,0.926,0.657,0.343,0.195,0.719,0,25.1402,27.5262,0.0949,0,0,206.452,220.429,255.296,0,89954,1600,11703,461.874,196.06,21423.22
1017,5,1234,D52-61,220,5,31,16.299,13.692,0.84,0.161,0.161,0,1,,-1.504,-1.241,5.253,1.982,1.0,0.422,1.0,0.663,0.337,0.46,0.818,0,38.0156,18.2025,0.5212,1,0,238.649,257.804,304.385,0,90006,1600,11706,474.92,196.116,21429.734
1018,5,1338,D45-52,460,10,66,15.246,13.566,0.89,0.152,0.147,0,1,,1.153,-0.33,67.322,11.889,0.874,0.456,1.0,0.683,0.317,0.794,0.849,0,39.2213,40.0083,0.0201,0,0,210.836,232.493,239.22,0,90040,1601,11707,433.19,171.88,21436.337
1019,5,1376,D52-61,420,9,60,14.034,12.297,0.876,0.15,0.147,0,1,,-0.19,1.638,69.342,3.863,0.385,0.435,1.0,0.673,0.327,0.338,0.37,0,18.2025,39.5789,1.1744,1,0,204.992,234.976,261.835,0,90086,1603,11709,427.116,187.338,21444.516
1020,5,1294,D37-45,220,5,31,13.582,11.169,0.822,0.161,0.163,0,1,,0.514,-0.777,65.085,7.224,0.362,0.464,0.94,0.672,0.328,0.129,0.285,0,35.1645,21.8437,0.3788,1,0,205.3,241.206,242.871,0,90137,1604,11711,469.569,190.617,21454.183
1021,5,1289,D52-61,460,10,66,16.423,13.95,0.849,0.152,0.151,0,1,,0.735,0.958,7.453,4.787,1.0,0.495,1.0,0.702,0.298,0.126,0.739,0,39.5789,37.1405,0.0616,0,0,241.945,264.07,291.038,0,90189,1606,11714,465.034,172.629,21460.305
1022,5,1392,D70-78,460,10,66,14.231,12.777,0.898,0.152,0.147,0,1,,-0.23,1.116,61.105,3.244,0.339,0.485,0.908,0.678,0.322,0.94,0.533,0,25.1402,42.8614,0.7049,1,0,219.297,254.868,278.4,0,90235,1607,11716,423.679,158.698,21467.895
1023,5,1187,D37-45,260,6,37,13.825,11.88,0.859,0.162,0.16,0,1,,1.338,-1.914,64.349,2.543,0.357,0.452,1.0,0.677,0.323,0.838,0.512,0,21.8437,25.3998,0.1628,0,0,231.602,270.979,292.219,0,90274,1609,11719,467.082,198.827,21476.681
1024,5,1106,D31-37,380,8,54,13.551,11.837,0.873,0.148,0.146,0,1,,0.206,1.421,43.251,4.581,0.24,0.471,1.0,0.691,0.309,0.133,0.207,0,30.1897,36.966,0.2245,1,0,222.401,245.215,268.207,0,90313,1610,11721,440.918,179.621,21485.422
1025,5,1030,D31-37,260,6,37,14.093,12.324,0.874,0.162,0.159,0,1,,-0.832,-1.91,22.621,6.691,0.126,0.429,1.0,0.666,0.334,0.739,0.331,0,36.966,24.9172,0.3259,1,0,220.083,231.107,281.726,0,90350,1611,11723,436.229,178.004,21493.652
