# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1205 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.088588Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1016,4,121,M61-70,420,10,60,16.111,13.856,0.86,0.167,0.164,0,1,,1.678,1.002,14.134,1.901,0.079,0.515,1.0,0.708,0.292,0.071,0.076,0,22.3764,35.4822,0.5857,1,0,225.805,252.362,275.165,0,69421,1396,7353,445.397,175.529,14223.835
1017,4,143,M52-61,500,11,71,18.015,15.875,0.881,0.155,0.151,0,1,,0.8,0.058,35.319,0.088,0.196,0.456,0.914,0.664,0.336,0.084,0.159,0,17.226,37.0219,1.1492,1,0,217.309,236.696,274.943,0,69466,1396,7355,463.414,184.355,14227.576
1018,4,347,M61-70,460,17,66,16.873,12.982,0.769,0.258,0.255,0,2,,-0.233,0.824,52.615,8.777,0.792,0.545,0.924,0.68,0.32,0.566,0.72,0,35.4822,43.1152,0.2151,1,0,267.253,284.97,336.632,0,69524,1397,7359,480.942,213.457,14235.652
1019,4,359,M45-52,260,6,37,16.184,14.388,0.889,0.162,0.157,0,1,,1.779,-1.69,59.953,8.141,0.333,0.45,0.934,0.663,0.337,0.325,0.33,0,37.6346,21.6987,0.4234,1,0,211.343,227.106,266.29,0,69564,1398,7360,434.037,182.516,14241.302
1020,4,189,M19-24,180,5,26,17.474,14.915,0.854,0.192,0.188,0,1,,-1.341,1.688,67.352,7.638,0.374,0.48,0.93,0.668,0.332,0.233,0.327,0,38.3103,14.6438,0.6178,1,0,242.945,271.604,292.223,0,69609,1399,7362,487.782,204.066,14246.503
1021,4,379,M45-52,180,6,26,14.812,11.472,0.775,0.231,0.23,0,2,,-1.894,1.969,54.757,0.641,0.804,0.555,0.925,0.693,0.307,0.554,0.727,0,21.6987,18.4081,0.1516,0,0,249.991,279.601,275.46,0,69668,1401,7366,506.999,226.762,14256.278
1022,4,222,M52-61,340,9,49,17.41,14.827,0.852,0.184,0.18,0,1,,-1.551,-0.695,22.404,4.857,0.124,0.529,0.976,0.705,0.295,0.725,0.302,0,37.0219,27.3625,0.2609,1,0,231.004,267.37,283.61,0,69707,1401,7368,471.961,184.279,14261.53
1023,4,247,M31-37,380,10,54,19.025,15.626,0.821,0.185,0.185,0,1,,-0.959,-0.151,35.222,8.267,0.196,0.45,0.978,0.665,0.335,0.986,0.46,0,40.4608,28.056,0.3066,1,0,217.568,252.725,283.965,0,69756,1401,7370,475.476,181.94,14265.794
1024,4,251,M52-61,380,9,54,15.737,13.634,0.866,0.167,0.163,0,1,,-0.636,-1.436,22.685,3.857,0.126,0.482,1.0,0.691,0.309,0.603,0.273,0,27.3625,32.8664,0.2011,1,0,223.118,233.78,289.782,0,69804,1402,7372,475.677,182.508,14272.418
1025,4,112,M70-78,340,24,49,16.866,6.31,0.374,0.49,0.503,0,3,,-0.07,-1.857,57.706,4.252,0.321,0.71,0.972,0.703,0.297,0.152,0.27,0,54.9186,44.7426,0.1853,0,0,447.492,466.251,490.278,0,69872,1404,7380,747.263,345.498,14300.459
1026,4,229,M31-37,220,6,31,18.945,15.809,0.834,0.194,0.191,0,1,,-1.909,1.737,57.571,3.978,0.82,0.497,1.0,0.69,0.31,0.158,0.615,0,28.056,16.5425,0.4104,1,0,225.545,262.617,261.066,0,69917,1405,7382,454.962,183.979,14304.553
1027,4,236,M12-19,260,10,37,16.43,12.294,0.748,0.27,0.268,0,2,,-1.407,1.03,79.565,7.2,0.942,0.544,1.0,0.691,0.309,0.994,0.958,0,31.9062,25.5353,0.1997,0,0,255.72,282.751,290.443,0,69974,1406,7386,526.678,215.694,14313.577
1028,4,265,M61-70,300,8,43,16.54,13.379,0.809,0.186,0.187,0,1,,-0.694,1.936,82.561,1.604,0.959,0.538,0.951,0.703,0.297,0.787,0.908,0,43.1152,25.5152,0.4082,1,0,212.74,237.882,267.315,0,70026,1408,7388,448.172,178.341,14320.655
1029,4,237,M70-78,180,12,26,16.476,6.132,0.372,0.462,0.478,0,3,,-0.699,1.452,89.58,1.305,0.498,0.702,0.945,0.701,0.299,0.937,0.629,0,54.9186,23.3364,0.5751,1,0,448.569,472.302,483.856,0,70093,1409,7395,720.273,314.881,14348.721
1030,4,363,M45-52,180,5,26,16.218,13.336,0.822,0.192,0.191,0,1,,-0.814,0.717,74.802,3.382,0.916,0.499,1.0,0.692,0.308,0.713,0.853,0,21.6987,15.7779,0.2729,1,0,220.861,256.316,284.378,0,70147,1409,7398,484.929,194.974,14355.897
1031,4,172,M52-61,260,9,37,15.217,11.358,0.746,0.243,0.244,0,2,,-1.433,1.441,69.667,2.794,0.387,0.507,1.0,0.68,0.32,0.674,0.479,0,32.8664,26.41,0.1964,0,0,267.007,281.652,307.58,0,70191,1411,7401,514.655,205.821,14365.902
1032,4,226,M61-70,460,15,66,15.542,12.266,0.789,0.227,0.226,0,2,,-1.977,0.794,78.385,3.51,0.935,0.527,1.0,0.695,0.305,0.733,0.874,0,25.5152,44.5787,0.7471,1,0,223.75,262.746,270.534,0,70240,1412,7404,498.186,197.851,14374.66
1033,4,102,M24-31,380,10,54,15.473,12.434,0.804,0.185,0.186,0,1,,0.813,1.308,13.495,5.343,0.075,0.465,1.0,0.677,0.323,0.998,0.373,0,18.9898,34.4959,0.8166,1,0,238.542,257.076,274.689,0,70280,1413,7407,467.902,193.995,14382.914
1034,4,233,M78-85,340,12,49,17.409,12.838,0.737,0.245,0.247,0,2,,0.137,1.852,53.8,5.551,0.299,0.509,1.0,0.681,0.319,0.813,0.463,0,16.6637,30.2675,0.8164,1,0,260.557,295.441,290.354,0,70339,1414,7410,491.456,219.235,14391.081
1035,4,344,M24-31,300,8,43,16.177,13.574,0.839,0.186,0.184,0,1,,-0.741,-1.86,25.197,7.817,0.14,0.441,1.0,0.665,0.335,0.62,0.301,0,34.4959,26.0878,0.2437,1,0,247.852,283.364,274.342,0,70376,1416,7413,456.07,184.527,14397.915
1036,4,332,M61-70,420,15,60,15.425,11.5,0.746,0.25,0.25,0,2,,-1.38,1.413,71.221,1.642,0.396,0.567,1.0,0.709,0.291,0.932,0.552,0,44.5787,42.5445,0.0456,0,0,248.628,281.432,311.357,0,70422,1418,7417,518.777,231.643,14407.79
1037,4,311,M52-61,380,14,54,16.618,12.138,0.73,0.259,0.26,0,2,,-0.017,0.365,21.042,5.739,0.617,0.531,0.905,0.669,0.331,0.761,0.664,0,32.8664,36.2606,0.1033,0,0,245.324,276.767,276.425,0,70484,1419,7421,494.308,203.377,14416.932
1038,4,176,M61-70,500,15,71,17.954,14.976,0.834,0.211,0.207,0,2,,-1.948,1.63,58.695,3.02,0.826,0.538,0.975,0.701,0.299,0.161,0.627,0,44.5787,40.8586,0.0835,0,0,245.102,255.935,314.54,0,70528,1421,7425,454.32,178.737,14422.192
1039,4,149,M19-24,460,13,66,18.609,15.156,0.814,0.197,0.196,0,1,,1.218,-0.919,86.793,7.318,0.482,0.502,0.936,0.679,0.321,0.938,0.628,0,14.6438,35.4169,1.4186,1,0,230.562,266.527,262.555,0,70575,1422,7428,469.509,188.663,14427.125
1040,4,267,M61-70,180,6,26,15.86,12.548,0.791,0.231,0.229,0,2,,-1.406,1.219,74.792,3.533,0.416,0.542,1.0,0.702,0.298,0.415,0.415,0,44.5787,17.192,0.6143,1,0,264.436,279.26,329.054,0,70626,1423,7431,508.301,222.127,14435.555
1041,4,307,M19-24,260,8,37,16.591,12.771,0.77,0.216,0.218,0,2,,1.873,-1.382,63.984,6.682,0.355,0.525,1.0,0.697,0.303,0.258,0.326,0,35.4169,23.1802,0.3455,1,0,253.191,278.015,305.623,0,70685,1423,7435,458.599,186.852,14443.605
1042,4,271,M31-37,460,16,66,19.294,14.586,0.756,0.242,0.243,0,2,,0.684,1.435,20.748,11.325,0.615,0.505,1.0,0.68,0.32,0.649,0.626,0,16.5425,36.8026,1.2247,1,0,266.519,290.352,321.768,0,70745,1424,7439,513.466,233.485,14449.57
1043,4,118,M12-19,500,17,71,15.312,12.031,0.786,0.239,0.237,0,2,,0.139,1.918,54.535,6.419,0.303,0.559,0.917,0.691,0.309,0.67,0.417,0,31.9062,50.1643,0.5722,1,0,259.305,296.953,314.448,0,70802,1425,7442,473.958,214.489,14458.708
1044,4,311,M70-78,340,25,49,17.909,5.78,0.323,0.51,0.527,0,3,,1.44,-0.7,89.784,6.381,0.499,0.696,1.0,0.695,0.305,0.693,0.558,0,23.3364,43.2988,0.8554,1,0,462.345,477.051,516.638,0,70873,1426,7449,743.84,332.357,14487.554
1045,4,223,M78-85,300,11,43,16.906,13.111,0.776,0.256,0.253,0,2,,0.775,0.24,24.294,4.827,0.635,0.518,1.0,0.682,0.318,0.443,0.574,0,30.2675,27.9846,0.0754,0,0,245.552,278.592,314.69,0,70919,1428,7452,488.152,217.672,14495.456
1046,4,261,M37-45,260,11,37,15.277,10.376,0.679,0.297,0.3,0,2,,-0.125,-1.048,39.209,5.197,0.218,0.547,1.0,0.685,0.315,0.598,0.338,0,24.5901,28.6421,0.1648,0,0,282.796,307.078,342.685,0,70985,1430,7456,540.229,244.607,14507.067
1047,4,297,M78-85,300,8,43,18.323,15.04,0.821,0.186,0.185,0,1,,0.114,-1.195,56.562,7.647,0.314,0.5,0.971,0.688,0.312,0.273,0.301,0,30.2675,23.0317,0.2391,1,0,239.412,273.731,284.054,0,71037,1431,7459,488.344,195.224,14512.068
1048,4,125,M19-24,180,6,26,17.879,13.662,0.764,0.231,0.231,0,2,,-0.288,0.276,31.484,3.823,0.675,0.53,1.0,0.696,0.304,0.6,0.652,0,23.1802,15.2503,0.3421,1,0,226.252,266.022,279.857,0,71092,1431,7463,466.479,208.637,14519.106
1049,4,303,M12-19,180,7,26,15.813,11.458,0.725,0.269,0.27,0,2,,-1.902,1.58,60.058,2.092,0.834,0.573,1.0,0.706,0.294,0.841,0.836,0,50.1643,18.3373,0.6345,1,0,264.006,283.391,311.79,0,71151,1432,7466,506.711,206.82,14529.168
1050,4,149,M52-61,500,20,71,19.716,14.624,0.742,0.282,0.279,0,2,,-0.644,1.468,88.524,6.559,0.992,0.55,0.978,0.686,0.314,0.257,0.761,0,32.8664,41.6606,0.2676,1,0,273.315,287.096,330.466,0,71212,1433,7469,494.697,231.146,14535.36
1051,4,250,M70-78,180,14,26,18.36,6.027,0.328,0.538,0.552,0,3,,1.636,1.058,11.956,3.944,0.066,0.793,0.909,0.717,0.283,0.475,0.182,0,43.2988,23.204,0.4641,1,0,447.131,485.754,478.013,0,71295,1435,7479,800.517,372.198,14564.096
1052,4,111,M70-78,500,37,71,17.707,5.805,0.328,0.521,0.536,0,3,,1.986,0.935,20.194,2.475,0.612,0.796,0.921,0.726,0.274,0.506,0.583,0,23.204,65.3367,1.8158,1,0,463.945,492.738,529.78,0,71377,1437,7488,762.399,355.732,14592.987
1053,4,335,M45-52,340,13,49,17.494,13.322,0.762,0.265,0.263,0,2,,0.167,1.221,41.221,4.423,0.729,0.503,0.949,0.662,0.338,0.332,0.595,0,15.7779,31.1164,0.9722,1,0,273.674,290.213,312.177,0,71432,1439,7491,522.207,227.74,14600.692
1054,4,128,M78-85,180,6,26,18.254,14.556,0.797,0.231,0.228,0,2,,-1.015,1.253,83.17,9.691,0.962,0.55,0.964,0.698,0.302,0.516,0.827,0,23.0317,14.9373,0.3514,1,0,231.958,244.325,301.466,0,71489,1440,7494,493.962,199.553,14606.612
1055,4,188,M52-61,300,10,43,17.976,14.115,0.785,0.233,0.231,0,2,,0.472,0.455,0.778,7.362,1.0,0.482,0.916,0.654,0.346,0.224,0.732,0,41.6606,25.3536,0.3914,1,0,248.324,267.716,306.293,0,71533,1442,7496,486.859,206.914,14613.096
1056,4,367,M24-31,340,12,49,18.401,13.627,0.741,0.245,0.246,0,2,,-0.422,0.235,36.108,3.67,0.701,0.558,0.985,0.702,0.298,0.19,0.549,0,26.0878,28.6363,0.0977,0,0,265.597,301.671,319.611,0,71590,1443,7499,477.905,201.71,14620.277
1057,4,274,M61-70,340,11,49,15.272,11.863,0.777,0.224,0.224,0,2,,0.559,-1.585,86.944,5.756,0.983,0.474,1.0,0.67,0.33,0.592,0.854,0,17.192,33.3805,0.9416,1,0,252.517,283.575,295.665,0,71633,1445,7502,482.473,206.473,14629.519
1058,4,149,M70-78,300,22,43,11.814,3.453,0.292,0.512,0.531,0,3,,0.577,-0.727,65.988,4.872,0.867,0.746,1.0,0.719,0.281,0.957,0.892,0,65.3367,58.0241,0.1119,0,0,446.621,465.408,511.044,0,71710,1447,7511,758.052,361.716,14661.284
1059,4,131,M70-78,180,14,26,16.514,4.977,0.301,0.538,0.554,0,3,,-1.754,1.723,59.827,2.48,0.332,0.753,1.0,0.715,0.285,0.095,0.265,0,65.3367,25.7991,0.6051,1,0,442.599,473.319,493.386,0,71790,1449,7521,773.474,367.528,14691.332
1060,4,229,M31-37,180,6,26,16.552,13.515,0.817,0.231,0.226,0,2,,0.528,-1.857,89.514,9.81,0.997,0.473,0.949,0.657,0.343,0.301,0.758,0,36.8026,16.4732,0.5524,1,0,253.787,273.728,293.827,0,71837,1450,7523,512.148,205.607,14698.554
1061,4,201,M12-19,300,10,43,17.03,13.477,0.791,0.233,0.23,0,2,,1.836,1.481,5.458,0.227,1.0,0.565,1.0,0.713,0.287,0.319,0.804,0,18.3373,26.7629,0.4595,1,0,244.391,276.221,297.926,0,71882,1451,7526,485.404,210.568,14705.836
1062,4,120,M19-24,380,11,54,16.41,13.154,0.802,0.204,0.203,0,2,,1.396,-1.004,80.52,4.252,0.447,0.509,0.998,0.693,0.307,0.568,0.484,0,15.2503,33.5515,1.2001,1,0,230.739,264.507,259.289,0,71923,1452,7529,462.454,183.044,14713.318
1063,4,108,M45-52,340,10,49,17.016,13.719,0.806,0.204,0.203,0,2,,-1.061,-1.308,5.911,0.532,1.0,0.495,0.993,0.685,0.315,0.945,0.983,0,31.1164,28.9683,0.069,0,0,231.849,257.425,293.413,0,71972,1453,7532,451.775,205.262,14720.099
1064,4,358,M45-52,500,17,71,15.822,12.795,0.809,0.239,0.235,0,2,,1.72,-1.572,62.638,1.093,0.348,0.492,1.0,0.674,0.326,0.547,0.413,0,31.1164,48.5472,0.5602,1,0,239.682,258.151,291.914,0,72028,1454,7537,493.742,203.502,14728.281
1065,4,377,M45-52,180,6,26,18.216,13.792,0.757,0.231,0.232,0,2,,0.049,-1.249,54.123,2.171,0.301,0.516,1.0,0.689,0.311,0.559,0.381,0,48.5472,14.9684,0.6917,1,0,255.598,288.699,291.062,0,72072,1456,7541,507.757,224.689,14735.157
1066,4,114,M19-24,460,18,66,14.685,10.595,0.722,0.273,0.273,0,2,,0.162,-0.098,14.812,2.446,0.082,0.564,0.944,0.689,0.311,0.133,0.098,0,33.5515,50.741,0.5123,1,0,257.772,279.588,313.737,0,72118,1457,7544,497.114,226.32,14746.322
1067,4,384,M31-37,380,15,54,17.386,13.132,0.755,0.278,0.274,0,2,,-0.592,-1.86,31.118,5.919,0.173,0.596,0.974,0.71,0.29,0.752,0.341,0,16.4732,35.685,1.1663,1,0,248.413,275.823,274.247,0,72179,1458,7549,511.377,211.347,14754.351
1068,4,196,M45-52,340,11,49,13.769,10.885,0.791,0.224,0.223,0,2,,1.705,1.858,2.094,4.3,1.0,0.503,0.93,0.67,0.33,0.63,0.878,0,14.9684,37.025,1.4735,1,0,239.867,263.617,290.42,0,72233,1460,7552,487.582,218.255,14764.817
1069,4,261,M70-78,260,20,37,16.307,5.459,0.335,0.541,0.553,0,3,,0.648,-0.171,42.603,6.583,0.737,0.749,1.0,0.712,0.288,0.595,0.696,0,25.7991,37.8391,0.4667,1,0,449.831,476.836,494.174,0,72321,1461,7563,773.398,350.906,14794.277
1070,4,399,M24-31,340,15,49,16.914,11.851,0.701,0.306,0.305,0,2,,-1.222,-1.943,12.06,1.934,0.067,0.589,0.954,0.694,0.306,0.357,0.156,0,26.0878,34.2923,0.3145,1,0,279.597,306.758,323.687,0,72369,1462,7568,555.168,240.501,14804.106
1071,4,234,M78-85,300,11,43,15.694,11.82,0.753,0.256,0.255,0,2,,0.555,-0.987,73.648,4.145,0.909,0.524,0.967,0.679,0.321,0.911,0.91,0,14.9373,30.1471,1.0182,1,0,256.954,272.91,309.965,0,72422,1463,7571,527.837,211.226,14813.621
1072,4,370,M52-61,420,15,60,19.841,15.571,0.785,0.25,0.247,0,2,,1.905,1.432,7.22,0.614,1.0,0.537,1.0,0.694,0.306,0.583,0.872,0,25.3536,33.0755,0.3046,1,0,244.238,265.307,308.429,0,72483,1463,7574,517.711,206.299,14818.408
1073,4,217,M31-37,500,21,71,20.16,14.175,0.703,0.296,0.296,0,2,,1.889,-0.37,82.404,6.992,0.958,0.578,1.0,0.7,0.3,0.97,0.961,0,35.685,41.6435,0.167,0,0,266.769,288.951,329.522,0,72531,1465,7579,533.369,226.543,14825.26
1074,4,164,M24-31,460,18,66,14.922,11.202,0.751,0.273,0.27,0,2,,-1.682,1.626,62.333,1.012,0.846,0.533,0.932,0.671,0.329,0.77,0.821,0,34.2923,49.9349,0.4562,1,0,267.231,298.709,335.154,0,72594,1467,7584,530.526,228.876,14835.667
1075,4,350,M61-70,260,12,37,16.699,11.121,0.666,0.324,0.325,0,2,,0.063,-1.428,58.587,0.469,0.825,0.596,1.0,0.701,0.299,0.531,0.737,0,33.3805,27.3064,0.182,0,0,279.026,312.967,328.186,0,72656,1468,7589,561.281,254.018,14846.535
1076,4,168,M19-24,260,8,37,16.151,12.416,0.769,0.216,0.218,0,2,,-0.754,1.335,89.828,3.273,0.499,0.547,0.96,0.7,0.3,0.743,0.572,0,50.741,23.8124,0.5307,1,0,236.787,257.393,303.025,0,72697,1470,7591,466.671,205.986,14855.029
1077,4,260,M78-85,460,21,66,17.875,11.96,0.669,0.318,0.319,0,2,,1.534,-1.651,64.298,5.156,0.357,0.6,0.979,0.7,0.3,0.314,0.344,0,30.1471,44.7162,0.4833,1,0,279.077,291.049,325.618,0,72755,1471,7595,515.424,229.562,14864.807
1078,4,170,M24-31,180,9,26,15.477,10.622,0.686,0.346,0.343,0,2,,-0.744,-0.025,35.246,2.369,0.196,0.592,1.0,0.692,0.308,0.239,0.209,0,49.9349,21.0755,0.5779,1,0,281.798,295.912,319.036,0,72818,1472,7600,562.024,247.795,14876.452
1079,4,112,M61-70,180,8,26,16.658,11.037,0.663,0.308,0.311,0,2,,0.703,-0.53,63.028,1.113,0.35,0.552,0.919,0.667,0.333,0.386,0.362,0,33.3805,18.478,0.4464,1,0,274.844,286.728,305.743,0,72884,1473,7605,509.279,228.746,14887.31
1080,4,322,M45-52,220,10,31,16.206,11.19,0.691,0.323,0.321,0,2,,-0.689,-1.265,17.084,1.032,0.095,0.635,0.916,0.704,0.296,0.661,0.262,0,37.025,23.7465,0.3586,1,0,262.684,273.976,290.554,0,72952,1473,7610,533.324,241.217,14898.08
1081,4,162,M70-78,500,41,71,17.406,5.107,0.293,0.577,0.59,0,3,,1.369,-0.276,69.272,2.449,0.885,0.762,0.987,0.705,0.295,0.09,0.65,0,37.8391,71.4809,0.8891,1,0,470.454,483.954,523.079,0,73035,1475,7621,809.117,373.828,14928.239
1082,4,251,M52-61,500,23,71,17.521,12.001,0.685,0.324,0.323,0,2,,-0.895,-0.848,1.551,8.763,0.009,0.583,0.923,0.679,0.321,0.987,0.323,0,33.0755,50.0205,0.5123,1,0,264.963,283.162,325.415,0,73095,1477,7627,517.531,238.06,14938.005
1083,4,125,M12-19,180,8,26,17.89,12.209,0.682,0.308,0.309,0,2,,0.276,1.974,47.697,3.336,0.265,0.537,1.0,0.676,0.324,0.513,0.345,0,26.7629,17.2061,0.3571,1,0,265.859,301.997,314.064,0,73152,1479,7632,531.088,224.593,14947.397
1084,4,106,M61-70,180,8,26,18.466,12.369,0.67,0.308,0.31,0,2,,1.151,-1.591,73.123,4.763,0.406,0.586,1.0,0.701,0.299,0.226,0.352,0,18.478,16.6688,0.0979,0,0,255.011,288.866,281.853,0,73214,1481,7636,530.676,240.94,14956.589
1085,4,321,M70-78,420,30,60,17.234,6.571,0.381,0.5,0.512,0,3,,-1.416,-0.298,38.186,3.257,0.212,0.693,1.0,0.697,0.303,0.271,0.23,0,71.4809,54.8319,0.2329,1,0,439.968,471.268,507.742,0,73286,1482,7643,775.723,358.998,14984.375
1086,4,392,M78-85,340,13,49,16.689,12.197,0.731,0.265,0.266,0,2,,-1.582,-0.701,22.655,1.968,0.126,0.558,1.0,0.7,0.3,0.088,0.114,0,44.7162,32.6161,0.2706,1,0,238.349,250.857,284.6,0,73340,1483,7648,503.742,230.34,14993.486
1087,4,186,M12-19,300,12,43,15.432,10.698,0.693,0.279,0.282,0,2,,-1.161,0.575,79.162,3.058,0.94,0.571,0.92,0.686,0.314,0.572,0.824,0,17.2061,31.8036,0.8484,1,0,269.042,286.661,322.358,0,73400,1485,7653,522.091,215.113,15004.567
1088,4,293,M70-78,380,27,54,17.805,5.936,0.333,0.5,0.517,0,3,,-0.116,-0.45,17.602,0.849,0.598,0.723,1.0,0.712,0.288,0.164,0.473,0,54.8319,48.0206,0.1242,0,0,434.342,444.418,460.951,0,73474,1486,7662,772.663,364.249,15033.147
1089,4,225,M70-78,220,16,31,14.876,4.403,0.296,0.516,0.535,0,3,,-1.59,0.309,74.986,1.466,0.417,0.742,0.918,0.7,0.3,0.89,0.559,0,54.8319,33.9947,0.38,1,0,429.481,440.712,491.72,0,73553,1487,7672,762.737,357.099,15063.756
1090,4,235,M61-70,500,22,71,17.045,11.31,0.664,0.31,0.313,0,2,,-0.937,-1.83,18.2,0.586,0.601,0.587,0.959,0.692,0.308,0.562,0.589,0,18.478,50.3306,1.7238,1,0,247.844,271.987,311.41,0,73602,1487,7675,523.354,227.594,15074.288
1091,4,330,M19-24,260,11,37,17.014,11.565,0.68,0.297,0.3,0,2,,0.882,-0.242,55.018,4.458,0.306,0.533,1.0,0.677,0.323,0.807,0.467,0,23.8124,25.7182,0.08,0,0,258.02,284.396,318.048,0,73659,1487,7679,524.16,231.546,15084.413
1092,4,179,M31-37,460,18,66,16.826,11.946,0.71,0.273,0.274,0,2,,-1.213,-0.955,6.795,4.605,1.0,0.531,0.97,0.678,0.322,0.381,0.801,0,35.685,44.2848,0.241,1,0,238.702,256.98,289.452,0,73711,1488,7684,531.601,237.028,15093.889
1093,4,262,M45-52,460,21,66,19.724,13.817,0.701,0.318,0.316,0,2,,-0.897,-0.641,9.244,3.729,1.0,0.555,1.0,0.682,0.318,0.952,0.985,0,23.7465,40.5247,0.7066,1,0,276.332,310.417,345.156,0,73760,1489,7689,531.816,233.154,15101.345
1094,4,165,M12-19,300,11,43,17.096,12.41,0.726,0.256,0.258,0,2,,1.725,-0.104,65.822,8.459,0.366,0.497,0.925,0.657,0.343,0.364,0.365,0,31.8036,27.6751,0.1298,0,0,239.274,275.133,303.419,0,73810,1491,7693,501.281,218.077,15110.124
1095,4,258,M24-31,300,14,43,15.112,9.925,0.657,0.326,0.327,0,2,,-0.079,-0.619,27.236,1.951,0.651,0.588,0.905,0.677,0.323,0.995,0.762,0,21.0755,34.8827,0.6551,1,0,260.179,297.382,293.886,0,73868,1491,7698,547.177,236.507,15122.496
1096,4,274,M45-52,500,19,71,15.214,11.872,0.78,0.268,0.263,0,2,,-1.423,-1.455,0.606,7.655,1.0,0.568,0.977,0.699,0.301,0.794,0.938,0,40.5247,52.8068,0.3031,1,0,263.02,287.08,321.844,0,73921,1493,7703,490.924,208.181,15132.029
1097,4,343,M12-19,260,9,37,16.846,12.9,0.766,0.243,0.242,0,2,,0.762,-0.92,79.915,0.511,0.444,0.515,1.0,0.685,0.315,0.244,0.381,0,31.8036,23.8556,0.2499,1,0,256.048,267.041,281.946,0,73965,1495,7707,510.495,222.906,15140.107
1098,4,353,M37-45,460,20,66,17.884,12.599,0.704,0.303,0.302,0,2,,-0.687,1.672,86.391,3.077,0.98,0.569,0.964,0.687,0.313,0.3,0.767,0,24.5901,43.671,0.776,1,0,248.335,266.583,314.851,0,74030,1497,7712,505.271,219.196,15148.98
1099,4,325,M19-24,220,11,31,18.943,11.592,0.612,0.355,0.358,0,2,,0.42,1.901,39.463,5.264,0.219,0.59,0.995,0.688,0.312,0.101,0.182,0,23.8124,21.3179,0.1048,0,0,285.848,300.23,321.249,0,74098,1498,7717,553.722,254.944,15159.473
1100,4,400,M70-78,420,34,60,17.483,4.844,0.277,0.567,0.582,0,3,,0.488,-0.093,31.338,4.109,0.174,0.778,1.0,0.719,0.281,0.906,0.38,0,33.9947,58.963,0.7345,1,0,449.892,476.475,482.808,0,74184,1500,7727,783.129,370.431,15189.885
1101,4,117,M31-37,220,11,31,17.515,11.561,0.66,0.355,0.353,0,2,,0.721,1.161,13.473,5.527,0.575,0.655,0.903,0.702,0.298,0.693,0.61,0,44.2848,23.0562,0.4794,1,0,280.942,312.723,344.786,0,74250,1501,7732,565.07,249.261,15200.417
1102,4,207,M61-70,420,21,60,15.89,10.273,0.646,0.35,0.35,0,2,,0.498,0.961,17.364,7.187,0.096,0.645,1.0,0.717,0.283,0.9,0.324,0,50.3306,48.1707,0.0429,0,0,262.239,287.991,307.186,0,74316,1501,7737,533.726,242.668,15212.526
1103,4,371,M24-31,460,18,66,17.404,13.255,0.762,0.273,0.269,0,2,,0.651,1.792,27.793,5.091,0.654,0.588,0.949,0.702,0.298,0.963,0.747,0,34.8827,42.8138,0.2274,1,0,270.526,294.307,322.304,0,74361,1503,7741,535.702,225.665,15220.366
1104,4,223,M12-19,300,13,43,18.731,13.295,0.71,0.302,0.301,0,2,,1.36,-0.635,86.107,6.636,0.478,0.551,0.938,0.672,0.328,0.247,0.403,0,23.8556,27.1649,0.1387,0,0,251.12,266.423,319.787,0,74428,1505,7746,549.856,242.567,15228.364
1105,4,341,M61-70,260,13,37,14.709,9.512,0.647,0.351,0.352,0,2,,0.87,1.015,4.399,2.839,1.0,0.604,1.0,0.696,0.304,0.914,0.974,0,50.3306,32.2791,0.3587,1,0,279.628,305.087,345.797,0,74496,1506,7751,557.859,264.462,15241.434
1106,4,145,M45-52,340,15,49,17.082,11.678,0.684,0.306,0.307,0,2,,-0.848,-1.414,14.429,0.119,0.58,0.62,0.988,0.716,0.284,0.45,0.543,0,52.8068,33.9556,0.357,1,0,247.981,265.136,273.232,0,74559,1508,7756,525.644,228.378,15251.479
1107,4,261,M70-78,260,23,37,15.911,3.705,0.233,0.622,0.636,1,3,CAM_1107_4,0.339,1.357,34.857,4.403,0.194,0.95,0.979,0.784,0.216,0.405,0.239,0,58.963,42.9706,0.2712,1,0,474.95,494.034,518.129,0,74691,1510,7774,916.328,485.08,15293.699
1108,4,210,M31-37,500,19,71,15.903,11.426,0.718,0.268,0.269,0,2,,-0.615,1.808,87.365,5.139,0.985,0.543,1.0,0.691,0.309,0.606,0.868,0,23.0562,50.5186,1.1911,1,0,253.639,267.054,291.73,0,74737,1510,7777,493.044,218.753,15303.789
