# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Manhattan | Seed=1202 | Duration=3600s | RSU_Distance=1000m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:41.773056Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
303,2,212,M45-52,220,18,31,14.141,5.542,0.392,0.581,0.583,0,3,,-1.529,-0.804,18.008,2.328,0.6,0.815,0.609,0.655,0.345,0.579,0.593,0,51.4568,38.869,0.2446,1,0,352.434,383.701,382.582,0,25548,483,3148,699.256,338.659,5620.435
304,2,268,M70-78,460,42,66,18.638,5.677,0.305,0.636,0.642,1,3,CAM_304_2,0.442,1.718,35.975,4.328,0.7,0.959,0.672,0.723,0.277,0.563,0.662,0,31.9959,66.0857,1.0654,1,0,363.477,392.39,403.72,0,25677,485,3168,779.815,442.93,5650.293
305,2,389,M31-37,380,34,54,16.631,4.859,0.292,0.63,0.637,1,3,CAM_305_2,-1.732,0.875,78.809,7.182,0.938,0.989,0.626,0.731,0.269,0.897,0.927,1,32.0612,60.6805,0.8926,1,0,352.733,376.889,421.684,0,25812,487,3188,779.99,430.168,5681.127
306,2,146,M12-19,260,21,37,16.411,6.156,0.375,0.568,0.573,0,3,,1.358,-0.423,76.581,1.733,0.925,0.757,0.567,0.622,0.378,0.463,0.75,0,62.9572,38.9315,0.3816,1,0,354.845,369.378,391.12,0,25895,489,3198,672.843,311.796,5699.904
307,2,237,M45-52,300,27,43,17.416,6.244,0.358,0.628,0.629,1,3,CAM_307_2,-1.493,-1.724,3.711,3.681,1.0,0.928,0.637,0.703,0.297,0.717,0.916,1,38.869,45.6492,0.1744,0,0,336.788,373.288,386.374,0,26021,491,3218,768.979,440.493,5728.995
308,2,388,M61-70,220,18,31,16.451,5.973,0.363,0.581,0.586,0,3,,1.268,0.047,49.043,2.662,0.772,0.743,0.613,0.62,0.38,0.161,0.54,0,43.3876,33.4118,0.2299,1,0,330.014,362.48,364.482,0,26101,493,3229,692.991,334.408,5748.094
309,2,110,M19-24,500,42,71,15.877,6.121,0.386,0.592,0.594,0,3,,0.696,-0.583,65.086,6.862,0.862,0.804,0.597,0.644,0.356,0.716,0.81,0,54.2964,79.7714,0.4692,1,0,352.363,364.722,412.79,0,26193,494,3240,677.289,327.813,5767.083
310,2,319,M78-85,300,24,43,16.754,6.935,0.414,0.558,0.561,0,3,,1.942,0.171,53.064,8.243,0.795,0.8,0.588,0.65,0.35,0.429,0.667,0,65.0538,43.4722,0.3318,1,0,337.111,376.048,369.191,0,26271,496,3250,661.152,333.237,5784.821
311,2,139,M12-19,500,39,71,19.132,7.863,0.411,0.549,0.553,0,3,,-0.527,-1.387,26.423,0.022,0.147,0.807,0.684,0.676,0.324,0.399,0.229,0,38.9315,62.7298,0.6113,1,0,328.828,343.239,389.998,0,26350,498,3260,648.305,322.569,5801.337
312,2,343,M12-19,220,20,31,15.696,5.205,0.332,0.645,0.647,1,3,CAM_312_2,-1.965,0.396,84.618,2.691,0.47,0.996,0.637,0.732,0.268,0.846,0.571,0,62.7298,37.9366,0.3952,1,0,341.763,358.335,390.512,0,26477,501,3279,807.095,435.98,5831.848
313,2,307,M12-19,500,46,71,17.051,4.682,0.275,0.648,0.656,1,3,CAM_313_2,-1.174,1.704,70.826,0.529,0.393,0.988,0.575,0.715,0.285,0.938,0.549,0,37.9366,79.6295,1.099,1,0,377.086,392.247,419.044,0,26601,504,3298,822.298,450.607,5863.03
314,2,389,M70-78,220,18,31,18.888,7.638,0.404,0.581,0.582,0,3,,-0.595,-1.347,22.663,10.747,0.126,0.758,0.531,0.611,0.389,0.951,0.447,0,66.0857,29.1003,0.5597,1,0,331.869,351.533,399.161,0,26675,504,3307,674.511,321.524,5880.047
315,2,261,M61-70,460,37,66,18.488,7.96,0.431,0.561,0.561,0,3,,1.653,1.387,4.628,3.847,1.0,0.753,0.649,0.638,0.362,0.581,0.848,0,33.4118,60.5968,0.8136,1,0,346.843,371.115,393.021,0,26754,505,3318,698.649,347.587,5896.522
316,2,167,M45-52,180,15,26,17.363,6.868,0.396,0.577,0.58,0,3,,-0.909,-1.254,9.161,4.459,1.0,0.83,0.615,0.665,0.335,0.587,0.861,0,38.869,25.7795,0.3368,1,0,360.468,371.173,404.312,0,26836,506,3329,666.944,330.971,5914.475
317,2,212,M37-45,460,41,66,17.995,5.776,0.321,0.621,0.627,1,3,CAM_317_2,-0.102,1.62,64.144,4.193,0.356,1.0,0.662,0.746,0.254,0.946,0.506,0,51.8795,67.1878,0.2951,1,0,356.286,371.493,408.97,0,26964,507,3348,790.626,445.583,5944.103
318,2,161,M24-31,340,30,49,16.489,5.257,0.319,0.612,0.619,1,3,CAM_318_2,1.006,1.637,13.395,5.59,0.574,0.974,0.613,0.726,0.274,0.069,0.436,0,73.1087,53.5969,0.2669,1,0,357.639,395.766,427.182,0,27083,508,3366,769.548,429.242,5974.317
319,2,189,M70-78,500,43,71,14.29,5.484,0.384,0.606,0.607,1,3,CAM_319_2,-0.361,0.229,32.799,5.733,0.182,0.961,0.599,0.719,0.281,0.17,0.179,0,29.1003,90.2055,2.0998,1,0,344.746,380.591,388.741,0,27198,510,3384,754.336,413.842,6004.202
320,2,178,M12-19,420,38,60,17.207,5.533,0.322,0.633,0.638,1,3,CAM_320_2,-0.277,1.276,67.405,8.841,0.874,1.0,0.519,0.714,0.286,0.549,0.781,0,79.6295,65.1173,0.1822,0,0,351.257,383.38,376.674,0,27320,513,3403,801.016,443.388,6034.219
321,2,324,M45-52,420,33,60,16.08,7.048,0.438,0.55,0.551,0,3,,-0.683,-1.239,16.777,5.985,0.593,0.767,0.673,0.653,0.347,0.237,0.469,0,25.7795,62.7513,1.4342,1,0,330.838,341.059,368.164,0,27399,515,3413,669.625,311.777,6051.759
322,2,335,M45-52,220,18,31,18.446,7.497,0.406,0.581,0.582,0,3,,1.796,1.923,1.632,7.539,1.0,0.823,0.592,0.656,0.344,0.483,0.822,0,62.7513,29.7978,0.5251,1,0,324.587,344.296,384.774,0,27478,516,3423,676.053,338.479,6068.953
323,2,300,M37-45,420,35,60,15.579,5.733,0.368,0.583,0.588,0,3,,1.772,0.645,27.738,9.503,0.654,0.794,0.539,0.63,0.37,0.136,0.462,0,67.1878,67.5847,0.0059,0,0,335.14,367.099,390.951,0,27567,518,3435,695.87,324.888,6088.37
324,2,121,M31-37,300,27,43,15.925,5.357,0.336,0.628,0.631,1,3,CAM_324_2,1.913,-0.728,81.552,3.737,0.453,0.972,0.547,0.707,0.293,0.104,0.351,0,60.6805,49.9215,0.1773,0,0,359.907,371.843,394.254,0,27703,521,3456,810.529,431.768,6118.57
325,2,362,M12-19,300,24,43,15.505,6.366,0.411,0.558,0.561,0,3,,0.792,-0.897,80.28,2.646,0.446,0.726,0.604,0.616,0.384,0.477,0.458,0,79.6295,46.9758,0.4101,1,0,318.286,328.877,351.371,0,27784,522,3466,687.953,328.932,6137.019
326,2,329,M37-45,340,28,49,20.174,8.36,0.414,0.571,0.573,0,3,,1.796,-0.779,81.212,0.822,0.451,0.78,0.6,0.638,0.362,0.082,0.318,0,67.1878,41.6168,0.3806,1,0,328.602,365.876,393.185,0,27859,524,3476,664.252,325.852,6153.07
327,2,180,M37-45,340,30,49,15.751,4.877,0.31,0.612,0.62,1,3,CAM_327_2,-1.655,1.453,65.678,4.774,0.365,0.94,0.538,0.694,0.306,0.321,0.352,0,41.6168,56.1105,0.3483,1,0,366.897,379.598,392.912,0,27980,525,3495,762.066,425.293,6183.76
328,2,133,M61-70,260,21,37,17.376,6.903,0.397,0.568,0.571,0,3,,-1.26,-1.25,0.228,10.654,0.001,0.82,0.548,0.649,0.351,0.626,0.22,0,60.5968,36.7678,0.3932,1,0,329.825,347.924,383.557,0,28057,526,3504,674.287,340.003,6201.603
329,2,283,M12-19,220,19,31,16.138,5.758,0.357,0.613,0.616,1,3,CAM_329_2,1.754,0.283,44.498,3.123,0.247,0.947,0.563,0.702,0.298,0.254,0.249,0,46.9758,35.4632,0.2451,1,0,352.581,380.542,415.846,0,28181,528,3523,776.103,443.116,6231.196
330,2,258,M12-19,220,18,31,16.948,6.97,0.411,0.581,0.581,0,3,,-0.052,1.535,59.87,6.684,0.833,0.753,0.698,0.642,0.358,0.634,0.761,0,35.4632,32.4313,0.0855,0,0,354.971,388.541,392.546,0,28255,529,3533,701.719,347.047,6249.049
331,2,183,M45-52,180,15,26,15.717,5.722,0.364,0.577,0.583,0,3,,0.211,-0.186,22.436,7.514,0.125,0.802,0.531,0.634,0.366,0.954,0.428,0,29.7978,28.4783,0.0443,0,0,349.285,368.411,417.713,0,28343,531,3544,679.189,327.068,6268.435
332,2,208,M52-61,340,28,49,14.214,5.009,0.352,0.571,0.579,0,3,,-0.807,1.172,88.436,1.538,0.491,0.782,0.635,0.647,0.353,0.166,0.376,0,55.5503,59.0662,0.0633,0,0,330.904,367.974,357.035,0,28434,533,3555,679.743,340.575,6288.674
333,2,162,M37-45,460,41,66,15.511,5.758,0.371,0.621,0.622,1,3,CAM_333_2,-1.985,-0.266,48.346,8.488,0.269,1.0,0.551,0.724,0.276,0.928,0.451,0,56.1105,77.9463,0.3892,1,0,334.563,367.397,379.022,0,28559,535,3573,809.182,431.152,6318.325
334,2,343,M70-78,460,41,66,15.972,5.141,0.322,0.621,0.627,1,3,CAM_334_2,-1.247,0.165,60.624,1.033,0.837,0.957,0.612,0.714,0.286,0.085,0.622,0,90.2055,75.6979,0.1608,0,0,344.078,372.499,413.524,0,28690,537,3592,765.066,412.546,6348.747
335,2,308,M19-24,180,16,26,17.589,6.159,0.35,0.615,0.619,1,3,CAM_335_2,1.649,0.281,43.077,9.641,0.239,0.964,0.667,0.731,0.269,0.919,0.422,0,79.7714,26.7038,0.6652,1,0,349.222,368.789,376.288,0,28808,538,3609,801.062,450.743,6377.856
336,2,362,M24-31,380,31,54,16.596,6.429,0.387,0.574,0.578,0,3,,1.669,-0.312,76.409,3.27,0.924,0.756,0.622,0.63,0.37,0.263,0.68,0,53.5969,56.7313,0.0585,0,0,323.156,352.948,353.516,0,28885,539,3618,668.623,330.477,6396.339
337,2,198,M70-78,460,36,66,16.927,7.425,0.439,0.545,0.547,0,3,,0.192,-0.396,32.47,7.281,0.68,0.778,0.635,0.652,0.348,0.248,0.53,0,90.2055,64.9072,0.2805,1,0,321.128,334.721,377.435,0,28965,541,3628,661.041,315.325,6413.376
338,2,152,M61-70,500,42,71,17.805,7.109,0.399,0.592,0.592,0,3,,0.217,-0.693,46.992,3.223,0.261,0.788,0.682,0.653,0.347,0.764,0.436,0,36.7678,71.1344,0.9347,1,0,362.984,373.673,412.284,0,29045,543,3639,706.547,333.976,6431.131
339,2,270,M12-19,180,15,26,15.845,6.676,0.421,0.577,0.577,0,3,,0.458,1.138,24.083,1.582,0.634,0.802,0.615,0.651,0.349,0.947,0.743,0,35.4632,28.2485,0.2034,1,0,340.373,378.32,380.733,0,29126,545,3650,702.55,343.005,6449.324
340,2,101,M61-70,220,19,31,15.939,5.336,0.335,0.613,0.618,1,3,CAM_340_2,-0.461,1.184,74.568,3.611,0.414,0.962,0.649,0.727,0.273,0.995,0.573,0,71.1344,35.9074,0.4952,1,0,368.41,396.744,395.792,0,29249,547,3668,799.537,444.026,6479.444
341,2,231,M31-37,300,25,43,16.898,6.725,0.398,0.581,0.583,0,3,,1.215,-1.715,69.705,3.673,0.887,0.786,0.674,0.653,0.347,0.172,0.639,0,60.6805,44.3977,0.2683,1,0,357.534,385.186,421.273,0,29341,549,3679,665.641,337.547,6497.607
342,2,194,M45-52,260,21,37,15.723,5.722,0.364,0.568,0.574,0,3,,1.93,-0.134,70.244,3.777,0.39,0.739,0.52,0.604,0.396,0.764,0.538,0,29.7978,40.6342,0.3637,1,0,327.281,344.835,365.378,0,29425,551,3690,669.48,322.716,6516.927
343,2,322,M52-61,460,41,66,17.068,6.078,0.356,0.621,0.623,1,3,CAM_343_2,-1.61,1.02,76.276,3.98,0.924,0.947,0.511,0.689,0.311,0.67,0.845,1,55.5503,70.8361,0.2752,1,0,366.683,379.725,429.271,0,29550,554,3708,792.688,450.727,6546.178
344,2,222,M78-85,260,23,37,18.617,6.509,0.35,0.622,0.624,1,3,CAM_344_2,0.037,1.284,49.999,3.568,0.778,0.951,0.61,0.711,0.289,0.137,0.593,0,43.4722,36.7244,0.1552,0,0,338.686,372.555,365.058,0,29684,557,3727,790.575,421.754,6574.894
345,2,218,M70-78,260,21,37,16.494,6.077,0.368,0.568,0.574,0,3,,1.67,1.527,2.308,1.768,1.0,0.789,0.545,0.633,0.367,0.988,0.996,0,64.9072,38.7344,0.4032,1,0,329.02,340.791,369.525,0,29765,559,3737,680.181,327.941,6593.77
346,2,305,M12-19,420,37,60,17.723,5.718,0.323,0.617,0.623,1,3,CAM_346_2,-1.916,0.4,84.242,0.16,0.468,1.0,0.585,0.732,0.268,0.306,0.425,0,28.2485,61.9378,1.1926,1,0,356.281,366.722,408.429,0,29884,560,3756,785.96,429.863,6623.44
347,2,179,M45-52,500,41,71,16.132,6.569,0.407,0.577,0.579,0,3,,1.936,1.693,3.251,6.207,1.0,0.753,0.614,0.626,0.374,0.671,0.877,0,40.6342,77.1241,0.898,1,0,359.906,374.172,419.932,0,29974,561,3768,702.708,338.602,6641.771
348,2,252,M45-52,260,22,37,13.651,5.223,0.383,0.595,0.597,0,3,,1.914,1.397,7.996,0.654,1.0,0.839,0.693,0.68,0.32,0.729,0.913,0,77.1241,48.4298,0.3721,1,0,366.345,404.316,393.198,0,30054,562,3779,688.654,346.465,6661.904
349,2,344,M19-24,340,28,49,15.741,6.33,0.402,0.571,0.574,0,3,,-0.368,1.752,80.504,11.037,0.947,0.828,0.594,0.662,0.338,0.517,0.802,0,26.7038,53.3374,0.9974,1,0,337.936,353.845,395.76,0,30127,563,3789,680.083,322.272,6680.492
350,2,348,M52-61,500,44,71,19.237,5.97,0.31,0.62,0.627,1,3,CAM_350_2,-0.694,-1.979,28.435,1.151,0.158,0.959,0.577,0.709,0.291,0.991,0.401,0,70.8361,68.1879,0.0374,0,0,351.282,373.096,377.843,0,30247,566,3807,775.488,416.315,6709.868
351,2,336,M37-45,420,37,60,18.551,6.299,0.34,0.617,0.621,1,3,CAM_351_2,-1.051,1.895,71.4,7.262,0.397,0.959,0.625,0.719,0.281,0.291,0.367,0,77.9463,59.1723,0.2409,1,0,360.472,396.552,406.272,0,30371,568,3825,775.849,442.84,6738.811
352,2,230,M52-61,260,23,37,17.121,5.952,0.348,0.622,0.625,1,3,CAM_352_2,0.127,0.309,9.961,0.465,1.0,0.934,0.631,0.706,0.294,0.541,0.865,1,70.8361,39.9346,0.4362,1,0,341.464,370.199,391.034,0,30507,571,3845,780.731,418.216,6768.222
353,2,323,M24-31,420,37,60,15.787,5.759,0.365,0.617,0.619,1,3,CAM_353_2,0.251,-0.503,40.804,1.385,0.727,0.995,0.656,0.744,0.256,0.867,0.763,0,53.5969,69.5343,0.2974,1,0,351.934,389.999,416.838,0,30633,572,3864,801.786,447.199,6797.84
354,2,145,M24-31,220,17,31,20.052,8.021,0.4,0.548,0.554,0,3,,-1.988,0.576,86.769,10.601,0.982,0.749,0.699,0.65,0.35,0.16,0.694,0,69.5343,26.3046,0.6217,1,0,341.23,355.666,369.279,0,30713,574,3874,667.901,335.56,6814.152
355,2,219,M70-78,380,31,54,17.76,7.371,0.415,0.574,0.575,0,3,,-0.257,-0.577,15.529,2.628,0.586,0.798,0.679,0.662,0.338,0.101,0.422,0,38.7344,53.0127,0.3686,1,0,339.576,368.811,407.64,0,30801,576,3884,678.254,333.107,6831.456
356,2,329,M12-19,340,26,49,18.515,7.635,0.412,0.531,0.536,0,3,,-0.258,-0.221,1.971,4.006,1.0,0.757,0.667,0.653,0.347,0.455,0.811,0,61.9378,43.0223,0.3054,1,0,309.654,330.996,363.668,0,30888,577,3895,648.818,316.755,6848.127
357,2,236,M61-70,220,18,31,15.938,6.209,0.39,0.581,0.584,0,3,,0.547,0.097,23.139,0.967,0.629,0.761,0.632,0.633,0.367,0.153,0.454,0,35.9074,34.4868,0.0396,0,0,360.94,371.736,410.441,0,30980,579,3906,703.562,331.378,6866.93
358,2,105,M61-70,380,32,54,14.852,5.572,0.375,0.593,0.596,0,3,,-0.279,1.58,73.262,3.478,0.907,0.773,0.63,0.635,0.365,0.982,0.934,0,35.9074,64.8959,0.8073,1,0,342.17,375.743,407.377,0,31060,581,3917,700.83,335.66,6886.614
359,2,156,M61-70,220,18,31,14.514,5.92,0.408,0.581,0.582,0,3,,1.65,-0.425,81.782,3.21,0.454,0.748,0.69,0.638,0.362,0.897,0.615,0,64.8959,37.8709,0.4164,1,0,330.807,370.777,389.211,0,31139,582,3928,704.898,326.872,6905.778
360,2,170,M24-31,460,39,66,18.221,6.22,0.341,0.591,0.598,0,3,,-1.526,-1.405,2.218,3.938,1.0,0.811,0.675,0.663,0.337,0.777,0.925,0,26.3046,63.8951,1.429,1,0,353.224,386.454,378.717,0,31230,583,3940,699.045,345.539,6924.639
361,2,209,M61-70,420,37,60,17.329,6.237,0.36,0.617,0.619,1,3,CAM_361_2,0.72,1.403,18.761,6.547,0.104,0.98,0.64,0.733,0.267,0.887,0.313,0,37.8709,63.3446,0.6726,1,0,339.64,354.231,377.002,0,31363,586,3960,771.135,433.321,6953.66
362,2,251,M24-31,220,16,31,17.586,7.98,0.454,0.516,0.519,0,3,,-1.341,0.299,69.925,9.338,0.388,0.712,0.543,0.61,0.39,0.779,0.541,0,63.8951,28.7561,0.5499,1,0,337.817,348.661,407.537,0,31442,587,3970,626.436,296.407,6969.798
363,2,216,M70-78,460,41,66,18.598,6.751,0.363,0.621,0.623,1,3,CAM_363_2,-1.778,1.263,67.714,5.409,0.376,1.0,0.548,0.723,0.277,0.871,0.513,0,53.0127,65.0075,0.2263,1,0,373.28,404.24,428.392,0,31569,589,3989,794.897,438.527,6998.207
364,2,326,M45-52,460,36,66,15.562,6.55,0.421,0.545,0.549,0,3,,-1.089,0.226,60.153,4.432,0.334,0.755,0.511,0.616,0.384,0.768,0.501,0,48.4298,70.5997,0.4578,1,0,342.192,352.888,369.246,0,31645,591,3999,648.582,309.252,7016.338
365,2,156,M61-70,300,23,43,17.356,7.682,0.443,0.535,0.537,0,3,,0.437,0.178,13.525,4.774,0.575,0.716,0.637,0.625,0.375,0.491,0.543,0,63.3446,40.7203,0.3572,1,0,332.284,356.245,384.619,0,31733,592,4009,640.433,313.1,7032.98
366,2,358,M78-85,260,21,37,17.155,6.813,0.397,0.568,0.571,0,3,,0.21,0.013,11.094,6.556,0.062,0.732,0.672,0.63,0.37,0.073,0.066,0,43.4722,37.2419,0.1433,0,0,349.811,360.226,388.394,0,31808,594,4019,681.249,339.714,7050.937
367,2,305,M37-45,380,31,54,17.447,6.61,0.379,0.574,0.579,0,3,,0.61,1.599,26.595,9.499,0.648,0.772,0.509,0.616,0.384,0.808,0.709,0,59.1723,53.9653,0.088,0,0,355.274,393.863,387.37,0,31892,596,4031,683.447,322.225,7069.193
368,2,190,M45-52,180,14,26,17.116,7.514,0.439,0.538,0.541,0,3,,1.862,1.049,15.382,6.13,0.585,0.763,0.504,0.621,0.379,0.707,0.632,0,70.5997,24.8905,0.6474,1,0,349.034,376.266,383.684,0,31962,597,4040,684.213,340.299,7086.069
369,2,285,M70-78,420,34,60,16.924,7.317,0.432,0.567,0.567,0,3,,-1.077,-0.671,13.269,3.541,0.574,0.796,0.662,0.661,0.339,0.289,0.477,0,65.0075,60.9123,0.063,0,0,324.318,349.936,372.44,0,32039,598,4049,669.961,337.383,7103.389
370,2,367,M12-19,460,36,66,17.066,7.473,0.438,0.545,0.547,0,3,,-1.627,-1.714,1.315,7.463,1.0,0.734,0.63,0.629,0.371,0.087,0.661,0,43.0223,64.3788,0.4964,1,0,338.414,364.838,396.196,0,32108,599,4058,661.896,333.216,7120.367
371,2,320,M12-19,260,21,37,18.517,7.392,0.399,0.568,0.571,0,3,,0.671,1.147,15.049,8.175,0.084,0.827,0.552,0.653,0.347,0.94,0.38,0,64.3788,34.5025,0.4641,1,0,334.538,354.205,377.274,0,32199,601,4069,688.623,331.83,7137.599
372,2,148,M70-78,300,23,43,17.108,8.037,0.47,0.535,0.534,0,3,,0.469,0.525,2.572,5.707,1.0,0.794,0.654,0.667,0.333,0.68,0.894,0,65.0075,41.3126,0.3645,1,0,332.887,365.933,377.369,0,32273,603,4079,667.454,323.04,7153.797
373,2,136,M61-70,220,18,31,13.686,4.775,0.349,0.581,0.588,0,3,,1.7,0.835,19.655,5.284,0.109,0.81,0.612,0.653,0.347,0.596,0.278,0,40.7203,40.1623,0.0137,0,0,360.434,388.09,429.637,0,32353,605,4088,703.499,338.365,7174.392
374,2,187,M19-24,340,27,49,16.628,7.222,0.434,0.551,0.552,0,3,,-0.304,0.815,56.116,7.012,0.312,0.74,0.646,0.634,0.366,0.615,0.423,0,53.3374,49.1889,0.0778,0,0,332.999,359.811,386.714,0,32436,607,4098,689.922,328.007,7191.722
375,2,151,M70-78,420,32,60,15.572,6.724,0.432,0.533,0.537,0,3,,-0.619,1.917,85.798,2.244,0.477,0.776,0.587,0.646,0.354,0.278,0.406,0,41.3126,63.4149,0.535,1,0,316.506,346.596,373.489,0,32513,608,4106,652.214,309.864,7209.55
376,2,155,M37-45,460,37,66,17.07,6.604,0.387,0.561,0.566,0,3,,1.7,-0.05,62.394,6.501,0.847,0.799,0.514,0.634,0.366,0.365,0.67,0,59.1723,65.632,0.1092,0,0,317.659,346.371,375.643,0,32591,610,4116,665.682,334.925,7227.719
377,2,308,M70-78,300,25,43,17.417,6.245,0.359,0.581,0.587,0,3,,1.191,-0.771,87.617,3.282,0.987,0.807,0.659,0.661,0.339,0.176,0.712,0,63.4149,43.0746,0.3207,1,0,356.259,368.014,382.663,0,32676,611,4126,703.323,350.673,7246.483
378,2,349,M24-31,260,19,37,19.54,8.438,0.432,0.514,0.519,0,3,,0.209,0.554,17.186,1.965,0.595,0.747,0.528,0.625,0.375,0.382,0.515,0,28.7561,30.4807,0.06,0,0,334.544,357.234,401.954,0,32749,613,4134,637.434,292.026,7262.03
379,2,166,M52-61,380,31,54,17.318,6.56,0.379,0.574,0.579,0,3,,-0.846,1.675,80.611,4.702,0.948,0.75,0.516,0.606,0.394,0.758,0.873,0,39.9346,54.3682,0.3614,1,0,358.093,379.61,425.554,0,32821,614,4143,693.49,342.666,7280.349
380,2,219,M12-19,180,14,26,16.707,6.763,0.405,0.538,0.544,0,3,,1.308,-1.752,67.104,4.708,0.373,0.762,0.691,0.658,0.342,0.69,0.481,0,34.5025,25.5009,0.2609,1,0,339.452,374.594,377.964,0,32903,616,4152,671.503,334.269,7298.165
381,2,217,M37-45,380,28,54,16.796,7.653,0.456,0.519,0.521,0,3,,-1.092,0.994,87.664,2.751,0.987,0.769,0.616,0.652,0.348,0.723,0.895,0,59.1723,52.1686,0.1184,0,0,338.349,356.857,382.947,0,32972,617,4160,634.411,291.35,7314.729
382,2,288,M61-70,380,32,54,15.948,6.044,0.379,0.593,0.595,0,3,,0.104,0.442,17.881,4.898,0.099,0.803,0.623,0.648,0.352,0.175,0.126,0,40.7203,60.434,0.4841,1,0,348.831,368.748,374.886,0,33049,619,4170,682.422,342.349,7333.822
383,2,113,M52-61,500,40,71,17.106,6.672,0.39,0.563,0.568,0,3,,1.761,-1.038,73.513,5.993,0.408,0.808,0.698,0.674,0.326,0.366,0.394,0,54.3682,71.4435,0.3141,1,0,346.135,385.181,389.243,0,33127,620,4180,651.967,305.326,7351.926
384,2,184,M52-61,300,25,43,14.995,5.412,0.361,0.581,0.587,0,3,,-1.372,-1.338,0.682,7.557,1.0,0.809,0.576,0.645,0.355,0.516,0.828,0,71.4435,50.0313,0.2997,1,0,360.601,382.272,398.372,0,33211,621,4191,662.733,326.295,7371.731
385,2,152,M37-45,500,36,71,17.247,8.198,0.475,0.507,0.509,0,3,,-0.847,-1.006,4.908,1.419,1.0,0.73,0.564,0.625,0.375,0.091,0.66,0,59.1723,65.8415,0.1127,0,0,322.961,354.988,377.255,0,33292,621,4200,639.594,302.128,7387.533
386,2,149,M24-31,460,38,66,18.225,7.362,0.404,0.576,0.578,0,3,,-0.412,1.15,71.389,3.458,0.897,0.829,0.628,0.667,0.333,0.4,0.732,0,28.7561,62.6697,1.1794,1,0,355.845,368.469,394.891,0,33373,622,4211,703.367,344.989,7404.861
387,2,260,M52-61,500,42,71,16.726,6.417,0.384,0.592,0.594,0,3,,0.297,0.505,10.285,1.656,0.057,0.823,0.556,0.645,0.355,0.869,0.345,0,50.0313,75.7212,0.5135,1,0,329.726,341.957,384.93,0,33452,624,4221,679.646,343.029,7423.481
388,2,109,M52-61,180,14,26,15.456,6.276,0.406,0.538,0.544,0,3,,-0.325,-0.069,14.068,4.281,0.078,0.784,0.555,0.641,0.359,0.622,0.273,0,75.7212,27.5646,0.636,1,0,327.338,357.929,364.386,0,33539,625,4231,651.667,327.301,7441.904
389,2,320,M61-70,180,15,26,17.474,6.82,0.39,0.577,0.58,0,3,,0.778,1.717,21.917,7.174,0.122,0.821,0.539,0.645,0.355,0.728,0.337,0,60.434,25.6155,0.5761,1,0,352.252,375.024,395.972,0,33626,627,4243,706.912,328.641,7459.918
390,2,263,M45-52,180,14,26,16.585,7.344,0.443,0.538,0.54,0,3,,1.92,-0.72,81.779,2.638,0.954,0.754,0.69,0.654,0.346,0.683,0.86,0,24.8905,25.6876,0.032,0,0,334.148,365.0,376.577,0,33697,628,4252,658.834,318.691,7477.008
391,2,240,M45-52,260,22,37,16.075,6.22,0.387,0.595,0.596,0,3,,1.777,-0.658,86.012,9.293,0.978,0.766,0.683,0.641,0.359,0.776,0.905,0,24.8905,41.1275,0.6523,1,0,365.112,375.736,433.645,0,33773,629,4261,711.435,352.303,7495.895
392,2,366,M52-61,340,29,49,17.763,6.895,0.388,0.592,0.594,0,3,,-0.127,-0.453,17.138,1.203,0.095,0.756,0.642,0.629,0.371,0.386,0.203,0,27.5646,48.5014,0.7596,1,0,361.948,397.918,412.738,0,33863,631,4273,688.242,332.883,7513.92
393,2,337,M61-70,260,20,37,16.48,7.055,0.428,0.541,0.544,0,3,,0.376,-0.234,33.781,7.022,0.688,0.746,0.646,0.64,0.36,0.114,0.481,0,25.6155,37.4416,0.4617,1,0,328.313,365.196,384.715,0,33949,632,4282,683.935,321.776,7531.384
394,2,326,M45-52,260,19,37,16.689,7.235,0.434,0.514,0.519,0,3,,0.091,0.762,32.139,1.154,0.679,0.716,0.659,0.636,0.364,0.294,0.538,0,41.1275,35.6875,0.1323,0,0,339.308,360.691,368.572,0,34023,634,4291,645.856,305.102,7548.435
395,2,114,M37-45,260,21,37,17.515,7.384,0.422,0.568,0.569,0,3,,0.517,-1.082,74.597,9.364,0.914,0.783,0.63,0.647,0.353,0.565,0.791,0,59.1723,36.4757,0.3836,1,0,321.037,355.688,346.055,0,34108,635,4301,697.752,330.79,7565.677
