# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 303
# Generated: 2026-02-14T10:52:44.250647Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
274,1,175,v61-v70,380,34,54,14.276,4.165,0.292,0.63,0.637,1,3,CAM_274_1,0.833,0.472,14.536,10.425,0.081,0.935,0.556,0.69,0.31,0.211,0.121,0,39.632,70.6899,0.7837,1,1,338.658,366.006,403.532,1,22047,416,2650,678.673,292.367,4178.428
275,1,229,v31-v37,380,30,54,18.388,7.269,0.395,0.556,0.56,0,3,,-0.392,0.707,56.658,3.124,0.315,0.778,0.524,0.627,0.373,0.973,0.56,0,54.7772,50.0049,0.0871,0,0,337.684,350.922,390.716,0,22133,417,2661,628.982,271.514,4194.639
276,1,118,v70-v78,220,19,31,17.839,6.337,0.355,0.613,0.616,1,3,CAM_276_1,1.292,-0.169,61.842,3.691,0.844,0.943,0.608,0.709,0.291,0.457,0.731,0,25.1757,32.0826,0.2743,1,1,347.254,366.228,383.228,1,22249,418,2678,681.251,296.678,4212.312
277,1,247,v37-v45,220,20,31,15.403,4.311,0.28,0.645,0.653,1,3,CAM_277_1,-0.327,0.55,46.912,2.037,0.261,0.966,0.53,0.696,0.304,0.318,0.278,0,77.5867,38.6572,0.5018,1,1,370.606,383.029,422.522,1,22377,419,2697,682.442,309.828,4232.609
278,1,121,v24-v31,180,15,26,15.886,6.636,0.418,0.577,0.577,0,3,,-1.966,-0.508,36.113,4.24,0.201,0.81,0.632,0.659,0.341,0.638,0.35,0,33.3816,28.1754,0.156,0,0,324.376,345.374,350.092,0,22451,420,2706,680.672,285.1,4249.708
279,1,192,v19-v24,220,18,31,15.801,6.417,0.406,0.581,0.582,0,3,,1.665,0.939,15.819,1.645,0.588,0.783,0.583,0.634,0.366,0.113,0.414,0,35.9761,34.7858,0.0331,0,0,323.234,336.503,352.707,0,22543,421,2718,640.244,284.12,4267.092
280,1,248,v12-v19,260,21,37,15.904,6.449,0.406,0.568,0.57,0,3,,0.608,-1.04,77.424,5.013,0.93,0.807,0.625,0.658,0.342,0.584,0.812,0,64.6267,40.171,0.3784,1,0,357.91,388.372,413.779,0,22616,423,2728,653.688,285.745,4284.358
281,1,185,v31-v37,220,18,31,17.492,6.144,0.351,0.581,0.587,0,3,,1.31,1.548,4.49,5.856,1.0,0.835,0.579,0.659,0.341,0.293,0.759,0,54.7772,31.4235,0.4263,1,0,327.731,362.856,392.819,0,22706,425,2739,657.33,279.052,4302.07
282,1,176,v24-v31,260,24,37,16.985,5.075,0.299,0.649,0.654,1,3,CAM_282_1,0.455,1.62,33.838,2.336,0.188,0.961,0.658,0.717,0.283,0.579,0.299,0,33.3816,41.6065,0.2464,1,1,343.346,379.845,413.261,1,22833,427,2758,716.136,325.66,4321.471
283,1,380,v78-v85,500,42,71,16.484,5.59,0.339,0.592,0.598,0,3,,0.674,1.14,14.753,2.108,0.582,0.837,0.59,0.659,0.341,0.095,0.416,0,59.1147,76.8313,0.2997,1,0,360.321,376.652,428.597,0,22924,429,2769,675.109,293.752,4339.912
284,1,374,v70-v78,260,20,37,17.725,7.762,0.438,0.541,0.543,0,3,,-1.027,-0.41,23.466,0.053,0.13,0.757,0.618,0.64,0.36,0.715,0.341,0,32.0826,34.813,0.0851,0,0,316.057,352.794,358.486,0,23006,431,2778,618.548,280.712,4355.441
285,1,280,v31-v37,260,21,37,16.04,5.938,0.37,0.568,0.574,0,3,,-0.556,-1.425,25.872,3.796,0.144,0.783,0.628,0.647,0.353,0.142,0.143,0,31.4235,39.8323,0.2676,1,0,355.35,373.017,385.176,0,23090,433,2788,638.822,289.906,4373.321
286,1,318,v31-v37,380,30,54,17.566,7.397,0.421,0.556,0.558,0,3,,-1.629,-0.401,36.613,2.018,0.703,0.759,0.556,0.624,0.376,0.58,0.657,0,39.8323,52.3458,0.3142,1,0,353.858,371.015,405.273,0,23173,435,2798,669.882,298.797,4389.378
287,1,339,v52-v61,380,31,54,16.439,6.094,0.371,0.574,0.58,0,3,,-0.472,1.938,87.993,9.813,0.489,0.755,0.522,0.61,0.39,0.491,0.49,0,48.8509,57.2757,0.1725,0,0,339.813,361.916,405.394,0,23264,436,2809,675.136,289.499,4407.109
288,1,316,v61-v70,420,34,60,16.795,7.274,0.433,0.567,0.567,0,3,,1.68,-1.099,73.073,3.31,0.906,0.755,0.61,0.63,0.37,0.612,0.797,0,70.6899,61.3802,0.1317,0,0,353.123,368.9,383.838,0,23346,437,2820,646.347,293.862,4423.38
289,1,333,v31-v37,500,42,71,17.391,6.265,0.36,0.592,0.596,0,3,,1.875,0.683,27.575,6.969,0.153,0.823,0.508,0.636,0.364,0.687,0.348,0,52.3458,72.8256,0.3912,1,0,347.304,382.079,381.667,0,23421,438,2829,669.757,290.733,4441.011
290,1,264,v31-v37,300,28,43,16.706,4.901,0.293,0.651,0.657,1,3,CAM_290_1,1.682,-0.448,83.416,6.089,0.963,0.986,0.579,0.713,0.287,0.677,0.881,1,72.8256,48.9572,0.3277,1,1,345.21,381.416,413.862,1,23554,441,2850,693.82,311.174,4460.637
291,1,391,v61-v70,460,42,66,16.793,4.986,0.297,0.636,0.643,1,3,CAM_291_1,0.188,-1.36,64.326,6.146,0.857,0.984,0.537,0.708,0.292,0.282,0.69,0,70.6899,73.3482,0.0376,0,0,373.983,411.752,435.015,0,23680,443,2869,681.931,302.539,4480.072
292,1,115,v52-v61,380,35,54,17.026,5.539,0.325,0.648,0.651,1,3,CAM_292_1,0.66,0.466,8.45,2.172,1.0,0.989,0.511,0.702,0.298,0.068,0.723,0,48.8509,60.6254,0.241,1,1,361.606,375.023,429.867,1,23811,446,2889,699.645,306.902,4498.913
293,1,102,v78-v85,500,44,71,18.572,6.857,0.369,0.62,0.621,1,3,CAM_293_1,1.133,0.037,46.433,8.2,0.258,0.983,0.54,0.714,0.286,0.557,0.344,0,76.8313,70.6305,0.0807,0,0,340.264,379.946,393.302,0,23945,449,2909,695.469,316.526,4516.003
294,1,179,v52-v61,180,16,26,18.475,6.445,0.349,0.615,0.619,1,3,CAM_294_1,-1.003,-0.609,13.736,3.948,0.576,0.997,0.673,0.748,0.252,0.512,0.56,0,60.6254,25.4242,0.5806,1,1,367.809,383.436,411.41,1,24065,451,2927,679.703,292.045,4533.562
295,1,296,v45-v52,180,15,26,14.482,5.545,0.383,0.577,0.581,0,3,,-1.929,1.634,58.866,4.362,0.327,0.759,0.616,0.629,0.371,0.066,0.23,0,72.9536,30.9078,0.5763,1,0,352.144,365.54,397.26,0,24140,452,2937,638.235,267.413,4551.969
296,1,361,v61-v70,460,36,66,17.104,7.393,0.432,0.545,0.548,0,3,,1.287,1.164,2.807,6.241,1.0,0.738,0.694,0.644,0.356,0.927,0.974,0,70.6899,64.2369,0.0913,0,0,333.217,370.469,365.304,0,24216,454,2947,622.72,280.666,4567.97
297,1,170,v61-v70,220,18,31,17.258,6.869,0.398,0.581,0.583,0,3,,-1.026,0.883,87.179,5.908,0.984,0.818,0.679,0.67,0.33,0.264,0.747,0,70.6899,31.8494,0.5494,1,0,333.272,343.485,364.005,0,24304,456,2958,650.552,287.488,4584.811
298,1,236,v31-v37,380,31,54,17.924,6.841,0.382,0.574,0.578,0,3,,1.654,1.538,1.864,2.386,1.0,0.816,0.682,0.672,0.328,0.264,0.759,0,48.9572,52.5276,0.0729,0,0,336.533,374.627,397.443,0,24383,458,2968,658.608,276.184,4601.646
299,1,162,v31-v37,340,30,49,16.929,5.897,0.348,0.612,0.616,1,3,CAM_299_1,1.031,1.376,8.134,7.783,1.0,0.991,0.531,0.718,0.282,0.536,0.869,1,48.9572,52.2049,0.0663,0,0,367.549,402.613,425.366,0,24511,461,2986,677.418,306.915,4619.843
300,2,269,v61-v70,420,38,60,16.647,5.133,0.308,0.633,0.639,1,3,CAM_300_2,1.059,-1.448,78.004,5.656,0.933,1.0,0.524,0.715,0.285,0.263,0.742,0,31.8494,67.3084,1.1133,1,1,368.795,399.053,405.997,1,24635,463,3005,699.883,295.728,4639.083
301,2,307,v70-v78,460,37,66,15.356,5.764,0.375,0.561,0.567,0,3,,-0.2,0.001,11.363,8.874,0.063,0.782,0.639,0.65,0.35,0.162,0.098,0,32.0826,72.9568,1.274,1,0,353.758,371.344,405.04,0,24717,464,3016,629.254,261.457,4657.13
302,2,318,v19-v24,300,26,43,17.923,6.831,0.381,0.605,0.606,1,3,CAM_302_2,-0.396,1.7,81.154,4.915,0.451,0.987,0.541,0.72,0.28,0.583,0.488,0,35.9761,43.1003,0.198,0,0,357.073,390.827,388.702,0,24838,466,3034,656.553,301.715,4674.16
303,2,368,v19-v24,260,21,37,17.586,6.865,0.39,0.568,0.572,0,3,,-1.09,0.891,89.17,5.064,0.495,0.762,0.648,0.641,0.359,0.278,0.417,0,35.9761,36.3303,0.0098,0,0,339.812,366.011,387.272,0,24911,467,3043,634.404,288.787,4690.927
304,2,264,v61-v70,300,25,43,16.942,6.639,0.392,0.581,0.584,0,3,,-0.71,1.685,85.318,4.151,0.974,0.742,0.698,0.636,0.364,0.605,0.84,0,67.3084,44.2825,0.3421,1,0,323.61,354.302,354.13,0,24984,469,3053,664.561,278.893,4708.049
305,2,211,v45-v52,420,35,60,18.308,6.714,0.367,0.583,0.588,0,3,,-0.377,1.282,72.681,2.664,0.904,0.798,0.589,0.642,0.358,0.813,0.871,0,30.9078,57.5116,0.8607,1,0,333.753,350.405,361.79,0,25061,470,3063,644.839,276.083,4725.093
306,2,277,v31-v37,300,24,43,16.485,6.933,0.421,0.558,0.56,0,3,,-0.361,1.159,69.049,4.698,0.884,0.737,0.56,0.613,0.387,0.082,0.573,0,48.9572,44.1822,0.0975,0,0,324.469,345.142,366.422,0,25132,472,3072,664.239,299.855,4741.722
307,2,384,v12-v19,300,24,43,18.952,8.088,0.427,0.558,0.56,0,3,,0.714,-0.518,62.906,0.655,0.849,0.734,0.587,0.617,0.383,0.921,0.877,0,40.171,38.43,0.0433,0,0,342.107,366.863,372.814,0,25222,474,3082,629.088,272.539,4756.965
308,2,226,v37-v45,340,31,49,18.981,5.602,0.295,0.633,0.64,1,3,CAM_308_2,0.162,0.533,18.84,4.837,0.105,0.995,0.661,0.74,0.26,0.999,0.337,0,38.6572,47.7469,0.2351,1,1,365.297,392.943,396.358,1,25356,475,3101,681.349,289.463,4775.638
309,2,245,v37-v45,300,24,43,16.894,7.419,0.439,0.558,0.558,0,3,,0.237,0.519,14.093,4.455,0.078,0.764,0.583,0.631,0.369,0.434,0.21,0,47.7469,43.1113,0.0971,0,0,334.434,372.973,399.732,0,25430,476,3111,671.768,296.849,4791.684
310,2,144,v70-v78,340,32,49,16.2,4.551,0.281,0.653,0.66,1,3,CAM_310_2,-1.047,1.602,75.653,1.613,0.92,1.0,0.627,0.729,0.271,0.355,0.767,0,72.9568,57.3499,0.2139,1,1,358.948,379.065,418.735,1,25559,478,3131,713.733,311.637,4811.741
311,2,286,v24-v31,260,24,37,17.136,5.76,0.336,0.649,0.65,1,3,CAM_311_2,-1.56,0.156,66.211,3.459,0.368,1.0,0.684,0.742,0.258,0.258,0.34,0,41.6065,41.2413,0.0088,0,0,356.846,377.235,422.19,0,25681,479,3150,709.888,303.758,4830.32
312,2,384,v31-v37,500,39,71,18.866,8.389,0.445,0.549,0.55,0,3,,1.529,-1.841,61.7,0.709,0.343,0.789,0.643,0.658,0.342,0.862,0.52,0,48.9572,63.6137,0.2994,1,0,314.509,326.336,360.437,0,25755,481,3159,641.773,283.854,4845.149
313,2,292,v19-v24,420,37,60,16.222,6.118,0.377,0.617,0.617,1,3,CAM_313_2,1.572,-1.98,59.269,0.058,0.829,0.917,0.545,0.682,0.318,0.664,0.777,0,35.9761,67.6703,0.881,1,1,360.605,397.749,419.709,1,25884,482,3178,698.363,313.078,4863.108
314,2,254,v31-v37,460,41,66,17.654,6.151,0.348,0.621,0.624,1,3,CAM_314_2,0.132,1.13,40.95,5.473,0.727,1.0,0.686,0.751,0.249,0.847,0.757,0,63.6137,68.4832,0.0765,0,0,371.193,389.191,415.306,0,26017,485,3197,677.625,292.64,4881.054
315,2,323,v19-v24,220,18,31,16.063,5.591,0.348,0.581,0.588,0,3,,-1.005,-1.427,9.838,4.665,1.0,0.764,0.513,0.611,0.389,0.978,0.991,0,67.6703,34.2189,0.4943,1,0,340.001,371.122,402.887,0,26099,486,3207,666.671,301.122,4899.428
316,2,245,v12-v19,460,39,66,14.61,5.468,0.374,0.591,0.594,0,3,,-0.311,0.972,61.427,3.444,0.841,0.763,0.667,0.638,0.362,0.712,0.794,0,40.171,79.6871,0.9837,1,0,329.712,352.958,355.785,0,26177,487,3217,682.942,312.793,4918.013
317,2,324,v37-v45,300,28,43,16.504,4.745,0.288,0.651,0.657,1,3,CAM_317_2,-1.078,1.221,82.176,1.382,0.957,1.0,0.65,0.735,0.265,0.732,0.897,1,47.7469,49.5589,0.038,0,0,360.777,380.203,391.157,0,26296,489,3236,683.985,301.062,4937.825
318,2,184,v31-v37,220,17,31,16.61,6.395,0.385,0.548,0.555,0,3,,0.081,1.541,52.372,2.068,0.291,0.801,0.695,0.675,0.325,0.374,0.318,0,63.6137,31.7544,0.5008,1,0,326.382,364.083,381.832,0,26380,491,3245,660.734,284.362,4955.041
319,2,267,v61-v70,300,28,43,18.387,5.891,0.32,0.651,0.654,1,3,CAM_319_2,0.312,-0.36,37.129,6.153,0.206,0.992,0.531,0.707,0.293,0.687,0.347,0,44.2825,44.4837,0.0045,0,0,349.234,383.597,400.908,0,26502,493,3264,689.693,296.95,4973.479
320,2,145,v78-v85,180,14,26,16.376,7.326,0.447,0.538,0.54,0,3,,-0.032,0.456,26.357,6.017,0.146,0.796,0.631,0.663,0.337,0.506,0.268,0,76.8313,26.0154,0.6614,1,0,313.504,323.538,346.074,0,26582,495,3274,635.94,270.052,4989.518
321,2,163,v45-v52,420,37,60,17.294,5.845,0.338,0.617,0.621,1,3,CAM_321_2,-1.353,1.891,64.342,8.423,0.857,0.975,0.579,0.718,0.282,0.573,0.777,0,57.5116,63.4728,0.1037,0,0,348.712,365.014,391.036,0,26707,497,3293,704.514,320.862,5007.804
322,2,300,v12-v19,220,17,31,17.098,6.712,0.393,0.548,0.554,0,3,,-0.433,0.931,66.385,2.216,0.869,0.747,0.677,0.645,0.355,0.804,0.846,0,79.6871,30.849,0.6129,1,0,339.141,371.353,381.583,0,26795,499,3303,646.838,268.703,5024.64
323,2,235,v19-v24,500,40,71,16.732,7.23,0.432,0.563,0.564,0,3,,-0.539,1.716,88.088,11.808,0.989,0.746,0.568,0.617,0.383,0.161,0.673,0,34.2189,73.0369,1.1344,1,0,350.973,389.883,390.886,0,26878,500,3313,632.864,267.129,5040.944
324,2,371,v31-v37,500,40,71,15.193,6.117,0.403,0.563,0.567,0,3,,0.92,-1.352,83.885,1.501,0.466,0.79,0.641,0.654,0.346,0.178,0.366,0,31.7544,80.4367,1.5331,1,0,324.383,342.801,371.539,0,26960,501,3323,655.514,285.068,5058.584
325,2,279,v12-v19,340,31,49,14.874,4.963,0.334,0.633,0.636,1,3,CAM_325_2,-0.489,-0.391,4.719,2.942,1.0,0.936,0.551,0.688,0.312,0.086,0.715,0,30.849,60.93,0.9751,1,1,359.924,379.875,408.681,1,27085,502,3341,681.47,299.427,5078.024
326,2,322,v24-v31,380,34,54,16.468,5.846,0.355,0.63,0.631,1,3,CAM_326_2,0.534,-0.372,48.53,2.193,0.77,0.953,0.524,0.692,0.308,0.869,0.8,0,41.6065,61.2785,0.4728,1,1,357.469,387.351,405.956,1,27212,504,3361,697.542,312.044,5096.387
327,2,151,v45-v52,260,22,37,17.245,6.283,0.364,0.595,0.599,0,3,,-1.807,-1.196,10.947,3.96,0.061,0.763,0.522,0.608,0.392,0.765,0.337,0,57.5116,38.3373,0.3334,1,0,341.873,357.528,375.353,0,27297,506,3372,644.625,275.865,5114.015
328,2,173,v45-v52,460,38,66,18.523,6.653,0.359,0.576,0.582,0,3,,1.366,1.668,5.263,4.453,1.0,0.798,0.662,0.659,0.341,0.075,0.684,0,38.3373,61.6637,0.6085,1,0,329.126,364.941,397.129,0,27377,508,3382,646.033,288.586,5131.086
329,2,350,v78-v85,260,23,37,17.332,6.108,0.352,0.622,0.624,1,3,CAM_329_2,1.635,-1.073,74.446,7.754,0.914,0.973,0.589,0.718,0.282,0.488,0.793,0,26.0154,39.448,0.5163,1,1,343.681,362.464,377.767,1,27510,510,3402,671.609,309.973,5149.087
330,2,116,v12-v19,180,17,26,14.011,3.889,0.278,0.654,0.661,1,3,CAM_330_2,1.333,0.031,51.375,0.021,0.285,0.978,0.612,0.715,0.285,0.311,0.293,0,60.93,35.1392,0.4233,1,1,354.717,379.582,395.626,1,27635,512,3421,690.393,319.918,5169.943
331,2,314,v70-v78,500,39,71,16.673,7.104,0.426,0.549,0.552,0,3,,0.197,-1.088,58.552,7.301,0.325,0.752,0.627,0.637,0.363,0.643,0.441,0,57.3499,71.9825,0.2551,1,0,335.343,355.421,380.876,0,27712,513,3431,633.955,274.744,5186.314
332,2,165,v78-v85,340,27,49,17.108,7.241,0.423,0.551,0.554,0,3,,1.42,1.238,3.782,3.862,1.0,0.755,0.543,0.621,0.379,0.971,0.989,0,39.448,47.8082,0.2119,1,0,351.714,375.822,414.284,0,27793,514,3440,638.881,269.26,5202.531
333,2,231,v61-v70,260,23,37,15.049,5.385,0.358,0.622,0.624,1,3,CAM_333_2,-0.307,-1.103,30.719,3.163,0.671,0.94,0.602,0.704,0.296,0.917,0.744,0,44.2825,45.4326,0.026,0,0,368.484,388.771,431.547,0,27914,515,3459,664.936,307.497,5221.399
334,2,257,v24-v31,180,17,26,18.454,6.087,0.33,0.654,0.655,1,3,CAM_334_2,-1.843,1.931,55.866,4.156,0.81,0.957,0.698,0.722,0.278,0.557,0.74,0,61.2785,26.6785,0.5646,1,1,363.172,381.534,409.417,1,28049,518,3480,722.487,325.412,5239.618
335,2,400,v45-v52,500,43,71,16.53,5.94,0.359,0.606,0.609,1,3,CAM_335_2,-1.898,0.109,68.435,2.816,0.38,0.947,0.508,0.693,0.307,0.42,0.393,0,61.6637,77.9797,0.2646,1,1,356.647,377.967,400.004,1,28173,520,3499,686.462,308.382,5257.724
336,2,145,v70-v78,500,42,71,16.363,5.481,0.335,0.592,0.599,0,3,,1.77,-1.592,61.599,4.852,0.342,0.761,0.619,0.627,0.373,0.132,0.264,0,71.9825,77.4019,0.0753,0,0,362.095,376.686,407.888,0,28247,522,3509,658.067,300.149,5276.295
337,2,184,v52-v61,220,18,31,18.225,6.513,0.357,0.581,0.587,0,3,,1.133,1.248,2.731,2.453,1.0,0.75,0.644,0.629,0.371,0.37,0.767,0,25.4242,30.1596,0.1863,0,0,322.727,351.946,365.584,0,28339,523,3521,658.84,274.665,5293.563
338,2,285,v52-v61,500,41,71,17.164,6.747,0.393,0.577,0.58,0,3,,1.874,-0.193,72.854,6.34,0.905,0.819,0.676,0.671,0.329,0.414,0.744,0,25.4242,72.488,1.8511,1,0,340.503,369.991,375.724,0,28412,524,3530,671.32,279.44,5310.532
339,2,277,v12-v19,340,29,49,17.904,6.05,0.338,0.592,0.599,0,3,,0.877,-1.341,85.474,0.119,0.475,0.789,0.513,0.619,0.381,0.39,0.443,0,35.1392,48.1211,0.3694,1,0,349.19,372.661,380.895,0,28487,526,3540,690.622,296.514,5328.423
340,2,226,v61-v70,500,43,71,16.863,6.025,0.357,0.606,0.609,1,3,CAM_340_2,1.723,0.739,23.393,0.499,0.13,0.933,0.554,0.696,0.304,0.619,0.279,0,44.2825,76.4413,0.7262,1,1,362.365,386.62,426.591,1,28606,528,3558,680.039,296.857,5346.427
341,2,253,v12-v19,260,21,37,18.487,7.928,0.429,0.568,0.568,0,3,,-0.235,-0.195,2.172,0.665,1.0,0.797,0.687,0.666,0.334,0.85,0.95,0,48.1211,34.5584,0.2818,1,0,333.659,362.922,389.544,0,28695,530,3568,641.805,285.949,5361.919
342,2,127,v45-v52,300,26,43,16.701,5.382,0.322,0.605,0.612,1,3,CAM_342_2,-1.758,1.254,68.208,3.315,0.879,0.919,0.549,0.688,0.312,0.345,0.712,0,77.9797,46.2533,0.4069,1,1,331.293,362.208,379.008,1,28817,532,3585,680.685,310.773,5380.688
343,2,314,v31-v37,180,21,26,16.164,1.967,0.122,0.808,0.815,1,4,CAM_343_2,1.402,-0.672,88.389,5.159,0.491,1.0,0.539,0.665,0.335,0.449,0.477,0,80.4367,36.3902,0.5476,1,1,525.337,547.927,566.103,1,28967,534,3613,894.917,392.401,5412.774
344,2,177,v24-v31,300,26,43,16.036,5.252,0.328,0.605,0.611,1,3,CAM_344_2,-0.255,-0.876,26.874,0.607,0.649,0.961,0.665,0.732,0.268,0.825,0.697,0,26.6785,48.1709,0.8056,1,1,368.489,385.852,404.531,1,29084,535,3630,651.36,302.073,5431.7
345,2,192,v19-v24,420,33,60,16.061,6.792,0.423,0.55,0.553,0,3,,-1.488,-1.915,6.324,1.289,1.0,0.745,0.578,0.623,0.377,0.807,0.927,0,73.0369,62.8262,0.1398,0,0,319.828,352.139,372.807,0,29172,537,3641,635.079,280.012,5448.45
346,2,366,v24-v31,500,39,71,16.689,7.221,0.433,0.549,0.551,0,3,,-0.092,-1.296,47.093,1.888,0.262,0.732,0.583,0.618,0.382,0.908,0.509,0,48.1709,71.915,0.4929,1,0,351.194,372.378,389.017,0,29245,538,3650,627.063,272.583,5464.68
347,2,142,v12-v19,500,42,71,15.825,5.562,0.351,0.592,0.597,0,3,,1.409,-0.194,65.638,1.646,0.365,0.841,0.664,0.676,0.324,0.952,0.555,0,34.5584,80.0341,1.3159,1,0,351.234,371.382,383.253,0,29329,539,3661,682.357,305.174,5483.155
348,2,377,v12-v19,300,23,43,17.336,7.988,0.461,0.535,0.535,0,3,,-0.134,1.369,61.481,0.94,0.342,0.779,0.684,0.666,0.334,0.803,0.496,0,80.0341,40.7687,0.4906,1,0,347.939,387.303,414.568,0,29400,541,3670,657.768,268.067,5498.378
349,2,301,v19-v24,300,24,43,16.02,6.94,0.433,0.558,0.559,0,3,,1.598,-0.576,87.911,4.986,0.988,0.808,0.644,0.665,0.335,0.188,0.721,0,73.0369,45.4636,0.3775,1,0,338.527,375.755,389.783,0,29482,542,3681,674.246,298.118,5514.999
350,2,110,v70-v78,420,36,60,14.514,5.5,0.379,0.6,0.602,1,3,CAM_350_2,-0.406,-0.662,11.41,7.576,0.563,0.908,0.541,0.682,0.318,0.238,0.46,0,71.9825,74.0797,0.0291,0,0,356.341,380.893,387.326,0,29606,544,3699,687.282,313.798,5533.599
351,2,165,v70-v78,220,18,31,16.256,5.798,0.357,0.581,0.587,0,3,,-1.264,-1.36,2.016,1.23,1.0,0.79,0.624,0.646,0.354,0.363,0.774,0,71.9825,33.8133,0.5303,1,0,346.305,368.837,411.682,0,29685,545,3709,672.707,291.15,5551.725
352,2,120,v45-v52,180,14,26,14.575,6.492,0.445,0.538,0.54,0,3,,0.262,-0.667,48.377,5.071,0.769,0.78,0.685,0.666,0.334,0.702,0.747,0,46.2533,29.2303,0.368,1,0,325.647,360.842,369.227,0,29770,546,3720,656.433,289.179,5568.765
353,2,176,v12-v19,180,15,26,16.824,6.464,0.384,0.577,0.581,0,3,,-1.199,1.014,84.416,3.396,0.469,0.775,0.695,0.653,0.347,0.069,0.33,0,40.7687,26.6057,0.3474,1,0,328.515,367.337,364.777,0,29855,547,3731,637.568,290.956,5586.07
354,2,380,v19-v24,180,14,26,18.975,8.167,0.43,0.538,0.542,0,3,,-0.942,0.062,46.874,5.352,0.26,0.746,0.644,0.64,0.36,0.499,0.346,0,45.4636,22.4527,0.5061,1,0,342.602,362.277,390.579,0,29930,549,3739,622.595,282.164,5601.1
355,2,161,v12-v19,220,18,31,18.369,7.149,0.389,0.581,0.584,0,3,,-0.881,-1.655,17.497,2.673,0.097,0.798,0.626,0.65,0.35,0.13,0.109,0,26.6057,29.923,0.1247,0,0,346.575,373.152,391.695,0,30020,551,3751,678.575,307.147,5617.605
356,2,274,v37-v45,420,34,60,17.032,6.793,0.399,0.567,0.57,0,3,,-0.226,-0.851,27.675,3.106,0.154,0.78,0.54,0.628,0.372,0.842,0.409,0,47.7469,60.525,0.2676,1,0,326.282,345.354,362.515,0,30102,553,3760,647.24,288.686,5634.454
357,2,233,v78-v85,340,28,49,18.516,6.904,0.373,0.571,0.577,0,3,,-0.19,1.309,63.382,2.399,0.352,0.816,0.69,0.675,0.325,0.656,0.451,0,47.8082,45.3432,0.0516,0,0,333.053,348.787,367.755,0,30188,555,3770,648.587,277.468,5651.198
358,2,123,v19-v24,420,32,60,16.508,7.631,0.462,0.533,0.534,0,3,,-1.116,-1.635,10.401,1.27,0.558,0.742,0.644,0.64,0.36,0.653,0.592,0,22.4527,59.8191,1.6642,1,0,345.633,384.938,375.601,0,30272,557,3780,641.167,285.641,5666.84
359,2,102,v78-v85,180,14,26,16.903,7.365,0.436,0.538,0.541,0,3,,-1.995,-1.265,11.718,8.037,0.065,0.767,0.62,0.646,0.354,0.882,0.354,0,47.8082,25.204,0.4728,1,0,331.006,345.597,381.491,0,30342,558,3789,652.149,281.056,5682.833
360,2,293,v31-v37,380,44,54,16.253,2.299,0.141,0.815,0.819,1,4,CAM_360_2,1.261,0.774,13.863,7.058,0.577,1.0,0.605,0.677,0.323,0.57,0.575,0,36.3902,77.0064,1.1161,1,1,528.196,538.751,554.026,1,30490,560,3816,869.675,401.174,5714.563
361,2,190,v24-v31,460,36,66,14.326,6.275,0.438,0.545,0.547,0,3,,1.945,-1.736,57.158,6.337,0.818,0.778,0.641,0.653,0.347,0.669,0.766,0,71.915,76.6902,0.0664,0,0,314.407,352.549,372.132,0,30570,562,3826,626.595,261.511,5731.905
362,2,214,v70-v78,260,23,37,17.181,6.141,0.357,0.622,0.624,1,3,CAM_362_2,0.623,0.178,21.871,6.086,0.622,0.969,0.534,0.705,0.295,0.769,0.665,0,33.8133,39.7946,0.1769,0,0,346.851,382.25,374.724,0,30703,564,3846,661.673,298.815,5749.866
363,2,323,v24-v31,260,21,37,17.844,6.903,0.387,0.568,0.572,0,3,,-0.979,1.446,80.268,2.829,0.946,0.824,0.616,0.665,0.335,0.605,0.832,0,71.915,35.8048,0.5021,1,0,323.16,338.85,388.933,0,30784,566,3857,645.894,284.371,5766.588
364,2,120,v45-v52,500,40,71,16.345,6.678,0.409,0.563,0.566,0,3,,0.024,1.698,58.112,0.572,0.823,0.771,0.67,0.651,0.349,0.957,0.87,0,29.2303,74.7675,1.5579,1,0,329.972,354.696,374.679,0,30864,569,3868,663.841,301.337,5783.555
365,2,136,v78-v85,420,34,60,14.672,5.565,0.379,0.567,0.572,0,3,,-1.021,1.284,82.317,8.066,0.457,0.821,0.608,0.662,0.338,0.994,0.639,0,25.204,70.26,1.7876,1,0,346.509,383.38,402.012,0,30940,571,3877,649.978,293.268,5801.878
