# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 202
# Generated: 2026-02-14T10:52:44.152569Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
942,4,297,v37-v45,380,8,54,15.376,13.427,0.873,0.148,0.146,0,1,,1.058,1.747,13.603,0.563,0.076,0.42,1.0,0.666,0.334,0.773,0.309,0,38.5594,32.5798,0.1551,0,0,239.439,268.86,302.57,0,65035,1267,6969,412.093,141.637,11636.646
943,4,143,v78-v85,300,7,43,15.646,13.133,0.839,0.163,0.163,0,1,,-0.481,0.498,52.145,5.116,0.79,0.459,0.966,0.674,0.326,0.511,0.699,0,18.338,25.9249,0.4137,1,0,211.497,249.389,261.863,0,65084,1268,6972,455.163,167.865,11643.463
944,4,186,v37-v45,420,10,60,18.245,15.837,0.868,0.167,0.163,0,1,,0.72,-0.664,69.332,4.001,0.885,0.507,0.98,0.7,0.3,0.914,0.894,0,38.5594,31.3331,0.1874,0,0,217.937,228.223,260.322,0,65134,1270,6975,449.953,176.55,11647.059
945,4,363,v52-v61,180,4,26,17.369,15.441,0.889,0.154,0.15,0,1,,1.604,1.767,2.442,4.546,1.0,0.492,1.0,0.7,0.3,0.866,0.96,0,26.5897,13.7971,0.4811,1,0,218.13,248.674,243.368,0,65184,1270,6977,456.787,159.191,11651.052
946,4,368,v31-v37,260,6,37,20.177,17.616,0.873,0.162,0.159,0,1,,0.496,-0.539,54.723,7.698,0.804,0.515,1.0,0.709,0.291,0.128,0.607,0,26.4679,17.4037,0.3425,1,0,242.0,276.507,308.977,0,65220,1271,6980,424.689,151.792,11652.486
947,4,223,v70-v78,380,8,54,15.468,13.31,0.86,0.148,0.147,0,1,,-0.456,0.319,42.169,5.207,0.734,0.449,1.0,0.68,0.32,0.214,0.568,0,21.0959,32.3848,0.5351,1,0,238.586,248.588,269.992,0,65264,1273,6982,436.387,141.737,11659.003
948,4,170,v61-v70,500,11,71,15.735,13.292,0.845,0.155,0.155,0,1,,0.116,-1.412,61.312,4.122,0.341,0.493,1.0,0.7,0.3,0.623,0.425,0,26.6297,42.3852,0.5917,1,0,220.267,244.077,282.727,0,65311,1275,6984,440.55,155.355,11665.582
949,4,385,v12-v19,420,9,60,14.844,13.291,0.895,0.15,0.145,0,1,,0.227,-0.444,36.711,4.464,0.704,0.497,1.0,0.703,0.297,0.826,0.74,0,26.497,37.4182,0.4122,1,0,221.077,237.447,282.777,0,65355,1276,6986,461.604,159.574,11672.133
950,4,280,v52-v61,460,10,66,15.171,12.898,0.85,0.152,0.151,0,1,,0.212,-0.514,39.177,1.593,0.218,0.414,1.0,0.661,0.339,0.336,0.258,0,13.7971,40.2051,1.914,1,0,225.176,241.302,255.989,0,65400,1277,6988,421.915,147.911,11679.165
951,4,180,v70-v78,420,9,60,14.477,12.125,0.838,0.15,0.151,0,1,,-0.977,-0.707,9.088,2.978,1.0,0.462,0.999,0.686,0.314,0.803,0.938,0,32.3848,38.3683,0.1848,0,0,232.624,247.245,281.561,0,65449,1279,6990,459.898,152.603,11687.114
952,4,380,v12-v19,180,4,26,16.177,13.984,0.864,0.154,0.152,0,1,,-1.714,0.786,82.105,5.398,0.956,0.491,1.0,0.7,0.3,0.471,0.81,0,37.4182,14.8144,0.6041,1,0,220.766,257.157,277.996,0,65492,1281,6993,415.035,159.582,11692.856
953,4,274,v37-v45,220,5,31,17.041,14.755,0.866,0.161,0.159,0,1,,1.757,0.866,19.473,1.577,0.608,0.512,1.0,0.707,0.293,0.539,0.588,0,38.5594,17.4102,0.5485,1,0,222.113,236.146,262.717,0,65536,1282,6996,422.669,151.753,11697.719
954,4,314,v12-v19,420,9,60,16.144,13.813,0.856,0.15,0.149,0,1,,0.097,1.08,41.645,8.548,0.731,0.508,1.0,0.709,0.291,0.244,0.59,0,14.8144,34.405,1.3224,1,0,240.777,257.005,301.283,0,65588,1283,6998,433.887,168.86,11703.643
955,4,354,v19-v24,380,8,54,16.221,14.015,0.864,0.148,0.147,0,1,,1.739,-0.365,80.165,6.231,0.945,0.415,0.927,0.649,0.351,0.297,0.718,0,30.333,30.8822,0.0181,0,0,203.008,215.295,262.598,0,65638,1283,7000,415.906,138.68,11709.315
956,4,381,v61-v70,420,9,60,16.897,14.25,0.843,0.15,0.151,0,1,,-0.432,1.728,83.322,7.304,0.963,0.48,0.914,0.678,0.322,0.114,0.689,0,42.3852,32.8735,0.2244,1,0,240.544,256.395,270.46,0,65676,1285,7002,441.652,148.859,11714.715
957,4,351,v78-v85,300,6,43,17.437,15.466,0.887,0.14,0.137,0,1,,1.407,1.498,1.671,6.774,1.0,0.449,1.0,0.683,0.317,0.337,0.789,0,25.9249,22.3409,0.1382,0,0,236.254,265.948,267.299,0,65726,1286,7005,425.429,154.121,11718.593
958,4,287,v31-v37,180,4,26,15.991,13.408,0.838,0.154,0.155,0,1,,1.034,-0.633,78.282,7.81,0.935,0.489,1.0,0.698,0.302,0.693,0.862,0,17.4037,14.9867,0.1389,0,0,224.022,245.785,261.819,0,65765,1287,7007,424.761,163.805,11725.026
959,4,384,v31-v37,220,6,31,15.871,13.194,0.831,0.194,0.191,0,1,,0.138,1.294,44.428,2.37,0.247,0.524,0.909,0.685,0.315,0.649,0.373,0,17.4037,19.7463,0.1346,0,0,237.086,258.733,274.586,0,65811,1288,7009,439.819,176.495,11731.955
960,4,329,v37-v45,460,13,66,16.289,12.906,0.792,0.197,0.198,0,1,,1.421,-1.061,78.448,8.766,0.436,0.549,0.902,0.696,0.304,0.129,0.342,0,17.4102,40.4613,1.324,1,0,233.803,250.453,296.037,0,65856,1288,7012,482.657,171.366,11739.249
961,4,154,v61-v70,340,9,49,16.813,14.419,0.858,0.184,0.18,0,1,,0.366,1.354,33.469,2.577,0.686,0.436,0.961,0.655,0.345,0.26,0.539,0,32.8735,28.3338,0.1381,0,0,217.343,240.721,282.874,0,65893,1289,7014,477.169,164.913,11744.648
962,4,166,v12-v19,500,14,71,17.927,14.998,0.837,0.197,0.194,0,1,,1.643,1.631,0.183,0.672,1.0,0.488,1.0,0.685,0.315,0.301,0.78,0,34.405,39.974,0.1619,0,0,237.233,266.375,298.856,0,65947,1290,7016,450.104,174.466,11749.433
963,4,217,v45-v52,500,12,71,17.223,15.226,0.884,0.169,0.164,0,1,,-0.87,-1.52,15.642,4.449,0.587,0.487,1.0,0.693,0.307,0.072,0.429,0,21.7942,39.674,0.8204,1,0,236.697,268.997,268.072,0,65985,1291,7017,470.805,157.986,11753.776
964,4,184,v52-v61,420,10,60,18.073,15.393,0.852,0.167,0.165,0,1,,-0.41,-1.309,30.306,1.942,0.168,0.477,1.0,0.689,0.311,0.769,0.355,0,40.2051,31.6307,0.2133,1,0,224.189,253.58,249.285,0,66032,1293,7020,443.983,154.457,11757.904
965,4,136,v24-v31,460,10,66,17.354,15.582,0.898,0.152,0.147,0,1,,1.337,0.088,48.173,3.175,0.268,0.462,1.0,0.685,0.315,0.631,0.382,0,21.0284,35.1467,0.6714,1,0,240.795,280.23,286.803,0,66078,1293,7023,442.189,155.085,11761.715
966,4,254,v37-v45,380,9,54,15.853,13.207,0.833,0.167,0.167,0,1,,-0.079,1.484,60.51,6.381,0.336,0.467,0.92,0.667,0.333,0.911,0.528,0,40.4613,32.627,0.1936,0,0,206.922,240.713,237.799,0,66126,1294,7026,431.544,140.901,11768.466
967,4,106,v24-v31,180,5,26,18.437,15.578,0.845,0.192,0.189,0,1,,1.518,-0.868,82.424,2.285,0.458,0.456,0.986,0.667,0.333,0.137,0.351,0,35.1467,13.879,0.6051,1,0,248.675,272.25,295.027,0,66164,1295,7027,484.181,163.402,11772.526
968,4,157,v45-v52,460,10,66,16.615,14.517,0.874,0.152,0.149,0,1,,0.925,1.22,7.892,6.406,1.0,0.444,1.0,0.677,0.323,0.259,0.76,0,39.674,36.7121,0.0747,0,0,230.377,243.757,270.776,0,66204,1296,7028,419.403,141.579,11777.615
969,4,243,v52-v61,220,5,31,17.682,15.525,0.878,0.161,0.157,0,1,,1.909,1.942,0.399,1.351,1.0,0.474,0.992,0.687,0.313,0.91,0.972,0,31.6307,16.7793,0.4695,1,0,226.921,247.03,261.523,0,66257,1297,7030,432.256,157.768,11781.553
970,4,371,v45-v52,300,9,43,16.085,12.625,0.785,0.209,0.21,0,2,,-0.127,1.697,66.725,0.979,0.871,0.516,1.0,0.695,0.305,0.266,0.686,0,39.674,27.2755,0.3125,1,0,243.387,277.997,276.338,0,66315,1298,7034,466.552,178.866,11789.259
971,4,201,v24-v31,300,6,43,17.959,16.046,0.893,0.14,0.136,0,1,,0.309,-0.274,32.504,7.503,0.681,0.405,1.0,0.661,0.339,0.182,0.511,0,13.879,21.6916,0.5629,1,0,228.849,257.448,260.903,0,66356,1299,7036,432.896,165.29,11792.442
972,4,265,v70-v78,260,7,37,14.772,12.532,0.848,0.189,0.185,0,1,,-1.122,1.466,76.004,3.699,0.922,0.454,0.951,0.661,0.339,0.688,0.843,0,32.3848,24.8907,0.2314,1,0,221.745,257.843,248.239,0,66411,1301,7039,441.686,159.616,11800.139
973,4,255,v78-v85,500,11,71,15.604,13.133,0.842,0.155,0.155,0,1,,1.187,1.857,11.807,0.356,0.566,0.445,0.995,0.675,0.325,0.172,0.438,0,25.9249,42.7401,0.6486,1,0,234.63,244.754,280.629,0,66453,1302,7040,463.455,150.525,11806.909
974,4,158,v70-v78,260,7,37,16.065,13.181,0.821,0.189,0.188,0,1,,0.769,1.423,17.329,1.136,0.096,0.446,0.931,0.652,0.348,0.149,0.114,0,24.8907,22.8871,0.0805,0,0,250.039,266.507,279.199,0,66509,1304,7044,477.981,185.694,11813.826
975,4,307,v12-v19,220,5,31,17.138,15.028,0.877,0.161,0.157,0,1,,-1.738,-1.337,6.887,6.793,1.0,0.517,1.0,0.71,0.29,0.604,0.885,0,34.405,17.3123,0.4968,1,0,216.482,228.116,250.494,0,66563,1305,7046,438.545,162.5,11818.36
976,4,355,v37-v45,180,4,26,16.932,15.047,0.889,0.154,0.15,0,1,,-0.549,1.412,83.458,5.553,0.964,0.413,0.903,0.641,0.359,0.943,0.956,0,40.4613,14.1534,0.6502,1,0,223.782,252.0,280.63,0,66609,1306,7048,464.928,154.966,11822.826
977,4,368,v12-v19,180,4,26,15.838,13.455,0.85,0.154,0.154,0,1,,0.104,1.649,52.81,3.063,0.293,0.488,0.972,0.692,0.308,0.618,0.393,0,17.3123,15.1313,0.126,0,0,226.306,249.66,276.468,0,66649,1307,7050,439.066,170.03,11829.203
978,4,205,v70-v78,500,11,71,15.713,14.055,0.894,0.155,0.15,0,1,,1.764,0.798,21.86,5.666,0.621,0.446,0.951,0.667,0.333,0.345,0.529,0,24.8907,42.4448,0.7052,1,0,213.184,226.969,279.391,0,66685,1308,7052,425.26,155.142,11834.867
979,4,294,v37-v45,220,5,31,16.89,14.522,0.86,0.161,0.159,0,1,,1.036,0.909,3.736,3.026,1.0,0.502,0.902,0.683,0.317,0.46,0.829,0,14.1534,17.5659,0.2411,1,0,241.687,267.811,269.195,0,66734,1309,7056,422.699,147.763,11840.009
980,4,150,v37-v45,260,7,37,15.217,12.597,0.828,0.189,0.187,0,1,,0.235,1.808,47.839,6.33,0.766,0.443,1.0,0.665,0.335,0.561,0.697,0,17.5659,24.162,0.3755,1,0,246.873,264.89,279.219,0,66779,1310,7059,466.044,169.52,11847.628
981,4,123,v70-v78,300,9,43,16.862,13.095,0.777,0.209,0.211,0,2,,-0.527,-0.156,18.929,11.918,0.105,0.46,0.982,0.663,0.337,0.088,0.099,0,42.4448,26.0186,0.387,1,0,239.055,255.647,279.121,0,66823,1311,7062,478.737,185.756,11854.77
982,4,320,v37-v45,340,10,49,16.963,13.834,0.816,0.204,0.202,0,2,,0.522,-1.449,82.983,12.756,0.961,0.475,1.0,0.676,0.324,0.996,0.972,0,24.162,29.0598,0.2027,1,0,228.383,247.933,273.042,0,66876,1313,7066,480.029,170.222,11860.994
983,4,225,v12-v19,420,11,60,17.396,14.906,0.857,0.183,0.179,0,1,,-0.454,-0.076,20.081,4.419,0.612,0.444,0.939,0.655,0.345,0.853,0.695,0,17.3123,33.8071,0.9528,1,0,248.003,284.784,304.042,0,66918,1314,7068,473.425,168.49,11865.806
984,4,314,v45-v52,500,11,71,15.051,12.961,0.861,0.155,0.153,0,1,,-1.877,-1.777,1.317,0.735,1.0,0.507,0.95,0.697,0.303,0.144,0.741,0,27.2755,44.3121,0.6246,1,0,228.179,266.258,280.117,0,66971,1315,7070,452.809,169.419,11872.783
985,4,228,v24-v31,300,7,43,17.721,15.745,0.889,0.163,0.158,0,1,,-0.637,0.873,73.624,8.089,0.409,0.464,0.912,0.666,0.334,0.886,0.568,0,21.6916,22.889,0.0552,0,0,236.16,264.009,286.766,0,67019,1315,7072,463.782,176.431,11876.465
986,4,170,v52-v61,420,10,60,16.621,13.94,0.839,0.167,0.166,0,1,,0.634,-1.457,87.917,6.517,0.988,0.466,0.936,0.67,0.33,0.508,0.83,0,16.7793,34.3944,1.0498,1,0,236.681,247.301,277.513,0,67059,1316,7074,452.489,161.85,11882.337
987,4,304,v24-v31,300,6,43,17.511,15.253,0.871,0.14,0.138,0,1,,1.819,-1.314,66.058,4.023,0.367,0.414,0.972,0.66,0.34,0.123,0.284,0,21.6916,22.2468,0.0256,0,0,212.253,225.768,257.198,0,67100,1318,7077,426.593,148.566,11886.472
988,4,120,v78-v85,300,7,43,14.395,12.879,0.895,0.163,0.157,0,1,,-0.031,1.948,64.597,0.269,0.859,0.442,1.0,0.672,0.328,0.735,0.818,0,42.7401,28.1787,0.3407,1,0,230.337,245.955,260.802,0,67139,1320,7079,454.08,167.055,11893.594
989,4,235,v37-v45,460,14,66,15.789,12.993,0.823,0.212,0.209,0,2,,-0.262,-1.694,44.785,0.019,0.749,0.521,1.0,0.697,0.303,0.949,0.809,0,29.0598,42.8048,0.473,1,0,243.855,274.262,305.283,0,67191,1321,7082,447.608,159.452,11900.876
990,4,158,v24-v31,260,7,37,17.046,14.365,0.843,0.189,0.186,0,1,,1.787,-1.918,56.76,0.894,0.815,0.537,0.974,0.707,0.293,0.992,0.867,0,21.6916,21.5697,0.0056,0,0,219.886,257.614,270.757,0,67241,1322,7084,434.516,165.566,11906.372
991,4,194,v61-v70,500,11,71,14.284,12.76,0.893,0.155,0.15,0,1,,-0.571,-1.423,25.174,4.23,0.14,0.442,1.0,0.675,0.325,0.763,0.342,0,32.8735,46.692,0.4204,1,0,221.713,244.496,287.241,0,67291,1324,7086,424.577,164.912,11913.589
992,4,118,v61-v70,460,11,66,15.192,12.454,0.82,0.167,0.168,0,1,,-1.605,0.889,80.272,7.353,0.946,0.487,1.0,0.693,0.307,0.685,0.866,0,46.692,41.2123,0.1174,0,0,213.643,250.918,268.295,0,67329,1325,7088,453.188,177.268,11921.244
993,4,323,v70-v78,220,5,31,16.172,13.813,0.854,0.161,0.16,0,1,,1.219,-0.924,86.634,10.554,0.481,0.447,0.929,0.661,0.339,0.857,0.609,0,26.0186,18.3455,0.2949,1,0,225.505,251.766,280.898,0,67380,1326,7091,464.068,170.064,11927.237
994,4,381,v24-v31,420,10,60,16.716,14.897,0.891,0.167,0.161,0,1,,-1.596,-1.352,4.407,7.103,1.0,0.512,0.994,0.705,0.295,0.236,0.774,0,21.6916,34.1997,0.5766,1,0,215.462,229.346,246.844,0,67422,1328,7093,432.886,151.986,11931.961
995,4,261,v52-v61,220,5,31,17.046,14.593,0.856,0.161,0.16,0,1,,-0.127,-1.804,53.74,9.073,0.299,0.443,0.93,0.659,0.341,0.222,0.273,0,34.3944,17.405,0.494,1,0,209.867,236.052,271.418,0,67457,1330,7095,454.413,158.42,11937.017
996,4,247,v19-v24,420,12,60,15.528,13.303,0.857,0.2,0.194,0,1,,1.323,0.909,10.639,0.191,0.059,0.521,0.919,0.684,0.316,0.218,0.109,0,30.333,38.9484,0.284,1,0,221.796,246.967,251.432,0,67505,1331,7097,477.824,187.867,11943.854
997,4,138,v24-v31,380,11,54,17.222,13.863,0.805,0.204,0.203,0,2,,0.406,-1.317,74.86,1.714,0.916,0.54,0.97,0.703,0.297,0.992,0.939,0,34.1997,31.969,0.0652,0,0,230.141,263.69,264.067,0,67545,1333,7099,471.068,173.831,11950.04
998,4,145,v52-v61,260,7,37,17.156,14.0,0.816,0.189,0.189,0,1,,1.234,-0.133,58.564,1.171,0.825,0.524,0.909,0.687,0.313,0.405,0.694,0,17.405,21.4324,0.2314,1,0,250.729,270.049,313.796,0,67599,1335,7103,469.23,182.878,11955.975
999,4,187,v24-v31,340,9,49,15.642,13.468,0.861,0.184,0.179,0,1,,-1.346,-0.13,45.957,0.769,0.255,0.534,0.949,0.701,0.299,0.446,0.312,0,34.1997,30.4551,0.1095,0,0,216.571,226.936,266.194,0,67638,1336,7106,480.431,179.58,11962.515
1000,4,173,v52-v61,260,6,37,17.16,14.588,0.85,0.162,0.161,0,1,,1.098,-0.895,89.5,2.394,0.497,0.434,0.917,0.652,0.348,0.32,0.436,0,21.4324,20.4642,0.0452,0,0,211.206,247.487,261.281,0,67674,1336,7109,448.768,162.653,11967.582
1001,4,113,v19-v24,220,6,31,18.149,14.954,0.824,0.194,0.192,0,1,,1.083,-1.898,70.499,0.674,0.392,0.466,1.0,0.675,0.325,0.861,0.544,0,38.9484,17.268,0.5566,1,0,222.8,239.753,261.118,0,67728,1338,7112,464.69,167.948,11972.399
1002,4,181,v70-v78,260,8,37,17.046,13.182,0.773,0.216,0.217,0,2,,0.329,-0.979,62.588,9.351,0.348,0.543,1.0,0.707,0.293,0.379,0.357,0,18.3455,22.5623,0.2299,1,0,242.323,273.992,296.501,0,67785,1338,7115,461.952,164.218,11979.478
1003,4,239,v52-v61,220,5,31,16.81,14.853,0.884,0.161,0.157,0,1,,-1.066,1.397,78.775,3.974,0.438,0.503,1.0,0.703,0.297,0.349,0.411,0,21.4324,17.6493,0.1765,0,0,240.139,251.536,276.261,0,67822,1339,7117,435.056,154.487,11984.222
1004,4,304,v19-v24,380,10,54,16.371,13.961,0.853,0.185,0.181,0,1,,-0.233,-1.553,44.088,0.934,0.745,0.53,0.915,0.693,0.307,0.332,0.618,0,17.268,32.6053,0.8882,1,0,213.652,236.497,249.706,0,67859,1339,7118,439.609,149.386,11990.179
1005,4,219,v61-v70,500,14,71,15.05,12.858,0.854,0.197,0.192,0,1,,-1.552,-0.138,49.345,5.569,0.774,0.469,0.963,0.668,0.332,0.542,0.697,0,46.692,47.6177,0.0198,0,0,218.199,243.122,285.017,0,67903,1340,7121,458.971,173.764,11997.533
1006,4,153,v52-v61,420,12,60,17.153,13.904,0.811,0.2,0.199,0,1,,-1.87,-1.458,6.313,0.006,1.0,0.518,0.998,0.699,0.301,0.894,0.968,0,21.4324,35.2601,0.6452,1,0,241.641,273.081,304.375,0,67949,1342,7124,451.09,153.258,12003.648
1007,4,136,v12-v19,500,12,71,18.396,15.15,0.824,0.169,0.17,0,1,,0.585,1.72,29.493,8.151,0.164,0.51,1.0,0.704,0.296,0.416,0.238,0,33.8071,37.144,0.0987,0,0,230.071,247.221,292.968,0,67996,1344,7127,433.326,146.717,12008.083
1008,4,284,v52-v61,500,15,71,14.813,11.571,0.781,0.211,0.212,0,2,,-0.85,-1.626,18.031,0.278,0.6,0.484,1.0,0.679,0.321,0.068,0.429,0,35.2601,49.523,0.4045,1,0,254.514,267.49,318.472,0,68045,1346,7129,475.317,169.335,12017.065
1009,4,177,v52-v61,380,13,54,16.529,13.01,0.787,0.241,0.238,0,2,,0.492,0.957,17.546,5.936,0.097,0.534,1.0,0.695,0.305,0.087,0.094,0,49.523,35.3909,0.2854,1,0,252.753,288.672,318.681,0,68093,1347,7132,473.088,186.745,12024.497
1010,4,190,v19-v24,460,12,66,16.989,14.527,0.855,0.182,0.178,0,1,,0.097,0.031,3.806,5.608,1.0,0.45,0.955,0.662,0.338,0.322,0.771,0,32.6053,37.8178,0.1599,0,0,211.31,225.3,242.329,0,68140,1348,7134,441.937,150.786,12029.755
1011,4,147,v24-v31,460,10,66,16.595,14.799,0.892,0.152,0.147,0,1,,-1.626,-0.457,33.849,0.96,0.188,0.421,0.972,0.659,0.341,0.66,0.349,0,34.1997,36.7562,0.0748,0,0,213.691,238.295,270.398,0,68174,1349,7135,430.682,162.216,12034.506
1012,4,260,v24-v31,340,8,49,16.064,14.307,0.891,0.163,0.158,0,1,,-1.634,0.263,73.284,6.913,0.907,0.507,0.984,0.701,0.299,0.283,0.721,0,34.1997,28.64,0.1626,0,0,224.797,259.738,268.51,0,68226,1350,7137,453.874,151.491,12039.917
1013,4,251,v45-v52,460,13,66,16.997,14.004,0.824,0.197,0.195,0,1,,-0.756,-1.904,25.196,1.154,0.64,0.497,1.0,0.69,0.31,0.95,0.736,0,44.3121,38.774,0.125,0,0,242.701,263.291,288.56,0,68265,1352,7140,474.456,166.004,12045.894
1014,4,352,v37-v45,460,13,66,15.487,12.324,0.796,0.197,0.198,0,1,,1.747,-0.429,83.426,5.125,0.463,0.537,0.947,0.699,0.301,0.772,0.556,0,42.8048,42.555,0.0058,0,0,246.837,271.742,302.037,0,68304,1354,7142,460.844,178.999,12053.887
1015,4,285,v61-v70,220,5,31,16.788,14.021,0.835,0.161,0.162,0,1,,-1.188,-1.922,12.606,6.33,0.57,0.425,1.0,0.664,0.336,0.086,0.408,0,46.692,17.6723,0.6215,1,0,216.012,235.267,244.045,0,68355,1354,7146,441.754,143.937,12059.63
1016,4,171,v70-v78,300,10,43,15.973,12.268,0.768,0.233,0.233,0,2,,1.785,0.719,25.009,3.042,0.639,0.522,1.0,0.691,0.309,0.839,0.701,0,22.5623,28.5326,0.2646,1,0,252.782,283.904,315.722,0,68397,1354,7148,505.737,186.365,12067.904
1017,4,189,v37-v45,380,12,54,17.97,14.39,0.801,0.222,0.22,0,2,,-1.276,-0.25,37.881,3.119,0.71,0.496,1.0,0.681,0.319,0.974,0.794,0,42.8048,31.5896,0.262,1,0,230.188,255.72,266.142,0,68446,1356,7152,496.478,195.517,12073.57
1018,4,171,v31-v37,340,8,49,16.509,13.936,0.844,0.163,0.163,0,1,,0.592,-0.379,51.357,5.908,0.785,0.498,0.997,0.699,0.301,0.076,0.572,0,17.4037,27.8689,0.6013,1,0,239.721,257.468,295.361,0,68485,1357,7154,441.109,143.546,12079.426
1019,4,386,v12-v19,460,13,66,17.868,15.046,0.842,0.197,0.193,0,1,,-1.565,0.918,80.028,5.242,0.445,0.446,0.973,0.659,0.341,0.681,0.525,0,33.8071,36.8852,0.091,0,0,220.168,246.413,254.183,0,68538,1358,7158,439.237,163.073,12084.153
1020,4,221,v12-v19,420,15,60,16.923,13.251,0.783,0.25,0.247,0,2,,-0.932,-0.11,36.692,3.436,0.204,0.541,0.996,0.695,0.305,0.913,0.42,0,33.8071,38.7792,0.1471,0,0,260.098,283.311,328.634,0,68596,1359,7163,475.021,194.546,12091.352
1021,4,392,v61-v70,420,11,60,15.903,13.002,0.818,0.183,0.183,0,1,,0.808,-0.417,61.575,7.362,0.342,0.527,0.926,0.694,0.306,0.947,0.527,0,17.6723,36.9826,1.0927,1,0,238.157,260.05,288.624,0,68645,1361,7167,459.245,155.032,12098.449
1022,4,289,v12-v19,220,8,31,17.974,13.016,0.724,0.258,0.26,0,2,,1.666,1.7,0.518,11.324,0.503,0.564,0.918,0.688,0.312,0.883,0.621,0,33.8071,19.3724,0.427,1,0,258.235,280.095,293.248,0,68699,1362,7171,489.92,177.97,12105.978
1023,4,234,v37-v45,460,12,66,15.575,13.147,0.844,0.182,0.179,0,1,,-1.384,-1.993,9.19,1.735,1.0,0.469,0.933,0.667,0.333,0.297,0.765,0,31.5896,41.2515,0.3059,1,0,249.683,270.888,319.485,0,68741,1363,7173,438.665,163.608,12112.893
1024,4,386,v70-v78,420,15,60,16.501,12.982,0.787,0.25,0.246,0,2,,0.825,-0.633,71.854,4.464,0.899,0.582,0.956,0.707,0.293,0.142,0.677,0,28.5326,39.7708,0.3939,1,0,246.96,267.057,311.737,0,68789,1364,7176,495.8,174.887,12120.414
1025,4,340,v61-v70,420,14,60,16.493,12.43,0.754,0.233,0.235,0,2,,-0.669,-0.216,21.638,5.969,0.12,0.506,1.0,0.683,0.317,0.548,0.256,0,36.9826,38.7357,0.0474,0,0,235.755,260.673,291.762,0,68833,1364,7180,458.47,173.869,12128.498
1026,4,122,v24-v31,340,12,49,16.583,12.608,0.76,0.245,0.244,0,2,,-1.095,0.022,48.829,3.701,0.771,0.56,0.954,0.697,0.303,0.076,0.561,0,34.1997,31.7747,0.0709,0,0,252.248,264.825,307.667,0,68894,1366,7184,480.989,181.481,12136.438
1027,4,144,v70-v78,180,7,26,17.616,13.558,0.77,0.269,0.265,0,2,,1.054,-1.654,74.645,6.17,0.915,0.508,0.951,0.664,0.336,0.311,0.711,0,39.7708,16.4608,0.5861,1,0,240.808,266.904,286.427,0,68945,1367,7188,515.603,199.433,12143.384
1028,4,133,v78-v85,420,12,60,15.702,13.128,0.836,0.2,0.196,0,1,,1.88,1.291,9.759,7.588,1.0,0.508,1.0,0.694,0.306,0.712,0.912,0,28.1787,38.5184,0.3669,1,0,227.844,248.954,287.666,0,69003,1367,7192,458.741,172.26,12150.431
1029,4,344,v45-v52,460,11,66,16.867,13.917,0.825,0.167,0.167,0,1,,-1.671,-0.681,24.822,1.783,0.638,0.476,0.993,0.687,0.313,0.085,0.465,0,44.3121,37.1202,0.1623,0,0,215.863,246.413,272.341,0,69050,1368,7194,423.764,153.867,12156.331
1030,4,289,v70-v78,380,10,54,15.76,13.349,0.847,0.185,0.182,0,1,,-0.517,-0.774,10.403,1.82,0.558,0.45,1.0,0.669,0.331,0.218,0.446,0,16.4608,33.8684,1.0575,1,0,226.772,266.317,273.377,0,69097,1368,7196,464.725,162.188,12163.023
1031,4,137,v45-v52,420,11,60,18.579,15.373,0.827,0.183,0.182,0,1,,-1.281,-0.548,23.318,2.3,0.13,0.47,0.998,0.68,0.32,0.493,0.246,0,44.3121,31.6542,0.2857,1,0,222.242,261.375,282.54,0,69142,1368,7198,465.465,177.347,12167.276
1032,4,149,v70-v78,380,14,54,16.884,12.647,0.749,0.259,0.258,0,2,,-1.67,0.382,80.01,6.231,0.944,0.502,0.996,0.673,0.327,0.108,0.671,0,33.8684,35.6885,0.0537,0,0,248.531,268.148,280.635,0,69192,1369,7202,496.354,182.708,12175.255
1033,4,270,v19-v24,380,12,54,15.999,12.671,0.792,0.222,0.221,0,2,,-0.525,-0.104,21.775,9.332,0.621,0.518,0.949,0.682,0.318,0.914,0.714,0,32.6053,35.48,0.0882,0,0,231.096,247.081,300.813,0,69239,1370,7205,497.69,177.28,12182.984
