# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 404
# Generated: 2026-02-14T10:52:44.345954Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
274,1,322,v70-v78,180,15,26,19.352,8.03,0.415,0.577,0.578,0,3,,0.73,-1.759,83.482,0.631,0.464,0.793,0.531,0.63,0.37,0.269,0.392,0,54.7984,23.1294,0.5779,1,0,329.805,361.663,359.532,0,21750,402,2569,682.004,297.911,4172.023
275,1,211,v70-v78,300,27,43,15.09,4.457,0.295,0.628,0.636,1,3,CAM_275_1,0.353,1.707,40.177,3.81,0.223,0.953,0.55,0.698,0.302,0.321,0.253,0,23.1294,52.6841,1.2778,1,1,338.299,371.339,397.725,1,21877,404,2587,666.391,310.524,4192.042
276,1,234,v61-v70,260,22,37,15.538,6.285,0.405,0.595,0.595,0,3,,-0.384,1.67,80.083,3.367,0.445,0.831,0.685,0.674,0.326,0.224,0.373,0,68.3938,42.5482,0.3779,1,0,332.936,357.944,360.197,0,21951,405,2598,659.402,296.519,4209.667
277,1,110,v31-v37,380,35,54,14.999,4.894,0.326,0.648,0.651,1,3,CAM_277_1,1.005,-0.98,89.551,0.101,0.498,0.969,0.62,0.714,0.286,0.428,0.478,0,59.6798,68.8208,0.1532,0,0,367.793,397.378,428.571,0,22078,408,2618,691.865,300.721,4229.283
278,1,316,v12-v19,420,35,60,18.258,7.335,0.402,0.583,0.585,0,3,,-1.518,1.291,71.147,1.334,0.895,0.784,0.635,0.644,0.356,0.664,0.813,0,46.1756,57.6676,0.2489,1,0,350.546,362.894,388.323,0,22153,409,2628,679.219,284.351,4245.581
279,1,219,v19-v24,500,44,71,15.978,5.762,0.361,0.62,0.622,1,3,CAM_279_1,-0.79,-0.913,4.082,3.811,1.0,0.916,0.613,0.695,0.305,0.445,0.831,1,40.3746,82.0954,1.0333,1,1,336.689,352.307,376.764,1,22275,410,2645,672.964,306.094,4263.985
280,1,218,v24-v31,180,16,26,17.41,6.232,0.358,0.615,0.618,1,3,CAM_280_1,-1.129,0.969,87.445,2.062,0.986,0.972,0.603,0.722,0.278,0.826,0.941,1,51.5885,26.9789,0.477,1,1,339.118,356.367,385.8,1,22401,413,2663,688.055,302.708,4281.799
281,1,262,v31-v37,300,27,43,17.147,6.156,0.359,0.628,0.629,1,3,CAM_281_1,-1.834,0.478,86.926,0.479,0.483,0.993,0.616,0.731,0.269,0.57,0.506,0,59.6798,46.3659,0.2231,1,1,352.144,384.511,379.809,1,22533,414,2682,686.612,313.386,4299.78
282,1,358,v52-v61,340,29,49,17.571,6.121,0.348,0.592,0.598,0,3,,0.815,-1.727,80.888,7.196,0.449,0.811,0.558,0.64,0.36,0.06,0.309,0,30.0383,49.0307,0.6323,1,0,365.225,386.378,421.531,0,22619,415,2693,670.697,279.457,4317.585
283,1,102,v70-v78,220,19,31,14.101,5.031,0.357,0.613,0.616,1,3,CAM_283_1,-0.56,-0.234,16.063,6.109,0.589,0.939,0.629,0.711,0.289,0.79,0.647,0,52.6841,40.5858,0.2296,1,1,357.3,390.353,410.156,1,22738,418,2712,668.561,286.198,4336.826
284,1,215,v37-v45,180,15,26,16.242,6.214,0.383,0.577,0.581,0,3,,-0.5,1.203,76.811,5.208,0.927,0.812,0.536,0.64,0.36,0.564,0.796,0,29.9652,27.5578,0.0803,0,0,327.573,363.585,382.223,0,22824,419,2722,639.192,295.593,4354.431
285,1,189,v24-v31,220,20,31,15.652,5.333,0.341,0.645,0.647,1,3,CAM_285_1,-1.566,0.044,59.971,3.757,0.833,1.0,0.521,0.711,0.289,0.521,0.743,0,26.9789,38.0437,0.4101,1,1,370.68,397.652,402.392,1,22959,421,2742,673.363,314.198,4373.502
286,1,385,v19-v24,460,42,66,16.449,5.719,0.348,0.636,0.638,1,3,CAM_286_1,-0.487,-1.304,26.542,1.001,0.647,0.956,0.505,0.688,0.312,0.438,0.582,0,82.0954,74.8841,0.0878,0,0,367.811,401.407,434.553,0,23089,422,2762,706.776,310.544,4392.058
287,1,394,v78-v85,300,27,43,16.625,5.594,0.336,0.628,0.631,1,3,CAM_287_1,-0.699,-1.029,10.849,2.235,0.06,0.984,0.658,0.735,0.265,0.862,0.273,0,65.0254,47.8199,0.2646,1,1,371.533,398.247,430.689,1,23216,423,2781,691.277,316.561,4410.713
288,1,399,v12-v19,500,44,71,15.108,5.374,0.356,0.62,0.622,1,3,CAM_288_1,0.404,-1.022,67.616,3.485,0.376,0.962,0.518,0.699,0.301,0.187,0.319,0,57.6676,86.8242,0.5056,1,1,338.487,350.502,378.801,1,23342,424,2799,679.594,311.084,4429.581
289,1,159,v61-v70,500,45,71,17.815,6.071,0.341,0.634,0.636,1,3,CAM_289_1,0.596,-1.599,88.761,5.509,0.493,1.0,0.54,0.718,0.282,0.546,0.508,0,42.5482,74.9162,0.7607,1,1,366.836,387.868,418.943,1,23475,426,2818,709.011,302.126,4447.699
290,1,137,v45-v52,460,37,66,18.259,7.28,0.399,0.561,0.565,0,3,,1.833,1.004,16.259,5.327,0.59,0.764,0.541,0.622,0.378,0.092,0.402,0,52.0694,61.358,0.1784,0,0,352.97,384.598,412.004,0,23546,428,2826,663.246,283.041,4463.927
291,1,201,v24-v31,460,38,66,15.993,5.68,0.355,0.576,0.583,0,3,,-1.612,0.399,79.942,4.893,0.944,0.802,0.658,0.66,0.34,0.112,0.661,0,38.0437,71.4175,0.8772,1,0,347.272,385.68,377.198,0,23630,430,2837,678.454,297.011,4482.166
292,1,221,v12-v19,300,26,43,16.516,5.943,0.36,0.605,0.608,1,3,CAM_292_1,-0.209,-0.951,31.769,7.974,0.176,0.92,0.685,0.716,0.284,0.127,0.163,0,86.8242,46.7717,0.4613,1,1,330.439,358.298,384.981,1,23755,431,2855,661.036,298.867,4500.262
293,1,111,v12-v19,460,42,66,15.208,4.818,0.317,0.636,0.641,1,3,CAM_293_1,-0.276,0.329,33.633,4.722,0.187,0.96,0.541,0.697,0.303,0.551,0.297,0,46.7717,80.9945,0.7317,1,1,375.62,409.936,433.1,1,23882,433,2874,703.662,313.969,4519.899
294,1,393,v70-v78,420,39,60,16.63,4.496,0.27,0.65,0.658,1,3,CAM_294_1,1.014,0.431,22.093,3.835,0.623,1.0,0.591,0.723,0.277,0.508,0.591,0,40.5858,68.7564,0.6941,1,1,379.396,392.644,418.9,1,24019,434,2894,679.689,305.704,4540.003
295,1,261,v31-v37,260,24,37,17.095,4.664,0.273,0.649,0.657,1,3,CAM_295_1,-1.679,-1.076,12.132,3.312,0.067,1.0,0.531,0.712,0.288,0.938,0.318,0,46.3659,41.3381,0.1084,0,0,355.282,372.671,388.251,0,24145,437,2914,695.071,324.747,4559.899
296,1,142,v19-v24,180,15,26,16.508,5.794,0.351,0.577,0.584,0,3,,-0.691,-1.405,19.915,0.75,0.611,0.834,0.522,0.648,0.352,0.063,0.418,0,82.0954,27.1138,0.6697,1,0,360.46,390.149,388.991,0,24232,439,2925,683.433,307.672,4578.007
297,1,376,v12-v19,300,24,43,18.468,7.596,0.411,0.558,0.561,0,3,,-0.795,0.689,73.05,5.881,0.906,0.75,0.587,0.625,0.375,0.605,0.793,0,80.9945,39.4372,0.5131,1,0,325.28,360.678,384.367,0,24311,440,2935,626.095,261.663,4593.841
298,1,185,v12-v19,420,34,60,17.047,7.111,0.417,0.567,0.568,0,3,,1.403,1.878,7.449,3.277,1.0,0.767,0.644,0.642,0.358,0.68,0.886,0,39.4372,60.472,0.5334,1,0,358.412,380.002,399.453,0,24383,441,2945,639.769,270.643,4610.308
299,1,306,v24-v31,380,33,54,14.577,5.218,0.358,0.611,0.614,1,3,CAM_299_1,1.654,-0.497,85.277,2.303,0.974,0.918,0.587,0.693,0.307,0.993,0.98,1,71.4175,67.6636,0.0526,0,0,342.105,377.363,386.598,0,24498,443,2961,679.447,299.339,4629.313
300,2,400,v31-v37,420,36,60,14.837,5.73,0.386,0.6,0.601,1,3,CAM_300_2,0.81,0.748,2.193,7.819,1.0,0.966,0.545,0.712,0.288,0.242,0.781,0,46.3659,72.4676,0.563,1,1,351.528,389.811,404.071,1,24627,444,2980,683.68,313.775,4647.637
301,2,319,v45-v52,420,33,60,16.555,6.66,0.402,0.55,0.555,0,3,,0.94,0.432,19.848,4.884,0.61,0.752,0.672,0.645,0.355,0.704,0.644,0,52.0694,60.9507,0.1706,0,0,347.099,384.685,386.973,0,24698,446,2990,639.413,280.277,4664.546
302,2,287,v37-v45,460,42,66,14.559,4.405,0.303,0.636,0.642,1,3,CAM_302_2,1.72,-0.16,68.927,4.853,0.383,1.0,0.584,0.726,0.274,0.927,0.532,0,29.9652,84.6013,1.8233,1,1,372.132,387.293,423.607,1,24818,448,3008,711.569,303.486,4684.678
303,2,231,v24-v31,180,14,26,17.573,7.164,0.408,0.538,0.544,0,3,,1.565,-1.46,66.977,5.512,0.372,0.786,0.694,0.67,0.33,0.446,0.397,0,71.4175,24.244,0.6605,1,0,337.286,354.879,395.911,0,24905,449,3018,655.797,291.131,4700.911
304,2,346,v52-v61,340,29,49,16.611,6.332,0.381,0.592,0.595,0,3,,1.977,-1.601,58.812,1.9,0.827,0.832,0.627,0.664,0.336,0.141,0.596,0,49.0307,51.8666,0.0578,0,0,332.345,372.328,378.077,0,24994,451,3029,659.611,279.25,4718.464
305,2,270,v45-v52,340,28,49,17.818,6.527,0.366,0.571,0.578,0,3,,0.905,0.934,0.881,3.279,1.0,0.74,0.645,0.628,0.372,0.458,0.798,0,52.0694,47.1195,0.0951,0,0,345.818,368.759,384.7,0,25068,453,3039,649.389,273.413,4735.66
306,2,165,v45-v52,500,43,71,20.893,7.094,0.34,0.606,0.611,1,3,CAM_306_2,-0.466,-0.558,4.179,4.558,1.0,0.998,0.607,0.739,0.261,0.935,0.983,1,52.0694,61.6974,0.1849,0,0,335.884,366.221,368.828,0,25201,456,3058,686.336,298.612,4752.381
307,2,314,v31-v37,380,32,54,17.15,6.584,0.384,0.593,0.595,0,3,,1.729,1.002,14.904,3.258,0.083,0.833,0.687,0.676,0.324,0.066,0.077,0,72.4676,56.1991,0.2245,1,0,341.726,380.027,402.095,0,25275,458,3067,668.853,305.864,4769.636
308,2,289,v45-v52,260,22,37,16.342,5.655,0.346,0.595,0.601,1,3,CAM_308_2,-0.983,1.545,78.419,2.927,0.936,0.994,0.646,0.748,0.252,0.366,0.792,0,52.0694,40.4536,0.2231,1,1,366.479,389.128,410.156,1,25393,460,3085,653.322,298.031,4788.017
309,2,352,v78-v85,500,39,71,16.881,6.932,0.411,0.549,0.553,0,3,,-1.127,0.829,88.063,3.136,0.989,0.811,0.525,0.646,0.354,0.145,0.69,0,47.8199,71.0965,0.4868,1,0,326.765,353.493,365.723,0,25477,462,3095,653.347,290.565,4804.595
310,2,262,v37-v45,340,29,49,17.849,6.76,0.379,0.592,0.595,0,3,,1.948,-0.457,87.401,8.499,0.986,0.756,0.614,0.623,0.377,0.954,0.974,0,84.6013,48.2691,0.4295,1,0,350.277,382.185,415.195,0,25567,463,3108,649.911,280.648,4821.634
311,2,387,v78-v85,180,16,26,16.767,5.484,0.327,0.615,0.621,1,3,CAM_311_2,1.823,0.541,32.831,3.685,0.682,0.945,0.611,0.71,0.29,0.301,0.572,0,71.0965,28.014,0.606,1,1,345.022,376.662,384.997,1,25689,465,3126,704.804,313.003,4840.346
312,2,362,v12-v19,380,32,54,15.981,5.34,0.334,0.593,0.6,0,3,,1.966,1.813,1.924,9.091,0.511,0.758,0.528,0.607,0.393,0.192,0.386,0,60.472,60.3108,0.0027,0,0,364.593,383.384,402.076,0,25766,466,3135,675.952,306.134,4859.093
313,2,301,v45-v52,300,26,43,17.287,6.557,0.379,0.605,0.606,1,3,CAM_313_2,0.021,1.575,56.387,8.884,0.313,0.921,0.525,0.684,0.316,0.116,0.251,0,40.4536,44.6849,0.1046,0,0,337.987,361.774,385.501,0,25890,468,3153,698.331,297.437,4876.453
314,2,176,v12-v19,500,45,71,15.966,4.963,0.311,0.634,0.639,1,3,CAM_314_2,0.196,-1.659,70.019,0.224,0.889,0.993,0.633,0.733,0.267,0.56,0.801,0,60.472,83.5921,0.3823,1,1,358.711,388.269,405.656,1,26012,469,3172,671.639,291.594,4895.9
315,2,102,v61-v70,500,40,71,16.847,7.29,0.433,0.563,0.564,0,3,,0.546,-0.841,68.721,4.066,0.382,0.764,0.697,0.652,0.348,0.122,0.291,0,74.9162,72.5418,0.0317,0,0,329.207,356.7,363.901,0,26100,471,3184,665.844,275.901,4912.131
316,2,383,v31-v37,180,16,26,18.833,6.453,0.343,0.615,0.62,1,3,CAM_316_2,0.647,-1.288,85.063,9.812,0.473,0.943,0.587,0.704,0.296,0.444,0.464,0,56.1991,24.9406,0.5562,1,1,356.447,389.996,423.884,1,26221,473,3201,666.905,307.238,4929.681
317,2,285,v78-v85,380,33,54,18.236,5.813,0.319,0.611,0.618,1,3,CAM_317_2,0.123,1.223,43.706,3.801,0.743,0.937,0.514,0.688,0.312,0.252,0.59,0,28.014,54.089,0.9308,1,1,368.962,381.379,427.621,1,26341,476,3218,653.963,278.752,4947.972
318,2,273,v70-v78,460,41,66,15.32,5.457,0.356,0.621,0.623,1,3,CAM_318_2,0.301,1.777,43.902,7.672,0.244,0.967,0.556,0.708,0.292,0.836,0.417,0,68.7564,78.9197,0.1478,0,0,367.274,388.018,406.047,0,26472,478,3237,686.546,294.028,4966.751
319,2,380,v19-v24,500,42,71,18.084,7.241,0.4,0.592,0.592,0,3,,-0.191,2.0,74.266,2.168,0.413,0.764,0.57,0.619,0.381,0.942,0.615,0,27.1138,70.0358,1.583,1,0,352.94,386.588,411.048,0,26552,479,3247,660.754,287.505,4983.211
320,2,110,v61-v70,340,30,49,15.004,5.215,0.348,0.612,0.616,1,3,CAM_320_2,1.862,1.034,15.815,8.366,0.088,0.92,0.581,0.693,0.307,0.169,0.113,0,74.9162,58.9019,0.2138,1,1,356.06,392.832,420.416,1,26686,482,3266,655.806,289.137,5002.226
321,2,144,v37-v45,300,26,43,16.03,5.689,0.355,0.605,0.609,1,3,CAM_321_2,-0.827,1.531,83.56,1.586,0.464,0.928,0.61,0.705,0.295,0.633,0.514,0,48.2691,48.1903,0.0016,0,0,357.767,382.671,400.387,0,26809,483,3284,671.591,288.935,5020.626
322,2,382,v19-v24,500,42,71,15.336,5.624,0.367,0.592,0.596,0,3,,1.712,-0.937,77.141,1.717,0.429,0.816,0.627,0.656,0.344,0.808,0.559,0,70.0358,82.5826,0.1791,0,0,343.805,370.271,403.864,0,26883,485,3293,654.529,293.866,5039.027
323,2,144,v12-v19,460,41,66,16.552,5.758,0.348,0.621,0.624,1,3,CAM_323_2,1.423,-0.456,79.432,1.556,0.941,0.976,0.557,0.713,0.287,0.198,0.728,0,83.5921,73.0432,0.1262,0,0,337.507,360.009,387.228,0,27013,487,3313,689.359,307.085,5057.445
324,2,249,v70-v78,460,40,66,20.483,6.697,0.327,0.606,0.613,1,3,CAM_324_2,1.867,0.821,22.436,4.042,0.625,0.97,0.607,0.725,0.275,0.755,0.66,0,68.7564,57.9265,0.1575,0,0,330.547,352.43,368.967,0,27147,488,3332,657.768,280.682,5074.645
325,2,299,v52-v61,300,25,43,18.297,6.75,0.369,0.581,0.586,0,3,,1.746,0.221,47.739,0.086,0.765,0.827,0.557,0.651,0.349,0.857,0.797,0,49.0307,41.0031,0.1637,0,0,343.423,377.973,400.091,0,27227,490,3342,685.477,295.588,5091.634
326,2,144,v19-v24,300,26,43,15.969,6.147,0.385,0.605,0.606,1,3,CAM_326_2,0.2,1.438,43.857,4.417,0.244,0.998,0.633,0.744,0.256,0.55,0.322,0,70.0358,48.3741,0.3093,1,1,345.435,367.168,388.677,1,27350,492,3360,659.248,285.913,5109.485
327,2,400,v52-v61,260,21,37,16.759,6.239,0.372,0.568,0.574,0,3,,1.484,1.848,5.558,3.662,1.0,0.757,0.509,0.61,0.39,0.627,0.855,0,49.0307,38.1229,0.2225,1,0,319.017,343.25,366.179,0,27429,493,3370,658.557,298.985,5127.004
328,2,176,v52-v61,500,39,71,16.905,6.999,0.414,0.549,0.553,0,3,,-0.288,0.081,20.717,0.58,0.615,0.744,0.568,0.621,0.379,0.962,0.747,0,38.1229,70.9957,0.8623,1,0,317.281,332.051,377.146,0,27507,495,3379,632.405,272.101,5143.5
329,2,378,v37-v45,260,20,37,18.493,7.446,0.403,0.541,0.546,0,3,,-1.128,-1.794,12.417,7.739,0.069,0.714,0.616,0.618,0.382,0.219,0.126,0,48.2691,33.367,0.3087,1,0,323.262,357.003,385.522,0,27578,496,3387,630.09,262.793,5159.409
330,2,294,v45-v52,460,36,66,15.508,6.279,0.405,0.545,0.55,0,3,,1.476,0.596,25.085,0.931,0.139,0.787,0.626,0.655,0.345,0.286,0.19,0,40.4536,70.8443,0.7512,1,0,324.457,357.562,364.989,0,27649,497,3397,645.911,283.164,5176.747
331,2,392,v70-v78,220,19,31,17.713,6.354,0.359,0.613,0.616,1,3,CAM_331_2,-1.039,-0.443,22.206,0.882,0.123,0.933,0.682,0.719,0.281,0.302,0.174,0,68.7564,32.3115,0.5301,1,1,333.792,348.444,387.255,1,27780,500,3415,659.12,306.492,5194.4
332,2,361,v37-v45,340,29,49,14.782,4.937,0.334,0.592,0.599,0,3,,1.831,1.714,1.62,4.405,1.0,0.803,0.678,0.659,0.341,0.296,0.76,0,33.367,58.2812,0.7467,1,0,359.192,380.746,423.854,0,27856,501,3425,661.714,278.621,5213.627
333,2,226,v78-v85,460,42,66,18.454,6.449,0.349,0.636,0.638,1,3,CAM_333_2,-0.063,-0.673,30.3,0.923,0.668,0.964,0.586,0.708,0.292,0.574,0.641,0,54.089,66.7449,0.234,1,1,342.203,357.552,374.744,1,27992,502,3446,672.965,306.346,5231.307
334,2,265,v37-v45,220,19,31,16.055,5.832,0.363,0.613,0.615,1,3,CAM_334_2,0.881,1.891,20.766,5.55,0.615,0.946,0.508,0.691,0.309,0.56,0.598,0,58.2812,35.6479,0.3883,1,1,344.543,378.209,377.402,1,28111,504,3464,665.801,300.919,5249.586
335,2,271,v24-v31,500,43,71,16.889,5.397,0.32,0.606,0.613,1,3,CAM_335_2,-0.056,1.902,65.481,2.658,0.364,0.934,0.596,0.705,0.295,0.709,0.466,0,24.244,76.3256,2.1482,1,1,357.971,376.78,409.652,1,28226,506,3481,680.468,291.8,5268.344
336,2,342,v19-v24,460,39,66,16.602,5.885,0.354,0.591,0.596,0,3,,1.104,-0.135,55.534,2.484,0.809,0.801,0.593,0.642,0.358,0.442,0.677,0,48.3741,70.1267,0.4497,1,0,347.299,382.206,400.146,0,28311,507,3493,676.083,288.539,5286.427
337,2,185,v70-v78,300,24,43,17.019,6.856,0.403,0.558,0.562,0,3,,1.676,0.746,22.468,4.507,0.125,0.751,0.508,0.609,0.391,0.797,0.387,0,32.3115,42.7966,0.3245,1,0,320.553,356.818,353.159,0,28399,508,3503,650.662,284.481,5303.148
338,2,207,v61-v70,260,23,37,16.102,4.87,0.302,0.622,0.629,1,3,CAM_338_2,-1.303,-1.047,6.173,1.046,1.0,0.967,0.543,0.706,0.294,0.069,0.726,0,58.9019,42.4604,0.2791,1,1,368.775,383.747,437.44,1,28534,511,3524,693.045,316.091,5322.634
339,2,160,v45-v52,260,21,37,18.794,7.533,0.401,0.568,0.571,0,3,,1.588,-1.077,75.076,7.78,0.917,0.814,0.543,0.645,0.355,0.083,0.621,0,70.8443,33.994,0.5202,1,0,339.841,372.573,393.415,0,28616,513,3534,660.74,285.694,5338.6
340,2,130,v61-v70,300,24,43,17.06,6.755,0.396,0.558,0.563,0,3,,0.368,-0.223,32.773,8.878,0.682,0.813,0.513,0.642,0.358,0.504,0.618,0,42.4604,42.6919,0.0055,0,0,351.918,376.301,383.857,0,28704,515,3544,625.649,263.001,5355.443
341,2,191,v24-v31,340,29,49,15.35,5.472,0.356,0.592,0.597,0,3,,-1.34,0.433,76.654,0.483,0.426,0.842,0.674,0.678,0.322,0.999,0.61,0,76.3256,56.1279,0.2646,1,0,337.192,361.371,397.477,0,28789,516,3555,679.699,290.159,5374.028
342,2,345,v70-v78,260,20,37,15.863,6.263,0.395,0.541,0.547,0,3,,-1.459,-0.155,46.728,4.121,0.76,0.759,0.62,0.641,0.359,0.367,0.619,0,42.7966,38.8994,0.0911,0,0,324.811,350.589,364.048,0,28876,517,3566,634.423,275.393,5391.356
343,2,240,v61-v70,420,34,60,15.675,6.241,0.398,0.567,0.57,0,3,,-0.614,1.951,85.585,5.778,0.975,0.728,0.623,0.619,0.381,0.569,0.821,0,42.4604,65.7666,0.5489,1,0,324.277,346.864,389.444,0,28958,519,3576,671.568,279.704,5408.868
344,2,342,v78-v85,420,35,60,14.709,5.855,0.398,0.583,0.585,0,3,,0.808,1.522,17.755,0.384,0.599,0.795,0.623,0.647,0.353,0.944,0.721,0,66.7449,71.5848,0.0725,0,0,341.383,357.009,397.476,0,29049,521,3588,648.094,291.387,5426.941
345,2,325,v12-v19,460,39,66,14.834,5.823,0.393,0.591,0.593,0,3,,-0.366,1.419,74.957,6.996,0.916,0.777,0.562,0.623,0.377,0.348,0.702,0,83.5921,78.4878,0.0611,0,0,334.843,373.207,362.162,0,29128,523,3598,662.106,304.053,5445.099
346,2,311,v61-v70,220,19,31,17.413,5.758,0.331,0.613,0.619,1,3,CAM_346_2,-0.818,-1.616,18.982,0.674,0.105,0.941,0.615,0.71,0.29,0.928,0.344,0,65.7666,32.8669,0.5003,1,1,370.557,384.763,395.995,1,29249,525,3615,670.662,300.028,5463.466
347,2,147,v61-v70,380,30,54,17.646,7.19,0.407,0.556,0.559,0,3,,-0.113,-1.72,53.358,6.241,0.296,0.797,0.653,0.663,0.337,0.849,0.483,0,32.8669,52.1076,0.5854,1,0,316.964,354.032,353.776,0,29320,526,3624,662.427,286.251,5479.771
348,2,110,v52-v61,300,25,43,14.697,5.532,0.376,0.581,0.586,0,3,,0.352,1.439,35.791,2.02,0.699,0.776,0.637,0.641,0.359,0.605,0.665,0,70.9957,51.048,0.281,1,0,340.974,363.739,377.681,0,29404,528,3634,672.147,292.566,5498.222
349,2,349,v24-v31,260,23,37,17.019,5.158,0.303,0.622,0.629,1,3,CAM_349_2,1.573,0.735,21.247,5.972,0.618,0.966,0.505,0.697,0.303,0.195,0.49,0,56.1279,40.1723,0.2843,1,1,348.852,374.652,395.498,1,29530,530,3652,693.017,295.982,5517.362
350,2,220,v45-v52,500,43,71,15.372,5.926,0.385,0.606,0.607,1,3,CAM_350_2,-0.3,0.105,22.724,0.497,0.126,0.964,0.615,0.723,0.277,0.729,0.293,0,33.994,83.854,1.4667,1,1,359.212,377.481,400.017,1,29649,532,3669,666.388,293.644,5535.485
351,2,254,v37-v45,460,39,66,17.453,6.657,0.381,0.591,0.594,0,3,,-1.048,1.45,78.234,5.696,0.935,0.774,0.617,0.633,0.367,0.57,0.801,0,35.6479,66.7064,0.8713,1,0,341.19,378.027,373.041,0,29741,533,3680,686.168,302.288,5552.642
352,2,233,v52-v61,420,36,60,15.407,5.688,0.369,0.6,0.603,1,3,CAM_352_2,0.8,-1.012,83.983,4.478,0.467,0.907,0.503,0.674,0.326,0.928,0.617,0,51.048,69.7856,0.3671,1,1,356.2,388.958,393.329,1,29858,535,3698,694.886,300.225,5571.016
353,2,355,v45-v52,460,40,66,17.611,6.28,0.357,0.606,0.61,1,3,CAM_353_2,-0.518,0.782,65.389,0.15,0.863,0.963,0.643,0.728,0.272,0.811,0.849,1,83.854,67.3759,0.1965,0,0,364.158,394.87,391.65,0,29983,537,3716,652.245,290.337,5588.716
354,2,258,v37-v45,380,34,54,16.039,4.752,0.296,0.63,0.637,1,3,CAM_354_2,1.283,-1.545,70.836,4.259,0.894,1.0,0.507,0.712,0.288,0.709,0.841,1,66.7064,62.9209,0.0567,0,0,349.731,371.012,383.344,0,30108,538,3736,704.997,314.069,5608.392
355,2,136,v45-v52,500,42,71,17.405,5.874,0.337,0.592,0.599,0,3,,-0.381,-0.816,18.381,5.511,0.602,0.795,0.573,0.635,0.365,0.354,0.512,0,83.854,72.7681,0.1322,0,0,344.083,379.094,413.584,0,30197,539,3747,684.359,300.747,5626.493
356,2,156,v37-v45,180,16,26,15.896,5.263,0.331,0.615,0.621,1,3,CAM_356_2,0.001,0.137,7.711,4.611,1.0,0.923,0.687,0.714,0.286,0.495,0.856,1,66.7064,29.5484,0.557,1,1,350.224,370.119,404.467,1,30323,541,3765,662.248,293.756,5645.469
357,2,289,v31-v37,460,39,66,17.183,6.128,0.357,0.591,0.596,0,3,,-1.473,0.652,88.934,6.205,0.494,0.793,0.622,0.644,0.356,0.861,0.625,0,24.9406,67.7581,1.7168,1,0,338.489,369.498,376.942,0,30409,542,3777,659.142,290.723,5663.262
358,2,294,v12-v19,340,26,49,16.768,7.697,0.459,0.531,0.532,0,3,,-0.354,-1.076,27.609,3.306,0.153,0.777,0.685,0.666,0.334,0.104,0.137,0,83.5921,47.5048,0.4317,1,0,310.613,342.577,349.056,0,30492,543,3787,653.692,287.428,5678.809
359,2,253,v31-v37,260,22,37,18.787,7.134,0.38,0.595,0.597,0,3,,1.6,1.679,1.233,3.96,1.0,0.764,0.651,0.634,0.366,0.383,0.774,0,67.7581,35.1891,0.4807,1,0,366.313,404.372,392.983,0,30570,545,3798,647.262,275.15,5695.415
360,2,108,v37-v45,380,29,54,16.536,7.608,0.46,0.537,0.537,0,3,,-1.913,-0.557,33.28,4.954,0.685,0.734,0.661,0.638,0.362,0.687,0.686,0,29.5484,54.2887,0.8373,1,0,338.165,366.106,393.638,0,30656,547,3809,623.022,278.726,5711.108
361,2,124,v24-v31,460,39,66,15.145,6.202,0.41,0.591,0.591,0,3,,-1.68,0.524,86.875,0.622,0.983,0.808,0.592,0.645,0.355,0.46,0.797,0,40.1723,76.8763,0.9137,1,0,356.981,381.419,397.821,0,30735,548,3819,646.164,280.244,5728.811
362,2,380,v24-v31,460,35,66,15.402,6.74,0.438,0.53,0.534,0,3,,1.746,-0.414,82.697,4.56,0.959,0.747,0.695,0.653,0.347,0.776,0.896,0,76.8763,69.9429,0.0902,0,0,348.322,360.534,374.089,0,30811,549,3828,634.333,278.653,5745.505
363,2,187,v37-v45,220,19,31,17.489,6.009,0.344,0.613,0.617,1,3,CAM_363_2,0.632,0.151,23.698,3.221,0.632,0.958,0.564,0.708,0.292,0.88,0.704,0,54.2887,32.7248,0.3972,1,1,332.714,345.055,359.789,1,30937,552,3847,684.586,290.952,5763.571
364,2,185,v70-v78,380,28,54,14.456,6.061,0.419,0.519,0.525,0,3,,0.226,0.471,12.534,6.305,0.07,0.723,0.63,0.632,0.368,0.253,0.137,0,42.7966,60.6146,0.4163,1,0,328.61,352.872,395.719,0,31012,553,3857,611.835,258.608,5781.009
