# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Generated: 2026-02-14T10:49:20.299281Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
399,2,184,v78-v85,260,20,37,14.156,5.716,0.404,0.541,0.546,0,3,,1.217,-1.217,78.801,4.705,0.438,0.746,0.671,0.645,0.355,0.156,0.338,0,27.2899,43.5899,0.5973,1,0,342.771,378.524,384.716,0,34803,638,4470,618.898,265.579,6552.972
400,2,343,v24-v31,180,13,26,15.614,7.337,0.47,0.5,0.503,0,3,,-1.406,0.89,83.752,3.736,0.965,0.689,0.579,0.61,0.39,0.345,0.723,0,62.9487,25.9379,0.588,1,0,323.846,339.021,382.38,0,34884,640,4480,599.481,256.739,6568.768
401,2,296,v37-v45,460,35,66,17.063,7.498,0.439,0.53,0.533,0,3,,0.675,0.039,31.793,4.853,0.677,0.757,0.615,0.642,0.358,0.317,0.548,0,90.7765,63.1319,0.3045,1,0,338.299,372.13,371.449,0,34961,641,4489,639.329,263.204,6584.552
402,2,133,v70-v78,260,20,37,16.334,7.378,0.452,0.541,0.541,0,3,,1.134,0.12,41.728,1.141,0.732,0.79,0.608,0.654,0.346,0.83,0.766,0,65.393,37.7763,0.4223,1,0,337.419,370.025,371.755,0,35043,643,4498,650.842,265.613,6600.542
403,2,329,v45-v52,220,16,31,15.146,6.419,0.424,0.516,0.522,0,3,,-0.973,1.012,89.564,2.017,0.998,0.704,0.56,0.609,0.391,0.968,0.986,0,24.3038,33.3896,0.3738,1,0,311.38,350.693,365.997,0,35114,645,4505,648.618,270.104,6617.536
404,2,374,v61-v70,260,20,37,16.207,7.526,0.464,0.541,0.54,0,3,,-0.592,0.153,39.295,0.566,0.718,0.715,0.664,0.628,0.372,0.283,0.556,0,44.4966,38.0741,0.1443,0,0,318.874,337.866,381.343,0,35202,646,4516,634.034,263.762,6633.349
405,2,317,v19-v24,500,37,71,14.788,6.545,0.443,0.521,0.525,0,3,,-1.667,-0.983,14.524,8.389,0.581,0.763,0.607,0.647,0.353,0.126,0.42,0,41.9302,78.2339,0.8658,1,0,335.222,375.083,391.579,0,35273,648,4524,647.011,279.62,6650.221
406,2,315,v24-v31,380,32,54,16.449,6.186,0.376,0.593,0.596,0,3,,-1.69,-1.502,3.048,4.278,1.0,0.802,0.513,0.626,0.374,0.662,0.873,0,25.9379,58.5955,1.2591,1,0,340.439,360.444,377.735,0,35364,649,4535,662.006,305.488,6667.954
407,2,294,v19-v24,220,16,31,16.561,7.945,0.48,0.516,0.517,0,3,,-0.042,0.116,8.986,1.457,1.0,0.774,0.61,0.654,0.346,0.631,0.872,0,78.2339,30.5365,0.6097,1,0,340.379,355.501,407.972,0,35438,651,4543,651.787,278.298,6683.117
408,2,307,v61-v70,260,19,37,15.965,7.524,0.471,0.514,0.515,0,3,,-1.429,0.27,70.145,0.371,0.89,0.778,0.628,0.661,0.339,0.408,0.726,0,44.4966,37.306,0.1616,0,0,334.885,365.231,378.706,0,35513,652,4552,625.46,261.898,6698.769
409,2,320,v70-v78,300,22,43,18.527,8.441,0.456,0.512,0.515,0,3,,-0.749,-1.639,21.783,1.671,0.621,0.759,0.689,0.664,0.336,0.215,0.485,0,37.7763,36.9999,0.0206,0,0,305.552,337.855,355.489,0,35589,654,4562,622.246,267.229,6713.31
410,2,170,v61-v70,460,36,66,19.211,8.359,0.435,0.545,0.547,0,3,,-0.378,0.465,45.658,3.919,0.254,0.785,0.643,0.658,0.342,0.72,0.414,0,44.4966,57.1895,0.2853,1,0,342.714,360.041,400.968,0,35677,656,4573,645.042,282.503,6728.152
411,2,330,v24-v31,500,41,71,17.222,6.206,0.36,0.577,0.584,0,3,,-0.587,-1.796,30.49,6.555,0.669,0.755,0.694,0.643,0.357,0.378,0.565,0,58.5955,72.2437,0.2329,1,0,348.853,383.804,412.138,0,35766,658,4584,648.519,269.923,6745.77
412,2,392,v52-v61,300,25,43,19.439,7.432,0.382,0.581,0.585,0,3,,1.574,1.742,2.571,0.731,1.0,0.824,0.511,0.64,0.36,0.066,0.663,0,76.8552,38.5957,0.4978,1,0,341.205,360.155,371.027,0,35845,659,4595,637.769,279.783,6761.939
413,2,202,v19-v24,500,38,71,17.051,7.394,0.434,0.535,0.538,0,3,,-1.377,0.627,86.09,5.269,0.978,0.743,0.56,0.623,0.377,0.463,0.784,0,30.5365,69.1126,1.2633,1,0,317.146,351.493,347.038,0,35922,660,4605,630.997,271.177,6777.878
414,2,284,v31-v37,220,23,31,17.864,2.436,0.136,0.742,0.754,1,4,CAM_414_2,1.604,-1.359,68.293,4.752,0.879,1.0,0.633,0.704,0.296,0.31,0.711,0,85.1397,37.369,0.5611,1,1,504.586,531.089,565.578,1,36063,663,4629,874.895,382.642,6809.006
415,2,300,v24-v31,220,18,31,16.865,6.26,0.371,0.581,0.585,0,3,,-1.945,0.738,80.787,2.498,0.949,0.822,0.586,0.654,0.346,0.621,0.835,0,72.2437,32.5911,0.5489,1,0,322.902,347.308,360.602,0,36137,665,4638,673.398,284.117,6826.578
416,2,244,v19-v24,340,29,49,16.737,5.821,0.348,0.592,0.598,0,3,,0.826,1.24,11.56,9.56,0.064,0.799,0.536,0.629,0.371,0.993,0.409,0,69.1126,51.4753,0.2552,1,0,349.362,378.396,384.684,0,36213,667,4647,689.21,298.086,6844.744
417,2,203,v19-v24,180,14,26,14.86,6.978,0.47,0.538,0.538,0,3,,-1.113,-0.296,31.586,3.272,0.675,0.746,0.51,0.614,0.386,0.163,0.478,0,51.4753,28.6693,0.443,1,0,325.312,363.602,382.334,0,36286,668,4657,615.027,273.156,6861.202
418,2,265,v31-v37,340,38,49,17.164,1.682,0.098,0.776,0.788,1,4,CAM_418_2,1.793,-0.546,89.475,3.248,0.997,1.0,0.503,0.668,0.332,0.579,0.858,1,37.369,62.4459,0.6711,1,1,531.622,551.558,589.98,1,36423,670,4682,866.845,389.138,6893.437
419,2,208,v78-v85,420,29,60,18.027,9.031,0.501,0.483,0.485,0,3,,-1.836,1.873,56.671,6.62,0.315,0.745,0.539,0.635,0.365,0.479,0.375,0,43.5899,51.262,0.176,0,0,299.279,337.533,352.134,0,36493,672,4690,613.011,249.571,6907.101
420,2,166,v31-v37,420,47,60,16.661,2.423,0.145,0.783,0.79,1,4,CAM_420_2,1.627,1.901,3.82,10.142,0.021,1.0,0.643,0.694,0.306,0.916,0.295,0,62.4459,80.1702,0.2838,1,1,502.042,524.612,568.952,1,36634,674,4714,887.169,381.3,6938.492
421,2,124,v78-v85,180,15,26,16.018,6.069,0.379,0.577,0.581,0,3,,0.739,1.481,19.516,0.625,0.108,0.753,0.65,0.633,0.367,0.421,0.223,0,43.5899,27.9435,0.3589,1,0,352.713,374.739,389.931,0,36710,675,4723,669.836,303.19,6956.272
422,2,363,v61-v70,500,39,71,15.692,6.229,0.397,0.549,0.555,0,3,,0.833,0.209,28.012,3.6,0.656,0.721,0.548,0.605,0.395,0.097,0.435,0,57.1895,76.4812,0.3373,1,0,319.728,356.236,386.455,0,36785,677,4733,633.084,285.522,6973.693
423,2,374,v19-v24,180,14,26,14.541,6.053,0.416,0.538,0.543,0,3,,1.786,1.536,3.818,1.946,1.0,0.721,0.68,0.635,0.365,0.337,0.758,0,28.6693,29.2996,0.022,0,0,350.18,378.958,375.648,0,36861,678,4743,627.799,258.028,6991.26
424,2,399,v19-v24,420,34,60,16.622,6.746,0.406,0.567,0.569,0,3,,-1.175,-0.231,36.588,8.204,0.703,0.747,0.626,0.629,0.371,0.867,0.764,0,28.6693,62.017,1.1632,1,0,334.485,357.867,392.327,0,36941,679,4752,654.465,284.088,7008.164
425,2,191,v31-v37,460,54,66,17.114,1.826,0.107,0.818,0.826,1,4,CAM_425_2,1.541,1.27,5.237,6.212,1.0,1.0,0.529,0.66,0.34,0.461,0.817,0,80.1702,88.8565,0.1083,0,0,527.292,556.645,570.405,0,37089,682,4778,871.044,379.982,7040.482
426,2,297,v12-v19,220,17,31,16.846,6.517,0.387,0.548,0.555,0,3,,-1.007,-1.666,13.831,0.299,0.577,0.779,0.503,0.625,0.375,0.968,0.723,0,33.6026,31.3108,0.0682,0,0,351.853,365.043,409.979,0,37165,683,4788,644.183,281.24,7057.553
427,2,328,v24-v31,340,25,49,16.93,8.073,0.477,0.51,0.511,0,3,,0.51,-1.508,83.464,4.84,0.464,0.694,0.559,0.606,0.394,0.541,0.494,0,32.5911,45.8036,0.4054,1,0,336.316,350.572,402.364,0,37231,684,4796,633.074,262.12,7072.526
428,2,297,v19-v24,460,32,66,17.128,8.981,0.524,0.485,0.484,0,3,,-0.571,0.463,54.55,4.887,0.803,0.755,0.684,0.669,0.331,0.902,0.836,0,62.017,59.2128,0.0452,0,0,319.938,335.28,368.809,0,37307,685,4805,620.485,256.686,7086.257
429,2,247,v45-v52,220,15,31,15.548,7.392,0.475,0.484,0.488,0,3,,1.628,1.195,8.368,4.014,1.0,0.752,0.696,0.67,0.33,0.791,0.931,0,33.3896,31.1555,0.0669,0,0,301.347,315.781,346.449,0,37386,687,4815,592.271,251.015,7101.89
430,2,243,v24-v31,220,16,31,18.126,8.097,0.447,0.516,0.52,0,3,,-0.023,-0.075,2.953,7.681,1.0,0.75,0.627,0.646,0.354,0.19,0.713,0,45.8036,27.899,0.3909,1,0,342.277,379.925,384.521,0,37463,688,4824,630.198,262.127,7116.87
431,2,143,v78-v85,420,31,60,17.064,7.442,0.436,0.517,0.521,0,3,,-1.651,-0.553,29.847,1.402,0.666,0.776,0.572,0.648,0.352,0.505,0.609,0,27.9435,56.6157,1.0261,1,0,310.01,323.315,376.022,0,37537,690,4833,610.634,262.654,7132.64
432,2,383,v52-v61,300,21,43,17.016,7.851,0.461,0.488,0.493,0,3,,0.783,-1.428,86.943,8.91,0.483,0.74,0.585,0.64,0.36,0.111,0.349,0,38.5957,39.0552,0.0119,0,0,300.985,328.433,347.442,0,37613,691,4841,596.017,247.409,7147.749
433,2,107,v78-v85,420,29,60,17.516,8.953,0.511,0.483,0.484,0,3,,0.794,-0.802,77.187,8.51,0.929,0.697,0.656,0.635,0.365,0.714,0.85,0,56.6157,52.7598,0.0681,0,0,306.804,321.481,371.456,0,37677,692,4849,586.877,261.316,7161.505
434,2,333,v70-v78,340,27,49,14.814,6.076,0.41,0.551,0.555,0,3,,-1.373,1.892,63.923,3.945,0.855,0.814,0.525,0.647,0.353,0.259,0.645,0,37.7763,55.2142,0.4616,1,0,339.047,355.615,372.314,0,37762,694,4859,662.359,284.774,7179.12
435,2,261,v52-v61,420,29,60,17.269,8.168,0.473,0.483,0.488,0,3,,-1.566,-1.689,1.923,0.087,1.0,0.75,0.506,0.631,0.369,0.325,0.751,0,38.5957,53.5121,0.3865,1,0,316.996,328.956,368.866,0,37841,696,4867,618.253,247.661,7193.819
436,2,238,v19-v24,180,14,26,16.792,7.011,0.418,0.538,0.543,0,3,,1.774,-1.966,56.368,3.112,0.813,0.735,0.58,0.622,0.378,0.243,0.598,0,62.017,25.3717,0.5909,1,0,340.843,372.614,409.666,0,37924,697,4876,652.073,268.599,7210.237
437,2,177,v12-v19,420,31,60,16.925,7.308,0.432,0.517,0.522,0,3,,0.729,-1.685,84.578,3.392,0.47,0.787,0.546,0.648,0.352,0.263,0.397,0,33.6026,57.0821,0.6987,1,0,331.925,346.151,389.26,0,38010,699,4886,634.104,272.286,7226.167
438,2,275,v61-v70,260,18,37,15.191,7.369,0.485,0.486,0.489,0,3,,1.563,1.097,9.744,8.543,0.554,0.688,0.622,0.622,0.378,0.13,0.394,0,76.4812,37.8199,0.5055,1,0,302.312,331.146,349.701,0,38090,701,4894,615.33,275.235,7241.843
439,2,145,v61-v70,220,16,31,17.186,7.326,0.426,0.516,0.522,0,3,,0.306,-0.587,47.409,6.199,0.763,0.762,0.592,0.645,0.355,0.987,0.843,0,37.8199,29.4261,0.2219,1,0,343.655,376.55,388.548,0,38175,703,4905,627.8,265.336,7257.749
440,2,247,v52-v61,420,33,60,17.247,7.041,0.408,0.55,0.554,0,3,,1.379,1.808,6.997,3.216,1.0,0.784,0.601,0.647,0.353,0.307,0.756,0,53.5121,58.5055,0.0933,0,0,349.021,379.498,401.949,0,38257,704,4916,662.062,270.719,7274.2
441,2,154,v37-v45,420,29,60,16.323,7.932,0.486,0.483,0.486,0,3,,-0.151,-1.626,49.828,4.691,0.777,0.729,0.68,0.656,0.344,0.497,0.68,0,63.1319,56.6133,0.1033,0,0,298.766,330.72,365.052,0,38339,705,4925,602.769,251.099,7289.181
442,2,349,v31-v37,460,48,66,15.255,2.369,0.155,0.727,0.739,1,4,CAM_442_2,-1.418,-1.146,5.912,5.06,1.0,1.0,0.655,0.713,0.287,0.119,0.747,0,80.1702,89.9649,0.1222,0,0,515.978,549.664,585.013,0,38469,706,4946,861.113,373.673,7320.302
443,2,230,v24-v31,220,15,31,16.626,8.654,0.521,0.484,0.483,0,3,,-0.194,-0.321,6.806,5.225,1.0,0.752,0.537,0.638,0.362,0.111,0.678,0,27.899,29.1361,0.0443,0,0,331.282,354.138,399.634,0,38538,708,4953,610.694,260.336,7334.42
444,2,183,v52-v61,380,30,54,14.681,6.109,0.416,0.556,0.558,0,3,,1.575,-1.206,72.081,1.613,0.4,0.777,0.529,0.627,0.373,0.684,0.506,0,53.5121,62.6315,0.1704,0,0,348.496,380.526,410.631,0,38623,710,4962,670.58,289.053,7352.023
445,2,263,v19-v24,420,29,60,16.08,8.478,0.527,0.483,0.482,0,3,,1.429,0.537,26.774,4.808,0.149,0.72,0.507,0.616,0.384,0.761,0.384,0,25.3717,57.469,1.2651,1,0,302.84,333.733,362.687,0,38699,711,4970,595.891,259.7,7366.349
446,2,108,v45-v52,380,25,54,17.829,9.669,0.542,0.463,0.462,0,3,,0.797,0.596,7.784,1.858,1.0,0.688,0.57,0.619,0.381,0.57,0.836,0,33.3896,45.6173,0.3662,1,0,310.556,343.509,340.659,0,38764,712,4977,605.485,255.908,7379.124
447,2,296,v37-v45,420,31,60,15.861,7.717,0.487,0.517,0.516,0,3,,-1.603,-1.65,0.73,2.755,1.0,0.696,0.503,0.594,0.406,0.937,0.974,0,63.1319,60.9106,0.0352,0,0,308.814,341.312,361.886,0,38841,713,4986,643.96,279.872,7394.563
448,2,316,v31-v37,300,34,43,16.139,2.364,0.146,0.791,0.797,1,4,CAM_448_2,1.802,-0.598,88.165,3.529,0.49,1.0,0.682,0.699,0.301,0.666,0.543,0,80.1702,59.6058,0.2565,1,1,532.781,554.655,600.064,1,38988,715,5012,889.097,388.322,7426.07
449,2,313,v31-v37,180,21,26,16.518,1.566,0.095,0.808,0.817,1,4,CAM_449_2,-0.502,1.267,78.387,4.271,0.435,1.0,0.567,0.671,0.329,0.962,0.609,0,59.6058,35.6103,0.4026,1,1,545.867,563.122,614.674,1,39125,718,5037,905.067,404.085,7458.637
450,2,166,v52-v61,260,18,37,16.407,7.726,0.471,0.486,0.491,0,3,,0.84,-1.495,83.751,5.603,0.965,0.726,0.578,0.633,0.367,0.776,0.896,0,53.5121,35.0151,0.3457,1,0,332.883,368.003,365.04,0,39195,718,5044,588.55,260.431,7473.885
451,2,179,v12-v19,500,38,71,17.737,7.998,0.451,0.535,0.537,0,3,,-1.478,-0.185,45.424,5.399,0.252,0.738,0.548,0.618,0.382,0.904,0.501,0,57.0821,66.4405,0.1639,0,0,321.736,347.799,357.773,0,39279,720,5055,646.273,271.449,7489.099
452,2,174,v12-v19,220,14,31,17.251,8.724,0.506,0.452,0.456,0,3,,-0.952,-1.277,8.355,3.322,1.0,0.726,0.683,0.664,0.336,0.255,0.75,0,57.0821,26.8729,0.5292,1,0,290.478,324.342,334.097,0,39349,721,5063,590.834,259.892,7502.94
453,2,331,v24-v31,260,18,37,18.149,9.06,0.499,0.486,0.488,0,3,,1.419,-1.531,68.317,1.493,0.88,0.701,0.699,0.644,0.356,0.624,0.789,0,27.899,31.6556,0.1347,0,0,296.417,322.069,332.869,0,39415,722,5071,613.873,268.515,7516.587
454,2,211,v45-v52,220,17,31,17.344,6.774,0.391,0.548,0.554,0,3,,0.766,-1.494,86.335,4.302,0.98,0.736,0.518,0.607,0.393,0.726,0.88,0,45.6173,30.4108,0.3333,1,0,339.625,363.637,401.031,0,39493,724,5081,632.666,266.49,7533.349
455,2,244,v52-v61,220,16,31,16.807,8.024,0.477,0.516,0.517,0,3,,1.815,-0.049,63.934,1.421,0.355,0.73,0.649,0.64,0.36,0.827,0.525,0,35.0151,30.0888,0.1407,0,0,329.433,357.651,373.752,0,39571,726,5090,606.6,252.454,7548.416
456,2,118,v70-v78,340,25,49,16.094,7.63,0.474,0.51,0.512,0,3,,1.861,-0.591,87.674,9.408,0.987,0.702,0.565,0.611,0.389,0.803,0.916,0,55.2142,48.1824,0.1274,0,0,317.167,329.346,371.73,0,39644,727,5099,616.236,250.113,7563.922
457,2,269,v31-v37,460,49,66,16.32,1.438,0.088,0.742,0.759,1,4,CAM_457_2,-0.866,-1.151,8.145,5.966,1.0,1.0,0.643,0.706,0.294,0.949,0.985,1,35.6103,85.5724,1.403,1,1,520.176,550.316,571.004,1,39784,729,5123,871.73,372.555,7596.251
458,2,126,v61-v70,460,29,66,16.608,8.989,0.541,0.439,0.441,0,3,,0.406,0.365,2.047,5.494,1.0,0.633,0.504,0.585,0.415,0.796,0.916,0,29.4261,57.3866,0.9502,1,0,306.061,316.2,351.84,0,39846,729,5130,590.158,247.093,7609.7
459,2,273,v12-v19,220,15,31,17.298,8.298,0.48,0.484,0.488,0,3,,-0.731,-0.617,4.514,1.276,1.0,0.743,0.599,0.646,0.354,0.104,0.683,0,26.8729,28.0044,0.0421,0,0,307.422,346.941,354.622,0,39922,731,5139,633.498,254.879,7624.245
460,2,215,v12-v19,180,12,26,19.084,10.178,0.533,0.462,0.462,0,3,,-1.095,-1.648,11.163,3.758,0.062,0.728,0.663,0.658,0.342,0.565,0.234,0,26.8729,20.148,0.2502,1,0,289.428,320.076,316.791,0,40001,731,5146,590.215,242.298,7636.401
461,2,295,v37-v45,260,20,37,16.175,6.712,0.415,0.541,0.545,0,3,,-1.408,0.337,73.216,3.241,0.407,0.798,0.627,0.662,0.338,0.688,0.502,0,63.1319,38.1483,0.3957,1,0,332.222,349.438,378.729,0,40079,733,5155,640.216,264.701,7653.189
462,2,252,v19-v24,380,27,54,17.929,8.798,0.491,0.5,0.501,0,3,,-1.176,-1.688,9.721,0.845,1.0,0.682,0.503,0.591,0.409,0.263,0.699,0,57.469,47.6888,0.1702,0,0,332.74,348.378,362.445,0,40148,734,5163,637.923,278.329,7667.231
463,2,260,v61-v70,260,19,37,17.199,8.402,0.489,0.514,0.513,0,3,,-0.458,-0.19,13.82,4.976,0.077,0.705,0.58,0.615,0.385,0.125,0.095,0,57.3866,34.6294,0.3966,1,0,320.708,351.296,388.525,0,40226,735,5171,607.386,250.635,7681.829
464,2,109,v61-v70,260,17,37,15.24,7.772,0.51,0.459,0.463,0,3,,-1.527,0.201,68.152,4.549,0.879,0.668,0.579,0.612,0.388,0.465,0.718,0,34.6294,36.339,0.0494,0,0,301.998,325.238,343.638,0,40288,737,5177,583.616,237.601,7696.86
465,2,191,v78-v85,340,24,49,15.422,7.724,0.501,0.49,0.491,0,3,,0.585,1.836,31.079,4.128,0.673,0.673,0.507,0.591,0.409,0.31,0.524,0,56.6157,48.9332,0.1357,0,0,299.777,312.808,334.968,0,40364,738,5186,594.759,261.86,7712.13
466,2,238,v61-v70,300,19,43,17.191,9.562,0.556,0.442,0.442,0,3,,-0.848,-1.988,22.991,8.09,0.628,0.722,0.624,0.653,0.347,0.755,0.672,0,34.6294,36.2795,0.0477,0,0,317.823,348.462,350.484,0,40437,739,5193,587.528,259.612,7724.907
467,2,343,v52-v61,380,23,54,19.145,10.33,0.54,0.426,0.429,0,3,,1.041,-1.961,70.866,3.007,0.894,0.669,0.5,0.607,0.393,0.881,0.889,0,35.0151,40.3569,0.1526,0,0,298.162,309.517,323.945,0,40509,740,5200,581.639,249.22,7736.667
468,2,149,v19-v24,340,25,49,15.985,7.226,0.452,0.51,0.514,0,3,,0.183,0.654,22.807,6.992,0.627,0.731,0.666,0.646,0.354,0.343,0.526,0,57.469,48.5097,0.1559,0,0,316.207,341.742,371.084,0,40592,741,5210,613.803,264.563,7752.656
469,2,111,v24-v31,420,31,60,16.342,7.447,0.456,0.517,0.519,0,3,,-1.023,0.964,89.59,2.604,0.498,0.726,0.649,0.638,0.362,0.242,0.405,0,27.899,59.1171,1.119,1,0,342.859,372.021,411.305,0,40676,743,5220,626.13,282.705,7768.42
470,2,370,v24-v31,340,25,49,16.074,7.553,0.47,0.51,0.512,0,3,,1.781,-0.895,77.484,6.188,0.93,0.742,0.64,0.646,0.354,0.844,0.9,0,59.1171,48.2431,0.1839,0,0,307.776,341.636,358.275,0,40758,744,5229,600.723,272.484,7784.017
471,2,176,v61-v70,260,18,37,16.321,7.601,0.466,0.486,0.491,0,3,,-0.053,-1.742,57.119,7.715,0.817,0.714,0.543,0.62,0.38,0.836,0.824,0,34.6294,35.2013,0.0165,0,0,301.154,325.805,326.383,0,40829,745,5238,594.859,265.773,7799.415
472,2,358,v70-v78,260,19,37,16.547,7.883,0.476,0.514,0.515,0,3,,-0.272,1.673,74.338,2.38,0.913,0.689,0.687,0.628,0.372,0.294,0.683,0,55.2142,35.9928,0.3481,1,0,330.924,352.511,373.884,0,40913,747,5248,631.879,260.611,7814.637
473,2,324,v45-v52,260,18,37,16.902,8.356,0.494,0.486,0.488,0,3,,-0.796,-1.658,20.387,5.539,0.113,0.729,0.609,0.64,0.36,0.413,0.221,0,30.4108,33.9901,0.1177,0,0,331.253,354.36,362.491,0,40986,749,5256,623.603,262.948,7829.128
474,2,319,v61-v70,420,31,60,14.129,5.872,0.416,0.517,0.523,0,3,,1.067,-1.646,74.417,5.595,0.913,0.783,0.657,0.668,0.332,0.606,0.811,0,34.6294,68.379,0.9746,1,0,319.591,348.218,385.087,0,41070,751,5265,609.963,268.724,7846.782
475,2,337,v70-v78,460,33,66,17.521,8.906,0.508,0.5,0.499,0,3,,-1.572,0.377,78.209,5.208,0.434,0.731,0.638,0.643,0.357,0.872,0.591,0,35.9928,59.0726,0.6412,1,0,304.858,332.396,352.845,0,41149,752,5274,623.102,279.642,7860.695
476,2,170,v31-v37,260,26,37,15.352,1.25,0.081,0.703,0.724,1,4,CAM_476_2,-0.06,0.751,40.354,12.372,0.724,0.993,0.621,0.71,0.29,0.174,0.565,0,85.5724,49.0992,0.4262,1,1,480.631,496.76,526.95,1,41289,753,5297,816.496,354.959,7893.011
477,2,195,v31-v37,500,49,71,15.72,2.254,0.143,0.69,0.707,1,4,CAM_477_2,-1.507,-1.415,1.686,1.901,1.0,0.994,0.649,0.72,0.28,0.286,0.8,0,49.0992,90.8577,0.8505,1,1,493.7,524.689,527.716,1,41421,754,5318,833.311,357.633,7924.046
478,2,241,v52-v61,420,29,60,17.674,8.643,0.489,0.483,0.486,0,3,,-1.888,-0.172,52.352,5.946,0.291,0.666,0.561,0.6,0.4,0.666,0.441,0,35.0151,52.2882,0.4933,1,0,331.062,359.658,357.981,0,41503,755,5328,622.487,256.394,7938.174
479,2,182,v45-v52,500,36,71,15.589,7.526,0.483,0.507,0.508,0,3,,-0.438,-1.749,36.611,3.944,0.203,0.716,0.644,0.635,0.365,0.379,0.268,0,30.4108,72.8469,1.3954,1,0,330.579,364.18,368.104,0,41584,756,5337,644.47,278.015,7953.786
480,2,293,v61-v70,260,17,37,18.562,9.713,0.523,0.459,0.461,0,3,,-1.482,-0.704,20.862,1.716,0.116,0.681,0.623,0.627,0.373,0.44,0.237,0,68.379,29.8356,0.5637,1,0,290.446,326.007,322.609,0,41647,758,5343,597.74,259.376,7966.487
481,2,222,v19-v24,260,18,37,14.289,7.516,0.526,0.486,0.485,0,3,,-1.752,-0.998,15.343,9.376,0.585,0.739,0.588,0.641,0.359,0.412,0.523,0,57.469,40.2061,0.3004,1,0,321.468,332.352,354.301,0,41713,759,5350,619.843,264.35,7981.986
482,2,201,v37-v45,460,30,66,16.519,8.305,0.503,0.455,0.459,0,3,,1.255,1.235,0.464,5.959,1.0,0.702,0.626,0.64,0.36,0.689,0.888,0,38.1483,58.9148,0.5444,1,0,295.414,329.715,360.612,0,41781,760,5357,574.962,233.933,7996.348
483,2,371,v61-v70,300,21,43,15.471,7.378,0.477,0.488,0.492,0,3,,0.474,0.235,12.144,2.546,0.567,0.676,0.586,0.608,0.392,0.414,0.507,0,29.8356,42.9561,0.4398,1,0,299.579,311.923,359.786,0,41851,761,5364,619.028,257.579,8012.025
484,2,215,v37-v45,340,22,49,15.173,7.687,0.507,0.449,0.453,0,3,,-0.848,0.138,48.129,8.742,0.767,0.692,0.622,0.636,0.364,0.354,0.617,0,58.9148,47.0484,0.2014,1,0,310.46,336.838,375.591,0,41923,763,5372,601.131,237.199,8027.095
485,2,316,v37-v45,300,19,43,16.761,9.139,0.545,0.442,0.443,0,3,,0.935,1.697,16.395,2.364,0.091,0.72,0.547,0.637,0.363,0.129,0.105,0,47.0484,37.2112,0.2091,1,0,321.641,358.771,378.28,0,41998,765,5379,612.263,256.852,8040.379
486,2,142,v70-v78,460,33,66,16.655,7.354,0.442,0.5,0.506,0,3,,0.03,0.601,29.278,4.869,0.663,0.71,0.67,0.639,0.361,0.973,0.775,0,59.0726,62.1436,0.052,0,0,300.858,312.518,360.67,0,42079,767,5388,629.097,274.74,8056.155
487,2,383,v61-v70,180,12,26,16.255,8.682,0.534,0.462,0.462,0,3,,0.198,-1.538,68.172,5.082,0.879,0.708,0.681,0.652,0.348,0.391,0.709,0,42.9561,23.6542,0.4493,1,0,302.956,340.498,338.673,0,42142,768,5394,612.628,266.015,8070.106
488,2,375,v78-v85,180,13,26,18.606,9.213,0.495,0.5,0.5,0,3,,-1.694,-1.493,3.251,4.447,1.0,0.68,0.57,0.604,0.396,0.676,0.872,0,56.6157,21.7673,0.6155,1,0,309.77,328.542,362.045,0,42217,769,5402,607.51,261.788,8083.651
489,2,354,v45-v52,300,19,43,16.327,8.909,0.546,0.442,0.443,0,3,,1.476,-1.023,78.464,6.713,0.436,0.664,0.608,0.621,0.379,0.158,0.331,0,72.8469,38.2002,0.4756,1,0,297.586,319.911,365.362,0,42286,771,5408,606.839,252.747,8097.211
490,2,257,v70-v78,300,18,43,16.368,8.75,0.535,0.419,0.423,0,3,,-1.06,-0.239,33.221,1.218,0.185,0.713,0.504,0.632,0.368,0.846,0.428,0,59.0726,36.8844,0.3756,1,0,288.021,315.668,326.54,0,42363,773,5415,571.871,222.888,8110.823
491,2,296,v52-v61,460,27,66,16.91,9.718,0.575,0.409,0.411,0,3,,-1.791,-0.779,22.89,5.842,0.627,0.643,0.505,0.6,0.4,0.632,0.629,0,52.2882,54.011,0.0329,0,0,310.272,347.953,376.107,0,42436,775,5422,564.774,243.525,8123.216
