# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=501 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.225782Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
306,2,1368,D86-94,420,39,60,14.21,3.719,0.262,0.65,0.659,1,3,0.408,0.66,0.34,0.476,64.6464,80.4687,0.2448,1,1,377.631,396.455,429.47,34132,35,3961,794.855,375.699,6152.465
307,2,1350,D47-58,340,34,49,17.23,3.356,0.195,0.694,0.705,1,4,0.955,0.707,0.293,0.788,45.4114,56.6179,0.2468,1,1,385.192,424.391,429.489,34276,35,3980,857.615,404.247,6175.666
308,2,1241,D10-18,340,33,49,15.993,4.34,0.271,0.673,0.679,1,3,0.75,0.701,0.299,0.822,63.4314,59.5376,0.0614,0,0,416.603,435.476,470.87,34418,35,3999,844.0,396.42,6197.464
309,2,1168,D58-69,260,26,37,15.257,3.105,0.203,0.703,0.712,1,4,0.732,0.686,0.314,0.644,68.6987,49.4059,0.2808,1,1,420.217,465.627,475.571,34563,36,4019,871.298,410.36,6221.045
310,2,1282,D47-58,300,30,43,13.356,2.661,0.199,0.698,0.708,1,4,0.459,0.705,0.295,0.546,56.6179,64.7348,0.1434,0,0,394.146,430.819,437.163,34707,37,4039,815.525,390.085,6245.171
311,2,1033,D69-77,220,21,31,14.328,2.961,0.207,0.677,0.689,1,3,0.652,0.736,0.264,0.628,69.7354,43.2033,0.3805,1,1,373.944,401.318,429.177,34849,37,4058,818.338,388.031,6268.786
312,2,1157,D18-26,300,28,43,15.68,4.596,0.293,0.651,0.657,1,3,0.558,0.717,0.283,0.533,87.7737,52.162,0.4057,1,1,414.285,450.664,449.338,34989,37,4076,801.194,378.092,6290.118
313,2,1197,D47-58,340,33,49,15.166,3.604,0.238,0.673,0.682,1,3,0.474,0.707,0.293,0.57,56.6179,62.7816,0.1089,0,0,411.255,431.446,449.946,35131,37,4095,824.91,389.739,6312.874
314,2,1151,D18-26,380,38,54,19.831,3.588,0.181,0.704,0.715,1,4,0.613,0.669,0.331,0.598,52.162,55.6183,0.0663,0,0,424.91,462.93,462.582,35276,38,4115,871.673,410.641,6335.833
315,2,1165,D86-94,220,22,31,15.144,3.006,0.198,0.71,0.719,1,4,0.759,0.704,0.296,0.761,80.4687,42.464,0.4723,1,1,387.094,413.769,452.686,35421,39,4135,830.557,397.147,6359.583
316,2,1335,D47-58,420,44,60,11.31,2.011,0.178,0.733,0.742,1,4,0.563,0.686,0.314,0.532,56.6179,111.5756,0.9707,1,1,408.648,439.163,470.36,35569,40,4156,864.432,412.551,6384.769
317,2,1351,D10-18,300,30,43,12.422,2.666,0.215,0.698,0.706,1,4,0.998,0.729,0.271,0.817,63.4314,69.6027,0.0973,0,0,388.275,404.454,458.288,35713,41,4176,814.422,389.699,6408.889
318,2,1199,D10-18,460,49,66,12.989,2.076,0.16,0.742,0.752,1,4,0.806,0.716,0.284,0.854,63.4314,107.5197,0.6951,1,1,411.926,458.037,447.031,35862,42,4198,836.917,404.284,6434.045
319,2,1345,D18-26,340,33,49,15.186,3.795,0.25,0.673,0.681,1,3,0.489,0.695,0.305,0.548,52.162,62.6992,0.202,1,1,397.095,428.807,427.394,36004,42,4217,851.267,398.964,6456.552
320,2,1307,D86-94,220,23,31,14.125,1.947,0.138,0.742,0.754,1,4,0.545,0.688,0.312,0.54,42.464,47.2604,0.113,0,0,441.279,467.534,481.994,36153,43,4239,886.001,421.391,6481.872
321,2,1197,D10-18,460,50,66,13.995,2.219,0.159,0.758,0.766,1,4,0.713,0.691,0.309,0.582,107.5197,101.5366,0.0556,0,0,400.738,418.778,453.972,36303,44,4261,868.694,417.679,6506.933
322,2,1274,D58-69,300,30,43,16.464,3.247,0.197,0.698,0.708,1,4,0.737,0.686,0.314,0.624,49.4059,52.515,0.0629,0,0,402.352,434.975,453.619,36447,45,4281,837.464,397.763,6530.298
323,2,1005,D35-47,460,49,66,14.383,2.371,0.165,0.742,0.752,1,4,0.649,0.7,0.3,0.682,64.5409,97.0995,0.5045,1,1,411.687,436.13,450.515,36596,46,4303,893.656,424.143,6555.07
324,2,1224,D58-69,300,31,43,16.229,3.336,0.206,0.721,0.728,1,4,0.529,0.689,0.311,0.535,49.4059,54.7475,0.1081,0,0,419.868,448.969,460.954,36743,47,4324,867.593,411.797,6578.459
325,2,1077,D18-26,420,45,60,12.297,2.209,0.18,0.75,0.757,1,4,0.659,0.686,0.314,0.627,62.6992,104.5984,0.6683,1,1,421.153,452.233,456.415,36893,48,4346,898.706,427.047,6603.487
326,2,1287,D58-69,380,36,54,12.973,3.461,0.267,0.667,0.673,1,3,0.753,0.671,0.329,0.648,49.4059,81.367,0.6469,1,1,397.756,441.027,436.794,37034,48,4364,813.278,384.647,6626.388
327,2,1086,D94-105,220,21,31,14.07,3.706,0.263,0.677,0.683,1,3,0.894,0.685,0.315,0.902,35.747,43.996,0.2308,1,1,413.736,435.342,475.257,37176,48,4383,850.986,399.458,6649.035
328,2,1117,D69-77,260,25,37,14.49,3.568,0.246,0.676,0.683,1,3,0.411,0.708,0.292,0.454,43.2033,50.3847,0.1662,0,0,378.015,424.147,456.169,37318,48,4402,849.8,398.781,6671.85
329,2,1002,D94-105,460,45,66,15.187,3.893,0.256,0.682,0.688,1,3,0.587,0.7,0.3,0.505,43.996,85.6756,0.9473,1,1,432.148,460.294,462.678,37461,48,4421,821.249,389.71,6694.28
330,2,1021,D86-94,460,47,66,13.236,2.593,0.196,0.712,0.721,1,4,0.62,0.696,0.304,0.552,42.464,101.8781,1.3992,1,1,406.016,451.842,455.924,37607,49,4441,867.254,410.357,6718.582
331,2,1019,D58-69,300,30,43,12.83,2.659,0.207,0.698,0.707,1,4,0.604,0.726,0.274,0.543,81.367,67.3891,0.1718,0,0,389.061,415.599,430.988,37751,50,4461,851.612,402.715,6742.712
332,2,1231,D26-35,220,20,31,14.343,3.607,0.252,0.645,0.655,1,3,0.46,0.691,0.309,0.465,52.8628,41.5138,0.2147,1,1,373.015,411.303,413.566,37890,50,4478,784.12,371.216,6765.294
333,2,1366,D94-105,420,41,60,13.414,2.597,0.194,0.683,0.696,1,3,0.742,0.723,0.277,0.79,85.6756,88.7225,0.0356,0,0,417.926,451.004,487.061,38033,50,4497,839.137,396.198,6789.418
334,2,1194,D35-47,220,20,31,13.071,3.799,0.291,0.645,0.652,1,3,0.482,0.71,0.29,0.415,97.0995,45.5542,0.5309,1,1,423.297,465.712,463.757,38172,50,4514,777.781,368.997,6811.75
335,2,1063,D58-69,340,33,49,17.108,4.377,0.256,0.673,0.681,1,3,0.806,0.681,0.319,0.621,81.367,55.6549,0.316,1,1,404.504,446.426,459.172,38314,50,4533,849.515,398.351,6833.501
336,2,1274,D94-105,300,31,43,16.938,2.837,0.167,0.721,0.732,1,4,0.42,0.692,0.308,0.469,85.6756,52.4553,0.3877,1,1,429.793,451.58,473.319,38461,51,4554,823.943,396.52,6857.539
337,2,1205,D77-86,220,23,31,13.589,2.574,0.189,0.742,0.749,1,4,0.494,0.699,0.301,0.421,81.2369,49.1244,0.3953,1,1,424.298,458.715,468.32,38610,52,4576,865.471,414.205,6882.044
338,2,1141,D77-86,460,43,66,14.01,3.645,0.26,0.652,0.66,1,3,0.712,0.672,0.328,0.562,49.1244,89.5551,0.823,1,1,387.042,425.967,455.851,38750,52,4594,798.227,377.107,6904.615
339,2,1175,D18-26,220,23,31,12.831,1.909,0.149,0.742,0.753,1,4,0.724,0.722,0.278,0.598,104.5984,52.0279,0.5026,1,1,428.01,452.937,459.551,38899,53,4616,856.95,411.223,6929.985
340,2,1393,D69-77,380,35,54,15.592,4.52,0.29,0.648,0.654,1,3,0.97,0.732,0.268,0.82,43.2033,66.204,0.5324,1,1,406.248,452.116,441.279,39038,53,4634,824.752,385.885,6951.398
341,2,1380,D58-69,220,23,31,14.561,2.029,0.139,0.742,0.754,1,4,0.612,0.671,0.329,0.733,55.6549,45.8446,0.1763,0,0,407.414,435.641,448.302,39187,54,4656,875.197,417.609,6976.611
342,2,1313,D77-86,300,32,43,13.695,2.388,0.174,0.744,0.752,1,4,0.915,0.735,0.265,0.922,89.5551,66.6432,0.2558,1,1,437.254,481.826,516.556,39336,55,4678,849.852,409.076,7001.372
343,2,1015,D35-47,340,35,49,17.523,2.944,0.168,0.714,0.726,1,4,0.596,0.706,0.294,0.535,45.5542,57.0223,0.2517,1,1,417.294,449.718,469.403,39482,56,4698,864.613,409.757,7025.23
344,2,1163,D69-77,420,43,60,16.863,3.56,0.211,0.717,0.724,1,4,0.937,0.721,0.279,0.845,66.204,73.4,0.1087,0,0,386.177,404.873,424.09,39628,57,4718,845.883,403.559,7048.302
345,2,1074,D10-18,460,47,66,15.259,3.199,0.21,0.712,0.72,1,4,0.548,0.671,0.329,0.682,107.5197,88.3718,0.1781,0,0,383.665,401.385,425.04,39774,58,4738,876.113,413.458,7071.816
346,2,1341,D86-94,340,33,49,12.096,3.337,0.276,0.673,0.679,1,3,0.917,0.705,0.295,0.748,101.8781,78.7159,0.2274,1,1,429.498,457.917,504.036,39916,58,4757,843.221,396.148,7094.918
347,2,1086,D47-58,260,26,37,12.692,2.466,0.194,0.703,0.713,1,4,0.644,0.725,0.275,0.657,111.5756,59.389,0.4677,1,1,420.174,447.399,497.597,40061,59,4777,835.899,397.97,7119.329
348,2,1197,D69-77,300,32,43,16.114,2.662,0.165,0.744,0.753,1,4,0.923,0.7,0.3,0.853,66.204,56.6379,0.1445,0,0,395.614,438.275,434.57,40210,60,4799,870.266,416.221,7143.733
349,2,1273,D69-77,380,36,54,14.56,4.127,0.283,0.667,0.672,1,3,0.516,0.686,0.314,0.593,66.204,72.4984,0.0951,0,0,382.694,414.86,449.038,40351,60,4817,814.768,385.169,7165.768
350,2,1103,D94-105,460,47,66,14.363,2.863,0.199,0.712,0.721,1,4,0.666,0.708,0.292,0.633,52.4553,93.8794,0.7897,1,1,420.102,452.803,462.682,40497,61,4837,850.956,404.653,7189.718
351,2,1336,D86-94,340,33,49,16.156,4.017,0.249,0.673,0.681,1,3,0.614,0.68,0.32,0.64,78.7159,58.9369,0.2513,1,1,374.726,420.307,423.812,40639,61,4856,829.288,391.271,7211.936
352,2,1198,D58-69,260,27,37,15.868,3.06,0.193,0.73,0.737,1,4,0.876,0.708,0.292,0.769,55.6549,49.0231,0.1192,0,0,442.143,463.955,479.368,40786,62,4877,858.875,410.066,7235.737
353,2,1185,D35-47,340,33,49,14.376,3.861,0.269,0.673,0.679,1,3,0.539,0.698,0.302,0.58,57.0223,66.2314,0.1615,0,0,393.948,426.627,430.809,40928,62,4896,800.709,381.269,7258.159
354,2,1210,D18-26,460,48,66,15.331,2.263,0.148,0.727,0.74,1,4,0.408,0.708,0.292,0.505,52.0279,89.5198,0.7206,1,1,418.645,452.732,476.543,41075,63,4917,879.206,416.813,7282.981
355,2,1183,D47-58,460,48,66,10.777,1.431,0.133,0.727,0.741,1,4,0.504,0.684,0.316,0.619,59.389,127.3435,1.1442,1,1,425.98,457.475,489.893,41222,64,4938,871.385,414.076,7308.885
356,2,1176,D10-18,300,32,43,14.365,2.052,0.143,0.744,0.755,1,4,0.873,0.707,0.293,0.721,107.5197,63.5313,0.4091,1,1,396.055,425.46,470.309,41371,65,4960,866.921,415.05,7334.081
357,2,1183,D18-26,340,33,49,18.155,4.355,0.24,0.673,0.682,1,3,0.905,0.703,0.297,0.765,89.5198,52.4474,0.4141,1,1,390.545,438.284,441.499,41513,65,4979,831.296,391.974,7355.861
358,2,1277,D18-26,460,44,66,13.296,3.785,0.285,0.667,0.672,1,3,0.589,0.727,0.273,0.643,52.4474,96.1038,0.8324,1,1,372.053,417.624,445.798,41654,65,4997,813.885,384.86,7378.341
359,2,1206,D18-26,300,32,43,15.508,2.31,0.149,0.744,0.755,1,4,0.834,0.702,0.298,0.732,96.1038,58.8507,0.3876,1,1,416.456,464.624,455.219,41803,66,5019,870.877,416.435,7403.203
360,2,1106,D47-58,420,44,60,13.957,2.299,0.165,0.733,0.744,1,4,0.724,0.664,0.336,0.689,127.3435,90.4106,0.29,1,1,391.668,415.634,465.668,41951,67,5040,868.567,413.998,7428.014
361,2,1048,D69-77,460,47,66,13.673,2.99,0.219,0.712,0.719,1,4,0.606,0.676,0.324,0.704,66.204,98.6206,0.4896,1,1,422.535,442.134,484.914,42097,68,5060,857.74,407.027,7451.8
362,2,1281,D47-58,420,42,60,17.688,3.752,0.212,0.7,0.709,1,4,0.878,0.729,0.271,0.722,90.4106,68.6223,0.241,1,1,387.591,416.669,438.613,42242,69,5080,833.956,396.885,7474.523
363,2,1148,D86-94,260,25,37,13.668,2.928,0.214,0.676,0.687,1,3,0.899,0.705,0.295,0.864,58.9369,53.4117,0.0937,0,0,380.658,400.032,440.24,42384,69,5099,830.21,391.925,7498.171
364,2,1393,D77-86,460,46,66,15.642,3.513,0.225,0.697,0.705,1,4,0.514,0.677,0.323,0.473,66.6432,84.6853,0.2707,1,1,407.224,451.46,475.781,42528,70,5119,825.275,393.392,7521.185
365,2,1246,D35-47,220,23,31,13.099,2.375,0.181,0.742,0.75,1,4,0.473,0.71,0.29,0.534,57.0223,50.9636,0.1063,0,0,422.311,466.125,467.612,42677,71,5141,893.852,424.138,7545.949
366,2,1099,D26-35,460,42,66,12.835,3.72,0.29,0.636,0.644,1,3,0.453,0.655,0.345,0.617,41.5138,95.964,1.3116,1,1,385.598,415.399,436.372,42815,71,5158,817.873,381.71,7568.331
367,2,1028,D26-35,380,41,54,13.036,1.4,0.107,0.759,0.773,1,4,0.916,0.677,0.323,0.941,95.964,90.2167,0.0599,0,0,450.096,496.182,515.045,42965,72,5180,896.558,427.684,7594.467
368,2,1042,D18-26,260,26,37,13.993,2.658,0.19,0.703,0.713,1,4,0.633,0.694,0.306,0.734,58.8507,53.8684,0.0847,0,0,411.707,428.621,463.5,43110,73,5200,843.41,400.599,7618.628
369,2,1158,D35-47,300,31,43,14.605,2.859,0.196,0.721,0.729,1,4,0.472,0.705,0.295,0.464,57.0223,60.8331,0.0668,0,0,404.016,433.55,476.892,43257,74,5221,878.631,415.66,7642.637
370,2,1380,D69-77,420,41,60,15.251,3.872,0.254,0.683,0.69,1,3,0.906,0.669,0.331,0.809,98.6206,78.0331,0.2088,1,1,415.153,456.517,482.529,43400,74,5240,822.926,390.524,7665.103
371,2,1124,D94-105,380,35,54,13.951,4.272,0.306,0.648,0.653,1,3,0.669,0.691,0.309,0.62,93.8794,73.9895,0.2119,1,1,365.718,395.688,434.939,43539,74,5258,830.581,387.925,7686.838
372,2,1342,D35-47,460,49,66,15.834,2.73,0.172,0.742,0.751,1,4,0.768,0.68,0.32,0.698,57.0223,88.1996,0.5468,1,1,450.849,473.079,512.283,43688,75,5280,888.427,422.313,7711.144
373,2,1093,D18-26,220,21,31,14.547,3.241,0.223,0.677,0.687,1,3,0.945,0.74,0.26,0.808,58.8507,42.5536,0.2769,1,1,411.101,460.512,451.646,43830,75,5299,849.151,398.816,7734.396
374,2,1365,D77-86,460,48,66,13.028,2.202,0.169,0.727,0.738,1,4,0.716,0.677,0.323,0.608,84.6853,105.3452,0.244,1,1,418.399,454.363,476.445,43977,76,5320,884.353,418.615,7759.297
375,2,1258,D10-18,300,31,43,13.177,2.634,0.2,0.721,0.729,1,4,0.442,0.689,0.311,0.392,63.5313,67.4276,0.0613,0,0,403.042,421.575,463.847,44124,77,5341,831.401,399.13,7783.599
376,2,1228,D94-105,300,32,43,13.877,2.584,0.186,0.744,0.751,1,4,0.655,0.699,0.301,0.647,73.9895,65.7678,0.1111,0,0,432.201,449.207,483.924,44273,78,5363,839.538,405.466,7808.105
377,2,1086,D47-58,420,39,60,13.733,3.66,0.266,0.65,0.658,1,3,0.976,0.661,0.339,0.834,68.6223,83.262,0.2133,1,1,369.964,401.076,410.749,44413,78,5381,824.341,386.019,7830.647
378,2,1046,D35-47,380,38,54,13.734,2.554,0.186,0.704,0.715,1,4,0.851,0.686,0.314,0.762,88.1996,80.3125,0.0894,0,0,400.063,442.185,461.569,44558,79,5401,862.076,407.282,7854.949
379,2,1263,D58-69,340,34,49,15.889,3.953,0.249,0.694,0.7,1,3,0.575,0.719,0.281,0.664,55.6549,61.3952,0.1031,0,0,418.291,455.273,488.725,44702,79,5420,826.323,393.295,7877.373
380,2,1375,D47-58,220,21,31,14.865,3.05,0.205,0.677,0.689,1,3,0.628,0.721,0.279,0.679,83.262,41.643,0.4999,1,1,410.972,439.636,481.186,44844,79,5439,807.491,384.235,7900.873
381,2,1185,D47-58,460,50,66,14.565,1.571,0.108,0.758,0.771,1,4,0.428,0.718,0.282,0.545,41.643,97.5593,1.3428,1,1,427.404,454.128,488.106,44994,80,5461,888.108,424.474,7926.776
382,2,1383,D58-69,420,45,60,14.744,1.926,0.131,0.75,0.762,1,4,0.807,0.71,0.29,0.836,55.6549,87.2381,0.5675,1,1,442.063,487.23,512.338,45144,81,5483,864.376,415.031,7952.173
383,2,1212,D10-18,380,36,54,13.959,3.828,0.274,0.667,0.673,1,3,0.939,0.721,0.279,0.838,63.5313,75.6206,0.1903,0,0,420.389,448.912,471.201,45285,81,5501,827.269,389.544,7974.597
384,2,1232,D58-69,220,20,31,15.586,3.893,0.25,0.645,0.656,1,3,0.806,0.682,0.318,0.862,87.2381,38.203,0.5621,1,1,406.169,453.388,447.082,45424,81,5518,796.324,375.487,7996.807
385,2,1061,D86-94,460,49,66,12.883,2.171,0.168,0.742,0.751,1,4,0.705,0.705,0.295,0.646,58.9369,108.4071,0.8394,1,1,393.233,439.047,442.402,45573,82,5540,869.034,415.526,8021.84
386,2,1231,D86-94,220,22,31,13.647,2.856,0.209,0.71,0.718,1,4,0.852,0.712,0.288,0.827,108.4071,47.1206,0.5653,1,1,391.23,423.313,444.877,45718,83,5560,839.941,400.431,8045.785
387,2,1245,D94-105,460,49,66,15.186,2.01,0.132,0.742,0.755,1,4,0.459,0.707,0.293,0.434,73.9895,91.9648,0.2429,1,1,418.148,464.717,481.77,45867,84,5582,849.146,408.565,8071.027
388,2,1085,D86-94,220,23,31,11.324,1.832,0.162,0.742,0.752,1,4,0.911,0.662,0.338,0.73,47.1206,58.9527,0.2511,1,1,433.17,473.651,494.246,46016,85,5604,890.174,422.851,8096.497
389,2,1309,D26-35,300,28,43,17.107,4.266,0.249,0.651,0.661,1,3,0.693,0.661,0.339,0.581,95.964,47.8099,0.5018,1,1,408.279,446.655,461.399,46156,85,5622,784.977,372.416,8118.258
390,2,1278,D26-35,300,30,43,13.22,2.637,0.199,0.698,0.708,1,4,0.964,0.704,0.296,0.896,47.8099,65.404,0.368,1,1,417.76,466.381,489.412,46300,86,5642,854.596,403.76,8142.416
391,2,1166,D26-35,340,31,49,14.27,4.364,0.306,0.633,0.639,1,3,0.504,0.711,0.289,0.436,65.404,63.5106,0.0289,0,0,373.084,413.943,437.713,46438,86,5659,817.662,381.08,8163.939
392,2,1291,D94-105,380,37,54,12.436,2.435,0.196,0.685,0.697,1,3,0.676,0.725,0.275,0.685,91.9648,86.7732,0.0565,0,0,395.049,434.747,455.272,46581,86,5678,849.647,400.154,8188.284
393,2,1101,D47-58,380,38,54,13.982,2.407,0.172,0.704,0.716,1,4,0.46,0.676,0.324,0.456,97.5593,78.8864,0.1914,0,0,439.394,485.578,514.463,46726,87,5698,840.96,399.891,8212.778
394,2,1275,D86-94,260,28,37,16.968,2.572,0.152,0.757,0.766,1,4,0.968,0.682,0.318,0.874,58.9527,47.2883,0.1979,0,0,431.099,446.649,502.494,46876,88,5720,878.514,420.993,8237.374
395,2,1032,D58-69,300,31,43,14.593,2.667,0.183,0.721,0.731,1,4,0.835,0.694,0.306,0.828,38.203,60.8828,0.5937,1,1,431.766,457.395,495.704,47023,89,5741,875.377,414.522,8261.633
396,2,1213,D35-47,460,45,66,15.422,3.316,0.215,0.682,0.692,1,3,0.906,0.673,0.327,0.9,88.1996,84.3668,0.0435,0,0,404.91,447.789,479.06,47166,89,5760,815.203,387.594,8284.813
397,2,1282,D10-18,460,42,66,14.25,4.364,0.306,0.636,0.642,1,3,0.923,0.707,0.293,0.914,63.5313,86.4377,0.3606,1,1,374.226,422.624,410.346,47304,89,5777,828.609,385.468,8306.358
398,2,1148,D69-77,420,39,60,12.595,3.36,0.267,0.65,0.658,1,3,0.48,0.7,0.3,0.452,78.0331,90.7865,0.1634,0,0,403.297,421.622,433.302,47444,89,5795,787.592,373.157,8329.29
399,2,1209,D69-77,260,25,37,17.416,4.133,0.237,0.676,0.684,1,3,0.451,0.686,0.314,0.467,78.0331,41.9175,0.4628,1,1,395.571,419.527,426.183,47586,89,5814,814.637,386.474,8351.372
400,2,1008,D35-47,460,45,66,14.123,3.278,0.232,0.682,0.69,1,3,0.868,0.688,0.312,0.878,88.1996,92.127,0.0445,0,0,400.504,445.797,439.721,47729,89,5833,816.277,387.97,8374.602
401,2,1200,D18-26,300,31,43,16.247,3.311,0.204,0.721,0.728,1,4,0.49,0.686,0.314,0.556,42.5536,54.687,0.2851,1,1,402.971,428.3,478.494,47876,90,5854,851.586,406.195,8398.023
402,2,1146,D58-69,260,23,37,15.069,4.446,0.295,0.622,0.63,1,3,0.647,0.705,0.295,0.568,60.8828,45.3723,0.2548,1,1,373.986,409.194,406.494,48013,90,5871,805.935,375.321,8419.373
403,2,1128,D47-58,340,36,49,13.599,2.387,0.176,0.735,0.744,1,4,0.526,0.72,0.28,0.504,97.5593,75.2354,0.2288,1,1,434.483,468.212,476.406,48161,91,5892,859.579,411.057,8444.078
404,2,1171,D58-69,220,22,31,14.327,2.65,0.185,0.71,0.72,1,4,0.964,0.716,0.284,0.929,45.3723,44.8841,0.0108,0,0,399.916,432.787,452.473,48306,92,5912,822.893,394.464,8468.291
405,2,1103,D58-69,340,34,49,14.819,2.97,0.2,0.694,0.704,1,4,0.952,0.696,0.304,0.742,45.3723,65.832,0.4509,1,1,421.433,470.289,474.67,48450,92,5931,858.659,404.612,8491.993
406,2,1179,D69-77,220,21,31,14.411,3.167,0.22,0.677,0.688,1,3,0.469,0.664,0.336,0.608,41.9175,42.9542,0.0247,0,0,380.709,400.807,444.486,48592,92,5950,815.957,387.198,8515.34
407,2,1133,D47-58,420,38,60,16.957,5.212,0.307,0.633,0.639,1,3,0.922,0.698,0.302,0.706,75.2354,66.0756,0.1217,0,0,387.981,403.555,440.443,48730,92,5967,773.119,365.592,8535.764
408,2,1343,D18-26,220,23,31,13.436,1.808,0.135,0.742,0.754,1,4,0.464,0.7,0.3,0.435,54.687,49.6841,0.0915,0,0,414.887,438.036,480.744,48879,93,5989,886.623,421.608,8561.265
409,2,1270,D26-35,420,45,60,16.339,2.862,0.175,0.75,0.757,1,4,0.47,0.732,0.268,0.558,65.404,78.7211,0.2036,1,1,449.439,491.077,507.363,49029,94,6011,886.356,422.724,8585.444
410,2,1240,D94-105,220,23,31,13.773,2.359,0.171,0.742,0.751,1,4,0.8,0.693,0.307,0.829,91.9648,48.4687,0.473,1,1,449.479,492.779,492.689,49178,95,6033,866.209,414.464,8610.229
411,2,1338,D47-58,460,43,66,12.226,3.005,0.246,0.652,0.662,1,3,0.924,0.692,0.308,0.845,75.2354,102.6229,0.364,1,1,407.992,444.217,445.325,49318,95,6051,800.316,377.838,8633.632
412,2,1113,D69-77,340,33,49,15.9,3.811,0.24,0.673,0.682,1,3,0.937,0.692,0.308,0.92,41.9175,59.8849,0.4286,1,1,397.487,438.368,459.173,49460,95,6070,850.922,398.843,8656.119
413,2,1371,D35-47,220,22,31,14.834,3.279,0.221,0.71,0.717,1,4,0.671,0.685,0.315,0.678,88.1996,43.3503,0.5085,1,1,438.969,477.965,511.276,49605,96,6090,834.008,398.355,8679.514
414,2,1287,D58-69,300,32,43,12.625,2.23,0.177,0.744,0.752,1,4,0.89,0.684,0.316,0.896,65.832,72.2917,0.0981,0,0,444.225,464.894,522.797,49754,97,6112,850.017,409.134,8704.48
415,2,1312,D18-26,460,49,66,13.173,2.588,0.196,0.742,0.749,1,4,0.957,0.704,0.296,0.91,54.687,106.0217,0.9387,1,1,395.804,426.648,441.074,49903,98,6134,875.089,417.645,8728.971
416,2,1384,D26-35,460,42,66,14.35,3.729,0.26,0.636,0.647,1,3,0.732,0.728,0.272,0.71,78.7211,85.8338,0.0904,0,0,377.553,421.438,439.168,50041,98,6151,786.517,370.736,8751.341
417,2,1279,D26-35,460,44,66,14.431,3.748,0.26,0.667,0.674,1,3,0.96,0.691,0.309,0.874,78.7211,88.541,0.1247,0,0,386.492,412.333,422.247,50182,98,6169,844.648,395.627,8773.869
418,2,1035,D58-69,220,22,31,10.17,2.143,0.211,0.71,0.718,1,4,0.648,0.726,0.274,0.602,65.832,63.2294,0.0395,0,0,442.297,466.389,505.285,50327,99,6189,843.845,401.797,8798.741
419,2,1336,D77-86,380,36,54,12.708,2.753,0.217,0.667,0.678,1,3,0.634,0.659,0.341,0.634,105.3452,83.0652,0.2115,1,1,414.402,456.869,478.68,50468,99,6207,827.018,389.456,8822.562
420,2,1266,D47-58,460,47,66,16.641,3.01,0.181,0.712,0.723,1,4,0.665,0.693,0.307,0.672,102.6229,81.0298,0.2104,1,1,395.21,418.059,447.731,50614,100,6227,835.822,399.356,8846.322
421,2,1293,D35-47,300,29,43,15.195,3.99,0.263,0.674,0.681,1,3,0.401,0.699,0.301,0.502,43.3503,55.3539,0.2769,1,1,400.506,426.513,435.747,50756,100,6246,816.192,386.83,8868.581
422,2,1269,D47-58,380,37,54,14.31,2.812,0.196,0.685,0.697,1,3,0.83,0.709,0.291,0.813,81.0298,75.4093,0.0694,0,0,433.066,458.054,467.817,50899,100,6265,821.577,390.33,8892.437
423,2,1184,D26-35,340,35,49,12.665,2.088,0.165,0.714,0.726,1,4,0.56,0.689,0.311,0.508,78.7211,78.8929,0.0022,0,0,395.112,440.817,465.614,51045,101,6285,833.297,398.797,8917.409
424,2,1230,D86-94,220,23,31,13.501,2.37,0.176,0.742,0.75,1,4,0.548,0.709,0.291,0.663,58.9527,49.4457,0.1613,0,0,397.133,442.947,466.236,51194,102,6307,880.668,419.524,8942.179
425,2,1010,D69-77,300,29,43,16.244,3.932,0.242,0.674,0.683,1,3,0.473,0.691,0.309,0.412,59.8849,51.7786,0.1354,0,0,418.165,445.58,481.871,51336,102,6326,812.838,385.656,8964.514
426,2,1027,D35-47,300,30,43,15.422,3.684,0.239,0.698,0.704,1,4,0.93,0.72,0.28,0.821,55.3539,56.0656,0.0129,0,0,405.773,452.69,481.86,51480,103,6346,846.221,400.829,8987.311
427,2,1045,D94-105,260,27,37,13.263,2.506,0.189,0.73,0.738,1,4,0.984,0.677,0.323,0.735,48.4687,58.6512,0.2101,1,1,407.313,444.999,452.91,51627,104,6367,885.781,419.483,9011.831
428,2,1239,D86-94,220,23,31,10.334,2.066,0.2,0.742,0.748,1,4,0.953,0.698,0.302,0.781,58.9527,64.598,0.0958,0,0,423.909,465.88,492.861,51776,105,6389,884.279,420.788,9036.997
429,2,1286,D10-18,260,24,37,15.669,4.646,0.296,0.649,0.654,1,3,0.622,0.676,0.324,0.567,86.4377,45.1022,0.4782,1,1,397.822,417.292,435.222,51915,105,6407,811.885,381.457,9058.25
